Date,High,Low,Open,Close,Volume,Adj Close,FOXA-15ma,FOXA-50ma,FOXA-100ma,FOXA-200ma
2019-06-10,34.400001525878906,33.900001525878906,34.04999923706055,34.029998779296875,5620500.0,33.794036865234375,35.34652938842773,36.637141418457034,37.031414334736176,37.031414334736176
2019-06-11,34.40999984741211,34.0099983215332,34.22999954223633,34.18000030517578,3166900.0,33.942996978759766,35.15056432088216,36.59145668029785,36.98315781354904,36.98315781354904
2019-06-12,35.099998474121094,34.15999984741211,34.20000076293945,35.04999923706055,4426800.0,34.80696487426758,34.97578481038411,36.560288162231444,36.94967792217548,36.94967792217548
2019-06-13,35.5,34.9630012512207,35.16999816894531,35.290000915527344,4384800.0,35.0452995300293,34.85463078816732,36.545136337280276,36.92082370411266,36.92082370411266
2019-06-14,35.5,34.93000030517578,35.2400016784668,35.2400016784668,4362200.0,34.99564743041992,34.74406941731771,36.53293884277344,36.89208972987844,36.89208972987844
2019-06-17,36.32500076293945,35.34000015258789,35.41999816894531,36.130001068115234,7195400.0,35.87947463989258,34.691768137613934,36.524996795654296,36.877198331496295,36.877198331496295
2019-06-18,37.04999923706055,36.08000183105469,36.45000076293945,36.189998626708984,4938900.0,35.939056396484375,34.66197611490885,36.50008834838867,36.863602071568586,36.863602071568586
2019-06-19,36.41999816894531,35.678001403808594,36.2599983215332,35.9900016784668,4790000.0,35.740447998046875,34.67521718343099,36.47535247802735,36.84755701337542,36.84755701337542
2019-06-20,36.474998474121094,35.560001373291016,36.380001068115234,35.58000183105469,5916500.0,35.333290100097656,34.69905090332031,36.445631408691405,36.82622931037151,36.82622931037151
2019-06-21,37.29499816894531,35.310001373291016,35.61000061035156,36.18000030517578,11402200.0,35.92913055419922,34.76194534301758,36.44420890808105,36.81376960542467,36.81376960542467
2019-06-24,36.06999969482422,35.60499954223633,36.0099983215332,35.79999923706055,5280100.0,35.551761627197266,34.86522394816081,36.42319946289062,36.79648182490101,36.79648182490101
2019-06-25,35.86000061035156,35.13999938964844,35.779998779296875,35.34000015258789,7204300.0,35.09495162963867,34.922159576416014,36.38436950683594,36.77348817361368,36.77348817361368
2019-06-26,36.099998474121094,35.33000183105469,35.790000915527344,35.470001220703125,4297300.0,35.22405242919922,34.995646413167314,36.34812156677246,36.75282903035482,36.75282903035482
2019-06-27,36.33000183105469,35.20000076293945,35.529998779296875,35.9900016784668,5083900.0,35.740447998046875,35.119448852539065,36.317859420776365,36.73950822729813,36.73950822729813
2019-06-28,36.7599983215332,35.810001373291016,35.97999954223633,36.63999938964844,10930000.0,36.38593673706055,35.293566385904946,36.278993682861326,36.73491638976258,36.73491638976258
2019-07-01,36.9900016784668,35.7400016784668,36.459999084472656,35.91999816894531,6407200.0,35.670928955078125,35.41869252522786,36.233722610473635,36.72127552521535,36.72127552521535
2019-07-02,36.619998931884766,35.91999816894531,36.0099983215332,36.59000015258789,3599500.0,36.33628463745117,35.57824503580729,36.216363983154295,36.71640222283858,36.71640222283858
2019-07-03,36.81999969482422,36.27000045776367,36.599998474121094,36.349998474121094,3160300.0,36.09794616699219,35.664310455322266,36.18673851013184,36.708671522140506,36.708671522140506
2019-07-05,36.79999923706055,36.07500076293945,36.2400016784668,36.599998474121094,1982000.0,36.346214294433594,35.75103810628255,36.16444686889648,36.70419674155153,36.70419674155153
2019-07-08,36.67499923706055,36.08000183105469,36.529998779296875,36.130001068115234,1644600.0,35.87947463989258,35.809959920247394,36.129070358276365,36.69413915494593,36.69413915494593
2019-07-09,36.27000045776367,35.81999969482422,36.029998779296875,36.02000045776367,2379600.0,35.77023696899414,35.802677408854166,36.0849959564209,36.68300780330796,36.68300780330796
2019-07-10,36.43000030517578,36.07500076293945,36.189998626708984,36.13999938964844,2400700.0,35.889404296875,35.79936726888021,36.02909423828125,36.67356014251709,36.67356014251709
2019-07-11,36.349998474121094,35.849998474121094,36.16999816894531,36.290000915527344,2987000.0,36.038368225097656,35.81922861735026,35.980316619873044,36.6660872964298,36.6660872964298
2019-07-12,37.040000915527344,36.099998474121094,36.459999084472656,36.959999084472656,2755700.0,36.70372009277344,35.91059061686198,35.9367537689209,36.66652488708496,36.66652488708496
2019-07-15,37.15999984741211,36.63999938964844,37.029998779296875,37.0099983215332,2861600.0,36.75337219238281,35.96554005940755,35.93602645874024,36.66752313197344,36.66752313197344
2019-07-16,37.11000061035156,36.630001068115234,36.93000030517578,36.689998626708984,2721500.0,36.43558883666992,36.024461873372395,35.92519340515137,36.66488751498136,36.66488751498136
2019-07-17,36.7599983215332,36.11000061035156,36.72999954223633,36.16999816894531,5740500.0,35.91919708251953,36.07941157023112,35.89515098571778,36.656508970796395,36.656508970796395
2019-07-18,36.720001220703125,35.959999084472656,36.16999816894531,36.54999923706055,5313800.0,36.29656219482422,36.15091222127278,35.88568229675293,36.65250956217448,36.65250956217448
2019-07-19,36.7400016784668,36.13999938964844,36.70000076293945,36.43000030517578,4402000.0,36.17739486694336,36.18004201253255,35.87067230224609,36.647288521567546,36.647288521567546
2019-07-22,36.61000061035156,36.060001373291016,36.5099983215332,36.099998474121094,7865700.0,35.84968185424805,36.144291687011716,35.82779205322266,36.63861888387929,36.63861888387929
2019-07-23,36.38999938964844,35.84000015258789,36.189998626708984,36.220001220703125,5573600.0,35.96885299682617,36.164153289794925,35.786703186035155,36.63141710014754,36.63141710014754
2019-07-24,36.86000061035156,36.130001068115234,36.130001068115234,36.599998474121094,5980600.0,36.346214294433594,36.164815266927086,35.76421417236328,36.628383027746324,36.628383027746324
2019-07-25,37.34000015258789,36.630001068115234,36.630001068115234,37.16999816894531,3251600.0,36.912261962890625,36.219102986653645,35.75462509155273,36.63137122706363,36.63137122706363
2019-07-26,37.79999923706055,37.08000183105469,37.290000915527344,37.209999084472656,2669100.0,36.95198440551758,36.25948766072591,35.7493830871582,36.634710947672524,36.634710947672524
2019-07-29,37.56999969482422,37.06999969482422,37.15999984741211,37.5099983215332,2130600.0,37.24990463256836,36.35084966023763,35.76924430847168,36.641053150609594,36.641053150609594
2019-07-30,37.97999954223633,37.31999969482422,37.349998474121094,37.81999969482422,2971800.0,37.55775451660156,36.470017496744795,35.77917495727539,36.65040724618094,36.65040724618094
2019-07-31,37.69200134277344,36.810001373291016,37.66999816894531,37.31999969482422,5280600.0,37.061222076416016,36.54813868204753,35.78274993896484,36.65455689093079,36.65455689093079
2019-08-01,37.4900016784668,36.724998474121094,37.25,36.88999938964844,3280700.0,36.63420486450195,36.58786112467448,35.76686088562012,36.654353370666506,36.654353370666506
2019-08-02,36.959999084472656,36.33000183105469,36.72999954223633,36.630001068115234,2419000.0,36.37601089477539,36.56601384480794,35.75712890625,36.6431107711792,36.65159750456857
2019-08-05,36.560001373291016,35.77000045776367,36.470001220703125,36.04999923706055,4517200.0,35.80002975463867,36.50245768229167,35.74004814147949,36.60883850097656,36.64324880113789
2019-08-06,36.599998474121094,35.93000030517578,36.15999984741211,36.45000076293945,3366700.0,36.19725799560547,36.486568959554035,35.73071342468262,36.56965686798096,36.63891879331718
2019-08-07,37.150001525878906,35.79999923706055,35.88999938964844,37.040000915527344,4657400.0,36.783164978027344,36.544166819254556,35.73865798950195,36.52597240447998,36.64030577586247
2019-08-08,37.25,35.0,37.220001220703125,35.130001068115234,9539900.0,34.886409759521484,36.450156656901044,35.72554954528809,36.463320388793946,36.623602004278276
2019-08-09,35.650001525878906,34.97999954223633,35.11000061035156,35.400001525878906,4234400.0,35.154537200927734,36.38196614583333,35.72912460327149,36.41677078247071,36.60974290235987
2019-08-12,35.31999969482422,34.70000076293945,35.040000915527344,34.95000076293945,4172900.0,34.70765686035156,36.30583114624024,35.72356346130371,36.382726173400876,36.59196639729437
2019-08-13,35.59000015258789,34.79999923706055,34.84000015258789,35.060001373291016,2940800.0,34.81689453125,36.229033915201825,35.739849700927735,36.335958061218264,36.57553054668285
2019-08-14,34.75,33.380001068115234,34.70000076293945,33.689998626708984,7489800.0,33.45639419555664,36.03637924194336,35.724159240722656,36.288414001464844,36.54691461685601
2019-08-15,34.09000015258789,32.724998474121094,33.880001068115234,32.75,7037700.0,32.522911071777344,35.74375584920247,35.69218246459961,36.24416679382324,36.5103327664462
2019-08-16,33.29999923706055,32.66999816894531,33.0,32.9900016784668,3230900.0,32.76124954223633,35.46437352498372,35.66973922729492,36.20131607055664,36.47655724190377
2019-08-19,34.025001525878906,33.290000915527344,33.31999969482422,33.869998931884766,3915100.0,33.6351432800293,35.22338943481445,35.66695861816406,36.17332279205322,36.451187474387034
2019-08-20,34.04999923706055,33.52000045776367,33.83000183105469,33.59000015258789,2810700.0,33.357086181640625,34.94334487915039,35.65821960449219,36.14768051147461,36.42380604701759
2019-08-21,33.724998474121094,33.0099983215332,33.63999938964844,33.40999984741211,3050400.0,33.17833709716797,34.684485880533856,35.642926406860354,36.1171915435791,36.39533702114172
2019-08-22,33.540000915527344,32.95000076293945,33.380001068115234,33.04999923706055,3725400.0,32.820831298828125,34.4302609761556,35.60320373535156,36.08174594879151,36.36425436268682
2019-08-23,33.084999084472656,31.6299991607666,32.93000030517578,31.75,3866200.0,31.52984619140625,34.10718332926432,35.532894668579104,36.039015502929686,36.32257843017578
2019-08-26,32.13999938964844,31.579999923706055,31.84000015258789,32.08000183105469,3235600.0,31.857559204101562,33.84435195922852,35.47013290405273,36.00153587341308,36.284415872687966
2019-08-27,32.380001068115234,31.920000076293945,32.220001220703125,31.93000030517578,3449400.0,31.70859718322754,33.54510790506999,35.38671535491943,35.95585607528687,36.24563774820101
2019-08-28,32.279998779296875,31.6200008392334,32.04999923706055,31.790000915527344,3567200.0,31.569568634033203,33.19753481547038,35.29932559967041,35.89970697402954,36.20634304976263
2019-08-29,33.125,31.8799991607666,32.0,32.7400016784668,3687100.0,32.51298141479492,33.039306259155275,35.23477626800537,35.855064373016354,36.1755650361379
2019-08-30,33.720001220703125,32.790000915527344,33.720001220703125,33.16999816894531,2924600.0,32.939998626708984,32.891670354207356,35.186910438537595,35.8162709236145,36.14882481787816
2019-09-03,33.11000061035156,32.540000915527344,32.65999984741211,32.77000045776367,2090800.0,32.77000045776367,32.7624932607015,35.123727836608886,35.78396837234497,36.12112953623787
2019-09-04,33.61000061035156,32.900001525878906,32.9900016784668,33.560001373291016,2280900.0,33.560001373291016,32.67870038350423,35.08389263153076,35.75354604721069,36.10030735605131
2019-09-05,34.404998779296875,33.560001373291016,33.63999938964844,34.25,3946900.0,34.25,32.73160743713379,35.06699359893799,35.72568155288696,36.08538552253477
2019-09-06,34.7400016784668,34.060001373291016,34.31999969482422,34.22999954223633,2514600.0,34.22999954223633,32.84541333516439,35.04711254119873,35.697617053985596,36.070542434692385
2019-09-09,34.34000015258789,33.38999938964844,33.38999938964844,34.29999923706055,2659800.0,34.29999923706055,32.94799664815267,35.018303565979004,35.668081493377684,36.05649050455245
2019-09-10,34.720001220703125,33.849998474121094,33.849998474121094,34.29999923706055,3198100.0,34.29999923706055,32.99232037862142,34.976584815979,35.62778924942017,36.042659864650936
2019-09-11,34.43000030517578,33.79999923706055,34.279998779296875,34.0,3287100.0,34.0,33.03518129984538,34.94316623687744,35.58844442367554,36.02670158445835
2019-09-12,34.189998626708984,33.66999816894531,34.189998626708984,33.790000915527344,4290500.0,33.790000915527344,33.075958887736,34.892240562438964,35.55430227279663,36.00936281958292
2019-09-13,34.209999084472656,33.5099983215332,33.959999084472656,33.83000183105469,4606100.0,33.83000183105469,33.14323692321777,34.84688167572021,35.51681009292602,35.99259850428655
2019-09-16,33.83000183105469,33.470001220703125,33.68000030517578,33.599998474121094,2175600.0,33.599998474121094,33.28124707539876,34.79195735931396,35.47820211410522,35.97433438191887
2019-09-17,33.59000015258789,32.790000915527344,33.59000015258789,32.86000061035156,6701300.0,32.86000061035156,33.348076502482094,34.73156787872315,35.43031911849975,35.95074094425548
2019-09-18,32.959999084472656,32.130001068115234,32.880001068115234,32.63999938964844,5590600.0,32.63999938964844,33.410169982910155,34.66896312713623,35.37697954177857,35.92584815061182
2019-09-19,32.779998779296875,31.959999084472656,32.47999954223633,32.040000915527344,4889000.0,32.040000915527344,33.441532135009766,34.59197505950928,35.31053464889526,35.896849290648504
2019-09-20,32.42499923706055,31.719999313354492,31.989999771118164,32.27000045776367,8111700.0,32.27000045776367,33.425333404541014,34.516607704162595,35.24846216201782,35.869983743738246
2019-09-23,32.4900016784668,31.9950008392334,32.369998931884766,32.27000045776367,3485400.0,32.27000045776367,33.38066685994466,34.427933311462404,35.18234354019165,35.843513278400195
2019-09-24,32.44499969482422,31.475000381469727,32.279998779296875,31.59000015258789,5844900.0,31.59000015258789,33.30200017293294,34.32466587066651,35.13034616470337,35.81246573733587
2019-09-25,32.18000030517578,31.559999465942383,31.610000610351562,32.0099983215332,4376500.0,32.0099983215332,33.19866663614909,34.236154060363766,35.08067373275757,35.78491162562716
2019-09-26,32.189998626708984,31.389999389648438,32.18000030517578,31.450000762939453,5960000.0,31.450000762939453,33.01200002034505,34.14677013397217,35.02096055984497,35.753725216543074
2019-09-27,31.719999313354492,31.149999618530273,31.649999618530273,31.440000534057617,4252800.0,31.440000534057617,32.82600008646647,34.04963890075683,34.96766059875488,35.722912897382464
2019-09-30,31.8700008392334,31.350000381469727,31.6299991607666,31.53499984741211,3152800.0,31.53499984741211,32.64166679382324,33.95679100036621,34.91373165130615,35.69321138638976
2019-10-01,32.06999969482422,31.200000762939453,31.729999542236328,31.239999771118164,2703400.0,31.239999771118164,32.43766682942708,33.86459735870361,34.846194705963136,35.6618507412118
2019-10-02,31.290000915527344,30.364999771118164,31.170000076293945,30.420000076293945,4879800.0,30.420000076293945,32.19900016784668,33.753620300292965,34.77016174316406,35.62519444285573
2019-10-03,30.549999237060547,29.704999923706055,30.34000015258789,29.950000762939453,898861.0,29.950000762939453,31.943000157674152,33.62569602966309,34.694955101013186,35.58578337563409
