Date,High,Low,Open,Close,Volume,Adj Close,BLK-15ma,BLK-50ma,BLK-100ma,BLK-200ma
2000-10-03,36.0,33.375,33.375,35.0,105500.0,24.161819458007812,24.87804756164551,24.6208984375,22.168041896820068,18.391313497932792
2000-10-04,35.25,34.0625,35.0,35.125,99000.0,24.248111724853516,24.702586491902668,24.63988250732422,22.232761058807373,18.421817655364674
2000-10-05,36.8125,35.125,35.125,36.8125,40800.0,25.41305923461914,24.619169489542642,24.677851028442383,22.309129695892334,18.458041704998116
2000-10-06,38.625,36.75,36.8125,37.0,130100.0,25.542497634887695,24.573147583007813,24.718408317565917,22.38334098815918,18.49455951906971
2000-10-09,37.5,37.0,37.25,37.375,77500.0,25.801374435424805,24.544384129842122,24.765006065368652,22.45927816390991,18.532030364794608
2000-10-10,38.0,37.5,37.5,37.75,69600.0,26.06024932861328,24.515619786580405,24.820232887268066,22.539098453521728,18.570439645222255
2000-10-11,37.625,36.0,37.625,36.0625,32600.0,24.895309448242188,24.414945729573567,24.853887023925783,22.607700748443605,18.60254558330865
2000-10-12,36.25,35.75,36.0625,35.875,37900.0,24.765867233276367,24.386182276407876,24.8858150100708,22.677165966033936,18.6336734704297
2000-10-13,38.625,36.0,36.125,38.625,70500.0,26.66431427001953,24.570273208618165,24.954849243164062,22.77985387802124,18.674028449322112
2000-10-16,40.0,38.75,38.75,39.875,72700.0,27.52721405029297,24.765868123372396,25.03941535949707,22.894622478485108,18.718294377326966
2000-10-17,40.0,38.5,39.875,38.75,112000.0,26.750574111938477,24.924069595336913,25.127433013916015,23.00076166152954,18.794662919044494
