Date,High,Low,Open,Close,Volume,Adj Close,GS-15ma,GS-50ma,GS-100ma,GS-200ma
2001-07-26,85.0,81.80000305175781,82.80000305175781,84.63999938964844,2567400.0,68.70829010009766,67.73091532389323,73.18113845825195,73.32214584350587,76.71017505645752
2001-07-27,86.08000183105469,83.5999984741211,84.5199966430664,84.81999969482422,1770100.0,68.95216369628906,67.8305170694987,72.93745162963867,73.23859489440918,76.63961765289307
2001-07-30,84.75,82.05999755859375,83.8499984741211,82.69000244140625,2174700.0,67.22059631347656,67.8790791829427,72.69160461425781,73.14097106933593,76.55509395599366
2001-07-31,84.9000015258789,82.06999969482422,82.44999694824219,83.16000366210938,2308100.0,67.60272216796875,67.96989339192709,72.46476440429687,73.07311355590821,76.51166183471679
2001-08-01,85.9000015258789,83.4000015258789,83.5,85.3499984741211,2082200.0,69.3830337524414,68.1793950398763,72.19803619384766,73.06157028198243,76.4480615234375
2001-08-02,87.5,85.94000244140625,85.94999694824219,86.30000305175781,2010800.0,70.15528106689453,68.17249654134115,71.92418548583984,73.09431587219238,76.37972789764405
2001-08-03,86.5,84.8499984741211,86.0999984741211,85.5,1420400.0,69.50493621826172,68.14388682047526,71.70210754394532,73.07985717773437,76.32583721160889
2001-08-06,85.05000305175781,83.69999694824219,84.8499984741211,83.94999694824219,1228500.0,68.24488830566406,68.18009999593099,71.44589920043946,73.08198577880859,76.27070175170898
2001-08-07,84.18000030517578,82.7699966430664,83.68000030517578,83.54000091552734,1744000.0,67.91161346435547,68.06150410970052,71.21371047973633,73.04802627563477,76.2030375289917
2001-08-08,83.94999694824219,81.80000305175781,82.9000015258789,81.80000305175781,1921200.0,66.49716186523438,67.9487314860026,70.97076629638671,73.0031655883789,76.11058448791503
2001-08-09,80.76000213623047,78.94999694824219,80.5999984741211,80.05000305175781,3954300.0,65.07453155517578,67.795236714681,70.7337892150879,72.9165934753418,76.02114219665528
2001-08-10,80.80000305175781,78.55000305175781,79.80999755859375,80.80000305175781,2591000.0,65.6842269897461,67.68509419759114,70.50348587036133,72.86757583618164,75.94006313323975
2001-08-13,82.58999633789062,79.94999694824219,80.1500015258789,82.19999694824219,2396800.0,66.82229614257812,67.71630299886068,70.26996704101562,72.84664100646972,75.88466842651367
2001-08-14,83.4000015258789,81.30000305175781,82.19999694824219,81.30000305175781,2258600.0,66.09066009521484,67.69278259277344,70.02490005493163,72.81101181030273,75.83877647399902
2001-08-15,82.16999816894531,80.80999755859375,81.5,81.8499984741211,2309300.0,66.53778076171875,67.62601216634114,69.77513809204102,72.74823356628418,75.79486675262451
2001-08-16,81.8499984741211,79.95999908447266,81.30000305175781,81.0999984741211,2545200.0,65.9281005859375,67.44066619873047,69.542568359375,72.68398025512695,75.73373580932618
2001-08-17,80.1500015258789,77.05000305175781,80.05000305175781,77.25,4275400.0,62.798309326171875,67.03040924072266,69.22532318115235,72.55388992309571,75.64354198455811
2001-08-20,78.05999755859375,77.26000213623047,77.26000213623047,77.83999633789062,2560400.0,63.277950286865234,66.7675661722819,68.94267295837402,72.47926937103271,75.56840116500854
2001-08-21,79.69000244140625,75.4000015258789,77.83000183105469,75.4000015258789,3768800.0,61.294429779052734,66.34701334635416,68.67474090576172,72.37792221069336,75.4729658126831
2001-08-22,77.5,75.05000305175781,75.41000366210938,77.5,4084400.0,63.00156784057617,65.92158228556315,68.44338722229004,72.31796955108642,75.38125745773316
2001-08-23,77.9800033569336,76.80000305175781,77.2699966430664,77.69999694824219,2108800.0,63.16415786743164,65.45550740559896,68.25912048339843,72.2672639465332,75.30807838439941
2001-08-24,81.5,77.9000015258789,78.0,81.30000305175781,2903600.0,66.09066009521484,65.22788899739584,68.16828979492188,72.26893043518066,75.25889617919921
2001-08-27,82.80000305175781,80.5,81.30000305175781,81.9000015258789,2368800.0,66.5783920288086,65.11678924560547,68.05019805908204,72.30612167358399,75.21746757507324
2001-08-28,82.02999877929688,80.51000213623047,81.9000015258789,81.05000305175781,3512900.0,65.88745880126953,64.98184560139974,67.92867767333985,72.26773078918457,75.1748620223999
2001-08-29,81.55000305175781,79.80000305175781,81.05000305175781,80.80000305175781,2578800.0,65.6842269897461,64.92764994303386,67.81072311401367,72.24190170288085,75.14212310791015
2001-08-30,80.30000305175781,78.5,80.05000305175781,79.61000061035156,3152600.0,64.71683502197266,64.90380350748698,67.66984909057618,72.20802001953125,75.11593631744385
2001-08-31,81.4000015258789,79.01000213623047,79.69999694824219,80.0999984741211,2008900.0,65.11516571044922,64.8658660888672,67.4622589111328,72.14723136901856,75.08161766052245
2001-09-04,81.44999694824219,79.25,79.94999694824219,79.62000274658203,2620700.0,64.72498321533203,64.72604522705078,67.26147659301758,72.05424476623536,75.0405394744873
2001-09-05,81.4000015258789,78.0999984741211,80.6500015258789,78.55000305175781,3372100.0,63.85512161254883,64.57700932820639,67.06196815490722,71.9306686782837,74.9895438194275
2001-09-06,78.80000305175781,76.6500015258789,78.0,77.0999984741211,2891400.0,62.67637252807617,64.31958211263021,66.84943771362305,71.81330436706543,74.94632125854493
2001-09-07,77.4000015258789,74.0,77.0999984741211,74.4800033569336,3726700.0,60.54655838012695,63.96081263224284,66.639769821167,71.66393955230713,74.91295007705689
2001-09-10,76.76000213623047,73.5,74.4800033569336,76.19999694824219,2558900.0,61.94477081298828,63.903910064697264,66.4726782989502,71.47545162200927,74.88176134109497
2001-09-17,72.30999755859375,68.58000183105469,72.30000305175781,69.4000015258789,5765800.0,56.416900634765625,63.44650675455729,66.20801750183105,71.24757572174072,74.84014329910278
2001-09-18,70.0,66.27999877929688,69.9000015258789,67.5,3562500.0,54.87232971191406,63.01836675008138,65.93194831848145,71.01975910186768,74.78447519302368
2001-09-19,68.5,63.27000045776367,67.80000305175781,67.51000213623047,5888500.0,54.88046646118164,62.476959991455075,65.66578262329102,70.81394165039063,74.72479816436767
2001-09-20,67.33999633789062,64.0999984741211,65.75,65.75,3923900.0,53.44972229003906,61.82933095296224,65.37100204467774,70.60648025512695,74.6660663986206
2001-09-21,68.25,63.290000915527344,65.76000213623047,67.69000244140625,5421300.0,55.02678680419922,61.091739400227866,65.12237503051757,70.40326232910157,74.60560249328613
2001-09-24,71.48999786376953,69.55999755859375,69.75,70.51000213623047,3071100.0,57.3192024230957,60.47446009318034,64.93891578674317,70.22564769744874,74.55963773727417
2001-09-25,72.2300033569336,69.5999984741211,70.5,70.02999877929688,3666700.0,56.92902374267578,59.87723108927409,64.75268608093262,70.04047840118409,74.51222822189331
2001-09-26,72.0,69.8499984741211,72.0,69.8499984741211,4862800.0,56.78268814086914,59.28379516601562,64.56352966308594,69.86878204345703,74.46509952545166
2001-09-27,69.8499984741211,66.93000030517578,69.8499984741211,68.9000015258789,4743900.0,56.01041793823242,58.70336736043294,64.27856285095214,69.67678050994873,74.38576326370239
2001-09-28,72.9000015258789,69.51000213623047,69.5999984741211,71.3499984741211,3247900.0,58.0020637512207,58.22916056315104,64.03992248535157,69.46126556396484,74.32043479919433
2001-10-01,74.5,71.0,71.36000061035156,73.5,3606900.0,59.74985885620117,57.89748560587565,63.88088584899902,69.27946407318115,74.27143800735473
2001-10-02,74.30000305175781,72.43000030517578,73.5999984741211,73.5999984741211,3034600.0,59.8311653137207,57.62922185262044,63.683698120117185,69.0887345123291,74.19855098724365
2001-10-03,76.94999694824219,72.87999725341797,73.3499984741211,76.69000244140625,3492500.0,62.343109130859375,57.60700429280599,63.56678527832031,68.93278442382812,74.12151969909668
2001-10-04,80.0,76.33000183105469,76.69999694824219,79.0,6241700.0,64.22096252441406,57.8519645690918,63.5036654663086,68.80178230285645,74.06830394744873
2001-10-05,79.01000213623047,75.87999725341797,79.01000213623047,76.25,5424500.0,61.985416412353516,57.85467427571614,63.39664649963379,68.65321407318115,73.99732995986939
2001-10-08,76.5999984741211,74.3499984741211,76.26000213623047,75.30000305175781,3023300.0,61.21312713623047,58.17442270914714,63.293825759887696,68.49814083099365,73.94932207107544
2001-10-09,78.1500015258789,75.0,75.4000015258789,77.93000030517578,2759300.0,63.351139068603516,58.73967666625977,63.2319792175293,68.37792312622071,73.91504150390625
2001-10-10,81.19999694824219,77.30000305175781,77.93000030517578,80.70999908447266,3811500.0,65.61102294921875,59.455047098795575,63.193412933349606,68.2701572418213,73.89509731292725
2001-10-11,85.3499984741211,82.0,82.0,83.8499984741211,6393700.0,68.16361999511719,60.43597361246745,63.18251953125,68.18182899475097,73.8739960861206
2001-10-12,83.69999694824219,80.75,82.8499984741211,82.80000305175781,3623000.0,67.31005096435547,61.2548578898112,63.14967727661133,68.043564453125,73.84609622955323
2001-10-15,85.08999633789062,81.5199966430664,82.55000305175781,84.4000015258789,3382300.0,68.61073303222656,62.00762659708659,63.17748001098633,67.93454231262207,73.80926109313965
2001-10-16,86.5,83.5999984741211,84.5999984741211,84.25,3315600.0,68.48877716064453,62.77827682495117,63.19520111083985,67.82998275756836,73.75156894683838
2001-10-17,86.06999969482422,82.05999755859375,85.5999984741211,82.06999969482422,3978900.0,66.71659851074219,63.440537516276045,63.14187240600586,67.66995429992676,73.67286762237549
2001-10-18,83.44999694824219,80.80999755859375,82.19999694824219,81.41000366210938,3086300.0,66.18009185791016,64.11851577758789,63.062368621826174,67.49327705383301,73.59123096466064
2001-10-19,81.05999755859375,79.1500015258789,81.05000305175781,79.75,3832200.0,64.83065032958984,64.5737548828125,62.968882904052734,67.33549522399902,73.48158752441407
2001-10-22,81.94000244140625,79.51000213623047,79.75,81.5999984741211,4297200.0,66.33453369140625,65.0127332051595,62.93067581176758,67.18828750610352,73.38022262573242
2001-10-23,83.0,81.4000015258789,81.61000061035156,81.5999984741211,2332100.0,66.33453369140625,65.44629109700521,62.899134216308596,67.05642234802247,73.30593833923339
2001-10-24,81.8499984741211,80.1500015258789,81.61000061035156,80.5,2523500.0,65.44032287597656,65.65277201334635,62.87799743652344,66.92438186645508,73.16542877197266
2001-10-25,81.5,78.6500015258789,79.69999694824219,81.4000015258789,3672800.0,66.27074432373047,65.78942413330078,62.90192169189453,66.8178554534912,73.04020755767823
2001-10-26,83.25,81.12000274658203,81.1500015258789,83.12000274658203,2734200.0,67.67108154296875,66.1684684753418,62.94165878295898,66.72257232666016,72.94172916412353
2001-10-29,83.12000274658203,80.8499984741211,83.12000274658203,80.8499984741211,2224900.0,65.8229751586914,66.4757916768392,62.92167236328125,66.59581970214843,72.84008415222168
2001-10-30,81.3499984741211,79.0999984741211,80.19999694824219,80.05000305175781,2467000.0,65.17169952392578,66.59716237386068,62.90329315185547,66.46409660339356,72.74176322937012
2001-10-31,81.5,78.0,81.1500015258789,78.16000366210938,3360800.0,63.632930755615234,66.46528956095378,62.8451961517334,66.3101671218872,72.62056329727173
2001-11-01,80.80000305175781,77.30999755859375,78.5,80.69999694824219,3166800.0,65.70084381103516,66.30110448201498,62.84065101623535,66.19160968780517,72.50160390853881
2001-11-02,82.44999694824219,80.30000305175781,80.5,82.25,2721800.0,66.96275329589844,66.27795130411783,62.923939895629886,66.07463153839112,72.39604040145873
2001-11-05,85.4000015258789,83.33000183105469,83.75,84.70999908447266,3141900.0,68.96553039550781,66.30160446166992,63.03769149780273,65.99018222808837,72.29542886734009
2001-11-06,86.5999984741211,84.0,84.4000015258789,86.5,3426500.0,70.42281341552734,66.43054021199545,63.22025917053222,65.94750003814697,72.20210374832153
2001-11-07,87.66000366210938,85.55000305175781,86.0,87.5,3268700.0,71.23697662353516,66.73189875284831,63.38496734619141,65.91417728424072,72.12249765396118
2001-11-08,88.80000305175781,86.58000183105469,87.69999694824219,86.69999694824219,2934000.0,70.58567810058594,67.02560450236003,63.53339775085449,65.89625911712646,72.02570013046265
2001-11-09,87.75,85.4000015258789,86.30000305175781,86.86000061035156,1373300.0,70.71592712402344,67.4179562886556,63.625903091430665,65.89709644317627,71.92068597793579
2001-11-12,88.0999984741211,85.5,86.86000061035156,88.0999984741211,2217300.0,71.72547912597656,67.77735265096028,63.728844833374026,65.88952144622803,71.80906457901001
2001-11-13,91.5,89.83999633789062,89.94999694824219,91.05000305175781,3791200.0,74.12718963623047,68.2968630472819,63.893639450073245,65.91115856170654,71.70185068130493
2001-11-14,92.75,90.5999984741211,92.75,91.5,3968800.0,74.4935531616211,68.90041173299154,64.06982597351075,65.9402745437622,71.61395101547241
2001-11-15,90.69999694824219,88.2300033569336,89.69000244140625,88.69999694824219,4265000.0,72.21394348144531,69.29662501017252,64.21976814270019,65.94480861663818,71.51009271621704
2001-11-16,88.8499984741211,87.5,88.5999984741211,87.75,2354900.0,71.44052124023438,69.54792098999023,64.3462752532959,65.90426708221436,71.39741144180297
2001-11-19,90.55000305175781,88.48999786376953,88.75,90.55000305175781,2483500.0,73.7200927734375,70.07439549763997,64.52617744445801,65.8938270187378,71.2851421546936
2001-11-20,91.23999786376953,89.19999694824219,90.05000305175781,89.75,1912900.0,73.06877136230469,70.6008669535319,64.71045043945313,65.88620929718017,71.18935861587525
2001-11-21,89.30000305175781,87.5,88.9000015258789,88.1500015258789,1806400.0,71.76615905761719,71.14308217366536,64.89224617004395,65.87084194183349,71.06902212142944
2001-11-23,90.4000015258789,88.63999938964844,88.80000305175781,90.1500015258789,837500.0,73.39445495605469,71.65598958333334,65.1492041015625,65.89448696136475,70.9740156364441
2001-11-26,91.94000244140625,80.80000305175781,90.05000305175781,91.44000244140625,1847400.0,74.44467163085938,72.1547841389974,65.39920211791993,65.93594020843506,70.89180036544799
2001-11-27,90.94999694824219,89.6500015258789,90.3499984741211,90.0,2477900.0,73.27232360839844,72.44190368652343,65.73631057739257,65.97216403961181,70.81649293899537
2001-11-28,89.79000091552734,86.5,89.5999984741211,86.80999755859375,3780000.0,70.67523193359375,72.45873158772787,66.05236862182618,65.99215847015381,70.74340219497681
2001-11-29,89.5999984741211,85.77999877929688,86.80999755859375,89.3499984741211,3860100.0,72.74313354492188,72.55914204915365,66.40962196350098,66.037702293396,70.67761056900025
2001-11-30,89.3499984741211,87.55000305175781,88.75,89.0,2567900.0,72.45818328857422,72.68397572835286,66.78979118347168,66.0803966140747,70.60309698104858
2001-12-03,88.0,85.55000305175781,88.0,86.01000213623047,2880100.0,70.02391815185547,72.637841796875,67.0897338104248,66.1060544204712,70.50931795120239
2001-12-04,87.66999816894531,85.7699966430664,87.0,87.16999816894531,2795000.0,70.96829223632812,72.58736267089844,67.36271560668945,66.15081569671631,70.43485467910767
2001-12-05,92.4000015258789,88.75,89.1500015258789,92.4000015258789,4415900.0,75.2262191772461,72.66063130696615,67.72865951538085,66.24067279815674,70.38837003707886
2001-12-06,95.16999816894531,92.05000305175781,92.4000015258789,93.9000015258789,4878900.0,76.4474868774414,72.7908935546875,68.1219554901123,66.34274257659912,70.33603288650512
2001-12-07,93.70999908447266,91.19999694824219,93.69999694824219,91.61000061035156,3220700.0,74.58308410644531,72.94883626302084,68.49340881347656,66.38598583221436,70.29748079299927
2001-12-10,92.19999694824219,90.9000015258789,91.5,91.3499984741211,1429700.0,74.37142181396484,73.14422963460287,68.82079597473144,66.4303592300415,70.28016660690308
2001-12-11,93.5999984741211,90.86000061035156,91.36000061035156,91.81999969482422,2705000.0,74.75403594970703,73.2131591796875,69.12087951660156,66.5008826828003,70.27125150680541
2001-12-12,92.80000305175781,90.80000305175781,91.8499984741211,92.7300033569336,2383700.0,75.49491882324219,73.37490234375,69.43415458679199,66.5589263534546,70.25469022750855
2001-12-13,93.0199966430664,90.75,91.11000061035156,91.0,2442800.0,74.08645629882812,73.5295888264974,69.66902153015137,66.61790340423585,70.23578897476196
2001-12-14,91.75,88.5,91.0999984741211,89.66000366210938,3337900.0,72.99552154541016,73.50299326578777,69.8445127105713,66.67408908843994,70.20227128982543
2001-12-17,90.5,88.69999694824219,89.66000366210938,89.13999938964844,2026800.0,72.5721664428711,73.37815958658854,70.05624771118164,66.72644710540771,70.16647478103637
2001-12-18,90.8499984741211,88.69999694824219,89.13999938964844,90.80000305175781,2279700.0,73.92363739013672,73.4215805053711,70.31045791625976,66.80214183807374,70.16415060043335
2001-12-19,94.4800033569336,90.19999694824219,90.6500015258789,94.41000366210938,4382000.0,76.86268615722656,73.83407745361328,70.58068885803223,66.90633403778077,70.1770892906189
2001-12-20,94.73999786376953,92.01000213623047,94.0,92.30999755859375,3428700.0,75.15298461914062,73.99473419189454,70.77152809143067,66.98247051239014,70.18233072280884
2001-12-21,92.72000122070312,91.12000274658203,92.30999755859375,92.30999755859375,2180000.0,75.15298461914062,74.1743876139323,70.91131538391113,67.04691745758056,70.1845316505432
2001-12-24,92.76000213623047,92.01000213623047,92.30999755859375,92.47000122070312,758000.0,75.28327941894531,74.52501169840495,71.07077995300293,67.11022861480713,70.17441175460816
2001-12-26,93.69999694824219,92.0999984741211,92.41000366210938,92.80000305175781,1253200.0,75.55192565917969,74.83058725992838,71.20960380554199,67.19354190826417,70.16725648880005
2001-12-27,92.94999694824219,91.80000305175781,91.80000305175781,92.12000274658203,1705200.0,74.9983139038086,74.81539357503256,71.33979454040528,67.26749782562256,70.17030569076537
2001-12-28,93.79000091552734,92.33999633789062,92.69999694824219,93.2699966430664,1392600.0,75.9345474243164,74.78119761149088,71.52415351867675,67.33301296234131,70.19729162216187
2001-12-31,93.80000305175781,92.72000122070312,93.02999877929688,92.75,1228700.0,75.5112075805664,74.84307250976562,71.71077583312989,67.38657222747803,70.2404440498352
2002-01-02,92.80999755859375,89.2699966430664,92.80000305175781,91.06999969482422,3592600.0,74.14344787597656,74.82787424723307,71.89703178405762,67.43295734405518,70.25640726089478
2002-01-03,92.6500015258789,90.7699966430664,91.06999969482422,92.44999694824219,2645700.0,75.26697540283203,74.86207021077475,72.07568061828613,67.50317821502685,70.29258199691772
2002-01-04,96.77999877929688,94.3499984741211,94.3499984741211,96.75,5745900.0,78.76774597167969,75.08025868733723,72.3243448638916,67.6117395401001,70.32988290786743
2002-01-07,97.25,95.05000305175781,97.25,95.75,3136700.0,77.95362091064453,75.33806966145833,72.57461082458497,67.7263041305542,70.36473485946655
2002-01-08,93.55000305175781,92.19999694824219,93.25,92.5,5830800.0,75.30767822265625,75.49221343994141,72.75534950256348,67.82863559722901,70.3726145362854
2002-01-09,95.0199966430664,92.9000015258789,93.0,93.75,5142100.0,76.32537078857422,75.74242706298828,72.92843528747558,67.93504703521728,70.40131143569947
2002-01-10,94.19999694824219,92.5999984741211,93.75,93.0,3104600.0,75.71475982666016,75.86183522542318,73.12627098083496,68.02397167205811,70.43530633926392
2002-01-11,93.05000305175781,90.70999908447266,93.05000305175781,91.1500015258789,3635000.0,74.20860290527344,75.68489634195963,73.30700904846191,68.1051511001587,70.45808145523071
2002-01-14,91.01000213623047,89.20999908447266,91.0,89.97000122070312,3127400.0,73.24791717529297,75.55789184570312,73.49930877685547,68.17225246429443,70.46024301528931
2002-01-15,91.0,89.5,90.19999694824219,89.9000015258789,2779700.0,73.19093322753906,75.42708841959636,73.64911056518555,68.24488079071045,70.4644305229187
2002-01-16,89.75,88.02999877929688,89.0,88.62999725341797,3356600.0,72.15697479248047,75.21866811116537,73.75299499511719,68.33846744537354,70.44617868423462
2002-01-17,91.0,89.0999984741211,89.44999694824219,89.86000061035156,3029000.0,73.25752258300781,75.06570790608724,73.83883483886719,68.43826316833496,70.45876626968384
2002-01-18,89.80000305175781,88.20999908447266,89.0,89.20999908447266,2703600.0,72.72765350341797,74.9143305460612,73.884931640625,68.55259540557861,70.46525880813599
2002-01-22,89.63999938964844,86.76000213623047,89.25,86.9800033569336,3138900.0,70.90962982177734,74.57933603922525,73.87838470458985,68.63167602539062,70.47482278823853
2002-01-23,88.37999725341797,85.77999877929688,87.0999984741211,87.25,3026600.0,71.12974548339844,74.28723856608073,73.8892660522461,68.7113319015503,70.48929792404175
2002-01-24,89.48999786376953,85.05999755859375,87.98999786376953,85.5,4284200.0,69.70306396484375,73.99121297200521,73.8690087890625,68.74745594024658,70.50819318771363
2002-01-25,88.68000030517578,85.3499984741211,85.38999938964844,87.30000305175781,4547500.0,71.1705322265625,73.7181167602539,73.85790985107423,68.79337734222412,70.54974950790405
2002-01-28,88.95999908447266,86.9000015258789,88.5,87.8499984741211,2791500.0,71.61891174316406,73.2415278116862,73.80774429321289,68.85069187164306,70.55921133041382
2002-01-29,88.80000305175781,83.6500015258789,88.80000305175781,84.4800033569336,5562400.0,68.87158203125,72.6360585530599,73.69530487060547,68.88256542205811,70.56223356246949
2002-01-30,86.08999633789062,81.5999984741211,84.4800033569336,86.0,6734500.0,70.1107177734375,72.28959452311197,73.65324035644531,68.93650424957275,70.572262134552
2002-01-31,87.19999694824219,84.66000366210938,86.5,86.9800033569336,4017700.0,70.90962982177734,71.92854512532553,73.64262252807617,68.99444889068603,70.5708401298523
2002-02-01,86.5,85.13999938964844,86.48999786376953,85.4000015258789,2869400.0,69.62156677246094,71.52233225504557,73.56065200805664,69.04341472625732,70.54882974624634
2002-02-04,84.5,81.5,84.19999694824219,82.5,4878400.0,67.25733947753906,71.05891469319661,73.44442337036133,69.07743690490723,70.50405279159546
2002-02-05,82.55999755859375,80.5199966430664,81.80000305175781,81.04000091552734,3495300.0,66.06713104248047,70.58019561767578,73.3304428100586,69.11134449005127,70.46232442855835
2002-02-06,82.30000305175781,80.11000061035156,81.0999984741211,81.9000015258789,4392100.0,66.7682113647461,70.15201416015626,73.19791793823242,69.17356101989746,70.4187502861023
2002-02-07,83.37000274658203,80.16999816894531,82.0,81.11000061035156,4107300.0,66.1241683959961,69.7498270670573,73.03150787353516,69.21535499572754,70.34540330886841
2002-02-08,84.5,81.63999938964844,81.9000015258789,83.80000305175781,3830700.0,68.31717681884766,69.42047068277995,72.93240493774414,69.33435775756836,70.29096673965454
2002-02-11,84.9800033569336,82.5999984741211,83.0999984741211,84.8499984741211,2537800.0,69.17317199707031,69.18350524902344,72.90236373901367,69.47736618041992,70.24856264114379
2002-02-12,84.70999908447266,83.4800033569336,84.69999694824219,83.5,2249600.0,68.07259368896484,68.99436950683594,72.80895294189453,69.60928745269776,70.21161455154419
2002-02-13,85.38999938964844,83.7300033569336,83.75,84.58000183105469,2525500.0,68.95301818847656,68.84925435384115,72.73884963989258,69.76432041168214,70.18540033340454
2002-02-14,86.5,84.5999984741211,85.44999694824219,85.11000061035156,3575400.0,69.3851318359375,68.82805887858073,72.72607391357423,69.90790386199951,70.15558309555054
2002-02-15,85.11000061035156,82.61000061035156,85.11000061035156,82.76000213623047,3673000.0,67.46934509277344,68.58131306966146,72.65609497070312,70.00940528869629,70.1175264930725
2002-02-19,82.7699966430664,78.1500015258789,82.76000213623047,78.5199966430664,6216300.0,64.01268768310547,68.07423146565755,72.43182434082031,70.08024192810059,70.06036016464233
2002-02-20,80.5999984741211,77.5199966430664,78.5,80.5999984741211,5059900.0,65.70838928222656,67.863351949056,72.21704238891601,70.16949893951416,70.0191404914856
2002-02-21,82.80000305175781,79.0999984741211,80.0999984741211,79.47000122070312,3944600.0,64.78717041015625,67.50844879150391,72.02112411499023,70.2572664642334,69.96702348709107
2002-02-22,79.5,77.75,79.4800033569336,79.0,4342500.0,64.4040298461914,67.07474212646484,71.82177627563476,70.32128612518311,69.89127584457397
2002-02-25,82.0,78.77999877929688,79.69999694824219,81.95999908447266,3690900.0,66.81714630126953,66.88778076171874,71.66303848266601,70.39195899963379,69.83571153640747
2002-02-26,82.75,80.75,81.95999908447266,81.4000015258789,2792900.0,66.36058807373047,66.82799733479818,71.48035186767578,70.45725322723389,69.77299386978149
2002-02-27,83.19999694824219,80.25,82.05000305175781,80.88999938964844,3410600.0,65.9448471069336,66.81984507242838,71.31751968383789,70.49327060699463,69.71302751541138
2002-02-28,82.5,80.6500015258789,81.19999694824219,80.94000244140625,2704600.0,65.985595703125,66.76767069498698,71.17732116699219,70.51091693878173,69.65634962081909
2002-03-01,83.66000366210938,80.8499984741211,81.5,83.47000122070312,3703200.0,68.04813385009766,66.89593505859375,71.08684051513671,70.57154411315918,69.61237909317016
2002-03-04,89.5,84.30000305175781,84.44999694824219,89.0999984741211,4760300.0,72.63793182373047,67.18398539225261,71.0611264038086,70.68579216003418,69.59196649551392
2002-03-05,90.5199966430664,88.0999984741211,89.0,89.5199966430664,4597900.0,72.9803466796875,67.43779703776042,70.98347961425782,70.78208423614502,69.58000368118286
2002-03-06,91.5,88.80000305175781,90.0999984741211,90.87000274658203,5212700.0,74.0809555053711,67.8383544921875,70.96203903198243,70.86678356170654,69.56847040176392
2002-03-07,92.25,89.30000305175781,91.4000015258789,89.95999908447266,3274000.0,73.33907318115234,68.13075815836588,70.92576080322266,70.9185380935669,69.55018354415894
2002-03-08,91.5999984741211,89.12000274658203,90.19999694824219,90.29000091552734,3537500.0,73.60811614990234,68.41229044596354,70.8922575378418,70.98151874542236,69.51254159927367
2002-03-11,91.5,89.63999938964844,90.29000091552734,90.69999694824219,2281900.0,73.94232940673828,68.8438227335612,70.86006561279297,71.03483470916748,69.48468851089477
2002-03-12,90.61000061035156,88.98999786376953,89.30000305175781,89.80000305175781,2705200.0,73.20861053466797,69.45688425699869,70.82427154541016,71.08203304290771,69.45600790023803
2002-03-13,89.80000305175781,87.62999725341797,89.80000305175781,88.0,2817500.0,71.74118041992188,69.85907033284505,70.74040420532226,71.13227886199951,69.40111658096313
2002-03-14,88.5999984741211,87.19999694824219,88.01000213623047,88.4000015258789,1857100.0,72.0672607421875,70.3444096883138,70.67152526855469,71.19115055084228,69.34221380233765
2002-03-15,90.02999877929688,88.25,88.94999694824219,90.0,1905900.0,73.37167358398438,70.94225260416667,70.65608978271484,71.27656078338623,69.30602800369263
2002-03-18,91.0,89.0,90.0,89.19999694824219,2595300.0,72.71947479248047,71.3357411702474,70.60513977050782,71.34041019439697,69.26434885025024
2002-03-19,91.4000015258789,90.30000305175781,90.94999694824219,91.05000305175781,3836000.0,74.2276611328125,71.86021270751954,70.51433807373047,71.41934146881104,69.23788190841675
2002-03-20,91.1500015258789,89.5,90.44999694824219,89.8499984741211,2511600.0,73.24937438964844,72.34718119303385,70.42025314331055,71.49743198394775,69.21090692520141
2002-03-21,91.0,88.69999694824219,89.5,90.3499984741211,2097700.0,73.65703582763672,72.85861053466797,70.38724029541015,71.57129489898682,69.19457517623901
2002-03-22,90.8499984741211,89.25,90.05000305175781,89.7300033569336,2064000.0,73.15157318115234,73.19883982340495,70.32376434326171,71.62609981536865,69.17433607101441
2002-03-25,90.19000244140625,87.94999694824219,89.8499984741211,88.02999877929688,2448400.0,71.76564025878906,73.14068705240885,70.2447819519043,71.68552646636962,69.14067308425903
2002-03-26,89.80000305175781,87.9800033569336,88.05000305175781,88.8499984741211,2990200.0,72.43413543701172,73.10427296956381,70.20929260253907,71.7581508255005,69.11112371444702
2002-03-27,89.87999725341797,88.69000244140625,89.7300033569336,89.30000305175781,2372600.0,72.80103302001953,73.0189448038737,70.2003549194336,71.84983184814453,69.07999948501588
2002-03-28,90.94999694824219,88.95999908447266,89.0999984741211,90.25,2696000.0,73.57548522949219,73.03470560709636,70.20804595947266,71.9285782623291,69.06009397506713
2002-04-01,89.44999694824219,88.0,89.4000015258789,88.47000122070312,2711500.0,72.12433624267578,72.93578694661458,70.20739318847656,71.98019409179688,69.027412815094
2002-04-02,88.25,87.23999786376953,87.69999694824219,87.52999877929688,2226100.0,71.35803985595703,72.7635009765625,70.16940353393555,72.00411918640137,68.99715070724487
2002-04-03,87.9000015258789,86.08999633789062,87.75,86.45999908447266,2619200.0,70.4857177734375,72.58197479248047,70.12456481933594,72.00474822998046,68.97612413406372
2002-04-04,87.5,85.80000305175781,86.0999984741211,86.55000305175781,2075300.0,70.5591049194336,72.50316975911458,70.11755432128906,71.99796951293945,68.95607339859009
2002-04-05,87.87000274658203,86.0,87.25,86.1500015258789,2209900.0,70.2330093383789,72.38088633219401,70.09961959838867,71.99444282531738,68.94535097122193
