Date,High,Low,Open,Close,Volume,Adj Close,EW-15ma,EW-50ma,EW-100ma,EW-200ma
2004-01-29,8.452500343322754,8.390000343322754,8.427499771118164,8.4375,1935200.0,8.4375,8.098333326975505,7.650449981689453,7.364074983596802,7.392450003623963
2004-01-30,8.707500457763672,8.399999618530273,8.4375,8.707500457763672,2570800.0,8.707500457763672,8.176833343505859,7.681849994659424,7.3801749897003175,7.401237506866455
2004-02-02,8.9975004196167,8.682499885559082,8.699999809265137,8.880000114440918,3212400.0,8.880000114440918,8.267500019073486,7.714449996948242,7.397974991798401,7.4115750074386595
2004-02-03,8.904999732971191,8.4375,8.904999732971191,8.467499732971191,3941200.0,8.467499732971191,8.329500007629395,7.736799993515015,7.412674989700317,7.419800004959106
2004-02-04,8.475000381469727,8.300000190734863,8.470000267028809,8.392499923706055,4648400.0,8.392499923706055,8.382833321889242,7.756399993896484,7.426099987030029,7.427637505531311
2004-02-05,8.40250015258789,8.212499618530273,8.395000457763672,8.25,4526400.0,8.25,8.404999987284343,7.772849998474121,7.439249987602234,7.435150005817413
2004-02-06,8.332500457763672,8.227499961853027,8.287500381469727,8.319999694824219,3022400.0,8.319999694824219,8.429833285013835,7.788849992752075,7.453624982833862,7.440687503814697
2004-02-09,8.512499809265137,8.324999809265137,8.337499618530273,8.512499809265137,2455200.0,8.512499809265137,8.446166610717773,7.809699993133545,7.4704999828338625,7.447187502384185
2004-02-10,8.542499542236328,8.449999809265137,8.542499542236328,8.537500381469727,1168400.0,8.537500381469727,8.465333302815756,7.830799999237061,7.487499985694885,7.453950004577637
2004-02-11,8.53499984741211,8.217499732971191,8.53499984741211,8.237500190734863,4285200.0,8.237500190734863,8.44833329518636,7.844949998855591,7.501149988174438,7.459100005626678
2004-02-12,8.427499771118164,8.194999694824219,8.274999618530273,8.397500038146973,2429200.0,8.397500038146973,8.445999972025554,7.857550001144409,7.516624989509583,7.465212504863739
2004-02-13,8.457500457763672,8.3125,8.4375,8.319999694824219,1493600.0,8.319999694824219,8.44149996439616,7.870499992370606,7.531649985313416,7.470725002288819
2004-02-17,8.319999694824219,8.227499961853027,8.319999694824219,8.302499771118164,1166400.0,8.302499771118164,8.43383331298828,7.883499984741211,7.545724983215332,7.476550002098083
2004-02-18,8.350000381469727,8.220000267028809,8.289999961853027,8.257499694824219,1900000.0,8.257499694824219,8.429833285013835,7.896549978256226,7.560674982070923,7.481925001144409
2004-02-19,8.362500190734863,8.225000381469727,8.319999694824219,8.232500076293945,1398000.0,8.232500076293945,8.416833305358887,7.911999979019165,7.575149984359741,7.487125000953674
2004-02-20,8.237500190734863,8.057499885559082,8.237500190734863,8.095000267028809,2285200.0,8.095000267028809,8.393999989827474,7.924049987792968,7.588674988746643,7.491112501621246
2004-02-23,8.125,7.989999771118164,8.112500190734863,7.997499942779541,1184400.0,7.997499942779541,8.346666622161866,7.937149982452393,7.600799989700318,7.4940125012397765
2004-02-24,7.989999771118164,7.885000228881836,7.987500190734863,7.942500114440918,3044400.0,7.942500114440918,8.284166622161866,7.94899998664856,7.612524991035461,7.496575002670288
2004-02-25,8.067500114440918,7.90749979019165,7.974999904632568,8.055000305175781,1543200.0,8.055000305175781,8.256666660308838,7.959849996566772,7.6240749931335445,7.4998750042915345
2004-02-26,8.092499732971191,8.024999618530273,8.079999923706055,8.092499732971191,1104800.0,8.092499732971191,8.23666664759318,7.971749992370605,7.635274991989136,7.502112503051758
2004-02-27,8.087499618530273,7.897500038146973,8.087499618530273,8.050000190734863,2022000.0,8.050000190734863,8.223333326975505,7.983099994659423,7.646199994087219,7.504325003623962
2004-03-01,8.25,8.024999618530273,8.050000190734863,8.199999809265137,3528400.0,8.199999809265137,8.2153333346049,8.000849990844726,7.658374991416931,7.507325003147125
2004-03-02,8.204999923706055,8.074999809265137,8.199999809265137,8.199999809265137,3372000.0,8.199999809265137,8.194500001271566,8.017449989318848,7.670299987792969,7.510012502670288
2004-03-03,8.225000381469727,8.137499809265137,8.225000381469727,8.199999809265137,1173600.0,8.199999809265137,8.171999963124593,8.03234998703003,7.678699984550476,7.512625002861023
2004-03-04,8.212499618530273,8.092499732971191,8.199999809265137,8.177499771118164,1883600.0,8.177499771118164,8.167999935150146,8.04769998550415,7.686774983406067,7.515475001335144
2004-03-05,8.162500381469727,8.0625,8.162500381469727,8.072500228881836,2818000.0,8.072500228881836,8.146333281199137,8.062049989700318,7.6941749858856205,7.5181125020980835
2004-03-08,8.082500457763672,7.96999979019165,8.072500228881836,7.974999904632568,2478800.0,7.974999904632568,8.123333295186361,8.07354998588562,7.701199984550476,7.519800002574921
2004-03-09,7.974999904632568,7.784999847412109,7.974999904632568,7.849999904632568,3418400.0,7.849999904632568,8.093166637420655,8.082149982452393,7.7071999835968015,7.5206500029563905
2004-03-10,7.869999885559082,7.775000095367432,7.855000019073486,7.775000095367432,2255200.0,7.775000095367432,8.060999997456868,8.0881999874115,7.711399984359741,7.521550004482269
2004-03-11,7.777500152587891,7.599999904632568,7.777500152587891,7.599999904632568,3690000.0,7.599999904632568,8.01883331934611,8.09024998664856,7.713024983406067,7.521737504005432
2004-03-12,7.690000057220459,7.59499979019165,7.612500190734863,7.644999980926514,3265600.0,7.644999980926514,7.988833300272623,8.091399984359741,7.715849981307984,7.523412504196167
2004-03-15,7.727499961853027,7.617499828338623,7.644999980926514,7.675000190734863,3706000.0,7.675000190734863,7.9673333168029785,8.094499988555908,7.7195499849319456,7.524462504386902
2004-03-16,7.742499828338623,7.662499904632568,7.6875,7.712500095367432,2070000.0,7.712500095367432,7.951999982198079,8.099049987792968,7.72792498588562,7.525125005245209
2004-03-17,7.992499828338623,7.75,7.75,7.882500171661377,2836400.0,7.882500171661377,7.940499973297119,8.108099994659424,7.73769998550415,7.526900005340576
2004-03-18,7.925000190734863,7.75,7.925000190734863,7.789999961853027,1612000.0,7.789999961853027,7.920333321889242,8.115849990844726,7.746249985694885,7.528337504863739
2004-03-19,7.789999961853027,7.6875,7.752500057220459,7.690000057220459,1017600.0,7.690000057220459,7.896333312988281,8.119349994659423,7.75167498588562,7.529037504196167
2004-03-22,7.715000152587891,7.5625,7.715000152587891,7.590000152587891,1271600.0,7.590000152587891,7.855666669209798,8.120549993515015,7.755449986457824,7.528712503910064
2004-03-23,7.662499904632568,7.559999942779541,7.599999904632568,7.635000228881836,1982000.0,7.635000228881836,7.818000030517578,8.122849998474122,7.759349989891052,7.528900005817413
2004-03-24,7.612500190734863,7.517499923706055,7.610000133514404,7.517499923706055,1140400.0,7.517499923706055,7.772500038146973,8.122449998855592,7.761149988174439,7.529087505340576
2004-03-25,7.605000019073486,7.510000228881836,7.567500114440918,7.559999942779541,1730800.0,7.559999942779541,7.731333382924398,8.121799993515015,7.764249987602234,7.528912506103516
2004-03-26,7.769999980926514,7.550000190734863,7.574999809265137,7.712500095367432,1333600.0,7.712500095367432,7.707333374023437,8.117699995040894,7.7688749885559085,7.528600006103516
2004-03-29,7.869999885559082,7.712500095367432,7.712500095367432,7.75,1940400.0,7.75,7.692333380381267,8.113749990463257,7.773674988746643,7.52768750667572
2004-03-30,7.864999771118164,7.71999979019165,7.747499942779541,7.862500190734863,1071600.0,7.862500190734863,7.693166732788086,8.105649995803834,7.780724992752075,7.527925007343292
2004-03-31,7.994999885559082,7.862500190734863,7.877500057220459,7.987500190734863,1983200.0,7.987500190734863,7.707333405812581,8.10039999961853,7.788749995231629,7.527750008106231
2004-04-01,8.0,7.942500114440918,7.974999904632568,7.96999979019165,1626000.0,7.96999979019165,7.732000064849854,8.089949989318848,7.795849990844727,7.527475008964538
2004-04-02,8.100000381469727,7.992499828338623,8.0,8.037500381469727,1689200.0,8.037500381469727,7.758166758219401,8.08204999923706,7.804624996185303,7.527100009918213
2004-04-05,8.15250015258789,8.022500038146973,8.050000190734863,8.142499923706055,1460400.0,8.142499923706055,7.789333407084147,8.07715000152588,7.815174994468689,7.5272250080108645
2004-04-06,8.279999732971191,8.1274995803833,8.142499923706055,8.272500038146973,3281200.0,8.272500038146973,7.826666736602784,8.074250011444091,7.8264499950408934,7.528875007629394
2004-04-07,8.302499771118164,8.229999542236328,8.2475004196167,8.25,1954000.0,8.25,7.851166725158691,8.072900009155273,7.83722499370575,7.531612508296966
2004-04-08,8.272500038146973,8.0649995803833,8.255000114440918,8.100000381469727,2197200.0,8.100000381469727,7.871833419799804,8.066350021362304,7.845199999809265,7.533200011253357
2004-04-12,8.319999694824219,8.137499809265137,8.137499809265137,8.305000305175781,1600800.0,8.305000305175781,7.91283343633016,8.06370002746582,7.857075004577637,7.535837512016297
2004-04-13,8.319999694824219,8.167499542236328,8.307499885559082,8.172499656677246,1024800.0,8.172499656677246,7.951666736602784,8.053000011444091,7.867425003051758,7.537487509250641
2004-04-14,8.364999771118164,8.149999618530273,8.149999618530273,8.354999542236328,2008800.0,8.354999542236328,7.999666690826416,8.0425,7.878474998474121,7.539212505817414
2004-04-15,8.454999923706055,8.287500381469727,8.350000381469727,8.345000267028809,1368000.0,8.345000267028809,8.054833380381266,8.040050010681153,7.888425002098083,7.540762507915497
2004-04-16,8.449999809265137,8.302499771118164,8.332500457763672,8.407500267028809,1088800.0,8.407500267028809,8.111333401997884,8.040350017547608,7.898375005722046,7.5428375101089475
2004-04-19,8.412500381469727,8.3125,8.40999984741211,8.359999656677246,996400.0,8.359999656677246,8.154500039418538,8.042550010681152,7.907700004577637,7.5439875078201295
2004-04-20,8.432499885559082,8.2475004196167,8.380000114440918,8.25,1014000.0,8.25,8.187833372751872,8.041150016784668,7.9150000047683715,7.5451375055313115
2004-04-21,8.34000015258789,8.260000228881836,8.262499809265137,8.282500267028809,2386800.0,8.282500267028809,8.215833377838134,8.036550025939942,7.923125009536744,7.546387505531311
2004-04-22,8.327500343322754,8.262499809265137,8.305000305175781,8.327500343322754,3297200.0,8.327500343322754,8.238500054677328,8.032350025177003,7.931575012207031,7.548162508010864
2004-04-23,8.862500190734863,8.609999656677246,8.612500190734863,8.797499656677246,6985200.0,8.797499656677246,8.293666712443034,8.04355001449585,7.94425000667572,7.551700005531311
2004-04-26,8.914999961853027,8.692500114440918,8.8149995803833,8.729999542236328,3328000.0,8.729999542236328,8.339833323160807,8.050200004577636,7.953875002861023,7.555275001525879
2004-04-27,8.774999618530273,8.637499809265137,8.725000381469727,8.662500381469727,1009600.0,8.662500381469727,8.374500020345051,8.057050018310546,7.963775005340576,7.558025002479553
2004-04-28,8.680000305175781,8.467499732971191,8.649999618530273,8.515000343322754,2099200.0,8.515000343322754,8.39066670735677,8.061300029754639,7.972400007247924,7.560225005149841
2004-04-29,8.779999732971191,8.539999961853027,8.539999961853027,8.774999618530273,2326800.0,8.774999618530273,8.425666681925456,8.07165002822876,7.984100003242492,7.563650002479553
2004-04-30,8.807499885559082,8.602499961853027,8.807499885559082,8.614999771118164,1043600.0,8.614999771118164,8.459999974568685,8.079300022125244,7.995650000572205,7.566537499427795
2004-05-03,8.6899995803833,8.574999809265137,8.630000114440918,8.649999618530273,1172800.0,8.649999618530273,8.482999928792317,8.090400009155273,8.007224998474122,7.569912497997284
2004-05-04,8.739999771118164,8.489999771118164,8.649999618530273,8.662500381469727,1713200.0,8.662500381469727,8.515666643778482,8.103700017929077,8.020425000190734,7.573050000667572
2004-05-05,8.845000267028809,8.649999618530273,8.649999618530273,8.762499809265137,2173200.0,8.762499809265137,8.54283332824707,8.120100011825562,8.034549999237061,7.57763750076294
2004-05-06,8.842499732971191,8.635000228881836,8.762499809265137,8.8100004196167,1603600.0,8.8100004196167,8.573833338419597,8.13520001411438,8.047525005340576,7.581700003147125
2004-05-07,8.824999809265137,8.672499656677246,8.800000190734863,8.699999809265137,1553600.0,8.699999809265137,8.593333307902018,8.147350015640258,8.059550004005432,7.590825002193451
2004-05-10,8.662500381469727,8.4375,8.662500381469727,8.452500343322754,1541600.0,8.452500343322754,8.599500020345053,8.155400018692017,8.06925000667572,7.599125003814697
2004-05-11,8.582500457763672,8.470000267028809,8.507499694824219,8.537500381469727,1324800.0,8.537500381469727,8.618666712443034,8.16215003013611,8.081500010490418,7.607750005722046
2004-05-12,8.619999885559082,8.364999771118164,8.5,8.585000038146973,1901200.0,8.585000038146973,8.638833363850912,8.169850034713745,8.093650012016296,7.617037506103515
2004-05-13,8.75,8.587499618530273,8.59000015258789,8.712499618530273,1774800.0,8.712499618530273,8.664499982198079,8.180100030899048,8.106225008964538,7.626400003433227
2004-05-14,8.822500228881836,8.699999809265137,8.712499618530273,8.755000114440918,1080800.0,8.755000114440918,8.661666679382325,8.191650037765504,8.119675011634827,7.635662503242493
2004-05-17,8.744999885559082,8.65250015258789,8.744999885559082,8.710000038146973,2207600.0,8.710000038146973,8.6603333791097,8.204400033950806,8.133225011825562,7.64391250371933
2004-05-18,8.729999542236328,8.625,8.712499618530273,8.672499656677246,1399600.0,8.672499656677246,8.660999997456868,8.218350028991699,8.14595000743866,7.653075001239777
2004-05-19,8.850000381469727,8.707500457763672,8.712499618530273,8.829999923706055,1659200.0,8.829999923706055,8.681999969482423,8.237950029373168,8.160050005912781,7.6634875011444095
2004-05-20,8.944999694824219,8.8100004196167,8.829999923706055,8.842499732971191,3056400.0,8.842499732971191,8.686499977111817,8.259300022125244,8.173750004768372,7.674612500667572
2004-05-21,8.897500038146973,8.800000190734863,8.842499732971191,8.880000114440918,1935600.0,8.880000114440918,8.704166666666667,8.284900026321411,8.187575006484986,7.686312501430511
2004-05-24,8.922499656677246,8.792499542236328,8.904999732971191,8.824999809265137,1415600.0,8.824999809265137,8.71583334604899,8.308500022888184,8.199950003623963,7.697300000190735
2004-05-25,8.832500457763672,8.675000190734863,8.774999618530273,8.829999923706055,2144000.0,8.829999923706055,8.726999982198079,8.331600017547608,8.213050003051757,7.707825000286102
2004-05-26,8.962499618530273,8.774999618530273,8.829999923706055,8.932499885559082,930800.0,8.932499885559082,8.738333320617675,8.35600001335144,8.227525000572205,7.718274998664856
2004-05-27,9.095000267028809,8.930000305175781,8.9350004196167,9.095000267028809,1792800.0,9.095000267028809,8.75733331044515,8.380250015258788,8.244175004959107,7.728475000858307
2004-05-28,9.09749984741211,8.9975004196167,9.095000267028809,9.0625,1632400.0,9.0625,8.781499989827473,8.40570001602173,8.260775003433228,7.737937500476837
2004-06-01,9.177499771118164,8.949999809265137,9.100000381469727,9.082500457763672,1838000.0,9.082500457763672,8.823499997456869,8.433550024032593,8.276450009346009,7.747400002479553
2004-06-02,9.192500114440918,9.0649995803833,9.119999885559082,9.145000457763672,1792000.0,9.145000457763672,8.864000002543131,8.464650030136108,8.292600011825561,7.756850004196167
2004-06-03,9.125,9.0024995803833,9.125,9.010000228881836,1038000.0,9.010000228881836,8.892333348592123,8.49215003013611,8.307500014305115,7.765525004863739
2004-06-04,9.037500381469727,8.949999809265137,9.024999618530273,8.9975004196167,1256400.0,8.9975004196167,8.911333401997885,8.521750040054322,8.322100019454956,7.774100008010865
2004-06-07,9.0600004196167,8.962499618530273,9.017499923706055,9.029999732971191,2052400.0,9.029999732971191,8.929666709899902,8.551150035858154,8.336475014686584,7.783125007152558
2004-06-08,9.107500076293945,8.90999984741211,9.029999732971191,9.09000015258789,1584800.0,9.09000015258789,8.95500005086263,8.578700037002564,8.348200016021728,7.792487506866455
2004-06-09,9.137499809265137,8.962499618530273,9.1225004196167,8.982500076293945,1823200.0,8.982500076293945,8.975666745503743,8.603350038528442,8.35855001449585,7.801950006484986
2004-06-10,9.050000190734863,8.982500076293945,9.0,9.0,1085600.0,9.0,8.98700008392334,8.626100034713746,8.365875015258789,7.811700005531311
2004-06-14,9.017499923706055,8.957500457763672,8.975000381469727,8.967499732971191,824400.0,8.967499732971191,8.995333417256672,8.645700025558472,8.3730500125885,7.821550004482269
2004-06-15,9.09749984741211,8.967499732971191,8.967499732971191,8.992500305175781,1139600.0,8.992500305175781,9.00283342997233,8.666150035858154,8.378050012588501,7.8317250061035155
2004-06-16,9.042499542236328,8.850000381469727,9.0,8.885000228881836,1628400.0,8.885000228881836,9.006833457946778,8.683100032806397,8.382575016021729,7.841112506389618
2004-06-17,8.975000381469727,8.842499732971191,8.875,8.925000190734863,1225600.0,8.925000190734863,9.013166809082032,8.698750038146972,8.387950019836426,7.85018750667572
2004-06-18,8.984999656677246,8.867500305175781,8.887499809265137,8.922499656677246,1708400.0,8.922499656677246,9.012500127156576,8.711750030517578,8.393000020980836,7.859237504005432
2004-06-21,9.005000114440918,8.864999771118164,8.890000343322754,8.885000228881836,1576000.0,8.885000228881836,8.998500124613445,8.724450035095215,8.398675022125245,7.8685250043869015
2004-06-22,8.975000381469727,8.845000267028809,8.90999984741211,8.975000381469727,936000.0,8.975000381469727,8.992666816711425,8.741950035095215,8.40415002822876,7.8775375056266785
2004-06-23,9.029999732971191,8.869999885559082,8.975000381469727,9.012499809265137,660400.0,9.012499809265137,8.988000106811523,8.756100025177002,8.409900026321411,7.886987504959106
2004-06-24,8.975000381469727,8.524999618530273,8.925000190734863,8.75,9489200.0,8.75,8.961666742960611,8.767650032043457,8.410325021743775,7.895250005722046
2004-06-25,8.824999809265137,8.744999885559082,8.75,8.765000343322754,2368000.0,8.765000343322754,8.945333417256673,8.775850048065186,8.409175024032592,7.903575007915497
2004-06-28,8.774999618530273,8.617500305175781,8.744999885559082,8.635000228881836,2041600.0,8.635000228881836,8.92116673787435,8.781650047302247,8.4108500289917,7.911762509346008
2004-06-29,8.807499885559082,8.609999656677246,8.609999656677246,8.779999732971191,2163600.0,8.779999732971191,8.904500071207682,8.789100036621093,8.414725027084351,7.92041250705719
2004-06-30,8.782500267028809,8.672499656677246,8.782500267028809,8.712499618530273,2678800.0,8.712499618530273,8.879333368937175,8.796150035858155,8.419350023269653,7.929300005435944
2004-07-01,8.737500190734863,8.52750015258789,8.732500076293945,8.542499542236328,2600400.0,8.542499542236328,8.85,8.802000026702881,8.421575021743774,7.937600002288819
2004-07-02,8.574999809265137,8.375,8.567500114440918,8.460000038146973,3283600.0,8.460000038146973,8.814000002543132,8.805550022125244,8.421050024032592,7.945775003433227
2004-07-06,8.484999656677246,8.357500076293945,8.470000267028809,8.412500381469727,2436400.0,8.412500381469727,8.777000045776367,8.807250022888184,8.419800024032593,7.953650004863739
2004-07-07,8.5649995803833,8.432499885559082,8.432499885559082,8.494999885559082,1891600.0,8.494999885559082,8.743833351135255,8.80120002746582,8.422375020980835,7.961762504577637
2004-07-08,8.4975004196167,8.34749984741211,8.4975004196167,8.380000114440918,1844400.0,8.380000114440918,8.710166676839192,8.794200038909912,8.422200021743775,7.9694125056266785
2004-07-09,8.425000190734863,8.1899995803833,8.404999732971191,8.27750015258789,2565200.0,8.27750015258789,8.667000007629394,8.786500034332276,8.421775026321411,7.976712505817414
2004-07-12,8.350000381469727,8.199999809265137,8.3125,8.302499771118164,2268000.0,8.302499771118164,8.625666681925455,8.782250022888183,8.421775026321411,7.983750004768371
2004-07-13,8.324999809265137,8.220000267028809,8.267499923706055,8.2524995803833,842000.0,8.2524995803833,8.583499972025553,8.771800022125245,8.421725025177002,7.9912000036239625
2004-07-14,8.444999694824219,8.212499618530273,8.229999542236328,8.342499732971191,1356800.0,8.342499732971191,8.54133326212565,8.766350021362305,8.422825021743774,7.998987503051758
2004-07-15,8.467499732971191,8.297499656677246,8.319999694824219,8.417499542236328,1446000.0,8.417499542236328,8.501666577657064,8.761700019836425,8.42605001449585,8.007362501621246
2004-07-16,8.492500305175781,8.317500114440918,8.425000190734863,8.317500114440918,1443600.0,8.317500114440918,8.472833251953125,8.75480001449585,8.429250016212464,8.01502500295639
2004-07-19,8.470000267028809,8.357500076293945,8.359999656677246,8.414999961853027,1758000.0,8.414999961853027,8.449499893188477,8.747850017547607,8.433975014686585,8.023250002861023
2004-07-20,8.477499961853027,8.375,8.4399995803833,8.404999732971191,1897600.0,8.404999732971191,8.434166526794433,8.739750003814697,8.437475008964539,8.030775001049042
2004-07-21,8.569999694824219,8.397500038146973,8.430000305175781,8.399999618530273,1340000.0,8.399999618530273,8.408833185831705,8.73375,8.440550007820129,8.037912499904632
2004-07-22,8.484999656677246,8.295000076293945,8.399999618530273,8.412500381469727,1190800.0,8.412500381469727,8.388833236694335,8.732950000762939,8.444175009727479,8.045187501907348
2004-07-23,8.487500190734863,8.345000267028809,8.425000190734863,8.357500076293945,2065600.0,8.357500076293945,8.376499938964844,8.729349994659424,8.445750012397767,8.052062501907349
2004-07-26,8.359999656677246,8.142499923706055,8.354999542236328,8.192500114440918,1304800.0,8.192500114440918,8.358666610717773,8.721499996185303,8.445675015449524,8.057987501621247
2004-07-27,8.385000228881836,8.1899995803833,8.192500114440918,8.270000457763672,2714800.0,8.270000457763672,8.349166615804036,8.71265001296997,8.446375021934509,8.062537503242492
2004-07-28,8.692500114440918,8.412500381469727,8.412500381469727,8.612500190734863,7501200.0,8.612500190734863,8.356999969482422,8.70980001449585,8.450725026130677,8.068750004768372
2004-07-29,8.789999961853027,8.619999885559082,8.632499694824219,8.729999542236328,2538000.0,8.729999542236328,8.380333264668783,8.710200004577636,8.45730001926422,8.07573750257492
2004-07-30,8.880000114440918,8.667499542236328,8.729999542236328,8.792499542236328,1563200.0,8.792499542236328,8.414666557312012,8.712600002288818,8.465475015640259,8.083337500095368
2004-08-02,8.920000076293945,8.782500267028809,8.805000305175781,8.882499694824219,1491200.0,8.882499694824219,8.453333218892416,8.713649997711181,8.475800013542175,8.091499998569489
2004-08-03,8.90999984741211,8.712499618530273,8.887499809265137,8.712499618530273,1402800.0,8.712499618530273,8.483999888102213,8.711049995422364,8.485175008773803,8.098287496566773
2004-08-04,8.725000381469727,8.59000015258789,8.712499618530273,8.682499885559082,1390400.0,8.682499885559082,8.506666564941407,8.707099990844727,8.496000008583069,8.104512495994568
2004-08-05,8.694999694824219,8.515000343322754,8.6875,8.53499984741211,1910400.0,8.53499984741211,8.514499918619792,8.701299991607666,8.504900007247924,8.110374994277954
2004-08-06,8.5024995803833,8.274999618530273,8.5,8.34000015258789,1682800.0,8.34000015258789,8.515999921162923,8.691499996185303,8.511550006866456,8.115549995899201
2004-08-09,8.382499694824219,8.260000228881836,8.324999809265137,8.279999732971191,753200.0,8.279999732971191,8.506999905904134,8.678449993133546,8.517225003242492,8.122574994564056
2004-08-10,8.477499961853027,8.257499694824219,8.279999732971191,8.449999809265137,2453600.0,8.449999809265137,8.509999910990397,8.665549983978272,8.52289999961853,8.13029999256134
2004-08-11,8.595000267028809,8.359999656677246,8.420000076293945,8.547499656677246,1021200.0,8.547499656677246,8.519833246866861,8.655249977111817,8.530474996566772,8.13836249113083
2004-08-12,8.542499542236328,8.385000228881836,8.542499542236328,8.454999923706055,841600.0,8.454999923706055,8.522666549682617,8.642699966430664,8.538124995231628,8.144899990558624
2004-08-13,8.487500190734863,8.382499694824219,8.475000381469727,8.407500267028809,484800.0,8.407500267028809,8.525999895731609,8.627949962615967,8.546299996376037,8.15087499141693
2004-08-16,8.537500381469727,8.40999984741211,8.40999984741211,8.47249984741211,1570400.0,8.47249984741211,8.544666544596355,8.617199954986573,8.55467499256134,8.157012491226196
2004-08-17,8.510000228881836,8.417499542236328,8.487500190734863,8.449999809265137,907600.0,8.449999809265137,8.556666501363118,8.606249942779542,8.563999991416932,8.162574989795685
2004-08-18,8.547499656677246,8.420000076293945,8.449999809265137,8.510000228881836,867200.0,8.510000228881836,8.549833170572917,8.595849952697755,8.573499994277954,8.168874990940093
2004-08-19,8.537500381469727,8.475000381469727,8.5,8.5,858800.0,8.5,8.53449986775716,8.584049949645996,8.58137499332428,8.175124990940095
2004-08-20,8.654999732971191,8.487500190734863,8.5,8.640000343322754,914400.0,8.640000343322754,8.524333254496257,8.577199954986572,8.590274996757508,8.181974992752075
2004-08-23,8.6850004196167,8.617500305175781,8.625,8.642499923706055,813200.0,8.642499923706055,8.508333269755045,8.570049953460693,8.59807499408722,8.189399993419647
2004-08-24,8.712499618530273,8.625,8.680000305175781,8.662500381469727,778800.0,8.662500381469727,8.504999987284343,8.563949966430664,8.604824995994568,8.196787495613098
2004-08-25,8.7475004196167,8.635000228881836,8.649999618530273,8.717499732971191,584400.0,8.717499732971191,8.50733331044515,8.558449954986573,8.612299995422363,8.204074993133545
2004-08-26,8.739999771118164,8.662500381469727,8.720000267028809,8.710000038146973,507600.0,8.710000038146973,8.518999989827474,8.554949951171874,8.619024991989136,8.21182499408722
2004-08-27,8.84749984741211,8.699999809265137,8.729999542236328,8.824999809265137,864400.0,8.824999809265137,8.551333300272624,8.55294994354248,8.625849990844726,8.220512492656708
2004-08-30,8.837499618530273,8.737500190734863,8.837499618530273,8.739999771118164,614800.0,8.739999771118164,8.581999969482421,8.549299945831299,8.630524988174438,8.228487491607666
2004-08-31,8.899999618530273,8.774999618530273,8.774999618530273,8.827500343322754,1490000.0,8.827500343322754,8.60716667175293,8.548149948120118,8.636299991607666,8.236762492656707
2004-09-01,8.979999542236328,8.795000076293945,8.795000076293945,8.979999542236328,877600.0,8.979999542236328,8.635999997456869,8.54824993133545,8.645099983215331,8.2451499915123
2004-09-02,9.09749984741211,9.0,9.0,9.087499618530273,884400.0,9.087499618530273,8.678166643778484,8.549749927520752,8.652924976348878,8.254999990463256
2004-09-03,9.119999885559082,9.005000114440918,9.0625,9.09749984741211,1073600.0,9.09749984741211,8.724166615804036,8.556699924468994,8.662174978256225,8.26479999065399
2004-09-07,9.135000228881836,9.079999923706055,9.112500190734863,9.130000114440918,1155200.0,9.130000114440918,8.767999966939291,8.563999919891357,8.669924983978271,8.274199991226196
2004-09-08,9.130000114440918,9.02750015258789,9.130000114440918,9.037500381469727,2196800.0,9.037500381469727,8.80716667175293,8.572049922943116,8.676849985122681,8.282637493610382
2004-09-09,9.039999961853027,8.802499771118164,9.037500381469727,8.835000038146973,2009600.0,8.835000038146973,8.828833325703938,8.57314992904663,8.681124982833863,8.289749994277955
2004-09-10,8.942500114440918,8.800000190734863,8.857500076293945,8.8774995803833,1059200.0,8.8774995803833,8.85399996439616,8.576449928283692,8.686299982070922,8.29699999332428
2004-09-13,8.90999984741211,8.850000381469727,8.8774995803833,8.887499809265137,982800.0,8.887499809265137,8.870499928792318,8.583349933624268,8.692674980163574,8.303837492465973
2004-09-14,8.987500190734863,8.837499618530273,8.899999618530273,8.932499885559082,1771200.0,8.932499885559082,8.88983325958252,8.59279993057251,8.699174976348877,8.31114999294281
2004-09-15,8.9350004196167,8.84749984741211,8.912500381469727,8.892499923706055,1394400.0,8.892499923706055,8.905166562398275,8.602399921417236,8.70482497215271,8.31819999217987
2004-09-16,8.962499618530273,8.912500381469727,8.912500381469727,8.930000305175781,722400.0,8.930000305175781,8.919333267211915,8.611099929809571,8.706149978637695,8.325199992656708
2004-09-17,9.079999923706055,8.947500228881836,8.947500228881836,9.0625,1090800.0,9.0625,8.942833264668783,8.624749927520751,8.709474983215332,8.331674993038177
2004-09-20,9.125,9.017499923706055,9.050000190734863,9.042499542236328,919200.0,9.042499542236328,8.957333246866861,8.640049915313721,8.713274974822998,8.338524990081787
2004-09-21,9.0649995803833,8.984999656677246,9.042499542236328,9.022500038146973,853600.0,9.022500038146973,8.976166598002116,8.654449920654297,8.71834997177124,8.345374989509583
2004-09-22,9.012499809265137,8.895000457763672,9.012499809265137,8.9399995803833,987200.0,8.9399995803833,8.983666547139485,8.668199920654297,8.71999997138977,8.352049987316132
2004-09-23,8.952500343322754,8.887499809265137,8.9399995803833,8.90250015258789,1467200.0,8.90250015258789,8.978499921162923,8.679399929046632,8.722874975204467,8.359262487888337
2004-09-24,9.087499618530273,8.875,8.875,8.970000267028809,802400.0,8.970000267028809,8.970666631062825,8.69044994354248,8.726074981689454,8.366649990081788
