Date,High,Low,Open,Close,Volume,Adj Close,SPG-15ma,SPG-50ma,SPG-100ma,SPG-200ma
2000-06-08,22.507469177246094,22.043397903442383,22.391450881958008,22.275432586669922,607100.0,9.729718208312988,10.03208230336507,10.029608783721924,9.723005170822143,9.678038553758102
2000-06-09,22.56547737121582,22.217424392700195,22.275432586669922,22.507469177246094,706300.0,9.831068992614746,9.986474100748698,10.04175636291504,9.724623756408691,9.679417206360414
2000-06-12,22.681495666503906,22.275432586669922,22.275432586669922,22.62348747253418,375900.0,9.88174057006836,9.949311701456706,10.052431259155274,9.726261949539184,9.681223664964948
2000-06-13,22.797513961791992,22.507469177246094,22.681495666503906,22.681495666503906,634200.0,9.90708065032959,9.925662994384766,10.065104637145996,9.727666406631469,9.683222399348706
2000-06-14,23.08755874633789,22.56547737121582,22.85552215576172,22.739505767822266,445700.0,9.932419776916504,9.90370356241862,10.076793117523193,9.728106498718262,9.685408341257196
2000-06-15,22.85552215576172,22.391450881958008,22.85552215576172,22.449460983276367,240500.0,9.805732727050781,9.885122617085775,10.085947856903076,9.728253917694092,9.686454640264097
2000-06-16,22.739505767822266,22.275432586669922,22.507469177246094,22.739505767822266,354700.0,9.932419776916504,9.874987475077312,10.099128017425537,9.730642442703248,9.688575029373169
2000-06-19,22.85552215576172,22.507469177246094,22.62348747253418,22.739505767822266,213000.0,9.932419776916504,9.871609242757161,10.110816497802734,9.732787427902222,9.690659172514565
2000-06-20,23.08755874633789,22.681495666503906,22.739505767822266,23.08755874633789,360600.0,10.084446907043457,9.888501103719076,10.122064819335938,9.735965547561646,9.693996356705489
2000-06-21,22.971540451049805,22.739505767822266,22.85552215576172,22.85552215576172,197300.0,9.98309326171875,9.891879336039226,10.129794425964356,9.738617267608642,9.696425742461901
2000-06-22,22.85552215576172,22.507469177246094,22.797513961791992,22.681495666503906,246200.0,9.90708065032959,9.888500595092774,10.135009231567382,9.74148307800293,9.698181200027467
2000-06-23,22.739505767822266,22.507469177246094,22.739505767822266,22.65249252319336,128500.0,9.894415855407715,9.88596700032552,10.137484607696534,9.743735132217408,9.699802974038873
2000-06-26,22.681495666503906,22.449460983276367,22.449460983276367,22.536474227905273,169500.0,9.84373950958252,9.88174425760905,10.132482395172119,9.74570912361145,9.700982781707264
2000-06-27,22.739505767822266,22.275432586669922,22.56547737121582,22.681495666503906,422400.0,9.90708065032959,9.893568420410157,10.131730403900146,9.74682487487793,9.702658374135087
2000-06-28,22.739505767822266,22.56547737121582,22.681495666503906,22.56547737121582,296200.0,9.85640811920166,9.89525769551595,10.132948455810547,9.74693663597107,9.703898291434012
2000-06-29,22.971540451049805,22.739505767822266,22.739505767822266,22.913532257080078,274800.0,10.00843334197998,9.913838704427084,10.136212482452393,9.749065914154052,9.70633457183838
2000-06-30,23.261585235595703,20.59317398071289,23.145566940307617,20.59317398071289,1073900.0,8.99492073059082,9.858095486958822,10.118709087371826,9.74205451965332,9.700688430241176
2000-07-03,23.029550552368164,21.463308334350586,21.463308334350586,22.797513961791992,572500.0,9.957761764526367,9.863163566589355,10.121456966400146,9.74492015838623,9.702712629723736
2000-07-05,23.203577041625977,22.507469177246094,22.56547737121582,23.145566940307617,567500.0,10.109786987304688,9.876677322387696,10.126250896453858,9.74980326652527,9.705892898142338
2000-07-06,23.5516300201416,22.913532257080078,23.029550552368164,23.319595336914062,430400.0,10.185800552368164,9.893569374084473,10.131073303222657,9.756440963745117,9.709613112516182
2000-07-07,23.493621826171875,23.261585235595703,23.435611724853516,23.37760353088379,348000.0,10.211137771606445,9.920596377054851,10.132921867370605,9.764823760986328,9.713470994509183
2000-07-10,23.435611724853516,23.08755874633789,23.435611724853516,23.261585235595703,166300.0,10.160459518432617,9.935799026489258,10.133259677886963,9.77369423866272,9.716883120646003
2000-07-11,23.319595336914062,22.85552215576172,23.203577041625977,23.08755874633789,219400.0,10.084446907043457,9.945934168497722,10.132574424743652,9.782799034118652,9.719667694785379
2000-07-12,23.203577041625977,22.739505767822266,23.08755874633789,23.08755874633789,321700.0,10.084446907043457,9.945934168497722,10.123933448791504,9.79115800857544,9.722410395629424
2000-07-13,23.261585235595703,23.08755874633789,23.203577041625977,23.203577041625977,250700.0,10.135126113891602,9.95606969197591,10.112825508117675,9.800769596099853,9.725490363676156
2000-07-14,23.37760353088379,23.08755874633789,23.203577041625977,23.203577041625977,165400.0,10.135126113891602,9.971272722880046,10.1026904296875,9.81062985420227,9.728524702566641
2000-07-17,23.203577041625977,22.971540451049805,23.08755874633789,22.971540451049805,142900.0,10.033771514892578,9.980563100179037,10.089008083343506,9.818730669021607,9.730769164421979
2000-07-18,23.08755874633789,22.85552215576172,23.029550552368164,22.971540451049805,119400.0,10.033771514892578,9.99323190053304,10.074818859100342,9.826831483840943,9.732980860410816
2000-07-19,23.203577041625977,22.913532257080078,22.971540451049805,23.203577041625977,184400.0,10.135126113891602,10.008434931437174,10.065190601348878,9.834951419830322,9.735894956450531
2000-07-20,23.261585235595703,22.971540451049805,22.971540451049805,23.203577041625977,243300.0,10.135126113891602,10.02701613108317,10.05606903076172,9.842822723388672,9.738767123050827
2000-07-21,23.319595336914062,23.08755874633789,23.145566940307617,23.261585235595703,200500.0,10.160459518432617,10.037151209513347,10.048974380493163,9.85144455909729,9.741779211589268
2000-07-24,23.609638214111328,23.261585235595703,23.261585235595703,23.5516300201416,264400.0,10.287152290344238,10.123299980163575,10.042893333435059,9.861333322525024,9.745647105764835
2000-07-25,23.899682998657227,23.37760353088379,23.37760353088379,23.899682998657227,393800.0,10.439176559448242,10.155394299825032,10.039346084594726,9.872990970611573,9.750531116002042
2000-07-26,24.421764373779297,23.899682998657227,23.899682998657227,24.421764373779297,495800.0,10.667215347290039,10.192556190490723,10.04238655090332,9.886183166503907,9.756941495241819
2000-07-27,24.885835647583008,24.247737884521484,24.36375617980957,24.7988224029541,333500.0,10.831913948059082,10.235630416870118,10.049227828979491,9.90127098083496,9.764406581719717
2000-07-28,24.885835647583008,24.479772567749023,24.885835647583008,24.537782669067383,482400.0,10.717888832092285,10.269413820902507,10.053788604736328,9.916461629867554,9.770982321377458
2000-07-31,24.59579086303711,24.015701293945312,24.537782669067383,24.247737884521484,162500.0,10.591204643249512,10.298130162556966,10.05530885696411,9.930136775970459,9.776600282486172
2000-08-01,24.82782745361328,24.189727783203125,24.247737884521484,24.82782745361328,822600.0,10.844585418701172,10.348806063334147,10.06341703414917,9.94734022140503,9.783865487494436
2000-08-02,24.59579086303711,24.015701293945312,24.537782669067383,24.30574607849121,823200.0,10.820823669433594,10.397897847493489,10.074597282409668,9.964057455062866,9.790871961696729
2000-08-03,24.36375617980957,23.5516300201416,24.36375617980957,23.725656509399414,603600.0,10.5625638961792,10.426393699645995,10.080612335205078,9.979186544418335,9.79605110219661
2000-08-04,23.957693099975586,22.797513961791992,23.957693099975586,23.029550552368164,393300.0,10.252663612365723,10.434229532877604,10.083976669311523,9.991465196609497,9.799095185597738
2000-08-07,23.37760353088379,22.681495666503906,23.029550552368164,22.913532257080078,237700.0,10.201009750366211,10.445378748575846,10.086307926177978,10.002232885360717,9.801756871457131
2000-08-08,23.319595336914062,23.08755874633789,23.145566940307617,23.203577041625977,3098500.0,10.330140113830566,10.465136655171712,10.093248863220214,10.013546047210694,9.805233076999063
2000-08-09,23.203577041625977,22.971540451049805,23.203577041625977,23.145566940307617,170600.0,10.304311752319336,10.476415697733561,10.102713718414307,10.025098161697388,9.808495029125337
2000-08-10,23.319595336914062,23.029550552368164,23.145566940307617,23.203577041625977,374700.0,10.330140113830566,10.489416631062825,10.110668125152587,10.036908559799194,9.811882334870177
2000-08-11,23.203577041625977,22.913532257080078,23.145566940307617,23.029550552368164,135100.0,10.252663612365723,10.495563570658366,10.116566162109375,10.046452436447144,9.814726085047567
2000-08-14,23.029550552368164,22.739505767822266,23.029550552368164,22.913532257080078,1012700.0,10.201009750366211,10.489820734659832,10.12193796157837,10.055977039337158,9.817202262389355
2000-08-15,22.85552215576172,22.62348747253418,22.797513961791992,22.62348747253418,347700.0,10.071883201599121,10.465334510803222,10.12523401260376,10.063215913772583,9.818824433976678
2000-08-16,22.681495666503906,22.56547737121582,22.681495666503906,22.56547737121582,99100.0,10.046058654785156,10.42392406463623,10.131560821533203,10.069947919845582,9.820262625247617
2000-08-17,22.681495666503906,22.33344268798828,22.56547737121582,22.507469177246094,355600.0,10.020237922668457,10.36981232961019,10.135344200134277,10.077664804458617,9.821520331520704
2000-08-18,22.681495666503906,22.275432586669922,22.681495666503906,22.275432586669922,193900.0,9.916933059692383,10.316415278116862,10.139088497161865,10.084348640441895,9.822116661071778
2000-08-21,22.507469177246094,22.275432586669922,22.449460983276367,22.33344268798828,212300.0,9.942761421203613,10.273185729980469,10.141322345733643,10.091539354324341,9.822866007408
2000-08-22,22.33344268798828,21.927379608154297,22.275432586669922,21.927379608154297,421400.0,9.761984825134277,10.201012357076008,10.13892723083496,10.095679244995118,9.822490197640878
2000-08-23,22.10140609741211,21.86937141418457,21.927379608154297,21.927379608154297,216200.0,9.761984825134277,10.130423100789388,10.136025314331055,10.100564975738525,9.822118999036544
2000-08-24,21.927379608154297,21.521316528320312,21.86937141418457,21.521316528320312,244300.0,9.581202507019043,10.064999008178711,10.129000968933106,10.102897043228149,9.820649996036437
2000-08-25,21.81136131286621,21.463308334350586,21.695344924926758,21.463308334350586,172700.0,9.555377960205078,10.018513298034668,10.123993873596191,10.104970865249634,9.819042286728367
