Date,High,Low,Open,Close,Volume,Adj Close,CAT-15ma,CAT-50ma,CAT-100ma,CAT-200ma
2010-05-28,62.41999816894531,60.04999923706055,62.41999816894531,60.7599983215332,7704900.0,46.25410461425781,47.74869867960612,49.147197036743165,46.24048168182373,43.38879806518555
2010-06-01,61.63999938964844,59.220001220703125,60.040000915527344,59.27000045776367,8340800.0,45.11981964111328,47.37212880452474,49.151278228759764,46.24511501312256,43.438450984954834
2010-06-02,60.900001525878906,59.279998779296875,59.900001525878906,60.86000061035156,9453500.0,46.330223083496094,47.10771865844727,49.17079132080078,46.26004898071289,43.49851997375488
2010-06-03,62.36000061035156,60.41999816894531,62.290000915527344,61.11000061035156,8982700.0,46.520530700683594,46.75043411254883,49.15688911437988,46.27185161590576,43.56718713760376
2010-06-04,60.20000076293945,57.36000061035156,59.4900016784668,57.7599983215332,10279600.0,43.97031784057617,46.28606669108073,49.097278442382816,46.22967365264893,43.61877634048462
2010-06-07,58.279998779296875,55.79999923706055,58.0099983215332,55.83000183105469,8904600.0,42.50109100341797,45.82677485148112,49.007072830200194,46.18700511932373,43.66279565811157
2010-06-08,57.18000030517578,54.88999938964844,56.0099983215332,56.61000061035156,11604900.0,43.09486389160156,45.46289240519206,48.924203414916995,46.149598083496095,43.70855293273926
2010-06-09,58.849998474121094,56.59000015258789,57.4900016784668,56.810001373291016,9749300.0,43.247127532958984,45.13910471598307,48.82864318847656,46.11634349822998,43.748357410430906
2010-06-10,60.0,58.0,58.310001373291016,59.95000076293945,9704700.0,45.63748550415039,45.06348698933919,48.785731887817384,46.11788661956787,43.7991438293457
2010-06-11,60.2400016784668,58.9900016784668,59.220001220703125,60.22999954223633,7341400.0,45.850624084472656,45.14265747070313,48.75177391052246,46.11543319702148,43.849988861083986
2010-06-14,62.560001373291016,60.880001068115234,61.41999816894531,61.0,9783000.0,46.43679428100586,45.18884048461914,48.71228988647461,46.12769313812256,43.9059281539917
2010-06-15,63.560001373291016,61.5,61.79999923706055,63.459999084472656,11870300.0,48.30949020385742,45.404022471110025,48.69512924194336,46.1806953048706,43.971865062713626
2010-06-16,64.5199966430664,62.72999954223633,62.90999984741211,64.38999938964844,10561900.0,49.0174674987793,45.666910552978514,48.68758911132812,46.260447120666505,44.04272193908692
2010-06-17,64.98999786376953,63.66999816894531,64.62999725341797,64.94999694824219,10574600.0,49.443763732910156,45.93182881673177,48.70098220825195,46.337728576660155,44.12093240737915
2010-06-18,65.9000015258789,64.56999969482422,65.12999725341797,65.8499984741211,11005600.0,50.128902435302734,46.12417373657227,48.7279264831543,46.41649021148682,44.2080517578125
2010-06-21,68.3499984741211,65.55000305175781,67.55999755859375,66.06999969482422,11652400.0,50.2963752746582,46.39365844726562,48.746267013549804,46.515159149169925,44.29723934173584
2010-06-22,66.4800033569336,63.880001068115234,66.30000305175781,64.11000061035156,8659600.0,48.80430603027344,46.63929087320964,48.71267524719238,46.61086078643799,44.3732596206665
2010-06-23,64.87000274658203,62.63999938964844,64.05999755859375,64.33000183105469,9037100.0,48.97178649902344,46.81539510091146,48.69060363769531,46.70536231994629,44.44612617492676
2010-06-24,64.44999694824219,63.04999923706055,63.810001373291016,63.369998931884766,8658200.0,48.2409782409668,46.930091603597006,48.637423553466796,46.78726001739502,44.5121308517456
2010-06-25,64.70999908447266,62.91999816894531,63.540000915527344,64.70999908447266,12068800.0,49.26106262207031,47.28280792236328,48.59042190551758,46.874743690490725,44.57786466598511
2010-06-28,65.30000305175781,64.01000213623047,64.44999694824219,64.4000015258789,6836700.0,49.02507019042969,47.71773986816406,48.558975830078126,46.9610778427124,44.641374073028565
2010-06-29,62.86000061035156,60.25,62.7400016784668,60.849998474121094,13057100.0,46.32259750366211,47.9329221089681,48.47181617736816,47.035442390441894,44.691967945098874
2010-06-30,61.939998626708984,59.90999984741211,61.02000045776367,60.06999969482422,9630300.0,45.72883224487305,48.09836908976237,48.36506439208984,47.101221351623536,44.73869771957398
2010-07-01,60.70000076293945,58.060001373291016,59.66999816894531,59.970001220703125,11598200.0,45.65269088745117,48.09938278198242,48.2530069732666,47.17357746124267,44.77411779403687
2010-07-02,60.65999984741211,58.619998931884766,60.29999923706055,59.18000030517578,7878200.0,45.05130386352539,48.046094767252605,48.12618133544922,47.21911483764649,44.80309930801391
2010-07-06,61.650001525878906,59.209999084472656,60.599998474121094,59.810001373291016,9357300.0,45.5308952331543,47.98570149739583,47.989611587524415,47.27232288360596,44.829741592407224
2010-07-07,62.27000045776367,59.66999816894531,59.849998474121094,62.18000030517578,7592900.0,47.33507537841797,47.9207405090332,47.84542869567871,47.32087654113769,44.86715795516968
2010-07-08,63.349998474121094,62.18000030517578,63.08000183105469,63.16999816894531,6058800.0,48.08873748779297,47.85882517496745,47.76382171630859,47.37658863067627,44.91192346572876
2010-07-09,64.8499984741211,63.0,63.119998931884766,64.72000122070312,6456900.0,49.268672943115234,47.84715245564779,47.699114608764646,47.437139930725095,44.955576171875
2010-07-12,65.0999984741211,63.869998931884766,64.5,64.27999877929688,4915400.0,48.933719635009766,47.76747360229492,47.600607299804686,47.49146682739258,45.00203016281128
2010-07-13,67.36000061035156,65.30999755859375,65.87999725341797,66.79000091552734,10081500.0,50.844486236572266,47.80401433308919,47.580814895629885,47.562556190490724,45.06284976959228
2010-07-14,66.91000366210938,65.5199966430664,66.3499984741211,66.69999694824219,6851200.0,50.775962829589844,47.93545811971028,47.531485137939455,47.629631423950194,45.12575122833252
2010-07-15,66.58999633789062,65.36000061035156,66.37999725341797,66.51000213623047,8101700.0,50.63134765625,48.046095530192055,47.528592834472654,47.696925010681156,45.184274158477784
2010-07-16,65.79000091552734,63.75,65.76000213623047,63.939998626708984,8504100.0,48.999046325683594,48.09663340250651,47.50432098388672,47.758260078430176,45.23679901123047
2010-07-19,65.2300033569336,63.560001373291016,64.36000061035156,64.80000305175781,6826400.0,49.65808868408203,48.123101806640626,47.530683822631836,47.82391586303711,45.2936262512207
2010-07-20,66.7699966430664,63.560001373291016,63.560001373291016,66.43000030517578,9468600.0,50.90720748901367,48.24857762654622,47.603344497680666,47.903348999023436,45.36371156692505
2010-07-21,68.05000305175781,66.19000244140625,66.98999786376953,66.87000274658203,11432400.0,51.244384765625,48.57669677734375,47.612864837646484,47.9841869354248,45.437795391082766
2010-07-22,68.62000274658203,66.45999908447266,67.41000366210938,68.0,15905800.0,52.1103401184082,49.00213063557943,47.649144134521485,48.06763217926025,45.509047222137454
2010-07-23,69.63999938964844,67.33000183105469,67.5,69.30999755859375,8865900.0,53.11422348022461,49.499566141764326,47.67383262634277,48.15884651184082,45.58177495956421
2010-07-26,70.08000183105469,69.08000183105469,69.41000366210938,69.98999786376953,8878400.0,53.635337829589844,50.071835072835285,47.72782279968262,48.25209465026855,45.65636232376099
2010-07-27,70.18000030517578,68.08999633789062,70.18000030517578,69.18000030517578,11948000.0,53.01461410522461,50.57074966430664,47.80030570983887,48.34004333496094,45.72340728759766
2010-07-28,69.8499984741211,68.69999694824219,68.69999694824219,69.72000122070312,7609900.0,53.428436279296875,50.97697372436524,47.89781242370606,48.4262292098999,45.790469856262206
2010-07-29,70.29000091552734,68.20999908447266,69.83999633789062,69.4000015258789,7671300.0,53.183204650878906,51.31660486857096,47.999397659301756,48.51238376617432,45.858506984710694
2010-07-30,70.25,68.38999938964844,68.38999938964844,69.75,7218100.0,53.45140838623047,51.59545389811198,48.132990798950196,48.59917762756348,45.929041404724124
2010-08-02,71.69999694824219,70.06999969482422,70.73999786376953,71.05000305175781,6304100.0,54.44765090942383,51.96304931640625,48.3286824798584,48.69896015167237,45.99795492172241
2010-08-03,71.02999877929688,69.87999725341797,70.56999969482422,70.37000274658203,5878900.0,53.92653274536133,52.16851908365886,48.49233215332031,48.79262348175049,46.06329298019409
2010-08-04,71.47000122070312,70.27999877929688,70.27999877929688,71.12000274658203,6204800.0,54.501285552978516,52.416873931884766,48.68072265625,48.880988960266116,46.13225082397461
2010-08-05,72.25,70.80999755859375,70.81999969482422,71.95999908447266,7415000.0,55.14500427246094,52.7177843729655,48.88213981628418,48.98252487182617,46.192192726135254
2010-08-06,71.93000030517578,70.30000305175781,71.01000213623047,71.55999755859375,5463400.0,54.83849334716797,53.10708084106445,49.06950988769531,49.081147041320804,46.24403718948364
2010-08-09,72.18000030517578,71.41999816894531,72.05999755859375,72.06999969482422,3625400.0,55.22930145263672,53.478495025634764,49.22922134399414,49.17785194396973,46.3023490524292
2010-08-10,71.98999786376953,70.58000183105469,70.87999725341797,71.41999816894531,6082400.0,54.73118209838867,53.73342666625977,49.39876289367676,49.27297996520996,46.35531499862671
2010-08-11,70.16000366210938,68.3499984741211,70.01000213623047,68.70999908447266,9221200.0,52.65443420410156,53.827429962158206,49.54945518493653,49.35036670684814,46.402180194854736
2010-08-12,68.0,66.77999877929688,67.5,67.5,7639900.0,51.727176666259766,53.80188573201497,49.6573942565918,49.41409278869629,46.44640035629273
2010-08-13,68.45999908447266,67.20999908447266,67.73999786376953,68.01000213623047,6659300.0,52.11800765991211,53.73547134399414,49.769343795776365,49.46311645507812,46.49400236129761
2010-08-16,68.9800033569336,67.05999755859375,67.62000274658203,68.48999786376953,5432500.0,52.485843658447266,53.6588383992513,49.93965431213379,49.5184663772583,46.55193454742432
2010-08-17,70.76000213623047,69.30000305175781,69.44000244140625,69.73999786376953,5946900.0,53.443763732910156,53.68744837443034,50.15850776672363,49.582790298461916,46.60406131744385
2010-08-18,70.44000244140625,69.05999755859375,69.81999969482422,69.75,4988000.0,53.45140838623047,53.68897984822591,50.36563865661621,49.6449210357666,46.66445432662964
2010-08-19,70.5,68.41999816894531,69.87000274658203,69.29000091552734,9625400.0,53.09890365600586,53.68335978190104,50.56267417907715,49.695658683776855,46.7214693069458
2010-08-20,69.54000091552734,67.45999908447266,69.4000015258789,68.86000061035156,8022000.0,52.76939010620117,53.637891896565755,50.70531227111817,49.745522079467776,46.77319231033325
2010-08-23,69.75,66.72000122070312,68.69999694824219,66.83999633789062,8878600.0,51.221397399902344,53.42280832926432,50.812727737426755,49.78225082397461,46.818077087402344
2010-08-24,65.83999633789062,64.30999755859375,65.58999633789062,65.04000091552734,9669800.0,49.842018127441406,53.15050735473633,50.88083221435547,49.796561050415036,46.849414920806886
2010-08-25,64.9800033569336,63.34000015258789,64.29000091552734,64.69999694824219,8679500.0,49.58146667480469,52.82251942952474,50.90627174377441,49.80070049285889,46.880915279388425
2010-08-26,65.81999969482422,63.77000045776367,64.83000183105469,63.95000076293945,7075100.0,49.0067253112793,52.41330083211263,50.90605690002442,49.796823005676266,46.90052495956421
2010-08-27,66.1500015258789,63.36000061035156,64.76000213623047,65.9000015258789,7486300.0,50.501068115234375,52.124139149983726,50.927202987670896,49.81409259796143,46.92775661468506
2010-08-30,66.16000366210938,64.45999908447266,66.13999938964844,64.47000122070312,5133900.0,49.40520095825195,51.73586578369141,50.91272895812988,49.82032772064209,46.94913326263428
2010-08-31,65.8499984741211,63.91999816894531,64.13999938964844,65.16000366210938,6760700.0,49.933963775634766,51.41605122884115,50.90548072814941,49.82587387084961,46.978751773834226
2010-09-01,68.54000091552734,66.3499984741211,67.05000305175781,68.16000366210938,9071200.0,52.23295593261719,51.387952677408855,50.97405372619629,49.843364486694334,47.01907621383667
2010-09-02,68.79000091552734,67.75,68.3499984741211,68.54000091552734,5293400.0,52.52416229248047,51.44108505249024,51.04510124206543,49.86785243988037,47.05477029800415
2010-09-03,70.58999633789062,69.54000091552734,69.94999694824219,70.08000183105469,7837700.0,53.704322814941406,51.54683939615885,51.15436813354492,49.89589584350586,47.098318843841554
2010-09-07,70.05000305175781,68.80000305175781,69.77999877929688,69.69999694824219,6841700.0,53.41310501098633,51.608656819661455,51.23740898132324,49.91391544342041,47.14217708587646
2010-09-08,71.4800033569336,69.94999694824219,69.9800033569336,70.73999786376953,6323200.0,54.210079193115234,51.65974451700846,51.341109161376956,49.95004249572754,47.19302589416504
2010-09-09,71.83000183105469,70.01000213623047,71.55999755859375,70.63999938964844,5355900.0,54.13344955444336,51.705213928222655,51.49732620239258,49.98457118988037,47.2459712600708
2010-09-10,71.55999755859375,70.37000274658203,70.93000030517578,71.26000213623047,5018300.0,54.608577728271484,51.8058588663737,51.674921112060545,50.0199927520752,47.300578365325926
2010-09-13,72.4800033569336,71.70999908447266,71.95999908447266,72.23999786376953,7694600.0,55.35958480834961,51.978538513183594,51.869058990478514,50.06103298187256,47.359466495513914
2010-09-14,72.37000274658203,71.56999969482422,72.27999877929688,71.83000183105469,6040400.0,55.04538345336914,52.23347091674805,52.06894058227539,50.0975609588623,47.412876205444334
2010-09-15,72.2699966430664,70.80000305175781,71.37999725341797,72.12999725341797,5506100.0,55.27528381347656,52.59568862915039,52.263828353881834,50.12671997070313,47.4734091758728
2010-09-16,72.3499984741211,71.27999877929688,71.91999816894531,72.0,6233000.0,55.17566680908203,52.96863530476888,52.42064018249512,50.13303443908691,47.52991243362427
2010-09-17,73.30999755859375,71.08999633789062,72.22000122070312,73.18000030517578,11341800.0,56.07990264892578,53.44018046061198,52.58046348571777,50.172142601013185,47.58609027862549
2010-09-20,74.80000305175781,72.87999725341797,73.26000213623047,74.75,8886300.0,57.28306198120117,53.892313385009764,52.74075126647949,50.21993293762207,47.6510641670227
2010-09-21,77.11000061035156,74.72000122070312,74.79000091552734,76.38999938964844,14968300.0,58.53984069824219,54.50128936767578,52.93287368774414,50.266740493774414,47.72510213851929
2010-09-22,76.5,75.5,76.25,76.18000030517578,8386100.0,58.37893295288086,55.06428731282552,53.08356262207031,50.332188758850094,47.797959899902345
2010-09-23,77.5,75.0,75.41999816894531,76.26000213623047,8745800.0,58.44021987915039,55.47810490926107,53.236847763061526,50.38416645050049,47.873904342651365
2010-09-24,79.93000030517578,77.62000274658203,77.80000305175781,79.7300033569336,14218600.0,61.09938049316406,56.04978612263997,53.4462084197998,50.48740062713623,47.96757791519165
2010-09-27,79.9800033569336,78.9000015258789,79.69999694824219,79.54000091552734,8361900.0,60.95378875732422,56.53308385213216,53.68530326843262,50.59481212615967,48.06127490997314
2010-09-28,79.94000244140625,78.43000030517578,79.44000244140625,79.66999816894531,7784800.0,61.05339050292969,57.04243621826172,53.91320930480957,50.72194656372071,48.15261455535889
2010-09-29,80.0,79.41999816894531,79.5999984741211,79.98999786376953,7939900.0,61.29862594604492,57.51500600179036,54.1210376739502,50.86219108581543,48.24303882598877
2010-09-30,80.08000183105469,78.20999908447266,80.04000091552734,78.68000030517578,11940800.0,60.29472732543945,57.925757853190106,54.302044525146485,50.957454681396484,48.32547555923462
2010-10-01,78.87999725341797,77.52999877929688,78.29000091552734,78.22000122070312,8540800.0,59.94222640991211,58.281334431966144,54.458682250976565,51.05391319274902,48.406525459289554
2010-10-04,78.26000213623047,76.51000213623047,78.0199966430664,77.2699966430664,6418700.0,59.2142219543457,58.53831024169922,54.58068222045898,51.12725742340088,48.483822689056396
2010-10-05,79.76000213623047,78.19999694824219,78.4800033569336,79.4000015258789,7140300.0,60.846492767333984,58.92505086263021,54.72490531921387,51.226364059448244,48.57191122055054
2010-10-06,79.9000015258789,78.4800033569336,79.5999984741211,79.08000183105469,6252200.0,60.601261138916016,59.2801160176595,54.8766382598877,51.33847198486328,48.66005096435547
2010-10-07,79.79000091552734,77.8499984741211,79.45999908447266,78.73999786376953,8978100.0,60.34071350097656,59.62445246378581,55.014883804321286,51.45634811401367,48.74534755706787
2010-10-08,81.0,78.93000030517578,79.41000366210938,80.37000274658203,14296600.0,61.5898323059082,59.991781107584636,55.18301635742188,51.59120700836181,48.83580018997193
2010-10-11,80.75,79.51000213623047,80.02999877929688,79.9800033569336,4593700.0,61.29097366333008,60.258975219726565,55.339807662963864,51.73639923095703,48.923142948150634
2010-10-12,79.75,78.30000305175781,79.75,79.33999633789062,10034200.0,60.80052185058594,60.40968729654948,55.46686508178711,51.89777378082275,49.00799589157104
2010-10-13,81.19000244140625,80.08000183105469,80.36000061035156,80.29000091552734,8493200.0,61.52849197387695,60.61965789794922,55.61890426635742,52.05561820983887,49.095812492370605
2010-10-14,80.83000183105469,79.2699966430664,80.48999786376953,79.91000366210938,5663900.0,61.237327575683594,60.806131744384764,55.753625106811526,52.21717388153076,49.18341304779053
2010-10-15,80.47000122070312,79.0,80.27999877929688,79.75,6522900.0,61.11469650268555,60.8071528116862,55.873018951416014,52.3775793838501,49.270888862609866
2010-10-18,80.51000213623047,79.66000366210938,79.94999694824219,80.23999786376953,6542700.0,61.490211486816406,60.84291432698568,56.006053314208984,52.53778160095215,49.3642247581482
2010-10-19,79.70999908447266,77.7699966430664,78.97000122070312,78.55000305175781,9857200.0,60.19512176513672,60.78569641113281,56.10536972045898,52.66729553222656,49.44522417068482
2010-10-20,80.77999877929688,78.80999755859375,78.9000015258789,80.31999969482422,9662300.0,61.551536560058594,60.80255711873372,56.24177680969238,52.82026985168457,49.53037576675415
2010-10-21,81.19999694824219,77.51000213623047,80.98999786376953,78.88999938964844,17736900.0,60.78865051269531,60.83548533121745,56.40446113586426,52.97695816040039,49.61103658676147
2010-10-22,78.91000366210938,77.86000061035156,78.76000213623047,78.33000183105469,6445800.0,60.35715866088867,60.86314748128255,56.577060775756834,53.11722751617432,49.6886382484436
2010-10-25,80.0,78.5,78.70999908447266,79.05000305175781,6484700.0,60.91197967529297,60.976331329345705,56.75294021606445,53.26114200592041,49.76649681091308
2010-10-26,79.05999755859375,77.87000274658203,78.11000061035156,78.6500015258789,6240500.0,60.603736877441406,60.960147603352866,56.91529808044434,53.427476196289064,49.828574924468995
2010-10-27,78.41000366210938,77.12000274658203,78.19999694824219,78.22000122070312,6782800.0,60.27239990234375,60.93822352091471,57.051870803833005,53.60518928527832,49.89609720230103
2010-10-28,79.0,76.77999877929688,78.87000274658203,77.73999786376953,7055800.0,59.90254211425781,60.90901209513346,57.18089347839356,53.773266067504885,49.96143207550049
2010-10-29,78.75,77.58000183105469,77.61000061035156,78.5999984741211,4563900.0,60.56519317626953,60.840702819824216,57.33021926879883,53.94644672393799,50.03139511108398
2010-11-01,80.18000030517578,78.51000213623047,78.97000122070312,79.2699966430664,7470500.0,61.08146667480469,60.82673568725586,57.4964608001709,54.100886535644534,50.1093865776062
2010-11-02,80.43000030517578,79.5199966430664,79.98999786376953,79.75,4941400.0,61.45134353637695,60.870123799641924,57.70105972290039,54.256893730163576,50.18616346359253
2010-11-03,79.94999694824219,78.55000305175781,79.81999969482422,79.87999725341797,5771800.0,61.55152130126953,60.87165908813476,57.93524978637695,54.40804100036621,50.26786706924438
2010-11-04,83.27999877929688,80.76000213623047,80.81999969482422,83.18000030517578,13044100.0,64.09432983398438,61.06212590535482,58.22550704956055,54.56588939666748,50.37329235076904
2010-11-05,83.83999633789062,82.93000030517578,83.25,83.54000091552734,6271600.0,64.37171936035156,61.27926076253255,58.532806930541994,54.7194319152832,50.489939517974854
2010-11-08,83.55000305175781,82.4000015258789,83.25,83.12000274658203,4283800.0,64.0481185913086,61.44978790283203,58.803747940063474,54.865475463867185,50.60160202026367
2010-11-09,83.47000122070312,81.41000366210938,83.19999694824219,81.91000366210938,6030100.0,63.115726470947266,61.6444948832194,59.07795845031738,54.995343704223636,50.70591695785522
2010-11-10,82.83999633789062,81.30000305175781,82.16000366210938,82.45999908447266,5944000.0,63.5395393371582,61.77702840169271,59.35006996154785,55.12777534484863,50.82146724700928
2010-11-11,82.66000366210938,81.5199966430664,81.7300033569336,82.44000244140625,5006000.0,63.52410888671875,61.95939229329427,59.575893020629884,55.27497337341308,50.942917079925536
2010-11-12,82.52999877929688,80.04000091552734,81.83999633789062,81.04000091552734,6156900.0,62.44535827636719,62.09860560099284,59.774316940307614,55.40970909118652,51.05753570556641
2010-11-15,83.58000183105469,79.80000305175781,79.88999938964844,81.81999969482422,15814200.0,63.046390533447266,62.240899658203126,59.96115829467774,55.557763214111326,51.17251161575317
2010-11-16,82.18000030517578,79.69999694824219,81.87999725341797,80.37000274658203,12510000.0,61.92910385131836,62.32925745646159,60.131478271484376,55.684443626403805,51.27959365844727
2010-11-17,81.44999694824219,80.01000213623047,80.55999755859375,81.16999816894531,5402900.0,62.545501708984375,62.480797576904294,60.298186721801756,55.81964794158935,51.390362892150875
2010-11-18,83.43000030517578,82.2699966430664,82.5,83.11000061035156,6638700.0,64.0403823852539,62.7566535949707,60.49632537841797,55.996825790405275,51.516134090423584
2010-11-19,83.9800033569336,82.51000213623047,83.08999633789062,83.97000122070312,5740500.0,64.70305633544922,63.032511138916014,60.69821495056152,56.18656803131103,51.64389469146729
2010-11-22,84.3499984741211,82.79000091552734,83.87999725341797,84.0,6411200.0,64.72615814208984,63.27549057006836,60.88554641723633,56.377302703857424,51.77544008255005
2010-11-23,83.37999725341797,82.01000213623047,83.27999877929688,82.62999725341797,5739200.0,63.670528411865234,63.42343622843425,61.05804931640625,56.56349494934082,51.891304893493654
2010-11-24,84.79000091552734,83.25,83.25,84.69000244140625,5865900.0,65.25786590576172,63.670525868733726,61.25770095825195,56.7607646560669,52.016543769836424
2010-11-26,84.25,83.44999694824219,83.83000183105469,84.12999725341797,2520700.0,64.82634735107422,63.71932703653972,61.450714569091794,56.93567737579346,52.12827695846558
2010-11-29,83.88999938964844,82.55000305175781,83.70999908447266,83.66999816894531,5085700.0,64.47189331054688,63.72600529988607,61.61855438232422,57.099508934020996,52.238048782348635
2010-11-30,84.91999816894531,82.76000213623047,82.83000183105469,84.5999984741211,7768400.0,65.18851470947266,63.802031707763675,61.77666343688965,57.25870735168457,52.34792364120484
2010-12-01,87.80000305175781,85.0,85.02999877929688,87.44999694824219,8858600.0,67.38456726074219,64.08662109375,61.95355796813965,57.44321582794189,52.467341327667235
2010-12-02,88.88999938964844,87.44999694824219,87.44999694824219,88.62000274658203,6349200.0,68.28612518310547,64.40306015014649,62.15170181274414,57.61763221740723,52.59009420394897
2010-12-03,89.48999786376953,87.83000183105469,88.36000061035156,89.37999725341797,4996600.0,68.87174987792969,64.75956954956055,62.36033241271973,57.798590087890624,52.71411075592041
2010-12-06,89.68000030517578,88.56999969482422,89.27999877929688,89.19999694824219,4341500.0,68.7330551147461,65.1787493387858,62.51300590515137,57.97960716247559,52.83826608657837
2010-12-07,92.0,89.94999694824219,89.94999694824219,90.3499984741211,11247700.0,69.61917114257812,65.61693471272787,62.68631355285645,58.18580841064453,52.972034244537355
2010-12-08,90.9000015258789,89.29000091552734,90.26000213623047,89.62000274658203,5246500.0,69.05667114257812,66.09210586547852,62.84637916564942,58.37979423522949,53.1018550491333
2010-12-09,90.23999786376953,89.0199966430664,90.12999725341797,89.66999816894531,3832300.0,69.09519958496094,66.52875239054362,63.00231063842774,58.561674156188964,53.2325115776062
2010-12-10,90.16000366210938,89.38999938964844,89.79000091552734,89.94000244140625,3313200.0,69.30325317382812,66.87961044311524,63.18248115539551,58.742262840270996,53.3632248878479
2010-12-13,92.37000274658203,90.19999694824219,90.6500015258789,91.62999725341797,6637100.0,70.60546112060547,67.27310409545899,63.395745849609376,58.92721405029297,53.49742311477661
2010-12-14,92.91000366210938,91.51000213623047,92.19000244140625,92.08999633789062,4944100.0,70.9599380493164,67.68868942260742,63.63066017150879,59.10567119598389,53.632258853912354
2010-12-15,94.33000183105469,92.66000366210938,92.75,93.12000274658203,8314300.0,71.75360870361328,68.2275614420573,63.84880249023438,59.28685390472412,53.769474277496336
2010-12-16,93.6500015258789,92.54000091552734,93.19000244140625,93.19999694824219,4863400.0,71.81523132324219,68.66471913655599,64.0730818939209,59.4748600769043,53.907451705932615
2010-12-17,93.41000366210938,92.25,93.4000015258789,92.58999633789062,6467000.0,71.34519958496094,69.09930928548177,64.29317161560058,59.654027709960936,54.04012845993042
2010-12-20,93.55000305175781,92.52999877929688,93.37000274658203,93.30000305175781,3523200.0,71.89230346679688,69.59400329589843,64.49922103881836,59.84111869812012,54.17675123214722
2010-12-21,94.88999938964844,93.23999786376953,93.69999694824219,94.62999725341797,4108200.0,72.91709899902344,70.10924224853515,64.73174354553223,60.035775604248045,54.31747661590576
2010-12-22,94.77999877929688,94.11000061035156,94.77999877929688,94.56999969482422,2611800.0,72.87089538574219,70.4749974568685,64.97315101623535,60.22000804901123,54.4594841003418
2010-12-23,94.73999786376953,94.0,94.29000091552734,94.44999694824219,2206200.0,72.77840423583984,70.77448272705078,65.19814926147461,60.408526763916015,54.60057512283325
2010-12-27,94.19999694824219,93.20999908447266,93.8499984741211,94.06999969482422,2620200.0,72.4856185913086,71.01540730794271,65.4231150817871,60.588370094299314,54.734679527282715
2010-12-28,94.41999816894531,93.06999969482422,94.27999877929688,93.69000244140625,2991800.0,72.19281005859375,71.24605763753256,65.64467735290528,60.758848152160645,54.870686511993405
2010-12-29,94.22000122070312,93.5,93.75,93.77999877929688,2779400.0,72.26215362548828,71.42225646972656,65.86011619567871,60.93308475494385,55.00711589813233
2010-12-30,94.13999938964844,93.5199966430664,93.55999755859375,93.87000274658203,2325500.0,72.3315200805664,71.64057973225911,66.1028441619873,61.104106941223144,55.14097944259643
2010-12-31,93.9000015258789,93.30999755859375,93.83000183105469,93.66000366210938,2542700.0,72.1697006225586,71.84554646809896,66.3152074432373,61.27849212646484,55.275736045837405
2011-01-03,94.80999755859375,94.11000061035156,94.37999725341797,94.1500015258789,5231500.0,72.54725646972656,72.06181335449219,66.55037956237793,61.4774203491211,55.41389352798462
2011-01-04,94.63999938964844,92.30000305175781,94.63999938964844,93.70999908447266,6119300.0,72.20821380615234,72.16866353352864,66.7874006652832,61.68223072052002,55.54816175460815
2011-01-05,94.69000244140625,92.98999786376953,93.2699966430664,94.5199966430664,4118100.0,72.83234405517578,72.29349060058594,67.02580795288085,61.88937408447266,55.67624526977539
2011-01-06,94.70999908447266,93.30000305175781,94.70999908447266,93.54000091552734,4106300.0,72.07723236083984,72.31506551106771,67.25527786254882,62.085287971496584,55.80187717437744
2011-01-07,94.7300033569336,92.80000305175781,93.86000061035156,93.7300033569336,4547800.0,72.2236328125,72.34229227701823,67.49430252075196,62.27308666229248,55.9279384803772
2011-01-10,93.97000122070312,92.51000213623047,93.20999908447266,93.38999938964844,4154500.0,71.96163940429688,72.38338826497396,67.73548446655273,62.458188972473145,56.05155500411988
2011-01-11,94.69999694824219,93.25,94.08000183105469,93.94999694824219,5302800.0,72.39313507080078,72.41677703857422,67.97204330444336,62.651131286621094,56.173394985198975
2011-01-12,94.62000274658203,93.43000030517578,94.58999633789062,93.48999786376953,5699000.0,72.03868103027344,72.35821584065755,68.19118759155273,62.843824195861814,56.294673137664795
2011-01-13,94.52999877929688,93.69999694824219,94.08999633789062,94.13999938964844,4539900.0,72.5395736694336,72.33612772623698,68.41295219421387,63.05700595855713,56.41962839126587
2011-01-14,94.26000213623047,93.11000061035156,93.94000244140625,94.01000213623047,4572500.0,72.43937683105469,72.3135258992513,68.63070930480957,63.282979545593264,56.53977029800415
2011-01-18,96.47000122070312,93.94000244140625,94.16000366210938,96.2300033569336,8819200.0,74.49868774414062,72.4477305094401,68.8387964630127,63.53215175628662,56.66642612457275
2011-01-19,96.80000305175781,95.1500015258789,96.33999633789062,95.54000091552734,6478100.0,73.96451568603516,72.5658442179362,69.03065238952637,63.78172966003418,56.78927633285522
2011-01-20,95.27999877929688,93.30999755859375,94.9000015258789,93.61000061035156,7160800.0,72.47034454345703,72.57972361246745,69.19909690856933,64.0014224243164,56.90775751113892
2011-01-21,95.0,92.37000274658203,94.75,92.75,6189000.0,71.80457305908203,72.54459381103516,69.37287384033203,64.2254161453247,57.0228719329834
2011-01-24,94.69000244140625,92.51000213623047,92.70999908447266,94.56999969482422,4615000.0,73.21354675292969,72.6141835530599,69.56635398864746,64.45821197509765,57.14204292297363
