Date,High,Low,Open,Close,Volume,Adj Close,RL-15ma,RL-50ma,RL-100ma,RL-200ma
2003-08-20,28.81999969482422,28.200000762939453,28.25,28.739999771118164,147400.0,24.259517669677734,23.341697057088215,22.574782409667968,21.308910751342772,19.697950353622435
2003-08-21,28.8799991607666,28.520000457763672,28.75,28.850000381469727,121200.0,24.352378845214844,23.47900454203288,22.61870933532715,21.359517059326173,19.741365814208983
2003-08-22,29.0,28.399999618530273,28.860000610351562,28.6200008392334,184600.0,24.158231735229492,23.61518732706706,22.658753318786623,21.411130275726318,19.78208354949951
2003-08-25,28.68000030517578,28.229999542236328,28.450000762939453,28.68000030517578,133900.0,24.20887565612793,23.77894287109375,22.70604419708252,21.460132999420168,19.812987442016603
2003-08-26,28.729999542236328,28.200000762939453,28.200000762939453,28.6200008392334,130000.0,24.158231735229492,23.979276784261067,22.738337783813478,21.503574562072753,19.844059314727783
2003-08-27,28.770000457763672,28.399999618530273,28.649999618530273,28.649999618530273,178100.0,24.183549880981445,24.038927205403645,22.774170417785644,21.549122734069826,19.874415311813355
2003-08-28,29.5,28.75,28.850000381469727,29.5,283700.0,24.901037216186523,24.151475143432616,22.830755500793458,21.604625816345216,19.910212144851684
2003-08-29,29.559999465942383,29.25,29.5,29.299999237060547,194300.0,24.732221603393555,24.249391555786133,22.88750244140625,21.660378322601318,19.943732767105104
2003-09-02,29.479999542236328,28.860000610351562,29.399999618530273,29.459999084472656,319400.0,24.867271423339844,24.312980270385744,22.949983024597167,21.720261421203613,19.977507371902465
2003-09-03,30.100000381469727,29.350000381469727,29.399999618530273,30.059999465942383,377900.0,25.37373924255371,24.403580983479817,23.033713073730468,21.7802388381958,20.01221368789673
2003-09-04,29.899999618530273,28.950000762939453,29.899999618530273,28.950000762939453,396200.0,24.436782836914062,24.44240976969401,23.0961767578125,21.83345823287964,20.04067674636841
2003-09-05,28.90999984741211,28.459999084472656,28.899999618530273,28.459999084472656,309300.0,24.023176193237305,24.419900767008464,23.14952423095703,21.878750553131102,20.066439933776856
2003-09-08,28.3799991607666,27.850000381469727,28.200000762939453,28.18000030517578,463400.0,23.786821365356445,24.39063860575358,23.192742309570313,21.92176362991333,20.09207438468933
2003-09-09,27.860000610351562,27.540000915527344,27.700000762939453,27.799999237060547,448000.0,23.466066360473633,24.342243703206382,23.233259315490724,21.966876487731934,20.111766557693482
2003-09-10,27.84000015258789,27.200000762939453,27.799999237060547,27.200000762939453,194500.0,22.959606170654297,24.257833862304686,23.25706329345703,22.004060497283934,20.123829679489134
2003-09-11,27.309999465942383,26.739999771118164,27.200000762939453,27.200000762939453,459200.0,22.959606170654297,24.171173095703125,23.276477813720703,22.04242389678955,20.138420114517213
2003-09-12,27.200000762939453,26.350000381469727,27.200000762939453,27.020000457763672,432200.0,22.807661056518555,24.068191909790038,23.291165275573732,22.07749864578247,20.150776529312132
2003-09-15,28.079999923706055,26.899999618530273,27.020000457763672,28.079999923706055,1377500.0,23.702411651611328,24.037803904215494,23.326279983520507,22.120931301116944,20.169670705795287
2003-09-16,28.309999465942383,27.84000015258789,28.299999237060547,28.139999389648438,507900.0,23.75305938720703,24.0074161529541,23.350927810668946,22.167397651672363,20.186922588348388
2003-09-17,28.399999618530273,28.0,28.350000381469727,28.0,166900.0,23.6348819732666,23.972526168823244,23.373718643188475,22.213524723052977,20.205142097473143
2003-09-18,28.149999618530273,27.649999618530273,28.0,27.760000228881836,379300.0,23.432296752929688,23.922442626953124,23.398366432189942,22.252487087249754,20.218684101104735
2003-09-19,28.209999084472656,27.75,27.75,28.020000457763672,297900.0,23.651763916015625,23.839157740275066,23.430611152648925,22.291874980926515,20.237872543334962
2003-09-22,27.799999237060547,26.940000534057617,27.770000457763672,27.329999923706055,412900.0,23.06932830810547,23.72829818725586,23.445804862976075,22.3250172996521,20.249389123916625
2003-09-23,27.600000381469727,27.139999389648438,27.5,27.31999969482422,169200.0,23.06089973449707,23.607873407999673,23.447155532836913,22.360855484008788,20.264654531478882
2003-09-24,27.010000228881836,25.940000534057617,27.0,25.940000534057617,644300.0,21.936174392700195,23.37870241800944,23.437153816223145,22.386541423797606,20.274296312332154
2003-09-25,27.280000686645508,26.510000228881836,26.510000228881836,26.600000381469727,580100.0,22.494308471679688,23.249204126993813,23.408771171569825,22.41764024734497,20.291993951797487
2003-09-26,26.700000762939453,26.350000381469727,26.5,26.399999618530273,236400.0,22.32517433166504,23.136004002889,23.392706146240233,22.445025901794434,20.30825619697571
2003-09-29,27.209999084472656,26.610000610351562,27.200000762939453,26.770000457763672,384000.0,22.63807487487793,23.059420903523762,23.387119827270507,22.476298694610595,20.325830240249633
2003-09-30,26.899999618530273,25.959999084472656,26.770000457763672,26.81999969482422,651900.0,22.68035125732422,23.007039896647136,23.386599502563477,22.51018472671509,20.343110227584837
2003-10-01,28.059999465942383,26.959999084472656,27.100000381469727,28.049999237060547,545900.0,23.720502853393555,23.057766342163085,23.405025062561034,22.5548091506958,20.369760990142822
2003-10-02,28.049999237060547,27.40999984741211,28.049999237060547,27.530000686645508,262400.0,23.280759811401367,23.07917658487956,23.422083969116212,22.592845935821533,20.389495401382447
2003-10-03,28.290000915527344,28.0,28.0,28.149999618530273,189400.0,23.805068969726562,23.145670445760093,23.43949977874756,22.636294193267823,20.41568441390991
2003-10-06,28.200000762939453,27.850000381469727,28.0,28.0,103300.0,23.678220748901367,23.14405771891276,23.457079696655274,22.67594665527344,20.4422501373291
2003-10-07,28.290000915527344,27.450000762939453,27.899999618530273,28.25,341200.0,23.889631271362305,23.15316251118978,23.482939567565918,22.716702213287352,20.46966227531433
2003-10-08,28.299999237060547,27.75,28.200000762939453,28.030000686645508,290100.0,23.70358657836914,23.157742818196613,23.525674743652345,22.755681610107423,20.495259675979614
2003-10-09,29.239999771118164,28.43000030517578,28.43000030517578,28.709999084472656,396000.0,24.278627395629883,23.214164861043294,23.564716720581053,22.805887279510497,20.5257119846344
2003-10-10,29.149999618530273,28.520000457763672,28.700000762939453,28.600000381469727,172400.0,24.18560791015625,23.24975446065267,23.60257354736328,22.85103483200073,20.557341928482057
2003-10-13,30.100000381469727,29.0,29.0,30.100000381469727,766600.0,25.454086303710938,23.408738327026366,23.669345474243165,22.911731433868407,20.593839988708496
2003-10-14,30.149999618530273,29.959999084472656,30.149999618530273,30.0,663800.0,25.36952018737793,23.562646357218423,23.741685028076173,22.961978607177734,20.632021322250367
2003-10-15,31.100000381469727,30.549999237060547,31.0,30.700000762939453,578800.0,25.961477279663086,23.830999883015952,23.83785011291504,23.00896287918091,20.67059302330017
2003-10-16,30.770000457763672,30.440000534057617,30.600000381469727,30.549999237060547,306900.0,25.834632873535156,24.05368817647298,23.888766899108887,23.046591377258302,20.708109312057495
2003-10-17,30.690000534057617,30.5,30.5,30.600000381469727,351900.0,25.876914978027344,24.29047088623047,23.942048835754395,23.086917209625245,20.743983650207518
2003-10-20,30.6200008392334,30.170000076293945,30.600000381469727,30.3700008392334,350800.0,25.682415008544922,24.493426895141603,23.990427627563477,23.127151374816894,20.78031760215759
2003-10-21,30.420000076293945,30.15999984741211,30.3700008392334,30.200000762939453,223600.0,25.538650512695312,24.683980178833007,24.02293182373047,23.159545364379884,20.81433210372925
2003-10-22,29.700000762939453,29.309999465942383,29.649999618530273,29.450000762939453,190700.0,24.90440559387207,24.762907028198242,24.04072536468506,23.180458106994628,20.84605990409851
2003-10-23,29.469999313354492,28.799999237060547,29.450000762939453,28.969999313354492,397900.0,24.498498916625977,24.844089635213216,24.053608322143553,23.206410083770752,20.875589742660523
2003-10-24,28.93000030517578,28.479999542236328,28.899999618530273,28.639999389648438,210000.0,24.219436645507812,24.871714146931968,24.0507808303833,23.22257921218872,20.903555746078492
2003-10-27,29.329999923706055,28.93000030517578,29.149999618530273,29.299999237060547,271000.0,24.777565002441406,24.945003763834634,24.061817054748534,23.24567750930786,20.933933334350584
2003-10-28,30.200000762939453,29.280000686645508,29.299999237060547,30.200000762939453,254100.0,25.538650512695312,25.054938379923502,24.088750267028807,23.280851669311524,20.967442378997802
2003-10-29,30.530000686645508,30.100000381469727,30.350000381469727,30.450000762939453,115100.0,25.75006103515625,25.191370010375977,24.11923641204834,23.32462657928467,21.002429666519166
2003-10-30,30.700000762939453,30.1200008392334,30.549999237060547,30.309999465942383,107800.0,25.631677627563477,25.28157335917155,24.146679611206054,23.36073101043701,21.03897327423096
2003-10-31,30.399999618530273,30.020000457763672,30.100000381469727,30.399999618530273,132000.0,25.707780838012695,25.38305155436198,24.17378765106201,23.39624849319458,21.074802227020264
2003-11-03,30.639999389648438,30.100000381469727,30.399999618530273,30.31999969482422,555400.0,25.640127182006836,25.395454279581706,24.20342555999756,23.43108943939209,21.113030834198
2003-11-04,30.75,29.969999313354492,30.75,30.049999237060547,369700.0,25.41179656982422,25.398272705078124,24.227483978271483,23.466764087677003,21.152055397033692
2003-11-05,31.520000457763672,30.719999313354492,31.450000762939453,30.729999542236328,642500.0,25.986846923828125,25.39996401468913,24.264056282043455,23.501197032928467,21.193913097381593
2003-11-06,30.299999237060547,29.860000610351562,30.0,29.969999313354492,418800.0,25.344146728515625,25.36726493835449,24.28726821899414,23.53071931838989,21.229777240753172
2003-11-07,30.59000015258789,30.049999237060547,30.350000381469727,30.170000076293945,238500.0,25.513275146484375,25.343022282918295,24.2995129776001,23.565134239196777,21.2688037109375
2003-11-10,29.989999771118164,29.6200008392334,29.809999465942383,29.6299991607666,100500.0,25.056629180908203,25.301303227742512,24.306001129150392,23.59675178527832,21.30723187446594
2003-11-11,29.950000762939453,28.899999618530273,29.5,28.93000030517578,239900.0,24.46467399597168,25.22970479329427,24.297949180603027,23.623966102600097,21.343626861572265
2003-11-12,29.559999465942383,29.100000381469727,29.170000076293945,29.3799991607666,303100.0,24.84522247314453,25.225759251912436,24.287378845214842,23.660545959472657,21.379650020599364
2003-11-13,29.450000762939453,28.809999465942383,29.450000762939453,28.860000610351562,316700.0,24.405475616455078,25.21955769856771,24.286752700805664,23.691464729309082,21.415032978057862
2003-11-14,29.100000381469727,28.329999923706055,28.950000762939453,28.479999542236328,136600.0,24.084136962890625,25.210537719726563,24.28797191619873,23.71874807357788,21.44948317527771
2003-11-17,28.56999969482422,28.040000915527344,28.549999237060547,28.299999237060547,202300.0,23.931903839111328,25.15416030883789,24.290873565673827,23.74180793762207,21.480139484405516
2003-11-18,28.56999969482422,27.950000762939453,28.399999618530273,28.0,144400.0,23.678220748901367,25.030131657918293,24.29511665344238,23.764187984466552,21.50969582557678
2003-11-19,28.25,27.690000534057617,28.149999618530273,27.739999771118164,117500.0,23.458349227905273,24.87735087076823,24.305091514587403,23.781077404022216,21.53979558944702
2003-11-20,28.34000015258789,27.559999465942383,27.899999618530273,27.84000015258789,179300.0,23.542917251586914,24.738100179036458,24.316757736206053,23.79661777496338,21.56863335609436
2003-11-21,29.1299991607666,27.84000015258789,28.0,28.899999618530273,434700.0,24.439308166503906,24.653535334269204,24.34939067840576,23.820277976989747,21.603637914657593
2003-11-24,29.06999969482422,28.81999969482422,29.0,29.0,244600.0,24.52387046813965,24.57911822001139,24.36581985473633,23.84604991912842,21.640497388839723
2003-11-25,29.850000381469727,28.950000762939453,28.950000762939453,29.3799991607666,225200.0,24.84522247314453,24.54134661356608,24.387663116455077,23.86929546356201,21.680395755767822
2003-11-26,29.75,29.100000381469727,29.75,29.600000381469727,138800.0,25.031251907348633,24.477640279134114,24.415590515136717,23.894654579162598,21.721771850585938
2003-11-28,29.799999237060547,29.549999237060547,29.649999618530273,29.68000030517578,59100.0,25.098909378051758,24.461291122436524,24.44892276763916,23.92364459991455,21.76407593727112
2003-12-01,30.209999084472656,29.5,29.850000381469727,30.149999618530273,607300.0,25.49635887145996,24.460163370768228,24.48581466674805,23.958212909698485,21.80727210998535
2003-12-02,30.31999969482422,30.0,30.15999984741211,30.079999923706055,414300.0,25.437162399291992,24.485532251993813,24.533171348571777,23.989488105773926,21.85042504310608
2003-12-03,30.290000915527344,28.760000228881836,30.229999542236328,28.979999542236328,383700.0,24.506956100463867,24.48835105895996,24.562092475891113,24.004624004364015,21.888674201965333
2003-12-04,29.200000762939453,27.420000076293945,29.200000762939453,28.149999618530273,1061500.0,23.805068969726562,24.41900749206543,24.59947036743164,24.018312091827394,21.922529373168945
2003-12-05,28.739999771118164,28.149999618530273,28.329999923706055,28.520000457763672,359300.0,24.117956161499023,24.399839528401692,24.63194332122803,24.020357246398927,21.95740140914917
2003-12-08,28.59000015258789,27.799999237060547,28.5,27.899999618530273,356200.0,23.593650817871094,24.36714045206706,24.65731285095215,24.02500949859619,21.990957698822022
2003-12-09,28.200000762939453,27.600000381469727,28.149999618530273,27.709999084472656,263700.0,23.4329776763916,24.33387870788574,24.673210906982423,24.030165367126465,22.02206787109375
2003-12-10,27.850000381469727,27.549999237060547,27.709999084472656,27.760000228881836,509200.0,23.475257873535156,24.320347849527995,24.68910903930664,24.037854270935057,22.053937015533446
2003-12-11,28.719999313354492,27.75,27.75,28.700000762939453,368100.0,24.270170211791992,24.374469248453774,24.700102386474608,24.05256372451782,22.090328311920167
2003-12-12,29.700000762939453,28.649999618530273,29.25,28.799999237060547,296900.0,24.354736328125,24.428590520222983,24.721581916809082,24.071832942962647,22.127058229446412
2003-12-15,29.100000381469727,28.06999969482422,29.049999237060547,28.15999984741211,210200.0,23.81351661682129,24.386871083577475,24.721750869750977,24.08062532424927,22.16103991508484
2003-12-16,28.110000610351562,27.440000534057617,28.100000381469727,27.950000762939453,338900.0,23.635936737060547,24.327675501505535,24.72090518951416,24.088992443084717,22.194554929733275
2003-12-17,28.100000381469727,27.469999313354492,28.049999237060547,27.760000228881836,362300.0,23.475257873535156,24.23634452819824,24.712617721557617,24.097778644561767,22.228277444839478
2003-12-18,28.290000915527344,27.959999084472656,28.100000381469727,28.0,217600.0,23.678220748901367,24.146142450968423,24.71211040496826,24.1188925743103,22.26242506980896
2003-12-19,28.110000610351562,27.799999237060547,28.0,27.90999984741211,265200.0,23.602102279663086,24.046355311075846,24.698579902648927,24.131648311614992,22.294212427139282
2003-12-22,28.0,27.6299991607666,27.920000076293945,28.0,184500.0,23.678220748901367,23.925146102905273,24.68843215942383,24.145502853393555,22.328360052108764
2003-12-23,28.34000015258789,27.799999237060547,27.850000381469727,28.200000762939453,107200.0,23.8900146484375,23.822002919514976,24.65715072631836,24.16324810028076,22.363608751296997
2003-12-24,28.350000381469727,28.030000686645508,28.350000381469727,28.06999969482422,59900.0,23.779876708984375,23.773530960083008,24.625357856750487,24.18352144241333,22.395779485702516
2003-12-26,28.600000381469727,28.0,28.0,28.40999984741211,50400.0,24.067913055419922,23.79105389912923,24.587486572265625,24.212668342590334,22.42833737373352
2003-12-29,29.100000381469727,28.299999237060547,28.299999237060547,28.860000610351562,174000.0,24.449134826660156,23.81313247680664,24.559776611328125,24.224271755218506,22.46368592262268
2003-12-30,29.010000228881836,28.389999389648438,28.799999237060547,28.489999771118164,162200.0,24.135690689086914,23.84926846822103,24.524952125549316,24.233500480651855,22.496035108566286
2003-12-31,29.110000610351562,28.489999771118164,28.549999237060547,28.799999237060547,106400.0,24.39830780029297,23.913623809814453,24.499269981384277,24.244848804473875,22.528812770843505
2004-01-02,28.8799991607666,28.649999618530273,28.809999465942383,28.690000534057617,188700.0,24.305118560791016,23.96894785563151,24.474599342346192,24.24876558303833,22.561040267944335
2004-01-05,29.200000762939453,28.440000534057617,29.0,28.959999084472656,187000.0,24.533849716186523,23.986526489257812,24.46718822479248,24.25395679473877,22.59567509651184
2004-01-06,29.049999237060547,28.6200008392334,28.959999084472656,29.040000915527344,156400.0,24.60162353515625,24.00298563639323,24.469250717163085,24.26142951965332,22.62833209991455
2004-01-07,28.829999923706055,28.549999237060547,28.799999237060547,28.670000076293945,162100.0,24.288175582885742,24.034629567464194,24.470625495910646,24.26070316314697,22.662833671569825
2004-01-08,28.649999618530273,28.3700008392334,28.5,28.6200008392334,156800.0,24.24581527709961,24.07528813680013,24.45999050140381,24.260903778076173,22.69800803184509
2004-01-09,28.639999389648438,27.899999618530273,28.6299991607666,27.979999542236328,136100.0,23.703636169433594,24.090513356526692,24.423290214538575,24.25602024078369,22.72790207862854
2004-01-12,28.149999618530273,27.280000686645508,28.100000381469727,27.829999923706055,610900.0,23.576553344726562,24.083735529581705,24.37982006072998,24.24952823638916,22.752063989639282
2004-01-13,27.950000762939453,27.420000076293945,27.899999618530273,27.479999542236328,580200.0,23.280054092407227,24.062265650431314,24.332787590026854,24.239733600616454,22.774322175979613
2004-01-14,27.850000381469727,27.399999618530273,27.479999542236328,27.75,841100.0,23.5087833404541,24.0509698232015,24.288807640075685,24.231297645568848,22.79540735244751
2004-01-15,28.760000228881836,27.510000228881836,27.950000762939453,28.5,337900.0,24.14415168762207,24.067912292480468,24.258888130187987,24.231156845092773,22.821143560409546
2004-01-16,30.799999237060547,29.549999237060547,29.6200008392334,30.100000381469727,1047200.0,25.499618530273438,24.182561747233073,24.260644569396973,24.24406427383423,22.852098636627197
2004-01-20,30.5,29.799999237060547,30.0,30.020000457763672,360300.0,25.43185043334961,24.27349090576172,24.249544639587402,24.25680046081543,22.880187511444092
2004-01-21,30.829999923706055,29.93000030517578,30.149999618530273,30.549999237060547,209900.0,25.880844116210938,24.368938191731772,24.260278587341308,24.273773403167723,22.911448068618775
2004-01-22,30.809999465942383,30.5,30.799999237060547,30.610000610351562,269800.0,25.931671142578125,24.48867022196452,24.268646507263185,24.28407974243164,22.944352779388428
2004-01-23,31.1299991607666,30.809999465942383,31.049999237060547,30.959999084472656,475800.0,26.22818374633789,24.610661951700845,24.292077598571776,24.299039363861084,22.9797088432312
2004-01-26,31.1200008392334,30.5,30.799999237060547,31.1200008392334,279600.0,26.363725662231445,24.74790242513021,24.33005863189697,24.31400390625,23.017132663726805
2004-01-27,31.110000610351562,30.670000076293945,30.950000762939453,31.110000610351562,508100.0,26.355247497558594,24.869328943888345,24.360259132385252,24.32381898880005,23.052028913497924
2004-01-28,31.219999313354492,30.399999618530273,31.200000762939453,30.59000015258789,314900.0,25.91472625732422,24.95686912536621,24.390444145202636,24.33859842300415,23.086028327941893
2004-01-29,30.649999618530273,29.799999237060547,30.450000762939453,30.3799991607666,821000.0,25.736818313598633,25.053445307413735,24.4234977722168,24.355734844207763,23.117242698669433
2004-01-30,30.75,30.09000015258789,30.299999237060547,30.200000762939453,302500.0,25.5843448638916,25.142680613199868,24.456546592712403,24.373710079193117,23.147736854553223
2004-02-02,30.5,30.1299991607666,30.399999618530273,30.420000076293945,589600.0,25.770713806152344,25.28048578898112,24.49839645385742,24.3967565536499,23.18181652069092
2004-02-03,30.5,30.100000381469727,30.100000381469727,30.270000457763672,256300.0,25.64363670349121,25.418291346232095,24.54210220336914,24.42359685897827,23.213828678131105
2004-02-04,30.399999618530273,29.190000534057617,29.600000381469727,30.049999237060547,1021000.0,25.457256317138672,25.563438161214194,24.580388984680177,24.448573360443117,23.245498628616332
2004-02-05,31.260000228881836,30.049999237060547,30.049999237060547,30.59000015258789,742300.0,25.91472625732422,25.7238343556722,24.60989734649658,24.47964401245117,23.278571329116822
2004-02-06,30.899999618530273,30.200000762939453,30.700000762939453,30.770000457763672,486300.0,26.06722068786621,25.852038955688478,24.640764350891114,24.50329210281372,23.312111701965332
2004-02-09,31.010000228881836,30.459999084472656,31.0,30.510000228881836,399700.0,25.846954345703125,25.875194676717122,24.660798988342286,24.524231052398683,23.34581435203552
2004-02-10,30.649999618530273,30.34000015258789,30.510000228881836,30.5,310700.0,25.838483810424805,25.902303568522136,24.67694362640381,24.546267070770263,23.37989589691162
2004-02-11,30.790000915527344,30.450000762939453,30.530000686645508,30.700000762939453,291100.0,26.007923126220703,25.910775502522785,24.695123901367186,24.572023334503175,23.412255210876467
2004-02-12,30.959999084472656,30.5,30.700000762939453,30.700000762939453,163800.0,26.007923126220703,25.91585896809896,24.705355186462402,24.595584926605223,23.443729953765867
2004-02-13,31.0,30.690000534057617,31.0,30.690000534057617,422100.0,25.999439239501953,25.900609334309895,24.716600723266602,24.62488603591919,23.474951667785646
2004-02-17,32.36000061035156,30.719999313354492,30.75,32.29999923706055,581800.0,27.363372802734375,25.967252477010092,24.77372905731201,24.667910766601562,23.514383125305176
2004-02-18,32.0,31.5,31.850000381469727,31.700000762939453,375400.0,26.855072021484375,26.000574111938477,24.83472911834717,24.717099742889403,23.551820583343506
2004-02-19,32.04999923706055,31.5,31.950000762939453,31.510000228881836,231000.0,26.694124221801758,26.05253397623698,24.88625247955322,24.759097900390625,23.5883690738678
2004-02-20,31.34000015258789,30.799999237060547,31.260000228881836,31.030000686645508,417600.0,26.287477493286133,26.089244588216147,24.940129013061522,24.798720932006837,23.621873416900634
2004-02-23,31.18000030517578,30.760000228881836,31.030000686645508,31.0,445900.0,26.262065887451172,26.134425989786784,24.996710777282715,24.834960842132567,23.655629768371583
2004-02-24,31.540000915527344,30.739999771118164,30.75,31.329999923706055,644800.0,26.5416316986084,26.18582051595052,25.05803825378418,24.87357364654541,23.69187918663025
2004-02-25,31.559999465942383,30.65999984741211,31.0,31.5,1317700.0,26.68564796447754,26.25528793334961,25.106347808837892,24.90322509765625,23.729017124176025
2004-02-26,33.650001525878906,31.510000228881836,31.649999618530273,33.54999923706055,5247600.0,28.422332763671875,26.452959696451824,25.18769973754883,24.954640827178956,23.773743381500243
2004-02-27,33.97999954223633,33.18000030517578,33.560001373291016,33.56999969482422,801800.0,28.439273834228516,26.62126286824544,25.280214881896974,25.000982875823976,23.818638534545897
2004-03-01,34.75,33.58000183105469,33.58000183105469,33.95000076293945,1187700.0,28.761205673217773,26.800861867268882,25.38272026062012,25.051812725067137,23.86387969017029
2004-03-02,33.849998474121094,33.29999923706055,33.56999969482422,33.47999954223633,590800.0,28.363033294677734,26.968600463867187,25.480475769042968,25.096546745300294,23.906624479293825
2004-03-03,33.59000015258789,33.22999954223633,33.5,33.2599983215332,381500.0,28.176668167114258,27.124479420979817,25.570444717407227,25.141277561187746,23.948479585647583
2004-03-04,34.5,33.2400016784668,33.599998474121094,34.25,444900.0,29.01534652709961,27.324974314371744,25.67870960235596,25.18864475250244,23.99726601600647
2004-03-05,34.59000015258789,33.72999954223633,33.79999923706055,34.310001373291016,450000.0,29.066173553466797,27.52885767618815,25.786468658447266,25.237450408935548,24.04424262046814
2004-03-08,34.709999084472656,34.0,34.0,34.400001525878906,370500.0,29.142417907714844,27.738389587402345,25.89151672363281,25.274333724975588,24.093032579421997
2004-03-09,34.54999923706055,33.75,34.209999084472656,33.81999969482422,334900.0,28.651073455810547,27.82423629760742,25.988940658569337,25.307149257659912,24.134563932418825
2004-03-10,34.150001525878906,33.16999816894531,34.04999923706055,33.459999084472656,533900.0,28.346088409423828,27.92363739013672,26.074504165649415,25.33099536895752,24.169979124069215
2004-03-11,33.54999923706055,32.7400016784668,33.25,32.7400016784668,226000.0,27.736133575439453,27.993104680379233,26.140244140625,25.350010375976563,24.19830087661743
2004-03-12,33.439998626708984,32.5,32.5,33.31999969482422,730700.0,28.227487564086914,28.122438685099283,26.222080078125,25.373516101837158,24.2302166557312
2004-03-15,33.369998931884766,32.54999923706055,33.20000076293945,32.54999923706055,327000.0,27.57516860961914,28.20997886657715,26.285617294311525,25.3924436378479,24.259797506332397
2004-03-16,33.29999923706055,32.5099983215332,32.75,33.119998931884766,392800.0,28.058063507080078,28.31107432047526,26.360676193237303,25.41763776779175,24.288591566085817
2004-03-17,34.130001068115234,33.29999923706055,33.29999923706055,33.900001525878906,696000.0,28.718847274780273,28.44662094116211,26.44437614440918,25.45578218460083,24.318120145797728
2004-03-18,33.91999816894531,33.45000076293945,33.75,33.650001525878906,233300.0,28.50705337524414,28.452268981933592,26.52248474121094,25.49586772918701,24.35113890647888
2004-03-19,33.83000183105469,33.470001220703125,33.5,33.5,355500.0,28.379976272583008,28.448315811157226,26.60432075500488,25.537473125457765,24.380026168823242
2004-03-22,33.5099983215332,32.83000183105469,33.5099983215332,32.83000183105469,275900.0,27.8123836517334,28.385061009724936,26.67565212249756,25.567821311950684,24.406749410629274
2004-03-23,33.54999923706055,32.88999938964844,33.04999923706055,33.439998626708984,347300.0,28.329139709472656,28.38280143737793,26.76816219329834,25.595726203918456,24.438288936614992
2004-03-24,33.939998626708984,33.2400016784668,33.25,33.61000061035156,358500.0,28.473161697387695,28.402567672729493,26.866094360351564,25.622957210540772,24.47379189491272
2004-03-25,34.650001525878906,33.77000045776367,33.77000045776367,34.400001525878906,1154100.0,29.142417907714844,28.411039098103842,26.983341636657716,25.658064613342287,24.50939781188965
2004-03-26,34.900001525878906,34.599998474121094,34.650001525878906,34.61000061035156,322900.0,29.320322036743164,28.427982330322266,27.099572410583495,25.69419002532959,24.545219259262083
2004-03-29,34.77000045776367,34.08000183105469,34.61000061035156,34.5099983215332,689600.0,29.23560905456543,28.43419507344564,27.201401557922363,25.730144844055175,24.580617141723632
2004-03-30,34.630001068115234,34.29999923706055,34.5099983215332,34.54999923706055,247900.0,29.269487380981445,28.475422668457032,27.276798934936522,25.768721752166748,24.617742919921874
2004-03-31,34.459999084472656,34.20000076293945,34.45000076293945,34.279998779296875,322400.0,29.08284568786621,28.52453982035319,27.349818840026856,25.799681739807127,24.650439386367797
2004-04-01,35.18000030517578,34.279998779296875,34.279998779296875,35.060001373291016,686600.0,29.744585037231445,28.658436584472657,27.427093658447266,25.843686122894287,24.68720272064209
2004-04-02,35.349998474121094,34.709999084472656,35.2400016784668,35.130001068115234,259400.0,29.80398941040039,28.76353670756022,27.50454002380371,25.88659326553345,24.72586375236511
2004-04-05,35.13999938964844,34.75,35.0,35.0,344800.0,29.693693161010742,28.904771677652995,27.573850212097167,25.93296390533447,24.764857845306395
2004-04-06,36.400001525878906,35.02000045776367,35.04999923706055,36.33000183105469,615500.0,30.822050094604492,29.089037450154624,27.663016700744627,25.9965376663208,24.81025188446045
2004-04-07,36.29999923706055,35.599998474121094,36.08000183105469,36.25,457400.0,30.754182815551758,29.224726486206055,27.750995407104494,26.055627269744875,24.858086614608766
2004-04-08,36.439998626708984,34.779998779296875,36.25,35.130001068115234,586700.0,29.80398941040039,29.311188888549804,27.828780670166015,26.109612407684327,24.900538568496703
2004-04-12,35.5,35.189998626708984,35.20000076293945,35.29999923706055,273400.0,29.948200225830078,29.41573715209961,27.913008308410646,26.168253040313722,24.9435005569458
2004-04-13,35.54999923706055,35.11000061035156,35.400001525878906,35.13999938964844,432800.0,29.81247329711914,29.54907646179199,27.997570877075194,26.2270587348938,24.984433336257936
2004-04-14,35.130001068115234,34.45000076293945,34.70000076293945,34.75,404100.0,29.481590270996094,29.62590649922689,28.07178840637207,26.285092430114744,25.02464020729065
2004-04-15,35.189998626708984,34.70000076293945,34.900001525878906,34.90999984741211,159000.0,29.61734390258789,29.702185312906902,28.151262550354005,26.346682376861573,25.063879890441896
2004-04-16,35.2599983215332,34.68000030517578,35.04999923706055,35.209999084472656,147800.0,29.87185287475586,29.750814310709636,28.239554481506346,26.40997173309326,25.10329475402832
2004-04-19,35.54999923706055,34.9900016784668,35.25,35.529998779296875,486400.0,30.143346786499023,29.805682627360024,28.324126892089843,26.467012119293212,25.14364504814148
2004-04-20,36.45000076293945,35.529998779296875,35.529998779296875,35.900001525878906,418800.0,30.457244873046875,29.88712501525879,28.411927375793457,26.526345863342286,25.186197891235352
2004-04-21,36.119998931884766,35.79999923706055,35.79999923706055,36.060001373291016,181300.0,30.592973709106445,29.975357437133788,28.506847763061522,26.583823375701904,25.226559419631958
2004-04-22,36.04999923706055,35.599998474121094,35.900001525878906,35.88999938964844,373000.0,30.448759078979492,30.066418329874676,28.599053268432616,26.637998447418212,25.266326513290405
