Date,High,Low,Open,Close,Volume,Adj Close,RE-15ma,RE-50ma,RE-100ma,RE-200ma
2003-02-25,53.150001525878906,52.0099983215332,52.540000915527344,52.65999984741211,353700.0,38.99201202392578,37.5392463684082,39.15475715637207,40.70882869720459,40.95349309921264
2003-02-26,52.66999816894531,51.650001525878906,52.66999816894531,51.7400016784668,351100.0,38.31079864501953,37.652288818359374,39.1049991607666,40.68947956085205,40.91018606185913
2003-02-27,53.20000076293945,51.63999938964844,51.900001525878906,53.09000015258789,550600.0,39.37889862060547,37.83505681355794,39.08519218444824,40.679110794067384,40.871813983917235
2003-02-28,53.90999984741211,53.08000183105469,53.08000183105469,53.400001525878906,465700.0,39.60882568359375,38.099300130208334,39.04643760681152,40.679248580932615,40.83392786026001
2003-03-03,53.849998474121094,53.0,53.650001525878906,53.41999816894531,464300.0,39.6236572265625,38.35910237630208,39.0096085357666,40.67901714324951,40.79655828475952
2003-03-04,53.41999816894531,52.68000030517578,53.40999984741211,52.86000061035156,255500.0,39.20830154418945,38.568999735514325,38.966694107055666,40.66324550628662,40.76308488845825
2003-03-05,53.75,52.70000076293945,52.900001525878906,53.08000183105469,348400.0,39.3714714050293,38.744361114501956,38.9291162109375,40.671139564514164,40.727698974609375
2003-03-06,52.970001220703125,52.34000015258789,52.95000076293945,52.61000061035156,232500.0,39.022850036621094,38.911783345540364,38.87582862854004,40.65580551147461,40.69178674697876
2003-03-07,53.06999969482422,52.09000015258789,52.25,52.900001525878906,344500.0,39.237953186035156,39.02690734863281,38.82639846801758,40.61807430267334,40.659272804260254
2003-03-10,52.95000076293945,51.43000030517578,52.90999984741211,51.4900016784668,198900.0,38.192115783691406,39.02590637207031,38.750720825195316,40.57528224945068,40.623483695983886
2003-03-11,51.68000030517578,49.84000015258789,51.09000015258789,49.970001220703125,425600.0,37.064674377441406,38.932958984375,38.65723281860352,40.49415382385254,40.57671131134033
2003-03-12,50.189998626708984,49.02000045776367,49.900001525878906,49.83000183105469,522400.0,36.96083450317383,38.83259582519531,38.5766251373291,40.414648895263674,40.52617513656616
2003-03-13,52.400001525878906,50.33000183105469,50.43000030517578,52.27000045776367,304400.0,38.77065658569336,38.84893747965495,38.538433685302735,40.345404357910155,40.4860891532898
2003-03-14,53.95000076293945,52.060001373291016,52.41999816894531,53.380001068115234,668200.0,39.593997955322266,38.82835388183594,38.511377792358395,40.29215705871582,40.4482025718689
2003-03-17,55.15999984741211,52.7400016784668,52.880001068115234,55.15999984741211,804900.0,40.91429138183594,38.95008926391601,38.500361404418946,40.23924701690674,40.42131050109863
2003-03-18,55.75,54.5099983215332,55.15999984741211,54.689998626708984,424400.0,40.565677642822266,39.05500030517578,38.48252098083496,40.1957165145874,40.393007621765136
2003-03-19,55.650001525878906,54.68000030517578,54.68000030517578,55.380001068115234,319600.0,41.07748794555664,39.23944625854492,38.47091812133789,40.15944847106934,40.37073392868042
2003-03-20,56.25,54.25,55.380001068115234,56.099998474121094,343000.0,41.611534118652344,39.38828862508138,38.47118095397949,40.137689399719235,40.355412769317624
2003-03-21,57.650001525878906,55.56999969482422,56.650001525878906,57.41999816894531,383700.0,42.590614318847656,39.587074534098306,38.50405738830566,40.108936614990235,40.343657875061034
2003-03-24,57.41999816894531,55.75,57.41999816894531,56.11000061035156,435600.0,41.61893844604492,39.7200932820638,38.511280670166016,40.074829483032225,40.329702644348146
2003-03-25,56.599998474121094,55.79999923706055,56.20000076293945,56.060001373291016,277800.0,41.58186340332031,39.87833073933919,38.52946128845215,40.052921562194825,40.31449146270752
2003-03-26,56.36000061035156,55.349998474121094,55.65999984741211,55.83000183105469,240000.0,41.411258697509766,40.01431655883789,38.5668879699707,40.0326350402832,40.29624923706055
2003-03-27,56.54999923706055,55.2400016784668,55.58000183105469,56.20000076293945,174800.0,41.685707092285156,40.19184036254883,38.60002944946289,40.02049068450928,40.28613485336304
2003-03-28,57.41999816894531,55.95000076293945,56.08000183105469,57.20000076293945,527100.0,42.42743682861328,40.40447260538737,38.66000099182129,40.012214469909665,40.285598850250246
2003-03-31,57.900001525878906,56.25,56.849998474121094,57.209999084472656,446600.0,42.434844970703125,40.687321217854816,38.73700271606445,40.00208984375,40.291264820098874
2003-04-01,57.70000076293945,56.70000076293945,57.29999923706055,57.349998474121094,323500.0,42.538692474365234,41.05225575764974,38.82215301513672,40.00490791320801,40.29006675720215
2003-04-02,59.0,58.040000915527344,58.099998474121094,58.06999969482422,407700.0,43.07273864746094,41.45971603393555,38.9341259765625,40.006929359436036,40.28548473358154
2003-04-03,59.34000015258789,57.81999969482422,58.33000183105469,58.79999923706055,539300.0,43.61422348022461,41.78262049357097,39.06759101867676,40.032185287475585,40.27899562835693
2003-04-04,60.09000015258789,59.029998779296875,59.04999923706055,59.63999938964844,520900.0,44.23728561401367,42.09217300415039,39.200929946899414,40.06796028137207,40.27691394805908
2003-04-07,61.099998474121094,58.400001525878906,61.0,58.400001525878906,948800.0,43.317543029785156,42.25238978068034,39.31794700622559,40.093946571350095,40.272891464233396
2003-04-08,58.79999923706055,58.060001373291016,58.400001525878906,58.66999816894531,535400.0,43.51778793334961,42.449197133382164,39.45244522094727,40.12215705871582,40.2687996673584
2003-04-09,59.810001373291016,58.47999954223633,58.70000076293945,59.15999984741211,569000.0,43.881248474121094,42.636114501953124,39.57644195556641,40.15496349334717,40.270069103240964
2003-04-10,59.45000076293945,58.29999923706055,59.150001525878906,58.54999923706055,387900.0,43.42878723144531,42.75726470947266,39.69820167541504,40.18073127746582,40.27106967926025
2003-04-11,59.529998779296875,58.75,59.20000076293945,59.29999923706055,289700.0,43.9850959777832,42.85023015340169,39.84722923278809,40.203041343688966,40.27743595123291
2003-04-14,60.349998474121094,59.349998474121094,59.349998474121094,60.209999084472656,269800.0,44.660072326660156,43.052972412109376,39.99302200317383,40.23949531555176,40.29378499984741
2003-04-15,60.79999923706055,59.939998626708984,60.209999084472656,59.9900016784668,700100.0,44.496891021728516,43.24730758666992,40.12207504272461,40.27816230773926,40.30972431182861
2003-04-16,60.45000076293945,60.04999923706055,60.119998931884766,60.33000183105469,351100.0,44.74906921386719,43.469828287760414,40.28475318908691,40.31070014953613,40.331022109985355
2003-04-17,60.75,60.08000183105469,60.08000183105469,60.689998626708984,336200.0,45.0161018371582,43.691854604085286,40.45232765197754,40.34627799987793,40.359635524749756
2003-04-21,61.54999923706055,60.75,60.779998779296875,61.45000076293945,419600.0,45.57981872558594,43.9020133972168,40.6510205078125,40.37728904724121,40.39379928588867
2003-04-22,71.69999694824219,66.0,66.0,71.69999694824219,3871300.0,53.182640075683594,44.61853307088216,41.00014083862305,40.486694526672366,40.45741264343262
2003-04-23,73.08999633789062,70.5,70.69999694824219,73.01000213623047,1525200.0,54.15433883666992,45.39290949503581,41.362030792236325,40.609218215942384,40.53016674041748
2003-04-24,70.36000061035156,68.69999694824219,69.01000213623047,69.1500015258789,2390700.0,51.29122543334961,45.940808614095054,41.65303428649902,40.69977882385254,40.597981986999514
2003-04-25,69.7300033569336,68.91999816894531,69.0,69.23999786376953,823500.0,51.35797119140625,46.45705846150716,41.94996337890625,40.78463897705078,40.67292350769043
2003-04-28,70.69999694824219,68.5,68.5,70.11000061035156,725600.0,52.003292083740234,46.9747922261556,42.23980735778809,40.88039516448975,40.74706777572632
2003-04-29,70.16000366210938,69.4800033569336,70.0999984741211,69.8499984741211,688900.0,51.810428619384766,47.540984598795575,42.5118733215332,40.97829509735107,40.81651920318603
2003-04-30,70.1500015258789,69.51000213623047,69.86000061035156,69.6500015258789,758500.0,51.6620979309082,48.08393859863281,42.77593757629395,41.08241241455078,40.88692708969116
2003-05-01,70.25,69.0,69.6500015258789,69.98999786376953,660500.0,51.91426467895508,48.61947301228841,43.04489723205566,41.187644424438474,40.96095844268799
2003-05-02,70.30000305175781,69.55999755859375,69.69999694824219,70.0999984741211,597400.0,51.995880126953125,49.1906125386556,43.31430419921875,41.29487731933594,41.04252265930176
2003-05-05,70.5999984741211,69.69000244140625,70.3499984741211,70.01000213623047,414100.0,51.92911148071289,49.72021357218424,43.55483139038086,41.402627296447754,41.13752271652222
2003-05-06,70.3499984741211,69.0999984741211,70.0199966430664,69.30000305175781,648700.0,51.40248107910156,50.169707489013675,43.80111579895019,41.50163082122803,41.23000040054321
2003-05-07,69.30000305175781,68.23999786376953,69.30000305175781,68.23999786376953,459400.0,50.61624526977539,50.57766443888347,44.03360046386719,41.59417881011963,41.32341987609863
2003-05-08,68.55000305175781,67.25,67.5,68.30000305175781,1173500.0,50.66073989868164,50.97177581787109,44.28059928894043,41.692799224853516,41.414108448028564
2003-05-09,69.2300033569336,68.25,68.38999938964844,69.18000030517578,531900.0,51.31346893310547,51.39160029093424,44.51929069519043,41.80224143981933,41.4967643737793
2003-05-12,71.1500015258789,68.55999755859375,69.18000030517578,71.12000274658203,705700.0,52.752437591552734,51.8697748819987,44.78216293334961,41.91430027008057,41.58332950592041
2003-05-13,71.0,69.87999725341797,70.94000244140625,70.05000305175781,402200.0,51.95879364013672,51.788185119628906,45.0288656616211,42.01923709869385,41.6613858795166
2003-05-14,71.0,70.16000366210938,70.30000305175781,70.9000015258789,371500.0,52.58926010131836,51.68384653727214,45.296484832763674,42.13158946990967,41.72576084136963
2003-05-15,71.0999984741211,70.26000213623047,71.08000183105469,70.58000183105469,349500.0,52.35190200805664,51.75455830891927,45.55609344482422,42.24260482788086,41.78928127288818
2003-05-16,70.94999694824219,70.20999908447266,70.44999694824219,70.55000305175781,457100.0,52.329654693603516,51.81933720906576,45.822229537963864,42.349029083251956,41.84881435394287
2003-05-19,71.1500015258789,69.3499984741211,71.1500015258789,69.3499984741211,486600.0,51.439552307128906,51.78175455729167,46.066261520385744,42.44632999420166,41.905152072906496
2003-05-20,70.02999877929688,68.94000244140625,69.47000122070312,69.55999755859375,263100.0,51.59532165527344,51.76741409301758,46.334325637817386,42.54252323150635,41.97035318374634
2003-05-21,70.41999816894531,69.16000366210938,69.55999755859375,70.4000015258789,523600.0,52.218379974365234,51.80449956258138,46.63739974975586,42.64731628417969,42.047344875335696
2003-05-22,71.19000244140625,70.44999694824219,70.8499984741211,71.08000183105469,481900.0,52.722774505615234,51.85840021769206,46.95263854980469,42.764631843566896,42.123056144714354
2003-05-23,71.1500015258789,70.62999725341797,71.1500015258789,70.88999938964844,312400.0,52.58182907104492,51.89746348063151,47.22886199951172,42.88364784240723,42.198321113586424
2003-05-27,71.81999969482422,70.5,70.88999938964844,71.3499984741211,345600.0,52.92304611206055,51.96372578938802,47.495442962646486,43.00341037750244,42.27078842163086
2003-05-28,72.44999694824219,71.55000305175781,71.9000015258789,71.55000305175781,540700.0,53.071380615234375,52.07498575846354,47.738584747314455,43.1194730758667,42.3381646156311
2003-05-29,73.5,71.5999984741211,71.5999984741211,71.9000015258789,524400.0,53.39817428588867,52.2604476928711,47.995234680175784,43.23887783050537,42.405624351501466
2003-05-30,73.4000015258789,72.04000091552734,72.04000091552734,73.0,768700.0,54.215110778808594,52.497405751546225,48.25798713684082,43.36445262908936,42.48089723587036
2003-06-02,75.43000030517578,73.30000305175781,73.30000305175781,74.30999755859375,653400.0,55.188011169433594,52.75570856730143,48.52951667785644,43.50034881591797,42.55874589920044
2003-06-03,74.81999969482422,72.69999694824219,74.30999755859375,73.0,587300.0,54.215110778808594,52.85322011311849,48.76200660705567,43.63303199768066,42.628296852111816
2003-06-04,73.72000122070312,72.80000305175781,73.0,73.16999816894531,529900.0,54.34135818481445,53.01205774943034,49.016455001831055,43.76386783599853,42.69707622528076
2003-06-05,74.3499984741211,73.36000061035156,73.5,74.2699966430664,602500.0,55.158287048339844,53.183326212565106,49.28798347473145,43.908722381591794,42.768242073059085
2003-06-06,75.8499984741211,75.0199966430664,75.5,75.26000213623047,752100.0,55.89354705810547,53.41943588256836,49.577629241943356,44.07225860595703,42.844671669006345
2003-06-09,75.4000015258789,73.16000366210938,75.26000213623047,73.44999694824219,578400.0,54.549312591552734,53.567413075764975,49.834901351928714,44.2174654006958,42.91615205764771
2003-06-10,74.0999984741211,73.41000366210938,73.69999694824219,74.0,1000800.0,54.9577751159668,53.801961263020836,50.08550811767578,44.37275455474853,42.9809256362915
2003-06-11,75.8499984741211,74.0,74.0999984741211,75.79000091552734,431400.0,56.28718185424805,54.11475194295247,50.36255485534668,44.54977878570557,43.05566869735718
2003-06-12,77.0,75.97000122070312,76.80000305175781,76.80999755859375,668700.0,57.044681549072266,54.43650538126628,50.65267463684082,44.73741382598877,43.13294412612915
2003-06-13,77.0,75.43000030517578,76.95999908447266,75.54000091552734,582700.0,56.101478576660156,54.66175231933594,50.9132494354248,44.92368770599365,43.211705417633056
2003-06-16,77.52999877929688,75.76000213623047,76.0,77.19999694824219,502400.0,57.334312438964844,54.97858454386393,51.18765121459961,45.12762111663818,43.30084550857544
2003-06-17,78.48999786376953,76.5,78.19999694824219,78.06999969482422,677700.0,57.98044204711914,55.31574427286784,51.46251434326172,45.33172214508057,43.38966711044311
2003-06-18,78.58999633789062,77.41999816894531,78.06999969482422,78.05000305175781,302300.0,57.9655876159668,55.642024739583334,51.755475234985354,45.53671112060547,43.47911685943603
2003-06-19,78.05000305175781,76.19999694824219,78.05000305175781,76.33000183105469,449100.0,56.6882209777832,55.86136118570963,52.018883895874026,45.73566455841065,43.56709682464599
2003-06-20,76.54000091552734,75.9000015258789,76.36000061035156,75.9000015258789,474900.0,56.36886978149414,56.00494511922201,52.268636322021486,45.922539138793944,43.65148359298706
2003-06-23,76.0,75.02999877929688,75.88999938964844,75.02999877929688,473300.0,55.722721099853516,56.040592447916666,52.51451499938965,46.10635833740234,43.73600387573242
2003-06-24,77.51000213623047,75.05000305175781,75.05000305175781,76.94000244140625,665400.0,57.1412353515625,56.2356674194336,52.777637786865235,46.31243350982666,43.82318037033081
2003-06-25,78.16000366210938,76.8499984741211,77.4000015258789,76.8499984741211,489000.0,57.07438659667969,56.417869313557944,53.025924072265624,46.50947303771973,43.907989253997805
2003-06-26,77.5999984741211,75.5,76.8499984741211,76.98999786376953,1002600.0,57.17835998535156,56.55254084269206,53.279553451538085,46.70081424713135,43.99453802108765
2003-06-27,77.69999694824219,76.61000061035156,77.0,76.72000122070312,369400.0,56.97786331176758,56.6248285929362,53.52412933349609,46.9044412612915,44.0795666885376
2003-06-30,77.19999694824219,76.3499984741211,76.91999816894531,76.5,240600.0,56.81444549560547,56.77583745320638,53.76009620666504,47.10621192932129,44.15730848312378
2003-07-01,76.80000305175781,76.0999984741211,76.51000213623047,76.69999694824219,699300.0,56.96299362182617,56.90951868693034,53.98775970458984,47.31939010620117,44.2278074836731
2003-07-02,77.5999984741211,76.61000061035156,76.9000015258789,77.5,332900.0,57.5571174621582,56.994181060791014,54.07524925231934,47.53769504547119,44.30160980224609
2003-07-03,78.04000091552734,77.25,77.4000015258789,77.61000061035156,190200.0,57.63885498046875,57.033792622884114,54.14493957519531,47.75348518371582,44.38033121109009
2003-07-07,78.12000274658203,77.45999908447266,77.66000366210938,77.56999969482422,433100.0,57.6091194152832,57.13430201212565,54.271297454833984,47.9621658706665,44.45553960800171
2003-07-08,78.0,77.41000366210938,77.5,77.87000274658203,301200.0,57.83192443847656,57.167476145426434,54.40077651977539,48.17536994934082,44.534708728790285
2003-07-09,78.0,76.94000244140625,77.80000305175781,77.0999984741211,425600.0,57.260047912597656,57.119449869791666,54.505911636352536,48.372859497070316,44.61682279586792
2003-07-10,77.0,75.25,76.94999694824219,76.26000213623047,557600.0,56.636226654052734,57.030825805664065,54.602427597045896,48.55715045928955,44.69537414550781
2003-07-11,76.5,75.52999877929688,76.4000015258789,76.13999938964844,340600.0,56.54710006713867,57.02141774495443,54.70012763977051,48.73803260803223,44.7803193283081
2003-07-14,77.4000015258789,76.81999969482422,77.0,77.0,310000.0,57.185794830322266,57.075879414876304,54.80555824279785,48.92522773742676,44.86594400405884
2003-07-15,78.69999694824219,77.56999969482422,78.25,77.69000244140625,360900.0,57.69822311401367,57.20757954915364,54.919605102539066,49.11695465087891,44.943927097320554
2003-07-16,77.80000305175781,75.5,77.80000305175781,75.55000305175781,463000.0,56.108917236328125,57.13875834147135,55.003201217651366,49.27901630401611,45.018547954559324
2003-07-17,75.94999694824219,74.58999633789062,75.5,74.5999984741211,479700.0,55.40339279174805,57.02735875447591,55.0832194519043,49.442167625427246,45.09274671554565
2003-07-18,76.30999755859375,74.63999938964844,74.8499984741211,76.0999984741211,355200.0,56.51737594604492,56.98329315185547,55.20124206542969,49.617421264648435,45.16312498092651
2003-07-21,78.06999969482422,75.80000305175781,76.0999984741211,77.55000305175781,811800.0,57.594276428222656,57.02438735961914,55.339912796020506,49.81025604248047,45.24986780166626
2003-07-22,78.75,76.0999984741211,78.0,77.70999908447266,1078900.0,57.71308898925781,57.08429692586263,55.46790519714355,49.99359794616699,45.336354370117185
2003-07-23,77.62000274658203,74.3499984741211,77.62000274658203,76.1500015258789,1563200.0,56.55453109741211,57.05706609090169,55.543947067260746,50.16305500030518,45.42115179061889
2003-07-24,77.16000366210938,75.30999755859375,76.30000305175781,75.37000274658203,556900.0,55.975250244140625,56.95160827636719,55.62427619934082,50.326570930480955,45.50279403686523
2003-07-25,75.94000244140625,75.0,75.62000274658203,75.76000213623047,330500.0,56.26488494873047,56.8600102742513,55.69778869628906,50.49713676452637,45.580191135406494
2003-07-28,77.0,75.55000305175781,75.61000061035156,76.62999725341797,405000.0,56.91100311279297,56.81346918741862,55.78897071838379,50.672532081604004,45.671835823059084
2003-07-29,76.5999984741211,75.0999984741211,76.5999984741211,75.9800033569336,448700.0,56.42827224731445,56.71989237467448,55.87094306945801,50.846586303710936,45.75119590759277
2003-07-30,76.30000305175781,75.0999984741211,76.2300033569336,75.5,245800.0,56.07178497314453,56.6406748453776,55.96358772277832,51.01492462158203,45.81649946212769
2003-07-31,76.4000015258789,75.37000274658203,76.0,75.56999969482422,366000.0,56.12377166748047,56.60651117960612,56.05415672302246,51.19424118041992,45.8847617149353
2003-08-01,75.56999969482422,74.0999984741211,75.56999969482422,74.66999816894531,545900.0,55.455360412597656,56.53372853597005,56.11889633178711,51.378148040771485,45.93615093231201
2003-08-04,74.33999633789062,72.72000122070312,74.25,73.80000305175781,615700.0,54.80925750732422,56.375292714436846,56.16062599182129,51.55663227081299,45.98564058303833
2003-08-05,74.91999816894531,73.0199966430664,74.0,73.4800033569336,719000.0,54.57157897949219,56.166849772135414,56.200420989990235,51.71464149475098,46.03002292633057
2003-08-06,74.44999694824219,73.27999877929688,73.4800033569336,73.93000030517578,438600.0,54.905784606933594,56.08664093017578,56.240075759887695,51.86775936126709,46.07995820999145
2003-08-07,73.87000274658203,72.8499984741211,73.87000274658203,73.79000091552734,485400.0,54.80181884765625,56.04653600056966,56.274684524536134,52.006634635925295,46.12294082641601
2003-08-08,74.69999694824219,73.6500015258789,73.98999786376953,74.0999984741211,205700.0,55.03204345703125,55.947513834635416,56.307361907958985,52.15129829406738,46.173507404327395
2003-08-11,74.5,73.0999984741211,74.19999694824219,73.61000061035156,405200.0,54.66813278198242,55.752437591552734,56.31642234802246,52.28720474243164,46.22332660675049
2003-08-12,74.30000305175781,73.66999816894531,73.86000061035156,74.0199966430664,165800.0,54.97262954711914,55.569740295410156,56.31211471557617,52.42081569671631,46.27925254821778
2003-08-13,74.3499984741211,73.30000305175781,74.1500015258789,73.33000183105469,283600.0,54.460182189941406,55.43011703491211,56.31701614379883,52.539511375427246,46.32422399520874
2003-08-14,73.66000366210938,73.19999694824219,73.44999694824219,73.41000366210938,341700.0,54.51960372924805,55.33307393391927,56.3205810546875,52.66851802825928,46.37167375564575
2003-08-15,73.61000061035156,73.02999877929688,73.51000213623047,73.37999725341797,115300.0,54.4973030090332,55.21523513793945,56.307361373901365,52.7976724243164,46.425296993255614
2003-08-18,73.5,73.16000366210938,73.2300033569336,73.26000213623047,425600.0,54.40821075439453,55.04838231404622,56.27765464782715,52.92764194488525,46.48013849258423
2003-08-19,73.5,72.72000122070312,73.36000061035156,73.0,401000.0,54.215110778808594,54.900838216145836,56.27097061157227,53.05293598175049,46.53671333312988
2003-08-20,72.9000015258789,72.25,72.30000305175781,72.51000213623047,464400.0,53.851219177246094,54.75280049641927,56.24883949279785,53.167173805236814,46.58969413757324
2003-08-21,73.43000030517578,72.5999984741211,72.5999984741211,72.98999786376953,237300.0,54.20768737792969,54.62506154378255,56.207249603271485,53.28490222930908,46.64349603652954
2003-08-22,73.30000305175781,72.5,73.19999694824219,72.5199966430664,355300.0,53.85863494873047,54.51861317952474,56.14352867126465,53.39810165405274,46.70150478363037
2003-08-25,72.58999633789062,72.0199966430664,72.41000366210938,72.30000305175781,118900.0,53.695228576660156,54.44434458414714,56.09540367126465,53.504326553344725,46.755627956390384
2003-08-26,72.98999786376953,72.0,72.2699966430664,72.6500015258789,208200.0,53.95514678955078,54.40324910481771,56.027820358276365,53.607735786437985,46.819960536956785
2003-08-27,72.55999755859375,71.9000015258789,72.45999908447266,72.4800033569336,283100.0,53.895660400390625,54.335907491048175,55.9461247253418,53.70431953430176,46.88613990783691
2003-08-28,73.0,71.66000366210938,72.55000305175781,72.9000015258789,336200.0,54.20798873901367,54.29631881713867,55.87097274780273,53.81322399139404,46.95358528137207
2003-08-29,73.5999984741211,72.30000305175781,72.8499984741211,73.30000305175781,179300.0,54.50543212890625,54.26121139526367,55.827316970825194,53.92310043334961,47.022628746032716
2003-09-02,73.76000213623047,72.7300033569336,73.3499984741211,73.5999984741211,313200.0,54.728511810302734,54.26523666381836,55.79450981140137,54.031573066711424,47.0932682800293
2003-09-03,73.98999786376953,73.52999877929688,73.9000015258789,73.69000244140625,418500.0,54.79542541503906,54.25342305501302,55.775963897705076,54.145239448547365,47.16298536300659
2003-09-04,73.9000015258789,73.55000305175781,73.88999938964844,73.5999984741211,190800.0,54.728511810302734,54.27131169637044,55.72770942687988,54.252673606872555,47.227857475280764
2003-09-05,74.3499984741211,73.45999908447266,73.5999984741211,73.80000305175781,380300.0,54.87724685668945,54.2951545715332,55.68376663208008,54.35484535217285,47.297170333862304
2003-09-08,74.0199966430664,73.36000061035156,73.94999694824219,73.62000274658203,344900.0,54.743377685546875,54.31155954996745,55.635066986083984,54.45731021881104,47.36773626327515
2003-09-09,73.56999969482422,72.79000091552734,73.4000015258789,72.87999725341797,287600.0,54.19313049316406,54.297220865885414,55.579372329711916,54.551750831604004,47.43122549057007
2003-09-10,73.0999984741211,72.3499984741211,72.88999938964844,72.41000366210938,293800.0,53.84364700317383,54.272456614176434,55.51995635986328,54.64002628326416,47.493152141571045
2003-09-11,72.9000015258789,72.08999633789062,72.66000366210938,72.43000030517578,260100.0,53.85851287841797,54.272942860921226,55.457866744995115,54.72281322479248,47.55005113601685
2003-09-12,72.41999816894531,71.04000091552734,72.41000366210938,71.73999786376953,441300.0,53.34542465209961,54.215458679199216,55.37363288879394,54.724441070556644,47.6055677986145
2003-09-15,71.87000274658203,70.12999725341797,71.73999786376953,71.81999969482422,661400.0,53.404903411865234,54.18520991007487,55.28895385742187,54.71694671630859,47.66308246612549
2003-09-16,73.91999816894531,72.75,72.75,73.47000122070312,581400.0,54.63182067871094,54.247649383544925,55.22940788269043,54.750352668762204,47.72506574630737
2003-09-17,73.72000122070312,72.76000213623047,73.72000122070312,72.97000122070312,338600.0,54.260032653808594,54.267975107828775,55.15797004699707,54.77937328338623,47.782006130218505
2003-09-18,74.43000030517578,72.80000305175781,72.80000305175781,74.37000274658203,288900.0,55.30107498168945,54.3616694132487,55.11879058837891,54.812351112365725,47.84637313842774
2003-09-19,74.9800033569336,74.44999694824219,74.62000274658203,74.75,318800.0,55.58364486694336,54.45337982177735,55.09773895263672,54.85008327484131,47.914189186096195
2003-09-22,74.75,74.25,74.75,74.69999694824219,242800.0,55.54645919799805,54.52278162638346,55.077726135253904,54.888926887512206,47.98566965103149
2003-09-23,75.5,74.25,74.72000122070312,75.41000366210938,181300.0,56.07440948486328,54.612508138020836,55.05549842834473,54.93052833557129,48.059086380004885
2003-09-24,76.0,74.11000061035156,75.9000015258789,74.30000305175781,291500.0,55.2490234375,54.642748006184895,55.006514434814456,54.96305976867676,48.12896854400635
2003-09-25,74.79000091552734,73.7699966430664,74.4000015258789,73.8499984741211,242700.0,54.91438674926758,54.65513966878255,54.98262382507324,54.99291252136231,48.19776990890503
2003-09-26,74.6500015258789,73.5,73.8499984741211,73.69999694824219,306500.0,54.80284881591797,54.65017979939778,54.97061294555664,55.02691619873047,48.26427350997925
2003-09-29,74.86000061035156,73.83000183105469,73.8499984741211,74.75,212300.0,55.58364486694336,54.706197611490886,54.95193832397461,55.07659019470215,48.33538450241089
2003-09-30,75.68000030517578,74.0999984741211,74.55000305175781,75.16000366210938,419600.0,55.88850784301758,54.81922276814779,54.917822952270505,55.128867874145506,48.410833549499515
2003-10-01,77.26000213623047,75.05000305175781,75.41000366210938,77.19999694824219,421800.0,57.40544128417969,55.05667572021484,54.91166999816895,55.18978759765625,48.496014518737795
2003-10-02,77.69999694824219,76.76000213623047,77.5999984741211,77.20999908447266,209200.0,57.41286849975586,55.29363276163737,54.92883674621582,55.236391906738284,48.575346088409425
2003-10-03,78.5,77.75,77.75,78.16000366210938,337000.0,58.11928176879883,55.611889902750654,54.97171737670899,55.2979967880249,48.65861694335938
2003-10-06,78.91999816894531,77.7300033569336,78.16000366210938,78.79000091552734,239400.0,58.58774948120117,55.95741297403971,55.0181746673584,55.35798168182373,48.7447855758667
2003-10-07,79.0,78.3499984741211,78.73999786376953,78.68000030517578,245400.0,58.50597381591797,56.21568984985352,55.050074081420895,55.41952239990234,48.8310636138916
2003-10-08,79.91999816894531,78.55000305175781,78.68000030517578,79.80999755859375,347800.0,59.34622573852539,56.554769388834636,55.108433151245116,55.489688110351565,48.91935859680176
2003-10-09,80.0,78.7699966430664,78.93000030517578,79.44999694824219,551000.0,59.07852554321289,56.80659942626953,55.168567962646485,55.5660778427124,49.00620391845703
2003-10-10,79.48999786376953,78.44999694824219,79.44999694824219,79.01000213623047,219700.0,58.75135040283203,57.01777979532878,55.221119537353516,55.63763813018799,49.090080680847166
2003-10-13,79.87000274658203,79.1500015258789,79.19999694824219,79.48999786376953,206400.0,59.1082763671875,57.25523427327474,55.294177856445316,55.706537094116214,49.17692668914795
2003-10-14,79.75,79.22000122070312,79.5,79.69999694824219,351800.0,59.26444625854492,57.46790339152018,55.38328163146973,55.77195381164551,49.2682928276062
2003-10-15,80.4000015258789,79.36000061035156,79.86000061035156,80.0,177300.0,59.48749542236328,57.750468190511064,55.481599960327145,55.84101047515869,49.362329158782956
2003-10-16,80.73999786376953,79.98999786376953,80.0,80.52999877929688,271300.0,59.8816032409668,58.08161595662435,55.58111633300781,55.91059604644775,49.4570032119751
2003-10-17,79.01000213623047,77.38999938964844,79.0,77.87999725341797,1396200.0,57.91109085083008,58.288832092285155,55.643301773071286,55.958993148803714,49.539233112335204
2003-10-20,77.87999725341797,75.73999786376953,77.87999725341797,76.51000213623047,1282500.0,56.892356872558594,58.37607955932617,55.680508041381835,55.99393497467041,49.61640640258789
2003-10-21,84.08999633789062,78.23999786376953,78.25,82.6500015258789,3072700.0,61.4580192565918,58.74738032023112,55.816305770874024,56.06636405944824,49.7154083442688
2003-10-22,84.5999984741211,82.0999984741211,82.6500015258789,82.81999969482422,894200.0,61.584449768066406,59.025980885823564,55.94854217529297,56.13032844543457,49.81533863067627
2003-10-23,84.3499984741211,82.30000305175781,82.69999694824219,83.93000030517578,590200.0,62.40983200073242,59.35911178588867,56.107535171508786,56.212275657653805,49.92265382766723
2003-10-24,83.9000015258789,82.2699966430664,83.9000015258789,83.05000305175781,411500.0,61.755470275878906,59.601524353027344,56.25225250244141,56.28641677856445,50.02514230728149
