Date,High,Low,Open,Close,Volume,Adj Close,LMT-15ma,LMT-50ma,LMT-100ma,LMT-200ma
2004-09-02,54.97999954223633,54.150001525878906,54.31999969482422,54.75,1721000.0,35.381954193115234,34.741720072428386,34.34784385681152,32.67316123962402,31.628231897354127
2004-09-03,54.9900016784668,54.650001525878906,54.720001220703125,54.709999084472656,1136800.0,35.35610580444336,34.82565841674805,34.38422386169434,32.72913301467896,31.65965552330017
2004-09-07,55.0099983215332,54.279998779296875,54.720001220703125,54.5,1626800.0,35.220394134521484,34.85249455769857,34.41969184875488,32.78169769287109,31.691384267807006
2004-09-08,54.66999816894531,54.29999923706055,54.400001525878906,54.5,1222100.0,35.220394134521484,34.88190511067708,34.47034790039063,32.83419834136963,31.72209762573242
2004-09-09,54.650001525878906,54.060001373291016,54.5,54.16999816894531,1180500.0,35.00711441040039,34.90653661092122,34.503094787597654,32.88315673828125,31.750856161117554
2004-09-10,54.22999954223633,53.810001373291016,54.16999816894531,54.22999954223633,945000.0,35.0458869934082,34.923885091145834,34.53365661621094,32.932951335906985,31.77885663032532
2004-09-13,54.380001068115234,53.900001525878906,54.29999923706055,53.91999816894531,1447800.0,34.84555435180664,34.91886774698893,34.56857803344727,32.988430423736574,31.805696687698365
2004-09-14,54.18000030517578,53.81999969482422,54.0,53.9900016784668,1043400.0,34.89081573486328,34.933170572916666,34.602602844238284,33.042696418762205,31.834603509902955
2004-09-15,54.08000183105469,53.619998931884766,53.959999084472656,53.90999984741211,1345400.0,34.839088439941406,34.933729044596355,34.632632446289065,33.09445913314819,31.86229522705078
2004-09-16,54.439998626708984,53.900001525878906,53.90999984741211,54.20000076293945,763400.0,35.0265007019043,34.934339141845705,34.65044960021973,33.148672618865966,31.89095582962036
2004-09-17,55.0,54.439998626708984,54.470001220703125,54.66999816894531,1333600.0,35.33024215698242,35.00496927897135,34.67099487304687,33.204065589904786,31.919923515319823
2004-09-20,54.630001068115234,53.93000030517578,54.45000076293945,54.2599983215332,1553700.0,35.065284729003906,35.05149841308594,34.67735946655274,33.25437438964844,31.948172302246093
2004-09-21,54.619998931884766,53.9900016784668,54.20000076293945,54.060001373291016,1153200.0,34.9360237121582,35.06614557902018,34.67663391113281,33.300379543304444,31.974563217163087
2004-09-22,54.0,53.2599983215332,54.0,53.400001525878906,1651100.0,34.50951385498047,35.049774424235025,34.66506126403809,33.34192735671997,31.994868030548094
2004-09-23,53.5,52.91999816894531,53.5,53.18000030517578,1114900.0,34.367347717285156,35.00281473795573,34.65721000671387,33.38000328063965,32.01551422119141
2004-09-24,54.56999969482422,53.18000030517578,53.18000030517578,54.36000061035156,1516000.0,35.1298942565918,34.9860107421875,34.668985748291014,33.42679388046265,32.03675287246704
2004-09-27,54.900001525878906,54.13999938964844,54.5,54.63999938964844,1783800.0,35.310848236083984,34.982993570963544,34.67112274169922,33.47321582794189,32.058928174972536
2004-09-28,55.68000030517578,54.29999923706055,54.5,55.5,2209100.0,35.86663055419922,35.026075998942055,34.685019149780274,33.52244075775147,32.08394614219665
2004-09-29,55.29999923706055,54.599998474121094,55.29999923706055,55.09000015258789,1827500.0,35.60167694091797,35.05149485270182,34.68782424926758,33.56530031204224,32.1063321018219
2004-09-30,56.0,54.95000076293945,54.9900016784668,55.779998779296875,1601600.0,36.04758834838867,35.12085978190104,34.70984466552734,33.61460508346558,32.13066062927246
2004-10-01,56.45000076293945,55.84000015258789,56.0,56.31999969482422,2753500.0,36.39656448364258,35.21090494791667,34.751459197998045,33.67258878707886,32.1576905632019
2004-10-04,56.7400016784668,55.869998931884766,56.5,56.599998474121094,2224800.0,36.57748794555664,35.3263671875,34.79797920227051,33.7338553237915,32.184349870681764
2004-10-05,56.849998474121094,56.36000061035156,56.5,56.52000045776367,1706800.0,36.525787353515625,35.43536529541016,34.85659439086914,33.792170238494876,32.207881183624266
2004-10-06,56.5,55.439998626708984,56.5,56.310001373291016,2167600.0,36.39009094238281,35.53876546223958,34.9099210357666,33.8509861946106,32.23016004562378
2004-10-07,56.619998931884766,56.18000030517578,56.47999954223633,56.2599983215332,1676500.0,36.35776901245117,35.627516682942705,34.953720016479494,33.91069631576538,32.25173536300659
2004-10-08,56.439998626708984,55.29999923706055,56.2599983215332,55.41999816894531,1603500.0,35.814918518066406,35.659828440348306,34.98357269287109,33.96869371414184,32.27155285835266
2004-10-11,55.900001525878906,55.41999816894531,55.650001525878906,55.5,922400.0,35.86663055419922,35.71325149536133,35.01883575439453,34.02567064285278,32.291278247833255
2004-10-12,55.41999816894531,55.060001373291016,55.29999923706055,55.41999816894531,1479300.0,35.814918518066406,35.771844482421876,35.04328224182129,34.08001636505127,32.308832015991214
2004-10-13,56.09000015258789,54.56999969482422,56.0,54.65999984741211,1102800.0,35.32377624511719,35.82612864176432,35.05468803405762,34.134639987945555,32.32380249023438
2004-10-14,54.599998474121094,53.959999084472656,54.349998474121094,53.959999084472656,1608300.0,34.87141036987305,35.85973281860352,35.056016998291014,34.18313816070557,32.33631988525391
2004-10-15,54.2400016784668,53.81999969482422,54.0,53.849998474121094,2180800.0,34.80032730102539,35.83776168823242,35.06750862121582,34.22644092559815,32.34867311477661
2004-10-18,53.970001220703125,52.599998474121094,53.810001373291016,52.720001220703125,2399600.0,34.07005310058594,35.75504201253255,35.06980110168457,34.25814859390259,32.35514316558838
2004-10-19,53.68000030517578,52.720001220703125,53.0,52.880001068115234,1859300.0,34.17345428466797,35.642163594563804,35.074933471679685,34.28896825790405,32.3643620300293
2004-10-20,53.150001525878906,52.189998626708984,52.880001068115234,52.849998474121094,1833500.0,34.15406799316406,35.54565633138021,35.072985076904295,34.30948968887329,32.37542886734009
2004-10-21,53.75,52.689998626708984,52.70000076293945,53.47999954223633,1513300.0,34.56121063232422,35.446564483642575,35.08188247680664,34.33627073287964,32.38897782325745
2004-10-22,53.88999938964844,53.189998626708984,53.47999954223633,53.529998779296875,1223100.0,34.59351348876953,35.326361083984374,35.100693740844726,34.3661421585083,32.402210025787355
2004-10-25,53.939998626708984,53.0,53.25,53.5,1684700.0,34.57413864135742,35.19280446370443,35.110235900878905,34.39034942626953,32.41167877197265
2004-10-26,54.52000045776367,53.060001373291016,53.349998474121094,54.380001068115234,1692200.0,35.1428337097168,35.100607554117836,35.11673553466797,34.42313972473144,32.42303449630737
2004-10-27,54.90999984741211,54.11000061035156,54.20000076293945,54.90999984741211,1479400.0,35.4853401184082,35.04029083251953,35.130857620239254,34.460706577301025,32.43823902130127
2004-10-28,55.439998626708984,54.7599983215332,54.97999954223633,55.0,1858500.0,35.54350280761719,34.98600641886393,35.148974838256834,34.49563718795776,32.453670539855956
2004-10-29,55.43000030517578,54.83000183105469,55.0,55.09000015258789,1373800.0,35.60167694091797,34.9717903137207,35.165295181274416,34.527352504730224,32.46754369735718
2004-11-01,55.79999923706055,55.20000076293945,55.25,55.790000915527344,1333400.0,36.05403137207031,34.984283701578775,35.18795951843262,34.56558633804321,32.484571380615236
2004-11-02,55.9900016784668,53.86000061035156,55.7599983215332,54.11000061035156,2853100.0,34.968353271484375,34.92784601847331,35.19380111694336,34.587364253997805,32.495182247161864
2004-11-03,56.18000030517578,55.25,55.5,55.88999938964844,2776800.0,36.11864471435547,34.98083724975586,35.219559783935544,34.623863010406495,32.51399955749512
2004-11-04,56.0099983215332,55.56999969482422,55.88999938964844,55.95000076293945,1719800.0,36.157440185546875,35.06657257080078,35.242361602783205,34.66467569351196,32.530970344543455
2004-11-05,56.9900016784668,55.9900016784668,56.0,56.849998474121094,1743700.0,36.73905563354492,35.195821126302086,35.29172691345215,34.70724992752075,32.5521563911438
2004-11-08,57.34000015258789,56.619998931884766,56.95000076293945,57.20000076293945,1985300.0,36.965248107910156,35.388834126790364,35.34368492126465,34.758972358703616,32.57507923126221
2004-11-09,57.439998626708984,56.90999984741211,57.29999923706055,57.0099983215332,906200.0,36.84246063232422,35.566767883300784,35.386207809448244,34.801229095458986,32.59477363586426
2004-11-10,57.63999938964844,56.810001373291016,57.02000045776367,57.5099983215332,1340300.0,37.16558074951172,35.76753540039063,35.43441780090332,34.84787551879883,32.62054735183716
2004-11-11,58.09000015258789,57.599998474121094,57.650001525878906,57.97999954223633,1479000.0,37.46932601928711,35.96140975952149,35.48236946105957,34.89472755432129,32.64927463531494
2004-11-12,58.560001373291016,57.709999084472656,57.97999954223633,58.560001373291016,1548800.0,37.844146728515625,36.17811864217122,35.53161331176758,34.939728584289554,32.681406345367435
2004-11-15,58.619998931884766,58.11000061035156,58.25,58.290000915527344,1189000.0,37.669639587402344,36.38448537190755,35.57788398742676,34.98105392456055,32.71473786354065
2004-11-16,58.45000076293945,57.79999923706055,58.349998474121094,57.959999084472656,1071900.0,37.456390380859375,36.53872248331706,35.62260391235352,35.021147880554196,32.74687561988831
2004-11-17,58.75,57.93000030517578,58.060001373291016,57.9900016784668,1758000.0,37.47577667236328,36.67141825358073,35.66771156311035,35.06902973175049,32.780034923553465
2004-11-18,58.75,57.9900016784668,58.2400016784668,58.619998931884766,1345500.0,37.882896423339844,36.82737782796224,35.725227203369144,35.114160995483395,32.813858852386474
2004-11-19,58.75,58.20000076293945,58.56999969482422,58.349998474121094,1284800.0,37.70841979980469,36.96782735188802,35.77847785949707,35.156067237854,32.84394097328186
2004-11-22,59.15999984741211,58.0099983215332,58.150001525878906,58.86000061035156,1531300.0,38.038021087646484,37.100093332926434,35.842327194213865,35.205452613830566,32.87665950775146
2004-11-23,59.16999816894531,58.84000015258789,58.86000061035156,59.040000915527344,2818400.0,38.15433883666992,37.31249237060547,35.90759765625,35.25510025024414,32.91034217834473
2004-11-24,59.43000030517578,59.04999923706055,59.04999923706055,59.20000076293945,1676700.0,38.25774002075195,37.455098724365236,35.97597068786621,35.30430156707764,32.944828777313234
2004-11-26,59.61000061035156,59.20000076293945,59.25,59.540000915527344,886500.0,38.47747039794922,37.60976740519206,36.04499008178711,35.34771984100342,32.980031404495236
2004-11-29,60.099998474121094,59.099998474121094,59.099998474121094,60.04999923706055,2478200.0,38.970672607421875,37.758541870117185,36.1177986907959,35.39439678192139,33.01763627052307
2004-11-30,60.869998931884766,60.0,60.0,60.84000015258789,2691500.0,39.483360290527344,37.926416015625,36.20616020202637,35.44175983428955,33.05754956245423
2004-12-01,61.459999084472656,60.790000915527344,60.84000015258789,61.41999816894531,1924000.0,39.859764099121094,38.127569580078124,36.304635009765626,35.49063446044922,33.10058834075928
2004-12-02,61.58000183105469,61.099998474121094,61.41999816894531,61.47999954223633,2217100.0,39.89870071411133,38.3097775777181,36.41241874694824,35.53874000549317,33.14465072631836
2004-12-03,61.77000045776367,61.290000915527344,61.29999923706055,61.619998931884766,1579200.0,39.989566802978516,38.47779362996419,36.52486312866211,35.591036567687986,33.19009202957153
2004-12-06,61.75,61.40999984741211,61.54999923706055,61.61000061035156,2020600.0,39.983070373535156,38.62038853963216,36.621926651000976,35.645456199646,33.23537335395813
2004-12-07,61.2599983215332,60.11000061035156,61.2599983215332,60.209999084472656,3322500.0,39.07451248168945,38.714046732584634,36.69719993591308,35.68416133880615,33.27859881401062
2004-12-08,60.0,57.54999923706055,59.970001220703125,59.119998931884766,5090800.0,38.36713409423828,38.77476298014323,36.747210006713864,35.71611457824707,33.32173076629638
2004-12-09,59.04999923706055,58.22999954223633,58.33000183105469,59.02000045776367,2245700.0,38.3022346496582,38.82986017862956,36.80122116088867,35.744522705078126,33.363422298431395
2004-12-10,59.689998626708984,58.7599983215332,58.77000045776367,59.45000076293945,1729600.0,38.5812873840332,38.87641957600911,36.85189514160156,35.78086990356445,33.407245836257935
2004-12-13,60.68000030517578,59.65999984741211,59.9900016784668,60.400001525878906,1794900.0,39.19780731201172,38.975712076822916,36.90791999816894,35.8296895980835,33.45498489379883
2004-12-14,60.38999938964844,59.150001525878906,60.349998474121094,59.709999084472656,2821400.0,38.75002670288086,39.023179117838545,36.95137077331543,35.87467498779297,33.50064517021179
2004-12-15,59.650001525878906,59.0,59.5,59.380001068115234,2096500.0,38.535850524902344,39.04861323038737,36.991572036743165,35.92408321380615,33.54712453842163
2004-12-16,59.40999984741211,58.93000030517578,59.380001068115234,59.2599983215332,2034700.0,38.45798873901367,39.061963144938154,37.03292999267578,35.97142551422119,33.594399814605715
2004-12-17,59.400001525878906,58.650001525878906,58.650001525878906,58.93000030517578,2292000.0,38.24382781982422,39.04638697306315,37.07065116882324,36.01218559265137,33.64146924972534
2004-12-20,59.33000183105469,58.939998626708984,58.939998626708984,59.08000183105469,1283700.0,38.34117126464844,39.00442021687825,37.12117622375488,36.05237445831299,33.688865156173705
2004-12-21,58.81999969482422,57.5,58.70000076293945,57.599998474121094,3926800.0,37.380699157714844,38.86424280802409,37.15145759582519,36.08514667510986,33.73094622612
2004-12-22,58.900001525878906,57.90999984741211,58.0,58.79999923706055,2594000.0,38.15947341918945,38.75089009602865,37.198348693847656,36.120815467834475,33.777657928466795
2004-12-23,59.13999938964844,58.65999984741211,58.79999923706055,58.939998626708984,1034000.0,38.25032043457031,38.64099807739258,37.25687957763672,36.155783805847165,33.82616924285889
2004-12-27,58.83000183105469,57.279998779296875,58.83000183105469,57.380001068115234,3316500.0,37.23792266845703,38.45755513509115,37.304209823608396,36.18011341094971,33.869394330978395
2004-12-28,57.75,56.75,57.630001068115234,56.7599983215332,4496600.0,36.835567474365234,38.247721608479814,37.3449146270752,36.20621162414551,33.911088190078736
2004-12-29,56.0,54.65999984741211,55.7400016784668,55.25,6284300.0,35.855628967285156,38.033129374186196,37.38062614440918,36.225213623046876,33.948330841064454
2004-12-30,55.79999923706055,55.04999923706055,55.529998779296875,55.599998474121094,2457400.0,36.0827522277832,37.88083724975586,37.418812103271485,36.24687278747559,33.98837477684021
2004-12-31,56.119998931884766,55.33000183105469,55.54999923706055,55.54999923706055,1957500.0,36.050315856933594,37.730709330240884,37.45673706054688,36.26486106872559,34.0261743927002
2005-01-03,55.63999938964844,54.099998474121094,55.400001525878906,54.209999084472656,5258500.0,35.18069076538086,37.5040028889974,37.46912666320801,36.27550457000732,34.05949778556824
2005-01-04,53.97999954223633,52.540000915527344,53.97999954223633,53.290000915527344,9493800.0,34.58364486694336,37.19639205932617,37.468929290771484,36.28481151580811,34.09114930152893
2005-01-05,55.0,52.66999816894531,53.290000915527344,54.630001068115234,6969900.0,35.45326232910156,36.97660776774089,37.48651176452637,36.29837383270264,34.12583555221558
2005-01-06,55.43000030517578,54.27000045776367,54.630001068115234,54.5099983215332,3024800.0,35.375370025634766,36.765909067789714,37.49116249084473,36.30394901275635,34.15888298034668
2005-01-07,55.0099983215332,54.16999816894531,54.5099983215332,54.77000045776367,2158100.0,35.54410171508789,36.57164993286133,37.49233772277832,36.31159767150879,34.190531702041625
2005-01-10,55.5,54.349998474121094,54.70000076293945,55.0,3109700.0,35.6933708190918,36.40161946614583,37.49533508300781,36.322154960632325,34.22231810569763
2005-01-11,55.4900016784668,54.40999984741211,54.75,55.099998474121094,3680200.0,35.758270263671875,36.22942606608073,37.49846694946289,36.331881065368655,34.25436499595642
2005-01-12,55.959999084472656,54.95000076293945,54.95000076293945,55.79999923706055,3046700.0,36.21256637573242,36.1515505472819,37.501637649536136,36.34479858398438,34.289548320770265
2005-01-13,55.9900016784668,55.33000183105469,55.75,55.349998474121094,2770900.0,35.92050552368164,36.00228602091472,37.52068069458008,36.35724090576172,34.322854900360106
2005-01-14,56.25,55.5,55.5,56.0,2538600.0,36.342342376708984,35.87508748372396,37.52515464782715,36.37235721588135,34.35836672782898
2005-01-18,56.68000030517578,55.86000061035156,56.0099983215332,56.529998779296875,2056700.0,36.68630599975586,35.83831303914388,37.53573196411133,36.38904678344726,34.394445152282714
2005-01-19,56.56999969482422,55.75,56.54999923706055,55.88999938964844,1468600.0,36.270957946777344,35.800672403971355,37.52637001037598,36.40904846191406,34.42623659133911
2005-01-20,56.02000045776367,55.0,55.45000076293945,55.0,2390100.0,35.6933708190918,35.7898551940918,37.50093246459961,36.42230869293213,34.45523624420166
2005-01-21,55.369998931884766,54.54999923706055,55.0099983215332,54.75,2256100.0,35.5311279296875,35.75308024088542,37.47470581054687,36.43045680999756,34.48131043434143
2005-01-24,55.06999969482422,54.459999084472656,54.900001525878906,54.470001220703125,1715700.0,35.349422454833984,35.70635401407878,37.43838264465332,36.43640022277832,34.505066576004026
2005-01-25,54.91999816894531,54.2400016784668,54.61000061035156,54.2599983215332,1496900.0,35.213130950927734,35.708516693115236,37.39325874328613,36.43781410217285,34.52884603500366
2005-01-26,55.27000045776367,54.47999954223633,54.599998474121094,55.22999954223633,1846000.0,35.84263229370117,35.792449188232425,37.353228454589846,36.44242088317871,34.55779106140137
2005-01-27,57.290000915527344,55.75,56.0,56.400001525878906,3929400.0,36.60193634033203,35.86902745564779,37.33187438964844,36.454879188537596,34.59200610160828
2005-01-28,57.09000015258789,55.400001525878906,57.0,56.380001068115234,3091800.0,36.58894348144531,35.94993235270182,37.31452545166016,36.468564682006836,34.62513118743897
2005-01-31,57.97999954223633,57.13999938964844,57.849998474121094,57.810001373291016,3740500.0,37.5169792175293,36.08145751953125,37.31534950256348,36.49153053283691,34.66286443710327
2005-02-01,58.849998474121094,57.54999923706055,57.810001373291016,58.720001220703125,2934300.0,38.107540130615234,36.24240214029948,37.31984237670898,36.52253479003906,34.70284576416016
2005-02-02,59.2400016784668,58.54999923706055,58.599998474121094,58.880001068115234,1737700.0,38.21137619018555,36.40594253540039,37.3299015045166,36.554189682006836,34.74357050895691
2005-02-03,58.86000061035156,58.220001220703125,58.45000076293945,58.31999969482422,1674500.0,37.84794998168945,36.51496810913086,37.32610008239746,36.58421363830566,34.786322031021115
2005-02-04,58.279998779296875,57.650001525878906,58.0,57.650001525878906,2536500.0,37.413150787353516,36.61447779337565,37.311276321411135,36.609436988830566,34.826066703796386
2005-02-07,58.25,57.400001525878906,57.599998474121094,58.13999938964844,1827800.0,37.73114013671875,36.70706431070963,37.30074432373047,36.63835750579834,34.866408319473265
2005-02-08,58.779998779296875,58.25,58.279998779296875,58.70000076293945,1455900.0,38.09456253051758,36.80094807942708,37.29308616638183,36.66903812408447,34.90885537147522
2005-02-09,58.75,58.279998779296875,58.599998474121094,58.45000076293945,1196200.0,37.93231964111328,36.911705525716144,37.272319107055665,36.69505889892578,34.94956224441528
2005-02-10,59.84000015258789,58.310001373291016,58.45000076293945,59.70000076293945,2720300.0,38.7435302734375,37.11504948933919,37.25752250671387,36.73184135437012,34.993107872009276
2005-02-11,60.060001373291016,59.13999938964844,59.650001525878906,59.689998626708984,2194600.0,38.73704528808594,37.32877731323242,37.23506813049316,36.7698515701294,35.03511555671692
2005-02-14,59.9900016784668,59.369998931884766,59.54999923706055,59.369998931884766,1018500.0,38.529361724853516,37.54077326456706,37.20768135070801,36.810050048828124,35.07598870277405
2005-02-15,60.09000015258789,59.04999923706055,59.25,59.959999084472656,1735200.0,38.912269592285156,37.78738250732422,37.18613540649414,36.855499267578125,35.11775127410888
2005-02-16,60.2400016784668,59.650001525878906,59.650001525878906,59.95000076293945,1361200.0,38.90578079223633,37.99159240722656,37.16458961486816,36.89325813293457,35.16002600669861
2005-02-17,59.93000030517578,59.29999923706055,59.79999923706055,59.29999923706055,1862000.0,38.48393630981445,38.117059071858726,37.15277809143066,36.924989013671876,35.19910242080689
2005-02-18,59.45000076293945,59.04999923706055,59.45000076293945,59.189998626708984,1070700.0,38.41255569458008,38.238633219401045,37.1536865234375,36.950448265075686,35.23644451141357
2005-02-22,59.56999969482422,58.63999938964844,59.0,58.66999816894531,1472500.0,38.07508850097656,38.275840504964194,37.149143600463866,36.97518238067627,35.270241346359256
2005-02-23,59.06999969482422,58.54999923706055,58.75,58.54999923706055,2265700.0,37.997215270996094,38.26848551432292,37.13746215820313,36.99467864990234,35.30464186668396
2005-02-24,59.349998474121094,58.650001525878906,58.650001525878906,59.2400016784668,2161200.0,38.445011138916016,38.284061177571616,37.12240623474121,37.01516311645508,35.34387595176697
2005-02-25,60.0,59.0,59.11000061035156,59.810001373291016,1771000.0,38.97941589355469,38.35949223836263,37.12699401855469,37.03918239593506,35.38651885986328
2005-02-28,60.040000915527344,59.18000030517578,59.79999923706055,59.220001220703125,1816300.0,38.594905853271484,38.43827590942383,37.12817512512207,37.05987358093262,35.42602190971375
2005-03-01,59.810001373291016,59.16999816894531,59.29999923706055,59.5,1407800.0,38.77739334106445,38.508026123046875,37.134563217163084,37.08374660491943,35.46736639976501
2005-03-02,60.119998931884766,58.77000045776367,58.79999923706055,59.72999954223633,1995500.0,38.927284240722656,38.563540903727215,37.14823234558106,37.10944175720215,35.51006903648376
2005-03-03,60.34000015258789,59.310001373291016,59.77000045776367,59.689998626708984,1261200.0,38.90121078491211,38.628133646647136,37.159433135986326,37.1403046798706,35.55449919700622
2005-03-04,60.04999923706055,59.540000915527344,59.95000076293945,59.939998626708984,1392600.0,39.06414031982422,38.64950764973958,37.193101959228514,37.17227977752685,35.59897521018982
2005-03-07,60.400001525878906,59.349998474121094,59.5,59.7599983215332,2331500.0,38.946842193603516,38.66349411010742,37.208849334716795,37.203599014282226,35.64180768966675
2005-03-08,60.52000045776367,59.47999954223633,59.560001373291016,60.43000030517578,2683400.0,39.38349533081055,38.720436350504556,37.2315128326416,37.24419620513916,35.68941809654236
2005-03-09,60.540000915527344,60.04999923706055,60.20000076293945,60.540000915527344,1947600.0,39.4551887512207,38.756630961100264,37.27585815429688,37.290033988952636,35.7365860748291
2005-03-10,60.849998474121094,60.22999954223633,60.29999923706055,60.529998779296875,2150200.0,39.44864273071289,38.7928217569987,37.32811965942383,37.33651714324951,35.781479034423825
2005-03-11,60.349998474121094,59.439998626708984,60.150001525878906,59.4900016784668,3969800.0,38.770870208740234,38.81195068359375,37.38642448425293,37.38352531433105,35.82083695411682
2005-03-14,60.0,59.400001525878906,59.599998474121094,59.880001068115234,2349100.0,39.02504348754883,38.852783203125,37.44527030944824,37.43204120635986,35.86050473213196
2005-03-15,60.349998474121094,59.79999923706055,60.04999923706055,60.0,2800000.0,39.103248596191406,38.92132720947266,37.5063289642334,37.48153301239014,35.895511350631715
2005-03-16,60.290000915527344,59.75,60.0,59.95000076293945,2337000.0,39.07065963745117,38.992890167236325,37.584128341674806,37.52662750244141,35.93144911766052
2005-03-17,60.459999084472656,59.79999923706055,59.95000076293945,60.22999954223633,2244600.0,39.253135681152344,39.04676513671875,37.677518157958986,37.573223724365235,35.969682941436766
2005-03-18,60.72999954223633,60.130001068115234,60.22999954223633,60.54999923706055,5447000.0,39.461708068847656,39.07891794840495,37.7576870727539,37.62209941864014,36.006224422454835
2005-03-21,60.5,59.790000915527344,60.400001525878906,59.95000076293945,2184200.0,39.07065963745117,39.110634867350264,37.831592864990235,37.66137767791748,36.042258701324464
2005-03-22,60.560001373291016,59.849998474121094,59.849998474121094,59.900001525878906,2345000.0,39.03806686401367,39.128013102213544,37.90147216796875,37.69690494537353,36.07880576133728
2005-03-23,60.27000045776367,59.77000045776367,60.04999923706055,59.9900016784668,1867400.0,39.09672927856445,39.13930943806966,37.9695393371582,37.732437210083006,36.11403719902039
2005-03-24,60.58000183105469,59.83000183105469,60.18000030517578,59.83000183105469,1743700.0,38.99245834350586,39.14539260864258,38.034223098754886,37.76634502410889,36.14684876441956
2005-03-28,60.61000061035156,59.88999938964844,59.900001525878906,60.20000076293945,1695200.0,39.233612060546875,39.156690724690755,38.09464401245117,37.79814083099365,36.18186358451843
2005-03-29,60.5,60.02000045776367,60.29999923706055,60.38999938964844,2666000.0,39.357421875,39.18406270345052,38.163382339477536,37.84203151702881,36.2146978855133
2005-03-30,61.470001220703125,60.2599983215332,60.27000045776367,61.470001220703125,2959200.0,40.061275482177734,39.229248046875,38.23776100158691,37.881457824707034,36.25266041755676
2005-03-31,61.209999084472656,60.04999923706055,61.20000076293945,61.060001373291016,2428600.0,39.79407501220703,39.25184046427409,38.299916381835935,37.91782417297363,36.291249933242796
2005-04-01,61.4900016784668,60.2599983215332,61.150001525878906,61.15999984741211,2404600.0,39.85924530029297,39.279213968912764,38.37168212890625,37.949026069641114,36.328137998580935
2005-04-04,62.0,60.95000076293945,61.65999984741211,61.599998474121094,3807600.0,40.145999908447266,39.370889282226564,38.46073471069336,37.98083358764649,36.36990297317505
2005-04-05,62.599998474121094,61.29999923706055,61.349998474121094,62.5,2590000.0,40.732540130615234,39.48472239176432,38.56476295471192,38.019734382629395,36.41048173904419
2005-04-06,62.97999954223633,62.06999969482422,62.5,62.099998474121094,2572600.0,40.47185134887695,39.57596257527669,38.66721153259277,38.052797088623045,36.45033630371094
2005-04-07,62.060001373291016,61.04999923706055,62.029998779296875,61.66999816894531,2471800.0,40.191619873046875,39.65069325764974,38.76678131103515,38.08002002716064,36.48737379074097
2005-04-08,61.7400016784668,61.0,61.45000076293945,61.31999969482422,1080800.0,39.96352005004883,39.69805221557617,38.84919906616211,38.10121376037598,36.52047117233276
2005-04-11,62.349998474121094,61.04999923706055,61.150001525878906,62.25,1692300.0,40.56960678100586,39.77191212972005,38.92855247497559,38.13021343231201,36.55563367843628
2005-04-12,62.63999938964844,61.369998931884766,62.04999923706055,62.11000061035156,1877900.0,40.47838592529297,39.865760548909506,39.00634132385254,38.16043338775635,36.590790634155276
2005-04-13,62.47999954223633,61.72999954223633,62.0,61.95000076293945,1548600.0,40.374107360839844,39.954829915364584,39.06348388671875,38.18941669464111,36.6292232131958
2005-04-14,62.18000030517578,60.79999923706055,61.900001525878906,61.0099983215332,2432400.0,39.76148223876953,39.99914677937826,39.096562728881835,38.20820255279541,36.66118177413941
2005-04-15,60.630001068115234,59.29999923706055,60.619998931884766,59.310001373291016,2515300.0,38.653564453125,39.97655385335286,39.105406494140624,38.21765399932861,36.68686061859131
2005-04-18,59.54999923706055,58.75,58.84000015258789,59.2400016784668,2142400.0,38.60794448852539,39.93484268188477,39.120606384277345,38.223353233337406,36.71440292358398
2005-04-19,59.4900016784668,58.68000030517578,59.2599983215332,58.70000076293945,1985800.0,38.256011962890625,39.86141535441081,39.137463607788085,38.22436996459961,36.73973510742187
2005-04-20,59.029998779296875,58.38999938964844,58.70000076293945,58.38999938964844,1428400.0,38.053977966308594,39.727595520019534,39.14392036437988,38.222332344055175,36.76331695556641
2005-04-21,59.41999816894531,58.75,58.95000076293945,59.380001068115234,1726000.0,38.69916915893555,39.6546017964681,39.15601249694824,38.22454933166504,36.78613458633423
2005-04-22,59.40999984741211,58.279998779296875,59.20000076293945,58.79999923706055,1169400.0,38.32119369506836,39.55206502278646,39.163789978027346,38.2180545425415,36.80622566223145
2005-04-25,60.0,58.939998626708984,59.0,59.75,1773200.0,38.94031524658203,39.471686045328774,39.16772567749023,38.212624092102054,36.8271919631958
2005-04-26,60.43000030517578,58.68000030517578,59.95000076293945,59.84000015258789,2536600.0,38.99897384643555,39.3561149597168,39.17296424865722,38.20401618957519,36.84732532501221
2005-04-27,60.060001373291016,59.54999923706055,59.84000015258789,59.939998626708984,1903200.0,39.06414031982422,39.26226755777995,39.18365982055664,38.19567058563232,36.86720529556274
2005-04-28,60.7400016784668,59.79999923706055,59.939998626708984,60.470001220703125,2231100.0,39.409549713134766,39.21012954711914,39.19360542297363,38.18987041473389,36.890453491210934
2005-04-29,61.11000061035156,60.209999084472656,60.650001525878906,60.95000076293945,1817600.0,39.722389221191406,39.194054158528644,39.20993759155274,38.18726360321045,36.91635990142822
2005-05-02,61.869998931884766,60.95000076293945,61.0,61.86000061035156,1711200.0,40.31544876098633,39.177110290527345,39.24656784057617,38.19967296600342,36.941917152404784
2005-05-03,62.70000076293945,61.75,61.869998931884766,62.40999984741211,2303800.0,40.67390823364258,39.190145111083986,39.29179489135742,38.22274070739746,36.96942764282227
