Date,High,Low,Open,Close,Volume,Adj Close,AFL-15ma,AFL-50ma,AFL-100ma,AFL-200ma
2002-07-24,14.375,13.0,13.25,14.364999771118164,13422600.0,10.107124328613281,10.086253102620443,10.661628513336181,10.437083215713502,9.681957030296326
2002-07-25,14.25,13.5,14.25,13.949999809265137,10052200.0,9.815136909484863,10.034187316894531,10.649315738677979,10.442021808624268,9.685484719276428
2002-07-26,14.199999809265137,13.800000190734863,14.0,14.199999809265137,5647000.0,9.991035461425781,9.969222195943196,10.641787319183349,10.443031835556031,9.688178405761718
2002-07-29,14.949999809265137,14.475000381469727,14.5,14.944999694824219,4422200.0,10.515214920043945,9.940609550476074,10.640591259002685,10.449810304641723,9.69476939201355
2002-07-30,15.385000228881836,14.175000190734863,14.710000038146973,15.069999694824219,5207400.0,10.60315990447998,9.929821332295736,10.641224536895752,10.458205490112304,9.701467862129212
2002-07-31,15.729999542236328,14.914999961853027,15.100000381469727,15.704999923706055,5263200.0,11.049942970275879,9.970864423116048,10.653607883453368,10.468786458969117,9.709980621337891
2002-08-01,15.425000190734863,14.960000038146973,15.425000190734863,15.010000228881836,3981600.0,10.560945510864258,9.964297739664714,10.654311485290528,10.474372138977051,9.716013431549072
2002-08-02,15.399999618530273,14.78499984741211,15.024999618530273,14.920000076293945,4943400.0,10.497618675231934,9.959841537475587,10.654452171325683,10.478657493591308,9.72269127368927
2002-08-05,14.975000381469727,14.550000190734863,14.975000381469727,14.654999732971191,4203400.0,10.311169624328613,9.95937245686849,10.646501598358155,10.481710290908813,9.728716626167298
2002-08-06,15.204999923706055,14.800000190734863,14.800000190734863,15.100000381469727,3160600.0,10.624267578125,9.99314505259196,10.638762016296386,10.487437648773193,9.737164239883423
2002-08-07,15.295000076293945,14.824999809265137,15.25,15.194999694824219,3094400.0,10.691108703613281,10.049432182312012,10.634188594818115,10.491797151565551,9.745876111984252
2002-08-08,15.975000381469727,15.085000038146973,15.104999542236328,15.795000076293945,3393200.0,11.113265037536621,10.165290387471517,10.632359237670899,10.501466579437256,9.755422368049622
2002-08-09,16.149999618530273,15.399999618530273,15.5,16.0,3432000.0,11.257497787475586,10.318439038594564,10.632359237670899,10.51127932548523,9.767001161575317
2002-08-12,15.699999809265137,15.4350004196167,15.699999809265137,15.574999809265137,3812000.0,10.958475112915039,10.453529230753581,10.625252990722656,10.519260387420655,9.777207221984863
2002-08-13,15.5,15.074999809265137,15.449999809265137,15.104999542236328,3881800.0,10.648297309875488,10.582950655619303,10.614687118530274,10.52480676651001,9.78577498435974
2002-08-14,15.75,14.975000381469727,15.119999885559082,15.75,3462000.0,11.102991104125977,10.649341773986816,10.61708486557007,10.53472454071045,9.796965885162354
2002-08-15,15.744999885559082,15.210000038146973,15.600000381469727,15.489999771118164,5223000.0,10.919702529907227,10.722979482014974,10.608710613250732,10.543476448059081,9.807502627372742
2002-08-16,15.420000076293945,15.020000457763672,15.125,15.300000190734863,3225200.0,10.78576374053955,10.775961367289225,10.601386623382568,10.550924129486084,9.817596969604493
2002-08-19,15.725000381469727,15.0600004196167,15.0600004196167,15.609999656677246,3189600.0,11.00429916381836,10.808566983540853,10.59618179321289,10.55774845123291,9.829850554466248
2002-08-20,15.6850004196167,15.225000381469727,15.550000190734863,15.550000190734863,2588400.0,10.962004661560059,10.832489967346191,10.583869132995606,10.563798742294312,9.840616302490234
2002-08-21,15.734999656677246,15.289999961853027,15.585000038146973,15.369999885559082,2664400.0,10.83510684967041,10.818167559305827,10.576617298126221,10.56903652191162,9.850292954444885
2002-08-22,15.720000267028809,15.074999809265137,15.074999809265137,15.670000076293945,4482000.0,11.046594619750977,10.85054416656494,10.574861755371094,10.576038074493407,9.859750638008117
2002-08-23,15.625,15.375,15.609999656677246,15.449999809265137,1832800.0,10.891502380371094,10.876803080240885,10.576336708068848,10.580962047576904,9.867785921096802
2002-08-26,15.625,15.255000114440918,15.505000114440918,15.5,1975800.0,10.926753044128418,10.917841974894205,10.579923858642578,10.586589603424072,9.87666187286377
2002-08-27,15.574999809265137,15.005000114440918,15.5,15.28499984741211,2288600.0,10.775191307067871,10.92790355682373,10.575062065124511,10.590139837265015,9.885689234733581
2002-08-28,15.199999809265137,14.824999809265137,15.125,15.010000228881836,2630800.0,10.581328392028809,10.920584869384765,10.562312469482421,10.592032279968262,9.894621534347534
2002-08-29,15.25,14.555000305175781,14.760000228881836,15.119999885559082,2586200.0,10.658872604370117,10.890292040507,10.553857841491698,10.592839450836182,9.904168848991395
2002-08-30,15.545000076293945,15.050000190734863,15.074999809265137,15.305000305175781,3646000.0,10.789287567138672,10.85907802581787,10.552303409576416,10.596144437789917,9.914508414268493
2002-09-03,15.055000305175781,14.619999885559082,15.0,14.649999618530273,2609600.0,10.327545166015625,10.81701602935791,10.54341381072998,10.597816200256348,9.922329025268555
2002-09-04,14.699999809265137,14.399999618530273,14.649999618530273,14.625,4111800.0,10.309917449951172,10.794457372029623,10.53733793258667,10.598082914352418,9.92934317111969
2002-09-05,14.800000190734863,14.300000190734863,14.449999809265137,14.739999771118164,2913800.0,10.390990257263184,10.746990648905436,10.533516693115235,10.600634880065918,9.936096930503846
2002-09-06,14.930000305175781,14.649999618530273,14.800000190734863,14.725000381469727,2132800.0,10.380411148071289,10.711037890116375,10.529272747039794,10.602308683395385,9.941816701889039
2002-09-09,15.074999809265137,14.550000190734863,14.71500015258789,14.984999656677246,2054400.0,10.563702583312988,10.696233812967936,10.519477634429931,10.607184629440308,9.948330273628235
2002-09-10,15.140000343322754,14.789999961853027,15.024999618530273,15.104999542236328,2396800.0,10.648297309875488,10.67250035603841,10.50729362487793,10.612660732269287,9.95554714679718
2002-09-11,15.300000190734863,15.0649995803833,15.25,15.0649995803833,1750400.0,10.620100975036621,10.64970677693685,10.502918376922608,10.617925148010254,9.96222008228302
2002-09-12,15.100000381469727,14.800000190734863,15.050000190734863,14.84000015258789,2075000.0,10.461484909057617,10.624798647562663,10.498255596160888,10.620725660324096,9.968187522888183
2002-09-13,15.100000381469727,14.800000190734863,14.84000015258789,15.050000190734863,2550400.0,10.609529495239258,10.595660972595216,10.498523712158203,10.626691808700562,9.974737505912781
2002-09-16,15.21500015258789,14.904999732971191,15.0,15.15999984741211,1825000.0,10.687068939208984,10.582032076517741,10.492954845428466,10.630203409194946,9.981622653007507
2002-09-17,15.385000228881836,14.885000228881836,15.375,14.954999923706055,2593400.0,10.542553901672363,10.556418800354004,10.484917831420898,10.634165725708009,9.986663942337037
2002-09-18,15.09000015258789,14.725000381469727,14.774999618530273,14.975000381469727,2751200.0,10.556652069091797,10.541849517822266,10.480751209259033,10.638444547653199,9.99144284248352
2002-09-19,14.925000190734863,14.755000114440918,14.800000190734863,14.795000076293945,2769800.0,10.42976188659668,10.53174508412679,10.480660514831543,10.63938307762146,9.996305603981018
2002-09-20,14.96500015258789,14.75,14.800000190734863,14.8100004196167,6483400.0,10.440336227416992,10.517175992329916,10.476278324127197,10.638812379837036,10.001554117202758
2002-09-23,14.895000457763672,14.550000190734863,14.675000190734863,14.795000076293945,2802200.0,10.42976188659668,10.493207613627115,10.473584327697754,10.636169853210449,10.00753812789917
2002-09-24,14.770000457763672,14.135000228881836,14.75,14.135000228881836,5219400.0,9.964496612548828,10.469004376729329,10.46651014328003,10.629050197601318,10.01123085975647
2002-09-25,14.625,14.229999542236328,14.34000015258789,14.460000038146973,3915400.0,10.193604469299316,10.461250178019206,10.468028659820556,10.625625963211059,10.016384496688843
2002-09-26,15.25,14.635000228881836,14.699999809265137,15.25,3748000.0,10.750516891479492,10.485218620300293,10.486102962493897,10.628718814849854,10.026162266731262
2002-09-27,15.4350004196167,15.145000457763672,15.25,15.21500015258789,4458200.0,10.72584342956543,10.508247439066569,10.513111991882324,10.633495845794677,10.036149549484254
2002-09-30,15.494999885559082,14.760000228881836,15.149999618530273,15.345000267028809,4948800.0,10.817484855651855,10.525166257222493,10.550256328582764,10.637539253234863,10.045806655883789
2002-10-01,16.1200008392334,15.225000381469727,15.324999809265137,16.114999771118164,4989600.0,11.360295295715332,10.572632789611816,10.598819789886475,10.648028917312622,10.059491801261903
2002-10-02,16.25,15.90999984741211,15.949999809265137,16.030000686645508,5854400.0,11.30037784576416,10.617984580993653,10.650687828063965,10.659007768630982,10.072772235870362
2002-10-03,16.385000228881836,15.550000190734863,15.899999618530273,15.649999618530273,8827600.0,11.032493591308594,10.65605182647705,10.66919521331787,10.665411863327027,10.08448549747467
2002-10-04,15.975000381469727,15.274999618530273,15.9399995803833,15.555000305175781,5091000.0,10.965522766113281,10.679784711201986,10.69220293045044,10.67075933456421,10.095233206748963
2002-10-07,15.9350004196167,14.824999809265137,15.899999618530273,14.829999923706055,5625200.0,10.454436302185059,10.664275868733723,10.701470947265625,10.671629133224487,10.10358314037323
2002-10-08,15.390000343322754,14.835000038146973,14.845000267028809,15.199999809265137,6237000.0,10.715267181396484,10.675790087382,10.705471992492676,10.673031625747681,10.11279923915863
2002-10-09,15.15999984741211,14.399999618530273,15.100000381469727,14.510000228881836,4126600.0,10.228850364685059,10.65393664042155,10.697985801696777,10.669605169296265,10.12119508266449
2002-10-10,15.199999809265137,14.460000038146973,14.600000381469727,15.050000190734863,4014200.0,10.609529495239258,10.665921147664388,10.689177532196044,10.671392707824706,10.131581926345826
2002-10-11,15.800000190734863,15.149999618530273,15.149999618530273,15.6850004196167,3151800.0,11.057168960571289,10.707043329874674,10.699102001190186,10.676706743240356,10.144469757080078
2002-10-14,16.079999923706055,15.600000381469727,15.6850004196167,16.040000915527344,3169200.0,11.307424545288086,10.765554173787434,10.715298118591308,10.684875144958497,10.158468713760376
2002-10-15,16.725000381469727,16.225000381469727,16.225000381469727,16.584999084472656,5667800.0,11.691625595092773,10.880696105957032,10.742907238006591,10.694704418182374,10.17437114238739
2002-10-16,16.204999923706055,15.850000381469727,16.084999084472656,16.024999618530273,6584200.0,11.296854019165039,10.95424607594808,10.756358966827392,10.69756049156189,10.187826704978942
2002-10-17,16.44499969482422,15.84000015258789,16.344999313354492,16.25,5771600.0,11.455467224121094,11.001242764790852,10.771646137237548,10.702917366027831,10.203441853523254
2002-10-18,16.3700008392334,15.869999885559082,15.925000190734863,16.059999465942383,3251800.0,11.321525573730469,11.04095490773519,10.775811347961426,10.704085292816162,10.218842821121216
2002-10-21,16.235000610351562,15.71500015258789,15.824999809265137,16.19499969482422,3458600.0,11.416694641113281,11.08090222676595,10.77899528503418,10.70567726135254,10.234018821716308
2002-10-22,16.125,15.600000381469727,16.125,15.800000190734863,4104400.0,11.138236045837402,11.066098276774088,10.782590503692626,10.703921747207641,10.249204154014587
2002-10-23,16.299999237060547,15.65999984741211,16.0,16.19499969482422,6359200.0,11.416694641113281,11.073852729797363,10.797958450317383,10.706322784423827,10.261541962623596
2002-10-24,16.139999389648438,15.819999694824219,16.114999771118164,15.970000267028809,3155400.0,11.25808048248291,11.088891855875652,10.80106023788452,10.709072551727296,10.27175518989563
2002-10-25,15.975000381469727,15.0,15.975000381469727,15.845000267028809,4970600.0,11.169958114624023,11.1025208791097,10.806065349578857,10.707387981414795,10.281545319557189
2002-10-28,15.850000381469727,15.279999732971191,15.75,15.574999809265137,3737400.0,10.979621887207031,11.137533251444498,10.809942512512206,10.705664567947387,10.290751690864562
2002-10-29,15.579999923706055,15.0,15.569999694824219,15.399999618530273,3695400.0,10.8562593460083,11.146932729085286,10.806981716156006,10.701581754684447,10.300409960746766
2002-10-30,15.604999542236328,15.199999809265137,15.399999618530273,15.390000343322754,3399400.0,10.849206924438477,11.188289833068847,10.804725761413573,10.69429744720459,10.30954240322113
2002-10-31,15.524999618530273,15.140000343322754,15.395000457763672,15.220000267028809,3445600.0,10.729368209838867,11.196279080708821,10.802610988616943,10.689614143371582,10.318706374168396
2002-11-01,15.675000190734863,15.130000114440918,15.324999809265137,15.640000343322754,2836000.0,11.0254487991333,11.194164403279622,10.80218807220459,10.688524913787841,10.329946417808532
2002-11-04,16.225000381469727,15.75,15.765000343322754,15.864999771118164,2671400.0,11.184059143066406,11.185940043131511,10.808039207458496,10.692187957763672,10.342049598693848
2002-11-05,16.0,15.710000038146973,15.864999771118164,15.880000114440918,2605400.0,11.194634437561035,11.152807299296061,10.813396835327149,10.696660346984864,10.354047956466674
2002-11-06,15.954999923706055,15.550000190734863,15.880000114440918,15.899999618530273,2567600.0,11.208732604980469,11.146932538350423,10.8220676612854,10.698564863204956,10.36534595489502
2002-11-07,15.899999618530273,15.260000228881836,15.800000190734863,15.350000381469727,2297000.0,10.821008682250977,11.104635302225748,10.826861267089845,10.694586868286132,10.374039578437806
2002-11-08,15.654999732971191,15.199999809265137,15.274999618530273,15.329999923706055,1646000.0,10.806909561157227,11.0703275680542,10.829822006225585,10.691839923858643,10.383398523330689
2002-11-11,15.454999923706055,15.204999923706055,15.329999923706055,15.295000076293945,1923800.0,10.782236099243164,11.028030331929525,10.829680976867676,10.690992193222046,10.392581524848937
2002-11-12,16.014999389648438,15.515000343322754,15.59000015258789,15.904999732971191,3789800.0,11.234294891357422,11.034434254964193,10.847815971374512,10.695614891052246,10.405093545913696
2002-11-13,16.25,15.8149995803833,15.904999732971191,16.084999084472656,3346200.0,11.361432075500488,11.03075008392334,10.868846263885498,10.703092098236084,10.417995982170105
2002-11-14,16.2450008392334,15.930000305175781,16.200000762939453,16.225000381469727,2369200.0,11.460323333740234,11.044232940673828,10.89023292541504,10.711874809265137,10.42953577041626
2002-11-15,16.200000762939453,15.765000343322754,15.925000190734863,16.170000076293945,2544200.0,11.421472549438477,11.061000569661458,10.911054153442382,10.720163450241088,10.442317948341369
2002-11-18,16.25,15.555000305175781,16.25,15.789999961853027,3601400.0,11.153067588806152,11.072563616434733,10.922841453552246,10.721159543991089,10.45456401348114
2002-11-19,16.049999237060547,15.739999771118164,15.84000015258789,15.970000267028809,1602400.0,11.280204772949219,11.100826644897461,10.935479602813722,10.721386613845825,10.468076477050781
2002-11-20,16.200000762939453,15.75,15.925000190734863,16.190000534057617,2265600.0,11.435601234436035,11.139919598897299,10.95178960800171,10.727353992462158,10.482313361167908
2002-11-21,16.40999984741211,15.850000381469727,16.100000381469727,15.850000381469727,7116200.0,11.195446014404297,11.170991452534993,10.966468830108642,10.732362213134765,10.495104184150696
2002-11-22,16.1200008392334,15.75,15.824999809265137,15.864999771118164,2665400.0,11.206038475036621,11.183030764261881,10.97839900970459,10.738461360931396,10.507264680862427
2002-11-25,15.885000228881836,15.305000305175781,15.8149995803833,15.46500015258789,3246000.0,10.923503875732422,11.165660413106282,10.983127708435058,10.738041276931762,10.517119016647339
2002-11-26,15.34000015258789,15.104999542236328,15.265000343322754,15.194999694824219,2815000.0,10.732794761657715,11.134871101379394,10.986932525634765,10.735925178527832,10.527020401954651
2002-11-27,15.824999809265137,15.225000381469727,15.324999809265137,15.8100004196167,2145000.0,11.167189598083496,11.132101567586263,10.9991432762146,10.739947242736816,10.537022347450256
2002-11-29,15.640000343322754,15.385000228881836,15.574999809265137,15.425000190734863,1701200.0,10.89525032043457,11.137051010131836,11.008453044891358,10.74455677986145,10.545699720382691
2002-12-02,15.625,15.005000114440918,15.515000343322754,15.375,5822600.0,10.859936714172363,11.14058615366618,11.016845054626465,10.746561689376831,10.555183539390564
2002-12-03,15.375,14.8100004196167,15.324999809265137,15.03499984741211,5267800.0,10.619783401489258,11.129755973815918,11.020645484924316,10.747114906311035,10.564151215553284
2002-12-04,15.300000190734863,14.954999923706055,14.975000381469727,15.095000267028809,2557600.0,10.66215991973877,11.091613642374675,11.034598751068115,10.750554447174073,10.573032350540162
2002-12-05,15.154999732971191,14.649999618530273,15.149999618530273,14.845000267028809,3688600.0,10.485578536987305,11.033223406473796,11.040438232421875,10.754233446121216,10.581750297546387
2002-12-06,15.194999694824219,14.755000114440918,14.845000267028809,15.074999809265137,2052800.0,10.648032188415527,10.979070663452148,11.038388538360596,10.762245750427246,10.591982679367066
2002-12-09,15.239999771118164,14.829999923706055,15.074999809265137,14.835000038146973,2044800.0,10.478511810302734,10.916206614176433,11.033441905975343,10.773276948928833,10.600472197532653
2002-12-10,15.045000076293945,14.800000190734863,14.850000381469727,15.029999732971191,3140600.0,10.61624813079834,10.880418650309245,11.029417171478272,10.789836750030517,10.609334425926209
2002-12-11,15.074999809265137,14.850000381469727,15.010000228881836,14.949999809265137,2760800.0,10.55974006652832,10.832387669881184,11.01340606689453,10.806112928390503,10.617843899726868
2002-12-12,14.975000381469727,14.649999618530273,14.824999809265137,14.739999771118164,2145800.0,10.411410331726074,10.764108276367187,10.995626716613769,10.823157272338868,10.62478666305542
2002-12-13,14.800000190734863,14.390000343322754,14.744999885559082,14.600000381469727,3436000.0,10.312524795532227,10.705246861775716,10.981227340698242,10.825211277008057,10.63114724636078
2002-12-16,14.835000038146973,14.505000114440918,14.600000381469727,14.829999923706055,2831400.0,10.47497844696045,10.656509526570638,10.971416454315186,10.831809692382812,10.63691575050354
2002-12-17,14.859999656677246,14.595000267028809,14.630000114440918,14.710000038146973,1911200.0,10.390217781066895,10.620957120259602,10.970132083892823,10.835801515579224,10.639416675567627
2002-12-18,14.75,14.399999618530273,14.630000114440918,14.75,2652200.0,10.418473243713379,10.600002352396647,10.96419620513916,10.834834098815918,10.64232220172882
2002-12-19,14.75,14.399999618530273,14.600000381469727,14.520000457763672,2470800.0,10.256014823913574,10.539257367451986,10.96473949432373,10.831362648010254,10.644784069061279
2002-12-20,14.649999618530273,14.4399995803833,14.595000267028809,14.600000381469727,3485000.0,10.312524795532227,10.500408999125163,10.958799400329589,10.823988466262817,10.646387462615968
2002-12-23,15.125,14.699999809265137,14.699999809265137,15.104999542236328,3567800.0,10.669224739074707,10.487694867451985,10.951040515899658,10.825071258544922,10.649721698760986
2002-12-24,15.100000381469727,14.984999656677246,15.0,15.055000305175781,1055600.0,10.63390827178955,10.488636525472005,10.937570190429687,10.826434154510498,10.652545824050904
2002-12-26,15.524999618530273,15.050000190734863,15.074999809265137,15.149999618530273,2537400.0,10.701009750366211,10.491226514180502,10.917757873535157,10.830332555770873,10.656021423339844
2002-12-27,15.25,14.875,15.199999809265137,14.904999732971191,1975000.0,10.52795696258545,10.494051742553712,10.902379932403564,10.829369449615479,10.658403549194336
2002-12-30,15.225000381469727,14.930000305175781,14.949999809265137,15.125,2612600.0,10.68335247039795,10.496406428019206,10.886937637329101,10.829291887283325,10.66054451942444
2002-12-31,15.199999809265137,14.949999809265137,15.125,15.0600004196167,2538200.0,10.637441635131836,10.50700174967448,10.87325595855713,10.824533653259277,10.663000116348266
2003-01-02,16.049999237060547,15.199999809265137,15.260000228881836,15.795000076293945,4597800.0,11.156594276428223,10.543024826049805,10.868053951263427,10.823524618148804,10.667401971817016
2003-01-03,15.845000267028809,15.574999809265137,15.75,15.800000190734863,1583000.0,11.160122871398926,10.583050346374511,10.868491687774657,10.825541095733643,10.672400741577148
2003-01-06,16.040000915527344,15.800000190734863,15.899999618530273,16.0,3122400.0,11.301397323608398,10.6423828125,10.86618574142456,10.832072095870972,10.67843943119049
2003-01-07,16.0,15.774999618530273,15.824999809265137,15.864999771118164,2172200.0,11.206038475036621,10.701950391133627,10.865144901275634,10.833102569580078,10.683913555145264
2003-01-08,15.975000381469727,15.819999694824219,15.859999656677246,15.899999618530273,2006600.0,11.23076057434082,10.752335866292318,10.866360950469971,10.836213150024413,10.689844799041747
2003-01-09,16.204999923706055,15.8100004196167,15.899999618530273,16.100000381469727,3041200.0,11.372025489807129,10.817789713541666,10.874209022521972,10.84207576751709,10.696499948501588
2003-01-10,16.104999542236328,15.734999656677246,16.104999542236328,15.899999618530273,2412400.0,11.23076057434082,10.871942202250162,10.881699047088624,10.844340381622315,10.701044416427612
2003-01-13,16.06999969482422,15.800000190734863,15.984999656677246,15.899999618530273,2019200.0,11.23076057434082,10.936925252278646,10.88933012008667,10.847027940750122,10.705413341522217
2003-01-14,16.219999313354492,15.869999885559082,15.925000190734863,15.975000381469727,2856600.0,11.283736228942871,11.001672681172689,10.90041748046875,10.851514234542847,10.710275378227234
2003-01-15,16.155000686645508,15.890000343322754,15.979999542236328,16.024999618530273,3246800.0,11.31905460357666,11.044994672139486,10.906289596557617,10.854238834381103,10.715138454437255
2003-01-16,16.204999923706055,15.930000305175781,16.0,16.020000457763672,2028000.0,11.315522193908691,11.090435600280761,10.908918857574463,10.85847903251648,10.719720540046692
2003-01-17,16.104999542236328,15.904999732971191,16.020000457763672,16.045000076293945,1875800.0,11.333181381225586,11.132580375671386,10.911689796447753,10.862543315887452,10.724566459655762
2003-01-21,16.170000076293945,15.675000190734863,15.869999885559082,15.725000381469727,2469400.0,11.107152938842773,11.171193440755209,10.909658203125,10.8658629322052,10.728001384735107
2003-01-22,15.899999618530273,15.625,15.725000381469727,15.75,2518600.0,11.124809265136719,11.200623893737793,10.915734214782715,10.87129774093628,10.73166501045227
2003-01-23,16.149999618530273,15.729999542236328,15.78499984741211,16.100000381469727,2611800.0,11.372025489807129,11.249596150716146,10.927036533355713,10.878429269790649,10.735634360313416
2003-01-24,16.05500030517578,15.550000190734863,16.049999237060547,15.574999809265137,2857400.0,11.001203536987305,11.239236768086752,10.931415882110596,10.880548429489135,10.738346433639526
2003-01-27,15.760000228881836,15.414999961853027,15.550000190734863,15.5600004196167,2493600.0,10.990606307983398,11.22793566385905,10.926542110443116,10.887179040908814,10.742497620582581
2003-01-28,15.699999809265137,15.3100004196167,15.6850004196167,15.604999542236328,2332000.0,11.022392272949219,11.209335327148438,10.91976131439209,10.894303789138794,10.746193351745605
2003-01-29,15.600000381469727,15.175000190734863,15.305000305175781,15.520000457763672,2622600.0,10.96235466003418,11.193089739481609,10.90980194091797,10.900017433166504,10.750326156616211
2003-01-30,16.0,15.505000114440918,15.645000457763672,15.635000228881836,3219200.0,11.04358196258545,11.180611165364583,10.902244129180907,10.906649141311645,10.754478912353516
2003-01-31,16.25,15.53499984741211,15.550000190734863,16.19499969482422,6814600.0,11.439127922058105,11.185084660847982,10.907965335845947,10.915403394699096,10.761294012069703
2003-02-03,16.200000762939453,15.75,16.200000762939453,15.84000015258789,3379400.0,11.188380241394043,11.182259305318196,10.906128845214845,10.920804224014283,10.766732478141785
2003-02-04,15.845000267028809,15.380000114440918,15.845000267028809,15.479999542236328,3166000.0,10.934101104736328,11.162482007344563,10.89609884262085,10.92394422531128,10.770934686660766
2003-02-05,15.699999809265137,15.350000381469727,15.515000343322754,15.550000190734863,3613000.0,10.983542442321777,11.14246908823649,10.8918607711792,10.929164800643921,10.77494523048401
2003-02-06,15.654999732971191,15.305000305175781,15.425000190734863,15.484999656677246,3111800.0,10.937629699707031,11.117040761311848,10.886492595672607,10.932445802688598,10.77956880569458
2003-02-07,15.824999809265137,15.399999618530273,15.75,15.484999656677246,1933200.0,10.937629699707031,11.091847928365071,10.8867751121521,10.934951410293579,10.782577409744263
2003-02-10,15.6850004196167,15.319999694824219,15.484999656677246,15.6850004196167,3588400.0,11.078900337219238,11.074895858764648,10.893697223663331,10.940314874649047,10.787240300178528
2003-02-11,15.875,15.59000015258789,15.710000038146973,15.6850004196167,3419200.0,11.078900337219238,11.073012351989746,10.891931438446045,10.945537357330322,10.79199095249176
2003-02-12,15.9350004196167,15.375,15.694999694824219,15.444999694824219,3282200.0,10.93377685546875,11.060276858011882,10.892701969146728,10.950577507019043,10.794980292320252
2003-02-13,15.550000190734863,15.220000267028809,15.4399995803833,15.329999923706055,2618200.0,10.852365493774414,11.025632858276367,10.89255054473877,10.954697799682616,10.796755089759827
2003-02-14,15.739999771118164,15.324999809265137,15.354999542236328,15.739999771118164,2984000.0,11.142610549926758,11.03505999247233,10.90300708770752,10.961826286315919,10.798998069763183
2003-02-18,15.869999885559082,15.680000305175781,15.739999771118164,15.800000190734863,1800200.0,11.185083389282227,11.048025131225586,10.91346555709839,10.974032154083252,10.801541175842285
2003-02-19,15.78499984741211,15.625,15.675000190734863,15.75,2930200.0,11.149690628051758,11.056511688232423,10.926747798919678,10.983593015670776,10.804609489440917
2003-02-20,15.770000457763672,15.385000228881836,15.75,15.449999809265137,3763600.0,10.9373140335083,11.054842313130697,10.932533435821533,10.985460987091065,10.807089900970459
2003-02-21,15.755000114440918,15.399999618530273,15.664999961853027,15.65999984741211,2707200.0,11.085975646972656,11.057668558756511,10.94468271255493,10.989062309265137,10.811279077529907
2003-02-24,15.635000228881836,15.34000015258789,15.59000015258789,15.420000076293945,2148000.0,10.916078567504883,11.022798601786295,10.950679321289062,10.990048246383667,10.813793749809266
2003-02-25,15.524999618530273,15.130000114440918,15.395000457763672,15.5,2108800.0,10.9727144241333,11.00842088063558,10.958938808441163,10.986172437667847,10.817100677490235
2003-02-26,15.40999984741211,15.234999656677246,15.40999984741211,15.270000457763672,2993600.0,10.809887886047363,11.00013999938965,10.966908359527588,10.981267538070679,10.82013765335083
2003-02-27,15.454999923706055,15.1850004196167,15.199999809265137,15.350000381469727,3834200.0,10.866522789001465,10.992338689168294,10.977988319396973,10.979607830047607,10.822509846687318
2003-02-28,15.765000343322754,15.444999694824219,15.449999809265137,15.625,4428600.0,11.061201095581055,11.000576782226563,10.989712772369385,10.980564613342285,10.825661973953247
2003-03-03,15.899999618530273,15.449999809265137,15.850000381469727,15.5,2154000.0,10.9727144241333,11.00291576385498,11.001362705230713,10.985747394561768,10.828688263893127
2003-03-04,15.619999885559082,15.375,15.600000381469727,15.375,3103600.0,10.884220123291016,10.989937082926433,11.010677642822266,10.987436923980713,10.830234274864196
2003-03-05,15.744999885559082,15.350000381469727,15.399999618530273,15.744999885559082,3003400.0,11.146153450012207,10.994420623779297,11.028480415344239,10.996609954833984,10.833107562065125
2003-03-06,15.675000190734863,15.385000228881836,15.550000190734863,15.454999923706055,1964000.0,10.940857887268066,10.994892692565918,11.041047077178956,10.999923238754272,10.83565797328949
2003-03-07,15.875,15.364999771118164,15.375,15.800000190734863,3038000.0,11.185083389282227,11.017073885599773,11.051364250183106,11.001202383041381,10.838954563140868
2003-03-10,15.739999771118164,15.239999771118164,15.739999771118164,15.289999961853027,3191800.0,10.82404899597168,10.995836448669433,11.055167064666747,10.996368627548218,10.840621886253357
2003-03-11,15.5,15.085000038146973,15.449999809265137,15.09000015258789,2964600.0,10.682465553283691,10.962328592936197,11.054796180725099,10.986277027130127,10.84049072265625
2003-03-12,15.149999618530273,14.78499984741211,15.085000038146973,15.039999961853027,4456000.0,10.647069931030273,10.9288205464681,11.057178440093994,10.979779186248779,10.838669838905334
2003-03-13,15.625,15.100000381469727,15.25,15.625,3333000.0,11.061201095581055,10.937079683939617,11.064735412597656,10.975836524963379,10.839376945495605
2003-03-14,16.075000762939453,15.635000228881836,15.640000343322754,15.75,5108600.0,11.149690628051758,10.94132734934489,11.074980392456055,10.974118175506591,10.839101734161376
2003-03-17,16.5,15.699999809265137,15.755000114440918,16.4950008392334,4415600.0,11.677090644836426,10.99206148783366,11.085390319824219,10.976722135543824,10.84119969844818
2003-03-18,16.69499969482422,16.31999969482422,16.4950008392334,16.44499969482422,4016000.0,11.641692161560059,11.03666000366211,11.095021705627442,10.98175669670105,10.842839221954346
2003-03-19,16.75,16.354999542236328,16.485000610351562,16.75,2775200.0,11.857603073120117,11.106507682800293,11.106145820617677,10.986165781021118,10.846244282722473
2003-03-20,16.55500030517578,16.31999969482422,16.524999618530273,16.485000610351562,3916000.0,11.670012474060059,11.1600736618042,11.115425300598144,10.99028510093689,10.849678826332092
2003-03-21,16.75,16.325000762939453,16.594999313354492,16.68000030517578,5282200.0,11.808053016662598,11.209863789876302,11.12697114944458,10.996666049957275,10.852027015686035
2003-03-24,16.68000030517578,15.899999618530273,16.68000030517578,16.045000076293945,2771800.0,11.35852336883545,11.235584386189778,11.126701107025147,11.00045506477356,10.853059816360474
