Date,High,Low,Open,Close,Volume,Adj Close,EQIX-15ma,EQIX-50ma,EQIX-100ma,EQIX-200ma
2005-04-18,39.0099983215332,37.97999954223633,37.97999954223633,38.75,115600.0,32.33296585083008,33.36706619262695,35.12753730773926,34.570910167694095,30.960715284347533
2005-04-19,40.349998474121094,38.81999969482422,38.81999969482422,40.290000915527344,95800.0,33.617942810058594,33.305320994059244,35.04977142333984,34.59076890945435,30.991921796798707
2005-04-20,41.27000045776367,39.650001525878906,40.29999923706055,39.959999084472656,95400.0,33.342586517333984,33.140665690104164,34.98185127258301,34.6064554977417,31.029553174972534
2005-04-21,41.20000076293945,40.02000045776367,40.02000045776367,40.880001068115234,59200.0,34.11023712158203,33.05945078531901,34.914932556152344,34.63565944671631,31.071398277282714
2005-04-22,40.97999954223633,39.83000183105469,40.650001525878906,40.560001373291016,72500.0,33.843231201171875,33.029412587483726,34.85418838500976,34.65284805297851,31.116956453323365
2005-04-25,41.68000030517578,40.290000915527344,40.59000015258789,40.93000030517578,85600.0,34.15196228027344,33.039981842041016,34.79711555480957,34.669953193664554,31.161263074874878
2005-04-26,41.08000183105469,40.099998474121094,40.470001220703125,40.5,95300.0,33.79316711425781,33.050551096598305,34.74087699890137,34.683720703125,31.205861711502074
2005-04-27,41.0,38.4900016784668,40.400001525878906,38.959999084472656,170900.0,32.508182525634766,32.97879231770833,34.65727005004883,34.678380432128904,31.24428574562073
2005-04-28,39.540000915527344,37.380001068115234,38.150001525878906,37.40999984741211,300800.0,31.214876174926758,32.83916969299317,34.552469444274905,34.66286069869995,31.274157257080077
2005-04-29,37.599998474121094,34.58000183105469,37.599998474121094,34.97999954223633,443800.0,29.187288284301758,32.61610692342122,34.426475296020506,34.62614707946777,31.297437019348145
2005-05-02,36.95000076293945,34.66999816894531,34.66999816894531,36.27000045776367,360700.0,30.263656616210938,32.494284311930336,34.31650146484375,34.60486991882324,31.32618208885193
2005-05-03,35.90999984741211,34.70000076293945,35.90999984741211,34.970001220703125,179200.0,29.178943634033203,32.27400334676107,34.17815826416015,34.57541564941406,31.352924613952638
2005-05-04,36.16999816894531,34.56999969482422,34.880001068115234,35.689998626708984,149000.0,29.779706954956055,32.10767987569173,34.060674858093265,34.55088430404663,31.38083526611328
2005-05-05,35.91999816894531,34.83000183105469,35.869998931884766,35.16999816894531,144900.0,29.345823287963867,31.905756123860677,33.90864738464356,34.516507148742676,31.41012270927429
2005-05-06,35.869998931884766,34.81999969482422,35.75,35.58000183105469,78100.0,29.68792724609375,31.75723317464193,33.771805877685544,34.49197589874267,31.44053659439087
2005-05-09,35.18000030517578,33.220001220703125,35.0,34.06999969482422,513400.0,28.427982330322266,31.496900939941405,33.61543968200684,34.44833679199219,31.46523483276367
2005-05-10,33.970001220703125,32.83000183105469,33.900001525878906,33.150001525878906,143300.0,27.660335540771484,31.09972712198893,33.43787971496582,34.399357566833494,31.492603149414062
2005-05-11,33.470001220703125,32.47999954223633,32.900001525878906,32.72999954223633,109300.0,27.309885025024414,30.697547022501627,33.26182140350342,34.34637319564819,31.51150228500366
2005-05-12,32.65999984741211,31.520000457763672,32.650001525878906,31.610000610351562,177600.0,26.37535858154297,30.18188845316569,33.059062461853024,34.28162378311157,31.52589569091797
2005-05-13,32.36000061035156,31.389999389648438,31.520000457763672,32.11000061035156,104400.0,26.792556762695312,29.711843490600586,32.85914058685303,34.224550800323485,31.527272434234618
2005-05-16,33.97999954223633,31.549999237060547,31.600000381469727,33.790000915527344,198200.0,28.194351196289062,29.31466941833496,32.65087451934814,34.17623910903931,31.532654333114625
2005-05-17,34.68000030517578,33.130001068115234,33.81999969482422,33.5,478100.0,27.952375411987305,28.92528330485026,32.46396903991699,34.12292106628418,31.538536863327025
2005-05-18,35.86000061035156,32.66999816894531,32.66999816894531,35.5,511900.0,29.62117576599121,28.73281618754069,32.33180042266846,34.073858432769775,31.55555862426758
2005-05-19,37.9900016784668,35.959999084472656,37.060001373291016,36.369998931884766,347500.0,30.347097396850586,28.674964269002277,32.225331192016604,34.02112449645996,31.577920532226564
2005-05-20,36.45000076293945,35.61000061035156,36.380001068115234,36.27000045776367,285800.0,30.263656616210938,28.746722157796224,32.131377716064456,33.96547004699707,31.6003241443634
2005-05-23,37.91999816894531,36.279998779296875,36.279998779296875,36.880001068115234,230700.0,30.772634506225586,28.780654017130534,32.04626880645752,33.913570384979245,31.629027442932127
2005-05-24,36.97999954223633,36.279998779296875,36.939998626708984,36.5,143100.0,30.455568313598633,28.865762329101564,31.955653076171874,33.85850006103516,31.65735528945923
2005-05-25,37.04999923706055,36.16999816894531,36.689998626708984,36.310001373291016,99600.0,30.297035217285156,28.9002508799235,31.866539306640625,33.80484813690185,31.681594581604003
2005-05-26,37.72999954223633,36.189998626708984,36.29999923706055,37.72999954223633,258200.0,31.481882095336914,29.04265480041504,31.800288047790527,33.759039554595944,31.717181692123415
2005-05-27,38.209999084472656,37.31999969482422,37.72999954223633,38.06999969482422,132100.0,31.765581130981445,29.18116505940755,31.754229278564452,33.722993545532226,31.751517248153686
2005-05-31,38.2400016784668,37.790000915527344,37.790000915527344,38.099998474121094,154100.0,31.790607452392578,29.405340067545573,31.708671035766603,33.69454048156738,31.786311683654784
2005-06-01,39.290000915527344,37.59000015258789,37.66999816894531,38.939998626708984,167800.0,32.49150466918945,29.727418009440104,31.67429374694824,33.67017604827881,31.82360933303833
2005-06-02,39.540000915527344,38.61000061035156,38.880001068115234,38.7599983215332,636000.0,32.341312408447266,30.062846501668293,31.642419815063477,33.64806449890137,31.859321613311767
2005-06-03,39.060001373291016,37.849998474121094,38.650001525878906,38.0,47400.0,31.70716094970703,30.41829999287923,31.596527557373047,33.61285274505615,31.88556343078613
2005-06-06,38.02000045776367,37.369998931884766,37.939998626708984,37.5,127000.0,31.289968490600586,30.71812744140625,31.52660488128662,33.57722394943237,31.906631994247437
2005-06-07,37.65999984741211,36.0,37.0099983215332,37.22999954223633,213200.0,31.064678192138672,30.909482574462892,31.45868465423584,33.53750650405884,31.924696702957153
2005-06-08,37.45000076293945,36.869998931884766,37.209999084472656,36.970001220703125,114900.0,30.84774398803711,31.102507146199546,31.384757118225096,33.50354658126831,31.94372103691101
2005-06-09,37.29999923706055,36.59000015258789,36.84000015258789,36.72999954223633,102900.0,30.64748764038086,31.17092793782552,31.28145854949951,33.46399606704712,31.96441418647766
2005-06-10,36.95000076293945,36.5,36.83000183105469,36.65999984741211,61500.0,30.589078903198242,31.1870600382487,31.18667091369629,33.41810417175293,31.983188190460204
2005-06-13,36.900001525878906,36.20000076293945,36.45000076293945,36.459999084472656,69900.0,30.422195434570312,31.19762929280599,31.109238739013673,33.371795120239256,32.0032972240448
2005-06-14,37.5,36.31999969482422,36.689998626708984,36.779998779296875,210500.0,30.689205169677734,31.192067337036132,31.043154373168946,33.32915744781494,32.02645181655884
2005-06-15,37.27000045776367,35.790000915527344,36.04999923706055,37.189998626708984,234500.0,31.031301498413086,31.230449549357097,30.99108783721924,33.290441303253175,32.049981842041014
2005-06-16,44.31999969482422,39.0,39.11000061035156,43.58000183105469,1018200.0,36.36311340332031,31.63485476175944,31.046658821105957,33.30863122940063,32.099169664382934
2005-06-17,44.7599983215332,43.400001525878906,43.400001525878906,44.11000061035156,253000.0,36.80534362792969,31.989752197265624,31.116581382751466,33.33449750900269,32.150276584625246
2005-06-20,44.02000045776367,43.0,43.06999969482422,43.4900016784668,219600.0,36.28801727294922,32.29124794006348,31.19167713165283,33.35302110671997,32.19892204284668
2005-06-21,43.84000015258789,43.41999816894531,43.529998779296875,43.63999938964844,60700.0,36.41318130493164,32.599419530232744,31.27812084197998,33.370543460845944,32.249820404052734
2005-06-22,44.09000015258789,43.43000030517578,43.720001220703125,43.869998931884766,239900.0,36.60509490966797,32.87365887959798,31.360559577941896,33.39449071884155,32.30272132873535
2005-06-23,43.810001373291016,42.68000030517578,43.7599983215332,42.7400016784668,157900.0,35.662227630615234,33.09505322774251,31.428312950134277,33.40116598129273,32.35382830619812
2005-06-24,42.72999954223633,40.61000061035156,42.72999954223633,41.83000183105469,256100.0,34.902915954589844,33.30810356140137,31.47887767791748,33.392154445648195,32.40063808441162
2005-06-27,43.380001068115234,41.40999984741211,41.40999984741211,42.25,153200.0,35.25336837768555,33.572330220540366,31.545629615783692,33.378220043182374,32.448991537094116
2005-06-28,43.75,42.36000061035156,42.38999938964844,43.70000076293945,145000.0,36.46324920654297,33.93223495483399,31.62823528289795,33.3778862953186,32.50431221008301
2005-06-29,43.97999954223633,43.22999954223633,43.5,43.630001068115234,72200.0,36.40483093261719,34.30270741780599,31.68397304534912,33.366872234344484,32.56105134963989
2005-06-30,43.93000030517578,42.849998474121094,43.619998931884766,43.34000015258789,113100.0,36.16285705566406,34.6703987121582,31.74037845611572,33.36111486434937,32.612700643539426
2005-07-01,42.900001525878906,41.79999923706055,42.380001068115234,42.869998931884766,138900.0,35.77069091796875,35.0158395131429,31.773587532043457,33.3442600440979,32.66226395606995
2005-07-05,43.38999938964844,42.13999938964844,42.529998779296875,43.15999984741211,131100.0,36.012672424316406,35.38853797912598,31.81697635650635,33.335582370758054,32.71299544334411
2005-07-06,43.380001068115234,42.560001373291016,43.119998931884766,42.810001373291016,83000.0,35.72061538696289,35.723965326944985,31.848349418640137,33.32273248672485,32.76514533042908
2005-07-07,43.220001220703125,41.41999816894531,41.43000030517578,43.209999084472656,109800.0,36.05439376831055,36.05883814493815,31.89357395172119,33.31722547531128,32.817086696624756
2005-07-08,44.58000183105469,42.83000183105469,42.83000183105469,44.459999084472656,91200.0,37.09739303588867,36.10779012044271,31.98535816192627,33.32131410598755,32.87261601448059
2005-07-11,44.75,44.33000183105469,44.54999923706055,44.61000061035156,256200.0,37.22254180908203,36.13560333251953,32.10551147460937,33.32899045944214,32.92827039718628
2005-07-12,44.720001220703125,44.20000076293945,44.540000915527344,44.560001373291016,90500.0,37.180824279785156,36.19512379964193,32.26538219451904,33.345928745269774,32.98492608070374
2005-07-13,44.54999923706055,44.0,44.470001220703125,44.529998779296875,50200.0,37.155792236328125,36.24463119506836,32.40322490692139,33.35986318588257,33.044293556213375
2005-07-14,44.599998474121094,43.880001068115234,44.599998474121094,44.2400016784668,49300.0,36.913822174072266,36.26521301269531,32.557922477722165,33.36804037094116,33.09953079223633
2005-07-15,44.58000183105469,43.810001373291016,43.810001373291016,44.560001373291016,38600.0,37.180824279785156,36.36645278930664,32.70594482421875,33.383309841156006,33.158397626876834
2005-07-18,44.5,42.630001068115234,44.5,43.470001220703125,121800.0,36.27133560180664,36.457680765787764,32.844455070495606,33.37655122756958,33.21138198852539
2005-07-19,44.16999816894531,43.06999969482422,43.36000061035156,43.880001068115234,161800.0,36.61343765258789,36.54835205078125,32.982965278625485,33.37738557815552,33.263281631469724
2005-07-20,44.70000076293945,43.630001068115234,43.65999984741211,44.20000076293945,57100.0,36.88043975830078,36.57616475423177,33.15201442718506,33.383727054595944,33.31196882247925
2005-07-21,44.459999084472656,43.79999923706055,44.189998626708984,43.79999923706055,88200.0,36.546688079833984,36.58562189737956,33.32974147796631,33.38381059646606,33.355065488815306
2005-07-22,44.70000076293945,43.400001525878906,43.90999984741211,44.70000076293945,93700.0,37.29764938354492,36.66127471923828,33.52949676513672,33.395659084320066,33.401374702453616
2005-07-25,45.5,44.459999084472656,44.75,44.4900016784668,162900.0,37.1224250793457,36.751390329996745,33.744438095092775,33.4017502784729,33.44630710601807
2005-07-26,45.4900016784668,43.7400016784668,44.529998779296875,45.09000015258789,97700.0,37.62305450439453,36.85874913533529,33.96104804992676,33.410094318389895,33.496537914276125
2005-07-27,45.400001525878906,44.849998474121094,45.27000045776367,45.09000015258789,174000.0,37.62305450439453,36.98557840983073,34.149622116088864,33.40024831771851,33.54455755233764
2005-07-28,45.209999084472656,43.29999923706055,44.81999969482422,44.529998779296875,184700.0,37.155792236328125,37.05900497436524,34.33369045257568,33.398829746246335,33.58327368736267
2005-07-29,44.7599983215332,44.150001525878906,44.400001525878906,44.369998931884766,103800.0,37.02229309082031,37.05399831136068,34.48171279907226,33.40675661087036,33.62186469078064
2005-08-01,44.4900016784668,43.0099983215332,43.9900016784668,43.65999984741211,229200.0,36.429874420166016,37.00115381876628,34.60336833953858,33.41434976577759,33.65878685951233
2005-08-02,43.97999954223633,43.130001068115234,43.439998626708984,43.41999816894531,89500.0,36.22960662841797,36.93773930867513,34.722687339782716,33.427032527923586,33.69495803833008
2005-08-03,43.790000915527344,42.95000076293945,43.0,43.5,372600.0,36.296356201171875,36.88044357299805,34.83316177368164,33.43971529006958,33.72833394050598
2005-08-04,43.900001525878906,42.560001373291016,43.29999923706055,43.06999969482422,145600.0,35.93758010864258,36.81536076863607,34.94280200958252,33.449227542877196,33.75449236869812
2005-08-05,42.9900016784668,40.790000915527344,42.9900016784668,40.90999984741211,191600.0,34.1352653503418,36.61232350667318,35.01956661224365,33.44305295944214,33.77439277648926
2005-08-08,41.63999938964844,40.310001373291016,40.81999969482422,40.529998779296875,140100.0,33.81819534301758,36.4487808227539,35.06629287719726,33.43329046249389,33.78670014381409
2005-08-09,40.91999816894531,39.849998474121094,40.47999954223633,39.9900016784668,151500.0,33.36762619018555,36.23239339192708,35.098333778381345,33.4262815284729,33.802094821929934
2005-08-10,41.220001220703125,39.43000030517578,40.16999816894531,39.84000015258789,150900.0,33.24246597290039,35.989861806233726,35.1273709487915,33.418020992279054,33.820201272964475
2005-08-11,40.59000015258789,39.2599983215332,39.77000045776367,40.38999938964844,130000.0,33.701385498046875,35.800174967447916,35.15156856536865,33.41293115615845,33.83259209632874
2005-08-12,39.86000061035156,38.869998931884766,39.400001525878906,39.150001525878906,267500.0,32.66672897338867,35.49144694010417,35.15807689666748,33.40024835586548,33.83367684364319
2005-08-15,39.68000030517578,38.869998931884766,38.869998931884766,39.54999923706055,90200.0,33.000484466552734,35.2166508992513,35.183943367004396,33.39023546218872,33.83905867576599
2005-08-16,40.2599983215332,39.29999923706055,39.349998474121094,40.0,192000.0,33.37596893310547,34.933511861165364,35.225663375854495,33.376134128570556,33.848696041107175
2005-08-17,40.25,39.75,39.869998931884766,40.16999816894531,230300.0,33.5178108215332,34.65982894897461,35.27472602844238,33.36670534133911,33.86129543304443
2005-08-18,40.08000183105469,39.70000076293945,39.93000030517578,39.75,199700.0,33.167362213134766,34.393933614095054,35.321118392944335,33.35293775558472,33.8744371509552
2005-08-19,39.83000183105469,39.09000015258789,39.68000030517578,39.25,81300.0,32.75016403198242,34.10912501017253,35.36317192077637,33.32231523513794,33.8838241481781
2005-08-22,39.63999938964844,38.209999084472656,39.31999969482422,38.75,110700.0,32.33296585083008,33.8359977722168,35.398049659729004,33.29236028671264,33.89112515449524
2005-08-23,39.279998779296875,38.11000061035156,38.72999954223633,38.75,149000.0,32.33296585083008,33.5762217203776,35.4362650680542,33.27275190353394,33.899844589233396
2005-08-24,39.5,38.880001068115234,38.900001525878906,39.040000915527344,71900.0,32.57494354248047,33.32812754313151,35.47397983551026,33.2585671043396,33.907896518707275
2005-08-25,39.310001373291016,38.86000061035156,39.029998779296875,39.04999923706055,54700.0,32.583290100097656,33.10450820922851,35.50501960754394,33.24805372238159,33.91327840805054
2005-08-26,39.15999984741211,38.81999969482422,39.040000915527344,39.11000061035156,75100.0,32.63335037231445,33.004380544026695,35.43042434692383,33.23854158401489,33.91916093826294
2005-08-29,39.099998474121094,38.79999923706055,39.099998474121094,39.0,72300.0,32.54156494140625,32.919271850585936,35.34514877319336,33.23086507797241,33.92020393371582
2005-08-30,39.15999984741211,38.59000015258789,39.0,38.9900016784668,56600.0,32.53322982788086,32.86364542643229,35.27005302429199,33.23086507797241,33.91436315536499
2005-08-31,39.0099983215332,38.27000045776367,38.79999923706055,38.970001220703125,53200.0,32.516536712646484,32.815250142415366,35.19212013244629,33.23512048721314,33.90964883804321
2005-09-01,40.189998626708984,38.099998474121094,38.79999923706055,38.38999938964844,174800.0,32.0325813293457,32.70399653116862,35.100669860839844,33.23061471939087,33.90393321990967
2005-09-02,39.400001525878906,38.22999954223633,38.4900016784668,38.279998779296875,128000.0,31.940805435180664,32.65560162862142,35.02624141693115,33.22727718353271,33.89675740242004
2005-09-06,39.290000915527344,38.31999969482422,38.400001525878906,38.540000915527344,145400.0,32.15774917602539,32.599419275919594,34.97133808135986,33.22510787963867,33.89592301368713
2005-09-07,38.790000915527344,38.04999923706055,38.150001525878906,38.689998626708984,191200.0,32.28290939331055,32.52654863993327,34.91192890167236,33.228779258728025,33.895964765548705
2005-09-08,41.9900016784668,38.47999954223633,38.5099983215332,41.54999923706055,523200.0,34.66928482055664,32.6033135732015,34.87604961395264,33.252142448425296,33.91152630805969
2005-09-09,42.599998474121094,41.560001373291016,41.560001373291016,42.540000915527344,235200.0,35.49534225463867,32.75851224263509,34.85785984039307,33.27091644287109,33.93084267616272
2005-09-12,44.119998931884766,42.38999938964844,42.38999938964844,43.20000076293945,262100.0,36.04605484008789,32.97823829650879,34.85552379608154,33.29795112609863,33.952203311920165
2005-09-13,43.34000015258789,41.75,42.939998626708984,42.06999969482422,109100.0,35.10317611694336,33.16291898091634,34.84217350006104,33.30788051605224,33.97176998138428
2005-09-14,43.11000061035156,41.599998474121094,42.060001373291016,41.7599983215332,83800.0,34.844512939453125,33.33035545349121,34.81881031036377,33.31789333343506,33.98537069320679
2005-09-15,42.0,41.08000183105469,41.56999969482422,41.5099983215332,130300.0,34.63591384887695,33.46775347391765,34.79711627960205,33.322732849121095,33.996343021392825
2005-09-16,42.349998474121094,41.54999923706055,41.54999923706055,42.31999969482422,137300.0,35.31177520751953,33.6496524810791,34.78226390838623,33.33791893005371,34.010819816589354
2005-09-19,42.2400016784668,41.09000015258789,42.209999084472656,41.5,41600.0,34.62757110595703,33.782600529988606,34.7328674697876,33.35911281585693,34.01874662399292
2005-09-20,41.810001373291016,41.029998779296875,41.31999969482422,41.16999816894531,57300.0,34.35221481323242,33.903310521443686,34.6754609298706,33.39048620223999,34.02667345046997
2005-09-21,41.220001220703125,40.0,41.040000915527344,40.90999984741211,106400.0,34.1352653503418,34.01011288960775,34.614549751281736,33.43996597290039,34.03305652618408
2005-09-22,41.849998474121094,40.22999954223633,40.709999084472656,41.22999954223633,127300.0,34.40228271484375,34.135829289754234,34.559479560852054,33.48135223388672,34.04311107635498
2005-09-23,41.290000915527344,40.310001373291016,41.13999938964844,40.7400016784668,56000.0,33.99342346191406,34.26655209859212,34.50107158660889,33.52949703216553,34.052456340789796
2005-09-26,42.9900016784668,40.5,40.650001525878906,42.150001525878906,128900.0,35.169925689697266,34.48182678222656,34.46085361480713,33.58339921951294,34.06714176177979
2005-09-27,42.369998931884766,41.13999938964844,41.630001068115234,42.119998931884766,70900.0,35.1448860168457,34.68096923828125,34.43832462310791,33.64138984680176,34.07894849777222
2005-09-28,42.369998931884766,40.459999084472656,42.33000183105469,41.66999816894531,72200.0,34.769412994384766,34.846736145019534,34.40144412994385,33.69220470428467,34.09209030151367
2005-09-29,42.15999984741211,41.11000061035156,41.33000183105469,41.7599983215332,47500.0,34.844512939453125,34.85841801961263,34.3607255935669,33.756370010375974,34.10235340118408
2005-09-30,41.869998931884766,40.77000045776367,41.650001525878906,41.650001525878906,96600.0,34.752723693847656,34.8089101155599,34.32484630584717,33.82729389190674,34.11332572937012
2005-10-03,42.150001525878906,40.560001373291016,41.349998474121094,41.7400016784668,87300.0,34.82782745361328,34.72769495646159,34.27544986724853,33.902473316192626,34.12442325592041
2005-10-04,41.9900016784668,41.02000045776367,41.7400016784668,41.119998931884766,55200.0,34.310489654541016,34.67484919230143,34.219211158752444,33.98182462692261,34.13172420501709
2005-10-05,41.349998474121094,39.5,40.7599983215332,39.72999954223633,83900.0,33.15067672729492,34.56192677815755,34.12976360321045,34.045405826568604,34.13497831344605
2005-10-06,39.97999954223633,38.54999923706055,39.43000030517578,39.33000183105469,98600.0,32.816925048828125,34.440660858154295,34.03364101409912,34.09163156509399,34.13393533706665
2005-10-07,38.84000015258789,35.47999954223633,38.84000015258789,37.20000076293945,508000.0,31.039649963378906,34.155852508544925,33.911318168640136,34.12250431060791,34.12271268844604
2005-10-10,37.34000015258789,36.5,37.209999084472656,36.58000183105469,135600.0,30.52231788635254,33.88216896057129,33.78131866455078,34.131515731811525,34.10268708229065
2005-10-11,36.849998474121094,36.2400016784668,36.45000076293945,36.29999923706055,166200.0,30.2886905670166,33.6112673441569,33.65849498748779,34.13093166351318,34.07602807998657
2005-10-12,36.68000030517578,35.880001068115234,36.130001068115234,36.099998474121094,178100.0,30.121807098388672,33.34370346069336,33.53633899688721,34.12951316833496,34.04749160766602
2005-10-13,36.54999923706055,35.93000030517578,36.0,36.099998474121094,185100.0,30.121807098388672,33.05833841959635,33.412848014831546,34.12300489425659,34.01828763961792
2005-10-14,36.900001525878906,36.0,36.11000061035156,36.459999084472656,141000.0,30.422195434570312,32.82025655110677,33.3025403213501,34.12267116546631,33.99058561325073
2005-10-17,37.27000045776367,36.31999969482422,36.369998931884766,37.13999938964844,132400.0,30.989591598510742,32.54156761169433,33.23962684631348,34.12959672927857,33.96722243309021
2005-10-18,37.25,36.79999923706055,37.11000061035156,36.849998474121094,100600.0,30.747610092163086,32.24841588338216,33.178215141296384,34.122254009246824,33.94064678192139
2005-10-19,37.04999923706055,35.77000045776367,36.93000030517578,36.959999084472656,128100.0,30.839387893676758,31.986414210001627,33.12765037536621,34.11299207687378,33.917992811203
2005-10-20,37.04999923706055,35.720001220703125,36.77000045776367,36.130001068115234,89400.0,30.14684295654297,31.67323621114095,33.065737915039065,34.09655443191528,33.89554745674133
2005-10-21,36.380001068115234,35.209999084472656,36.130001068115234,35.310001373291016,176900.0,29.46263885498047,31.320563888549806,32.980962982177736,34.066265773773196,33.868220911026
2005-10-24,36.220001220703125,35.040000915527344,35.41999816894531,35.900001525878906,166100.0,29.95492935180664,30.995704015096027,32.92672698974609,34.042401943206784,33.84523322105408
2005-10-25,36.45000076293945,35.40999984741211,35.849998474121094,36.439998626708984,138400.0,30.405508041381836,30.735371907552082,32.874827461242674,34.02938541412354,33.82111907958984
2005-10-26,38.439998626708984,37.04999923706055,37.119998931884766,38.02000045776367,499200.0,31.723859786987305,30.640250778198244,32.841785278320316,34.033724327087405,33.80547413825989
2005-10-27,38.7400016784668,38.0099983215332,38.70000076293945,38.34000015258789,153500.0,31.990859985351562,30.58517977396647,32.81124626159668,34.04298614501953,33.79024632453918
2005-10-28,38.380001068115234,36.0,38.2599983215332,36.0099983215332,347000.0,30.046701431274414,30.518983205159504,32.74883304595947,34.03497571945191,33.76926115036011
2005-10-31,37.22999954223633,36.0099983215332,36.0099983215332,36.88999938964844,203800.0,30.78098487854004,30.536227671305337,32.709449462890625,34.0363106918335,33.750153379440306
2005-11-01,37.08000183105469,36.47999954223633,36.47999954223633,36.779998779296875,82700.0,30.689205169677734,30.56292864481608,32.67657424926758,34.03731195449829,33.72770806312561
2005-11-02,37.54999923706055,36.54999923706055,36.72999954223633,37.13999938964844,165400.0,30.989591598510742,30.62078094482422,32.64970676422119,34.042985916137695,33.707390518188475
2005-11-03,37.88999938964844,37.0,37.5099983215332,37.84000015258789,288900.0,31.57366180419922,30.717571258544922,32.62968112945557,34.05183048248291,33.690493965148924
2005-11-04,38.18000030517578,37.119998931884766,37.790000915527344,37.380001068115234,136000.0,31.189842224121094,30.76874771118164,32.60181217193603,34.05341588973999,33.671928596496585
2005-11-07,38.439998626708984,37.380001068115234,37.65999984741211,38.29999923706055,275300.0,31.957487106323242,30.83327407836914,32.58829490661621,34.00935962677002,33.658995428085326
2005-11-08,38.43000030517578,37.369998931884766,38.349998474121094,37.380001068115234,411100.0,31.189842224121094,30.862756220499673,32.56126045227051,33.95320461273193,33.64385106086731
2005-11-09,37.41999816894531,35.61000061035156,37.41999816894531,35.63999938964844,951700.0,29.73798942565918,30.78932965596517,32.50535564422607,33.887704334259034,33.6203627204895
2005-11-10,36.5,35.900001525878906,35.900001525878906,35.9900016784668,3816500.0,30.030031204223633,30.781542205810545,32.45562553405762,33.823872833251954,33.59720814704895
2005-11-11,36.34000015258789,35.209999084472656,35.810001373291016,36.130001068115234,629700.0,30.14684295654297,30.82715581258138,32.417910766601565,33.759290313720705,33.576890516281125
2005-11-14,36.16999816894531,35.720001220703125,36.16999816894531,35.75,303600.0,29.829771041870117,30.81881192525228,32.37569007873535,33.70096574783325,33.551065864562986
2005-11-15,36.4900016784668,35.54999923706055,35.77000045776367,36.11000061035156,356500.0,30.130157470703125,30.800455220540364,32.33513824462891,33.653238162994384,33.522696304321286
2005-11-16,36.11000061035156,35.7400016784668,36.09000015258789,36.099998474121094,223200.0,30.121807098388672,30.693651707967124,32.29191619873047,33.601922550201415,33.490071296691895
2005-11-17,37.349998474121094,35.86000061035156,35.86000061035156,37.349998474121094,790100.0,31.164813995361328,30.638581975301108,32.221826782226564,33.5489381980896,33.4634122467041
2005-11-18,37.70000076293945,37.0099983215332,37.529998779296875,37.45000076293945,278400.0,31.248249053955078,30.718685150146484,32.13688491821289,33.49737237930298,33.43212230682373
2005-11-21,39.5099983215332,37.349998474121094,37.349998474121094,39.40999984741211,563300.0,32.8836669921875,30.85886395772298,32.07363716125488,33.46458047866821,33.412847671508786
2005-11-22,40.689998626708984,38.619998931884766,39.130001068115234,40.56999969482422,447400.0,33.85157012939453,31.069688288370767,32.048605041503905,33.44538927078247,33.39482465744018
2005-11-23,41.599998474121094,40.29999923706055,40.29999923706055,41.2599983215332,525400.0,34.42730712890625,31.298869323730468,32.04026092529297,33.42953561782837,33.38255899429321
2005-11-25,41.5,40.75,41.5,41.08000183105469,77100.0,34.27711486816406,31.47909952799479,32.03308494567871,33.41510061264038,33.368916549682616
2005-11-28,41.13999938964844,40.40999984741211,41.13999938964844,40.93000030517578,285300.0,34.15196228027344,31.676574198404946,32.00988868713379,33.39607629776001,33.35665088653565
2005-11-29,40.93000030517578,40.33000183105469,40.93000030517578,40.689998626708984,207000.0,33.951698303222656,31.809521611531576,31.996371231079102,33.36461935043335,33.34296672821045
2005-11-30,40.9900016784668,39.790000915527344,40.72999954223633,39.91999816894531,364500.0,33.3092155456543,31.950813166300456,31.97551124572754,33.32548608779907,33.32723827362061
2005-12-01,41.029998779296875,39.650001525878906,39.79999923706055,40.83000183105469,381900.0,34.068519592285156,32.239515177408855,31.974176330566408,33.294363040924075,33.32014589309692
2005-12-02,41.130001068115234,40.290000915527344,41.0099983215332,40.7400016784668,107800.0,33.99342346191406,32.50374132792155,31.965999145507812,33.26273935317993,33.31130126953125
2005-12-05,40.970001220703125,40.04999923706055,40.56999969482422,40.189998626708984,379000.0,33.53451156616211,32.72958590189616,31.956820907592775,33.22894624710083,33.298493309021
2005-12-06,41.630001068115234,40.22999954223633,40.22999954223633,40.790000915527344,273400.0,34.0351448059082,33.009944152832034,31.93412528991699,33.19748945236206,33.290399646759035
2005-12-07,40.959999084472656,40.33000183105469,40.91999816894531,40.689998626708984,104800.0,33.951698303222656,33.264713541666666,31.91026153564453,33.17429307937622,33.2754221534729
2005-12-08,41.47999954223633,40.36000061035156,40.47999954223633,41.380001068115234,382800.0,34.52743911743164,33.5584223429362,31.90542205810547,33.153433094024656,33.26540933609009
2005-12-09,42.36000061035156,41.31999969482422,41.31999969482422,41.95000076293945,309400.0,35.00304412841797,33.81430435180664,31.908592681884766,33.13465913772583,33.259193096160885
2005-12-12,42.75,41.93000030517578,42.189998626708984,42.529998779296875,199800.0,35.486995697021484,34.0968874613444,31.923278121948243,33.1240622138977,33.25393640518188
2005-12-13,42.599998474121094,41.970001220703125,42.5,42.13999938964844,137500.0,35.161582946777344,34.248748524983725,31.929953231811524,33.10270154953003,33.24918031692505
