Date,High,Low,Open,Close,Volume,Adj Close,DVN-15ma,DVN-50ma,DVN-100ma,DVN-200ma
2004-12-06,40.119998931884766,39.34000015258789,40.0,39.54999923706055,1880900.0,33.515567779541016,33.49550285339355,32.02248687744141,30.38887638092041,28.080841569900514
2004-12-07,39.88999938964844,37.959999084472656,39.88999938964844,38.119998931884766,3754700.0,32.303741455078125,33.531942494710286,32.042570724487305,30.41405460357666,28.126661376953123
2004-12-08,38.47999954223633,37.20000076293945,38.040000915527344,38.380001068115234,3035500.0,32.52407455444336,33.569793701171875,32.081551971435545,30.444567165374757,28.17309802055359
2004-12-09,38.79999923706055,37.900001525878906,38.5,38.45000076293945,2827900.0,32.5833854675293,33.59182612101237,32.13409191131592,30.475757446289062,28.219641427993775
2004-12-10,39.400001525878906,37.709999084472656,39.400001525878906,38.099998474121094,2234500.0,32.286800384521484,33.59295654296875,32.178073234558106,30.510497322082518,28.263015327453612
2004-12-13,39.279998779296875,38.34000015258789,38.45000076293945,39.209999084472656,2208500.0,33.271095275878906,33.62580922444661,32.23801170349121,30.552795600891113,28.30966630935669
2004-12-14,39.63999938964844,39.34000015258789,39.5,39.47999954223633,2178100.0,33.50019073486328,33.62760950724284,32.298210258483884,30.596284770965575,28.355249128341676
2004-12-15,40.16999816894531,39.29999923706055,39.599998474121094,40.16999816894531,2760000.0,34.085697174072266,33.62381261189778,32.3576619720459,30.651975402832033,28.404897899627684
2004-12-16,40.369998931884766,39.72999954223633,40.150001525878906,39.93000030517578,2972300.0,33.88204574584961,33.56858825683594,32.39931224822998,30.699452419281005,28.45392903327942
2004-12-17,40.20000076293945,39.86000061035156,39.93000030517578,40.150001525878906,3482800.0,34.0687255859375,33.508294677734376,32.44469612121582,30.74503063201904,28.504230871200562
2004-12-20,40.47999954223633,39.70000076293945,39.75,40.47999954223633,2245300.0,34.348731994628906,33.485311126708986,32.49517192840576,30.796709022521974,28.554330492019652
2004-12-21,40.52000045776367,40.11000061035156,40.11000061035156,40.40999984741211,1600900.0,34.28935241699219,33.431252543131514,32.55005275726318,30.84559362411499,28.603711595535277
2004-12-22,40.599998474121094,39.150001525878906,40.54999923706055,39.290000915527344,3253000.0,33.338993072509766,33.37259063720703,32.58990917205811,30.88408613204956,28.649900941848756
2004-12-23,40.0,39.279998779296875,39.29999923706055,39.400001525878906,1548600.0,33.43233108520508,33.396420033772785,32.64646255493164,30.920084857940672,28.698918209075927
2004-12-27,39.599998474121094,38.400001525878906,39.40999984741211,38.5,2458100.0,32.66862487792969,33.33995717366536,32.681385917663576,30.9564853477478,28.74525742530823
2004-12-28,38.91999816894531,38.29999923706055,38.29999923706055,38.689998626708984,1248000.0,32.82986068725586,33.29424336751302,32.719195251464846,31.00300247192383,28.790776557922364
2004-12-29,39.189998626708984,38.5,38.630001068115234,38.939998626708984,1273000.0,33.041996002197266,33.34346033732096,32.7687047958374,31.0569295501709,28.83634263038635
2004-12-30,39.18000030517578,38.650001525878906,38.95000076293945,38.93000030517578,1020800.0,33.03350830078125,33.37742258707682,32.81482421875,31.103367652893066,28.881296014785768
2004-12-31,39.29999923706055,38.84000015258789,38.900001525878906,38.91999816894531,1286400.0,33.025020599365234,33.406864929199216,32.84619812011719,31.149509220123292,28.92337685585022
2005-01-03,38.93000030517578,36.900001525878906,38.93000030517578,37.20000076293945,4159600.0,31.565542221069336,33.358781051635745,32.83982326507569,31.183848476409914,28.958075876235963
2005-01-04,37.630001068115234,37.029998779296875,37.20000076293945,37.11000061035156,3047500.0,31.48917007446289,33.23998603820801,32.82251476287842,31.22262809753418,28.994758405685424
2005-01-05,37.349998474121094,36.529998779296875,37.119998931884766,36.599998474121094,4268300.0,31.05641746520996,33.07706782023112,32.79629707336426,31.25352617263794,29.02942505836487
2005-01-06,37.619998931884766,36.47999954223633,36.4900016784668,37.11000061035156,4270000.0,31.48917007446289,32.9039660135905,32.76915840148926,31.28549392700195,29.066255474090575
2005-01-07,37.220001220703125,36.650001525878906,37.09000015258789,37.0099983215332,2453700.0,31.404327392578125,32.73878479003906,32.75727153778076,31.325371437072754,29.10593523979187
2005-01-10,38.099998474121094,37.54999923706055,37.599998474121094,37.61000061035156,2594900.0,31.913450241088867,32.595099767049156,32.775820350646974,31.36873239517212,29.148709735870362
2005-01-11,38.290000915527344,37.75,38.150001525878906,37.88999938964844,3117900.0,32.151039123535156,32.44858690897624,32.79200260162354,31.412903842926024,29.19265106201172
2005-01-12,38.63999938964844,37.849998474121094,38.02000045776367,38.20000076293945,3535900.0,32.414066314697266,32.32356783548991,32.813106536865234,31.457293758392336,29.236745958328246
2005-01-13,38.90999984741211,38.0,38.349998474121094,38.06999969482422,3443000.0,32.30375671386719,32.25455207824707,32.841834259033206,31.504261531829833,29.27745922088623
2005-01-14,38.939998626708984,38.0,38.939998626708984,38.54999923706055,2548300.0,32.7110710144043,32.20646807352702,32.8636243057251,31.558306407928466,29.318202667236328
2005-01-18,39.4900016784668,38.959999084472656,39.0,39.400001525878906,2687300.0,33.43233108520508,32.25738182067871,32.888229789733884,31.619944801330565,29.36337610244751
2005-01-19,39.81999969482422,39.349998474121094,39.54999923706055,39.470001220703125,2008700.0,33.49172592163086,32.301506169637044,32.90639659881592,31.682938652038573,29.406438837051393
2005-01-20,39.61000061035156,38.709999084472656,39.18000030517578,39.2599983215332,2534200.0,33.31352233886719,32.31960792541504,32.9326936340332,31.7411464881897,29.446519680023194
2005-01-21,40.029998779296875,39.38999938964844,39.5099983215332,39.439998626708984,2326300.0,33.466251373291016,32.348457463582356,32.96984127044678,31.803843173980713,29.48711072921753
2005-01-24,39.95000076293945,39.630001068115234,39.84000015258789,39.630001068115234,1380200.0,33.62749099731445,32.38862215677897,33.01063766479492,31.86590991973877,29.528529109954835
2005-01-25,40.099998474121094,39.65999984741211,39.91999816894531,39.88999938964844,1938400.0,33.84809112548828,32.540792083740236,33.05567665100098,31.92307466506958,29.56879068374634
2005-01-26,40.529998779296875,39.630001068115234,39.970001220703125,40.529998779296875,2282800.0,34.391178131103516,32.734259287516274,33.10030639648438,31.981862468719484,29.61033151626587
2005-01-27,41.4900016784668,40.400001525878906,40.529998779296875,41.060001373291016,2512300.0,34.84090042114258,32.98655815124512,33.161981468200686,32.0448514175415,29.654015369415283
2005-01-28,41.06999969482422,40.0,41.06999969482422,40.13999938964844,2163600.0,34.060237884521484,33.15796267191569,33.204060096740726,32.097875843048094,29.693901500701905
2005-01-31,40.900001525878906,39.70000076293945,40.150001525878906,40.66999816894531,2300800.0,34.509952545166016,33.36500434875488,33.249201164245605,32.156116809844974,29.73540261268616
2005-02-01,41.52000045776367,40.79999923706055,40.900001525878906,41.52000045776367,2119900.0,35.231201171875,33.586187744140624,33.30842830657959,32.21632383346557,29.778609170913697
2005-02-02,43.0,41.630001068115234,42.0,42.560001373291016,3768100.0,36.11370086669922,33.850365193684894,33.37513622283936,32.28637117385864,29.826439485549926
2005-02-03,42.36000061035156,41.33000183105469,42.15999984741211,41.439998626708984,2916000.0,35.163333892822266,34.03364969889323,33.4089391708374,32.34437261581421,29.873087215423585
2005-02-04,40.900001525878906,40.56999969482422,40.79999923706055,40.720001220703125,4098800.0,34.552391052246094,34.18355865478516,33.41713397979736,32.39609512329102,29.918031845092774
2005-02-07,40.599998474121094,39.81999969482422,40.470001220703125,40.209999084472656,2564700.0,34.11962127685547,34.277462005615234,33.40531818389893,32.44687967300415,29.958236036300658
2005-02-08,40.529998779296875,39.720001220703125,39.75,40.349998474121094,2872600.0,34.23842239379883,34.33120142618815,33.390624046325684,32.497496395111085,29.999372158050537
2005-02-09,40.93000030517578,39.900001525878906,40.2599983215332,40.45000076293945,2963700.0,34.32328796386719,34.38663889567057,33.38322010040283,32.544131450653076,30.03953869819641
2005-02-10,42.150001525878906,40.75,40.900001525878906,42.029998779296875,3142800.0,35.663970947265625,34.5433354695638,33.39449489593506,32.599554691314694,30.084233293533327
2005-02-11,42.56999969482422,41.7599983215332,42.029998779296875,42.459999084472656,2295000.0,36.02885055541992,34.714175415039065,33.43069347381592,32.65248308181763,30.131449279785155
2005-02-14,42.72999954223633,42.119998931884766,42.599998474121094,42.119998931884766,2405900.0,35.74032974243164,34.85503133138021,33.48400226593017,32.70367036819458,30.181911211013794
2005-02-15,42.52000045776367,41.91999816894531,42.130001068115234,42.119998931884766,2539500.0,35.74032974243164,34.981180572509764,33.528497505187985,32.75278120040893,30.231359434127807
2005-02-16,43.7400016784668,42.29999923706055,42.45000076293945,43.61000061035156,3221400.0,37.00465393066406,35.15541229248047,33.59827922821045,32.81038305282593,30.282144947052004
2005-02-17,43.9900016784668,42.52000045776367,43.88999938964844,42.59000015258789,3130400.0,36.13915252685547,35.24196243286133,33.674987449646,32.85877908706665,30.329278774261475
2005-02-18,43.83000183105469,42.5,42.720001220703125,43.619998931884766,2780600.0,37.01313781738281,35.438822428385414,33.76476871490478,32.92316034317017,30.383401432037353
2005-02-22,45.04999923706055,44.02000045776367,44.20000076293945,44.04999923706055,4131800.0,37.37802505493164,35.630027262369794,33.86066150665283,32.997376708984376,30.435441370010377
2005-02-23,44.86000061035156,44.13999938964844,44.5,44.68000030517578,2320900.0,37.91259002685547,35.80878651936849,33.97317729949951,33.07562526702881,30.49315315246582
2005-02-24,45.9900016784668,44.65999984741211,44.95000076293945,45.95000076293945,3559400.0,38.990238189697266,36.000555674235024,34.087560157775876,33.16278593063355,30.56398296356201
2005-02-25,47.95000076293945,45.970001220703125,46.0,47.470001220703125,6010000.0,40.280006408691406,36.34166717529297,34.223156471252445,33.260683364868164,30.639149684906005
2005-02-28,48.849998474121094,45.0,47.97999954223633,46.790000915527344,5510400.0,39.70299530029297,36.68504079182943,34.33550243377685,33.34658220291138,30.709615068435667
2005-03-01,46.880001068115234,44.900001525878906,46.400001525878906,45.25,4369700.0,38.3962516784668,36.970149485270184,34.4257865524292,33.41254940032959,30.7751940536499
2005-03-02,46.77000045776367,44.54999923706055,44.54999923706055,46.560001373291016,4618300.0,39.50783157348633,37.32144343058268,34.53456867218018,33.489632396698,30.844261169433594
2005-03-03,48.220001220703125,47.33000183105469,47.45000076293945,47.849998474121094,3997600.0,40.60244369506836,37.74005381266276,34.659642906188964,33.577407417297366,30.918273334503173
2005-03-04,48.70000076293945,47.349998474121094,47.95000076293945,48.459999084472656,3483800.0,41.12005615234375,38.10379282633463,34.796256980896,33.67315486907959,30.99778814315796
2005-03-07,48.70000076293945,47.400001525878906,48.349998474121094,48.5,2943900.0,41.15399932861328,38.44546941121419,34.95255710601807,33.77123313903809,31.078254098892213
2005-03-08,49.400001525878906,48.349998474121094,48.349998474121094,48.4900016784668,2282600.0,41.1455192565918,38.80581537882487,35.1068208694458,33.87664171218872,31.15705143928528
2005-03-09,49.41999816894531,47.630001068115234,48.7400016784668,47.7599983215332,4959800.0,40.526084899902344,39.12486572265625,35.263970069885254,33.97267799377441,31.234018793106078
2005-03-10,46.939998626708984,45.060001373291016,46.349998474121094,46.099998474121094,6301000.0,39.11750793457031,39.26572265625,35.389723014831546,34.05445913314819,31.299402475357056
2005-03-11,47.16999816894531,45.459999084472656,45.650001525878906,46.650001525878906,3503700.0,39.648712158203125,39.49969329833984,35.52185733795166,34.14528106689453,31.366280603408814
2005-03-14,47.560001373291016,46.09000015258789,46.90999984741211,47.540000915527344,3577500.0,40.40514373779297,39.725827026367185,35.66929004669189,34.242057132720944,31.439749822616577
2005-03-15,47.939998626708984,46.619998931884766,47.540000915527344,46.650001525878906,2442600.0,39.648712158203125,39.87720616658529,35.80176387786865,34.32398099899292,31.51296389579773
2005-03-16,47.95000076293945,46.5,46.650001525878906,46.56999969482422,3164300.0,39.580726623535156,39.9884152730306,35.96206756591797,34.40094541549683,31.585500135421753
2005-03-17,48.2400016784668,47.0,47.08000183105469,48.209999084472656,2642600.0,40.97457504272461,40.120704396565756,36.1517756652832,34.48714521408081,31.661858739852907
2005-03-18,48.529998779296875,47.95000076293945,48.209999084472656,48.220001220703125,2959800.0,40.98308563232422,40.16757634480794,36.35030902862549,34.57330305099487,31.738281030654907
2005-03-21,48.349998474121094,47.0099983215332,48.119998931884766,47.4900016784668,2656500.0,40.36263656616211,40.211552429199216,36.52777835845947,34.64846837997437,31.81307949066162
2005-03-22,48.41999816894531,46.560001373291016,47.7400016784668,46.810001373291016,2922500.0,39.7846794128418,40.30411427815755,36.695385398864744,34.726328468322755,31.88507263183594
2005-03-23,46.349998474121094,45.29999923706055,46.11000061035156,45.540000915527344,4159100.0,38.705299377441406,40.25061213175456,36.8312223815918,34.803521366119384,31.95027497291565
2005-03-24,46.58000183105469,45.33000183105469,45.77000045776367,45.900001525878906,2768100.0,39.01127624511719,40.144534301757815,36.968427124023435,34.880214862823486,32.01757738113403
2005-03-28,46.36000061035156,45.68000030517578,45.90999984741211,45.88999938964844,2590900.0,39.00275802612305,40.0033810933431,37.10020095825195,34.95665374755859,32.08713930130005
2005-03-29,46.7400016784668,44.880001068115234,45.70000076293945,45.150001525878906,3697700.0,38.37383270263672,39.81803665161133,37.22160247802734,35.03171836853027,32.15108555793762
2005-03-30,46.18000030517578,44.40999984741211,45.650001525878906,46.02000045776367,3768100.0,39.11326217651367,39.682552846272785,37.34964630126953,35.10663530349731,32.21923670768738
2005-03-31,47.880001068115234,46.56999969482422,46.70000076293945,47.75,3055200.0,40.583621978759766,39.686388651529946,37.49267211914062,35.19045095443725,32.29112215995789
2005-04-01,49.54999923706055,48.150001525878906,48.150001525878906,49.54999923706055,4329000.0,42.11347961425781,39.88612009684245,37.66510719299316,35.28575189590454,32.367737522125246
2005-04-04,50.65999984741211,48.939998626708984,50.0,49.529998779296875,5164500.0,42.09648132324219,40.04930470784505,37.84076637268066,35.38673000335693,32.44187747001648
2005-04-05,49.7599983215332,48.25,49.349998474121094,48.470001220703125,3765300.0,41.19557571411133,40.10200017293294,37.99535285949707,35.48259706497193,32.513459091186526
2005-04-06,49.4900016784668,48.150001525878906,48.709999084472656,48.9900016784668,3502100.0,41.637516021728516,40.23458709716797,38.155553359985355,35.58309551239014,32.585177240371706
2005-04-07,49.79999923706055,48.060001373291016,49.5,48.7400016784668,3736900.0,41.42503356933594,40.357540893554685,38.30709220886231,35.68138442993164,32.65485988616943
2005-04-08,48.349998474121094,46.88999938964844,48.04999923706055,46.900001525878906,3890000.0,39.86118698120117,40.28331502278646,38.41649238586426,35.758399391174315,32.71189999580383
2005-04-11,47.380001068115234,46.470001220703125,46.90999984741211,47.209999084472656,3668800.0,40.124671936035156,40.226087443033855,38.52216781616211,35.842074642181394,32.772626857757565
2005-04-12,47.13999938964844,46.060001373291016,47.02000045776367,46.2400016784668,3442200.0,39.30023956298828,40.155260976155596,38.62696784973144,35.91551397323608,32.828237314224246
2005-04-13,46.630001068115234,45.400001525878906,46.25,45.459999084472656,3686500.0,38.637298583984375,40.07876892089844,38.70951477050781,35.97935796737671,32.88476399421692
2005-04-14,46.91999816894531,45.45000076293945,46.0,45.529998779296875,4259600.0,38.696807861328125,40.07820281982422,38.77882690429688,36.04362760543823,32.94000159263611
2005-04-15,45.47999954223633,43.400001525878906,45.400001525878906,43.90999984741211,5496900.0,37.31992721557617,39.96544621785482,38.802951431274415,36.089043827056884,32.986979722976685
2005-04-18,44.65999984741211,42.97999954223633,43.0,44.5,3768800.0,37.82138442993164,39.886687978108725,38.8561124420166,36.132525806427005,33.03583051681519
2005-04-19,45.900001525878906,44.86000061035156,44.9900016784668,45.43000030517578,3751300.0,38.6118049621582,39.90255279541016,38.93730072021484,36.1772173500061,33.08465627670288
2005-04-20,45.58000183105469,44.09000015258789,45.04999923706055,44.15999984741211,4805900.0,37.53242111206055,39.79716339111328,39.005556716918946,36.20543745040894,33.12675242424011
2005-04-21,45.880001068115234,44.119998931884766,44.20000076293945,45.72999954223633,3244800.0,38.866790771484375,39.682707977294925,39.09812408447266,36.24437406539917,33.175478048324585
2005-04-22,46.52000045776367,45.2599983215332,45.56999969482422,46.08000183105469,2834500.0,39.16426467895508,39.48609364827474,39.19494361877442,36.28908185958862,33.2257545375824
2005-04-25,47.20000076293945,46.369998931884766,46.369998931884766,47.150001525878906,2905100.0,40.07367706298828,39.35124003092448,39.283137741088865,36.33881631851196,33.279308786392214
2005-04-26,47.43000030517578,46.68000030517578,47.150001525878906,46.77000045776367,3185700.0,39.75071716308594,39.25491612752278,39.35757507324219,36.394134273529055,33.33205216407776
2005-04-27,46.75,45.29999923706055,46.349998474121094,45.7400016784668,3230200.0,38.87528610229492,39.07076746622722,39.42027420043945,36.45213823318481,33.38105298995972
2005-04-28,45.400001525878906,44.5099983215332,45.349998474121094,45.0,3740600.0,38.24634552001953,38.85885492960612,39.47039451599121,36.4994460105896,33.42432828903198
2005-04-29,45.959999084472656,44.619998931884766,45.58000183105469,45.16999816894531,3895400.0,38.39083480834961,38.76083145141602,39.49811813354492,36.54819868087768,33.46853753089905
2005-05-02,46.5,44.619998931884766,45.16999816894531,46.459999084472656,2601000.0,39.48723602294922,38.718335723876955,39.565079803466794,36.6200336265564,33.517044115066525
2005-05-03,45.709999084472656,44.29999923706055,45.25,44.970001220703125,4149900.0,38.220855712890625,38.64637680053711,39.58923416137695,36.67700143814087,33.56078430175781
2005-05-04,45.029998779296875,43.25,43.25,44.810001373291016,4432000.0,38.08485794067383,38.6095474243164,39.60337081909179,36.73201616287231,33.60388680458069
2005-05-05,45.959999084472656,44.599998474121094,45.25,45.31999969482422,2885900.0,38.518306732177734,38.59764734903971,39.61548515319824,36.79433122634887,33.6524142742157
2005-05-06,45.900001525878906,44.43000030517578,45.599998474121094,44.529998779296875,2347600.0,37.84687805175781,38.63277740478516,39.592617950439454,36.840089054107665,33.69644232749939
2005-05-09,45.36000061035156,44.650001525878906,44.720001220703125,45.279998779296875,2567500.0,38.48433303833008,38.67697397867838,39.55670448303223,36.889930477142336,33.743107624053955
2005-05-10,45.22999954223633,44.13999938964844,45.0,44.29999923706055,3116300.0,37.651390075683594,38.612946319580075,39.51567237854004,36.92558740615845,33.78878140449524
2005-05-11,45.150001525878906,43.900001525878906,44.310001373291016,45.029998779296875,3371800.0,38.271854400634766,38.66224187215169,39.5131844329834,36.9694854927063,33.83446895599365
2005-05-12,45.029998779296875,42.689998626708984,45.029998779296875,42.79999923706055,4600600.0,36.376529693603516,38.49622446695964,39.45055839538574,36.992563533782956,33.868797082901004
2005-05-13,43.29999923706055,41.5099983215332,43.040000915527344,41.84000015258789,4684500.0,35.560604095458984,38.25598042805989,39.349721603393554,37.00468225479126,33.900695638656615
2005-05-16,42.689998626708984,40.599998474121094,41.77000045776367,42.4900016784668,3960500.0,36.113067626953125,37.991939798990884,39.249581832885745,37.02291940689087,33.93425651550293
2005-05-17,43.68000030517578,41.900001525878906,41.900001525878906,43.52000045776367,3107700.0,36.988460540771484,37.80778935750325,39.16627105712891,37.059414081573486,33.97175010681153
2005-05-18,44.59000015258789,42.83000183105469,43.779998779296875,43.33000183105469,2873000.0,36.826995849609375,37.67123667399088,39.07990058898926,37.09336072921753,34.0067227935791
2005-05-19,44.459999084472656,43.099998474121094,43.130001068115234,44.34000015258789,2135800.0,37.68540573120117,37.63384068806966,39.02308700561523,37.14352853775024,34.05000694274902
2005-05-20,44.349998474121094,43.27000045776367,44.349998474121094,43.33000183105469,2905300.0,36.826995849609375,37.52958475748698,38.97727676391602,37.18349988937378,34.09325118064881
2005-05-23,44.599998474121094,43.0,43.2400016784668,44.20000076293945,3566800.0,37.566410064697266,37.401529693603514,38.9356307220459,37.22874402999878,34.142836790084836
2005-05-24,44.79999923706055,44.0099983215332,44.279998779296875,44.709999084472656,2141500.0,37.9998779296875,37.38679784138997,38.88752540588379,37.27840772628784,34.190887689590454
2005-05-25,45.7400016784668,44.2599983215332,44.709999084472656,45.36000061035156,2532200.0,38.55232238769531,37.417962137858076,38.865597610473635,37.33368074417114,34.24159498214722
2005-05-26,45.40999984741211,44.9900016784668,45.209999084472656,45.22999954223633,2538400.0,38.44182205200195,37.412863159179686,38.84281951904297,37.40244354248047,34.29314600944519
2005-05-27,46.61000061035156,45.22999954223633,45.22999954223633,46.54999923706055,1825600.0,39.5637092590332,37.52731857299805,38.81460220336914,37.48318893432617,34.352908515930174
2005-05-31,46.369998931884766,45.66999816894531,46.290000915527344,45.900001525878906,2371200.0,39.01127624511719,37.56244812011719,38.775166015625,37.562737522125246,34.40813184738159
2005-06-01,47.08000183105469,45.709999084472656,46.04999923706055,46.95000076293945,2149500.0,39.903690338134766,37.71260147094726,38.76598709106445,37.646882724761966,34.46618832588196
2005-06-02,47.349998474121094,46.5099983215332,46.959999084472656,46.869998931884766,2164600.0,39.835693359375,37.81685740152995,38.76700736999512,37.73119638442993,34.52828391075134
2005-06-03,47.41999816894531,46.560001373291016,46.599998474121094,46.97999954223633,2296900.0,39.929168701171875,38.0537000020345,38.79148475646973,37.811353569030764,34.59004298210144
2005-06-06,47.79999923706055,47.08000183105469,47.2400016784668,47.720001220703125,2222800.0,40.5581169128418,38.38686752319336,38.82242156982422,37.895424346923825,34.65416409492493
2005-06-07,48.040000915527344,46.869998931884766,47.810001373291016,46.869998931884766,2409300.0,39.835693359375,38.63504257202148,38.839080276489256,37.96964061737061,34.71346718788147
2005-06-08,48.20000076293945,46.77000045776367,46.869998931884766,47.54999923706055,3342500.0,40.413631439208984,38.86338729858399,38.8798762512207,38.05073936462402,34.77750044822693
2005-06-09,48.380001068115234,47.52000045776367,47.7599983215332,48.16999816894531,2535000.0,40.940589904785156,39.13762690226237,38.916422805786134,38.133034553527835,34.84567048072815
2005-06-10,48.38999938964844,47.16999816894531,48.119998931884766,47.56999969482422,3197000.0,40.43064498901367,39.3206428527832,38.91336326599121,38.203017692565915,34.91148124694824
2005-06-13,48.22999954223633,47.38999938964844,47.5,48.099998474121094,2380500.0,40.945640563964844,39.595219167073566,38.89000648498535,38.277556838989256,34.980247745513914
2005-06-14,48.349998474121094,47.7599983215332,48.0,48.33000183105469,2447600.0,41.141448974609375,39.83355509440104,38.870905838012696,38.35583610534668,35.04849129676819
2005-06-15,48.849998474121094,48.15999984741211,48.59000015258789,48.63999938964844,3131800.0,41.40531921386719,40.060584513346356,38.875100708007814,38.43522678375244,35.119534978866575
2005-06-16,49.209999084472656,48.599998474121094,48.79999923706055,49.18000030517578,2974000.0,41.86501693725586,40.28143081665039,38.87965072631836,38.517602043151854,35.19175598144531
2005-06-17,49.900001525878906,48.86000061035156,49.900001525878906,49.2400016784668,5442800.0,41.91608428955078,40.513048299153645,38.889471740722655,38.59828197479248,35.26067831993103
2005-06-20,49.869998931884766,49.0099983215332,49.470001220703125,49.70000076293945,4799900.0,42.30766296386719,40.69597854614258,38.938401260375976,38.677446823120114,35.3296546459198
2005-06-21,49.880001068115234,48.849998474121094,49.599998474121094,48.869998931884766,3288300.0,41.60110855102539,40.86863403320312,38.96792999267578,38.745048904418944,35.39495016098022
2005-06-22,49.70000076293945,48.599998474121094,49.25,49.599998474121094,4747300.0,42.22254180908203,41.023224131266275,39.02637603759766,38.82667194366455,35.462273893356326
2005-06-23,51.849998474121094,49.619998931884766,49.70000076293945,51.7400016784668,9551500.0,44.04425048828125,41.303794606526694,39.134515075683595,38.9220149230957,35.53906586647034
2005-06-24,51.86000061035156,50.650001525878906,51.7400016784668,51.220001220703125,4538900.0,43.60159683227539,41.548623148600264,39.232610855102536,39.00571887969971,35.61102135658264
2005-06-27,52.310001373291016,51.22999954223633,51.5,52.029998779296875,2852500.0,44.29111862182617,41.797489929199216,39.37203468322754,39.087493057250974,35.68693211555481
2005-06-28,51.4900016784668,50.15999984741211,51.150001525878906,50.349998474121094,4202900.0,42.860992431640625,41.999176534016925,39.47282684326172,39.16446964263916,35.754421129226685
2005-06-29,50.900001525878906,49.79999923706055,50.22999954223633,50.290000915527344,2526700.0,42.809913635253906,42.15892868041992,39.556789016723634,39.24704486846924,35.821569995880125
2005-06-30,51.40999984741211,50.150001525878906,50.150001525878906,50.68000030517578,3033900.0,43.141902923583984,42.30568288167318,39.6689786529541,39.33726768493652,35.892073678970334
2005-07-01,52.970001220703125,50.75,51.5,52.70000076293945,3086500.0,44.861446380615234,42.601069641113284,39.78887176513672,39.44349792480469,35.97049715995789
2005-07-05,54.220001220703125,52.810001373291016,52.81999969482422,54.06999969482422,2946600.0,46.02766799926758,42.93987147013346,39.92613983154297,39.56054172515869,36.052336587905884
2005-07-06,54.65999984741211,52.91999816894531,54.20000076293945,53.150001525878906,3381600.0,45.2445182800293,43.213409423828125,40.02955665588379,39.65634719848633,36.12795094490051
2005-07-07,54.720001220703125,52.5099983215332,52.70000076293945,54.52000045776367,2963700.0,46.41074752807617,43.54710464477539,40.16275726318359,39.76016616821289,36.206324625015256
2005-07-08,54.88999938964844,53.25,54.79999923706055,54.029998779296875,2746100.0,45.993621826171875,43.82234497070313,40.30512397766113,39.862699089050295,36.28318472862244
2005-07-11,54.59000015258789,53.209999084472656,53.45000076293945,54.41999816894531,2617100.0,46.32561111450195,44.11631342569987,40.46670928955078,39.968551902771,36.360666551589965
2005-07-12,55.33000183105469,54.61000061035156,54.66999816894531,55.25,2640800.0,47.032169342041016,44.431280517578124,40.63953598022461,40.068827056884764,36.43960505485535
2005-07-13,55.59000015258789,54.11000061035156,55.38999938964844,54.43000030517578,3800500.0,46.3341178894043,44.74681447347005,40.77647361755371,40.17077671051025,36.51477789878845
2005-07-14,54.869998931884766,52.5099983215332,54.400001525878906,52.83000183105469,3760200.0,44.972110748291016,44.930119069417316,40.91149871826172,40.25036643981934,36.58676339149475
2005-07-15,53.5,51.95000076293945,52.97999954223633,52.16999816894531,3556900.0,44.4102783203125,44.95452092488607,41.03800712585449,40.32068897247314,36.65903284072876
2005-07-18,52.18000030517578,51.220001220703125,52.0,51.7400016784668,2189000.0,44.04425048828125,44.984031168619794,41.14852600097656,40.382005577087405,36.728815422058105
2005-07-19,52.91999816894531,51.70000076293945,51.75,52.900001525878906,2068500.0,45.03171157836914,45.03340403238932,41.29222267150879,40.44242031097412,36.80260312080383
2005-07-20,53.31999969482422,52.150001525878906,53.20000076293945,53.06999969482422,2019000.0,45.176429748535156,45.187766520182294,41.42606460571289,40.49138454437256,36.87603395462036
2005-07-21,53.38999938964844,52.369998931884766,52.61000061035156,52.81999969482422,1891500.0,44.96361541748047,45.331346638997395,41.57230911254883,40.543990745544434,36.945286474227906
2005-07-22,55.279998779296875,53.220001220703125,53.25,55.2599983215332,2665500.0,47.040672302246094,45.59126459757487,41.747685470581054,40.63043495178223,37.02149217605591
2005-07-25,56.0,54.7599983215332,55.11000061035156,55.27000045776367,2750700.0,47.049190521240234,45.73711420694987,41.96113868713379,40.70584854125977,37.097740468978884
2005-07-26,55.959999084472656,55.20000076293945,55.79999923706055,55.68000030517578,2116500.0,47.398216247558594,45.82848409016927,42.19789093017578,40.77380626678467,37.17560684204101
2005-07-27,56.0,54.939998626708984,55.849998474121094,55.68000030517578,2622600.0,47.398216247558594,45.97206395467122,42.42359390258789,40.83658786773682,37.2548713684082
2005-07-28,56.11000061035156,55.29999923706055,55.43000030517578,56.0099983215332,2403200.0,47.67913818359375,46.05662333170573,42.63740745544433,40.90183925628662,37.336536197662355
2005-07-29,56.81999969482422,56.040000915527344,56.2599983215332,56.09000015258789,2439100.0,47.74723434448242,46.17353083292643,42.85581222534179,40.96785640716553,37.42224905967712
2005-08-01,56.900001525878906,56.11000061035156,56.29999923706055,56.630001068115234,1686600.0,48.206912994384766,46.29895095825195,43.066242370605465,41.04466468811035,37.508671340942385
2005-08-02,58.2599983215332,56.880001068115234,56.97999954223633,57.779998779296875,2745500.0,49.18585205078125,46.4425298055013,43.3134194946289,41.14534812927246,37.599903631210324
