Date,High,Low,Open,Close,Volume,Adj Close,EXPE-15ma,EXPE-50ma,EXPE-100ma,EXPE-200ma
2005-10-04,42.040000915527344,40.79999923706055,40.880001068115234,41.18000030517578,672800.0,27.320451736450195,27.22049929300944,29.19560447692871,29.37361684835182,29.37361684835182
2005-10-05,41.540000915527344,39.84000015258789,41.20000076293945,40.18000030517578,538700.0,26.65702247619629,27.06746622721354,29.09184272766113,29.323309545163756,29.323309545163756
2005-10-06,40.599998474121094,39.31999969482422,40.599998474121094,40.08000183105469,367700.0,26.590681076049805,26.946278127034507,28.98489627838135,29.273625391179866,29.273625391179866
2005-10-07,40.79999923706055,39.439998626708984,39.84000015258789,40.20000076293945,546500.0,26.67029571533203,26.86666603088379,28.880072784423827,29.227137361254012,29.227137361254012
2005-10-10,41.0,39.79999923706055,40.0,40.599998474121094,442300.0,26.935659408569336,26.800321833292642,28.772860832214356,29.186935993663052,29.186935993663052
2005-10-11,41.15999984741211,39.79999923706055,40.619998931884766,40.099998474121094,446000.0,26.603946685791016,26.721594365437827,28.658749198913576,29.142401695251465,29.142401695251465
2005-10-12,40.5,39.08000183105469,39.900001525878906,39.29999923706055,620300.0,26.073198318481445,26.633136494954428,28.541983757019043,29.090381299035023,29.090381299035023
2005-10-13,39.81999969482422,38.599998474121094,39.040000915527344,39.52000045776367,621500.0,26.219144821166992,26.58979123433431,28.433445053100584,29.042527357737224,29.042527357737224
2005-10-14,41.91999816894531,39.400001525878906,39.619998931884766,40.279998779296875,479800.0,26.723356246948242,26.595097986857095,28.341624641418456,29.0045081591997,29.0045081591997
2005-10-17,41.0,39.5,40.15999984741211,40.84000015258789,600700.0,27.094892501831055,26.62871208190918,28.263338775634764,28.973707906661495,28.973707906661495
2005-10-18,41.15999984741211,39.400001525878906,40.939998626708984,39.7400016784668,300700.0,26.36510467529297,26.624289067586265,28.193544960021974,28.932301506163583,28.932301506163583
2005-10-19,39.97999954223633,38.900001525878906,39.70000076293945,39.18000030517578,467400.0,25.993576049804688,26.611904907226563,28.08049488067627,28.886383920907974,28.886383920907974
2005-10-20,39.400001525878906,37.959999084472656,39.040000915527344,39.0,588100.0,25.874160766601562,26.565906778971353,27.96903709411621,28.84004202622634,28.84004202622634
2005-10-21,39.880001068115234,38.41999816894531,38.720001220703125,39.15999984741211,417200.0,25.980304718017578,26.545560963948567,27.881728324890137,28.79671267307166,28.79671267307166
2005-10-24,39.2400016784668,37.720001220703125,39.2400016784668,38.540000915527344,794000.0,25.56897735595703,26.444718170166016,27.801319389343263,28.748537519084874,28.748537519084874
2005-10-25,38.47999954223633,37.5,38.18000030517578,37.65999984741211,491100.0,24.985151290893555,26.28903147379557,27.732056350708007,28.693193603964414,28.693193603964414
2005-10-26,38.060001373291016,37.02000045776367,37.619998931884766,37.47999954223633,471600.0,24.865726470947266,26.169611740112305,27.66013931274414,28.637723065804742,28.637723065804742
2005-10-27,38.20000076293945,37.400001525878906,38.15999984741211,37.65999984741211,572600.0,24.985151290893555,26.062576421101888,27.584241828918458,28.585543469020298,28.585543469020298
2005-10-28,37.779998779296875,37.15999984741211,37.18000030517578,37.560001373291016,607300.0,24.918813705444336,25.945810953776043,27.505425338745116,28.53389938784317,28.53389938784317
2005-10-31,38.459999084472656,36.97999954223633,37.220001220703125,37.70000076293945,903800.0,25.011693954467773,25.817546590169272,27.431120300292967,28.48497986793518,28.48497986793518
2005-11-01,38.380001068115234,37.36000061035156,37.36000061035156,38.08000183105469,820800.0,25.263797760009766,25.728203328450522,27.36318405151367,28.440854085634832,28.440854085634832
2005-11-02,39.08000183105469,37.599998474121094,37.880001068115234,38.79999923706055,824000.0,25.741472244262695,25.706088256835937,27.308781929016114,28.404375952643317,28.404375952643317
2005-11-03,41.939998626708984,40.2599983215332,41.0,41.41999816894531,2266800.0,27.479686737060547,25.790124384562173,27.28516345977783,28.392046763102215,28.392046763102215
2005-11-04,48.2400016784668,44.400001525878906,46.959999084472656,45.459999084472656,4354600.0,30.159982681274414,26.019232813517252,27.300289916992188,28.415309077815007,28.415309077815007
2005-11-07,45.7400016784668,44.119998931884766,45.599998474121094,45.2599983215332,723600.0,30.027297973632812,26.21472651163737,27.314089469909668,28.43624399853991,28.43624399853991
2005-11-08,45.79999923706055,43.79999923706055,44.84000015258789,45.18000030517578,704700.0,29.974218368530273,26.455334091186522,27.320723915100096,28.455961618667995,28.455961618667995
2005-11-09,45.58000183105469,44.040000915527344,45.2400016784668,44.599998474121094,823200.0,29.58942413330078,26.69505729675293,27.318070182800295,28.470309245435498,28.470309245435498
2005-11-10,44.91999816894531,43.81999969482422,44.20000076293945,44.0,647100.0,29.191362380981445,26.916204071044923,27.311170654296873,28.479322409629823,28.479322409629823
2005-11-11,44.2400016784668,42.7599983215332,43.97999954223633,43.0,686900.0,28.52792739868164,27.08604558308919,27.29206386566162,28.479922471223055,28.479922471223055
2005-11-14,43.63999938964844,42.29999923706055,43.0,43.13999938964844,949800.0,28.620800018310547,27.289500427246093,27.27083377838135,28.481640490089976,28.481640490089976
2005-11-15,43.18000030517578,42.15999984741211,42.91999816894531,43.02000045776367,661400.0,28.54119300842285,27.526569875081382,27.255442085266115,28.482357990310852,28.482357990310852
2005-11-16,44.15999984741211,42.7400016784668,43.380001068115234,42.81999969482422,575300.0,28.40850257873535,27.76275494893392,27.232354469299317,28.481478759220668,28.481478759220668
2005-11-17,43.7400016784668,42.31999969482422,42.900001525878906,43.29999923706055,1132600.0,28.726945877075195,28.01220792134603,27.211124305725097,28.484366607666015,28.484366607666015
2005-11-18,43.81999969482422,43.099998474121094,43.29999923706055,43.400001525878906,833900.0,28.79330062866211,28.270507049560546,27.20157096862793,28.48795886372411,28.48795886372411
2005-11-21,45.79999923706055,43.36000061035156,43.36000061035156,45.20000076293945,2279800.0,29.98749542236328,28.602227147420248,27.214839820861815,28.50519491612226,28.50519491612226
2005-11-22,47.380001068115234,44.84000015258789,45.439998626708984,46.79999923706055,1898600.0,31.04899024963379,28.987906646728515,27.250134887695314,28.5341016812758,28.5341016812758
2005-11-23,46.79999923706055,45.099998474121094,46.20000076293945,45.599998474121094,1132300.0,30.252859115600586,29.288665771484375,27.276141700744628,28.55341356256035,28.55341356256035
2005-11-25,46.84000015258789,45.880001068115234,45.880001068115234,46.279998779296875,193300.0,30.703998565673828,29.503619893391928,27.3220516204834,28.577308951483833,28.577308951483833
2005-11-28,46.939998626708984,45.84000015258789,46.70000076293945,46.380001068115234,645500.0,30.77034568786621,29.544310760498046,27.380168991088865,28.601408256279242,28.601408256279242
2005-11-29,48.5,46.20000076293945,46.2599983215332,47.31999969482422,1951800.0,31.39397430419922,29.63542251586914,27.44943202972412,28.631762235060982,28.631762235060982
2005-11-30,49.97999954223633,47.47999954223633,47.939998626708984,49.779998779296875,2771500.0,33.02604675292969,29.838877741495768,27.55425579071045,28.679012606220862,28.679012606220862
2005-12-01,50.15999984741211,49.2599983215332,49.779998779296875,49.68000030517578,1448900.0,32.95970153808594,30.06356290181478,27.66544849395752,28.724551850176873,28.724551850176873
2005-12-02,49.86000061035156,48.79999923706055,49.29999923706055,49.79999923706055,470800.0,33.039310455322266,30.3200927734375,27.78884822845459,28.769970361809982,28.769970361809982
2005-12-05,49.939998626708984,48.279998779296875,49.939998626708984,48.7599983215332,1101300.0,32.34933853149414,30.574853515625,27.902959899902342,28.807255446910858,28.807255446910858
2005-12-06,49.58000183105469,48.41999816894531,49.2599983215332,48.619998931884766,676400.0,32.25644302368164,30.81722971598307,28.01627513885498,28.842814081722928,28.842814081722928
2005-12-07,49.599998474121094,48.41999816894531,48.41999816894531,49.15999984741211,995900.0,32.614707946777344,31.08879737854004,28.139940299987792,28.881302794631647,28.881302794631647
2005-12-08,49.540000915527344,48.400001525878906,49.0,49.2400016784668,528500.0,32.66778564453125,31.37274958292643,28.269709243774415,28.919550096145784,28.919550096145784
2005-12-09,50.2400016784668,48.65999984741211,49.099998474121094,49.79999923706055,980900.0,33.039310455322266,31.66024055480957,28.399212799072266,28.96074769973755,28.96074769973755
2005-12-12,50.599998474121094,49.20000076293945,50.5,50.400001525878906,704400.0,33.437374114990234,31.969845453898113,28.542250442504884,28.976404857635497,29.005070733551932
2005-12-13,50.86000061035156,49.459999084472656,50.29999923706055,50.2400016784668,891500.0,33.331233978271484,32.19276135762532,28.667242736816405,28.979854793548583,29.04748409869624
2005-12-14,50.959999084472656,49.619998931884766,50.41999816894531,50.720001220703125,693100.0,33.64968490600586,32.36614100138346,28.79382740020752,28.994715938568117,29.092165659932256
2005-12-15,51.15999984741211,50.060001373291016,50.86000061035156,50.86000061035156,834800.0,33.74254608154297,32.59878679911296,28.935537872314452,29.013690299987793,29.1368808562939
2005-12-16,52.63999938964844,49.91999816894531,51.29999923706055,52.20000076293945,8207900.0,34.63156509399414,32.86062456766764,29.09635555267334,29.040625915527343,29.189211182367234
2005-12-19,51.880001068115234,49.599998474121094,51.31999969482422,50.84000015258789,2319800.0,33.72928237915039,33.05788701375325,29.237535285949708,29.058804035186768,29.232042042714244
2005-12-20,51.119998931884766,48.900001525878906,50.97999954223633,49.52000045776367,1073300.0,32.85354995727539,33.155192057291664,29.35589309692383,29.064376964569092,29.26588791107463
2005-12-21,49.52000045776367,48.29999923706055,49.31999969482422,48.63999938964844,1044600.0,32.269718170166016,33.10477015177409,29.46920852661133,29.06397886276245,29.293701154214364
2005-12-22,49.119998931884766,47.220001220703125,48.81999969482422,48.36000061035156,1500000.0,32.083961486816406,33.04638748168945,29.589423789978028,29.065703773498534,29.31929987286209
2005-12-23,48.779998779296875,47.540000915527344,48.52000045776367,47.91999816894531,498500.0,31.79204559326172,32.963236490885414,29.70088180541992,29.067163429260255,29.34177937941118
2005-12-27,48.439998626708984,46.29999923706055,47.79999923706055,47.439998626708984,550500.0,31.473587036132812,32.90485305786133,29.795886421203612,29.068755531311034,29.360984853796058
2005-12-28,48.119998931884766,46.20000076293945,47.13999938964844,47.900001525878906,946900.0,31.778778076171875,32.873008728027344,29.88956413269043,29.076451454162598,29.382572293281555
2005-12-29,48.459999084472656,47.36000061035156,48.0,47.65999984741211,449400.0,31.619544982910156,32.8066645304362,29.994652938842773,29.09409894943237,29.402368511773844
2005-12-30,48.380001068115234,46.79999923706055,47.36000061035156,47.91999816894531,529000.0,31.79204559326172,32.74828186035156,30.110622329711916,29.095558605194093,29.423330591436017
2006-01-03,48.400001525878906,46.900001525878906,48.0,48.0,1029700.0,31.845109939575195,32.66866849263509,30.230041313171387,29.0995392036438,29.444389542289404
2006-01-04,48.599998474121094,47.18000030517578,48.0,48.5,1135500.0,32.17684555053711,32.58463325500488,30.353972129821777,29.11785022735596,29.467945197532917
2006-01-05,48.70000076293945,47.599998474121094,48.65999984741211,48.0,618800.0,31.845109939575195,32.485558319091794,30.47949478149414,29.1404070854187,29.4882628449008
2006-01-06,48.68000030517578,47.220001220703125,48.47999954223633,48.02000045776367,1600500.0,31.85839080810547,32.3661387125651,30.61695957183838,29.174507961273193,29.508348675097448
2006-01-09,49.02000045776367,47.599998474121094,48.08000183105469,48.84000015258789,1079500.0,32.40241241455078,32.27679646809896,30.76769329071045,29.213916301727295,29.5326685384542
2006-01-10,50.79999923706055,49.040000915527344,49.720001220703125,50.619998931884766,1861100.0,33.58333206176758,32.20691426595052,30.93965690612793,29.261949367523194,29.566424067815145
2006-01-11,51.29999923706055,50.099998474121094,50.560001373291016,50.880001068115234,966900.0,33.75582504272461,32.208683776855466,31.116397132873534,29.310911235809325,29.601047216368116
2006-01-12,51.400001525878906,50.099998474121094,50.5,51.2599983215332,854700.0,34.0079345703125,32.28564275105794,31.296321945190428,29.363721122741698,29.637169243859464
2006-01-13,51.599998474121094,50.7400016784668,51.060001373291016,51.439998626708984,635100.0,34.12735366821289,32.4094851175944,31.473593063354492,29.41838855743408,29.6736748082851
2006-01-17,51.97999954223633,51.439998626708984,51.68000030517578,51.7400016784668,1292000.0,34.32638168334961,32.55897979736328,31.645291252136232,29.477036590576173,29.71119663792272
2006-01-18,52.2599983215332,51.34000015258789,51.34000015258789,51.91999816894531,1305900.0,34.44581604003906,32.735897827148435,31.7846138381958,29.534888648986815,29.74907359313965
2006-01-19,52.220001220703125,51.2599983215332,51.900001525878906,51.959999084472656,437200.0,34.47235107421875,32.9358154296875,31.870861206054688,29.585575561523438,29.786559922354563
2006-01-20,52.0,50.41999816894531,51.459999084472656,50.70000076293945,760500.0,33.636417388916016,33.05965805053711,31.94304359436035,29.62856653213501,29.816873760673943
2006-01-23,51.540000915527344,50.0,50.540000915527344,51.31999969482422,634200.0,34.04773712158203,33.221537526448564,32.024513969421385,29.67261894226074,29.849927380681038
2006-01-24,51.7599983215332,50.5,51.31999969482422,50.97999954223633,1179400.0,33.822166442871094,33.356878916422524,32.10916881561279,29.713619499206544,29.88071993155073
2006-01-25,51.0,49.400001525878906,50.84000015258789,50.599998474121094,589100.0,33.570064544677734,33.47187589009603,32.19674285888672,29.753956756591798,29.90909950549786
2006-01-26,51.79999923706055,50.619998931884766,51.20000076293945,51.34000015258789,605000.0,34.06101608276367,33.59748725891113,32.30740463256836,29.79973424911499,29.940793525171642
2006-01-27,53.099998474121094,51.13999938964844,51.380001068115234,52.34000015258789,972600.0,34.724449157714844,33.78944320678711,32.42947761535645,29.850155696868896,29.977033340569697
2006-01-30,53.220001220703125,52.2599983215332,52.65999984741211,52.619998931884766,736800.0,34.910213470458984,33.992898050944014,32.55685802459717,29.90615005493164,30.01412492049368
2006-01-31,52.91999816894531,51.20000076293945,52.58000183105469,52.040000915527344,587300.0,34.525413513183594,34.13443145751953,32.679196243286135,29.955775356292726,30.047791253274948
2006-02-01,52.599998474121094,50.959999084472656,51.86000061035156,52.36000061035156,418400.0,34.73771667480469,34.211390431722,32.799411659240725,30.00526798248291,30.082531441582574
2006-02-02,55.099998474121094,51.2400016784668,52.02000045776367,51.779998779296875,753800.0,34.3529167175293,34.25119654337565,32.91060398101806,30.056087474823,30.113931333317478
2006-02-03,51.34000015258789,49.599998474121094,50.959999084472656,50.939998626708984,846800.0,33.79561996459961,34.23704223632812,32.98676647186279,30.100803146362306,30.14080497296187
2006-02-06,51.18000030517578,50.400001525878906,50.459999084472656,51.040000915527344,393200.0,33.86198425292969,34.21935094197591,33.04302635192871,30.146580619812013,30.167770040208016
2006-02-07,51.439998626708984,50.400001525878906,50.540000915527344,51.08000183105469,491200.0,33.88851547241211,34.19015986124675,33.11573947906494,30.195940589904787,30.194537992957684
2006-02-08,51.7400016784668,50.65999984741211,51.060001373291016,51.400001525878906,486600.0,34.100799560546875,34.16715876261393,33.1836754989624,30.2528635597229,30.22243986129761
2006-02-09,52.220001220703125,50.20000076293945,51.2599983215332,50.47999954223633,440400.0,33.49044418334961,34.101698303222655,33.23807746887207,30.309123229980468,30.245617196915
2006-02-10,48.79999923706055,47.099998474121094,48.619998931884766,48.47999954223633,2202100.0,32.163570404052734,34.00350850423177,33.25346939086914,30.351450710296632,30.25912390964132
2006-02-13,48.560001373291016,47.63999938964844,48.040000915527344,48.400001525878906,735400.0,32.110496520996094,33.874359130859375,33.23515838623047,30.394707088470458,30.272070571259185
2006-02-14,48.400001525878906,46.560001373291016,48.15999984741211,47.65999984741211,1425600.0,31.619544982910156,33.727517700195314,33.20835525512695,30.436901874542237,30.281428032451206
2006-02-15,49.279998779296875,46.97999954223633,47.41999816894531,48.5,1952100.0,32.17684555053711,33.63463643391927,33.19110595703125,30.48997709274292,30.294499877403524
2006-02-16,41.52000045776367,38.900001525878906,39.400001525878906,39.63999938964844,13689600.0,26.298757553100586,33.117152531941734,33.07009433746338,30.48652711868286,30.26713177929186
2006-02-17,41.0,39.459999084472656,39.599998474121094,40.2400016784668,2051000.0,26.69682502746582,32.58197758992513,32.958901977539064,30.48758855819702,30.242843978259028
2006-02-21,40.41999816894531,39.560001373291016,40.13999938964844,39.959999084472656,2299400.0,26.511058807373047,32.0220339457194,32.836828994750974,30.488384647369386,30.21762921359088
2006-02-22,41.119998931884766,39.959999084472656,40.20000076293945,40.599998474121094,1656900.0,26.935659408569336,31.516050338745117,32.72218647003174,30.495947856903076,30.19560257060416
2006-02-23,40.599998474121094,39.880001068115234,40.560001373291016,40.040000915527344,852400.0,26.564132690429688,30.971144739786784,32.592682914733885,30.495947856903076,30.171392771402996
2006-02-24,40.0,39.0,39.880001068115234,39.040000915527344,1933200.0,25.900697708129883,30.40766347249349,32.44194938659668,30.49209991455078,30.143110022639597
2006-02-27,39.68000030517578,38.97999954223633,39.2400016784668,39.02000045776367,1206600.0,25.887428283691406,29.880450693766274,32.29307327270508,30.480158004760742,30.115112116462306
2006-02-28,39.119998931884766,37.58000183105469,39.119998931884766,37.939998626708984,2488500.0,25.170907974243164,29.301045608520507,32.12349773406982,30.45866256713867,30.08279705670924
2006-03-01,39.13999938964844,37.70000076293945,38.02000045776367,38.79999923706055,1285300.0,25.741472244262695,28.75790939331055,31.963476257324217,30.449507064819336,30.054606635849197
2006-03-02,38.79999923706055,38.02000045776367,38.5,38.31999969482422,625900.0,25.423019409179688,28.179390716552735,31.77930534362793,30.437830448150635,30.024725427935202
2006-03-03,38.97999954223633,37.84000015258789,38.13999938964844,38.79999923706055,776000.0,25.741472244262695,27.662792587280272,31.619549140930175,30.42854221343994,29.997268676757812
2006-03-06,39.0,38.52000045776367,38.619998931884766,38.720001220703125,996400.0,25.688396453857422,27.23111432393392,31.476246070861816,30.41606958389282,29.969823630752078
2006-03-07,38.7599983215332,37.900001525878906,38.7599983215332,38.2599983215332,719900.0,25.383216857910156,26.782629013061523,31.3385160446167,30.403862285614014,29.94079447396194
2006-03-08,38.2599983215332,36.939998626708984,38.0,37.540000915527344,1467700.0,24.90553092956543,26.335028076171874,31.19494743347168,30.392185611724855,29.909126149783344
2006-03-09,37.880001068115234,37.040000915527344,37.65999984741211,37.13999938964844,1017100.0,24.640155792236328,25.832582092285158,31.05190963745117,30.376395721435546,29.876195085048675
2006-03-10,37.599998474121094,36.099998474121094,37.15999984741211,36.939998626708984,1060300.0,24.50747299194336,25.713163121541342,30.912587356567382,30.3542368888855,29.8428489850915
2006-03-13,37.52000045776367,36.5,37.040000915527344,37.29999923706055,579100.0,24.746307373046875,25.583128611246746,30.771937942504884,30.330751037597658,29.811388851683816
2006-03-14,37.68000030517578,36.900001525878906,37.400001525878906,37.20000076293945,739500.0,24.67996597290039,25.461055755615234,30.633146362304686,30.31389965057373,29.77990772972809
2006-03-15,37.7599983215332,36.81999969482422,37.119998931884766,37.400001525878906,438800.0,24.812664031982422,25.31952273050944,30.4935587310791,30.302090530395507,29.749619658400373
2006-03-16,37.34000015258789,36.18000030517578,37.279998779296875,36.279998779296875,1155400.0,24.06960105895996,25.15322062174479,30.3380485534668,30.28404493331909,29.715195303252248
2006-03-17,36.400001525878906,35.91999816894531,36.279998779296875,36.36000061035156,2022700.0,24.122676849365234,25.03468589782715,30.17696517944336,30.265468654632567,29.68150543304811
2006-03-20,36.619998931884766,36.119998931884766,36.31999969482422,36.2400016784668,672900.0,24.04306983947754,24.91172866821289,30.020924377441407,30.250209579467775,29.64774234566146
