Date,High,Low,Open,Close,Volume,Adj Close,LIN-15ma,LIN-50ma,LIN-100ma,LIN-200ma
2002-10-28,26.440000534057617,25.479999542236328,26.399999618530273,25.7450008392334,3044200.0,18.36476707458496,18.991069920857747,19.179550819396972,18.99394088745117,19.63904767990112
2002-10-29,25.950000762939453,25.125,25.625,25.700000762939453,2793400.0,18.33266830444336,18.967292277018228,19.147649726867677,18.98481418609619,19.641410150527953
2002-10-30,26.575000762939453,25.604999542236328,25.950000762939453,26.5,2976600.0,18.903331756591797,19.048136901855468,19.135905075073243,18.977662353515626,19.646484785079956
2002-10-31,27.25,26.3700008392334,26.399999618530273,27.25,3155200.0,19.438329696655273,19.094027709960937,19.130311050415038,18.97955665588379,19.65677622795105
2002-11-01,27.975000381469727,26.875,26.950000762939453,27.915000915527344,2400600.0,19.912696838378906,19.1251771291097,19.125461235046387,18.986230239868163,19.669068841934205
2002-11-04,28.3700008392334,27.524999618530273,28.125,27.524999618530273,2168400.0,19.634504318237305,19.156088638305665,19.12002338409424,18.99328498840332,19.680764808654786
2002-11-05,27.700000762939453,27.1299991607666,27.274999618530273,27.235000610351562,1706600.0,19.427627563476562,19.103539657592773,19.10134952545166,18.99987030029297,19.691214570999147
2002-11-06,27.93000030517578,26.950000762939453,27.450000762939453,27.8700008392334,1930000.0,19.880598068237305,19.159417470296223,19.084698066711425,19.0016025352478,19.699251413345337
2002-11-07,27.799999237060547,26.799999237060547,27.75,26.979999542236328,1918600.0,19.245731353759766,19.152522150675455,19.06821491241455,18.995315799713136,19.699736289978027
2002-11-08,27.799999237060547,26.905000686645508,27.18000030517578,27.149999618530273,2308200.0,19.36699676513672,19.14467544555664,19.05749797821045,18.992302932739257,19.69793255805969
2002-11-11,27.30500030517578,26.0049991607666,27.049999237060547,26.100000381469727,1921000.0,18.618000030517578,19.07191530863444,19.0315877532959,18.98236883163452,19.69233094215393
2002-11-12,26.834999084472656,25.875,26.325000762939453,26.674999237060547,2981400.0,19.028162002563477,19.061215082804363,19.029447708129883,18.97884647369385,19.690562973022463
2002-11-13,27.334999084472656,26.204999923706055,26.649999618530273,26.975000381469727,2737400.0,19.242164611816406,19.088559722900392,19.019461097717286,18.97696657180786,19.68691710472107
2002-11-14,28.0,27.149999618530273,27.149999618530273,27.8799991607666,2093600.0,19.88772964477539,19.197699991861978,19.038935089111327,18.979658718109132,19.68388659477234
2002-11-15,28.46500015258789,27.575000762939453,27.625,28.274999618530273,1982600.0,20.16949462890625,19.296853510538735,19.053486976623535,18.989397830963135,19.683677082061767
2002-11-18,28.420000076293945,27.850000381469727,28.309999465942383,27.975000381469727,1582400.0,19.955495834350586,19.40290209452311,19.064186897277832,18.990350799560545,19.68328013420105
2002-11-19,28.325000762939453,27.825000762939453,27.905000686645508,28.135000228881836,1457400.0,20.069631576538086,19.518699645996094,19.065256996154787,18.9885711479187,19.685483856201174
2002-11-20,28.700000762939453,27.649999618530273,28.024999618530273,28.700000762939453,3559800.0,20.47265625,19.623321278889975,19.067610816955565,18.99604637145996,19.6887317943573
2002-11-21,29.2450008392334,28.43000030517578,28.704999923706055,29.2450008392334,2212200.0,20.86142921447754,19.718194580078126,19.08708480834961,19.01515714645386,19.694470872879027
2002-11-22,29.264999389648438,28.2450008392334,29.125,28.399999618530273,1859200.0,20.258670806884766,19.74125951131185,19.091507606506347,19.031154689788817,19.696419448852538
2002-11-25,28.979999542236328,28.334999084472656,28.575000762939453,28.895000457763672,1511200.0,20.61176109313965,19.806409962972005,19.109768867492676,19.04265096664429,19.696832599639894
2002-11-26,28.739999771118164,27.780000686645508,28.700000762939453,28.045000076293945,3330800.0,20.00543212890625,19.844930267333986,19.119969520568848,19.0511049079895,19.695361490249635
2002-11-27,28.9950008392334,28.094999313354492,28.094999313354492,28.954999923706055,1439000.0,20.654563903808594,19.896527989705405,19.142867431640624,19.071239070892332,19.697136039733888
2002-11-29,29.7450008392334,29.1299991607666,29.1299991607666,29.5,1298200.0,21.0433349609375,20.016368230183918,19.18402690887451,19.10112512588501,19.70120747566223
2002-12-02,29.670000076293945,28.899999618530273,29.549999237060547,29.25,2070800.0,20.865001678466797,20.116235224405923,19.220692329406738,19.132071170806885,19.70405180931091
2002-12-03,29.44499969482422,28.915000915527344,29.049999237060547,29.149999618530273,2231800.0,20.79366683959961,20.261279678344728,19.265632400512697,19.155017986297608,19.709681520462038
2002-12-04,28.875,28.385000228881836,28.75,28.46500015258789,2928000.0,20.371427536010742,20.35083071390788,19.31639434814453,19.178362731933593,19.710922956466675
2002-12-05,28.489999771118164,28.100000381469727,28.489999771118164,28.229999542236328,1771600.0,20.203237533569336,20.41490224202474,19.363792495727537,19.206067485809328,19.710970420837402
2002-12-06,28.860000610351562,27.924999237060547,28.0,28.7450008392334,1333200.0,20.57181167602539,20.46050771077474,19.405080223083495,19.231593799591064,19.71224296569824
2002-12-09,28.81999969482422,28.2549991607666,28.625,28.315000534057617,1559600.0,20.264074325561523,20.46681302388509,19.44185375213623,19.25816547393799,19.710299854278563
2002-12-10,28.584999084472656,28.0,28.549999237060547,28.5,1819200.0,20.396465301513672,20.49621098836263,19.485198554992675,19.291285572052,19.710607347488402
2002-12-11,28.600000381469727,28.024999618530273,28.200000762939453,28.450000762939453,2062400.0,20.360679626464844,20.515614191691082,19.51577224731445,19.33250644683838,19.71045350074768
2002-12-12,28.399999618530273,27.915000915527344,28.350000381469727,28.030000686645508,1084200.0,20.06011199951172,20.48811124165853,19.558524589538575,19.371006031036377,19.708549699783326
2002-12-13,28.03499984741211,27.299999237060547,28.03499984741211,27.34000015258789,2116000.0,19.56629753112793,20.40176912943522,19.585907859802248,19.387934455871584,19.703559007644653
2002-12-16,28.799999237060547,27.520000457763672,27.524999618530273,28.799999237060547,2557000.0,20.611173629760742,20.425269317626952,19.637684097290037,19.403973979949953,19.699662132263185
2002-12-17,28.854999542236328,28.325000762939453,28.80500030517578,28.56999969482422,2171800.0,20.446561813354492,20.414256032307943,19.68795139312744,19.42519121170044,19.69919201850891
2002-12-18,28.575000762939453,28.125,28.575000762939453,28.520000457763672,2508600.0,20.410783767700195,20.441279474894205,19.722380409240724,19.4380895614624,19.69631185531616
2002-12-19,28.649999618530273,28.25,28.25,28.524999618530273,1767000.0,20.41436195373535,20.42526601155599,19.776854400634765,19.45489761352539,19.69258193016052
2002-12-20,29.225000381469727,28.579999923706055,28.625,29.0,3210600.0,20.754297256469727,20.40599683125814,19.816940994262694,19.476562252044676,19.689560060501098
2002-12-23,29.75,28.94499969482422,29.200000762939453,29.25,1948000.0,20.933223724365234,20.41054496765137,19.84669635772705,19.498416824340822,19.686990098953245
2002-12-24,29.209999084472656,29.040000915527344,29.174999237060547,29.040000915527344,563200.0,20.78293228149414,20.409829330444335,19.878938369750976,19.52996379852295,19.68418225288391
2002-12-26,29.489999771118164,29.049999237060547,29.104999542236328,29.1200008392334,758600.0,20.84018898010254,20.44108009338379,19.89142490386963,19.56421573638916,19.68353768348694
2002-12-27,29.184999465942383,28.690000534057617,29.024999618530273,28.719999313354492,873200.0,20.553911209106445,20.464458338419597,19.921654510498048,19.588070220947266,19.680859632492066
2002-12-30,29.100000381469727,28.5049991607666,28.725000381469727,29.0,1735600.0,20.754297256469727,20.476624043782554,19.949757232666016,19.607460174560547,19.678422088623048
2002-12-31,29.100000381469727,28.7549991607666,28.8799991607666,28.885000228881836,1562800.0,20.671995162963867,20.50381876627604,19.973503189086912,19.618172607421876,19.67544910430908
2003-01-02,29.700000762939453,28.975000381469727,29.0,29.649999618530273,2977000.0,21.219486236572266,20.558686828613283,20.003704872131348,19.633045024871826,19.674646921157837
2003-01-03,29.655000686645508,29.274999618530273,29.655000686645508,29.43000030517578,2127400.0,21.062042236328125,20.6054443359375,20.041172409057616,19.651212062835693,19.673447074890138
2003-01-06,30.045000076293945,29.43000030517578,29.43000030517578,30.0,2104200.0,21.4699764251709,20.69943529764811,20.093932037353515,19.6723211479187,19.676943016052245
2003-01-07,30.06999969482422,29.75,30.0,29.799999237060547,2307400.0,21.32683753967285,20.816804631551108,20.15545627593994,19.686809825897218,19.680201358795166
2003-01-08,29.7450008392334,29.174999237060547,29.655000686645508,29.219999313354492,2466800.0,20.911746978759766,20.836842854817707,20.200047378540038,19.70059513092041,19.683243532180786
2003-01-09,29.75,29.274999618530273,29.274999618530273,29.700000762939453,2437400.0,21.255264282226562,20.890756352742514,20.25785732269287,19.71870407104492,19.686498165130615
2003-01-10,29.704999923706055,29.200000762939453,29.704999923706055,29.200000762939453,2603800.0,20.897436141967773,20.92319984436035,20.309152679443358,19.728401203155517,19.68589190483093
2003-01-13,29.415000915527344,28.989999771118164,29.200000762939453,29.149999618530273,2128600.0,20.86165428161621,20.95301933288574,20.348319129943846,19.742112102508546,19.684309854507447
2003-01-14,29.25,28.75,29.25,29.18000030517578,1463400.0,20.88311767578125,20.961607360839842,20.377214889526368,19.753762969970705,19.684942331314087
2003-01-15,29.184999465942383,28.450000762939453,29.184999465942383,28.575000762939453,1730800.0,20.450145721435547,20.929402160644532,20.3879638671875,19.756712551116944,19.682737073898316
2003-01-16,29.030000686645508,28.65999984741211,28.700000762939453,28.915000915527344,1538200.0,20.69347381591797,20.923438262939452,20.409143257141114,19.764583320617675,19.684386854171752
2003-01-17,28.899999618530273,28.450000762939453,28.825000762939453,28.450000762939453,2051600.0,20.360679626464844,20.89147097269694,20.42780429840088,19.76457691192627,19.685930948257447
2003-01-21,28.584999084472656,28.06999969482422,28.575000762939453,28.06999969482422,1903400.0,20.08873176574707,20.860459009806316,20.431966972351074,19.75833251953125,19.68538928985596
2003-01-22,28.325000762939453,27.844999313354492,28.06999969482422,27.8799991607666,1998000.0,19.952756881713867,20.80702298482259,20.446107482910158,19.757161197662352,19.683884420394897
2003-01-23,28.0,27.524999618530273,27.825000762939453,27.790000915527344,2283600.0,19.88834571838379,20.754779688517253,20.456534461975096,19.757016220092773,19.680003452301026
2003-01-24,27.950000762939453,27.084999084472656,27.799999237060547,27.09000015258789,1718600.0,19.387378692626953,20.632639185587564,20.471922035217286,19.751754894256592,19.672041673660278
2003-01-27,27.094999313354492,25.975000381469727,27.094999313354492,26.045000076293945,2724600.0,18.639511108398438,20.471137110392252,20.464149017333984,19.746798362731933,19.660322856903075
2003-01-28,26.875,26.125,26.125,26.770000457763672,2877600.0,19.158369064331055,20.31702995300293,20.462473106384277,19.74096710205078,19.651340007781982
2003-01-29,27.135000228881836,26.280000686645508,26.774999618530273,26.875,2569600.0,19.23351287841797,20.177474975585938,20.44938877105713,19.74416193008423,19.643724460601806
2003-01-30,27.184999465942383,26.55500030517578,26.8799991607666,26.55500030517578,2881000.0,19.004491806030273,20.050324630737304,20.426088714599608,19.739787845611573,19.63349407196045
2003-01-31,27.665000915527344,26.364999771118164,26.450000762939453,27.270000457763672,2704200.0,19.516206741333008,19.9343874613444,20.417302932739258,19.740744915008545,19.625326442718507
2003-02-03,27.665000915527344,27.149999618530273,27.149999618530273,27.334999084472656,1892800.0,19.562721252441406,19.84540646870931,20.407164726257324,19.736210861206054,19.618666334152223
2003-02-04,27.209999084472656,26.795000076293945,27.209999084472656,27.014999389648438,1536000.0,19.333698272705078,19.7435427347819,20.384385566711426,19.725998191833497,19.610949678421022
2003-02-05,27.53499984741211,26.790000915527344,27.020000457763672,27.030000686645508,2043200.0,19.344440460205078,19.64096425374349,20.35404579162598,19.720565299987793,19.606509466171264
2003-02-06,27.100000381469727,26.5,26.975000381469727,26.614999771118164,1450400.0,19.04743766784668,19.54745038350423,20.329821128845214,19.710664367675783,19.6033465385437
2003-02-07,26.950000762939453,26.415000915527344,26.924999237060547,26.415000915527344,1433800.0,18.90430450439453,19.428172429402668,20.29567199707031,19.702720432281495,19.597378540039063
2003-02-10,26.75,26.209999084472656,26.3799991607666,26.700000762939453,1597400.0,19.108266830444336,19.3446782430013,20.277728691101075,19.69884910583496,19.592465744018554
2003-02-11,26.78499984741211,26.200000762939453,26.700000762939453,26.3700008392334,1439400.0,18.872106552124023,19.263569895426432,20.242079544067384,19.692473487854002,19.586088829040527
2003-02-12,26.575000762939453,26.209999084472656,26.375,26.229999542236328,1291400.0,18.77190589904785,19.184846496582033,20.19665096282959,19.69033893585205,19.58060980796814
2003-02-13,26.420000076293945,25.934999465942383,26.295000076293945,26.290000915527344,1302400.0,18.814844131469727,19.113279724121092,20.155647811889647,19.688170070648194,19.573574714660644
2003-02-14,26.684999465942383,25.969999313354492,26.290000915527344,26.59000015258789,1137400.0,19.029550552368164,19.089424514770506,20.12036548614502,19.692998943328856,19.56671009063721
2003-02-18,27.274999618530273,26.850000381469727,26.899999618530273,27.0,1117400.0,19.32296371459961,19.134988021850585,20.099396209716797,19.707895278930664,19.558054399490356
2003-02-19,27.024999618530273,26.559999465942383,26.975000381469727,26.68000030517578,1106400.0,19.093957901000977,19.13069394429525,20.07721061706543,19.720501556396485,19.548572397232057
2003-02-20,26.80500030517578,26.30500030517578,26.725000381469727,26.549999237060547,1297200.0,19.00092124938965,19.11518783569336,20.045792808532713,19.725436515808106,19.539900140762327
2003-02-21,26.704999923706055,26.200000762939453,26.5,26.540000915527344,1819400.0,18.993764877319336,19.11447270711263,20.020386619567873,19.73112018585205,19.530837993621827
2003-02-24,26.540000915527344,25.885000228881836,26.540000915527344,25.885000228881836,1461200.0,18.525005340576172,19.04839261372884,19.98295742034912,19.734077987670897,19.517962293624876
2003-02-25,25.670000076293945,25.049999237060547,25.600000381469727,25.545000076293945,2937200.0,18.281679153442383,18.962989807128906,19.941377410888673,19.72857482910156,19.50346266746521
2003-02-26,25.920000076293945,25.475000381469727,25.545000076293945,25.684999465942383,2009000.0,18.381868362426758,18.899534479777017,19.907812538146974,19.733168563842774,19.491429529190064
2003-02-27,26.2549991607666,25.709999084472656,25.75,26.104999542236328,1258200.0,18.682449340820312,18.8554017384847,19.89013557434082,19.738021717071533,19.48063368797302
2003-02-28,26.549999237060547,26.049999237060547,26.200000762939453,26.424999237060547,2196400.0,18.911470413208008,18.846337254842123,19.856141510009767,19.746912803649902,19.46876954078674
2003-03-03,26.854999542236328,26.094999313354492,26.625,26.100000381469727,1410400.0,18.67887306213379,18.83130849202474,19.820787734985352,19.754369564056397,19.455919408798216
2003-03-04,26.165000915527344,25.75,26.149999618530273,25.899999618530273,2351800.0,18.53573989868164,18.793140029907228,19.78328685760498,19.752833633422853,19.443770275115966
2003-03-05,26.030000686645508,25.575000762939453,25.885000228881836,26.030000686645508,1782000.0,18.706418991088867,18.782094192504882,19.74912799835205,19.76299119949341,19.43302345275879
2003-03-06,25.989999771118164,25.6299991607666,25.729999542236328,25.854999542236328,2516400.0,18.58064842224121,18.769343694051106,19.705655021667482,19.761298007965088,19.4224623298645
2003-03-07,26.28499984741211,25.600000381469727,25.854999542236328,26.225000381469727,1558000.0,18.846555709838867,18.771457799275716,19.663921661376953,19.755309009552,19.414310894012452
2003-03-10,26.350000381469727,25.55500030517578,26.149999618530273,25.604999542236328,1075600.0,18.40099334716797,18.729553985595704,19.61628288269043,19.747610626220702,19.403347311019896
2003-03-11,25.71500015258789,25.290000915527344,25.614999771118164,25.329999923706055,1431400.0,18.203369140625,18.654914347330728,19.56354648590088,19.727485694885253,19.390616455078124
2003-03-12,25.520000457763672,25.014999389648438,25.344999313354492,25.520000457763672,1654000.0,18.33990478515625,18.604644139607746,19.519266357421873,19.72046043395996,19.379347429275512
2003-03-13,27.174999237060547,26.075000762939453,26.100000381469727,27.174999237060547,2525800.0,19.529266357421875,18.639867146809895,19.49476573944092,19.722261486053466,19.375760507583617
2003-03-14,27.600000381469727,27.1299991607666,27.350000381469727,27.424999237060547,2014600.0,19.708927154541016,18.68754463195801,19.47550437927246,19.72450378417969,19.374612436294555
2003-03-17,28.479999542236328,27.024999618530273,27.354999542236328,28.295000076293945,3656400.0,20.334152221679688,18.808154424031574,19.45779769897461,19.73075128555298,19.378254985809328
2003-03-18,28.68000030517578,27.7549991607666,28.389999389648438,28.299999237060547,2432600.0,20.337753295898438,18.945226033528645,19.443311920166014,19.742242164611817,19.380782279968262
2003-03-19,28.600000381469727,28.110000610351562,28.299999237060547,28.545000076293945,2038800.0,20.513818740844727,19.08735605875651,19.424188766479492,19.759060401916503,19.387200164794923
2003-03-20,28.729999542236328,28.149999618530273,28.545000076293945,28.71500015258789,2539200.0,20.635984420776367,19.21759173075358,19.410371704101564,19.782913990020752,19.39546835899353
2003-03-21,29.524999618530273,28.790000915527344,28.950000762939453,29.520000457763672,2277800.0,21.214506149291992,19.371127446492512,19.416426887512205,19.80823713302612,19.40449674606323
2003-03-24,29.520000457763672,28.350000381469727,29.520000457763672,28.514999389648438,1773400.0,20.492250442504883,19.492019271850587,19.401166610717773,19.829511966705322,19.411726427078246
2003-03-25,28.9950008392334,28.375,28.924999237060547,28.71500015258789,2038600.0,20.635984420776367,19.632035573323567,19.395937576293946,19.85254512786865,19.418679656982423
2003-03-26,28.905000686645508,28.350000381469727,28.71500015258789,28.559999465942383,1561800.0,20.524599075317383,19.7532475789388,19.389196472167967,19.868757801055906,19.423210077285766
2003-03-27,28.614999771118164,28.165000915527344,28.299999237060547,28.420000076293945,2143800.0,20.423978805541992,19.876136271158853,19.380013694763182,19.878614292144775,19.429085474014283
2003-03-28,28.479999542236328,28.200000762939453,28.420000076293945,28.43000030517578,2246200.0,20.431171417236328,19.981777318318684,19.3796342086792,19.88379903793335,19.435014638900757
2003-03-31,28.594999313354492,27.295000076293945,27.295000076293945,28.174999237060547,1433400.0,20.247920989990234,20.10490582784017,19.370723152160643,19.88993320465088,19.4416090965271
2003-04-01,29.014999389648438,27.94499969482422,28.295000076293945,28.760000228881836,1766600.0,20.668333053588867,20.269236755371093,19.376876220703124,19.902340259552002,19.451105279922487
2003-04-02,29.75,29.174999237060547,29.200000762939453,29.625,1744600.0,21.28996467590332,20.46590741475423,19.40090087890625,19.916433925628663,19.459018230438232
2003-04-03,29.774999618530273,29.149999618530273,29.774999618530273,29.200000762939453,2142200.0,20.98453140258789,20.562925084431967,19.421536369323732,19.933821926116945,19.46456886291504
2003-04-04,29.649999618530273,29.084999084472656,29.5,29.2549991607666,1867000.0,21.024063110351562,20.650600814819335,19.444250717163087,19.95039258956909,19.471347761154174
2003-04-07,30.065000534057617,29.229999542236328,29.75,29.360000610351562,2532600.0,21.099515914916992,20.701625061035156,19.47849346160889,19.975207748413087,19.478788290023804
2003-04-08,29.094999313354492,28.375,29.049999237060547,28.649999618530273,3016200.0,20.589271545410156,20.71839294433594,19.51748867034912,19.990818843841552,19.4848326587677
2003-04-09,28.860000610351562,28.104999542236328,28.645000457763672,28.174999237060547,2040400.0,20.247920989990234,20.700666427612305,19.539279708862306,20.00087640762329,19.488921489715576
2003-04-10,28.565000534057617,28.290000915527344,28.5,28.399999618530273,1577800.0,20.409624099731445,20.685575739542642,19.562801933288576,20.006095352172853,19.492877035140992
2003-04-11,28.81999969482422,28.0,28.5,28.209999084472656,1545000.0,20.273075103759766,20.622813669840493,19.588173599243163,20.007131156921385,19.498264493942262
2003-04-14,28.75,27.735000610351562,28.209999084472656,28.649999618530273,2856800.0,20.589271545410156,20.629281743367514,19.609634895324707,20.013468914031982,19.501909856796264
2003-04-15,28.809999465942383,28.274999618530273,28.649999618530273,28.780000686645508,2765800.0,20.68270492553711,20.632396443684897,19.632034568786622,20.01959964752197,19.50408539772034
2003-04-16,28.885000228881836,28.125,28.850000381469727,28.149999618530273,1951800.0,20.22995376586914,20.612753423055015,19.649959678649903,20.017172622680665,19.50660949707031
2003-04-17,29.0,28.139999389648438,28.149999618530273,28.834999084472656,2803600.0,20.722230911254883,20.632636896769206,19.6775154876709,20.015780639648437,19.515468893051146
2003-04-21,29.3700008392334,28.725000381469727,28.924999237060547,28.9950008392334,1794600.0,20.83721351623535,20.659706370035806,19.713311004638673,20.021566066741944,19.52636037826538
2003-04-22,29.229999542236328,28.600000381469727,28.9950008392334,29.209999084472656,1829400.0,20.99172019958496,20.70929298400879,19.75505931854248,20.025365657806397,19.534008312225343
2003-04-23,29.235000610351562,28.524999618530273,29.209999084472656,29.174999237060547,1759200.0,20.966562271118164,20.729174931844074,19.792225227355956,20.034976959228516,19.54304093360901
2003-04-24,29.174999237060547,28.469999313354492,29.174999237060547,28.780000686645508,2568600.0,20.68270492553711,20.68869094848633,19.828437194824218,20.0352583694458,19.553248720169066
2003-04-25,28.780000686645508,28.1200008392334,28.780000686645508,28.165000915527344,1671200.0,20.240726470947266,20.63910395304362,19.85781360626221,20.0272322845459,19.564178705215454
2003-04-28,29.209999084472656,28.350000381469727,28.450000762939453,29.09000015258789,1319600.0,20.90548324584961,20.63119862874349,19.899626388549805,20.027637100219728,19.579854135513305
2003-04-29,29.309999465942383,28.790000915527344,29.09000015258789,28.899999618530273,2709000.0,20.768938064575195,20.60916010538737,19.934414138793944,20.027389812469483,19.591203899383544
2003-04-30,29.3700008392334,28.80500030517578,28.850000381469727,29.040000915527344,3612200.0,20.869552612304688,20.627845509847006,19.965345916748046,20.03237106323242,19.605366897583007
2003-05-01,29.040000915527344,28.30500030517578,29.040000915527344,28.799999237060547,1480400.0,20.69707679748535,20.65778923034668,19.997408294677733,20.037309455871583,19.621688470840454
2003-05-02,29.575000762939453,28.850000381469727,28.850000381469727,29.5,1509000.0,21.200136184692383,20.710490036010743,20.04139259338379,20.043592700958254,19.63759325027466
2003-05-05,29.594999313354492,28.975000381469727,29.59000015258789,29.325000762939453,1721200.0,21.074363708496094,20.763909276326498,20.083004570007326,20.0516955947876,19.654930534362794
2003-05-06,29.395000457763672,29.014999389648438,29.325000762939453,29.290000915527344,1653400.0,21.049211502075195,20.794571940104166,20.133488693237304,20.058223056793214,19.674754314422607
2003-05-07,29.184999465942383,28.655000686645508,29.165000915527344,28.790000915527344,1394800.0,20.689884185791016,20.795050557454427,20.18165279388428,20.061515102386476,19.697010774612426
2003-05-08,29.0,28.325000762939453,28.575000762939453,28.40999984741211,1375600.0,20.41679573059082,20.807506688435872,20.22235134124756,20.065081939697265,19.718043985366823
2003-05-09,29.165000915527344,28.520000457763672,28.625,28.96500015258789,1044400.0,20.81564712524414,20.813734436035155,20.265015296936035,20.077575435638426,19.732754945755005
2003-05-12,29.520000457763672,28.75,28.96500015258789,29.415000915527344,1346200.0,21.1390438079834,20.833856455485027,20.309566764831544,20.082854137420654,19.743414058685303
2003-05-13,29.459999084472656,29.135000228881836,29.415000915527344,29.204999923706055,1328800.0,20.988121032714844,20.833616511027017,20.355751724243163,20.088269729614257,19.75673047065735
2003-05-14,29.225000381469727,28.75,29.174999237060547,29.014999389648438,1200400.0,20.851572036743164,20.82595049540202,20.402068367004393,20.092677612304687,19.765383586883544
2003-05-15,29.19499969482422,28.81999969482422,28.975000381469727,29.094999313354492,1444800.0,20.90907859802246,20.84104207356771,20.446121559143066,20.09762477874756,19.776261196136474
2003-05-16,29.239999771118164,28.7549991607666,29.094999313354492,28.834999084472656,1060400.0,20.722230911254883,20.873142369588216,20.48895320892334,20.09730411529541,19.786933183670044
2003-05-19,28.834999084472656,28.235000610351562,28.834999084472656,28.31999969482422,1276800.0,20.352115631103516,20.83625119527181,20.519064407348633,20.09149303436279,19.794954929351807
2003-05-20,28.7549991607666,28.094999313354492,28.31999969482422,28.415000915527344,1409200.0,20.42039680480957,20.813015111287434,20.559452476501466,20.08786767959595,19.808915739059447
2003-05-21,28.739999771118164,28.28499984741211,28.399999618530273,28.6299991607666,1692600.0,20.574909210205078,20.793372217814127,20.606883277893065,20.085214881896974,19.824715309143066
2003-05-22,29.09000015258789,28.43000030517578,28.43000030517578,28.9950008392334,1413200.0,20.83721351623535,20.802714665730793,20.65682945251465,20.088047904968263,19.838059062957765
2003-05-23,29.219999313354492,28.375,29.0,29.18000030517578,1845400.0,20.970155715942383,20.787382634480796,20.685647239685057,20.090206489562988,19.84883333206177
2003-05-27,29.809999465942383,28.950000762939453,29.100000381469727,29.729999542236328,1940000.0,21.36542320251465,20.806786600748698,20.71877716064453,20.097140769958497,19.857656688690184
2003-05-28,29.799999237060547,29.415000915527344,29.729999542236328,29.44499969482422,1520400.0,21.160608291625977,20.814213053385416,20.735306282043457,20.096551990509035,19.86479850769043
2003-05-29,29.829999923706055,28.94499969482422,29.479999542236328,29.084999084472656,1900000.0,20.901887893676758,20.82834663391113,20.746588973999025,20.09495044708252,19.873081254959107
2003-05-30,30.094999313354492,29.459999084472656,29.549999237060547,29.9950008392334,2789600.0,21.555858612060547,20.90428415934245,20.76742977142334,20.095809268951417,19.884065208435057
2003-06-02,30.514999389648438,30.024999618530273,30.100000381469727,30.325000762939453,2543000.0,21.793010711669922,20.969441731770832,20.79057029724121,20.100471000671387,19.893640413284302
2003-06-03,30.350000381469727,29.975000381469727,30.049999237060547,30.34000015258789,2013200.0,21.80379295349121,21.013758341471355,20.802356033325196,20.109391460418703,19.904993295669556
2003-06-04,30.5,30.145000457763672,30.424999237060547,30.454999923706055,1863000.0,21.964263916015625,21.078834533691406,20.83179630279541,20.116481456756592,19.917592763900757
2003-06-05,30.625,30.200000762939453,30.424999237060547,30.53499984741211,2038400.0,22.021957397460938,21.156860224405925,20.859515762329103,20.127726669311524,19.92806393623352
2003-06-06,30.719999313354492,30.125,30.625,30.139999389648438,2125200.0,21.737083435058594,21.212060546875,20.883765449523924,20.136480960845947,19.939296531677247
2003-06-09,30.299999237060547,29.725000381469727,30.25,29.774999618530273,1567400.0,21.473844528198242,21.26216812133789,20.90476276397705,20.142388229370116,19.94807559967041
2003-06-10,30.354999542236328,29.764999389648438,29.860000610351562,30.135000228881836,1175000.0,21.73347282409668,21.354258600870768,20.93080879211426,20.155221500396728,19.955967025756834
2003-06-11,30.229999542236328,29.934999465942383,30.135000228881836,30.0,2024800.0,21.63611602783203,21.435306549072266,20.958572692871094,20.16464792251587,19.96461562156677
2003-06-12,30.68000030517578,30.05500030517578,30.200000762939453,30.65999984741211,2167400.0,22.112106323242188,21.537786356608073,20.98744815826416,20.18216218948364,19.973369550704955
2003-06-13,30.795000076293945,30.295000076293945,30.665000915527344,30.514999389648438,1469800.0,22.007537841796875,21.615807978312173,21.00179962158203,20.20135025024414,19.979841384887695
2003-06-16,31.75,30.825000762939453,30.850000381469727,31.729999542236328,3027600.0,22.88379669189453,21.743384043375652,21.039784927368164,20.230660648345946,19.99391092300415
2003-06-17,31.94499969482422,31.40999984741211,31.729999542236328,31.864999771118164,2322600.0,22.981163024902344,21.85110003153483,21.07892692565918,20.261588821411134,20.00930252075195
2003-06-18,31.704999923706055,31.0,31.625,31.15999984741211,1216800.0,22.472707748413086,21.93857332865397,21.106390762329102,20.292442111968995,20.022098503112794
2003-06-19,31.299999237060547,30.459999084472656,31.235000610351562,30.59000015258789,2185800.0,22.061626434326172,22.015889231363932,21.135837860107422,20.326663265228273,20.036730813980103
2003-06-20,30.625,30.325000762939453,30.475000381469727,30.450000762939453,2088800.0,21.960655212402344,22.042875671386717,21.170092544555665,20.354686126708984,20.047826614379883
2003-06-23,30.450000762939453,29.549999237060547,30.450000762939453,29.674999237060547,1971600.0,21.401721954345703,22.01678975423177,21.18993450164795,20.37636821746826,20.060265073776247
2003-06-24,29.94499969482422,29.575000762939453,29.575000762939453,29.614999771118164,2351800.0,21.358448028564453,21.987100092569985,21.211641960144043,20.399907779693603,20.069847812652586
2003-06-25,30.014999389648438,29.475000381469727,29.690000534057617,29.5049991607666,3560600.0,21.279115676879883,21.94142354329427,21.22543884277344,20.417536869049073,20.079140892028807
2003-06-26,29.979999542236328,29.389999389648438,29.540000915527344,29.905000686645508,1789200.0,21.567602157592773,21.911133193969725,21.24313678741455,20.437585678100586,20.08689826965332
