Date,High,Low,Open,Close,Volume,Adj Close,IBM-15ma,IBM-50ma,IBM-100ma,IBM-200ma
2004-03-09,95.27999877929688,93.7699966430664,94.30000305175781,94.52999877929688,6390600.0,64.669189453125,66.07479400634766,65.80521057128907,63.74404613494873,60.95445779800415
2004-03-10,94.73999786376953,92.68000030517578,94.37999725341797,93.05999755859375,6536300.0,63.663516998291016,65.83033828735351,65.80945625305176,63.748407440185545,60.982719078063965
2004-03-11,92.9800033569336,91.1500015258789,92.0,91.20999908447266,8560800.0,62.3979377746582,65.5297861735026,65.77992210388183,63.76370204925537,60.99638534545898
2004-03-12,93.37999725341797,91.68000030517578,92.0,93.30000305175781,6290600.0,63.82772445678711,65.34690068562826,65.79114036560058,63.79363563537598,61.017608890533445
2004-03-15,92.69000244140625,90.87999725341797,92.5999984741211,91.81999969482422,6523000.0,62.815216064453125,65.15808486938477,65.78142608642578,63.81501209259033,61.03448432922363
2004-03-16,92.69999694824219,91.41999816894531,92.4000015258789,92.44999694824219,4627600.0,63.2462272644043,64.96014912923177,65.79576713562011,63.84117607116699,61.051201362609866
2004-03-17,93.79000091552734,92.44999694824219,92.56999969482422,93.38999938964844,4663000.0,63.889286041259766,64.81648534138998,65.80248008728027,63.876974716186524,61.07354913711548
2004-03-18,93.18000030517578,91.9000015258789,93.05000305175781,92.8499984741211,4605200.0,63.519866943359375,64.63679224650065,65.80166763305664,63.911192626953124,61.10599103927612
2004-03-19,92.97000122070312,91.51000213623047,92.86000061035156,91.62000274658203,7058700.0,62.67839813232422,64.41422754923502,65.78785041809083,63.93515518188477,61.132762622833255
2004-03-22,91.4800033569336,90.27999877929688,91.2699966430664,91.0199966430664,6223500.0,62.26791000366211,64.13966776529948,65.76227149963378,63.95433124542237,61.16547651290894
2004-03-23,92.16000366210938,90.68000030517578,91.5999984741211,91.31999969482422,5065300.0,62.47317886352539,63.88882624308268,65.76579635620118,63.96615131378174,61.20551054000855
2004-03-24,92.48999786376953,91.04000091552734,91.56999969482422,91.7699966430664,6210400.0,62.78102111816406,63.657596079508465,65.7708332824707,63.98486778259277,61.24044975280762
2004-03-25,92.62999725341797,91.44999694824219,92.1500015258789,92.38999938964844,5585800.0,63.20518112182617,63.47516784667969,65.8096248626709,64.00932567596436,61.27849645614624
2004-03-26,93.25,92.16000366210938,92.38999938964844,92.7699966430664,4397700.0,63.46511459350586,63.30733159383138,65.84528266906739,64.03392845153809,61.31015419006348
2004-03-29,93.61000061035156,92.18000030517578,92.98999786376953,92.68000030517578,4876300.0,63.403564453125,63.22022221883138,65.82903068542481,64.05655200958252,61.34157217025757
2004-03-30,92.66999816894531,91.3499984741211,92.66999816894531,92.31999969482422,5415700.0,63.15726852416992,63.11942749023437,65.79009399414062,64.0803944015503,61.37584098815918
2004-03-31,92.23999786376953,91.51000213623047,92.06999969482422,91.83999633789062,4613500.0,62.828895568847656,63.063786061604816,65.7202751159668,64.10538475036621,61.402514610290524
2004-04-01,92.68000030517578,91.62000274658203,91.66999816894531,92.37000274658203,4246900.0,63.191505432128906,63.11669057210286,65.64951263427734,64.12710277557373,61.43168169021607
2004-04-02,94.55000305175781,93.33000183105469,93.55000305175781,94.19999694824219,5894500.0,64.44342041015625,63.15773696899414,65.60638381958007,64.16871654510499,61.46574739456177
2004-04-05,94.37000274658203,93.51000213623047,93.94999694824219,94.18000030517578,3936000.0,64.42973327636719,63.26537144978841,65.55765380859376,64.19865055084229,61.50025510787964
2004-04-06,93.79000091552734,93.0199966430664,93.5999984741211,93.69999694824219,3860100.0,64.10135650634766,63.32238006591797,65.47571899414062,64.22933017730713,61.53186214447022
2004-04-07,93.58000183105469,92.51000213623047,93.37000274658203,93.08000183105469,4537300.0,63.677188873291016,63.308240254720054,65.39964378356933,64.24668441772461,61.56726789474487
2004-04-08,94.38999938964844,92.55000305175781,94.0,93.12000274658203,3868000.0,63.70456314086914,63.320553334554035,65.34351364135742,64.2615799331665,61.601279678344724
2004-04-12,94.36000061035156,93.4000015258789,93.5,93.73999786376953,3112600.0,64.12869262695312,63.417239634195965,65.28726043701172,64.28645442962646,61.64129026412964
2004-04-13,94.04000091552734,92.5,93.79000091552734,93.04000091552734,5013600.0,63.64984893798828,63.509368896484375,65.20476425170898,64.30961399078369,61.67257892608642
2004-04-14,93.86000061035156,92.0999984741211,92.0999984741211,93.69999694824219,5316300.0,64.10135650634766,63.61791407267253,65.1291130065918,64.34309425354004,61.70928903579712
2004-04-15,94.08999633789062,93.05999755859375,93.80000305175781,93.44999694824219,6844200.0,63.93031692504883,63.69453379313151,65.04170860290527,64.37179061889648,61.7482737159729
2004-04-16,92.3499984741211,91.04000091552734,92.30000305175781,92.27999877929688,11118000.0,63.12990951538086,63.68951568603516,64.93570007324219,64.39938083648681,61.779548225402834
2004-04-19,92.30000305175781,91.69999694824219,91.9000015258789,91.94000244140625,4159400.0,62.897342681884766,63.65166422526042,64.84320854187011,64.42300674438476,61.805747528076175
2004-04-20,92.4800033569336,90.6500015258789,92.0,90.6500015258789,4260200.0,62.01481246948242,63.55908075968424,64.72978256225586,64.4307719039917,61.83022174835205
2004-04-21,91.41999816894531,90.69000244140625,91.1500015258789,91.26000213623047,4623400.0,62.4321403503418,63.510738881429035,64.6245662689209,64.44428169250489,61.849502372741696
2004-04-22,91.51000213623047,89.69999694824219,90.5,90.73999786376953,7988000.0,62.07640075683594,63.46057256062826,64.50320503234863,64.45095554351806,61.866459884643554
2004-04-23,91.61000061035156,90.36000061035156,91.0,91.27999877929688,5063200.0,62.4458122253418,63.41085968017578,64.38444366455079,64.45702026367188,61.88791818618775
2004-04-26,91.55999755859375,90.3499984741211,90.75,90.43000030517578,4533600.0,61.86431121826172,63.23891906738281,64.26308181762695,64.45405994415283,61.91136779785156
2004-04-27,91.98999786376953,90.55999755859375,90.6500015258789,91.11000061035156,4768000.0,62.32952880859375,63.09890543619792,64.14541488647461,64.45752815246583,61.9342177772522
2004-04-28,90.9800033569336,90.20999908447266,90.30000305175781,90.41000366210938,4706000.0,61.850650787353516,62.94885838826497,64.02282218933105,64.45928092956542,61.95287027359009
2004-04-29,90.26000213623047,88.19000244140625,90.01000213623047,89.08000183105469,7763200.0,60.940773010253906,62.7664306640625,63.89503059387207,64.44428520202636,61.96350326538086
2004-04-30,89.19999694824219,88.01000213623047,89.01000213623047,88.16999816894531,5019500.0,60.31821823120117,62.5406743367513,63.76327056884766,64.42839126586914,61.970002841949466
2004-05-03,88.5199966430664,87.19999694824219,88.12999725341797,88.0199966430664,6070100.0,60.21561050415039,62.27980219523112,63.63616264343262,64.4076462173462,61.98759033203125
2004-05-04,89.73999786376953,88.0,88.0199966430664,89.0,5451800.0,60.88603591918945,62.09554799397787,63.540934295654296,64.39749866485596,62.007203063964845
2004-05-05,89.75,88.51000213623047,89.75,88.95999908447266,4402300.0,60.85865783691406,61.87936808268229,63.433802185058596,64.37956424713134,62.030829448699954
2004-05-06,89.0999984741211,87.58999633789062,88.0999984741211,88.36000061035156,4319100.0,60.57074737548828,61.65539677937826,63.324332275390624,64.35417499542237,62.05522756576538
2004-05-07,89.4000015258789,87.62000274658203,87.75,88.19000244140625,5407400.0,60.4542236328125,61.47701772054037,63.20911148071289,64.32550273895264,62.077512149810794
2004-05-10,88.0999984741211,86.37000274658203,87.5999984741211,86.87999725341797,6692400.0,59.556217193603516,61.254276021321616,63.07989845275879,64.29194869995118,62.097994346618655
2004-05-11,88.1500015258789,86.81999969482422,87.19999694824219,87.12999725341797,6575000.0,59.727596282958984,61.10179494222005,62.94672424316406,64.2473360824585,62.11239326477051
2004-05-12,87.25,85.12000274658203,87.25,86.80999755859375,8445800.0,59.50822067260742,60.906866963704424,62.81217262268066,64.20449123382568,62.12913148880005
2004-05-13,87.41000366210938,86.26000213623047,86.79000091552734,87.19000244140625,4708400.0,59.76874542236328,60.75302327473958,62.68255805969238,64.16882770538331,62.1496897315979
2004-05-14,87.3499984741211,86.06999969482422,86.6500015258789,86.41000366210938,5197800.0,59.234039306640625,60.5389050801595,62.548406753540036,64.12501659393311,62.17043212890625
2004-05-17,86.02999877929688,85.1500015258789,85.30000305175781,85.52999877929688,5700000.0,58.63079071044922,60.32333704630534,62.401369400024414,64.07346569061279,62.18717176437378
2004-05-18,86.48999786376953,86.0,86.08000183105469,86.05999755859375,4401100.0,58.994110107421875,60.100975799560544,62.28704750061035,64.02964618682861,62.205660018920895
2004-05-19,88.87999725341797,86.5,87.4000015258789,87.05000305175781,7431800.0,59.67277526855469,59.95578409830729,62.187119216918944,63.996164894104005,62.228017749786375
2004-05-20,87.94999694824219,87.05000305175781,87.05999755859375,87.41999816894531,4031500.0,59.926395416259766,59.88815892537435,62.11237678527832,63.96091651916504,62.255998306274414
2004-05-21,88.18000030517578,86.91000366210938,87.58999633789062,87.12999725341797,5130000.0,59.727596282958984,59.84878412882487,62.05896995544433,63.919446029663085,62.28278024673462
2004-05-24,87.83999633789062,86.55000305175781,87.75,87.0999984741211,3778100.0,59.70701217651367,59.81487757364909,61.97655570983887,63.88384803771973,62.30625495910645
2004-05-25,88.91999816894531,86.55000305175781,86.75,88.69999694824219,5358100.0,60.80384826660156,59.8093983968099,61.936328353881834,63.85887722015381,62.33456617355347
2004-05-26,88.8499984741211,88.04000091552734,88.63999938964844,88.3499984741211,4308200.0,60.563880920410156,59.789746602376304,61.882681427001955,63.83922428131103,62.36120038986206
2004-05-27,89.08000183105469,87.9800033569336,88.75,88.58999633789062,4094600.0,60.72842025756836,59.80025812784831,61.819464111328124,63.8109720993042,62.38698694229126
2004-05-28,88.8499984741211,88.25,88.4800033569336,88.58999633789062,3203800.0,60.72842025756836,59.818537902832034,61.76363517761231,63.78265140533447,62.41383020401001
2004-06-01,88.4800033569336,87.30000305175781,88.0,88.12000274658203,4884300.0,60.406246185302734,59.875206502278644,61.718192138671874,63.75302127838135,62.43783546447754
2004-06-02,88.63999938964844,87.88999938964844,88.63999938964844,87.9800033569336,3912600.0,60.31026840209961,59.91405131022135,61.679039306640625,63.72065540313721,62.46057683944702
2004-06-03,88.0999984741211,87.3499984741211,87.8499984741211,87.3499984741211,3011500.0,59.87839126586914,59.93872934977214,61.6271435546875,63.696469955444336,62.4752614402771
2004-06-04,88.48999786376953,87.5,87.94999694824219,87.55999755859375,3803400.0,60.022361755371094,59.95563710530599,61.57197036743164,63.671401824951175,62.49294981002808
2004-06-07,88.98999786376953,88.01000213623047,88.75,88.63999938964844,4264500.0,60.76271057128906,60.05754852294922,61.5231209564209,63.6663729095459,62.51365810394287
2004-06-08,90.5,88.4000015258789,88.63999938964844,90.04000091552734,5400300.0,61.72239303588867,60.26365534464518,61.48826652526856,63.66677459716797,62.539846630096434
2004-06-09,90.55000305175781,89.80999755859375,89.9000015258789,90.08999633789062,5233400.0,61.75666427612305,60.4478256225586,61.45532852172852,63.64217960357666,62.56579748153686
2004-06-10,90.75,89.88999938964844,90.2300033569336,90.45999908447266,3468700.0,62.010284423828125,60.603659566243486,61.43238883972168,63.61124141693115,62.596459274291995
2004-06-14,90.58000183105469,89.62000274658203,90.05000305175781,90.06999969482422,4121400.0,61.74295425415039,60.72476348876953,61.41067001342773,63.56547256469727,62.62394374847412
2004-06-15,91.20999908447266,90.2300033569336,90.48999786376953,90.54000091552734,4508300.0,62.06513977050781,60.88059972127279,61.38814270019531,63.51882766723633,62.65474353790283
2004-06-16,90.93000030517578,90.08999633789062,90.25,90.37999725341797,3145700.0,61.955440521240234,61.030494944254556,61.33838310241699,63.472383460998536,62.685335655212405
2004-06-17,90.55999755859375,90.06999969482422,90.5,90.44000244140625,4180200.0,61.99659729003906,61.11001154581706,61.28972038269043,63.42368709564209,62.715758571624754
2004-06-18,90.80000305175781,89.9000015258789,90.19999694824219,90.05999755859375,6470800.0,61.73610305786133,61.1881596883138,61.242415313720706,63.35906715393067,62.73209573745728
2004-06-21,90.43000030517578,89.30999755859375,90.4000015258789,89.48999786376953,3843400.0,61.345375061035156,61.22929000854492,61.19577903747559,63.29771141052246,62.744536304473876
2004-06-22,90.23999786376953,89.12999725341797,89.27999877929688,90.0199966430664,4149300.0,61.70866394042969,61.294639587402344,61.15586105346679,63.249687347412106,62.753407363891604
2004-06-23,90.83999633789062,89.83999633789062,90.0999984741211,90.79000091552734,4354700.0,62.23649978637695,61.416656494140625,61.11801719665527,63.2026388168335,62.76819004058838
2004-06-24,90.91999816894531,89.83999633789062,90.27999877929688,89.98999786376953,4069400.0,61.68812561035156,61.508513641357425,61.07878273010254,63.14177349090576,62.772901916503905
2004-06-25,90.2300033569336,88.94000244140625,89.94999694824219,89.55000305175781,5604700.0,61.38650894165039,61.60905481974284,61.0244857788086,63.076799392700195,62.77501491546631
2004-06-28,89.9000015258789,88.36000061035156,89.70999908447266,88.70999908447266,4423200.0,60.81068801879883,61.66160990397135,60.9620932006836,63.001900901794436,62.77963474273682
2004-06-29,88.48999786376953,87.9000015258789,88.3499984741211,88.29000091552734,4394800.0,60.52275848388672,61.64561309814453,60.90995018005371,62.92282512664795,62.78254219055176
2004-06-30,88.5,87.69999694824219,88.30000305175781,88.1500015258789,4724000.0,60.42680740356445,61.55924072265625,60.860539474487304,62.85187400817871,62.78231101989746
2004-07-01,88.44000244140625,86.56999969482422,88.27999877929688,87.5,5093900.0,59.98122024536133,61.440877787272136,60.819867630004886,62.77482509613037,62.78056781768799
2004-07-02,87.55000305175781,86.5999984741211,87.44999694824219,87.04000091552734,2874500.0,59.66590118408203,61.284585571289064,60.76454284667969,62.694554557800295,62.77111204147339
2004-07-06,86.7300033569336,85.12999725341797,86.5,85.69999694824219,6408100.0,58.747310638427734,61.08487599690755,60.697961044311526,62.60058303833008,62.755904273986815
2004-07-07,85.94000244140625,85.05000305175781,85.30000305175781,85.3499984741211,5677300.0,58.50738525390625,60.84769236246745,60.61919250488281,62.501818084716795,62.73482681274414
2004-07-08,85.01000213623047,83.58000183105469,85.0,83.6500015258789,7529000.0,57.3420524597168,60.54013315836588,60.52874732971191,62.39591457366944,62.70355930328369
2004-07-09,84.5,83.51000213623047,84.4000015258789,83.88999938964844,6595200.0,57.50657272338867,60.24079818725586,60.43228820800781,62.28885154724121,62.67955696105957
2004-07-12,85.25,83.41999816894531,84.0,84.0999984741211,6009200.0,57.650516510009766,59.96842575073242,60.34828552246094,62.185553855895996,62.6564448928833
2004-07-13,86.08999633789062,85.19999694824219,85.9000015258789,85.25,6001000.0,58.43885040283203,59.77465744018555,60.2982470703125,62.09663883209228,62.643887748718264
2004-07-14,85.23999786376953,83.77999877929688,84.83999633789062,84.12999725341797,6298600.0,57.67109680175781,59.50548629760742,60.245304641723635,62.00428760528565,62.62745769500732
2004-07-15,84.62999725341797,83.61000061035156,84.12999725341797,84.0199966430664,7086500.0,57.59567642211914,59.19609807332357,60.19290596008301,61.91453430175781,62.611877880096436
2004-07-16,86.4800033569336,84.27999877929688,86.05000305175781,84.27999877929688,10441400.0,57.77391052246094,58.935150400797525,60.13066345214844,61.83579887390137,62.5958256149292
2004-07-19,85.8499984741211,84.4000015258789,84.5,85.30000305175781,6596000.0,58.47313690185547,58.74092559814453,60.08295303344727,61.75837760925293,62.587087345123294
2004-07-20,86.48999786376953,85.30000305175781,85.62999725341797,86.36000061035156,5651300.0,59.199771881103516,58.633531188964845,60.05553352355957,61.689932899475096,62.57509630203247
2004-07-21,87.11000061035156,85.30000305175781,86.75,85.30000305175781,5534000.0,58.47313690185547,58.49688975016276,60.01591178894043,61.61251163482666,62.56039257049561
2004-07-22,86.4000015258789,84.68000030517578,85.0,86.05999755859375,5972600.0,58.994110107421875,58.40137659708659,60.004669647216794,61.54228404998779,62.546384716033934
2004-07-23,86.05999755859375,84.5,85.69999694824219,84.8499984741211,4309400.0,58.16465377807617,58.28027216593424,59.97341079711914,61.4600675201416,62.52638893127441
2004-07-26,85.58000183105469,84.51000213623047,84.8499984741211,85.08999633789062,4517500.0,58.32917404174805,58.19115702311198,59.94982986450195,61.38100124359131,62.50544309616089
2004-07-27,86.30000305175781,85.44999694824219,85.5999984741211,85.87999725341797,4098500.0,58.87071228027344,58.19938379923503,59.931869201660156,61.30721363067627,62.4839323425293
2004-07-28,86.27999877929688,84.87999725341797,85.87999725341797,85.8499984741211,6566200.0,58.850154876708984,58.222235107421874,59.92419151306152,61.23629913330078,62.46303468704224
2004-07-29,87.22000122070312,86.2300033569336,86.25,86.7699966430664,4232300.0,59.48082733154297,58.364820098876955,59.9411922454834,61.17128082275391,62.444540424346926
2004-07-30,87.4000015258789,86.38999938964844,86.44999694824219,87.06999969482422,3508500.0,59.686458587646484,58.510145823160805,59.95503921508789,61.12104335784912,62.425267715454105
2004-08-02,87.38999938964844,86.41999816894531,86.87000274658203,86.69000244140625,3408400.0,59.42597198486328,58.628509521484375,59.95010314941406,61.0686111831665,62.406328659057614
2004-08-03,86.80000305175781,85.44000244140625,86.69999694824219,85.70999908447266,4147200.0,58.75419235229492,58.649532318115234,59.92665908813476,61.01951793670654,62.38396268844605
2004-08-04,86.6500015258789,85.25,85.30000305175781,85.97000122070312,4160600.0,58.93240737915039,58.733619689941406,59.91075531005859,60.984862632751465,62.374282341003415
2004-08-05,86.41999816894531,85.01000213623047,85.97000122070312,85.19000244140625,3879900.0,58.39773178100586,58.78709004720052,59.88456970214844,60.93056270599365,62.362099170684814
2004-08-06,84.76000213623047,83.41999816894531,84.37999725341797,83.4800033569336,5219200.0,57.34668731689453,58.75860850016276,59.8154264831543,60.875877418518066,62.3454447555542
2004-08-09,83.95999908447266,82.87000274658203,83.4800033569336,83.55000305175781,3621100.0,57.394779205322266,58.68671798706055,59.75204444885254,60.81736293792724,62.32926950454712
2004-08-10,84.98999786376953,83.80999755859375,84.0,84.98999786376953,4351000.0,58.38398361206055,58.63233210245768,59.70515571594238,60.76230991363526,62.31964231491089
2004-08-11,83.9800033569336,83.0999984741211,83.69999694824219,83.69000244140625,5288000.0,57.49095153808594,58.56685307820638,59.64040634155273,60.70202075958252,62.306606693267824
2004-08-12,83.05000305175781,81.9000015258789,83.05000305175781,82.20999908447266,7134900.0,56.4742546081543,58.39886271158854,59.56176651000977,60.63997932434082,62.28756725311279
2004-08-13,83.94000244140625,82.51000213623047,82.54000091552734,83.91000366210938,5801900.0,57.64208221435547,58.3640246073405,59.508402786254884,60.593721046447754,62.27402614593506
2004-08-16,84.55999755859375,83.51000213623047,83.69999694824219,84.0199966430664,4361500.0,57.71764373779297,58.323255920410155,59.46518783569336,60.54616569519043,62.25615850448608
2004-08-17,84.54000091552734,83.66000366210938,84.0999984741211,84.04000091552734,3559400.0,57.731361389160156,58.24729919433594,59.41936782836914,60.49566909790039,62.24026844024658
2004-08-18,85.12999725341797,83.56999969482422,83.5999984741211,85.12999725341797,4397500.0,58.48017120361328,58.222633616129556,59.373717041015624,60.44841899871826,62.22887233734131
2004-08-19,85.3499984741211,84.44999694824219,84.75,84.88999938964844,4704500.0,58.3153190612793,58.14493306477865,59.30557556152344,60.396921043396,62.21542474746704
2004-08-20,85.25,84.5199966430664,84.5199966430664,85.25,4501400.0,58.56257247924805,58.07000732421875,59.24169372558594,60.348511123657225,62.202531566619875
2004-08-23,85.44999694824219,84.6500015258789,85.2300033569336,84.6500015258789,4260600.0,58.150421142578125,57.98497060139974,59.16449645996094,60.298442649841306,62.1894185256958
2004-08-24,85.1500015258789,84.3499984741211,85.0,84.70999908447266,2710400.0,58.191627502441406,57.94746627807617,59.09346992492676,60.25206996917725,62.17872735977173
2004-08-25,85.2699966430664,84.55000305175781,85.0,85.06999969482422,4405600.0,58.43897247314453,57.91457061767578,59.02094657897949,60.204544639587404,62.165823707580564
2004-08-26,85.04000091552734,84.69000244140625,85.0,84.69000244140625,3134400.0,58.17790603637695,57.899915568033855,58.945395889282224,60.14188949584961,62.1553030204773
2004-08-27,84.94999694824219,84.58999633789062,84.6500015258789,84.94000244140625,2444800.0,58.349632263183594,57.96677856445312,58.872456588745116,60.08108848571777,62.13986951828003
2004-08-30,84.98999786376953,84.38999938964844,84.56999969482422,84.4000015258789,2277900.0,57.97867965698242,58.00570526123047,58.797308120727536,60.019861717224124,62.124595947265625
2004-08-31,84.69000244140625,83.6500015258789,84.55000305175781,84.69000244140625,3399500.0,58.17790603637695,57.991966756184894,58.73395874023438,59.96486888885498,62.105776653289794
2004-09-01,85.08999633789062,84.01000213623047,84.05000305175781,84.22000122070312,4748500.0,57.85500717163086,58.01623713175456,58.656885604858395,59.9063733291626,62.08397663116455
2004-09-02,84.77999877929688,83.8499984741211,84.22000122070312,84.56999969482422,3380400.0,58.095458984375,58.1243174235026,58.57406478881836,59.84604099273682,62.06624771118164
2004-09-03,84.69000244140625,83.95999908447266,84.30000305175781,84.38999938964844,3479800.0,57.971824645996094,58.14630025227864,58.49973876953125,59.7892607498169,62.049437370300296
2004-09-07,85.44000244140625,84.5999984741211,84.69999694824219,84.97000122070312,4002800.0,58.3702507019043,58.1898073832194,58.43941360473633,59.73194969177246,62.03752197265625
2004-09-08,86.51000213623047,84.87999725341797,84.9000015258789,85.86000061035156,5721200.0,58.981624603271484,58.27315826416016,58.40283233642578,59.682462768554686,62.027126693725585
2004-09-09,86.79000091552734,85.86000061035156,85.86000061035156,86.44000244140625,4517400.0,59.38005065917969,58.333150227864586,58.37997817993164,59.64496417999268,62.02217250823975
2004-09-10,87.0,86.25,86.43000030517578,86.76000213623047,3753500.0,59.599910736083984,58.41878967285156,58.36344024658203,59.61198986053467,62.017498302459714
2004-09-13,87.27999877929688,86.08000183105469,87.0,86.48999786376953,4801400.0,59.41441345214844,58.47557907104492,58.352104110717775,59.58598587036133,62.00837888717651
2004-09-14,86.87999725341797,86.1500015258789,86.5999984741211,86.72000122070312,3953500.0,59.572425842285156,58.57037938435872,58.35023460388184,59.55738872528076,62.00083520889282
2004-09-15,86.5,85.88999938964844,85.94000244140625,86.37000274658203,4631200.0,59.33198165893555,58.646402994791664,58.36192802429199,59.529944534301755,61.99045003890991
2004-09-16,86.95999908447266,85.93000030517578,86.19999694824219,86.12000274658203,3623000.0,59.16025924682617,58.694488779703775,58.37498550415039,59.4970890045166,61.97705463409424
2004-09-17,86.5,85.44000244140625,86.4000015258789,85.73999786376953,6198700.0,58.899208068847656,58.742575581868486,58.40612861633301,59.46743797302246,61.960748958587644
2004-09-20,86.43000030517578,85.4000015258789,85.4000015258789,85.69999694824219,4380400.0,58.87172317504883,58.777381642659506,58.43343162536621,59.432859916687015,61.94519403457642
2004-09-21,86.11000061035156,85.33999633789062,85.69999694824219,85.72000122070312,4049700.0,58.88544464111328,58.837832641601565,58.45813018798828,59.40320785522461,61.93124439239502
2004-09-22,85.44000244140625,84.16999816894531,85.3499984741211,84.30999755859375,5037100.0,57.91686248779297,58.82042973836263,58.4476904296875,59.37296875,61.90862697601318
2004-09-23,84.2699966430664,83.23999786376953,84.04000091552734,83.87999725341797,4801200.0,57.6214485168457,58.80485916137695,58.44669746398926,59.346001052856444,61.887196159362794
2004-09-24,84.73999786376953,83.77999877929688,83.80000305175781,84.43000030517578,4899500.0,57.999305725097656,58.798448944091795,58.45477005004883,59.323838005065916,61.86574211120605
2004-09-27,84.44000244140625,83.9800033569336,84.0999984741211,84.16000366210938,4650300.0,57.81382751464844,58.787915802001955,58.455568389892576,59.29311592102051,61.84530729293823
2004-09-28,84.6500015258789,83.87999725341797,84.3499984741211,84.4800033569336,3874200.0,58.03364181518555,58.76547520955403,58.44677848815918,59.264865760803225,61.82221500396729
2004-09-29,84.9800033569336,84.1500015258789,84.4800033569336,84.9800033569336,4204500.0,58.377098083496094,58.72517344156901,58.43032501220703,59.2429292678833,61.79855213165283
2004-09-30,85.9800033569336,85.01000213623047,85.13999938964844,85.73999786376953,5198000.0,58.899208068847656,58.69311726888021,58.43884643554688,59.22737911224365,61.776440925598145
2004-10-01,86.9800033569336,85.87999725341797,85.94999694824219,86.72000122070312,4538000.0,59.572425842285156,58.69128494262695,58.45041275024414,59.22754119873047,61.75974494934082
2004-10-04,88.0999984741211,86.72000122070312,87.0,87.16000366210938,5001400.0,59.874691009521484,58.72197011311849,58.484613494873045,59.229012145996094,61.73817411422729
2004-10-05,88.02999877929688,87.12999725341797,87.94999694824219,87.31999969482422,5150700.0,59.984596252441406,58.74944814046224,58.51772193908691,59.23377590179443,61.71913356781006
2004-10-06,88.0999984741211,87.0999984741211,87.13999938964844,88.04000091552734,3984400.0,60.479183197021484,58.8259282430013,58.54989135742188,59.24088027954102,61.704853992462155
2004-10-07,88.0999984741211,87.4000015258789,88.04000091552734,87.41999816894531,3076900.0,60.05324172973633,58.885460408528644,58.57395309448242,59.249072303771975,61.68704444885254
2004-10-08,87.91000366210938,86.51000213623047,87.43000030517578,86.70999908447266,4090000.0,59.5655403137207,58.92988255818685,58.57564735412598,59.258419799804685,61.66594274520874
2004-10-11,87.19999694824219,86.2699966430664,86.7699966430664,86.62999725341797,3016300.0,59.51057434082031,58.97247263590495,58.57212966918945,59.26358444213867,61.64661531448364
2004-10-12,86.19999694824219,85.58000183105469,86.0199966430664,86.0,4626600.0,59.07781219482422,58.985297139485674,58.56516647338867,59.25763481140137,61.626899852752686
2004-10-13,86.4800033569336,84.43000030517578,86.26000213623047,84.9800033569336,6651400.0,58.377098083496094,59.01597951253255,58.55762458801269,59.24214183807373,61.60152917861939
2004-10-14,84.9800033569336,84.30000305175781,84.75,84.77999877929688,4233700.0,58.23971176147461,59.05719706217448,58.54377067565918,59.22726299285889,61.57335451126099
2004-10-15,85.25,84.5999984741211,84.77999877929688,84.8499984741211,5928500.0,58.28782272338867,59.07643152872721,58.54157249450684,59.21307109832764,61.54845956802368
2004-10-18,86.1500015258789,84.29000091552734,84.30000305175781,85.91999816894531,7182600.0,59.02284240722656,59.15703252156575,58.575095596313474,59.195261039733886,61.52706912994385
2004-10-19,89.7300033569336,88.0,88.19999694824219,89.37000274658203,13692200.0,61.39284133911133,59.38097915649414,58.65505683898926,59.2035506439209,61.52138746261597
2004-10-20,89.19000244140625,88.29000091552734,88.44999694824219,88.81999969482422,6926800.0,61.0150146484375,59.55684026082357,58.7076774597168,59.20641658782959,61.508694343566894
2004-10-21,88.76000213623047,87.66000366210938,88.4000015258789,88.0999984741211,6137500.0,60.5203742980957,59.66491800944011,58.768265914916995,59.204336128234864,61.49349376678467
2004-10-22,88.44999694824219,87.29000091552734,88.22000122070312,87.38999938964844,5988700.0,60.03266143798828,59.69560038248698,58.83943405151367,59.20060028076172,61.47681077957154
2004-10-25,88.9000015258789,87.30999755859375,87.36000061035156,88.43000030517578,5774500.0,60.74708938598633,59.7537602742513,58.90153419494629,59.204968490600585,61.4628119468689
2004-10-26,89.56999969482422,88.25,88.33000183105469,89.0,7335800.0,61.138668060302734,59.83069839477539,58.96995468139649,59.21757125854492,61.45702060699463
2004-10-27,90.2699966430664,88.5,88.58000183105469,90.0,6035100.0,61.825592041015625,59.920458984375,59.05183929443359,59.23560356140137,61.45350269317627
2004-10-28,90.23999786376953,89.43000030517578,89.80000305175781,89.5,4226500.0,61.48210144042969,60.015716298421225,59.11187789916992,59.242797470092775,61.45458518981933
2004-10-29,89.9000015258789,88.94999694824219,89.4000015258789,89.75,4518500.0,61.65386199951172,60.154937744140625,59.17864875793457,59.242112159729004,61.45444337844849
2004-11-01,90.5999984741211,89.2300033569336,89.33000183105469,90.11000061035156,5160600.0,61.90119171142578,60.31431223551432,59.245421142578124,59.24355743408203,61.44286851882934
2004-11-02,91.22000122070312,89.5,89.55000305175781,90.47000122070312,5388700.0,62.148460388183594,60.519022115071614,59.325381927490234,59.244939193725585,61.42809030532837
2004-11-03,91.9000015258789,90.97000122070312,91.25,91.19999694824219,6553300.0,62.64995574951172,60.80387929280599,59.41454849243164,59.2540092086792,61.40974088668823
