Date,High,Low,Open,Close,Volume,Adj Close,PYPL-15ma,PYPL-50ma,PYPL-100ma,PYPL-200ma
2015-11-02,37.40999984741211,35.45000076293945,35.58000183105469,36.9900016784668,11254900,36.9900016784668,35.15400009155273,33.892600021362306,35.446823389389934,35.446823389389934
2015-11-03,38.439998626708984,37.0,37.04999923706055,37.900001525878906,12025200,37.900001525878906,35.466000111897785,33.97560005187988,35.475348716558415,35.475348716558415
2015-11-04,38.52000045776367,37.33000183105469,38.45000076293945,37.599998474121094,12226800,37.599998474121094,35.702666727701825,34.07360000610352,35.49976997813959,35.49976997813959
2015-11-05,37.97999954223633,36.65999984741211,37.81999969482422,36.709999084472656,9068900,36.709999084472656,35.842000071207686,34.14440002441406,35.51352258162065,35.51352258162065
2015-11-06,36.70000076293945,35.79999923706055,36.59000015258789,36.2400016784668,10256800,36.2400016784668,35.97200012207031,34.1768000793457,35.52168526810207,35.52168526810207
2015-11-09,36.7400016784668,35.650001525878906,36.099998474121094,36.599998474121094,11571500,36.599998474121094,36.08933334350586,34.20800003051758,35.53366652594672,35.53366652594672
2015-11-10,37.20000076293945,36.5,36.58000183105469,37.0,36384400,37.0,36.23133341471354,34.24800003051758,35.54978008060665,35.54978008060665
2015-11-11,37.31999969482422,35.75,37.189998626708984,36.33000183105469,12762500,36.33000183105469,36.39800008138021,34.2992000579834,35.55826075180717,35.55826075180717
2015-11-12,36.04999923706055,34.83000183105469,35.94499969482422,35.56999969482422,11835900,35.56999969482422,36.45,34.3092000579834,35.5583869770009,35.5583869770009
2015-11-13,35.5,34.5,35.18000030517578,34.529998779296875,7364400,34.529998779296875,36.419333140055336,34.29360000610352,35.54744667702533,35.54744667702533
2015-11-16,35.65999984741211,34.529998779296875,34.54999923706055,35.61000061035156,6734500,35.61000061035156,36.363999938964845,34.32,35.54810513948139,35.54810513948139
2015-11-17,36.45000076293945,35.709999084472656,35.88999938964844,36.209999084472656,7344900,36.209999084472656,36.38199996948242,34.350199966430665,35.55499986807505,35.55499986807505
2015-11-18,36.95000076293945,35.78499984741211,36.31999969482422,36.220001220703125,8323100,36.220001220703125,36.36200002034505,34.38720001220703,35.561855552122765,35.561855552122765
2015-11-19,36.5,35.90999984741211,36.45000076293945,36.189998626708984,5041300,36.189998626708984,36.38066660563151,34.44180000305176,35.568265175332826,35.568265175332826
2015-11-20,36.45000076293945,35.91999816894531,36.45000076293945,36.36000061035156,4543400,36.36000061035156,36.40400009155273,34.49800003051758,35.57626250295928,35.57626250295928
2015-11-23,36.650001525878906,35.40999984741211,36.5,35.560001373291016,6961000,35.560001373291016,36.30866673787435,34.53380004882813,35.5760998916626,35.5760998916626
2015-11-24,35.29999923706055,34.880001068115234,35.25,35.119998931884766,8390100,35.119998931884766,36.12333323160807,34.56020004272461,35.560199890136715,35.57158404057569
2015-11-25,35.86000061035156,35.130001068115234,35.20000076293945,35.36000061035156,3881800,35.36000061035156,35.97400004069011,34.592000045776366,35.547599906921384,35.56950969322055
2015-11-27,35.70000076293945,35.060001373291016,35.52000045776367,35.18000030517578,2549400,35.18000030517578,35.87200012207031,34.6292000579834,35.55239990234375,35.56572804867643
2015-11-30,35.439998626708984,34.689998626708984,35.36000061035156,35.2599983215332,9357300,35.2599983215332,35.80666656494141,34.676000061035154,35.55999988555908,35.56278833976159
2015-12-01,35.40999984741211,33.849998474121094,35.40999984741211,35.16999816894531,14893900,35.16999816894531,35.71133321126302,34.694400024414065,35.56479988098145,35.55904748099191
2015-12-02,36.16999816894531,34.93000030517578,35.22999954223633,35.150001525878906,5762400,35.150001525878906,35.587999979654946,34.73040008544922,35.54849990844727,35.55518855688707
2015-12-03,35.22999954223633,33.849998474121094,35.20000076293945,34.22999954223633,7311900,34.22999954223633,35.44799982706706,34.7318000793457,35.52149990081787,35.54280361282491
2015-12-04,35.81999969482422,34.220001220703125,34.380001068115234,35.619998931884766,10664300,35.619998931884766,35.451333109537764,34.76600006103516,35.50259990692139,35.54351838429769
2015-12-07,35.79999923706055,34.849998474121094,35.709999084472656,35.15999984741211,4918000,35.15999984741211,35.493333180745445,34.793800048828125,35.46789989471436,35.53999986561067
2015-12-08,35.70000076293945,34.52000045776367,34.630001068115234,35.599998474121094,7420800,35.599998474121094,35.49266637166341,34.86080001831055,35.43999988555908,35.540545307506214
2015-12-09,35.599998474121094,34.83000183105469,35.38999938964844,35.06999969482422,7381700,35.06999969482422,35.416666412353514,34.949600028991696,35.385999870300296,35.53630615784241
2015-12-10,35.90999984741211,35.15999984741211,35.15999984741211,35.4900016784668,6909200,35.4900016784668,35.36799977620443,35.03860004425049,35.34739990234375,35.535892724990845
2015-12-11,35.32600021362305,34.41999816894531,35.150001525878906,34.689998626708984,8309200,34.689998626708984,35.26799977620443,35.10280002593994,35.31039989471436,35.52840693651047
2015-12-14,35.222999572753906,34.33000183105469,34.61000061035156,35.0099983215332,5784400,35.0099983215332,35.177999623616536,35.14639995574951,35.290399894714355,35.52385949251945
2015-12-15,36.5099983215332,35.18000030517578,35.189998626708984,36.31999969482422,11709900,36.31999969482422,35.22866617838542,35.21939998626709,35.2835998916626,35.53078245080036
2015-12-16,36.25,35.189998626708984,36.119998931884766,35.97999954223633,7076300,35.97999954223633,35.28599955240885,35.30179996490479,35.27949989318848,35.534655011933424
2015-12-17,36.58000183105469,35.5099983215332,36.0,35.540000915527344,6454100,35.540000915527344,35.29799957275391,35.36499996185303,35.25889991760254,35.53470070341714
2015-12-18,35.7599983215332,34.72999954223633,35.349998474121094,34.97999954223633,13745900,34.97999954223633,35.28466618855794,35.43119995117188,35.22919990539551,35.52999984611899
2015-12-21,36.150001525878906,35.11000061035156,35.209999084472656,36.08000183105469,5856000,36.08000183105469,35.339333089192706,35.511599960327146,35.20549991607666,35.53462171153862
2015-12-22,36.88999938964844,35.779998779296875,36.119998931884766,36.80500030517578,6030900,36.80500030517578,35.448333231608075,35.59509994506836,35.18654991149902,35.54520819981893
2015-12-23,37.68000030517578,36.77000045776367,36.790000915527344,37.11000061035156,7579500,37.11000061035156,35.578999837239586,35.67289993286133,35.16374992370606,35.558140368501014
2015-12-24,37.22999954223633,36.81999969482422,37.0099983215332,37.06999969482422,2133400,37.06999969482422,35.768333180745444,35.7332999420166,35.1449499130249,35.57053265806104
2015-12-28,37.0,36.25,36.70000076293945,36.61000061035156,4930100,36.61000061035156,35.83433329264323,35.773099975585936,35.118349914550784,35.57898361702276
2015-12-29,37.45000076293945,36.75,36.91999816894531,37.08000183105469,3436600,37.08000183105469,35.96233342488607,35.828899993896485,35.100649948120115,35.591088602619784
2015-12-30,37.25,36.459999084472656,37.06999969482422,36.47999954223633,4106700,36.47999954223633,36.021000162760416,35.861699981689455,35.07414993286133,35.59819989013672
2015-12-31,36.5,36.05099868774414,36.29999923706055,36.20000076293945,4453800,36.20000076293945,36.096333567301436,35.888300018310545,35.045649948120115,35.602976087539915
2016-01-04,35.560001373291016,34.279998779296875,35.130001068115234,34.75,12287700,34.75,36.047000122070315,35.90669998168946,35.00464996337891,35.59625974039393
2016-01-05,34.97999954223633,33.86000061035156,34.97999954223633,34.310001373291016,11227700,34.310001373291016,36.02166697184245,35.89709999084473,34.965849990844724,35.58621084690094
2016-01-06,34.0099983215332,33.209999084472656,33.70000076293945,33.97999954223633,8441300,33.97999954223633,35.95300038655599,35.87689994812012,34.92944999694824,35.57375959647718
2016-01-07,34.1609992980957,33.02000045776367,33.150001525878906,33.130001068115234,11041100,33.130001068115234,35.740333811442056,35.810699996948244,34.87935001373291,35.55496145395132
2016-01-08,33.880001068115234,32.630001068115234,33.459999084472656,32.689998626708984,7848800,32.689998626708984,35.521000417073566,35.74569999694824,34.81895000457764,35.5330915087052
2016-01-11,33.43000030517578,32.470001220703125,33.02000045776367,33.040000915527344,8937400,33.040000915527344,35.3543337504069,35.67610000610352,34.76944999694824,35.51420445875688
2016-01-12,33.56999969482422,32.65999984741211,33.349998474121094,33.08000183105469,7854000,33.08000183105469,35.227667236328124,35.61950004577637,34.7283500289917,35.49590218336062
2016-01-13,33.56999969482422,31.969999313354492,33.279998779296875,32.119998931884766,8069400,32.119998931884766,34.96366704305013,35.5417000579834,34.689750022888184,35.470708875513786
2016-01-14,33.040000915527344,31.704999923706055,32.150001525878906,32.869998931884766,7749500,32.869998931884766,34.701333618164064,35.45930000305176,34.67595001220703,35.45144435741283
2016-01-15,32.540000915527344,31.6200008392334,31.6200008392334,32.310001373291016,12131400,32.310001373291016,34.381333669026695,35.3475,34.66155002593994,35.42834551194135
2016-01-19,33.18000030517578,31.93000030517578,32.7599983215332,32.20000076293945,6674700,32.20000076293945,34.05666707356771,35.23950004577637,34.65655002593994,35.404780951729656
2016-01-20,31.700000762939453,30.520000457763672,31.43000030517578,31.200000762939453,13170600,31.200000762939453,33.69600041707357,35.129300079345704,34.63685005187988,35.37431153007176
2016-01-21,31.739999771118164,30.899999618530273,31.610000610351562,31.200000762939453,9978900,31.200000762939453,33.30400034586589,35.02850006103515,34.60265007019043,35.34428051735858
2016-01-22,31.969999313354492,31.540000915527344,31.649999618530273,31.690000534057617,9444000,31.690000534057617,32.98466707865397,34.930300102233886,34.569150066375734,35.318178517477854
2016-01-25,31.979999542236328,31.350000381469727,31.979999542236328,31.469999313354492,7591800,31.469999313354492,32.66933364868164,34.81970008850098,34.53385005950928,35.29088646638478
2016-01-26,31.979999542236328,31.389999389648438,31.489999771118164,31.969999313354492,8617000,31.969999313354492,32.48400026957194,34.73250003814697,34.51585004806518,35.26749993713809
2016-01-27,32.630001068115234,31.3799991607666,31.959999084472656,31.59000015258789,12711700,31.59000015258789,32.3026668548584,34.652900047302246,34.48105005264282,35.241783155427946
2016-01-28,34.75,33.349998474121094,33.630001068115234,34.2400016784668,20378600,34.2400016784668,32.320000330607094,34.647100105285645,34.47035005569458,35.234826339615715
2016-01-29,36.2599983215332,34.36000061035156,34.4900016784668,36.13999938964844,21201100,36.13999938964844,32.520666885375974,34.657700080871585,34.48885004043579,35.241068912374566
2016-02-01,37.31999969482422,35.59000015258789,35.650001525878906,37.08000183105469,17356000,37.08000183105469,32.81333376566569,34.67510013580322,34.51265005111694,35.253664343324424
2016-02-02,37.77000045776367,36.439998626708984,36.529998779296875,36.83000183105469,17310600,36.83000183105469,33.06600049336751,34.68730014801025,34.53725008010864,35.2643877275947
2016-02-03,37.54999923706055,36.06999969482422,36.869998931884766,37.0099983215332,14543100,37.0099983215332,33.32800025939942,34.70370014190674,34.572750072479245,35.27618239376996
2016-02-04,37.28499984741211,36.540000915527344,36.65999984741211,37.16999816894531,10212300,37.16999816894531,33.66466687520345,34.719900093078614,34.6089500617981,35.28889256675772
2016-02-05,37.15999984741211,34.81999969482422,37.15999984741211,35.06999969482422,16245800,35.06999969482422,33.811333592732744,34.71010005950928,34.6219500541687,35.287433280944825
2016-02-08,34.290000915527344,31.979999542236328,34.0,33.61000061035156,20629000,33.61000061035156,33.898000208536786,34.679900093078615,34.62005006790161,35.27632445531176
2016-02-09,33.858001708984375,31.639999389648438,32.79999923706055,32.70000076293945,16439200,32.70000076293945,33.93133354187012,34.62670009613037,34.60935007095337,35.25937495733562
2016-02-10,33.939998626708984,32.81999969482422,33.619998931884766,32.900001525878906,8636500,32.900001525878906,34.04466692606608,34.581100120544434,34.605150089263915,35.24395421595355
2016-02-11,33.63999938964844,32.0099983215332,32.119998931884766,33.52000045776367,13170100,33.52000045776367,34.199333572387694,34.546300163269045,34.6111501121521,35.23275971103024
2016-02-12,34.439998626708984,33.810001373291016,33.970001220703125,34.29999923706055,9437100,34.29999923706055,34.37333348592122,34.52890018463135,34.6116501045227,35.22674190152076
2016-02-16,35.52000045776367,34.47999954223633,34.650001525878906,35.459999084472656,9152400,35.459999084472656,34.639333470662436,34.53510013580322,34.63275011062622,35.228237139873016
2016-02-17,36.90999984741211,35.810001373291016,35.97999954223633,36.36000061035156,12070600,36.36000061035156,34.932000223795576,34.57770015716553,34.65475011825561,35.235445824398354
2016-02-18,36.529998779296875,35.65999984741211,36.40999984741211,36.310001373291016,9022100,36.310001373291016,35.24666697184245,34.591500205993654,34.678750133514406,35.24224680888502
2016-02-19,36.23500061035156,35.61000061035156,36.0,35.7599983215332,9652800,35.7599983215332,35.348000081380206,34.60350017547607,34.6986501121521,35.2455031077067
2016-02-22,36.5,35.81999969482422,36.45000076293945,36.0,10476200,36.0,35.33866678873698,34.61150020599365,34.7361501121521,35.25021871328354
2016-02-23,35.935001373291016,35.02000045776367,35.720001220703125,35.47999954223633,8415200,35.47999954223633,35.23199996948242,34.61970020294189,34.7846501159668,35.251645923401256
2016-02-24,36.75,34.86000061035156,35.220001220703125,36.470001220703125,8090600,36.470001220703125,35.20799992879232,34.639300193786625,34.838950119018556,35.259166635113
2016-02-25,36.83000183105469,36.18000030517578,36.66999816894531,36.7400016784668,5209500,36.7400016784668,35.19000015258789,34.68030025482178,34.89155014038086,35.26825151267958
2016-02-26,37.53499984741211,36.369998931884766,36.72999954223633,37.4900016784668,8595000,37.4900016784668,35.211333719889325,34.72990032196045,34.93815013885498,35.28179876978805
2016-02-29,38.93000030517578,37.45000076293945,37.470001220703125,38.13999938964844,23939900,38.13999938964844,35.41600036621094,34.76630031585693,34.992850151062015,35.2991211977872
2016-03-01,39.54499816894531,38.02000045776367,38.52000045776367,39.25,14085300,39.25,35.79200032552083,34.83170032501221,35.0667501449585,35.32292167249933
2016-03-02,39.93000030517578,38.70000076293945,39.20000076293945,39.15999984741211,12895900,39.15999984741211,36.22266693115235,34.904100303649905,35.134550132751464,35.34589818851676
2016-03-03,39.2400016784668,38.62900161743164,38.959999084472656,39.02000045776367,7656900,39.02000045776367,36.63066685994466,34.98490032196045,35.208050136566165,35.36776784488133
2016-03-04,39.70000076293945,38.755001068115234,38.77000045776367,39.040000915527344,7200100,39.040000915527344,36.99866689046224,35.044100303649905,35.27785013198852,35.389497034648464
2016-03-07,39.400001525878906,38.720001220703125,38.779998779296875,38.97999954223633,5327200,38.97999954223633,37.31066691080729,35.087600288391116,35.341350116729735,35.410617637634275
