Date,High,Low,Open,Close,Volume,Adj Close,ALGN-15ma,ALGN-50ma,ALGN-100ma,ALGN-200ma
2003-08-15,11.59000015258789,11.0600004196167,11.199999809265137,11.180000305175781,266100,11.180000305175781,12.05266679128011,12.089800090789796,9.893600044250489,6.611150034070015
2003-08-18,11.770000457763672,11.25,11.579999923706055,11.5600004196167,308600,11.5600004196167,11.870000139872234,12.131200103759765,9.948400049209594,6.660300036072731
2003-08-19,11.75,11.380000114440918,11.65999984741211,11.449999809265137,206400,11.449999809265137,11.74933344523112,12.166600093841552,10.002000045776366,6.708700035214424
2003-08-20,11.600000381469727,11.220000267028809,11.229999542236328,11.529999732971191,139500,11.529999732971191,11.614666748046876,12.195600090026856,10.05600004196167,6.757250033617019
2003-08-21,11.600000381469727,11.130000114440918,11.550000190734863,11.300000190734863,189400,11.300000190734863,11.501333427429199,12.203800086975098,10.108500041961669,6.8052000343799595
2003-08-22,11.600000381469727,11.100000381469727,11.199999809265137,11.229999542236328,180200,11.229999542236328,11.41933339436849,12.208400077819825,10.160800037384034,6.852850031852722
2003-08-25,11.149999618530273,10.600000381469727,11.140000343322754,10.800000190734863,338400,10.800000190734863,11.350000063578287,12.208200073242187,10.20220004081726,6.898250032663345
2003-08-26,10.720000267028809,10.149999618530273,10.619999885559082,10.449999809265137,780800,10.449999809265137,11.250000063578288,12.18220006942749,10.240300040245057,6.9424500316381454
2003-08-27,10.819999694824219,10.229999542236328,10.229999542236328,10.760000228881836,460200,10.760000228881836,11.22266674041748,12.159400081634521,10.282400040626525,6.988400032520294
2003-08-28,10.789999961853027,10.449999809265137,10.449999809265137,10.619999885559082,335800,10.619999885559082,11.194000053405762,12.13560007095337,10.322400040626526,7.0342500317096714
2003-08-29,11.130000114440918,10.779999732971191,10.84000015258789,11.069999694824219,467200,11.069999694824219,11.190000025431315,12.12380006790161,10.367100038528442,7.08275003015995
2003-09-02,11.5,10.850000381469727,11.0,11.300000190734863,338000,11.300000190734863,11.192000007629394,12.114800071716308,10.411800041198731,7.132750031352043
2003-09-03,12.699999809265137,11.539999961853027,11.579999923706055,12.529999732971191,841400,12.529999732971191,11.267333348592123,12.135400066375732,10.470000038146972,7.188450030088425
2003-09-04,13.5,12.350000381469727,12.649999618530273,13.399999618530273,674200,13.399999618530273,11.37133331298828,12.173800067901611,10.537400035858154,7.245550028085709
2003-09-05,13.6899995803833,12.680000305175781,13.239999771118164,13.489999771118164,439300,13.489999771118164,11.51133327484131,12.216200065612792,10.604700031280517,7.302900027036667
2003-09-08,13.800000190734863,13.579999923706055,13.630000114440918,13.75,272000,13.75,11.68266658782959,12.25640007019043,10.673700032234192,7.361700026988983
2003-09-09,13.800000190734863,13.140000343322754,13.789999961853027,13.34000015258789,360500,13.34000015258789,11.801333236694337,12.285800075531006,10.740400032997131,7.417950028181076
2003-09-10,13.390000343322754,12.760000228881836,13.0,13.25,367200,13.25,11.921333249409994,12.298800067901611,10.804500031471253,7.471900027990341
2003-09-11,13.9399995803833,13.489999771118164,13.5600004196167,13.729999542236328,428200,13.729999542236328,12.067999903361002,12.312600059509277,10.879700026512147,7.52600002527237
2003-09-12,13.8100004196167,13.449999809265137,13.710000038146973,13.6899995803833,131200,13.6899995803833,12.227333196004231,12.314400043487549,10.954600024223328,7.5786500227451326
2003-09-15,13.850000381469727,13.449999809265137,13.789999961853027,13.539999961853027,111700,13.539999961853027,12.381333223978679,12.309200038909912,11.028500022888183,7.629750022888183
2003-09-16,14.25,13.4399995803833,13.59000015258789,14.09000015258789,442000,14.09000015258789,12.60066655476888,12.309000034332275,11.111900024414062,7.683950023651123
2003-09-17,14.1899995803833,13.8100004196167,14.079999923706055,13.949999809265137,271200,13.949999809265137,12.833999888102214,12.320600032806396,11.190200023651123,7.735750023126602
2003-09-18,14.0600004196167,13.8100004196167,13.949999809265137,13.9399995803833,272600,13.9399995803833,13.045999844868978,12.322400016784668,11.265000019073486,7.789650020599365
2003-09-19,14.0,13.65999984741211,13.760000228881836,13.9399995803833,257100,13.9399995803833,13.267333157857259,12.331200008392335,11.333400015830994,7.8449000179767605
2003-09-22,14.050000190734863,13.489999771118164,13.739999771118164,13.819999694824219,226400,13.819999694824219,13.450666491190592,12.34,11.39640001296997,7.900750015974045
2003-09-23,13.979999542236328,13.550000190734863,13.850000381469727,13.75,133500,13.75,13.613999811808268,12.351399993896484,11.45510001182556,7.957000015974045
2003-09-24,13.770000457763672,12.850000381469727,13.770000457763672,13.09000015258789,366400,13.09000015258789,13.651333173116049,12.343799991607666,11.507500014305116,8.010250016450883
2003-09-25,13.479999542236328,12.850000381469727,13.050000190734863,12.949999809265137,304600,12.949999809265137,13.621333185831705,12.342799987792969,11.555400013923645,8.06275001525879
2003-09-26,12.949999809265137,12.4399995803833,12.949999809265137,12.930000305175781,390700,12.930000305175781,13.583999888102214,12.379200000762939,11.603100018501282,8.114700016975403
2003-09-29,13.100000381469727,12.449999809265137,12.84000015258789,12.699999809265137,285100,12.699999809265137,13.513999875386556,12.406199989318848,11.652200016975403,8.163950016498566
2003-09-30,12.880000114440918,12.479999542236328,12.65999984741211,12.510000228881836,208900,12.510000228881836,13.458666547139485,12.431999988555908,11.699500017166137,8.211500017642974
2003-10-01,13.0600004196167,12.489999771118164,12.5,12.850000381469727,210400,12.850000381469727,13.431999905904133,12.457199993133544,11.747900018692016,8.259850019216538
2003-10-02,13.4399995803833,12.779999732971191,12.779999732971191,13.399999618530273,231300,13.399999618530273,13.409999910990397,12.479199981689453,11.794900016784668,8.309700016975404
2003-10-03,13.760000228881836,13.289999961853027,13.4399995803833,13.630000114440918,317200,13.630000114440918,13.405999946594239,12.499199981689452,11.84400001525879,8.36145001769066
2003-10-06,13.899999618530273,13.4399995803833,13.460000038146973,13.850000381469727,153700,13.850000381469727,13.426666641235352,12.499599990844727,11.895900020599365,8.415450019836426
2003-10-07,13.869999885559082,13.210000038146973,13.470000267028809,13.649999618530273,258500,13.649999618530273,13.397333272298177,12.486599979400635,11.944000015258789,8.46920001745224
2003-10-08,13.859999656677246,13.319999694824219,13.6899995803833,13.489999771118164,381700,13.489999771118164,13.36666660308838,12.491199970245361,11.994600009918212,8.521400016546249
2003-10-09,15.460000038146973,13.369999885559082,13.609999656677246,15.380000114440918,2508000,15.380000114440918,13.46266663869222,12.527799968719483,12.068600010871886,8.583550016880036
2003-10-10,16.079999923706055,15.229999542236328,15.850000381469727,15.600000381469727,837300,15.600000381469727,13.573333358764648,12.579799976348877,12.145700016021728,8.647050018310546
2003-10-13,16.059999465942383,14.800000190734863,16.0,15.479999542236328,654800,15.479999542236328,13.684000015258789,12.640199966430664,12.211600008010864,8.70970001578331
2003-10-14,16.270000457763672,15.399999618530273,15.619999885559082,16.1200008392334,600600,16.1200008392334,13.842000071207682,12.725799980163574,12.282000017166137,8.77540001988411
2003-10-15,16.200000762939453,15.270000457763672,16.190000534057617,15.460000038146973,418100,15.460000038146973,14.000000063578288,12.795999984741211,12.345800018310547,8.837950019836425
2003-10-16,15.84000015258789,15.050000190734863,15.170000076293945,15.75,199200,15.75,14.186666742960613,12.887599983215331,12.410500020980836,8.90290001988411
2003-10-17,15.989999771118164,15.210000038146973,15.850000381469727,15.210000038146973,246400,15.210000038146973,14.338666725158692,12.970799980163575,12.466100025177003,8.965300019979477
2003-10-20,15.520000457763672,13.5,15.199999809265137,14.300000190734863,1274800,14.300000190734863,14.445333417256673,13.034199981689452,12.503000030517578,9.023650020360947
2003-10-21,14.899999618530273,14.199999809265137,14.350000381469727,14.6899995803833,303300,14.6899995803833,14.590666707356771,13.102599964141845,12.548600025177002,9.0828500187397
2003-10-22,14.800000190734863,14.0,14.5,14.0,226300,14.0,14.667333348592122,13.15459997177124,12.58630002975464,9.137700018882752
2003-10-23,15.300000190734863,13.5,13.619999885559082,14.09000015258789,641700,14.09000015258789,14.713333384195964,13.19959997177124,12.624200029373169,9.193100019693375
2003-10-24,14.789999961853027,13.520000457763672,14.09000015258789,14.619999885559082,415400,14.619999885559082,14.779333368937175,13.264199962615967,12.667400026321411,9.250850019454957
2003-10-27,15.520000457763672,14.5,14.569999694824219,15.399999618530273,485300,15.399999618530273,14.882666651407877,13.348599948883056,12.719200019836427,9.311750017404556
2003-10-28,16.139999389648438,15.199999809265137,15.399999618530273,16.1299991607666,373300,16.1299991607666,15.047999954223632,13.439999923706054,12.78560001373291,9.37615001320839
2003-10-29,15.720000267028809,15.100000381469727,15.680000305175781,15.649999618530273,699000,15.649999618530273,15.191999944051107,13.523999919891358,12.845300006866456,9.43790001153946
2003-10-30,15.449999809265137,15.0,15.359999656677246,15.300000190734863,828400,15.300000190734863,15.186666615804036,13.599399929046632,12.897500009536744,9.498450012207032
2003-10-31,15.460000038146973,15.210000038146973,15.399999618530273,15.40999984741211,324400,15.40999984741211,15.173999913533528,13.681599922180176,12.942700004577636,9.559050011634827
2003-11-03,16.969999313354492,15.199999809265137,15.220000267028809,16.93000030517578,1788500,16.93000030517578,15.270666631062825,13.795599937438965,13.002000007629395,9.627450013160706
2003-11-04,17.329999923706055,16.299999237060547,16.799999237060547,17.020000457763672,1301600,17.020000457763672,15.33066660563151,13.91999994277954,13.064100008010865,9.696550015211105
2003-11-05,17.149999618530273,16.5,17.0,16.940000534057617,740200,16.940000534057617,15.429333305358886,14.04979995727539,13.11600001335144,9.765150017738343
2003-11-06,17.8700008392334,16.850000381469727,16.959999084472656,17.729999542236328,716600,17.729999542236328,15.561333274841308,14.18919994354248,13.174300012588501,9.837650015354157
2003-11-07,17.959999084472656,17.510000228881836,17.90999984741211,17.8700008392334,654100,17.8700008392334,15.738666661580403,14.334199962615967,13.234900016784668,9.911950019598008
2003-11-10,17.799999237060547,17.100000381469727,17.799999237060547,17.549999237060547,416300,17.549999237060547,15.955333264668782,14.463799953460693,13.293800010681153,9.985050015449524
2003-11-11,17.600000381469727,16.670000076293945,17.510000228881836,16.950000762939453,638800,16.950000762939453,16.106000010172526,14.576799964904785,13.345800018310547,10.05385001897812
2003-11-12,17.860000610351562,16.889999389648438,17.010000228881836,17.790000915527344,449000,17.790000915527344,16.358666737874348,14.681999988555908,13.40870002746582,10.127100023031234
2003-11-13,17.0,16.549999237060547,16.790000915527344,16.8700008392334,1344100,16.8700008392334,16.544000116984048,14.75140001296997,13.462600040435792,10.195800026655197
2003-11-14,17.299999237060547,16.700000762939453,17.0,16.8799991607666,556300,16.8799991607666,16.694666735331218,14.81920000076294,13.517700033187866,10.26370002269745
2003-11-17,16.899999618530273,15.100000381469727,16.780000686645508,15.890000343322754,804200,15.890000343322754,16.72733345031738,14.862000007629394,13.559200038909912,10.326650024652482
2003-11-18,16.100000381469727,15.649999618530273,15.960000038146973,15.65999984741211,368600,15.65999984741211,16.696000162760416,14.908400001525878,13.597100038528442,10.388950023651123
2003-11-19,16.290000915527344,15.680000305175781,15.680000305175781,16.15999984741211,284100,16.15999984741211,16.730000178019207,14.966599998474122,13.632700033187866,10.452600022554398
2003-11-20,16.75,15.890000343322754,16.100000381469727,16.059999465942383,324700,16.059999465942383,16.780666796366372,15.013199996948241,13.66290002822876,10.514400019645691
2003-11-21,16.399999618530273,16.0,16.170000076293945,16.139999389648438,188200,16.139999389648438,16.82933343251546,15.062199993133545,13.688300018310548,10.576850016117096
2003-11-24,17.34000015258789,16.209999084472656,16.25,17.25,504600,17.25,16.850666745503744,15.136399993896484,13.722800016403198,10.644850015640259
2003-11-25,17.690000534057617,17.190000534057617,17.329999923706055,17.229999542236328,397600,17.229999542236328,16.864666684468588,15.199199981689453,13.754100008010864,10.713050013780594
2003-11-26,17.690000534057617,16.709999084472656,17.360000610351562,17.31999969482422,238500,17.31999969482422,16.88999996185303,15.266599979400635,13.793600006103516,10.781850012540817
2003-11-28,18.010000228881836,17.0,17.420000076293945,17.940000534057617,262300,17.940000534057617,16.904000027974448,15.34659999847412,13.834500007629394,10.853550015687942
2003-12-01,18.850000381469727,17.920000076293945,18.040000915527344,18.610000610351562,590400,18.610000610351562,16.95333334604899,15.440000019073487,13.88560001373291,10.926950018405915
2003-12-02,18.969999313354492,18.450000762939453,18.850000381469727,18.559999465942383,747400,18.559999465942383,17.020666694641115,15.53480001449585,13.937400007247925,10.999750015735627
2003-12-03,18.799999237060547,17.540000915527344,18.799999237060547,17.610000610351562,515700,17.610000610351562,17.064666684468587,15.61200002670288,13.981700010299683,11.06755001783371
2003-12-04,17.899999618530273,16.559999465942383,17.649999618530273,17.229999542236328,558500,17.229999542236328,17.02733325958252,15.694800014495849,14.019300003051757,11.130600016117096
2003-12-05,17.25,16.65999984741211,16.770000457763672,16.68000030517578,310600,16.68000030517578,17.01466655731201,15.769400024414063,14.056100006103515,11.192000017166137
2003-12-08,16.950000762939453,16.229999542236328,16.549999237060547,16.6299991607666,542100,16.6299991607666,16.997999890645346,15.843400001525879,14.111300001144409,11.254150013923645
2003-12-09,16.940000534057617,16.360000610351562,16.700000762939453,16.399999618530273,396600,16.399999618530273,17.031999842325845,15.91739999771118,14.161799993515015,11.313700013160705
2003-12-10,16.729999542236328,15.520000457763672,16.34000015258789,15.880000114440918,376200,15.880000114440918,17.046666526794432,15.984799995422364,14.208399991989136,11.369850013256073
2003-12-11,16.850000381469727,15.770000457763672,15.880000114440918,16.850000381469727,387900,16.850000381469727,17.092666562398275,16.064799995422362,14.260999994277954,11.43020001411438
2003-12-12,17.0,16.299999237060547,16.93000030517578,16.8700008392334,170700,16.8700008392334,17.14666665395101,16.134200019836427,14.30670000076294,11.491000018119813
2003-12-15,17.510000228881836,16.59000015258789,17.280000686645508,16.739999771118164,353300,16.739999771118164,17.186666679382324,16.19640001296997,14.347799997329712,11.55085001707077
2003-12-16,17.030000686645508,16.200000762939453,16.729999542236328,16.770000457763672,270500,16.770000457763672,17.154666709899903,16.25480001449585,14.377200002670287,11.611450018882751
2003-12-17,16.700000762939453,16.0,16.559999465942383,16.34000015258789,441700,16.34000015258789,17.095333417256672,16.308600025177,14.397600002288819,11.670950019359589
2003-12-18,17.200000762939453,16.309999465942383,16.309999465942383,17.18000030517578,273400,17.18000030517578,17.086000124613445,16.382400035858154,14.436800003051758,11.734300019741058
2003-12-19,17.469999313354492,16.850000381469727,17.450000762939453,17.09000015258789,546200,17.09000015258789,17.02933343251546,16.416600036621094,14.472200002670288,11.796300020217895
2003-12-22,17.100000381469727,16.559999465942383,17.0,16.90999984741211,319400,16.90999984741211,16.9160000483195,16.442800025939942,14.51130000114441,11.85730001926422
2003-12-23,17.18000030517578,16.649999618530273,16.860000610351562,16.799999237060547,260500,16.799999237060547,16.798666699727377,16.469200019836425,14.554699993133545,11.917300014495849
2003-12-24,16.799999237060547,16.600000381469727,16.790000915527344,16.610000610351562,82600,16.610000610351562,16.73200003306071,16.47900001525879,14.602399997711181,11.976150016784668
2003-12-26,16.770000457763672,16.5,16.5,16.700000762939453,44400,16.700000762939453,16.696666781107584,16.50380002975464,14.649900007247926,12.034600019454956
2003-12-29,17.100000381469727,16.59000015258789,16.760000228881836,16.799999237060547,317900,16.799999237060547,16.704666709899904,16.52480001449585,14.70619999885559,12.092600016593932
2003-12-30,17.290000915527344,16.700000762939453,16.790000915527344,16.940000534057617,380600,16.940000534057617,16.725333468119302,16.559400024414064,14.765100002288818,12.150700018405914
2003-12-31,17.06999969482422,16.459999084472656,16.899999618530273,16.510000228881836,368500,16.510000228881836,16.73266684214274,16.603600025177002,14.818900003433228,12.205850019454957
2004-01-02,17.049999237060547,16.469999313354492,16.739999771118164,16.690000534057617,290700,16.690000534057617,16.786666870117188,16.643600044250487,14.873100004196168,12.262700021266937
2004-01-05,18.049999237060547,16.81999969482422,17.190000534057617,17.59000015258789,894200,17.59000015258789,16.836000188191733,16.715400047302246,14.935000009536743,12.323700022697448
2004-01-06,18.18000030517578,17.399999618530273,17.739999771118164,18.18000030517578,430700,18.18000030517578,16.923333485921223,16.797200050354004,14.998400011062621,12.387350025177001
2004-01-07,18.790000915527344,17.829999923706055,17.8799991607666,18.700000762939453,545100,18.700000762939453,17.05400021870931,16.87880006790161,15.071500015258788,12.454500029087066
2004-01-08,18.799999237060547,18.010000228881836,18.770000457763672,18.68000030517578,471500,18.68000030517578,17.181333541870117,16.944400081634523,15.14650001525879,12.520050029754639
2004-01-09,18.850000381469727,18.200000762939453,18.649999618530273,18.5,521900,18.5,17.32533353169759,16.99180009841919,15.215900011062622,12.582150030136109
2004-01-12,19.790000915527344,18.260000228881836,18.420000076293945,19.790000915527344,809600,19.790000915527344,17.499333572387695,17.07460012435913,15.299300022125244,12.650650033950805
2004-01-13,19.81999969482422,18.43000030517578,19.75,19.170000076293945,519300,19.170000076293945,17.6380002339681,17.152000122070312,15.375700025558471,12.71585003376007
2004-01-14,19.850000381469727,18.760000228881836,19.489999771118164,19.68000030517578,440400,19.68000030517578,17.822666931152344,17.237400131225584,15.45950002670288,12.784000034332275
2004-01-15,19.81999969482422,18.899999618530273,19.790000915527344,19.200000762939453,633900,19.200000762939453,17.982667032877604,17.28280014038086,15.539200038909913,12.850000038146973
2004-01-16,20.940000534057617,19.170000076293945,19.399999618530273,20.059999465942383,1099400,20.059999465942383,18.212666956583657,17.343600120544433,15.631800031661987,12.917000036239624
2004-01-20,20.5,19.950000762939453,20.200000762939453,20.479999542236328,394600,20.479999542236328,18.464666875203452,17.414400100708008,15.732100028991699,12.986200034618378
2004-01-21,21.0,20.079999923706055,20.389999389648438,20.389999389648438,425900,20.389999389648438,18.70400021870931,17.46760009765625,15.828400020599366,13.055400030612946
2004-01-22,20.760000228881836,19.600000381469727,20.549999237060547,20.0,568000,20.0,18.908000183105468,17.51020008087158,15.922200021743775,13.12230003118515
2004-01-23,20.899999618530273,20.239999771118164,20.43000030517578,20.780000686645508,508500,20.780000686645508,19.192666880289714,17.574800109863283,16.019300031661988,13.193200035095215
2004-01-26,21.899999618530273,20.520000457763672,20.700000762939453,21.790000915527344,597000,21.790000915527344,19.53266690572103,17.67160011291504,16.124200038909912,13.268000040054321
2004-01-27,21.850000381469727,21.020000457763672,21.799999237060547,21.450000762939453,633300,21.450000762939453,19.790000279744465,17.74480010986328,16.213400049209596,13.341700043678284
2004-01-28,21.479999542236328,19.6200008392334,21.270000457763672,19.739999771118164,508300,19.739999771118164,19.894000244140624,17.802200088500978,16.276800050735474,13.407100043296815
2004-01-29,20.5,16.549999237060547,20.350000381469727,19.0,2584800,19.0,19.914000193277996,17.844600105285643,16.33190005302429,13.468300042152405
2004-01-30,21.479999542236328,18.200000762939453,19.170000076293945,20.75,1349300,20.75,20.052000172932942,17.94180009841919,16.401900053024292,13.537800042629241
2004-02-02,21.100000381469727,19.899999618530273,21.0,20.68000030517578,684500,20.68000030517578,20.197333526611327,18.042200107574462,16.47530005455017,13.60785004377365
2004-02-03,21.1299991607666,20.25,20.559999465942383,20.809999465942383,306300,20.809999465942383,20.26533342997233,18.135200099945067,16.550900049209595,13.677700040340424
2004-02-04,20.25,19.799999237060547,20.149999618530273,20.0,1018200,20.0,20.3206667582194,18.21400011062622,16.61360005378723,13.746650040149689
2004-02-05,20.450000762939453,19.950000762939453,19.950000762939453,20.25,463700,20.25,20.358666737874348,18.296200122833252,16.679200057983397,13.816900041103363
2004-02-06,20.799999237060547,20.020000457763672,20.469999313354492,20.68000030517578,371200,20.68000030517578,20.457333374023438,18.364800128936768,16.750600061416627,13.889550042152404
2004-02-09,20.829999923706055,20.149999618530273,20.520000457763672,20.790000915527344,440000,20.790000915527344,20.506000137329103,18.43600015640259,16.81760006904602,13.96475004673004
2004-02-10,20.989999771118164,20.440000534057617,20.540000915527344,20.700000762939453,497600,20.700000762939453,20.520666885375977,18.50360017776489,16.885100078582763,14.037650051116943
2004-02-11,21.5,20.59000015258789,20.75,21.420000076293945,861000,21.420000076293945,20.58933359781901,18.57320016860962,16.95990008354187,14.112450051307679
2004-02-12,21.799999237060547,21.149999618530273,21.309999465942383,21.389999389648438,367000,21.389999389648438,20.682000223795573,18.628800144195555,17.034400081634523,14.183900048732758
2004-02-13,21.59000015258789,20.280000686645508,21.559999465942383,20.290000915527344,519100,20.290000915527344,20.649333572387697,18.663400173187256,17.099100093841553,14.247750053405762
2004-02-17,21.25,20.450000762939453,20.549999237060547,20.829999923706055,366700,20.829999923706055,20.585333506266277,18.727800159454347,17.169900093078613,14.312500052452087
2004-02-18,21.079999923706055,20.25,20.899999618530273,20.350000381469727,326900,20.350000381469727,20.512000147501627,18.790200176239015,17.242500095367433,14.375000054836272
2004-02-19,20.75,19.68000030517578,20.3799991607666,19.68000030517578,455600,19.68000030517578,20.50800018310547,18.850200176239014,17.309800100326537,14.432600057125091
2004-02-20,20.25,19.520000457763672,19.65999984741211,20.020000457763672,464100,20.020000457763672,20.576000213623047,18.918000202178956,17.380700101852415,14.49190006017685
2004-02-23,20.219999313354492,19.510000228881836,19.989999771118164,19.969999313354492,518800,19.969999313354492,20.52400016784668,18.98940019607544,17.45340009689331,14.552800056934357
2004-02-24,20.479999542236328,19.1200008392334,19.709999084472656,19.520000457763672,478200,19.520000457763672,20.446666844685872,19.062200202941895,17.52350009918213,14.611500058174133
2004-02-25,20.059999465942383,19.3799991607666,19.690000534057617,20.059999465942383,274200,20.059999465942383,20.39666684468587,19.126400184631347,17.595600090026856,14.671750054359435
2004-02-26,20.239999771118164,19.5,20.190000534057617,19.700000762939453,412400,19.700000762939453,20.376666895548503,19.18300018310547,17.65860010147095,14.726750059127808
2004-02-27,19.75,19.520000457763672,19.579999923706055,19.670000076293945,353500,19.670000076293945,20.3380002339681,19.241600189208985,17.719000101089478,14.781500058174133
2004-03-01,19.84000015258789,19.549999237060547,19.6200008392334,19.610000610351562,364500,19.610000610351562,20.26666692097982,19.298400192260743,17.776600103378296,14.83625006198883
2004-03-02,19.850000381469727,19.5,19.520000457763672,19.56999969482422,543800,19.56999969482422,20.185333506266275,19.36300018310547,17.835800104141235,14.889900059700013
2004-03-03,19.829999923706055,19.260000228881836,19.299999237060547,19.479999542236328,228200,19.479999542236328,20.104000091552734,19.40900016784668,17.895700101852416,14.945150055885314
2004-03-04,20.0,18.809999465942383,19.299999237060547,19.93000030517578,411100,19.93000030517578,20.00466677347819,19.465800170898437,17.941200103759765,15.004900057315826
2004-03-05,20.229999542236328,19.360000610351562,19.899999618530273,19.65999984741211,266500,19.65999984741211,19.889333470662436,19.520800170898436,17.98180009841919,15.063750057220458
2004-03-08,20.190000534057617,19.100000381469727,19.600000381469727,19.110000610351562,253100,19.110000610351562,19.810666783650717,19.56700019836426,18.01810010910034,15.114850058555604
2004-03-09,19.459999084472656,18.8700008392334,19.100000381469727,19.139999389648438,290500,19.139999389648438,19.698000081380208,19.617600173950194,18.048300094604492,15.165150055885315
2004-03-10,19.59000015258789,18.610000610351562,18.959999084472656,18.75,322100,18.75,19.591333389282227,19.658600158691407,18.08120009422302,15.213500056266785
2004-03-11,19.040000915527344,18.110000610351562,18.75,18.200000762939453,369700,18.200000762939453,19.49266675313314,19.686600189208985,18.105700101852417,15.258100061416625
2004-03-12,19.049999237060547,17.989999771118164,18.0,18.729999542236328,337000,18.729999542236328,19.406666692097982,19.72240016937256,18.14090009689331,15.303500061035157
2004-03-15,18.790000915527344,17.770000457763672,18.700000762939453,17.93000030517578,334900,17.93000030517578,19.270666758219402,19.750800170898437,18.17720009803772,15.34010006427765
2004-03-16,18.219999313354492,17.450000762939453,17.90999984741211,18.09000015258789,614200,18.09000015258789,19.175333404541014,19.778800163269043,18.211200103759765,15.379900064468384
2004-03-17,18.75,18.219999313354492,18.25,18.389999389648438,201700,18.389999389648438,19.06400006612142,19.794800148010253,18.25510009765625,15.420700063705445
2004-03-18,18.809999465942383,18.139999389648438,18.139999389648438,18.350000381469727,222600,18.350000381469727,18.974000040690104,19.798200149536132,18.297700099945068,15.46095006465912
2004-03-19,18.8799991607666,18.350000381469727,18.860000610351562,18.510000228881836,241500,18.510000228881836,18.896666717529296,19.794400138854982,18.336600103378295,15.502000064849854
2004-03-22,18.600000381469727,17.760000228881836,18.530000686645508,17.969999313354492,317300,17.969999313354492,18.787333297729493,19.780200119018556,18.36230010032654,15.540750060081482
2004-03-23,18.3799991607666,17.56999969482422,18.3799991607666,18.0,313000,18.0,18.682666651407878,19.770200119018554,18.381000108718872,15.583300061225891
2004-03-24,18.239999771118164,17.75,17.75,18.010000228881836,260100,18.010000228881836,18.584666697184243,19.734600105285644,18.404600114822387,15.624950060844421
2004-03-25,19.0,18.010000228881836,18.200000762939453,18.850000381469727,354300,18.850000381469727,18.512666702270508,19.72820011138916,18.440100116729738,15.66880006313324
2004-03-26,19.149999618530273,18.719999313354492,18.84000015258789,18.969999313354492,186500,18.969999313354492,18.466666666666665,19.714000091552734,18.47570011138916,15.709200057983399
2004-03-29,19.649999618530273,19.139999389648438,19.139999389648438,19.450000762939453,218500,19.450000762939453,18.48933334350586,19.719000091552733,18.500900115966797,15.751450061798096
2004-03-30,19.700000762939453,19.270000457763672,19.3799991607666,19.399999618530273,237400,19.399999618530273,18.506666692097983,19.70580009460449,18.524700107574464,15.794400057792664
2004-03-31,19.56999969482422,18.959999084472656,19.489999771118164,19.010000228881836,263000,19.010000228881836,18.524000040690105,19.676400108337404,18.545400104522706,15.830700058937072
2004-04-01,20.0,19.18000030517578,19.219999313354492,19.93000030517578,305600,19.93000030517578,18.63933334350586,19.66720012664795,18.5674001121521,15.8708500623703
2004-04-02,20.5,19.950000762939453,20.0,20.260000228881836,306100,20.260000228881836,18.741333389282225,19.672400131225587,18.591300106048585,15.913100061416626
2004-04-05,21.190000534057617,20.059999465942383,20.309999465942383,21.049999237060547,418100,21.049999237060547,18.949333318074544,19.67780010223389,18.626300106048586,15.960050058364867
2004-04-06,21.1200008392334,20.65999984741211,20.979999542236328,20.799999237060547,261900,20.799999237060547,19.129999923706055,19.65800006866455,18.664800090789797,16.005300054550172
2004-04-07,21.049999237060547,20.5,20.809999465942383,20.579999923706055,737500,20.579999923706055,19.275999959309896,19.640600051879883,18.69270008087158,16.0507000541687
2004-04-08,20.959999084472656,20.190000534057617,20.739999771118164,20.420000076293945,518000,20.420000076293945,19.413999938964842,19.6542000579834,18.72820007324219,16.09540005683899
2004-04-12,22.75,20.170000076293945,20.350000381469727,22.43000030517578,921800,22.43000030517578,19.67533327738444,19.722800064086915,18.78370008468628,16.150700058937073
2004-04-13,22.600000381469727,21.420000076293945,22.450000762939453,21.5,507700,21.5,19.91066665649414,19.737800064086915,18.839800081253053,16.199500060081483
2004-04-14,22.149999618530273,20.75,21.40999984741211,22.030000686645508,386300,22.030000686645508,20.179333368937176,19.76480007171631,18.903500089645387,16.250300064086915
2004-04-15,22.290000915527344,21.540000915527344,22.06999969482422,21.700000762939453,425900,21.700000762939453,20.425333404541014,19.78260009765625,18.958900098800658,16.295800065994264
2004-04-16,22.399999618530273,21.299999237060547,21.760000228881836,22.059999465942383,246400,22.059999465942383,20.63933334350586,19.823800086975098,19.01890009880066,16.34090006351471
2004-04-19,22.809999465942383,21.899999618530273,22.100000381469727,22.799999237060547,217900,22.799999237060547,20.89466667175293,19.874800071716308,19.08550009727478,16.386900057792662
2004-04-20,22.75,20.68000030517578,22.75,20.770000457763672,821100,20.770000457763672,20.98266665140788,19.876600074768067,19.120700101852417,16.421750059127806
2004-04-21,21.729999542236328,20.0,20.600000381469727,21.239999771118164,464700,21.239999771118164,21.10533332824707,19.885600051879884,19.160800104141234,16.45745005607605
2004-04-22,21.0,18.3700008392334,21.0,19.200000762939453,2041200,19.200000762939453,21.118000030517578,19.855600051879883,19.17960011482239,16.48660006046295
2004-04-23,19.31999969482422,18.799999237060547,19.31999969482422,19.0,535800,19.0,21.056000010172525,19.807200050354005,19.19020010948181,16.512350058555604
