Date,High,Low,Open,Close,Volume,Adj Close,SHW-15ma,SHW-50ma,SHW-100ma,SHW-200ma
2005-08-15,47.41999816894531,47.0,47.41999816894531,47.09000015258789,267300.0,37.82220458984375,38.10921045939128,37.659316864013675,36.40732723236084,35.8742449760437
2005-08-16,47.2400016784668,45.849998474121094,47.2400016784668,45.869998931884766,442300.0,36.84231185913086,38.00907923380534,37.66461807250977,36.422333564758304,35.88915307998657
2005-08-17,46.72999954223633,45.630001068115234,45.86000061035156,46.470001220703125,607400.0,37.49177551269531,37.97045160929362,37.68515731811524,36.443115119934085,35.90818037033081
2005-08-18,46.959999084472656,46.220001220703125,46.540000915527344,46.54999923706055,594800.0,37.55632019042969,37.92327626546224,37.713734512329104,36.468139457702634,35.926579265594484
2005-08-19,46.66999816894531,46.130001068115234,46.650001525878906,46.25,655700.0,37.31429672241211,37.86157150268555,37.73731018066406,36.489144783020016,35.94095428466797
2005-08-22,46.970001220703125,46.349998474121094,46.380001068115234,46.709999084472656,889200.0,37.68540573120117,37.78444798787435,37.76782615661621,36.514340744018554,35.95334058761597
2005-08-23,46.779998779296875,46.130001068115234,46.650001525878906,46.31999969482422,543700.0,37.37076950073242,37.69545211791992,37.78514213562012,36.53902847290039,35.96213249206543
2005-08-24,46.61000061035156,45.630001068115234,46.06999969482422,45.709999084472656,671000.0,36.87862014770508,37.59024480183919,37.791490631103514,36.56287166595459,35.97060382843018
2005-08-25,45.84000015258789,45.189998626708984,45.709999084472656,45.4900016784668,371900.0,36.70111846923828,37.50319010416667,37.79798362731933,36.584460105896,35.976675815582276
2005-08-26,45.63999938964844,45.11000061035156,45.529998779296875,45.439998626708984,359600.0,36.66078567504883,37.42469126383464,37.79708404541016,36.60292732238769,35.98183006286621
2005-08-29,45.900001525878906,45.2400016784668,45.439998626708984,45.72999954223633,436100.0,36.89474868774414,37.38160247802735,37.78592430114746,36.62541290283203,35.98648315429688
2005-08-30,45.4900016784668,44.81999969482422,45.47999954223633,45.25,558200.0,36.50748825073242,37.28752950032552,37.77232025146484,36.647463417053224,35.98824518203735
2005-08-31,46.5099983215332,45.04999923706055,45.20000076293945,46.36000061035156,711000.0,37.40303421020508,37.26065572102865,37.77502075195312,36.68134716033936,35.99583759307861
2005-09-01,47.150001525878906,46.2599983215332,46.2599983215332,46.43000030517578,808700.0,37.45949935913086,37.23593978881836,37.76840927124024,36.70484367370605,36.004667129516605
2005-09-02,46.54999923706055,45.61000061035156,45.630001068115234,46.029998779296875,354500.0,37.13679122924805,37.181678009033206,37.77301368713379,36.72839069366455,36.010928325653076
2005-09-06,46.529998779296875,45.91999816894531,46.099998474121094,46.47999954223633,432700.0,37.499847412109375,37.160187530517575,37.79226852416992,36.74013977050781,36.01892515182495
2005-09-07,46.7599983215332,46.33000183105469,46.439998626708984,46.459999084472656,409700.0,37.48370361328125,37.20294698079427,37.81168266296387,36.75924186706543,36.02914880752564
2005-09-08,46.11000061035156,45.209999084472656,46.06999969482422,45.33000183105469,737100.0,36.57202911376953,37.14163055419922,37.79856651306152,36.765230102539064,36.03310338973999
2005-09-09,46.0,45.38999938964844,45.5,46.0,705800.0,37.11259460449219,37.11204884847005,37.79304862976074,36.77430583953858,36.039482250213624
2005-09-12,46.04999923706055,45.4900016784668,45.849998474121094,45.95000076293945,542800.0,37.07225036621094,37.09591242472331,37.778049545288084,36.79161155700684,36.04390895843506
2005-09-13,45.95000076293945,45.310001373291016,45.869998931884766,45.7400016784668,723300.0,36.90282440185547,37.043740336100264,37.75901924133301,36.80930152893066,36.04868204116821
2005-09-14,46.029998779296875,45.4900016784668,45.709999084472656,45.599998474121094,755200.0,36.78985595703125,37.00501276652018,37.737890548706055,36.83209720611572,36.05328807830811
2005-09-15,46.099998474121094,45.68000030517578,45.97999954223633,46.0,653700.0,37.11259460449219,37.02061106363932,37.73687065124512,36.8494864654541,36.061417446136474
2005-09-16,46.43000030517578,45.9900016784668,46.25,46.06999969482422,1340000.0,37.1690673828125,37.0518076578776,37.73585609436035,36.86935935974121,36.06939155578613
2005-09-19,46.04999923706055,44.5099983215332,46.0,44.63999938964844,1265000.0,36.01533889770508,37.00877787272135,37.69859428405762,36.87641590118408,36.07219381332398
2005-09-20,44.91999816894531,43.290000915527344,44.70000076293945,43.290000915527344,1484100.0,34.926177978515625,36.877539825439456,37.62910766601563,36.87777679443359,36.06955026626587
2005-09-21,43.400001525878906,41.18000030517578,43.290000915527344,41.880001068115234,3242900.0,33.78859329223633,36.69628016153971,37.54329483032227,36.8593681716919,36.062611198425294
2005-09-22,43.279998779296875,40.91999816894531,41.75,43.040000915527344,2183300.0,34.72447967529297,36.51770985921224,37.478770065307614,36.84975887298584,36.06158477783203
2005-09-23,44.33000183105469,43.060001373291016,43.060001373291016,44.0,1486700.0,35.49901580810547,36.387010955810545,37.41736701965332,36.85349071502686,36.064828872680664
2005-09-26,44.54999923706055,43.54999923706055,44.22999954223633,43.720001220703125,1128200.0,35.27309799194336,36.26276473999023,37.351766967773436,36.85408405303955,36.06650581359863
2005-09-27,44.0099983215332,43.5099983215332,43.54999923706055,43.72999954223633,973800.0,35.28116989135742,36.11485290527344,37.286328353881835,36.854598121643065,36.06722846984863
2005-09-28,43.939998626708984,43.0,43.5,43.36000061035156,1107200.0,34.9826545715332,35.948116302490234,37.2174893951416,36.855244674682616,36.065304851531984
2005-09-29,43.400001525878906,42.47999954223633,43.400001525878906,43.25,1624700.0,34.8939094543457,35.83624165852864,37.134185256958006,36.85484394073487,36.063733196258546
2005-09-30,44.43000030517578,43.0,43.150001525878906,44.06999969482422,1162300.0,35.55546188354492,35.7324328104655,37.06925270080566,36.86681449890137,36.06515104293823
2005-10-03,44.439998626708984,43.59000015258789,44.31999969482422,43.59000015258789,676800.0,35.16819381713867,35.60549570719401,36.994807662963865,36.87483234405518,36.06638301849365
2005-10-04,44.31999969482422,43.16999816894531,43.849998474121094,43.220001220703125,910500.0,34.86968994140625,35.46995340983073,36.92467346191406,36.88570083618164,36.06854919433594
2005-10-05,43.380001068115234,43.0,43.119998931884766,43.040000915527344,996200.0,34.72447967529297,35.332261657714845,36.85227745056152,36.89671604156494,36.06899480819702
2005-10-06,43.400001525878906,42.900001525878906,43.099998474121094,43.02000045776367,1185700.0,34.70833969116211,35.17197799682617,36.785020446777345,36.901414489746095,36.06752965927124
2005-10-07,43.880001068115234,43.25,43.25,43.43000030517578,780900.0,35.039127349853516,35.029981994628905,36.7205239868164,36.90406475067139,36.066246509552
2005-10-10,43.790000915527344,43.04999923706055,43.4900016784668,43.11000061035156,593600.0,34.78095245361328,34.947689565022785,36.65134567260742,36.89686450958252,36.063115425109864
2005-10-11,43.900001525878906,42.9900016784668,43.45000076293945,43.099998474121094,897600.0,34.77287292480469,34.937469228108725,36.569957962036135,36.89118976593018,36.06034181594848
2005-10-12,43.439998626708984,42.720001220703125,43.11000061035156,43.06999969482422,1065500.0,34.7486686706543,35.00147425333659,36.49081718444824,36.88768257141113,36.055696716308596
2005-10-13,43.310001373291016,42.68000030517578,42.95000076293945,43.22999954223633,610700.0,34.87775421142578,35.01169255574544,36.41923767089844,36.88104866027832,36.05169704437256
2005-10-14,43.689998626708984,42.970001220703125,43.349998474121094,43.290000915527344,661700.0,34.926177978515625,34.97350336710612,36.35762245178223,36.87658557891846,36.04778032302856
2005-10-17,44.099998474121094,43.02000045776367,43.040000915527344,44.099998474121094,1023400.0,35.579673767089844,34.99394175211589,36.312450561523434,36.880585289001466,36.04812574386597
2005-10-18,43.95000076293945,42.7400016784668,43.849998474121094,42.849998474121094,1023400.0,34.57117462158203,34.94660873413086,36.25305244445801,36.868074340820314,36.045457668304444
2005-10-19,43.18000030517578,42.209999084472656,42.5,43.099998474121094,1064900.0,34.77287292480469,34.932623291015624,36.190138244628905,36.854367637634276,36.04586669921875
2005-10-20,44.0,43.09000015258789,43.20000076293945,43.2400016784668,768800.0,34.885826110839844,34.93208440144857,36.13173194885254,36.846208305358886,36.049307079315184
2005-10-21,44.18000030517578,43.0099983215332,43.70000076293945,43.630001068115234,1044500.0,35.20049285888672,34.90841979980469,36.07913703918457,36.835492820739745,36.054201469421386
2005-10-24,44.869998931884766,43.869998931884766,43.880001068115234,44.83000183105469,834300.0,36.16864013671875,34.97511622111003,36.04349548339844,36.835021057128905,36.06509027481079
2005-10-25,42.939998626708984,40.470001220703125,42.5,40.75,3920800.0,32.87690734863281,34.842264048258464,35.94458953857422,36.80195320129395,36.05784959793091
2005-10-26,42.209999084472656,40.599998474121094,40.650001525878906,41.97999954223633,2770900.0,33.8692741394043,34.78525034586588,35.885128784179685,36.774873428344726,36.05652551651001
2005-10-27,41.95000076293945,41.5099983215332,41.900001525878906,41.650001525878906,1838400.0,33.6030158996582,34.711562093098955,35.80735359191895,36.74625545501709,36.05136381149292
2005-10-28,42.22999954223633,41.61000061035156,41.650001525878906,42.22999954223633,1395200.0,34.07097625732422,34.64701868693034,35.73764671325684,36.72569061279297,36.050172996521
2005-10-31,43.09000015258789,42.27000045776367,42.33000183105469,42.54999923706055,1728400.0,34.32914352416992,34.61689809163411,35.67794364929199,36.70762691497803,36.04768711090088
2005-11-01,42.93000030517578,42.2400016784668,42.400001525878906,42.2400016784668,1175400.0,34.07904052734375,34.57064259847005,35.60581634521484,36.68682125091553,36.042558364868164
2005-11-02,42.5099983215332,41.83000183105469,42.119998931884766,42.290000915527344,1054000.0,34.11936569213867,34.52868906656901,35.54078826904297,36.66296520233154,36.04041606903076
2005-11-03,42.650001525878906,41.83000183105469,42.54999923706055,41.88999938964844,675700.0,33.79665756225586,34.45661595662435,35.47914901733398,36.63531982421875,36.03081203460693
2005-11-04,42.13999938964844,41.779998779296875,41.900001525878906,42.02000045776367,621800.0,33.90155792236328,34.38830795288086,35.42315780639648,36.61057071685791,36.0237216758728
2005-11-07,42.61000061035156,41.939998626708984,41.970001220703125,42.59000015258789,981300.0,34.36141586303711,34.307090759277344,35.37717041015625,36.587127227783206,36.026767845153806
2005-11-08,42.45000076293945,41.650001525878906,41.650001525878906,42.220001220703125,1103800.0,34.062889099121094,34.27320505777995,35.32053321838379,36.553228759765624,36.026013984680176
2005-11-09,42.540000915527344,41.7599983215332,42.20000076293945,42.0,1322500.0,33.88541030883789,34.21404088338216,35.268091659545895,36.52020595550537,36.02504907608032
2005-11-10,42.36000061035156,41.790000915527344,41.9900016784668,42.150001525878906,1131800.0,34.00642395019531,34.15541407267253,35.2001594543457,36.487590103149415,36.02476875305176
2005-11-11,42.54999923706055,42.06999969482422,42.400001525878906,42.20000076293945,605000.0,34.0467643737793,34.07849884033203,35.13190475463867,36.45015701293946,36.025207386016845
2005-11-14,42.439998626708984,41.93000030517578,42.439998626708984,42.150001525878906,621700.0,34.00642395019531,33.9343510945638,35.06929740905762,36.421155548095705,36.023375568389895
2005-11-15,42.970001220703125,42.0,42.150001525878906,42.70000076293945,1168500.0,34.45016860961914,34.03923517862956,35.008303833007815,36.400286178588864,36.0236431312561
2005-11-16,42.79999923706055,42.369998931884766,42.68000030517578,42.630001068115234,505000.0,34.55960464477539,34.08525721232096,34.949821853637694,36.38075225830078,36.024258880615236
2005-11-17,43.130001068115234,42.439998626708984,42.52000045776367,43.130001068115234,584600.0,34.9649543762207,34.17605311075847,34.91768035888672,36.35812343597412,36.02073501586914
2005-11-18,43.7400016784668,43.220001220703125,43.47999954223633,43.720001220703125,760400.0,35.443260192871094,34.267538706461586,34.884293670654294,36.33867115020752,36.016897468566896
2005-11-21,43.900001525878906,43.220001220703125,43.5,43.88999938964844,400600.0,35.58108139038086,34.35100123087565,34.854470291137694,36.31625991821289,36.015897312164306
2005-11-22,44.29999923706055,43.70000076293945,43.790000915527344,44.220001220703125,850200.0,35.848594665527344,34.468971506754556,34.833385696411135,36.29620246887207,36.01595617294311
2005-11-23,44.43000030517578,44.0,44.0,44.150001525878906,477400.0,35.79185104370117,34.58047053019206,34.81342559814453,36.27565807342529,36.01608940124512
2005-11-25,44.29999923706055,44.09000015258789,44.29999923706055,44.20000076293945,90300.0,35.83238983154297,34.7161860148112,34.787821502685546,36.26234607696533,36.01419750213623
2005-11-28,44.119998931884766,43.810001373291016,43.97999954223633,43.95000076293945,493200.0,35.62971115112305,34.83139623006185,34.757034378051756,36.24644523620606,36.01021797180176
2005-11-29,44.540000915527344,44.029998779296875,44.349998474121094,44.279998779296875,500400.0,35.897239685058594,34.93378448486328,34.75467239379883,36.226633338928224,36.00861045837402
2005-11-30,44.41999816894531,43.77000045776367,44.279998779296875,43.84000015258789,836400.0,35.54054260253906,35.03229471842448,34.7669596862793,36.19803367614746,36.00402597427368
2005-12-01,44.45000076293945,43.939998626708984,43.939998626708984,44.380001068115234,569900.0,35.97831344604492,35.17182159423828,34.81075408935547,36.17702445983887,36.00250558853149
2005-12-02,44.54999923706055,43.959999084472656,44.4900016784668,44.029998779296875,859800.0,35.6945686340332,35.28436457316081,34.83015586853028,36.15446296691894,36.002231979370116
2005-12-05,44.04999923706055,43.400001525878906,43.5,43.869998931884766,716500.0,35.56486511230469,35.3855712890625,34.831472854614255,36.12441993713379,36.00075290679931
2005-12-06,44.130001068115234,43.79999923706055,43.93000030517578,43.959999084472656,580800.0,35.637813568115234,35.49433059692383,34.83876716613769,36.095267066955564,36.00111051559448
2005-12-07,44.06999969482422,43.5,43.97999954223633,43.61000061035156,504700.0,35.35407257080078,35.5545908610026,34.84022521972656,36.0632767868042,36.003470764160156
2005-12-08,43.709999084472656,43.25,43.709999084472656,43.47999954223633,715400.0,35.248687744140625,35.60052973429362,34.84554588317871,36.03151763916016,36.00500440597534
2005-12-09,43.849998474121094,43.33000183105469,43.70000076293945,43.689998626708984,483500.0,35.4189338684082,35.630795033772785,34.85604637145996,35.99511581420899,36.0035919380188
2005-12-12,44.27000045776367,43.900001525878906,43.939998626708984,44.16999816894531,438800.0,35.80806350708008,35.65511525472005,34.86109840393066,35.965175552368166,36.00556415557861
2005-12-13,44.540000915527344,44.060001373291016,44.099998474121094,44.209999084472656,830000.0,35.84048843383789,35.67240905761719,34.874544296264645,35.934675979614255,36.00589979171753
2005-12-14,44.380001068115234,43.97999954223633,44.18000030517578,44.06999969482422,892900.0,35.726985931396484,35.66430180867513,34.891690216064454,35.90818183898926,36.005068416595456
2005-12-15,44.2599983215332,43.81999969482422,44.119998931884766,44.0,461400.0,35.67026138305664,35.65619583129883,34.910605850219724,35.88144165039063,36.00347381591797
2005-12-16,44.22999954223633,43.599998474121094,44.0,43.93000030517578,781700.0,35.613494873046875,35.64160283406576,34.928708953857424,35.85686470031738,35.99703868865967
2005-12-19,44.130001068115234,43.709999084472656,43.95000076293945,43.79999923706055,669200.0,35.50810241699219,35.6334955851237,34.938088455200194,35.8293062210083,35.99043632507324
2005-12-20,44.0,43.560001373291016,43.70000076293945,43.83000183105469,697800.0,35.532440185546875,35.60917561848958,34.95311820983887,35.80223194122314,35.983076362609864
2005-12-21,44.20000076293945,43.869998931884766,43.880001068115234,43.97999954223633,530800.0,35.6540412902832,35.61674219767253,34.97074157714844,35.770349769592286,35.97868267059326
2005-12-22,44.959999084472656,44.290000915527344,44.45000076293945,44.90999984741211,846300.0,36.4079704284668,35.64538599650065,35.003927612304686,35.74737239837646,35.97841835021973
2005-12-23,45.099998474121094,44.75,44.790000915527344,45.09000015258789,552200.0,36.553890228271484,35.702674102783206,35.037450332641605,35.72834400177002,35.98076217651367
2005-12-27,45.7400016784668,45.290000915527344,45.290000915527344,45.52000045776367,809600.0,36.902488708496094,35.791849009195964,35.07697654724121,35.71729949951172,35.98484899520874
2005-12-28,46.66999816894531,45.439998626708984,45.52000045776367,45.900001525878906,937800.0,37.21056365966797,35.89669901529948,35.10959434509277,35.711022453308104,35.991235675811765
2005-12-29,46.0099983215332,45.61000061035156,45.849998474121094,45.810001373291016,383000.0,37.13759231567383,36.01560033162435,35.16092269897461,35.70698757171631,35.9991760635376
2005-12-30,45.790000915527344,45.2400016784668,45.75,45.41999816894531,386400.0,36.82142639160156,36.12044957478841,35.20189376831055,35.696016006469726,36.00433643341064
2006-01-03,45.29999923706055,44.099998474121094,44.099998474121094,45.189998626708984,1642200.0,36.634952545166016,36.201517486572264,35.23687629699707,35.68430412292481,36.008884258270264
2006-01-04,45.349998474121094,44.779998779296875,45.150001525878906,45.189998626708984,1014000.0,36.634952545166016,36.25664342244466,35.26556549072266,35.67235126495361,36.0136319732666
2006-01-05,45.9900016784668,45.29999923706055,45.79999923706055,45.91999816894531,1020600.0,37.22676086425781,36.34906158447266,35.28672790527344,35.665111694335934,36.02293748855591
2006-01-06,46.220001220703125,45.849998474121094,45.900001525878906,46.13999938964844,754800.0,37.405113220214844,36.46093673706055,35.37729202270508,35.66094078063965,36.034134006500246
2006-01-09,46.45000076293945,45.689998626708984,45.880001068115234,46.209999084472656,1050800.0,37.46185302734375,36.58037618001302,35.44914360046387,35.66713619232178,36.04473487854004
2006-01-10,46.119998931884766,45.70000076293945,46.11000061035156,46.029998779296875,1096200.0,37.31594467163086,36.69387283325195,35.52340217590332,35.665377883911134,36.054246501922606
2006-01-11,46.56999969482422,45.95000076293945,46.08000183105469,46.56999969482422,1142500.0,37.75371170043945,36.843580118815105,35.59705688476563,35.66735179901123,36.06774562835693
2006-01-12,47.290000915527344,46.09000015258789,46.52000045776367,46.22999954223633,1168100.0,37.478084564208984,36.973289744059244,35.66003570556641,35.6689896774292,36.07906723022461
2006-01-13,46.369998931884766,45.900001525878906,46.349998474121094,46.0099983215332,496100.0,37.29972839355469,37.08300221761068,35.724449462890625,35.66513290405273,36.08973682403565
2006-01-17,48.2599983215332,46.25,46.25,48.130001068115234,2674000.0,39.01837921142578,37.25702946980794,35.822429733276365,35.68160900115967,36.11031873703003
2006-01-18,49.0,47.65999984741211,47.75,48.790000915527344,2113500.0,39.55345153808594,37.457000223795575,35.937565612792966,35.70835731506347,36.135614490509035
2006-01-19,49.31999969482422,48.36000061035156,48.75,48.9900016784668,1649100.0,39.71556854248047,37.64453887939453,36.05384582519531,35.7385018157959,36.16148096084595
2006-01-20,49.130001068115234,48.54999923706055,49.0,48.75,1169300.0,39.521018981933594,37.79856923421224,36.15703788757324,35.767104148864746,36.18501573562622
2006-01-23,48.84000015258789,48.47999954223633,48.75,48.70000076293945,944300.0,39.480472564697266,37.9547612508138,36.26538955688476,35.79296138763428,36.20918714523315
2006-01-24,49.619998931884766,48.65999984741211,48.79999923706055,49.619998931884766,1816100.0,40.22629928588867,38.18175277709961,36.392207336425784,35.83014949798584,36.23880645751953
2006-01-25,49.529998779296875,48.93000030517578,49.52000045776367,49.369998931884766,1791900.0,40.02364730834961,38.40766576131185,36.51255180358887,35.856355628967286,36.26885139465332
2006-01-26,51.75,49.810001373291016,50.0,51.22999954223633,3324800.0,41.53151321411133,38.73410313924153,36.662246780395506,35.89707576751709,36.30095972061157
2006-01-27,52.88999938964844,50.4900016784668,50.5,52.529998779296875,2587800.0,42.58541488647461,39.091346740722656,36.833826599121096,35.951562004089354,36.33997634887695
2006-01-30,52.4900016784668,51.59000015258789,52.27000045776367,51.900001525878906,2218600.0,42.074676513671875,39.40265096028646,36.98631675720215,35.99731029510498,36.368725032806395
2006-01-31,53.189998626708984,51.900001525878906,51.900001525878906,52.900001525878906,2080600.0,42.88536834716797,39.76421864827474,37.15283203125,36.05132694244385,36.40528440475464
2006-02-01,54.119998931884766,52.75,52.84000015258789,54.0,2167100.0,43.77710723876953,40.19496281941732,37.32907508850098,36.12337772369385,36.44430391311646
2006-02-02,53.880001068115234,53.060001373291016,53.849998474121094,53.060001373291016,1746100.0,43.015071868896484,40.54572016398112,37.480511322021485,36.18240249633789,36.478354167938235
2006-02-03,52.900001525878906,52.209999084472656,52.900001525878906,52.5099983215332,1357600.0,42.56919860839844,40.885127766927084,37.620273666381834,36.23737197875977,36.5144917678833
2006-02-06,52.63999938964844,52.150001525878906,52.349998474121094,52.56999969482422,1444500.0,42.61784362792969,41.23966878255208,37.755658645629886,36.29452217102051,36.55191184997559
2006-02-07,52.81999969482422,51.849998474121094,52.47999954223633,51.93000030517578,1390800.0,42.0990104675293,41.44504419962565,37.88180183410645,36.34761371612549,36.58985546112061
2006-02-08,53.02000045776367,51.720001220703125,51.93000030517578,52.849998474121094,1005000.0,42.844844818115234,41.66447041829427,38.02205093383789,36.40493621826172,36.62721134185791
2006-02-09,53.31999969482422,52.439998626708984,52.849998474121094,52.5,786400.0,42.56110382080078,41.854172770182295,38.16067878723145,36.4588565826416,36.664107971191406
2006-02-10,53.400001525878906,51.720001220703125,52.400001525878906,53.099998474121094,1075600.0,43.0474967956543,42.089271291097006,38.30368392944336,36.5291781616211,36.70279703140259
2006-02-13,53.150001525878906,52.70000076293945,53.0,53.029998779296875,479100.0,42.990745544433594,42.323289489746095,38.45268798828125,36.609823837280274,36.74380031585693
2006-02-14,53.79999923706055,52.720001220703125,53.130001068115234,53.09000015258789,1067800.0,43.03940200805664,42.51082967122396,38.59390975952149,36.702331924438475,36.78085004806518
2006-02-15,53.5099983215332,52.93000030517578,53.099998474121094,53.220001220703125,1079000.0,43.14478302001953,42.71890538533528,38.742914047241214,36.78653495788574,36.81814691543579
2006-02-16,53.66999816894531,52.7400016784668,53.209999084472656,53.630001068115234,1217400.0,43.4771728515625,42.84861602783203,38.90116020202637,36.86631652832031,36.85990362167358
2006-02-17,53.779998779296875,52.58000183105469,53.58000183105469,52.689998626708984,1204600.0,42.71512222290039,42.85726318359375,39.04270637512207,36.94073677062988,36.89741041183472
2006-02-21,53.25,52.2400016784668,52.68000030517578,52.56999969482422,1166900.0,42.61784362792969,42.89347432454427,39.18798179626465,37.01410350799561,36.93435081481934
2006-02-22,53.11000061035156,41.0,52.650001525878906,43.20000076293945,22485900.0,35.021705627441406,42.36923014322917,39.18344215393066,37.014494018554686,36.934869346618655
2006-02-23,42.2599983215332,37.400001525878906,42.2599983215332,42.04999923706055,22277700.0,34.08940124511719,41.72338307698568,39.15685150146484,37.006448936462405,36.930646438598636
2006-02-24,43.0,40.150001525878906,42.220001220703125,41.290000915527344,6068700.0,33.47328567504883,41.08726399739583,39.11015594482422,36.98562717437744,36.9262208366394
2006-02-27,43.279998779296875,41.45000076293945,41.5,42.59000015258789,3688400.0,34.52717971801758,40.55112940470378,39.08388977050781,36.97921703338623,36.92702468872071
2006-02-28,48.18000030517578,43.66999816894531,44.16999816894531,45.54999923706055,12940000.0,36.92681884765625,40.17172775268555,39.107886428833005,36.99978832244873,36.94274457931519
2006-03-01,46.06999969482422,44.90999984741211,45.900001525878906,45.5,4413400.0,37.089847564697266,39.83778355916341,39.13627815246582,37.02344200134277,36.96007902145386
2006-03-02,45.349998474121094,44.849998474121094,45.349998474121094,45.04999923706055,2010700.0,36.7230224609375,39.4296620686849,39.15846870422363,37.04358882904053,36.97250165939331
2006-03-03,45.470001220703125,44.36000061035156,44.93000030517578,44.43000030517578,1914100.0,36.217620849609375,39.0067632039388,39.17265907287597,37.05537376403809,36.97971925735474
2006-03-06,44.0,42.84000015258789,43.599998474121094,43.72999954223633,2726800.0,35.647003173828125,38.513396962483725,39.1749503326416,37.06403427124023,36.98044939041138
2006-03-07,44.290000915527344,43.02000045776367,43.70000076293945,43.560001373291016,2078900.0,35.50843811035156,38.01457646687825,39.17203826904297,37.0713899230957,36.981289844512936
2006-03-08,43.72999954223633,42.900001525878906,43.599998474121094,43.560001373291016,1839400.0,35.50843811035156,37.51251220703125,39.154047622680665,37.07898761749268,36.9833350944519
2006-03-09,44.599998474121094,43.27000045776367,43.619998931884766,44.209999084472656,1597300.0,36.03828430175781,37.0387456258138,39.14373550415039,37.090592918396,36.98582078933716
2006-03-10,45.099998474121094,44.15999984741211,44.400001525878906,44.75,1504000.0,36.47847366333008,36.57216567993164,39.13525520324707,37.10611587524414,36.9913507270813
2006-03-13,45.119998931884766,44.40999984741211,44.68000030517578,44.880001068115234,1010500.0,36.58445739746094,36.16345469156901,39.12273307800293,37.11616371154785,36.99837450027466
2006-03-14,46.81999969482422,45.0,46.81999969482422,45.529998779296875,2873000.0,37.114295959472656,35.79655151367187,39.122267150878905,37.14159492492676,37.00483463287353
2006-03-15,46.5,45.56999969482422,45.56999969482422,46.43000030517578,2150000.0,37.84794998168945,35.98496780395508,39.14279762268066,37.17234569549561,37.01335666656494
2006-03-16,47.939998626708984,46.029998779296875,46.029998779296875,47.63999938964844,1961000.0,38.83428955078125,36.30129369099935,39.18678436279297,37.21183032989502,37.029019317626954
2006-03-17,48.43000030517578,47.650001525878906,48.0,48.27000045776367,1471300.0,39.34784698486328,36.69293111165364,39.24104225158691,37.253303871154785,37.044398345947265
2006-03-20,49.290000915527344,48.040000915527344,48.33000183105469,49.13999938964844,1576500.0,40.05702209472656,37.06158727010091,39.29764747619629,37.29218769073486,37.06360437393189
2006-03-21,49.7400016784668,48.77000045776367,49.689998626708984,48.91999816894531,2216600.0,39.8776969909668,37.25831247965495,39.34709915161133,37.362195587158205,37.082074394226076
2006-03-22,49.95000076293945,48.91999816894531,49.41999816894531,49.75,1448700.0,40.554290771484375,37.48927536010742,39.40894790649414,37.429045753479,37.10195959091187
2006-03-23,50.279998779296875,49.220001220703125,49.650001525878906,50.18000030517578,1265100.0,40.90480041503906,37.76806055704753,39.4807250213623,37.502063598632816,37.124159526824954
2006-03-24,50.70000076293945,49.709999084472656,49.95000076293945,50.439998626708984,2320700.0,41.116737365722656,38.09466832478841,39.547985534667966,37.5725212097168,37.149105911254885
2006-03-27,50.81999969482422,50.099998474121094,50.439998626708984,50.689998626708984,764600.0,41.32052230834961,38.47290293375651,39.62483428955078,37.642434997558595,37.17503095626831
2006-03-28,50.619998931884766,49.06999969482422,50.599998474121094,49.130001068115234,2079500.0,40.048885345458984,38.775599416097,39.67981742858887,37.70213344573975,37.19447734832764
2006-03-29,50.900001525878906,49.04999923706055,49.130001068115234,50.56999969482422,1857300.0,41.22272491455078,39.156551869710285,39.723904342651366,37.773167037963866,37.218066120147704
2006-03-30,50.220001220703125,49.380001068115234,49.400001525878906,49.61000061035156,1214000.0,40.440147399902344,39.45000940958659,39.741638259887694,37.83960193634033,37.23746088027954
2006-03-31,50.09000015258789,49.36000061035156,49.650001525878906,49.439998626708984,1114800.0,40.30157470703125,39.7048828125,39.753358383178714,37.90360210418701,37.25708641052246
2006-04-03,50.150001525878906,49.099998474121094,49.25,49.7400016784668,1105300.0,40.546138763427734,39.96899490356445,39.7738607788086,37.96544933319092,37.27628828048706
2006-04-04,50.11000061035156,49.400001525878906,49.720001220703125,50.04999923706055,654500.0,40.798831939697266,40.214630635579425,39.8002279663086,38.03280876159668,37.29301876068115
2006-04-05,52.25,50.18000030517578,50.25,51.93000030517578,1621100.0,42.33134460449219,40.51352361043294,39.84232887268067,38.117268104553226,37.3187370300293
2006-04-06,52.189998626708984,51.119998931884766,51.68000030517578,51.52000045776367,990900.0,41.99711990356445,40.724378967285155,39.88179832458496,38.19717506408691,37.34238258361816
2006-04-07,51.54999923706055,50.54999923706055,51.31999969482422,50.650001525878906,1188800.0,41.28792190551758,40.85371729532878,39.876926498413084,38.269586639404295,37.359871826171876
2006-04-10,51.27000045776367,50.400001525878906,50.61000061035156,50.970001220703125,722500.0,41.548770904541016,40.95316721598307,39.85619361877441,38.345010108947754,37.38308282852173
2006-04-11,51.20000076293945,49.939998626708984,50.790000915527344,50.099998474121094,683400.0,40.83959197998047,41.017293548583986,39.83149192810058,38.40890434265137,37.40459526062012
2006-04-12,50.790000915527344,49.63999938964844,49.880001068115234,50.75,908000.0,41.36943435668945,41.07163645426432,39.801173248291015,38.47700263977051,37.428877449035646
2006-04-13,50.75,49.849998474121094,50.75,50.31999969482422,476100.0,41.0189208984375,41.079244486490886,39.746009521484375,38.53754230499268,37.447832870483396
