Date,High,Low,Open,Close,Volume,Adj Close,ANTM-15ma,ANTM-50ma,ANTM-100ma,ANTM-200ma
2002-02-19,28.03499984741211,26.725000381469727,28.0,27.184999465942383,2207200.0,23.626346588134766,23.97804044087728,22.154794807434083,21.442230299899453,21.442230299899453
2002-02-20,27.350000381469727,26.875,26.899999618530273,27.0,1516600.0,23.465559005737305,24.00121587117513,22.20268196105957,21.468507296079164,21.468507296079164
2002-02-21,28.274999618530273,26.850000381469727,26.975000381469727,27.774999618530273,1646000.0,24.139114379882812,24.08899434407552,22.263084144592284,21.502745848435623,21.502745848435623
2002-02-22,28.549999237060547,27.725000381469727,27.725000381469727,28.174999237060547,1305400.0,24.486751556396484,24.18024927775065,22.33348087310791,21.540518072587027,21.540518072587027
2002-02-25,28.760000228881836,28.03499984741211,28.100000381469727,28.524999618530273,1013000.0,24.790939331054688,24.293231836954753,22.410395889282228,21.58114833831787,21.58114833831787
2002-02-26,29.479999542236328,28.75,28.75,29.125,1992000.0,25.31238555908203,24.468499120076498,22.500694732666016,21.627212995364342,21.627212995364342
2002-02-27,29.25,28.799999237060547,29.049999237060547,28.989999771118164,2011200.0,25.195064544677734,24.576846440633137,22.586561431884764,21.670723380112065,21.670723380112065
2002-02-28,29.125,28.674999237060547,28.899999618530273,29.049999237060547,1878800.0,25.247209548950195,24.62319844563802,22.6743399810791,21.713813574917346,21.713813574917346
2002-03-01,29.024999618530273,28.850000381469727,28.924999237060547,29.024999618530273,1153000.0,25.225482940673828,24.63623504638672,22.750820388793944,21.755619162604923,21.755619162604923
2002-03-04,29.225000381469727,27.725000381469727,28.899999618530273,27.75,2725800.0,24.11738395690918,24.572501627604165,22.80470417022705,21.78340463077321,21.78340463077321
2002-03-05,27.889999389648438,27.200000762939453,27.665000915527344,27.325000762939453,1680200.0,23.74802017211914,24.4884890238444,22.862498931884765,21.806248997533043,21.806248997533043
2002-03-06,28.549999237060547,27.25,27.375,28.174999237060547,1911400.0,24.486751556396484,24.472555923461915,22.944628372192383,21.837059371772853,21.837059371772853
2002-03-07,28.600000381469727,28.110000610351562,28.350000381469727,28.1299991607666,1055400.0,24.44763946533203,24.478639475504558,23.035970191955567,21.866725054654207,21.866725054654207
2002-03-08,28.350000381469727,27.75,28.135000228881836,28.125,1557400.0,24.443300247192383,24.474004364013673,23.128528938293456,21.895675337716433,21.895675337716433
2002-03-11,28.329999923706055,27.850000381469727,28.0,28.299999237060547,1525800.0,24.595388412475586,24.488489151000977,23.21848033905029,21.925672149658205,21.925672149658205
2002-03-12,28.25,28.024999618530273,28.200000762939453,28.2450008392334,846800.0,24.54758644104004,24.54990514119466,23.30182647705078,21.954484394618444,21.954484394618444
2002-03-13,28.375,28.049999237060547,28.225000381469727,28.274999618530273,994200.0,24.573654174804688,24.62377815246582,23.371788520812988,21.9829536313596,21.9829536313596
2002-03-14,28.524999618530273,28.125,28.225000381469727,28.25,871000.0,24.551929473876953,24.651299158732098,23.432625122070313,22.010577027515698,22.010577027515698
2002-03-15,28.610000610351562,28.200000762939453,28.25,28.450000762939453,1631600.0,24.72574806213379,24.667232259114584,23.50302177429199,22.039461825756316,22.039461825756316
2002-03-18,29.225000381469727,28.375,28.375,29.149999618530273,1847200.0,25.334121704101562,24.70344441731771,23.58862766265869,22.074142456054688,22.074142456054688
2002-03-19,29.200000762939453,28.200000762939453,29.049999237060547,28.200000762939453,991200.0,24.508480072021484,24.64985071818034,23.66284839630127,22.09950013955434,22.09950013955434
2002-03-20,28.3700008392334,27.875,28.149999618530273,28.200000762939453,945000.0,24.508480072021484,24.604078420003255,23.74436954498291,22.12433498421895,22.12433498421895
2002-03-21,28.854999542236328,28.25,28.25,28.649999618530273,1066200.0,24.899568557739258,24.580902353922525,23.83040988922119,22.152653694152832,22.152653694152832
2002-03-22,29.024999618530273,28.325000762939453,28.700000762939453,28.399999618530273,587000.0,24.68229103088379,24.544689559936522,23.9103666305542,22.178205586443045,22.178205586443045
2002-03-25,28.5,28.200000762939453,28.274999618530273,28.299999237060547,559400.0,24.595388412475586,24.57655652364095,23.96685779571533,22.20237741470337,22.20237741470337
2002-03-26,28.375,27.875,28.299999237060547,27.989999771118164,566200.0,24.325963973999023,24.615086110432944,24.005793151855467,22.26790714263916,22.223403024201346
2002-03-27,29.0049991607666,27.950000762939453,27.989999771118164,29.0,1202600.0,25.203754425048828,24.662886301676433,24.05880802154541,22.33795623779297,22.252622155582202
2002-03-28,29.225000381469727,28.524999618530273,29.0,28.78499984741211,1196000.0,25.016895294189453,24.70083669026693,24.118514785766603,22.404876537323,22.279459758869653
2002-04-01,29.174999237060547,28.75,28.90999984741211,29.125,1502200.0,25.31238555908203,24.75877571105957,24.1816109085083,22.471579570770263,22.308622506948616
2002-04-02,30.0,29.204999923706055,29.225000381469727,30.0,1497600.0,26.072851181030273,24.857273228963216,24.265913200378417,22.54593074798584,22.344472303844633
2002-04-03,30.200000762939453,29.584999084472656,30.0,29.674999237060547,1443200.0,25.790390014648438,24.940126800537108,24.338656387329102,22.612416458129882,22.376980961493725
2002-04-04,30.375,29.600000381469727,29.625,30.375,1551600.0,26.398757934570312,25.061800384521483,24.41687484741211,22.68846227645874,22.414567662176683
2002-04-05,31.274999618530273,30.264999389648438,30.399999618530273,30.959999084472656,1606800.0,26.907182693481445,25.218817265828452,24.50082950592041,22.771982307434083,22.456165949503582
2002-04-08,30.975000381469727,30.469999313354492,30.959999084472656,30.684999465942383,1446400.0,26.668180465698242,25.348312759399413,24.57531105041504,22.856154174804686,22.49480828451454
2002-04-09,30.75,30.375,30.674999237060547,30.424999237060547,1429600.0,26.44221305847168,25.422185516357423,24.63588695526123,22.934372692108155,22.530693782459604
2002-04-10,30.7450008392334,30.375,30.424999237060547,30.600000381469727,1524200.0,26.59430694580078,25.56124064127604,24.700634536743163,23.014546718597412,22.567302910057276
2002-04-11,30.645000457763672,30.135000228881836,30.549999237060547,30.420000076293945,1235000.0,26.437868118286133,25.689866511027017,24.767033348083498,23.079250869750975,22.60186152798789
2002-04-12,30.600000381469727,30.299999237060547,30.350000381469727,30.31999969482422,1281400.0,26.350963592529297,25.78662618001302,24.837603874206543,23.13960958480835,22.63503942236436
2002-04-15,30.75,30.309999465942383,30.475000381469727,30.475000381469727,936800.0,26.485668182373047,25.90685132344564,24.904958686828614,23.201098079681397,22.668816867627594
2002-04-16,31.25,30.790000915527344,30.799999237060547,31.104999542236328,1833800.0,27.033199310302734,26.06937204996745,24.983698654174805,23.26502004623413,22.70676801930303
2002-04-17,32.5,31.100000381469727,31.100000381469727,32.32500076293945,2273400.0,28.093496322631836,26.320540873209634,25.091901054382323,23.33389585494995,22.753205332262763
2002-04-18,34.125,32.875,32.95000076293945,34.125,4319000.0,29.65786361694336,26.617481486002603,25.213661231994628,23.417502765655517,22.8122195056361
2002-04-19,34.29999923706055,33.79999923706055,34.0,34.18000030517578,2466200.0,29.705665588378906,26.9300661722819,25.316735954284667,23.500848960876464,22.870638540235618
2002-04-22,34.375,33.65999984741211,34.125,33.67499923706055,1849600.0,29.26677131652832,27.193691889444988,25.401472702026368,23.582543907165526,22.924387555162447
2002-04-23,33.20000076293945,32.45000076293945,33.0,32.974998474121094,2278800.0,28.658403396606445,27.366062037150066,25.47317306518555,23.65793788909912,22.972171020507812
2002-04-24,33.875,32.619998931884766,32.849998474121094,33.875,1594400.0,29.440582275390625,27.60940818786621,25.561820526123046,23.739632740020753,23.025628964763044
2002-04-25,35.625,34.099998474121094,34.25,35.599998474121094,4351800.0,30.939788818359375,27.912143580118816,25.686101341247557,23.831713428497313,23.090499127497438
2002-04-26,36.0,35.25,35.599998474121094,35.349998474121094,2812400.0,30.722501754760742,28.1664981842041,25.813423652648925,23.917971076965333,23.152547929345108
2002-04-29,34.1150016784668,32.25,33.474998474121094,33.32500076293945,16078000.0,28.962594985961914,28.31945915222168,25.902419013977052,23.984674167633056,23.19940314754363
2002-04-30,34.5,33.375,33.42499923706055,34.099998474121094,7172200.0,29.636137008666992,28.532387415568035,26.00757942199707,24.057243576049803,23.250897018432617
2002-05-01,36.07500076293945,33.86000061035156,33.900001525878906,35.380001068115234,9494800.0,30.748579025268555,28.80933888753255,26.150024070739747,24.152409439086913,23.310402431185285
2002-05-02,35.79999923706055,34.875,35.32500076293945,35.54999923706055,5432600.0,30.896333694458008,29.10656992594401,26.29863956451416,24.250660762786865,23.370134173415778
2002-05-03,36.150001525878906,35.57500076293945,35.599998474121094,35.93000030517578,3412800.0,31.22657585144043,29.431610743204754,26.440388793945313,24.3517364692688,23.431512624025345
2002-05-06,35.85499954223633,34.5,35.849998474121094,34.75,3781600.0,30.2010555267334,29.679303232828776,26.554674873352052,24.44407787322998,23.483989700790524
2002-05-07,34.75,33.025001525878906,34.75,33.79499816894531,4696800.0,29.371061325073242,29.83516070048014,26.64627731323242,24.528336601257323,23.52927486713116
2002-05-08,34.32500076293945,33.099998474121094,33.79499816894531,34.25,4173200.0,29.766502380371094,29.94669443766276,26.735359649658204,24.61802719116211,23.57688729089635
2002-05-09,34.255001068115234,33.900001525878906,34.255001068115234,34.07500076293945,2203200.0,29.61441421508789,29.943797810872397,26.823746643066407,24.705154037475587,23.622626131231133
2002-05-10,34.41999816894531,34.0099983215332,34.07500076293945,34.08000183105469,2170000.0,29.618757247924805,29.938003921508788,26.9111775970459,24.7927587890625,23.667709823837853
2002-05-13,34.0,32.650001525878906,34.0,33.0,2378400.0,28.680131912231445,29.898894627888996,26.98027057647705,24.865545482635497,23.705115958825864
2002-05-14,33.0,31.75,33.0,32.474998474121094,4077000.0,28.223859786987305,29.86992505391439,27.06240009307861,24.93355213165283,23.738588135330765
2002-05-15,33.290000915527344,32.13999938964844,32.29999923706055,32.209999084472656,3218800.0,27.99354362487793,29.773455810546874,27.14731056213379,25.004904747009277,23.769874572753906
2002-05-16,33.88999938964844,32.29999923706055,32.29999923706055,33.67499923706055,3705000.0,29.26677131652832,29.661921310424805,27.242910957336427,25.093769664764405,23.80999790665007
2002-05-17,35.32500076293945,34.07500076293945,34.125,34.95000076293945,4835000.0,30.374868392944336,29.638745752970376,27.361455535888673,25.19871286392212,23.85756943191307
2002-05-20,34.43000030517578,33.07500076293945,34.42499923706055,33.244998931884766,3528400.0,28.893062591552734,29.634110260009766,27.450450782775878,25.28948986053467,23.893796001406884
2002-05-21,33.82500076293945,32.92499923706055,33.29999923706055,33.67499923706055,2649200.0,29.26677131652832,29.609485880533853,27.543878440856933,25.381179389953612,23.932174396514892
2002-05-22,33.92499923706055,32.67499923706055,33.54999923706055,32.849998474121094,1826800.0,28.54976463317871,29.46289825439453,27.623922004699708,25.462874240875244,23.964923263441587
2002-05-23,32.9900016784668,32.55500030517578,32.82500076293945,32.935001373291016,2227800.0,28.623647689819336,29.311385854085287,27.704921875,25.538355197906494,23.997731181937205
2002-05-24,33.7400016784668,32.875,32.935001373291016,33.58000183105469,1548200.0,29.1842098236084,29.175228118896484,27.79756748199463,25.61509630203247,24.034000263347494
2002-05-28,33.599998474121094,33.07500076293945,33.54999923706055,33.25,839800.0,28.897409439086914,29.088318379720054,27.88100070953369,25.69201124191284,24.067773938179016
2002-05-29,34.060001373291016,33.209999084472656,33.25,33.900001525878906,2147000.0,29.462322235107422,29.094402440388997,27.96356472015381,25.77609619140625,24.104977719537143
2002-05-30,35.375,33.67499923706055,33.900001525878906,35.375,2738000.0,30.744234085083008,29.15958455403646,28.088279800415037,25.875564098358154,24.150452078205266
2002-05-31,35.810001373291016,34.53499984741211,35.29999923706055,35.45000076293945,2897400.0,30.80942153930664,29.239251708984376,28.21429862976074,25.979334087371825,24.195751190185547
2002-06-03,35.439998626708984,34.685001373291016,35.375,35.1349983215332,1314400.0,30.53564453125,29.300377527872723,28.327020149230957,26.078715019226074,24.238588307354902
2002-06-04,34.8849983215332,34.474998474121094,34.75,34.650001525878906,1596400.0,30.114137649536133,29.3959779103597,28.435657081604003,26.1730118560791,24.27802152441652
2002-06-05,36.70000076293945,34.58000183105469,34.625,36.0,3235800.0,31.28742027282715,29.600215276082356,28.569497718811036,26.268177757263185,24.324750849405923
2002-06-06,36.39500045776367,34.95000076293945,36.0,35.224998474121094,2300200.0,30.613868713378906,29.774903615315754,28.69525581359863,26.35052448272705,24.366400636584554
2002-06-07,36.3650016784668,34.95000076293945,35.22999954223633,35.95000076293945,3551000.0,31.24396514892578,29.906716537475585,28.816060028076173,26.43743402481079,24.411647771534167
2002-06-10,36.349998474121094,35.625,36.0,36.349998474121094,2013400.0,31.59158706665039,29.987831115722656,28.94755386352539,26.533034324645996,24.458575479345384
2002-06-11,37.625,36.625,37.5,36.625,4227000.0,31.830583572387695,30.18366584777832,29.077917823791505,26.629764366149903,24.506445661767735
2002-06-12,37.41999816894531,36.625,36.82500076293945,37.29999923706055,2924600.0,32.417236328125,30.393696848551432,29.2048055267334,26.735359363555908,24.557483020905526
2002-06-13,37.279998779296875,36.099998474121094,37.275001525878906,36.20000076293945,1390000.0,31.461238861083984,30.587795130411784,29.31822250366211,26.828439445495604,24.601737866034874
2002-06-14,35.9900016784668,35.11000061035156,35.974998474121094,35.69499969482422,3330000.0,31.022342681884766,30.747708129882813,29.410694198608397,26.913784523010253,24.64263343811035
2002-06-17,36.974998474121094,35.95000076293945,35.95000076293945,36.75,2711200.0,31.939237594604492,30.931376647949218,29.51133529663086,27.006082401275634,24.688814477075503
2002-06-18,36.904998779296875,36.45000076293945,36.755001068115234,36.875,2098000.0,32.047882080078125,31.141408157348632,29.61892932891846,27.097120189666747,24.735097921119547
2002-06-19,37.525001525878906,36.54999923706055,36.724998474121094,36.71500015258789,1977800.0,31.908824920654297,31.30450833638509,29.72826156616211,27.18207426071167,24.779933714866637
2002-06-20,36.935001373291016,35.875,36.59000015258789,36.27000045776367,1819800.0,31.522062301635742,31.35636355082194,29.82681667327881,27.263725605010986,24.821810289939737
2002-06-21,36.5,35.599998474121094,36.16999816894531,36.25,2150600.0,31.504695892333984,31.402715174357095,29.928153228759765,27.34759328842163,24.86306267020143
2002-06-24,36.25,33.77000045776367,36.17499923706055,34.599998474121094,4338400.0,30.070688247680664,31.37171808878581,30.002547721862793,27.420075798034667,24.89501129337615
2002-06-25,34.900001525878906,32.939998626708984,34.5,33.18000030517578,4011000.0,28.836572647094727,31.286547088623045,30.049565811157226,27.47726224899292,24.919045204069555
2002-06-26,33.375,31.700000762939453,32.20000076293945,33.0,4727800.0,28.680131912231445,31.112727864583334,30.0825044631958,27.533101558685303,24.941839668967507
2002-06-27,33.7400016784668,32.95000076293945,33.375,33.45000076293945,2412600.0,29.071226119995117,31.009885025024413,30.102059059143066,27.596980056762696,24.96671549096165
2002-06-28,33.875,33.09000015258789,33.5,33.7400016784668,6945200.0,29.323270797729492,30.88183873494466,30.09536720275879,27.654514217376708,24.992802648487206
2002-07-01,33.724998474121094,31.924999237060547,33.6150016784668,32.125,3081600.0,27.919668197631836,30.637044143676757,30.059647254943847,27.688191604614257,25.010224467232113
2002-07-02,32.59000015258789,31.405000686645508,32.125,31.875,4343000.0,27.70240020751953,30.361831919352213,30.028359832763673,27.71491626739502,25.026154501198313
2002-07-03,32.54999923706055,31.549999237060547,31.875,32.375,2510400.0,28.136945724487305,30.076479212443033,30.01793067932129,27.74555187225342,25.04445327310001
2002-07-05,33.20000076293945,32.599998474121094,32.724998474121094,32.95000076293945,1298800.0,28.63667869567871,29.888175201416015,30.001852607727052,27.781836566925048,25.065460439313924
2002-07-08,33.7400016784668,33.0,33.025001525878906,33.349998474121094,2409000.0,28.984315872192383,29.752306747436524,29.96274314880371,27.824422245025634,25.08824448252833
