Date,High,Low,Open,Close,Volume,Adj Close,MHK-15ma,MHK-50ma,MHK-100ma,MHK-200ma
2001-12-20,53.47999954223633,52.380001068115234,53.0,53.0099983215332,369300,53.0099983215332,50.456000010172524,47.33560028076172,44.01120008468628,38.088500061035155
2001-12-21,53.400001525878906,52.540000915527344,53.099998474121094,53.16999816894531,689000,53.16999816894531,50.94333318074544,47.56920021057129,44.11360006332397,38.19950005531311
2001-12-24,54.79999923706055,53.470001220703125,53.470001220703125,54.0,251100,54.0,51.54333318074544,47.81740020751953,44.21580007553101,38.31850005149841
2001-12-26,55.29999923706055,54.099998474121094,54.20000076293945,54.70000076293945,259900,54.70000076293945,52.16599985758464,48.10360023498535,44.31590009689331,38.4392000579834
2001-12-27,55.54999923706055,54.58000183105469,54.70000076293945,54.9900016784668,508600,54.9900016784668,52.64533335367839,48.36180023193359,44.42580011367798,38.55945006370544
2001-12-28,55.36000061035156,54.5,55.25,55.0099983215332,594600,55.0099983215332,52.98733317057292,48.60480018615723,44.53720010757446,38.679850053787234
2001-12-31,55.4900016784668,54.689998626708984,55.04999923706055,54.880001068115234,437900,54.880001068115234,53.29466654459635,48.84100021362305,44.657500133514404,38.800100059509276
2002-01-02,55.38999938964844,54.0,55.38999938964844,54.689998626708984,410400,54.689998626708984,53.38066635131836,49.05400016784668,44.77350011825561,38.9234000492096
2002-01-03,55.900001525878906,54.689998626708984,54.689998626708984,55.27000045776367,369300,55.27000045776367,53.60133310953776,49.24240020751953,44.88970010757446,39.05465004920959
2002-01-04,56.20000076293945,55.5,55.869998931884766,56.0099983215332,365500,56.0099983215332,53.82733306884766,49.45780014038086,45.01050008773804,39.18675004005432
2002-01-07,56.5,55.599998474121094,56.43000030517578,55.599998474121094,207100,55.599998474121094,54.077999623616535,49.67500007629395,45.124500064849855,39.320250034332275
2002-01-08,55.61000061035156,54.91999816894531,55.61000061035156,55.41999816894531,453900,55.41999816894531,54.34066619873047,49.884800033569334,45.24660005569458,39.45255002975464
2002-01-09,56.349998474121094,55.400001525878906,55.77000045776367,55.900001525878906,304200,55.900001525878906,54.565999603271486,50.10260009765625,45.37350008010864,39.586100034713745
2002-01-10,56.09000015258789,54.93000030517578,56.06999969482422,55.11000061035156,327000,55.11000061035156,54.71266632080078,50.29360008239746,45.484100093841555,39.72440003395081
2002-01-11,55.150001525878906,53.439998626708984,55.150001525878906,54.2599983215332,452600,54.2599983215332,54.80133285522461,50.500000076293944,45.58620008468628,39.857400026321415
2002-01-14,54.189998626708984,53.02000045776367,54.189998626708984,53.02000045776367,310400,53.02000045776367,54.80199966430664,50.69640007019043,45.68410009384155,39.98555003166199
2002-01-15,53.349998474121094,52.7599983215332,52.779998779296875,53.06999969482422,340300,53.06999969482422,54.79533309936524,50.87600006103516,45.774800090789796,40.10770003318787
2002-01-16,53.349998474121094,52.70000076293945,53.06999969482422,52.77000045776367,142000,52.77000045776367,54.71333312988281,51.03160003662109,45.87150011062622,40.227300033569335
2002-01-17,52.79999923706055,50.5,52.79999923706055,52.0099983215332,776100,52.0099983215332,54.533999633789065,51.123600006103516,45.96060010910034,40.34685002326965
2002-01-18,52.04999923706055,51.36000061035156,51.810001373291016,51.90999984741211,271500,51.90999984741211,54.32866617838542,51.20900001525879,46.062900104522704,40.463850021362305
2002-01-22,53.4900016784668,52.0,52.0,53.0,344100,53.0,54.1946662902832,51.31319999694824,46.17700010299683,40.588450021743775
2002-01-23,54.45000076293945,53.0,53.0,54.04999923706055,340200,54.04999923706055,54.13933283487956,51.439199981689455,46.30190008163452,40.71595002174377
2002-01-24,54.45000076293945,53.540000915527344,54.04999923706055,54.189998626708984,158500,54.189998626708984,54.10599950154622,51.57379997253418,46.41970006942749,40.84660001754761
2002-01-25,54.25,53.29999923706055,54.189998626708984,54.25,466300,54.25,54.03799947102865,51.678600006103515,46.53190008163452,40.97485001564026
2002-01-28,55.220001220703125,54.5,54.70000076293945,55.060001373291016,582000,55.060001373291016,53.974666341145834,51.75680000305176,46.65670007705688,41.101500024795534
2002-01-29,55.400001525878906,53.7599983215332,55.099998474121094,54.560001373291016,321400,54.560001373291016,53.90533320109049,51.81,46.7678000831604,41.22795002937317
2002-01-30,54.849998474121094,53.959999084472656,54.36000061035156,54.790000915527344,249200,54.790000915527344,53.86333338419596,51.880800018310545,46.88620008468628,41.35160003662109
2002-01-31,55.0,54.0,54.869998931884766,54.959999084472656,352900,54.959999084472656,53.80066655476888,51.95959999084473,46.98980009078979,41.4758500289917
2002-02-01,55.36000061035156,54.619998931884766,55.36000061035156,54.709999084472656,217800,54.709999084472656,53.773999786376955,52.026199951171876,47.07470006942749,41.60870002746582
2002-02-04,55.209999084472656,54.209999084472656,54.709999084472656,54.45000076293945,277300,54.45000076293945,53.78666661580404,52.16959999084472,47.190200061798095,41.731650028228756
2002-02-05,54.599998474121094,53.959999084472656,54.400001525878906,54.38999938964844,355800,54.38999938964844,53.87799987792969,52.323399963378904,47.30460004806518,41.85915002822876
2002-02-06,55.40999984741211,53.79999923706055,54.349998474121094,55.06999969482422,769800,55.06999969482422,54.01133321126302,52.47179992675781,47.43830003738403,41.98750002861023
2002-02-07,55.060001373291016,54.5,55.060001373291016,54.709999084472656,507900,54.709999084472656,54.14066645304362,52.641599884033205,47.58070001602173,42.109850025177
2002-02-08,57.75,56.15999984741211,56.45000076293945,56.599998474121094,1605100,56.599998474121094,54.44666646321615,52.87819984436035,47.78710000991821,42.240350017547605
2002-02-11,60.0,57.20000076293945,57.20000076293945,59.72999954223633,1062100,59.72999954223633,54.96799977620443,53.19199981689453,48.02840002059936,42.38400001525879
2002-02-12,60.18000030517578,59.04999923706055,59.97999954223633,60.060001373291016,830400,60.060001373291016,55.43866653442383,53.46419982910156,48.29740003585815,42.52900002479553
2002-02-13,60.59000015258789,59.59000015258789,60.400001525878906,59.75,405500,59.75,55.81866658528646,53.741999816894534,48.56940004348755,42.670250024795536
2002-02-14,59.5,59.0,59.099998474121094,59.36000061035156,329700,59.36000061035156,56.163333384195965,54.029199829101564,48.86360004425049,42.806050024032594
2002-02-15,59.400001525878906,58.86000061035156,59.400001525878906,58.9900016784668,278900,58.9900016784668,56.47933349609375,54.301799850463865,49.13290004730224,42.93500002861023
2002-02-19,60.119998931884766,58.97999954223633,59.150001525878906,59.18000030517578,438900,59.18000030517578,56.75400009155273,54.52939987182617,49.37200004577637,43.06305003166199
2002-02-20,60.11000061035156,59.06999969482422,59.5,60.0,515500,60.0,57.11666666666667,54.731799850463865,49.62080005645752,43.19975003242493
2002-02-21,62.75,60.630001068115234,60.79999923706055,61.70000076293945,889300,61.70000076293945,57.57733332316081,54.960399856567385,49.87980007171631,43.34530003547668
2002-02-22,62.0,60.779998779296875,61.45000076293945,61.47999954223633,422800,61.47999954223633,58.01200002034505,55.12199981689453,50.12710006713867,43.49135003089905
2002-02-25,62.20000076293945,61.400001525878906,61.400001525878906,61.7599983215332,652000,61.7599983215332,58.48199996948242,55.31799980163574,50.38140003204346,43.64205001831055
2002-02-26,64.25,62.40999984741211,62.45000076293945,63.13999938964844,651100,63.13999938964844,59.06133321126302,55.528399810791015,50.634700012207034,43.79830001831055
2002-02-27,63.439998626708984,61.900001525878906,63.18000030517578,62.25,367200,62.25,59.585333251953124,55.73659980773926,50.8621000289917,43.95170001983642
2002-02-28,63.29999923706055,62.2599983215332,62.349998474121094,62.93000030517578,564800,62.93000030517578,60.10933329264323,55.965599822998044,51.09550003051758,44.111750020980836
2002-03-01,63.0099983215332,62.58000183105469,62.95000076293945,62.900001525878906,295500,62.900001525878906,60.65533345540364,56.173199844360354,51.33860004425049,44.27575002670288
2002-03-04,65.80000305175781,62.900001525878906,62.900001525878906,65.62999725341797,815100,65.62999725341797,61.25733337402344,56.42759979248047,51.61440002441406,44.450800008773804
2002-03-05,65.41000366210938,64.04000091552734,65.4000015258789,64.05000305175781,466900,64.05000305175781,61.54533360799154,56.64999984741211,51.87320007324219,44.62105002403259
2002-03-06,65.5,63.709999084472656,63.849998474121094,65.37000274658203,482700,65.37000274658203,61.89933369954427,56.897199935913086,52.1164001083374,44.798150033950805
2002-03-07,66.9800033569336,65.75,66.5,66.61000061035156,649400,66.61000061035156,62.356667073567706,57.16599998474121,52.36760009765625,44.981200037002566
2002-03-08,67.33999633789062,65.55999755859375,66.66999816894531,65.5999984741211,395300,65.5999984741211,62.772666931152344,57.397999954223636,52.60770008087158,45.15920002937317
2002-03-11,67.87999725341797,65.0199966430664,65.58000183105469,67.08000183105469,415300,67.08000183105469,63.3120002746582,57.64559997558594,52.874600105285644,45.33835003852844
2002-03-12,68.0999984741211,66.9800033569336,67.72000122070312,67.06999969482422,557000,67.06999969482422,63.838000233968096,57.88719993591309,53.12450008392334,45.52070003509522
2002-03-13,67.19999694824219,65.4000015258789,67.19999694824219,65.47000122070312,452000,65.47000122070312,64.20266698201497,58.09639999389648,53.35060009002686,45.69545003890991
2002-03-14,65.9000015258789,64.26000213623047,65.66999816894531,64.69000244140625,420200,64.69000244140625,64.4020004272461,58.292600021362304,53.566800117492676,45.866950054168704
2002-03-15,65.5,60.5,64.5199966430664,64.87000274658203,1147100,64.87000274658203,64.62800064086915,58.49620010375977,53.77510013580322,46.041050071716306
2002-03-18,64.87000274658203,62.52000045776367,64.80000305175781,64.23999786376953,525200,64.23999786376953,64.7933339436849,58.67560005187988,53.95900012969971,46.20825006484986
2002-03-19,66.0999984741211,64.29000091552734,64.4000015258789,65.9000015258789,583500,65.9000015258789,64.97733408610026,58.873400115966795,54.16560012817383,46.38295007705688
2002-03-20,66.44999694824219,63.52000045776367,66.44999694824219,63.900001525878906,2032900,63.900001525878906,65.08733418782552,59.03940017700195,54.357200126647946,46.54440008163452
2002-03-21,64.43000030517578,60.70000076293945,64.4000015258789,61.29999923706055,1078700,61.29999923706055,64.97866744995117,59.15700019836426,54.520900115966796,46.694900074005126
2002-03-22,61.290000915527344,57.400001525878906,61.290000915527344,59.83000183105469,1922700,59.83000183105469,64.77400080362956,59.23560020446777,54.66910015106201,46.83390008926391
2002-03-25,61.150001525878906,59.70000076293945,60.04999923706055,60.369998931884766,899200,60.369998931884766,64.42333424886068,59.34080017089844,54.81720012664795,46.975450077056884
2002-03-26,61.540000915527344,59.86000061035156,60.29999923706055,61.540000915527344,872900,61.540000915527344,64.25600077311198,59.48640022277832,54.993200149536136,47.12365008354187
2002-03-27,62.099998474121094,59.29999923706055,61.5,60.349998474121094,891200,60.349998474121094,63.92133382161458,59.633000183105466,55.16470012664795,47.26435008049011
2002-03-28,60.709999084472656,59.900001525878906,60.400001525878906,60.09000015258789,838500,60.09000015258789,63.48666712443034,59.773400192260745,55.32470012664795,47.40130007743836
2002-04-01,60.25,58.54999923706055,59.900001525878906,60.2400016784668,821800,60.2400016784668,63.12933400472005,59.9228002166748,55.47720012664795,47.539100084304806
2002-04-02,60.25,58.83000183105469,60.25,58.83000183105469,448900,58.83000183105469,62.57933400472005,60.059200286865234,55.591400146484375,47.669300088882444
2002-04-03,60.04999923706055,58.66999816894531,59.029998779296875,59.599998474121094,460200,59.599998474121094,62.08133392333984,60.213000259399415,55.7110001373291,47.80155007362366
2002-04-04,60.380001068115234,59.59000015258789,59.70000076293945,60.29999923706055,433300,60.29999923706055,61.73666712443034,60.359000244140624,55.83610012054444,47.936150064468386
2002-04-05,61.900001525878906,60.400001525878906,60.400001525878906,61.79999923706055,520100,61.79999923706055,61.544000244140626,60.514000244140625,55.97660011291504,48.0752500629425
2002-04-08,63.0,60.75,61.599998474121094,63.0,304900,63.0,61.419333394368486,60.69020027160644,56.13200012207031,48.22195006370544
2002-04-09,63.400001525878906,62.189998626708984,63.04999923706055,62.20000076293945,633200,62.20000076293945,61.28333358764648,60.84920028686523,56.263900146484374,48.36595005989075
2002-04-10,61.7599983215332,57.25,61.75,58.900001525878906,2203700,58.900001525878906,60.81666692097982,60.92600028991699,56.341400146484375,48.49610007286072
2002-04-11,59.58000183105469,58.20000076293945,58.900001525878906,58.900001525878906,767000,58.900001525878906,60.483333587646484,61.01280029296875,56.411400146484375,48.62625008583069
2002-04-12,59.959999084472656,59.0,59.0,59.95000076293945,405900,59.95000076293945,60.393333689371744,61.11600028991699,56.49840015411377,48.76050009727478
2002-04-15,59.95000076293945,58.09000015258789,59.95000076293945,58.38999938964844,656500,58.38999938964844,60.297333526611325,61.184600296020506,56.572100143432614,48.876950101852415
2002-04-16,63.33000183105469,60.20000076293945,60.29999923706055,63.27000045776367,2148100,63.27000045776367,60.49066696166992,61.35580032348633,56.6910001373291,49.02065011024475
2002-04-17,64.9000015258789,63.33000183105469,64.05000305175781,63.81999969482422,906300,63.81999969482422,60.64266688028972,61.54320030212402,56.856400146484376,49.168500108718874
2002-04-18,63.95000076293945,62.72999954223633,63.79999923706055,63.7400016784668,425000,63.7400016784668,60.86866709391276,61.73020034790039,57.02680015563965,49.31305010795593
2002-04-19,64.75,63.65999984741211,63.70000076293945,64.5,606000,64.5,61.16266708374023,61.918800354003906,57.19530014038086,49.46055010795593
2002-04-22,66.25,64.31999969482422,64.33999633789062,66.18000030517578,1049100,66.18000030517578,61.5586669921875,62.14820037841797,57.39490013122558,49.61415011405945
2002-04-23,66.62000274658203,65.69999694824219,66.25,66.08999633789062,701200,66.08999633789062,62.042666625976565,62.33800033569336,57.60810009002685,49.7686000919342
2002-04-24,66.94999694824219,65.75,66.19999694824219,66.0,395100,66.0,62.46933339436849,62.46340034484863,57.82770008087158,49.9231000995636
2002-04-25,66.01000213623047,63.970001220703125,66.0,64.44999694824219,625900,64.44999694824219,62.74599990844727,62.551200256347656,58.00770004272461,50.070350084304806
2002-04-26,65.04000091552734,63.81999969482422,64.0199966430664,64.30000305175781,514600,64.30000305175781,62.91266682942708,62.642200317382816,58.192100067138675,50.21765009880066
2002-04-29,65.0199966430664,64.0,64.1500015258789,65.0,420200,65.0,63.046000162760414,62.755000305175784,58.39210006713867,50.37200009346008
2002-04-30,66.44999694824219,63.790000915527344,65.0,64.33000183105469,350900,64.33000183105469,63.1880002339681,62.86180030822754,58.581800079345705,50.52495009422302
2002-05-01,65.48999786376953,63.47999954223633,64.30000305175781,65.19999694824219,395000,65.19999694824219,63.60799992879232,62.98220024108887,58.75580005645752,50.68090008735657
2002-05-02,65.94999694824219,64.44999694824219,64.44999694824219,65.76000213623047,276300,65.76000213623047,64.06533330281576,63.09740028381348,58.91460006713867,50.83970009803772
2002-05-03,66.69000244140625,65.26000213623047,65.86000061035156,66.30000305175781,348300,66.30000305175781,64.48866678873698,63.189400329589844,59.07490009307861,50.99630011558533
2002-05-06,68.44999694824219,66.48999786376953,66.9000015258789,66.5,776000,66.5,65.02933349609376,63.28980033874512,59.20590007781983,51.15130011558533
2002-05-07,66.56999969482422,64.55000305175781,66.5,64.83999633789062,401500,64.83999633789062,65.13399988810221,63.35140029907227,59.334700050354,51.29635008811951
2002-05-08,66.48999786376953,64.87000274658203,65.05000305175781,65.0199966430664,496300,65.0199966430664,65.2139996846517,63.389000244140625,59.458700027465824,51.41760006904602
2002-05-09,65.36000061035156,64.30000305175781,65.0,64.36000061035156,295100,64.36000061035156,65.25533294677734,63.43120025634766,59.58390003204346,51.53370007514954
2002-05-10,64.83000183105469,63.5,64.3499984741211,64.23999786376953,266900,64.23999786376953,65.23799947102864,63.457400207519534,59.71150001525879,51.643100061416625
2002-05-13,64.73999786376953,63.83000183105469,64.4800033569336,64.19000244140625,409400,64.19000244140625,65.10533294677734,63.483200225830075,59.828200035095215,51.755050077438355
2002-05-14,66.8499984741211,64.5999984741211,64.69999694824219,66.1500015258789,575300,66.1500015258789,65.10933329264323,63.493600311279295,59.96060005187988,51.87515007972717
2002-05-15,66.94999694824219,65.44999694824219,66.19999694824219,66.91000366210938,372800,66.91000366210938,65.17000020345053,63.55080032348633,60.100400085449216,51.999950094223024
2002-05-16,67.0999984741211,64.87999725341797,67.0999984741211,65.0199966430664,391400,65.0199966430664,65.20800018310547,63.54380020141602,60.22050006866455,52.115850076675414
2002-05-17,68.43000030517578,65.0199966430664,65.0199966430664,68.43000030517578,1131200,68.43000030517578,65.48333333333333,63.5802001953125,60.37310009002685,52.24335007667541
2002-05-20,70.5999984741211,68.9000015258789,69.0,69.80000305175781,1336100,69.80000305175781,65.80333353678385,63.66420028686523,60.53110012054444,52.37345009803772
2002-05-21,69.80000305175781,68.25,69.80000305175781,69.0,749100,69.0,66.11466674804687,63.70260025024414,60.67410011291504,52.49500010490417
2002-05-22,69.75,68.5999984741211,68.5999984741211,69.6500015258789,547200,69.6500015258789,66.41133371988933,63.754200286865235,60.82070011138916,52.62325011253357
2002-05-23,69.68000030517578,68.56999969482422,69.6500015258789,68.94000244140625,633500,68.94000244140625,66.62333374023437,63.8236003112793,60.96000015258789,52.74860013008118
2002-05-24,68.94000244140625,67.61000061035156,68.94000244140625,68.30000305175781,606100,68.30000305175781,66.75666707356771,63.89580032348633,61.094200172424316,52.87585015296936
2002-05-28,68.37000274658203,66.30000305175781,68.30999755859375,67.0,567000,67.0,66.79000040690104,63.93840026855469,61.217300186157225,52.99540015220642
2002-05-29,66.5,64.63999938964844,66.5,65.8499984741211,574000,65.8499984741211,66.85733388264974,63.970600280761715,61.3231001663208,53.106400136947634
2002-05-30,66.91999816894531,65.51000213623047,65.87000274658203,66.05000305175781,396400,66.05000305175781,66.9260009765625,63.9736003112793,61.42350021362304,53.21700015068054
2002-05-31,66.75,65.51000213623047,65.9000015258789,65.5199966430664,370600,65.5199966430664,67.00333404541016,64.00600021362305,61.5227001953125,53.323600130081175
2002-06-03,65.52999877929688,64.08000183105469,65.52999877929688,64.12000274658203,451400,64.12000274658203,66.99533437093099,64.06240028381347,61.609700241088866,53.42815014839172
2002-06-04,63.93000030517578,61.099998474121094,63.52000045776367,62.720001220703125,954300,62.720001220703125,66.89733428955078,64.12020027160645,61.67790023803711,53.525700159072876
2002-06-05,63.59000015258789,62.25,62.720001220703125,63.400001525878906,639100,63.400001525878906,66.71400095621745,64.18080032348632,61.760800247192385,53.62245017051697
2002-06-06,63.75,62.75,63.349998474121094,62.790000915527344,420400,62.790000915527344,66.43933410644532,64.20580032348633,61.84610027313232,53.7161501789093
2002-06-07,63.599998474121094,61.84000015258789,62.65999984741211,62.95000076293945,267400,62.95000076293945,66.30133438110352,64.2578003692627,61.94540027618408,53.81475018501282
2002-06-10,64.44000244140625,62.83000183105469,62.959999084472656,64.25,288100,64.25,66.0226676940918,64.34100036621093,62.05720027923584,53.91600018501282
2002-06-11,65.8499984741211,64.0199966430664,65.0,64.37999725341797,406500,64.37999725341797,65.66133397420248,64.42380027770996,62.17330024719238,54.0224001789093
2002-06-12,65.2699966430664,64.0,64.44999694824219,64.44000244140625,430300,64.44000244140625,65.35733413696289,64.536000289917,62.297600288391116,54.129100198745725
2002-06-13,65.0999984741211,63.560001373291016,65.0999984741211,63.75,400900,63.75,64.9640007019043,64.61900032043457,62.416000289916994,54.239450197219846
2002-06-14,64.5,62.099998474121094,63.099998474121094,64.44999694824219,568600,64.44999694824219,64.66466700236002,64.7020002746582,62.53050025939942,54.35375018119812
2002-06-17,65.72000122070312,64.4000015258789,64.44999694824219,65.58000183105469,407300,65.58000183105469,64.48333358764648,64.77760032653809,62.645800285339355,54.47385018348694
2002-06-18,66.44000244140625,65.55000305175781,65.69999694824219,66.0199966430664,434500,66.0199966430664,64.41800003051758,64.83800025939941,62.76410026550293,54.59190016746521
2002-06-19,67.8499984741211,66.0999984741211,66.1500015258789,66.16000366210938,312800,66.16000366210938,64.43866704305013,64.91720031738281,62.883200302124024,54.70755019187927
2002-06-20,67.3499984741211,66.6500015258789,67.05000305175781,67.05000305175781,516400,67.05000305175781,64.5053337097168,65.08020034790039,63.00310031890869,54.82990019798279
2002-06-21,68.19999694824219,65.0,67.05000305175781,65.31999969482422,765400,65.31999969482422,64.49200057983398,65.2086003112793,63.11070030212402,54.93925019264221
2002-06-24,66.25,62.5,65.8499984741211,63.849998474121094,663200,63.849998474121094,64.47400029500325,65.28660026550293,63.20130027770996,55.04375018119812
2002-06-25,64.5,62.630001068115234,64.05000305175781,62.810001373291016,469500,62.810001373291016,64.48000030517578,65.37500030517577,63.27980030059815,55.13480019569397
2002-06-26,62.599998474121094,60.209999084472656,62.599998474121094,60.9900016784668,718900,60.9900016784668,64.31933364868163,65.32940032958984,63.34260032653808,55.20865019798279
2002-06-27,62.90999984741211,61.150001525878906,61.5,62.90999984741211,598500,62.90999984741211,64.32733357747396,65.3112003326416,63.42720031738281,55.30870018959045
2002-06-28,63.5,61.529998779296875,62.90999984741211,61.529998779296875,718800,61.529998779296875,64.23266677856445,65.2670002746582,63.4986003112793,55.40160017967224
2002-07-01,62.2400016784668,60.40999984741211,61.650001525878906,60.52000045776367,449000,60.52000045776367,63.98400014241536,65.18740028381347,63.55310031890869,55.495700178146365
2002-07-02,59.900001525878906,56.86000061035156,59.54999923706055,59.13999938964844,808000,59.13999938964844,63.634666951497394,65.04660026550293,63.59740032196045,55.589050168991086
2002-07-03,57.75,53.79999923706055,55.91999816894531,56.47999954223633,925300,56.47999954223633,63.104000091552734,64.85440032958985,63.5962003326416,55.69165017127991
2002-07-05,59.599998474121094,57.29999923706055,57.29999923706055,59.52000045776367,308700,59.52000045776367,62.822000122070314,64.72480033874511,63.594100341796874,55.81125018119812
2002-07-08,60.66999816894531,59.29999923706055,59.29999923706055,60.0099983215332,382400,60.0099983215332,62.52600021362305,64.63600036621094,63.593600311279296,55.945500173568725
2002-07-09,60.849998474121094,59.41999816894531,60.400001525878906,59.56999969482422,324500,59.56999969482422,62.12533340454102,64.54140029907227,63.59180030822754,56.08060017585754
2002-07-10,59.41999816894531,56.7400016784668,59.41999816894531,56.880001068115234,585800,56.880001068115234,61.51600036621094,64.37900032043457,63.56700031280518,56.21530017852783
2002-07-11,57.060001373291016,55.29999923706055,55.900001525878906,56.369998931884766,729000,56.369998931884766,60.86333338419596,64.21980026245117,63.54080028533936,56.3368501663208
2002-07-12,57.5,54.75,56.119998931884766,56.54999923706055,832400,56.54999923706055,60.163333129882815,64.04680030822755,63.514500274658204,56.44325016021728
2002-07-15,56.45000076293945,52.0099983215332,56.400001525878906,55.20000076293945,796300,55.20000076293945,59.48866653442383,63.83560028076172,63.4665002822876,56.54365016937256
2002-07-16,47.5,42.79999923706055,43.5,47.5,16419600,47.5,58.39866663614909,63.45960021972656,63.324500274658206,56.602150173187255
2002-07-17,49.849998474121094,46.599998474121094,47.70000076293945,47.77000045776367,2825500,47.77000045776367,57.395999908447266,63.08500022888184,63.187400283813474,56.65725017547607
2002-07-18,49.369998931884766,47.560001373291016,47.77000045776367,49.09000015258789,1505400,49.09000015258789,56.60266647338867,62.770000305175785,63.060700302124026,56.72105016708374
2002-07-19,48.459999084472656,44.849998474121094,48.45000076293945,45.900001525878906,1580000,45.900001525878906,55.468666585286456,62.38760040283203,62.88830032348633,56.76150016784668
2002-07-22,46.650001525878906,44.79999923706055,45.29999923706055,44.97999954223633,1082000,44.97999954223633,54.365333302815756,62.000000381469725,62.71560031890869,56.788850173950195
2002-07-23,46.0,43.5,44.900001525878906,43.5,727400,43.5,53.23066660563151,61.58520042419433,62.521300315856934,56.80840017318726
2002-07-24,45.709999084472656,40.25,42.0099983215332,45.70000076293945,730100,45.70000076293945,52.33466669718425,61.215400390625,62.34930030822754,56.84395017623901
2002-07-25,46.31999969482422,43.599998474121094,45.709999084472656,44.68000030517578,784700,44.68000030517578,51.54800008138021,60.786000366210935,62.13980033874512,56.87710018157959
2002-07-26,44.95000076293945,43.959999084472656,44.68000030517578,44.61000061035156,684000,44.61000061035156,50.55400009155274,60.34000030517578,61.94540031433105,56.90930019378662
2002-07-29,47.04999923706055,45.75,45.900001525878906,46.810001373291016,543300,46.810001373291016,49.67400029500325,59.975800399780276,61.759800300598144,56.93810020446777
2002-07-30,48.650001525878906,46.459999084472656,47.0,48.290000915527344,716200,48.290000915527344,48.922000376383465,59.5730004119873,61.576600303649904,56.972100200653074
2002-07-31,48.970001220703125,47.0,48.349998474121094,47.5,503800,47.5,48.29666697184245,59.12700035095215,61.39560031890869,57.001650199890136
2002-08-01,47.5,45.31999969482422,47.5,45.959999084472656,635200,45.959999084472656,47.60266698201497,58.6662003326416,61.18440029144287,57.02950019836426
2002-08-02,45.970001220703125,42.869998931884766,45.959999084472656,43.68000030517578,540700,43.68000030517578,46.744667053222656,58.14680030822754,60.950500297546384,57.03750019073486
2002-08-05,43.619998931884766,41.900001525878906,43.619998931884766,42.86000061035156,437900,42.86000061035156,45.922000376383465,57.625200271606445,60.72440029144287,57.03750019073486
2002-08-06,45.04999923706055,43.0,43.0,44.060001373291016,771400,44.060001373291016,45.692667134602864,57.14040023803711,60.51810028076172,57.042450199127195
2002-08-07,45.04999923706055,42.79999923706055,45.0,44.08000183105469,454900,44.08000183105469,45.4466672261556,56.6820002746582,60.31020027160645,57.04265020370483
2002-08-08,45.540000915527344,43.599998474121094,44.0,45.43000030517578,365400,45.43000030517578,45.202667236328125,56.273600311279296,60.122100296020506,57.040550212860104
2002-08-09,45.279998779296875,44.720001220703125,45.25,45.0099983215332,278900,45.0099983215332,45.143333689371744,55.85280021667481,59.91320026397705,57.03940019607544
2002-08-12,45.5,44.060001373291016,45.0099983215332,44.560001373291016,639900,44.560001373291016,45.115333811442056,55.4336003112793,59.71980026245117,57.03850019454956
2002-08-13,45.54999923706055,44.5,45.20000076293945,44.560001373291016,427700,44.560001373291016,45.18600056966146,55.04240028381348,59.552400283813476,57.03665019989014
2002-08-14,45.25,43.75,44.630001068115234,45.25,453500,45.25,45.15600051879883,54.69300025939941,59.40660026550293,57.03785020828247
2002-08-15,48.43000030517578,45.27000045776367,45.27000045776367,47.13999938964844,569800,47.13999938964844,45.32000045776367,54.3678002166748,59.274300270080566,57.04575019836426
2002-08-16,48.650001525878906,46.099998474121094,47.150001525878906,48.5,588000,48.5,45.5793337504069,54.082000198364256,59.14390026092529,57.068550205230714
2002-08-19,49.79999923706055,48.599998474121094,48.91999816894531,49.560001373291016,559000,49.560001373291016,45.76266708374023,53.814200210571286,59.03600028991699,57.10035020828247
2002-08-20,49.59000015258789,48.189998626708984,49.560001373291016,48.959999084472656,265900,48.959999084472656,45.807333628336586,53.508400192260744,58.92470027923584,57.124700202941895
2002-08-21,50.029998779296875,48.81999969482422,49.5,49.720001220703125,278000,49.720001220703125,45.9553337097168,53.21520027160645,58.8195002746582,57.14835020065308
2002-08-22,50.5,49.20000076293945,49.720001220703125,50.459999084472656,232900,50.459999084472656,46.255333709716794,52.935600204467775,58.73580024719238,57.16360019683838
2002-08-23,50.459999084472656,49.5,50.459999084472656,49.5,256700,49.5,46.643333689371744,52.65060020446777,58.63480026245117,57.17290019989014
2002-08-26,49.5099983215332,47.93000030517578,49.5,49.04999923706055,554600,49.04999923706055,47.056000264485675,52.34260025024414,58.522300262451175,57.179200191497806
2002-08-27,49.43000030517578,48.310001373291016,49.099998474121094,49.0,473100,49.0,47.38533350626628,52.01100021362305,58.394300270080564,57.1854501914978
2002-08-28,49.58000183105469,48.380001068115234,49.0,49.2599983215332,526200,49.2599983215332,47.73066660563151,51.675800247192385,58.256900253295896,57.1944501876831
2002-08-29,49.61000061035156,48.439998626708984,49.27000045776367,49.61000061035156,645500,49.61000061035156,48.00933329264323,51.34480018615723,58.13100025177002,57.197450199127196
2002-08-30,50.130001068115234,49.380001068115234,49.52000045776367,49.5,323600,49.5,48.30866673787435,50.99380012512207,58.03700023651123,57.189200191497804
2002-09-03,49.5,47.5099983215332,49.0,48.529998779296875,500300,48.529998779296875,48.573333231608075,50.65800010681152,57.93330020904541,57.17235017776489
