Date,High,Low,Open,Close,Volume,Adj Close,AOS-15ma,AOS-50ma,AOS-100ma,AOS-200ma
2000-03-21,2.8541667461395264,2.78125,2.8125,2.8541667461395264,148800.0,1.9924885034561157,1.8834107398986817,2.1414307856559756,2.172336810285395,2.172336810285395
2000-03-22,2.9583332538604736,2.8645832538604736,2.875,2.875,357600.0,2.007032871246338,1.887773903210958,2.1303817772865297,2.169384954231126,2.169384954231126
2000-03-23,2.8958332538604736,2.8125,2.8854167461395264,2.8854167461395264,169200.0,2.0143039226531982,1.8950457255045572,2.1200566029548646,2.1666642343788816,2.1666642343788816
2000-03-24,2.875,2.8125,2.875,2.8541667461395264,315600.0,1.9924885034561157,1.9008631865183512,2.1110303688049314,2.163661204535386,2.163661204535386
2000-03-27,2.8645832538604736,2.8333332538604736,2.8333332538604736,2.8645832538604736,118000.0,1.999760627746582,1.9081350564956665,2.1014265489578245,2.1608832286576094,2.1608832286576094
2000-03-28,2.9270832538604736,2.875,2.8958332538604736,2.875,146400.0,2.007032871246338,1.9173461039861044,2.0909559535980224,2.158319056034088,2.158319056034088
2000-03-29,2.8958332538604736,2.8541667461395264,2.875,2.8854167461395264,212400.0,2.0143039226531982,1.9246179262797039,2.0813538074493407,2.155958152208172,2.155958152208172
2000-03-30,3.0,2.875,2.875,2.9583332538604736,170400.0,2.065207004547119,1.93819211324056,2.0719020843505858,2.1544944240200903,2.1544944240200903
2000-03-31,3.0208332538604736,2.9895832538604736,2.9895832538604736,3.0,226000.0,2.0942935943603516,1.9541901270548503,2.0638997316360475,2.1535388552953325,2.1535388552953325
2000-04-03,3.09375,3.0208332538604736,3.03125,3.0625,157600.0,2.1379263401031494,1.97358181476593,2.055034794807434,2.153294909745455,2.153294909745455
2000-04-04,3.1041667461395264,3.0104167461395264,3.0625,3.0208332538604736,307200.0,2.1088380813598633,1.9978212753931681,2.045154266357422,2.1526109585395226,2.1526109585395226
2000-04-05,3.03125,2.96875,3.03125,3.0,143200.0,2.0942935943603516,2.019151981671651,2.0375857067108156,2.1517273621125654,2.1517273621125654
2000-04-06,3.1145832538604736,2.9895832538604736,3.0,3.0104167461395264,186000.0,2.1015663146972656,2.0322412967681887,2.031174840927124,2.1509786897630834,2.1509786897630834
2000-04-07,3.1041667461395264,3.0208332538604736,3.0208332538604736,3.1041667461395264,74400.0,2.1670122146606445,2.0501784960428875,2.027248029708862,2.15121447689393,2.15121447689393
2000-04-10,3.1145832538604736,3.0729167461395264,3.09375,3.0833332538604736,120400.0,2.1524689197540283,2.0632678190867106,2.0240484046936036,2.151232657225236,2.151232657225236
2000-04-11,3.09375,3.0416667461395264,3.0729167461395264,3.0833332538604736,76800.0,2.1524689197540283,2.073933180173238,2.021139631271362,2.151250318118504,2.151250318118504
2000-04-12,3.15625,3.0625,3.0625,3.0833332538604736,159600.0,2.1524689197540283,2.0836289167404174,2.0189580726623535,2.1512674815218213,2.1512674815218213
2000-04-13,3.1875,3.0625,3.0729167461395264,3.1875,290800.0,2.225189447402954,2.0976879517237346,2.0177946043014527,2.1522941754923925,2.1522941754923925
2000-04-14,3.4791667461395264,3.1979167461395264,3.2083332538604736,3.4375,531600.0,2.399712562561035,2.124836222330729,2.0217214155197145,2.1556834684659356,2.1556834684659356
2000-04-17,3.4583332538604736,3.3541667461395264,3.4166667461395264,3.4166667461395264,295600.0,2.385169267654419,2.150530131657918,2.0255027866363524,2.1587846279144287,2.1587846279144287
2000-04-18,3.3854167461395264,3.1770832538604736,3.3854167461395264,3.1770832538604736,439200.0,2.2179160118103027,2.164589007695516,2.0253573179244997,2.159573046366374,2.159573046366374
2000-04-19,3.1770832538604736,3.0416667461395264,3.1458332538604736,3.0729167461395264,289600.0,2.1451973915100098,2.173315238952637,2.0262299394607544,2.1593838930130005,2.1593838930130005
2000-04-20,3.2083332538604736,3.0416667461395264,3.0729167461395264,3.2083332538604736,208000.0,2.2397305965423584,2.1849501450856526,2.029720411300659,2.1604273566952,2.1604273566952
2000-04-24,3.25,3.0416667461395264,3.2395832538604736,3.0416667461395264,205200.0,2.123382329940796,2.186889394124349,2.0313202381134032,2.1599524204547587,2.1599524204547587
2000-04-25,3.1979167461395264,3.0729167461395264,3.0833332538604736,3.1875,121200.0,2.225189447402954,2.1927069346110026,2.034956207275391,2.1607782056060016,2.1607782056060016
2000-04-26,3.34375,3.15625,3.15625,3.34375,190000.0,2.3490045070648193,2.208718029658,2.041650218963623,2.163131034374237,2.163131034374237
2000-04-27,3.375,3.3125,3.3333332538604736,3.3333332538604736,130800.0,2.341686725616455,2.2252109050750732,2.0484887409210204,2.165335425624141,2.165335425624141
2000-04-28,3.4270832538604736,3.3333332538604736,3.3333332538604736,3.4270832538604736,76000.0,2.4075467586517334,2.2456096013387046,2.0566444635391234,2.16828922236838,2.16828922236838
2000-05-01,3.5833332538604736,3.4270832538604736,3.4270832538604736,3.5729167461395264,182400.0,2.509995222091675,2.26847513516744,2.0664128637313843,2.172406162124082,2.172406162124082
2000-05-02,3.65625,3.5520832538604736,3.5729167461395264,3.5833332538604736,195600.0,2.51731276512146,2.292798058191935,2.076909348964691,2.1765121931121465,2.1765121931121465
2000-05-03,3.5833332538604736,3.5,3.5833332538604736,3.5104167461395264,184800.0,2.466087818145752,2.3137059847513837,2.0855087208747864,2.1799189651713653,2.1799189651713653
2000-05-04,3.6458332538604736,3.5104167461395264,3.5104167461395264,3.6458332538604736,94800.0,2.5612194538116455,2.3409560203552244,2.0957198309898377,2.1843526917834613,2.1843526917834613
2000-05-05,3.71875,3.6458332538604736,3.6458332538604736,3.71875,101200.0,2.6124444007873535,2.366773017247518,2.1068100047111513,2.189273286139828,2.189273286139828
2000-05-08,3.71875,3.6770832538604736,3.7083332538604736,3.6875,38800.0,2.5904908180236816,2.3794915676116943,2.117606542110443,2.193832576274872,2.193832576274872
2000-05-09,3.6875,3.6145832538604736,3.6770832538604736,3.6145832538604736,159600.0,2.539267063140869,2.389764753977458,2.1275240635871886,2.197713862644153,2.197713862644153
2000-05-10,3.625,3.4479167461395264,3.625,3.4583332538604736,88800.0,2.4295003414154053,2.403870375951131,2.13597341299057,2.200289267963833,2.200289267963833
2000-05-11,3.7083332538604736,3.4791667461395264,3.4791667461395264,3.7083332538604736,192400.0,2.605126142501831,2.4345322926839192,2.149244227409363,2.2047380248268884,2.2047380248268884
2000-05-12,3.7291667461395264,3.6770832538604736,3.7083332538604736,3.6770832538604736,64800.0,2.5831737518310547,2.457428503036499,2.162803170681,2.208851456642151,2.208851456642151
2000-05-15,3.7708332538604736,3.6770832538604736,3.6770832538604736,3.7708332538604736,97200.0,2.6490325927734375,2.4924718538920083,2.1776792907714846,2.213584587138186,2.213584587138186
2000-05-16,3.8020832538604736,3.7291667461395264,3.78125,3.7395832538604736,163200.0,2.6270792484283447,2.519264507293701,2.1924072241783144,2.2179834665136133,2.2179834665136133
2000-05-17,3.71875,3.6354167461395264,3.71875,3.6354167461395264,183600.0,2.5539016723632812,2.5329243183135985,2.2061079144477844,2.2215194476278204,2.2215194476278204
2000-05-18,3.6354167461395264,3.4895832538604736,3.6354167461395264,3.5,352000.0,2.4587714672088623,2.5407299677530926,2.2171788120269778,2.2239908228317895,2.2239908228317895
2000-05-19,3.53125,3.4583332538604736,3.5104167461395264,3.53125,325600.0,2.480724334716797,2.545608472824097,2.229561414718628,2.2266375600677177,2.2266375600677177
2000-05-22,3.6041667461395264,3.5,3.53125,3.59375,239200.0,2.5246312618255615,2.546584208806356,2.242967572212219,2.229678312126471,2.229678312126471
2000-05-23,3.5729167461395264,3.4791667461395264,3.5729167461395264,3.4895832538604736,153600.0,2.451453447341919,2.542193587621053,2.2550556206703187,2.231918465007435,2.231918465007435
2000-05-24,3.4895832538604736,3.4375,3.4791667461395264,3.4583332538604736,111600.0,2.4295003414154053,2.5397544225056965,2.268740704059601,2.233894283771515,2.233894283771515
2000-05-25,3.5,3.4583332538604736,3.4583332538604736,3.46875,91200.0,2.4368178844451904,2.531460984547933,2.2819904017448427,2.233173749446869,2.2359034283326404
2000-05-26,3.4791667461395264,3.4583332538604736,3.46875,3.4583332538604736,85600.0,2.4295003414154053,2.5192647139231363,2.2924758768081666,2.232741537094116,2.2378014372844324
2000-05-30,3.4895832538604736,3.4479167461395264,3.4791667461395264,3.4895832538604736,126400.0,2.451453447341919,2.5099955558776856,2.3035458612442015,2.23260116815567,2.2398757286442135
2000-05-31,3.5104167461395264,3.4791667461395264,3.5,3.5,76000.0,2.4587714672088623,2.5046291828155516,2.3135987091064454,2.232895488739014,2.2419804953611813
2000-06-01,3.53125,3.4791667461395264,3.5,3.53125,222000.0,2.480724334716797,2.5080441157023112,2.323363425731659,2.232397105693817,2.2442542462121873
2000-06-02,3.5520832538604736,3.5208332538604736,3.5520832538604736,3.5520832538604736,89200.0,2.4953598976135254,2.5007263660430907,2.3331299662590026,2.231755871772766,2.2466231674518227
2000-06-05,3.6666667461395264,3.5520832538604736,3.59375,3.5520832538604736,68400.0,2.4953598976135254,2.4948721090952555,2.3427510857582092,2.231403844356537,2.2489478097897826
2000-06-06,3.6041667461395264,3.5,3.5625,3.5,212400.0,2.4587714672088623,2.482188034057617,2.3520767450332642,2.231553556919098,2.2508906214325517
2000-06-07,3.5625,3.46875,3.5,3.5625,99600.0,2.5026772022247314,2.4738945643107098,2.362135076522827,2.231780812740326,2.2532005900636727
2000-06-08,3.5416667461395264,3.5,3.5416667461395264,3.5,123600.0,2.4587714672088623,2.4675525506337483,2.3711698484420776,2.2310629010200502,2.2550694162195377
2000-06-09,3.53125,3.5,3.5,3.5104167461395264,64000.0,2.466087818145752,2.4680403073628745,2.380205526351929,2.230779666900635,2.256970482903558
2000-06-12,3.5,3.4375,3.5,3.4375,104800.0,2.4148640632629395,2.463649622599284,2.387198667526245,2.2295503759384157,2.2583802470139096
2000-06-13,3.5208332538604736,3.4479167461395264,3.4479167461395264,3.5208332538604736,79600.0,2.4734060764312744,2.460234610239665,2.3947809171676635,2.2293403244018553,2.260283130460081
2000-06-14,3.5729167461395264,3.5,3.5,3.5416667461395264,49600.0,2.4880433082580566,2.4626739343007404,2.4017832565307615,2.228409025669098,2.2622810267565545
2000-06-15,3.5729167461395264,3.5208332538604736,3.5416667461395264,3.5729167461395264,86400.0,2.509995222091675,2.4680402596791584,2.4098063993453978,2.22748033285141,2.2644350632377295
2000-06-16,3.6145832538604736,3.5208332538604736,3.5729167461395264,3.5208332538604736,150400.0,2.4734060764312744,2.470479472478231,2.4173886489868166,2.227487177848816,2.2662365374893976
2000-06-19,3.6979167461395264,3.53125,3.53125,3.6979167461395264,166800.0,2.5978095531463623,2.481700086593628,2.427313513755798,2.229244177341461,2.269070494888175
2000-06-20,3.7083332538604736,3.5416667461395264,3.7083332538604736,3.5416667461395264,190800.0,2.4880433082580566,2.484139410654704,2.4337341356277467,2.2304910826683044,2.2709261966963945
2000-06-21,3.5625,3.3020832538604736,3.5625,3.4375,278800.0,2.4148640632629395,2.4812122503916423,2.4389820384979246,2.2315152215957643,2.272135758600315
2000-06-22,3.4583332538604736,3.3333332538604736,3.4583332538604736,3.3333332538604736,170800.0,2.341686725616455,2.4719430764516193,2.442766394615173,2.2319530129432676,2.2727153499921164
2000-06-23,3.3125,3.1666667461395264,3.3125,3.1770832538604736,277600.0,2.2319207191467285,2.454380464553833,2.4443554306030273,2.2316567516326904,2.27237820428265
2000-06-26,3.2708332538604736,3.1979167461395264,3.1979167461395264,3.2708332538604736,240000.0,2.2977802753448486,2.441208489735921,2.445807247161865,2.231800925731659,2.2725864179798814
2000-06-27,3.4166667461395264,3.2916667461395264,3.2916667461395264,3.3958332538604736,204000.0,2.3855934143066406,2.436329952875773,2.4455248641967775,2.233623139858246,2.2735051740475787
2000-06-28,3.5416667461395264,3.4270832538604736,3.4270832538604736,3.5416667461395264,261600.0,2.4880433082580566,2.4353543599446614,2.44758234500885,2.2365425658226012,2.2752353202912117
2000-06-29,3.5416667461395264,3.4375,3.53125,3.4375,130000.0,2.4148640632629395,2.4324271996816,2.4515213060379026,2.2384393119812014,2.276352350234985
2000-06-30,3.5208332538604736,3.4270832538604736,3.4375,3.4869792461395264,111600.0,2.4496240615844727,2.431329615910848,2.457609839439392,2.2419198894500734,2.277727522547283
2000-07-03,3.5625,3.4895832538604736,3.4895832538604736,3.5625,42000.0,2.5026772022247314,2.4371838251749676,2.4628687715530395,2.2462945914268495,2.279498779867578
2000-07-05,3.5625,3.4895832538604736,3.5625,3.5,192400.0,2.4587714672088623,2.4362081845601398,2.469576554298401,2.2504483962059023,2.2808993477374315
2000-07-06,3.5,3.4166667461395264,3.4791667461395264,3.5,544000.0,2.4587714672088623,2.4342567284901935,2.474248194694519,2.2546022009849547,2.282278201376745
2000-07-07,3.5,3.3958332538604736,3.5,3.4791667461395264,132000.0,2.444135904312134,2.429866107304891,2.4761508226394655,2.2589005208015442,2.283523260630094
2000-07-10,3.4791667461395264,3.40625,3.4583332538604736,3.4166667461395264,231600.0,2.400228977203369,2.4249876340230307,2.4773216676712035,2.262905204296112,2.2844141439627146
2000-07-11,3.4375,3.3958332538604736,3.4166667461395264,3.4270832538604736,132400.0,2.4075467586517334,2.4123034477233887,2.4773216676712035,2.2669830656051637,2.2853469668012676
2000-07-12,3.4166667461395264,3.3333332538604736,3.4166667461395264,3.3854167461395264,168000.0,2.3782763481140137,2.4049856503804525,2.4746872901916506,2.2705500769615172,2.286045683953995
2000-07-13,3.3854167461395264,3.34375,3.3854167461395264,3.3645832538604736,98800.0,2.363640308380127,2.4015707333882648,2.471613841056824,2.2742615950107576,2.286624748315384
2000-07-14,3.3645832538604736,3.3229167461395264,3.3645832538604736,3.3333332538604736,169200.0,2.341686725616455,2.4015707333882648,2.469125819206238,2.277317270040512,2.2870326148139104
2000-07-17,3.25,3.0416667461395264,3.25,3.0520832538604736,628000.0,2.1441073417663574,2.3957165082295737,2.460783576965332,2.2782517039775847,2.285981693688561
2000-07-18,3.0520832538604736,2.875,3.0520832538604736,2.875,622800.0,2.0197055339813232,2.377178192138672,2.4489287996292113,2.277869402170181,2.2840380720848583
2000-07-19,2.8958332538604736,2.8333332538604736,2.875,2.8333332538604736,285600.0,1.9904334545135498,2.3508341948191327,2.436927652359009,2.2772670972347258,2.281910502392313
2000-07-20,2.9166667461395264,2.8229167461395264,2.8333332538604736,2.875,181200.0,2.0197055339813232,2.319611676534017,2.426536421775818,2.2770302426815032,2.280024135713097
2000-07-21,2.9166667461395264,2.8229167461395264,2.8958332538604736,2.8229167461395264,138400.0,1.9831160306930542,2.290828474362691,2.417608735561371,2.2767910742759705,2.2779033635343824
2000-07-24,2.8229167461395264,2.7604167461395264,2.78125,2.7708332538604736,227200.0,1.9465279579162598,2.2572887341181436,2.4044367718696593,2.276840499639511,2.2755531833526934
2000-07-25,2.7604167461395264,2.6666667461395264,2.7604167461395264,2.7083332538604736,356400.0,1.9026203155517578,2.2172849416732787,2.3908257031440736,2.2768144369125367,2.2729268955512785
2000-07-26,2.7604167461395264,2.6875,2.7395832538604736,2.7395832538604736,301200.0,1.9245737791061401,2.1816717624664306,2.3763365268707277,2.277007908821106,2.2704908597719418
2000-07-27,2.7083332538604736,2.6041667461395264,2.7083332538604736,2.6458332538604736,168000.0,1.8735331296920776,2.142655873298645,2.361265604496002,2.276836414337158,2.2677342088686094
2000-07-28,2.6458332538604736,2.59375,2.6458332538604736,2.6354167461395264,589600.0,1.8661576509475708,2.1041239897410073,2.347510724067688,2.2768093192577363,2.2649647153657058
2000-07-31,2.6875,2.6354167461395264,2.6458332538604736,2.6875,204400.0,1.9030386209487915,2.070977965990702,2.3363960671424864,2.276787439584732,2.262485769513535
2000-08-01,2.6666667461395264,2.6458332538604736,2.6458332538604736,2.6458332538604736,91600.0,1.8735331296920776,2.035377057393392,2.3242522430419923,2.27690682888031,2.2598398331882192
2000-08-02,2.65625,2.6145832538604736,2.6458332538604736,2.65625,271200.0,1.8809092044830322,2.002219247817993,2.3113778018951416,2.2771726870536804,2.2572794911023735
2000-08-03,2.65625,2.6145832538604736,2.65625,2.6145832538604736,143200.0,1.8514047861099243,1.9680702129999796,2.2993768286705016,2.27721622467041,2.254555499793699
2000-08-04,2.6770832538604736,2.59375,2.59375,2.6770832538604736,181200.0,1.8956621885299683,1.9383352438608805,2.288700065612793,2.278720384836197,2.252162877718608
2000-08-07,2.75,2.6770832538604736,2.6979167461395264,2.71875,126400.0,1.9251666069030762,1.9237391948699951,2.2784670400619507,2.2802287209033967,2.249997339501286
2000-08-08,2.7291667461395264,2.6875,2.7291667461395264,2.6979167461395264,176400.0,1.9104136228561401,1.9164530674616496,2.2680853056907653,2.280280591249466,2.2477632361023048
2000-08-09,2.8125,2.7395832538604736,2.8125,2.75,143200.0,1.9472944736480713,1.913577135403951,2.2580021262168883,2.280773993730545,2.245799387981689
2000-08-10,2.75,2.6770832538604736,2.75,2.6770832538604736,126000.0,1.8956621885299683,1.9053075790405274,2.2467399406433106,2.280169324874878,2.243525769803431
2000-08-11,2.6875,2.6770832538604736,2.6770832538604736,2.6770832538604736,148000.0,1.8956621885299683,1.8994773228963215,2.235038697719574,2.2792010617256167,2.2412814886339247
2000-08-14,2.8229167461395264,2.7604167461395264,2.8125,2.7604167461395264,219600.0,1.9546704292297363,1.9000201543172202,2.224224908351898,2.2786774373054506,2.239444238253129
2000-08-15,2.8020832538604736,2.75,2.7708332538604736,2.75,85600.0,1.9472944736480713,1.902998431523641,2.213263599872589,2.2780073428153993,2.237583411726982
2000-08-16,2.75,2.6770832538604736,2.75,2.71875,145600.0,1.9251666069030762,1.90303795337677,2.2025915026664733,2.2773341238498688,2.2356060901774635
2000-08-17,2.71875,2.6875,2.71875,2.71875,72400.0,1.9251666069030762,1.9064801851908366,2.1910412907600403,2.276588183641434,2.2336536405971215
2000-08-18,2.75,2.71875,2.75,2.7291667461395264,110800.0,1.9325424432754517,1.9109058380126953,2.1805167102813723,2.275843279361725,2.231771695613861
2000-08-21,2.7395832538604736,2.6666667461395264,2.7291667461395264,2.6979167461395264,206400.0,1.9104136228561401,1.9113975048065186,2.16940322637558,2.2748043763637544,2.2297756827395894
2000-08-22,2.7083332538604736,2.6875,2.6979167461395264,2.6979167461395264,424800.0,1.9104136228561401,1.9138562043507894,2.159314217567444,2.2732564425468444,2.2278043119995683
2000-08-23,2.6875,2.6770832538604736,2.6875,2.6770832538604736,220000.0,1.8956621885299683,1.9148397366205852,2.1477593398094177,2.2712701284885406,2.225766630260491
2000-08-24,2.6979167461395264,2.6666667461395264,2.6770832538604736,2.6875,88800.0,1.9030386209487915,1.9182819922765095,2.1360592460632324,2.268921251296997,2.2237987765451757
