Date,High,Low,Open,Close,Volume,Adj Close,WCG-15ma,WCG-50ma,WCG-100ma,WCG-200ma
2005-07-15,40.5,39.5099983215332,40.130001068115234,40.20000076293945,245500,40.20000076293945,37.83399988810221,35.25759998321533,32.69019996643066,30.85554991722107
2005-07-18,40.790000915527344,39.810001373291016,40.099998474121094,40.650001525878906,212000,40.650001525878906,38.168000030517575,35.4570000076294,32.781799983978274,30.964049921035766
2005-07-19,43.349998474121094,39.959999084472656,41.04999923706055,43.13999938964844,3132700,43.13999938964844,38.653333282470705,35.68840000152588,32.90119997024536,31.08389991760254
2005-07-20,44.400001525878906,42.84000015258789,43.15999984741211,43.36000061035156,948500,43.36000061035156,39.1740000406901,35.92120002746582,33.021099967956545,31.200299921035768
2005-07-21,41.25,36.72999954223633,41.25,38.79999923706055,3233100,38.79999923706055,39.34399998982747,36.02919998168945,33.09519996643066,31.29454991340637
2005-07-22,39.45000076293945,37.20000076293945,38.599998474121094,39.45000076293945,835900,39.45000076293945,39.606666819254556,36.16059997558594,33.169099960327145,31.390299921035766
2005-07-25,40.15999984741211,39.189998626708984,39.45000076293945,39.279998779296875,343900,39.279998779296875,39.856666819254556,36.29099998474121,33.24049995422363,31.48639991760254
2005-07-26,39.75,38.02000045776367,39.279998779296875,38.619998931884766,904800,38.619998931884766,40.005333455403644,36.427399978637695,33.31659994125366,31.579499912261962
2005-07-27,38.5099983215332,36.04999923706055,38.5,36.45000076293945,1359000,36.45000076293945,39.935333506266275,36.50940002441406,33.362899951934814,31.66174991607666
2005-07-28,39.75,36.310001373291016,36.349998474121094,37.529998779296875,1456700,37.529998779296875,39.91000010172526,36.61220001220703,33.416599941253665,31.749799909591676
2005-07-29,38.4900016784668,37.529998779296875,37.529998779296875,38.31999969482422,350200,38.31999969482422,39.806000010172525,36.7123999786377,33.4792999458313,31.839899911880494
2005-08-01,38.7400016784668,37.83000183105469,38.04999923706055,38.54999923706055,413200,38.54999923706055,39.636000061035155,36.804399948120114,33.5472999382019,31.932399911880495
2005-08-02,38.91999816894531,38.220001220703125,38.650001525878906,38.86000061035156,326400,38.86000061035156,39.51600011189779,36.92099998474121,33.62109994888306,32.02669991493225
2005-08-03,39.43000030517578,38.09000015258789,38.7599983215332,38.61000061035156,652400,38.61000061035156,39.47666676839193,37.01139999389648,33.69719995498657,32.11864992141724
2005-08-04,40.75,38.349998474121094,40.0,38.95000076293945,1103200,38.95000076293945,39.384666697184244,37.09639999389648,33.7828999710083,32.21349992752075
2005-08-05,38.95000076293945,37.2599983215332,38.95000076293945,37.5,415900,37.5,39.20466664632161,37.16879997253418,33.860599975585934,32.29744993209839
2005-08-08,38.540000915527344,37.400001525878906,37.5,37.630001068115234,628600,37.630001068115234,39.003333282470706,37.22900001525879,33.953899993896485,32.381799936294556
2005-08-09,38.25,37.099998474121094,37.900001525878906,37.88999938964844,405800,37.88999938964844,38.653333282470705,37.2823999786377,34.04909997940064,32.46664993286133
2005-08-10,39.84000015258789,37.560001373291016,39.84000015258789,38.20000076293945,294900,38.20000076293945,38.30933329264323,37.35239997863769,34.14709999084473,32.552699937820435
2005-08-11,38.650001525878906,37.869998931884766,38.099998474121094,38.38999938964844,196600,38.38999938964844,38.28199996948242,37.405599975585936,34.25019998550415,32.635849933624264
2005-08-12,38.470001220703125,37.81999969482422,38.25,38.2599983215332,256600,38.2599983215332,38.202666473388675,37.4757999420166,34.348599967956545,32.717999925613405
2005-08-15,39.25,38.150001525878906,38.25,39.09000015258789,287400,39.09000015258789,38.18999989827474,37.56239997863769,34.461399974822996,32.800749921798705
2005-08-16,39.0,38.25,39.0,38.599998474121094,237400,38.599998474121094,38.18866653442383,37.635399932861326,34.569399967193604,32.87924991607666
2005-08-17,38.63999938964844,37.630001068115234,38.45000076293945,37.790000915527344,181400,37.790000915527344,38.27799987792969,37.693199920654294,34.666299972534176,32.95399991989136
2005-08-18,37.5,36.81999969482422,37.349998474121094,36.93000030517578,408000,36.93000030517578,38.23799997965495,37.72939994812012,34.75209997177124,33.02489992141724
2005-08-19,37.150001525878906,36.59000015258789,37.099998474121094,36.70000076293945,222500,36.70000076293945,38.13000005086263,37.76339996337891,34.81509998321533,33.09089992523193
2005-08-22,37.09000015258789,36.630001068115234,36.849998474121094,36.84000015258789,140600,36.84000015258789,38.01600011189779,37.816599960327146,34.87889999389648,33.15609992980957
2005-08-23,37.18000030517578,36.83000183105469,36.83000183105469,37.04999923706055,244700,37.04999923706055,37.89533335367839,37.86739997863769,34.93309999465942,33.208099927902225
2005-08-24,37.029998779296875,36.04999923706055,36.88999938964844,36.2599983215332,202700,36.2599983215332,37.73866653442383,37.90359992980957,34.98549997329712,33.25314991950989
2005-08-25,36.849998474121094,35.25,35.5,36.47999954223633,358500,36.47999954223633,37.57399978637695,37.93419990539551,35.04029996871948,33.29774991989136
2005-08-26,36.45000076293945,36.099998474121094,36.349998474121094,36.220001220703125,268400,36.220001220703125,37.48866653442383,37.948399963378904,35.093199977874754,33.34469992637634
2005-08-29,36.189998626708984,34.849998474121094,36.02000045776367,35.790000915527344,398000,35.790000915527344,37.36599985758463,37.94919998168945,35.144899978637696,33.39034993171692
2005-08-30,37.13999938964844,35.529998779296875,35.810001373291016,37.02000045776367,326600,37.02000045776367,37.30799992879232,37.96879997253418,35.209099979400634,33.4439999294281
2005-08-31,37.599998474121094,36.43000030517578,37.08000183105469,37.599998474121094,231000,37.599998474121094,37.26799977620443,37.996199951171874,35.27249996185303,33.500099925994874
2005-09-01,37.54999923706055,36.880001068115234,37.5,37.25,152600,37.25,37.19199981689453,38.03499992370605,35.3203999710083,33.55434992790222
2005-09-02,37.400001525878906,36.7599983215332,37.25,36.95000076293945,176100,36.95000076293945,37.10466664632161,38.050399932861325,35.37899997711182,33.59784993171692
2005-09-06,36.95000076293945,36.29999923706055,36.95000076293945,36.45000076293945,169800,36.45000076293945,36.92866668701172,38.066599960327146,35.45259998321533,33.63594993591309
2005-09-07,37.040000915527344,36.220001220703125,36.400001525878906,37.02000045776367,212100,37.02000045776367,36.823333485921225,38.08979995727539,35.52849998474121,33.67754993438721
2005-09-08,37.029998779296875,36.029998779296875,37.029998779296875,36.16999816894531,991600,36.16999816894531,36.71533330281576,38.102199935913085,35.60079996109009,33.7131999206543
2005-09-09,36.16999816894531,35.540000915527344,36.16999816894531,35.959999084472656,231300,35.959999084472656,36.65066655476888,38.09639991760254,35.666299953460694,33.75049991607666
2005-09-12,36.650001525878906,35.75,35.900001525878906,36.59000015258789,289100,36.59000015258789,36.643333180745444,38.117999954223635,35.742799949646,33.78909991264343
2005-09-13,36.650001525878906,35.79999923706055,36.599998474121094,36.06999969482422,473100,36.06999969482422,36.59199981689453,38.12879997253418,35.799499950408936,33.8214499092102
2005-09-14,36.7400016784668,36.0,36.04999923706055,36.5,327500,36.5,36.5553332010905,38.13099998474121,35.86849994659424,33.85279991149903
2005-09-15,38.099998474121094,36.560001373291016,36.599998474121094,37.869998931884766,567100,37.869998931884766,36.66266657511393,38.13839996337891,35.948199939727786,33.87829990386963
2005-09-16,40.099998474121094,38.0,40.099998474121094,39.11000061035156,1007200,39.11000061035156,36.837999979654946,38.162399978637694,36.05619995117188,33.914299907684324
2005-09-19,38.959999084472656,37.70000076293945,38.95000076293945,37.779998779296875,356300,37.779998779296875,36.94199981689453,38.120399932861325,36.14499994277954,33.94479990005493
2005-09-20,38.75,37.5099983215332,37.58000183105469,37.959999084472656,349900,37.959999084472656,37.086666361490884,38.05759994506836,36.238199939727785,33.97724989891052
2005-09-21,38.97999954223633,37.7599983215332,37.970001220703125,37.79999923706055,456600,37.79999923706055,37.13866628011068,38.00039993286133,36.32119993209839,34.00934989929199
2005-09-22,40.75,37.150001525878906,37.7599983215332,40.099998474121094,841700,40.099998474121094,37.30533294677734,38.01839988708496,36.42669992446899,34.0448498916626
2005-09-23,41.27000045776367,39.27000045776367,39.529998779296875,39.45000076293945,904600,39.45000076293945,37.45199966430664,38.000799865722655,36.529199924469,34.07784990310669
2005-09-26,40.79999923706055,39.68000030517578,40.400001525878906,40.5,420900,40.5,37.688666280110674,38.006799850463864,36.632199916839596,34.11559989929199
2005-09-27,41.70000076293945,40.689998626708984,41.70000076293945,41.27000045776367,393700,41.27000045776367,38.00999959309896,38.01919982910156,36.73809991836548,34.15994989395141
2005-09-28,41.880001068115234,41.099998474121094,41.52000045776367,41.65999984741211,259400,41.65999984741211,38.319332885742185,37.98959983825684,36.83899991989136,34.20024990081787
2005-09-29,39.5099983215332,36.849998474121094,39.0,37.20000076293945,1969900,37.20000076293945,38.3879997253418,37.86639984130859,36.893799934387204,34.21794990539551
2005-09-30,37.849998474121094,36.54999923706055,36.95000076293945,37.04999923706055,716900,37.04999923706055,38.46066640218099,37.831399841308595,36.93029991149902,34.23009990692139
2005-10-03,37.150001525878906,35.529998779296875,36.95000076293945,36.09000015258789,942400,36.09000015258789,38.42733306884766,37.764199829101564,36.96239990234375,34.244949913024904
2005-10-04,36.900001525878906,36.150001525878906,36.16999816894531,36.45000076293945,362600,36.45000076293945,38.452666473388675,37.707599868774416,36.999299926757814,34.26769991874695
2005-10-05,36.5,35.29999923706055,36.5,35.529998779296875,371600,35.529998779296875,38.3879997253418,37.64579986572266,37.03659992218017,34.28909991264343
2005-10-06,35.400001525878906,33.900001525878906,35.08000183105469,34.52000045776367,400400,34.52000045776367,38.164666493733726,37.60719985961914,37.0582999420166,34.3049499130249
2005-10-07,35.22999954223633,34.369998931884766,34.369998931884766,34.939998626708984,366200,34.939998626708984,37.88666636149089,37.555399856567384,37.08379993438721,34.32654990196228
2005-10-10,35.380001068115234,34.869998931884766,34.95000076293945,35.11000061035156,217900,35.11000061035156,37.708666483561196,37.49119987487793,37.10179992675781,34.34834990501404
2005-10-11,35.29999923706055,34.25,35.150001525878906,34.5,290000,34.5,37.47799987792969,37.41019989013672,37.107299919128415,34.368349905014036
2005-10-12,34.5099983215332,33.060001373291016,34.45000076293945,33.70000076293945,387200,33.70000076293945,37.20466664632161,37.306999893188475,37.113999938964845,34.37809990882874
2005-10-13,33.75,33.4900016784668,33.599998474121094,33.65999984741211,355100,33.65999984741211,36.775333404541016,37.20799987792969,37.109699935913085,34.38464991569519
2005-10-14,34.099998474121094,33.290000915527344,33.7599983215332,33.91999816894531,339900,33.91999816894531,36.4066665649414,37.10739982604981,37.10189990997314,34.393199911117556
2005-10-17,34.02000045776367,33.2599983215332,33.93000030517578,33.56999969482422,331500,33.56999969482422,35.94466654459635,37.028799819946286,37.09879989624024,34.39854990959167
2005-10-18,34.650001525878906,33.65999984741211,34.119998931884766,33.68000030517578,240400,33.68000030517578,35.43866653442383,36.9497998046875,37.089399909973146,34.40344990730286
2005-10-19,33.83000183105469,32.4900016784668,33.689998626708984,33.79999923706055,353400,33.79999923706055,34.914666493733726,36.86799980163574,37.075199890136716,34.41324990272522
2005-10-20,34.369998931884766,33.5,33.95000076293945,34.220001220703125,331600,34.220001220703125,34.715999857584634,36.78839981079101,37.070399894714356,34.42104990959167
2005-10-21,34.599998474121094,33.91999816894531,34.220001220703125,34.0,189200,34.0,34.51266657511393,36.70059982299804,37.05309989929199,34.432749910354616
2005-10-24,35.599998474121094,34.75,35.130001068115234,35.529998779296875,377900,35.529998779296875,34.47533315022786,36.64599983215332,37.06089988708496,34.455349903106686
2005-10-25,35.529998779296875,31.299999237060547,35.529998779296875,32.130001068115234,1338100,32.130001068115234,34.18733317057292,36.506799850463864,37.03459991455078,34.46589990615845
2005-10-26,32.5,30.540000915527344,32.130001068115234,30.739999771118164,551300,30.739999771118164,33.867999903361,36.34959987640381,36.99249990463257,34.469599905014036
2005-10-27,31.700000762939453,29.940000534057617,31.299999237060547,30.229999542236328,394300,30.229999542236328,33.58199984232585,36.19839984893799,36.945799884796145,34.465999898910525
2005-10-28,30.81999969482422,30.100000381469727,30.329999923706055,30.40999984741211,289000,30.40999984741211,33.27999992370606,36.067999839782715,36.89869989395142,34.458849897384646
2005-10-31,31.610000610351562,30.31999969482422,30.610000610351562,31.5,589800,31.5,33.039333216349284,35.963999824523924,36.86369989395141,34.455349893569945
2005-11-01,32.13999938964844,31.010000228881836,31.350000381469727,31.809999465942383,470300,31.809999465942383,32.85999984741211,35.863399810791016,36.83999988555908,34.453749885559084
2005-11-02,35.849998474121094,34.75,34.75,35.33000183105469,1911200,35.33000183105469,32.968666585286456,35.8289998626709,36.848199920654295,34.47149989128113
2005-11-03,36.040000915527344,35.099998474121094,35.5,35.61000061035156,460600,35.61000061035156,33.09866663614909,35.81599990844727,36.85979991912842,34.488149900436404
2005-11-04,36.29999923706055,35.52000045776367,35.65999984741211,36.040000915527344,464400,36.040000915527344,33.24000015258789,35.80719993591308,36.870699920654296,34.5066499042511
2005-11-07,36.45000076293945,36.0,36.099998474121094,36.400001525878906,319700,36.400001525878906,33.42866694132487,35.8107999420166,36.87959995269775,34.52924991607666
2005-11-08,36.439998626708984,36.040000915527344,36.439998626708984,36.130001068115234,378500,36.130001068115234,33.592000325520836,35.81759994506836,36.883399963378906,34.55089992523193
2005-11-09,36.5,35.9900016784668,36.130001068115234,36.459999084472656,308900,36.459999084472656,33.76933364868164,35.80639991760254,36.88759994506836,34.567699928283695
2005-11-10,37.81999969482422,36.25,36.459999084472656,37.61000061035156,430300,37.61000061035156,33.99533360799153,35.80659996032715,36.90139995574951,34.58899993896485
2005-11-11,38.0,37.560001373291016,37.61000061035156,37.790000915527344,237500,37.790000915527344,34.24800033569336,35.817399978637695,36.926199951171874,34.610049934387206
2005-11-14,39.18000030517578,37.7400016784668,37.790000915527344,38.959999084472656,437900,38.959999084472656,34.47666702270508,35.85759994506836,36.95399993896484,34.62884992599487
2005-11-15,39.75,38.34000015258789,38.95000076293945,38.52000045776367,379000,38.52000045776367,34.90266698201497,35.89899993896484,36.982799949645994,34.64324993133545
2005-11-16,38.81999969482422,37.400001525878906,38.25,38.36000061035156,402900,38.36000061035156,35.41066703796387,35.9257999420166,37.007799949646,34.65364994049072
2005-11-17,38.599998474121094,38.33000183105469,38.459999084472656,38.5,329700,38.5,35.96200040181478,35.9723999786377,37.037299957275394,34.66724994659424
2005-11-18,38.5099983215332,37.529998779296875,38.5,37.650001525878906,311400,37.650001525878906,36.444667180379234,36.00620002746582,37.05129997253418,34.668599948883056
2005-11-21,38.5,37.79999923706055,37.79999923706055,38.5,397800,38.5,36.911333847045896,36.04440002441406,37.08119998931885,34.67669994354248
2005-11-22,38.52000045776367,38.220001220703125,38.400001525878906,38.220001220703125,306700,38.220001220703125,37.33866729736328,36.08740005493164,37.10810001373291,34.68649995803833
2005-11-23,39.310001373291016,38.099998474121094,38.22999954223633,38.599998474121094,245200,38.599998474121094,37.55666707356771,36.12940002441406,37.13020000457764,34.7025499534607
2005-11-25,38.810001373291016,38.34000015258789,38.599998474121094,38.45000076293945,91100,38.45000076293945,37.74600041707357,36.14100006103516,37.13970001220703,34.718949966430664
2005-11-28,38.5,37.13999938964844,38.5,37.33000183105469,250200,37.33000183105469,37.832000478108725,36.10540008544922,37.13390003204346,34.72339998245239
2005-11-29,39.0,37.56999969482422,37.58000183105469,38.709999084472656,408500,38.709999084472656,37.986000315348306,36.12400009155274,37.12220001220703,34.727199974060056
2005-11-30,39.65999984741211,38.66999816894531,38.810001373291016,39.47999954223633,356600,39.47999954223633,38.20933354695638,36.15440010070801,37.10600002288818,34.75124998092652
2005-12-01,40.400001525878906,39.33000183105469,39.33000183105469,40.130001068115234,346000,40.130001068115234,38.454000345865886,36.2010001373291,37.100700035095215,34.779799995422366
2005-12-02,40.720001220703125,40.0,40.130001068115234,40.4900016784668,337100,40.4900016784668,38.646000417073566,36.20880020141602,37.11360004425049,34.81434999465942
2005-12-05,40.54999923706055,39.869998931884766,40.0,40.349998474121094,297900,40.349998474121094,38.81666692097982,36.22680015563965,37.11380001068115,34.852599983215335
2005-12-06,41.04999923706055,40.25,40.25,40.599998474121094,288100,40.599998474121094,38.92600021362305,36.22880012512207,37.11779998779297,34.903999977111816
2005-12-07,41.099998474121094,40.16999816894531,40.45000076293945,40.630001068115234,361100,40.630001068115234,39.06666692097982,36.216000137329104,37.117599983215335,34.9496999835968
2005-12-08,42.11000061035156,40.56999969482422,40.599998474121094,42.099998474121094,611800,42.099998474121094,39.316000111897786,36.22480010986328,37.10719997406006,35.00419997215271
2005-12-09,42.54999923706055,41.95000076293945,42.04999923706055,42.11000061035156,370500,42.11000061035156,39.55666681925456,36.32300010681152,37.094699974060056,35.057899971008304
2005-12-12,42.79999923706055,42.040000915527344,42.04999923706055,42.560001373291016,304400,42.560001373291016,39.88400014241537,36.433200149536134,37.132299995422365,35.113749980926514
2005-12-13,42.709999084472656,42.029998779296875,42.5,42.15999984741211,259700,42.15999984741211,40.12800013224284,36.554600143432616,37.15939998626709,35.16424997329712
2005-12-14,42.220001220703125,41.54999923706055,42.15999984741211,41.70000076293945,314800,41.70000076293945,40.36000010172526,36.65960014343262,37.18360000610352,35.21204998016358
2005-12-15,42.04999923706055,41.369998931884766,41.79999923706055,41.58000183105469,382000,41.58000183105469,40.5586669921875,36.780600204467774,37.21320003509521,35.26489998817444
2005-12-16,41.599998474121094,40.79999923706055,41.58000183105469,40.939998626708984,227300,40.939998626708984,40.724666849772134,36.90900016784668,37.25810001373291,35.31049998283386
2005-12-19,41.13999938964844,40.349998474121094,40.939998626708984,40.66999816894531,338200,40.66999816894531,40.947333272298174,37.02360015869141,37.28950000762939,35.353049974441525
2005-12-20,41.5,40.619998931884766,40.650001525878906,41.400001525878906,195400,41.400001525878906,41.12666676839193,37.14940017700195,37.32030002593994,35.39979998588562
2005-12-21,42.279998779296875,41.54999923706055,41.54999923706055,41.83000183105469,95800,41.83000183105469,41.28333358764648,37.296000213623046,37.353100051879885,35.45019999504089
2005-12-22,43.09000015258789,41.43000030517578,41.43000030517578,42.7400016784668,294300,42.7400016784668,41.45733362833659,37.476800231933595,37.391900062561035,35.506500005722046
2005-12-23,43.02000045776367,42.22999954223633,42.7400016784668,42.4900016784668,133500,42.4900016784668,41.590666961669925,37.65340026855469,37.430700073242186,35.56395001411438
2005-12-27,42.599998474121094,41.25,42.45000076293945,41.43000030517578,131700,41.43000030517578,41.66266708374023,37.8036003112793,37.45550006866455,35.61920001983643
2005-12-28,41.95000076293945,41.31999969482422,41.54999923706055,41.380001068115234,96400,41.380001068115234,41.714667256673174,37.95980033874512,37.494300079345706,35.677450027465824
2005-12-29,41.95000076293945,41.099998474121094,41.38999938964844,41.5,86700,41.5,41.772667185465494,38.116200332641604,37.53300006866455,35.74345003128052
2005-12-30,41.29999923706055,40.380001068115234,41.29999923706055,40.849998474121094,138000,40.849998474121094,41.68933385213216,38.25720031738281,37.56260005950928,35.80585001945496
2006-01-03,41.72999954223633,40.400001525878906,40.79999923706055,41.5,229300,41.5,41.64866714477539,38.40280029296875,37.595600051879885,35.8713500213623
2006-01-04,42.0,41.20000076293945,41.41999816894531,41.880001068115234,138700,41.880001068115234,41.60333379109701,38.560400314331055,37.63050006866455,35.94035002708435
2006-01-05,41.88999938964844,41.27000045776367,41.279998779296875,41.43000030517578,190400,41.43000030517578,41.554667154947914,38.67840034484863,37.662200088500974,36.00540002822876
2006-01-06,41.5099983215332,40.70000076293945,41.43000030517578,41.130001068115234,245500,41.130001068115234,41.516667175292966,38.85840034484863,37.68260009765625,36.07200003623962
2006-01-09,41.13999938964844,40.29999923706055,41.13999938964844,40.310001373291016,284200,40.310001373291016,41.432000478108726,39.04980037689209,37.69970012664795,36.13455004692078
2006-01-10,40.22999954223633,38.72999954223633,40.15999984741211,38.849998474121094,437300,38.849998474121094,41.292667134602866,39.222200355529786,37.71030010223389,36.18830003738403
2006-01-11,38.86000061035156,36.31999969482422,38.83000183105469,38.27000045776367,1105300,38.27000045776367,41.132667287190756,39.379400367736814,37.72370010375977,36.237900037765506
2006-01-12,38.310001373291016,37.540000915527344,38.13999938964844,37.86000061035156,510300,37.86000061035156,40.8966672261556,39.50660037994385,37.735300102233886,36.275200042724606
2006-01-13,37.880001068115234,37.08000183105469,37.869998931884766,37.290000915527344,388700,37.290000915527344,40.594000498453774,39.61620040893555,37.73980010986328,36.30935005187988
2006-01-17,37.91999816894531,36.540000915527344,36.75,37.619998931884766,402700,37.619998931884766,40.25266698201497,39.66200035095215,37.74550010681153,36.339300050735474
2006-01-18,38.400001525878906,37.349998474121094,37.349998474121094,38.11000061035156,204200,38.11000061035156,39.96066691080729,39.712000350952145,37.76400012969971,36.37475005149841
2006-01-19,38.849998474121094,37.900001525878906,38.11000061035156,37.9900016784668,753600,37.9900016784668,39.73133366902669,39.75100036621094,37.77910015106201,36.409700059890746
2006-01-20,38.209999084472656,36.70000076293945,38.189998626708984,37.27000045776367,237800,37.27000045776367,39.45733362833659,39.76840034484863,37.789600143432615,36.441400060653685
2006-01-23,38.040000915527344,37.25,37.31999969482422,37.400001525878906,278300,37.400001525878906,39.184000396728514,39.793800354003906,37.805700149536136,36.475300064086916
2006-01-24,38.70000076293945,37.380001068115234,37.41999816894531,38.56999969482422,362500,38.56999969482422,39.03200047810872,39.83600036621094,37.821200141906736,36.51515006065369
2006-01-25,38.58000183105469,37.369998931884766,38.58000183105469,37.95000076293945,291800,37.95000076293945,38.79533386230469,39.8428003692627,37.82470016479492,36.548600063323974
2006-01-26,38.47999954223633,37.2599983215332,38.20000076293945,37.630001068115234,365700,37.630001068115234,38.512000528971356,39.83960037231445,37.82850017547607,36.57445007324219
2006-01-27,39.33000183105469,37.83000183105469,37.83000183105469,39.15999984741211,307800,39.15999984741211,38.36066716512044,39.84360038757324,37.8506001663208,36.61480007171631
2006-01-30,40.0,38.959999084472656,38.959999084472656,39.68000030517578,333500,39.68000030517578,38.264000447591144,39.86680038452148,37.882900161743166,36.66775007247925
2006-01-31,40.91999816894531,39.439998626708984,39.75,40.43000030517578,441700,40.43000030517578,38.27200037638347,39.908200378417966,37.917000160217285,36.72275007247925
2006-02-01,43.900001525878906,40.33000183105469,40.33000183105469,41.869998931884766,910000,41.869998931884766,38.473333740234374,39.97560035705566,37.97400016784668,36.787400064468386
2006-02-02,42.20000076293945,41.31999969482422,41.849998474121094,41.70000076293945,598700,41.70000076293945,38.70200042724609,40.05660034179687,38.031400184631345,36.84885006904602
2006-02-03,41.95000076293945,41.189998626708984,41.599998474121094,41.599998474121094,347000,41.599998474121094,38.951333618164064,40.118600311279295,38.08150016784668,36.912150058746334
2006-02-06,41.7400016784668,39.9900016784668,41.56999969482422,40.400001525878906,506000,40.400001525878906,39.1586669921875,40.16220031738281,38.12480018615722,36.96215006828308
2006-02-07,41.630001068115234,40.119998931884766,40.40999984741211,40.5099983215332,262700,40.5099983215332,39.35133361816406,40.200400314331056,38.16490016937256,37.0167000579834
2006-02-08,40.5099983215332,39.790000915527344,40.5099983215332,40.130001068115234,235100,40.130001068115234,39.486000315348306,40.23400032043457,38.187500190734866,37.067850065231326
2006-02-09,40.70000076293945,39.83000183105469,40.13999938964844,40.0,501600,40.0,39.62000020345052,40.287400283813476,38.19640018463135,37.12630006790161
2006-02-10,40.0,37.7599983215332,40.0,39.0,906100,39.0,39.73533350626628,40.29320030212402,38.208600196838375,37.17680006980896
2006-02-13,39.29999923706055,38.27000045776367,39.0099983215332,39.25,529700,39.25,39.85866673787435,40.288600311279296,38.22150020599365,37.22985007286072
2006-02-14,42.900001525878906,40.970001220703125,41.400001525878906,41.5,1032700,41.5,40.05400009155274,40.31600028991699,38.258500213623044,37.289850072860716
2006-02-15,41.5,40.4900016784668,41.5,41.0099983215332,621400,41.0099983215332,40.257999928792316,40.32640022277832,38.267600212097165,37.34715006828308
2006-02-16,41.34000015258789,40.650001525878906,41.0099983215332,40.70000076293945,644500,40.70000076293945,40.462666575113936,40.33340026855469,38.28010021209717,37.40465006828308
2006-02-17,41.66999816894531,40.79999923706055,40.79999923706055,41.599998474121094,378400,41.599998474121094,40.62533315022787,40.35340026855469,38.29110019683838,37.46165005683899
2006-02-21,42.18000030517578,40.29999923706055,41.95000076293945,40.54999923706055,398000,40.54999923706055,40.68333307902018,40.351800231933595,38.28390018463135,37.511000051498414
2006-02-22,41.59000015258789,40.650001525878906,40.650001525878906,41.119998931884766,241400,41.119998931884766,40.72933298746745,40.33220024108887,38.278500175476076,37.558750047683716
2006-02-23,41.630001068115234,40.720001220703125,40.900001525878906,40.959999084472656,386800,40.959999084472656,40.66866633097331,40.30920021057129,38.316100158691405,37.60495004653931
2006-02-24,41.20000076293945,40.25,40.93000030517578,40.47999954223633,282900,40.47999954223633,40.58733291625977,40.26760017395019,38.35040016174317,37.64035003662109
2006-02-27,41.2400016784668,39.59000015258789,40.47999954223633,39.779998779296875,562900,39.779998779296875,40.465999603271484,40.22000015258789,38.387300148010254,37.674850025177
2006-02-28,39.75,38.79999923706055,39.58000183105469,38.95000076293945,384900,38.95000076293945,40.36933288574219,40.16500015258789,38.41230014801025,37.70580003738403
2006-03-01,39.380001068115234,38.61000061035156,38.75,39.029998779296875,286200,39.029998779296875,40.2706662495931,40.11400009155273,38.44730014801026,37.741950035095215
2006-03-02,39.529998779296875,38.61000061035156,38.93000030517578,39.5,306600,39.5,40.22866617838542,40.08520011901855,38.49710014343262,37.77770004272461
2006-03-03,40.189998626708984,39.25,39.400001525878906,39.5,343100,39.5,40.195332845052086,40.061800155639645,38.54270015716553,37.813250045776364
2006-03-06,39.400001525878906,38.54999923706055,38.54999923706055,38.900001525878906,364200,38.900001525878906,40.188666280110674,40.01180015563965,38.5806001663208,37.841200046539306
2006-03-07,40.29999923706055,38.75,38.79999923706055,39.560001373291016,355800,39.560001373291016,40.20933303833008,39.966400146484375,38.63120018005371,37.869250049591066
2006-03-08,41.880001068115234,40.099998474121094,40.099998474121094,41.599998474121094,2640900,41.599998474121094,40.215999603271484,39.94360008239746,38.71020015716553,37.912100048065184
2006-03-09,42.75,40.93000030517578,42.0,41.0,592400,41.0,40.21533304850261,39.91380004882812,38.78360015869141,37.94665004730225
2006-03-10,41.38999938964844,40.7599983215332,41.119998931884766,41.04999923706055,290400,41.04999923706055,40.23866628011068,39.90620002746582,38.854900169372556,37.97840003967285
2006-03-13,41.75,40.5,40.79999923706055,41.7400016784668,578300,41.7400016784668,40.247999827067055,39.91340003967285,38.93660018920898,38.01770004272461
2006-03-14,42.599998474121094,41.43000030517578,41.88999938964844,42.5099983215332,431300,42.5099983215332,40.378666432698566,39.93360000610352,39.02490016937256,38.05715003967285
2006-03-15,42.95000076293945,42.220001220703125,42.5099983215332,42.4900016784668,340200,42.4900016784668,40.46999994913737,39.96640007019043,39.11180019378662,38.09350004196167
2006-03-16,42.90999984741211,42.25,42.4900016784668,42.66999816894531,228400,42.66999816894531,40.58399988810221,39.98980003356934,39.19630016326904,38.1333500289917
2006-03-17,42.9900016784668,42.2400016784668,42.869998931884766,42.33000183105469,434400,42.33000183105469,40.707333374023435,39.99880004882812,39.27960018157959,38.16635004043579
2006-03-20,42.33000183105469,40.880001068115234,42.31999969482422,41.52000045776367,551500,41.52000045776367,40.823333485921225,40.000600051879886,39.339500198364256,38.20020004272461
2006-03-21,42.04999923706055,41.150001525878906,41.41999816894531,41.66999816894531,315000,41.66999816894531,41.00466664632162,40.01139999389648,39.43490016937256,38.23475004196167
2006-03-22,41.79999923706055,41.279998779296875,41.66999816894531,41.7400016784668,257700,41.7400016784668,41.185333506266275,40.04,39.54490018844604,38.26870004653931
2006-03-23,42.0,41.02000045776367,41.84000015258789,42.0,309400,42.0,41.35200017293294,40.10300003051758,39.66260019302368,38.30420003890991
2006-03-24,42.79999923706055,41.720001220703125,41.97999954223633,42.7599983215332,333100,42.7599983215332,41.56933339436849,40.19279998779297,39.786100177764894,38.342400035858155
