Date,High,Low,Open,Close,Volume,Adj Close,JBHT-15ma,JBHT-50ma,JBHT-100ma,JBHT-200ma
2002-07-05,7.292500019073486,6.897500038146973,6.897500038146973,7.190000057220459,597600.0,6.051434516906738,6.270964113871257,5.844432077407837,5.670821461677551,4.852709995508194
2002-07-08,7.199999809265137,6.772500038146973,7.177499771118164,6.800000190734863,2657600.0,5.7231950759887695,6.249081484476725,5.847335786819458,5.677638816833496,4.865324177742004
2002-07-09,6.849999904632568,6.539999961853027,6.789999961853027,6.557499885559082,4014400.0,5.5190935134887695,6.20391321182251,5.847840766906739,5.682330989837647,4.8780856347084045
2002-07-10,6.820000171661377,6.567500114440918,6.579999923706055,6.664999961853027,5656000.0,5.609570503234863,6.161129570007324,5.85078649520874,5.689611225128174,4.891709777116776
2002-07-11,6.932499885559082,6.599999904632568,6.662499904632568,6.849999904632568,3480800.0,5.76527738571167,6.093797938028971,5.855878467559815,5.698301248550415,4.906575362682343
2002-07-12,7.162499904632568,6.8125,6.887499809265137,7.025000095367432,3657600.0,5.912563323974609,6.055082225799561,5.861643733978272,5.709852833747863,4.9225455975532535
2002-07-15,6.335000038146973,5.614999771118164,6.3125,6.275000095367432,28216800.0,5.281328201293945,5.971618938446045,5.854447660446167,5.714986863136292,4.935475381612778
2002-07-16,6.659999847412109,6.1875,6.474999904632568,6.612500190734863,6943600.0,5.5653862953186035,5.91326494216919,5.851081094741821,5.722351284027099,4.950288360118866
2002-07-17,6.809999942779541,6.012499809265137,6.679999828338623,6.207499980926514,3955200.0,5.224517345428467,5.844109789530436,5.843590488433838,5.723634791374207,4.96269211769104
2002-07-18,6.485000133514404,6.142499923706055,6.247499942779541,6.175000190734863,2340800.0,5.197165012359619,5.762049388885498,5.837278137207031,5.723445429801941,4.974906508922577
2002-07-19,6.150000095367432,5.855000019073486,6.150000095367432,5.96999979019165,3259600.0,5.024625778198242,5.667223866780599,5.823643455505371,5.720731105804443,4.986500177383423
2002-07-22,6.099999904632568,5.724999904632568,5.942500114440918,6.03249979019165,2531600.0,5.0772294998168945,5.59161589940389,5.813291215896607,5.718521785736084,4.997410014867783
2002-07-23,6.0625,5.862500190734863,6.017499923706055,5.974999904632568,1896400.0,5.028835296630859,5.515166346232096,5.804327688217163,5.719426560401916,5.007867468595505
2002-07-24,6.082499980926514,5.817500114440918,6.03000020980835,6.079999923706055,1892800.0,5.1172075271606445,5.458355236053467,5.794143762588501,5.719679055213928,5.018303874731064
2002-07-25,6.40500020980835,6.03000020980835,6.045000076293945,6.340000152587891,2633600.0,5.336034774780273,5.428897603352865,5.785853538513184,5.716102061271667,5.030444616079331
2002-07-26,6.449999809265137,6.292500019073486,6.337500095367432,6.412499904632568,1229600.0,5.397055149078369,5.3852723121643065,5.77651123046875,5.714376683235169,5.043132427930832
2002-07-29,6.775000095367432,6.454999923706055,6.454999923706055,6.6875,1707200.0,5.628506183624268,5.378959719340006,5.775585355758667,5.714460854530334,5.056177932024002
2002-07-30,6.724999904632568,6.40749979019165,6.715000152587891,6.662499904632568,1956800.0,5.607466697692871,5.384851264953613,5.771671714782715,5.712672371864318,5.068066182136536
2002-07-31,6.699999809265137,6.465000152587891,6.644999980926514,6.579999923706055,1638000.0,5.538029193878174,5.380081844329834,5.76771595954895,5.709873881340027,5.079744012355804
2002-08-01,6.605000019073486,6.3125,6.602499961853027,6.360000133514404,1674400.0,5.352869033813477,5.352587954203288,5.761109037399292,5.705476269721985,5.090075218677521
2002-08-02,6.375,5.940000057220459,6.372499942779541,5.962500095367432,1455200.0,5.018314838409424,5.292971388498942,5.747263956069946,5.697838311195373,5.098460121154785
2002-08-05,5.949999809265137,5.574999809265137,5.9375,5.610000133514404,2252400.0,4.721635341644287,5.255658531188965,5.728958196640015,5.687696495056152,5.106024420261383
2002-08-06,6.007500171661377,5.630000114440918,5.632500171661377,5.942500114440918,2319200.0,5.001480579376221,5.218064816792806,5.717680082321167,5.678564615249634,5.114945864677429
2002-08-07,6.304999828338623,6.0,6.012499809265137,6.287499904632568,2629600.0,5.291849613189697,5.222553634643555,5.712840662002564,5.67206289768219,5.1256663346290585
2002-08-08,6.355000019073486,6.082499980926514,6.295000076293945,6.34250020980835,1090000.0,5.33814001083374,5.231951967875163,5.710189476013183,5.665792632102966,5.136344718933105
2002-08-09,6.642499923706055,6.199999809265137,6.307499885559082,6.599999904632568,1430400.0,5.554864883422852,5.267301241556804,5.711620302200317,5.663478131294251,5.147864756584167
2002-08-12,6.625,6.422500133514404,6.597499847412109,6.605000019073486,978800.0,5.559072971343994,5.29942413965861,5.707790842056275,5.661310896873474,5.159868735074997
2002-08-13,6.762499809265137,6.542500019073486,6.625,6.542500019073486,2126800.0,5.5064697265625,5.331266434987386,5.702656812667847,5.6595644903182984,5.171525530815124
2002-08-14,6.627500057220459,6.392499923706055,6.539999961853027,6.627500057220459,1563200.0,5.578009605407715,5.361986573537191,5.702236051559448,5.6570816373825075,5.183834606409073
2002-08-15,6.710000038146973,6.5,6.627500057220459,6.602499961853027,2610800.0,5.556967258453369,5.376715405782064,5.699332370758056,5.653862357139587,5.195933266878128
2002-08-16,6.715000152587891,6.53000020980835,6.585000038146973,6.6875,1257600.0,5.628506183624268,5.39214547475179,5.701941442489624,5.651653032302857,5.2090103328228
2002-08-19,6.837500095367432,6.642499923706055,6.702499866485596,6.787499904632568,2059600.0,5.712671756744385,5.397756512959798,5.702783069610596,5.649801421165466,5.223118414878845
2002-08-20,6.824999809265137,6.59499979019165,6.807499885559082,6.642499923706055,949200.0,5.590633392333984,5.396634292602539,5.699921445846558,5.645887761116028,5.2363112199306485
2002-08-21,6.8125,6.587500095367432,6.652500152587891,6.802499771118164,1531200.0,5.7252960205078125,5.409118747711181,5.698827276229858,5.644141330718994,5.250303579568863
2002-08-22,6.802499771118164,6.627500057220459,6.797500133514404,6.627500057220459,1368000.0,5.578009605407715,5.424128119150797,5.688980045318604,5.6435311412811275,5.263464822769165
2002-08-23,6.630000114440918,6.40749979019165,6.627500057220459,6.412499904632568,1151200.0,5.397055149078369,5.449377473195394,5.674587888717651,5.642268671989441,5.275637127161026
2002-08-26,6.525000095367432,6.275000095367432,6.412499904632568,6.522500038146973,1466000.0,5.4896345138549805,5.50057741800944,5.663351888656616,5.644351735115051,5.288377540111542
2002-08-27,6.612500190734863,6.09250020980835,6.53000020980835,6.175000190734863,3189600.0,5.197165012359619,5.513623046875,5.643362836837769,5.641658487319947,5.299497791528702
2002-08-28,6.135000228881836,5.797500133514404,6.135000228881836,5.857500076293945,3118000.0,4.929940700531006,5.489495786031087,5.616935148239135,5.637345037460327,5.309334523677826
2002-08-29,5.864999771118164,5.387499809265137,5.5,5.732500076293945,5664000.0,4.82473611831665,5.455268859863281,5.57792483329773,5.63109582901001,5.3186767959594725
2002-08-30,5.96750020980835,5.712500095367432,5.712500095367432,5.927499771118164,1829600.0,4.988857746124268,5.417535050710042,5.5478360080719,5.625646200180054,5.32797699213028
2002-09-03,6.159999847412109,5.614999771118164,6.087500095367432,5.667500019073486,3039200.0,4.770028591156006,5.364932092030843,5.512571029663086,5.618534307479859,5.334994217157364
2002-09-04,5.972499847412109,5.650000095367432,5.692500114440918,5.929999828338623,1822000.0,4.990960121154785,5.330564785003662,5.483576307296753,5.610664916038513,5.342611103057862
2002-09-05,5.894999980926514,5.607500076293945,5.892499923706055,5.617499828338623,1476000.0,4.7279462814331055,5.273893896738688,5.45289834022522,5.602521982192993,5.347682013511657
2002-09-06,5.920000076293945,5.610000133514404,5.65500020980835,5.84250020980835,969200.0,4.917318344116211,5.231250635782877,5.42268328666687,5.5942107200622555,5.3536261475086215
2002-09-09,6.012499809265137,5.632500171661377,5.817500114440918,5.929999828338623,2235600.0,4.990960121154785,5.188747564951579,5.393562316894531,5.587645883560181,5.360748567581177
2002-09-10,6.057499885559082,5.929999828338623,5.945000171661377,6.012499809265137,1482400.0,5.060395240783691,5.145262463887533,5.3705432415008545,5.583269309997559,5.367870982885361
2002-09-11,6.0625,5.949999809265137,5.977499961853027,5.997499942779541,1148800.0,5.04777193069458,5.109071699778239,5.3479871082305905,5.578324632644653,5.374677799940109
2002-09-12,6.007500171661377,5.670000076293945,6.0,5.75,1382000.0,4.8394646644592285,5.050016276041666,5.325388917922973,5.572538313865661,5.381032221317291
2002-09-13,5.90500020980835,5.724999904632568,5.760000228881836,5.864999771118164,686400.0,4.936254024505615,5.007232570648194,5.3085560131072995,5.56959255695343,5.3877969491481785
2002-09-16,5.849999904632568,5.6875,5.849999904632568,5.78249979019165,922400.0,4.866817474365234,4.971883392333984,5.28486367225647,5.564647874832153,5.394372307062149
2002-09-17,5.864999771118164,5.625,5.777500152587891,5.684999942779541,1511200.0,4.784757137298584,4.924891567230224,5.266094913482666,5.556715350151062,5.399885083436966
2002-09-18,5.827499866485596,5.599999904632568,5.6875,5.695000171661377,1027600.0,4.793173313140869,4.897958787282308,5.251576509475708,5.549708638191223,5.405019124746323
2002-09-19,5.822500228881836,5.574999809265137,5.690000057220459,5.617499828338623,1413200.0,4.7279462814331055,4.884492492675781,5.233944025039673,5.542365260124207,5.410268884897232
2002-09-20,5.775000095367432,5.627500057220459,5.652500152587891,5.75,2588000.0,4.8394646644592285,4.885474395751953,5.215427770614624,5.535653119087219,5.415003145933151
2002-09-23,5.747499942779541,5.512499809265137,5.747499942779541,5.527500152587891,1092000.0,4.652200222015381,4.863030560811361,5.19022050857544,5.525932121276855,5.417538615465165
2002-09-24,5.682499885559082,5.505000114440918,5.514999866485596,5.567500114440918,1344800.0,4.685863494873047,4.8574195543924965,5.178311214447022,5.516379437446594,5.419716368913651
2002-09-25,5.767499923706055,5.487500190734863,5.585000038146973,5.677499771118164,1590000.0,4.778445243835449,4.843251895904541,5.162572393417358,5.50682674407959,5.423240755796432
2002-09-26,5.982500076293945,5.637499809265137,5.682499885559082,5.977499961853027,1607200.0,5.030940055847168,4.8634514808654785,5.158700847625733,5.501145668029785,5.428185435533524
2002-09-27,6.047500133514404,5.925000190734863,5.9375,5.942500114440918,2385600.0,5.001480579376221,4.869062296549479,5.154787158966064,5.496032648086548,5.433308953046799
2002-09-30,5.940000057220459,5.682499885559082,5.940000057220459,5.887499809265137,2681200.0,4.955192565917969,4.866677792867025,5.153398494720459,5.488520975112915,5.437874895334244
2002-10-01,5.917500019073486,5.702499866485596,5.887499809265137,5.84250020980835,2012000.0,4.917318344116211,4.857139333089193,5.150200271606446,5.481745743751526,5.442872173786164
2002-10-02,5.849999904632568,5.534999847412109,5.824999809265137,5.567500114440918,1845600.0,4.685863494873047,4.833012104034424,5.143340835571289,5.473834261894226,5.4459020924568176
2002-10-03,5.84499979019165,5.547500133514404,5.550000190734863,5.755000114440918,1213600.0,4.8436737060546875,4.8332927068074545,5.13787015914917,5.466006960868835,5.44667010307312
2002-10-04,5.757500171661377,5.552499771118164,5.739999771118164,5.650000095367432,1062400.0,4.755300521850586,4.821229139963786,5.126255474090576,5.4560545063018795,5.445144629478454
2002-10-07,5.662499904632568,5.3125,5.637499809265137,5.394999980926514,1935200.0,4.5406813621521,4.79948673248291,5.109127998352051,5.4428196144104,5.4423882460594175
2002-10-08,5.849999904632568,5.400000095367432,5.402500152587891,5.742499828338623,3132400.0,4.833151817321777,4.802713044484457,5.093220911026001,5.434403133392334,5.440999526977539
2002-10-09,5.767499923706055,5.429999828338623,5.739999771118164,5.5,2752000.0,4.62905216217041,4.791771634419759,5.073652620315552,5.4226621675491335,5.439516122341156
2002-10-10,5.84250020980835,5.449999809265137,5.449999809265137,5.8125,2853200.0,4.892066955566406,4.802713012695312,5.060733375549316,5.414224667549133,5.439747564792633
2002-10-11,6.002500057220459,5.800000190734863,5.800000190734863,5.875,2127600.0,4.944670677185059,4.809726746877034,5.052569408416748,5.40683922290802,5.439873826503754
2002-10-14,6.047500133514404,5.869999885559082,5.894999980926514,5.945000171661377,1470800.0,5.0035858154296875,4.833152453104655,5.052274827957153,5.39976939201355,5.44043142080307
2002-10-15,6.929999828338623,6.355000019073486,6.355000019073486,6.912499904632568,5362400.0,5.817878246307373,4.908620103200277,5.074199686050415,5.401578941345215,5.445312964916229
2002-10-16,6.900000095367432,6.477499961853027,6.875,6.525000095367432,1892400.0,5.491739273071289,4.956173038482666,5.084004859924317,5.400842471122742,5.448363926410675
2002-10-17,7.152500152587891,6.650000095367432,6.662499904632568,7.050000190734863,3370800.0,5.9336042404174805,5.016350650787354,5.096839952468872,5.404840307235718,5.45432909488678
2002-10-18,7.050000190734863,6.862500190734863,7.037499904632568,6.917500019073486,1912400.0,5.822086811065674,5.071057732899984,5.106518888473511,5.408354182243347,5.457632558345795
2002-10-21,7.347499847412109,6.849999904632568,6.949999809265137,7.264999866485596,3640400.0,6.114558696746826,5.148348808288574,5.1177127647399905,5.414666533470154,5.459915528297424
2002-10-22,7.400000095367432,6.977499961853027,7.262499809265137,7.167500019073486,2521200.0,6.032498359680176,5.222694142659505,5.127181272506714,5.4174860572814945,5.462850766181946
2002-10-23,7.449999809265137,7.052499771118164,7.150000095367432,7.449999809265137,1175200.0,6.270264625549316,5.32832088470459,5.14245717048645,5.4225569915771485,5.466880156993866
2002-10-24,7.53249979019165,7.042500019073486,7.449999809265137,7.079999923706055,2708000.0,5.958852767944336,5.402666155497233,5.150074033737183,5.426155042648316,5.469426136016846
2002-10-25,7.269999980926514,6.912499904632568,7.070000171661377,6.962500095367432,1677600.0,5.859959125518799,5.476310062408447,5.156133871078492,5.4277331209182735,5.472108886241913
2002-10-28,7.067500114440918,6.6875,6.992499828338623,6.78000020980835,2116000.0,5.70635986328125,5.554021962483724,5.157690944671631,5.429816193580628,5.473708014488221
2002-10-29,6.862500190734863,6.582499980926514,6.809999942779541,6.769999980926514,1520000.0,5.697943210601807,5.611674722035726,5.157396373748779,5.430089721679687,5.47561223745346
2002-10-30,7.025000095367432,6.732500076293945,6.760000228881836,6.882500171661377,2447600.0,5.792630195617676,5.6892465909322105,5.161436309814453,5.4306788778305055,5.478137176036835
2002-10-31,7.0625,6.862500190734863,6.892499923706055,6.922500133514404,1117600.0,5.826294898986816,5.7515284538269045,5.163456287384033,5.431141781806946,5.481756274700165
2002-11-01,7.1875,6.787499904632568,6.90500020980835,7.099999904632568,2020400.0,5.975687026977539,5.820262877146403,5.17140983581543,5.4301949405670165,5.48554368019104
2002-11-04,7.302499771118164,7.03000020980835,7.102499961853027,7.042500019073486,1090800.0,5.927291393280029,5.881843249003093,5.1820145606994625,5.428301224708557,5.489888670444489
2002-11-05,7.21750020980835,6.940000057220459,7.03000020980835,6.977499961853027,1386400.0,5.872584342956543,5.8854903221130375,5.189673557281494,5.426512722969055,5.493907535076142
2002-11-06,7.114999771118164,6.940000057220459,6.980000019073486,7.09499979019165,1352400.0,5.971479415893555,5.9174729983011884,5.205159845352173,5.4242613410949705,5.494212629795075
2002-11-07,7.0625,6.739999771118164,7.052499771118164,6.739999771118164,1772400.0,5.672693252563477,5.900078932444255,5.220014896392822,5.418475022315979,5.493686599731445
2002-11-08,7.027500152587891,6.679999828338623,6.732500076293945,6.877500057220459,1408000.0,5.788419246673584,5.897834428151449,5.239288558959961,5.408606696128845,5.4930658793449405
2002-11-11,6.855000019073486,6.550000190734863,6.84499979019165,6.635000228881836,1606800.0,5.584320545196533,5.8624852180480955,5.251197814941406,5.399516911506653,5.49048832654953
2002-11-12,6.824999809265137,6.650000095367432,6.65749979019165,6.712500095367432,1150400.0,5.649548053741455,5.836955197652181,5.2687882041931156,5.3906796169281,5.488584098815918
2002-11-13,7.037499904632568,6.552499771118164,6.6875,7.007500171661377,2078800.0,5.897832870483398,5.81212641398112,5.286925659179688,5.38525098323822,5.488762929439544
2002-11-14,7.304999828338623,7.0,7.0,7.287499904632568,1299600.0,6.133495807647705,5.823769283294678,5.31503664970398,5.383967494964599,5.490193727016449
2002-11-15,7.442500114440918,7.262499809265137,7.28249979019165,7.427499771118164,1809200.0,6.2513251304626465,5.8498603502909345,5.341716785430908,5.382200036048889,5.493328852653503
2002-11-18,7.449999809265137,7.184999942779541,7.4375,7.1875,2051600.0,6.0493292808532715,5.872724978129069,5.362884168624878,5.378223242759705,5.496527092456818
2002-11-19,7.21750020980835,6.949999809265137,7.1875,6.962500095367432,1258400.0,5.859959125518799,5.883526039123535,5.37887544631958,5.374709343910217,5.499630658626557
2002-11-20,7.085000038146973,6.940000057220459,6.949999809265137,7.017499923706055,987600.0,5.906250476837158,5.891100724538167,5.3960450172424315,5.372016062736511,5.505122392177582
2002-11-21,7.130000114440918,7.010000228881836,7.050000190734863,7.050000190734863,971200.0,5.9336042404174805,5.898254680633545,5.417927808761597,5.371658363342285,5.511276931762695
2002-11-22,7.125,7.007500171661377,7.122499942779541,7.039999961853027,1694800.0,5.9251885414123535,5.894888114929199,5.437706499099732,5.373131256103516,5.517073764801025
2002-11-25,7.059999942779541,6.84499979019165,7.050000190734863,6.909999847412109,1882000.0,5.815773010253906,5.887453556060791,5.456685609817505,5.370774641036987,5.52079805135727
2002-11-26,6.912499904632568,6.477499961853027,6.875,6.557499885559082,3657200.0,5.5190935134887695,5.86388750076294,5.471372337341308,5.368733625411988,5.523186221122741
2002-11-27,7.0625,6.552499771118164,6.602499961853027,7.0,2053600.0,5.89152193069458,5.858557001749674,5.493339309692383,5.372457909584045,5.527394449710846
2002-11-29,7.022500038146973,6.864999771118164,6.960000038146973,6.877500057220459,420400.0,5.788419246673584,5.866272068023681,5.514548768997193,5.374246397018433,5.531928811073303
2002-12-02,7.25,6.902500152587891,6.902500152587891,7.224999904632568,2452400.0,6.080892562866211,5.88577028910319,5.539377326965332,5.377402548789978,5.537851898670197
2002-12-03,7.222499847412109,7.022500038146973,7.212500095367432,7.039999961853027,1180800.0,5.9251885414123535,5.908494822184244,5.564837093353272,5.377528800964355,5.54369081735611
2002-12-04,7.182499885559082,6.974999904632568,7.025000095367432,7.172500133514404,1154800.0,6.036706924438477,5.934305413564046,5.59185396194458,5.385082588195801,5.5500347256660465
2002-12-05,7.360000133514404,7.122499942779541,7.182499885559082,7.262499809265137,1938000.0,6.112453937530518,5.9486134847005205,5.618534135818481,5.39055326461792,5.55645227432251
2002-12-06,7.449999809265137,7.1875,7.25,7.429999828338623,1414000.0,6.253428936004639,5.956609026590983,5.642983913421631,5.400842380523682,5.562238585948944
2002-12-09,7.409999847412109,7.224999904632568,7.40749979019165,7.252500057220459,2772400.0,6.104037284851074,5.946789836883545,5.665035047531128,5.4099111032485965,5.566678266525269
2002-12-10,7.402500152587891,7.25,7.297500133514404,7.360000133514404,1092800.0,6.194514274597168,5.956468836466471,5.689821481704712,5.421609988212586,5.571170547008514
2002-12-11,7.387499809265137,7.267499923706055,7.320000171661377,7.355000019073486,773600.0,6.190305709838867,5.9784919420878095,5.7152812290191655,5.432740750312806,5.575631268024445
2002-12-12,7.394999980926514,7.264999866485596,7.389999866485596,7.372499942779541,700400.0,6.205035209655762,5.998410924275716,5.74566466331482,5.444502749443054,5.581964654922485
2002-12-13,7.409999847412109,7.255000114440918,7.382500171661377,7.302499771118164,1037600.0,6.146120548248291,6.012578678131104,5.771713600158692,5.45479187965393,5.5872354674339295
2002-12-16,7.427499771118164,7.295000076293945,7.304999828338623,7.414999961853027,748800.0,6.240805625915527,6.033619817097982,5.80142370223999,5.463839588165283,5.589970824718475
2002-12-17,7.579999923706055,7.357500076293945,7.385000228881836,7.362500190734863,2030000.0,6.196617603302002,6.059009456634522,5.834542427062988,5.47183521270752,5.593105947971344
2002-12-18,7.375,7.21750020980835,7.352499961853027,7.25,2134400.0,6.101933479309082,6.097865454355875,5.859918060302735,5.476569485664368,5.595515170097351
2002-12-19,7.389999866485596,7.25,7.252500057220459,7.372499942779541,1255200.0,6.205035209655762,6.118766339619954,5.891437721252442,5.482545170783997,5.597608771324158
2002-12-20,7.425000190734863,7.25,7.382500171661377,7.277500152587891,2709200.0,6.125080108642578,6.141210397084554,5.916097984313965,5.488415679931641,5.599144780635834
2002-12-23,7.367499828338623,7.224999904632568,7.277500152587891,7.302499771118164,1505600.0,6.146120548248291,6.145558929443359,5.940126981735229,5.4963481950759885,5.600912232398986
2002-12-24,7.34250020980835,7.230000019073486,7.262499809265137,7.317500114440918,614000.0,6.158745288848877,6.161129379272461,5.963230171203613,5.507752499580383,5.602795405387878
2002-12-26,7.457499980926514,7.315000057220459,7.315000057220459,7.394999980926514,936400.0,6.223972320556641,6.173613739013672,5.971352052688599,5.522775869369507,5.605236182212829
2002-12-27,7.397500038146973,7.1875,7.397500038146973,7.269999980926514,966000.0,6.118768215179443,6.174034690856933,5.983892631530762,5.533948745727539,5.6062566804885865
2002-12-30,7.382500171661377,7.15500020980835,7.284999847412109,7.315000057220459,1296800.0,6.156641006469727,6.167582162221273,5.988353366851807,5.542596659660339,5.607329778671264
2002-12-31,7.397500038146973,7.25,7.360000133514404,7.324999809265137,2066400.0,6.165053844451904,6.171649932861328,5.995212707519531,5.550865797996521,5.608329215049744
2003-01-02,7.527500152587891,7.3125,7.315000057220459,7.372499942779541,1681600.0,6.205035209655762,6.172351328531901,5.99702223777771,5.55736750125885,5.61042281627655
2003-01-03,7.400000095367432,7.304999828338623,7.382500171661377,7.375,1140000.0,6.207141399383545,6.173473707834879,6.0005150985717775,5.563848185539245,5.61257954120636
2003-01-06,7.537499904632568,7.375,7.382500171661377,7.537499904632568,2744400.0,6.343905925750732,6.182731755574545,6.001987924575806,5.572222547531128,5.615893518924713
2003-01-07,7.412499904632568,7.237500190734863,7.377500057220459,7.242499828338623,3438400.0,6.0956196784973145,6.179365030924479,6.004723262786865,5.577398648262024,5.617240142822266
2003-01-08,7.269999980926514,7.087500095367432,7.269999980926514,7.119999885559082,1877600.0,5.992518901824951,6.162812582651774,6.007374458312988,5.58175416469574,5.617808260917664
2003-01-09,7.239999771118164,7.112500190734863,7.117499828338623,7.232500076293945,1253200.0,6.087205410003662,6.155518436431885,6.014991369247436,5.586341156959533,5.618997094631195
2003-01-10,7.34250020980835,7.139999866485596,7.202499866485596,7.25,1178800.0,6.101933479309082,6.155518436431885,6.023071174621582,5.59023377418518,5.620017597675323
2003-01-13,7.277500152587891,7.097499847412109,7.222499847412109,7.235000133514404,994400.0,6.089308738708496,6.147803338368734,6.029004745483398,5.595220527648926,5.620554144382477
2003-01-14,7.340000152587891,7.15500020980835,7.179999828338623,7.335000038146973,1531600.0,6.1734747886657715,6.15102965037028,6.035948343276978,5.599702315330505,5.62192182302475
2003-01-15,7.4375,7.255000114440918,7.3125,7.327499866485596,2387200.0,6.167160511016846,6.15243231455485,6.039777812957763,5.605593824386597,5.624562482833863
2003-01-16,7.775000095367432,7.324999809265137,7.324999809265137,7.699999809265137,4724400.0,6.480676174163818,6.1738943735758465,6.050845508575439,5.616430034637451,5.629349353313446
2003-01-17,7.675000190734863,7.502500057220459,7.647500038146973,7.512499809265137,3526800.0,6.322864532470703,6.18048718770345,6.059851112365723,5.624762334823608,5.63455703496933
2003-01-21,7.637499809265137,7.315000057220459,7.512499809265137,7.427499771118164,3892000.0,6.2513251304626465,6.189324315388998,6.065448026657105,5.635303936004639,5.638481211662293
2003-01-22,7.534999847412109,7.277500152587891,7.380000114440918,7.452499866485596,2737600.0,6.272365570068359,6.197039286295573,6.077441473007202,5.648728184700012,5.64303661108017
2003-01-23,7.525000095367432,7.382500171661377,7.472499847412109,7.474999904632568,3547200.0,6.291304588317871,6.205456002553304,6.087499179840088,5.663393869400024,5.647244849205017
2003-01-24,7.400000095367432,7.162499904632568,7.400000095367432,7.224999904632568,3516400.0,6.080892562866211,6.197179826100667,6.097430620193482,5.674314217567444,5.649980208873749
2003-01-27,7.272500038146973,6.9375,7.172500133514404,6.997499942779541,2956800.0,5.889418601989746,6.175998306274414,6.102228031158448,5.685508117675782,5.65202121257782
2003-01-28,7.03000020980835,6.857500076293945,7.027500152587891,6.949999809265137,2262800.0,5.849438667297363,6.1430338223775225,6.1012601470947265,5.694092903137207,5.65237890958786
2003-01-29,6.994999885559082,6.710000038146973,6.947500228881836,6.9375,2733200.0,5.838918685913086,6.125920422871908,6.095368604660035,5.705202627182007,5.6538623046875
2003-01-30,6.974999904632568,6.6875,6.920000076293945,6.704999923706055,2858000.0,5.6432366371154785,6.102634938557943,6.083206834793091,5.712461810112,5.653336265087128
2003-01-31,7.025000095367432,6.672500133514404,6.677499771118164,6.90749979019165,2412800.0,5.813670635223389,6.084399286905924,6.0784936618804934,5.720688915252685,5.654167399406433
2003-02-03,6.987500190734863,6.795000076293945,6.9375,6.827499866485596,1402000.0,5.746339797973633,6.060693041483561,6.07622127532959,5.727548360824585,5.655408835411071
2003-02-04,6.880000114440918,6.71750020980835,6.84499979019165,6.822500228881836,1267600.0,5.742129802703857,6.037547779083252,6.072938861846924,5.734491939544678,5.656408286094665
2003-02-05,6.974999904632568,6.784999847412109,6.832499980926514,6.852499961853027,1711200.0,5.7673797607421875,6.010474777221679,6.069614372253418,5.743771090507507,5.658154702186584
2003-02-06,7.052499771118164,6.862500190734863,6.862500190734863,6.994999885559082,1427600.0,5.887314319610596,5.991818364461263,6.0688568878173825,5.7532816934585576,5.661437125205993
2003-02-07,7.025000095367432,6.699999809265137,6.949999809265137,6.742499828338623,1079600.0,5.674799919128418,5.938093280792236,6.066037425994873,5.761361517906189,5.663004696369171
2003-02-10,6.800000190734863,6.625,6.739999771118164,6.737500190734863,1700400.0,5.670590400695801,5.894608338673909,6.069067363739014,5.770219850540161,5.663467600345611
2003-02-11,6.832499980926514,6.625,6.724999904632568,6.662499904632568,1804400.0,5.607466697692871,5.851684443155924,6.063386259078979,5.778362784385681,5.664035711288452
2003-02-12,6.682499885559082,6.487500190734863,6.672500133514404,6.502500057220459,1678800.0,5.472803592681885,5.79838031133016,6.057073945999146,5.785811357498169,5.664088308811188
2003-02-13,6.522500038146973,6.372499942779541,6.482500076293945,6.397500038146973,1025200.0,5.384430408477783,5.737922032674153,6.043144702911377,5.791261014938354,5.663457067012787
2003-02-14,6.632500171661377,6.377500057220459,6.380000114440918,6.574999809265137,1496000.0,5.533820629119873,5.701450570424398,6.035317344665527,5.800077219009399,5.663004670143128
2003-02-18,6.732500076293945,6.554999828338623,6.559999942779541,6.65500020980835,970400.0,5.601154804229736,5.682232983907064,6.026606302261353,5.809230132102966,5.662804784774781
2003-02-19,6.704999923706055,6.402500152587891,6.702499866485596,6.545000076293945,2110400.0,5.508573532104492,5.659508641560873,6.014528694152832,5.816531414985657,5.6616790795326235
2003-02-20,6.559999942779541,6.472499847412109,6.519999980926514,6.489999771118164,1345200.0,5.462284088134766,5.634399668375651,5.998705797195434,5.820844855308533,5.660995261669159
2003-02-21,6.59499979019165,6.40749979019165,6.46750020980835,6.537499904632568,983600.0,5.50225830078125,5.625001112620036,5.986670217514038,5.825852632522583,5.660942640304565
2003-02-24,6.357500076293945,5.947500228881836,6.357500076293945,6.005000114440918,4902000.0,5.054084777832031,5.574362055460612,5.963861627578735,5.826841554641724,5.657681264877319
2003-02-25,6.132500171661377,5.807499885559082,5.974999904632568,6.097499847412109,2812400.0,5.131935119628906,5.5334017435709635,5.942694215774536,5.8289877223968505,5.655366733074188
2003-02-26,6.125,5.974999904632568,6.072500228881836,5.985000133514404,1792000.0,5.0372514724731445,5.486409854888916,5.919338541030884,5.832501602172852,5.653167932033539
2003-02-27,6.1875,5.972499847412109,5.992499828338623,6.144999980926514,1496800.0,5.171915054321289,5.44671220779419,5.8998544311523435,5.835784015655517,5.650895488262177
2003-02-28,6.227499961853027,6.127500057220459,6.150000095367432,6.135000228881836,1629200.0,5.1634979248046875,5.3984577814737955,5.878308277130127,5.839865989685059,5.64796024799347
