Date,High,Low,Open,Close,Volume,Adj Close,ILMN-15ma,ILMN-50ma,ILMN-100ma,ILMN-200ma
2001-02-21,8.59375,7.96875,7.96875,8.28125,23200.0,8.28125,8.508333333333333,8.566875,12.1565625,14.606588723776223
2001-02-22,8.3125,7.6875,8.03125,7.90625,56800.0,7.90625,8.335416666666667,8.4975,12.016875,14.56005859375
2001-02-23,7.78125,7.65625,7.71875,7.6875,104000.0,7.6875,8.166666666666666,8.44125,11.866875,14.512661637931034
2001-02-26,7.90625,7.640625,7.75,7.8125,84400.0,7.8125,8.079166666666667,8.37875,11.71625,14.466770119863014
2001-02-27,7.9375,7.625,7.8125,7.875,58000.0,7.875,8.0625,8.310625,11.595,14.421928146258503
2001-02-28,8.03125,7.5,7.9375,7.5,90200.0,7.5,8.029166666666667,8.244375,11.489375,14.375158361486486
2001-03-01,7.4375,7.0703125,7.4375,7.25,19800.0,7.25,7.96875,8.159375,11.38375,14.32733850671141
2001-03-02,7.5,6.03125,7.5,6.1875,193200.0,6.1875,7.8375,8.046875,11.2953125,14.273072916666667
2001-03-05,6.75,6.21875,6.21875,6.53125,85600.0,6.53125,7.729166666666667,7.96,11.206875,14.221802566225165
2001-03-06,6.625,6.1875,6.5625,6.1875,118600.0,6.1875,7.595833333333333,7.905,11.10625,14.1689453125
2001-03-07,6.4375,5.25,6.4375,5.5,156800.0,5.5,7.420833333333333,7.835,11.00125,14.112285539215685
2001-03-08,5.875,5.59375,5.8125,5.625,138400.0,5.625,7.25,7.7575,10.89625,14.057173295454545
2001-03-09,5.75,4.875,5.6875,5.0,227400.0,5.0,7.05,7.67875,10.770625,13.998739919354838
2001-03-12,5.0625,4.0,5.03125,4.0625,385600.0,4.0625,6.760416666666667,7.585,10.63375,13.935046073717949
2001-03-13,4.75,4.0625,4.65625,4.0625,706800.0,4.0625,6.497916666666667,7.49625,10.4934375,13.872163614649681
2001-03-14,4.75,4.03125,4.0390625,4.5,476400.0,4.5,6.245833333333334,7.425625,10.3646875,13.812846123417721
2001-03-15,4.625,4.4765625,4.484375,4.515625,72400.0,4.515625,6.019791666666666,7.3634375,10.23671875,13.754373034591195
2001-03-16,4.53125,4.40625,4.5078125,4.46875,756000.0,4.46875,5.805208333333334,7.3146875,10.11640625,13.696337890625
2001-03-19,4.84375,4.46875,4.5,4.796875,521800.0,4.796875,5.604166666666667,7.269375,9.994375,13.641061723602485
2001-03-20,5.0,4.46875,4.78125,4.46875,184400.0,4.46875,5.377083333333333,7.239375,9.8684375,13.584442515432098
2001-03-21,4.5625,4.1875,4.5625,4.4375,479600.0,4.4375,5.172916666666667,7.239375,9.7328125,13.528326303680982
2001-03-22,4.40625,3.90625,4.265625,4.03125,412200.0,4.03125,4.958333333333333,7.23375,9.579375,13.470417301829269
2001-03-23,4.1875,3.5,4.125,4.03125,1377200.0,4.03125,4.814583333333333,7.209375,9.4371875,13.413210227272728
2001-03-26,4.4375,4.15625,4.171875,4.1875,175000.0,4.1875,4.658333333333333,7.159375,9.3165625,13.357633659638553
2001-03-27,4.3125,3.84375,4.3125,3.90625,170800.0,3.90625,4.50625,7.1075,9.193125,13.301038547904191
2001-03-28,3.96875,3.75,3.875,3.8125,148000.0,3.8125,4.39375,7.04875,9.0634375,13.244559151785714
2001-03-29,3.84375,3.59375,3.84375,3.625,313800.0,3.625,4.260416666666667,6.970625,8.9215625,13.187638683431953
2001-03-30,3.625,3.1875,3.625,3.53125,532800.0,3.53125,4.1625,6.895,8.774375,13.130836397058824
2001-04-02,3.59375,3.34375,3.53125,3.40625,72200.0,3.40625,4.11875,6.813125,8.6053125,13.073967470760234
2001-04-03,3.625,2.9375,3.625,2.9375,338400.0,2.9375,4.04375,6.7275,8.4296875,13.015034520348838
2001-04-04,3.328125,2.875,3.25,2.9375,186200.0,2.9375,3.939583333333333,6.61375,8.2559375,12.956782875722544
2001-04-05,3.25,2.90625,2.9375,3.1875,90600.0,3.1875,3.8510416666666667,6.490625,8.0934375,12.90063757183908
2001-04-06,3.2734375,2.84375,3.234375,3.0625,99600.0,3.0625,3.7572916666666667,6.364375,7.9340625,12.844419642857142
2001-04-09,3.494999885559082,3.125,3.494999885559082,3.130000114440918,65200.0,3.130000114440918,3.6461666742960612,6.226350002288818,7.780362501144409,12.789224077354778
2001-04-10,3.549999952316284,3.0199999809265137,3.25,3.5,240000.0,3.5,3.581583340962728,6.078850002288818,7.645675001144409,12.73674258539232
2001-04-11,3.609999895095825,3.375,3.555000066757202,3.5,364200.0,3.5,3.519083340962728,5.935725002288819,7.521925001144409,12.684850773114837
2001-04-12,3.5899999141693115,3.430000066757202,3.5899999141693115,3.5450000762939453,392000.0,3.5450000762939453,3.486666679382324,5.796625003814698,7.430500001907348,12.633790154696843
2001-04-16,3.700000047683716,3.5,3.549999952316284,3.5450000762939453,350000.0,3.5450000762939453,3.4542500178019204,5.663150005340576,7.351575002670288,12.583296876483493
2001-04-17,3.575000047683716,3.509999990463257,3.549999952316284,3.5199999809265137,242000.0,3.5199999809265137,3.4097500165303547,5.551050004959106,7.279900002479553,12.533223412972129
2001-04-18,4.0,3.505000114440918,3.575000047683716,4.0,170000.0,4.0,3.416000016530355,5.4685500049591065,7.213337502479553,12.48633757004371
2001-04-19,4.860000133514404,4.045000076293945,4.050000190734863,4.715000152587891,182600.0,4.715000152587891,3.4761666933695476,5.402850008010864,7.180487504005432,12.44387124535816
2001-04-20,5.175000190734863,4.599999904632568,4.710000038146973,5.175000190734863,158200.0,5.175000190734863,3.5795000394185386,5.343225011825561,7.13473750591278,12.404366511365641
2001-04-23,5.045000076293945,4.605000019073486,5.045000076293945,4.630000114440918,187800.0,4.630000114440918,3.652750047047933,5.27270001411438,7.08510000705719,12.362342909220102
2001-04-24,4.835000038146973,4.425000190734863,4.690000057220459,4.525000095367432,114200.0,4.525000095367432,3.727333386739095,5.200075016021729,7.041600008010864,12.320206657532722
2001-04-25,4.625,4.429999828338623,4.550000190734863,4.53000020980835,94800.0,4.53000020980835,3.833500067392985,5.126925020217896,6.996587510108948,12.278547799523501
2001-04-26,4.53000020980835,3.9749999046325684,4.510000228881836,4.150000095367432,195000.0,4.150000095367432,3.9143334070841473,5.047425022125244,6.946525011062622,12.23531084365033
2001-04-27,4.264999866485596,3.8550000190734863,4.175000190734863,3.950000047683716,201200.0,3.950000047683716,3.9651667435963946,4.962675023078918,6.889775011539459,12.191473220391249
2001-04-30,4.409999847412109,4.175000190734863,4.244999885559082,4.175000190734863,480800.0,4.175000190734863,4.039333422978719,4.886175026893616,6.833400013446808,12.149281257077268
2001-05-01,4.349999904632568,4.195000171661377,4.199999809265137,4.25,121800.0,4.25,4.114000082015991,4.803050026893616,6.755275013446808,12.107923763584717
2001-05-02,4.5,4.324999809265137,4.364999771118164,4.5,118400.0,4.5,4.180666748682658,4.733050026893616,6.683400013446808,12.06829916064938
2001-05-03,4.525000095367432,4.425000190734863,4.5,4.5,81200.0,4.5,4.247333415349325,4.657425026893616,6.612150013446808,12.02908517536104
2001-05-04,4.525000095367432,4.474999904632568,4.514999866485596,4.489999771118164,94800.0,4.489999771118164,4.310333395004273,4.589100022315979,6.5433000111579895,11.990223910390716
2001-05-07,4.550000190734863,4.380000114440918,4.550000190734863,4.380000114440918,122200.0,4.380000114440918,4.366000064214071,4.522950024604797,6.482100012302399,11.951197121693538
2001-05-08,4.550000190734863,4.474999904632568,4.525000095367432,4.474999904632568,239800.0,4.474999904632568,4.429666725794474,4.456200022697448,6.417475011348724,11.913053258341186
2001-05-09,4.625,4.5,4.565000057220459,4.525000095367432,263200.0,4.525000095367432,4.4646667321523035,4.389200024604797,6.3499125123023985,11.875550450407308
2001-05-10,4.550000190734863,4.46999979019165,4.550000190734863,4.525000095367432,190600.0,4.525000095367432,4.452000061670939,4.329700026512146,6.287037513256073,11.838426458715189
2001-05-11,4.650000095367432,4.5,4.525000095367432,4.554999828338623,501200.0,4.554999828338623,4.4106667041778564,4.275800023078919,6.21758751153946,11.8018263248942
2001-05-14,4.625,4.510000228881836,4.625,4.565000057220459,192800.0,4.565000057220459,4.406333367029826,4.243350024223328,6.145112512111663,11.765642193555832
2001-05-15,4.755000114440918,4.599999904632568,4.599999904632568,4.724999904632568,145400.0,4.724999904632568,4.419666687647502,4.207225022315979,6.083612511157989,11.691337505578995
2001-05-16,4.800000190734863,4.5,4.715000152587891,4.585000038146973,386200.0,4.585000038146973,4.423333342870077,4.175175023078919,6.040087511539459,11.62676250576973
2001-05-17,4.784999847412109,4.625,4.650000095367432,4.675000190734863,879600.0,4.675000190734863,4.458333349227905,4.158675026893616,5.996837513446808,11.561387506723404
2001-05-18,4.75,4.574999809265137,4.675000190734863,4.675000190734863,221000.0,4.675000190734863,4.506666692097982,4.139675030708313,5.9485875153541565,11.489450007677078
2001-05-21,5.425000190734863,4.679999828338623,4.71999979019165,5.125,913800.0,5.125,4.570000012715657,4.142175030708313,5.910462515354157,11.404450007677077
2001-05-22,5.625,5.019999980926514,5.5,5.224999904632568,887800.0,5.224999904632568,4.635000006357829,4.165425028800964,5.8752125144004825,11.32823125720024
2001-05-23,5.440000057220459,5.125,5.434999942779541,5.175000190734863,460200.0,5.175000190734863,4.6800000190734865,4.187675032615662,5.841962516307831,11.248481258153916
2001-05-24,5.25,5.125,5.175000190734863,5.150000095367432,373600.0,5.150000095367432,4.723333358764648,4.200675034523011,5.813150017261505,11.171770321130753
2001-05-25,5.224999904632568,5.150000095367432,5.179999828338623,5.224999904632568,416600.0,5.224999904632568,4.772333367665609,4.214862532615662,5.789150016307831,11.090864070653915
2001-05-29,5.849999904632568,5.224999904632568,5.244999885559082,5.849999904632568,516400.0,5.849999904632568,4.870333353678386,4.242487530708313,5.778587515354157,11.007614070177079
2001-05-30,5.849999904632568,5.25,5.849999904632568,5.650000095367432,299400.0,5.650000095367432,4.948666699727377,4.259550032615661,5.764462516307831,10.931176570653916
2001-05-31,5.699999809265137,5.5,5.650000095367432,5.699999809265137,253600.0,5.699999809265137,5.027000013987223,4.284175028800965,5.761775014400482,10.859676569700241
