Date,High,Low,Open,Close,Volume,Adj Close,VRTX-15ma,VRTX-50ma,VRTX-100ma,VRTX-200ma
2001-07-31,41.7599983215332,39.349998474121094,41.72999954223633,39.95000076293945,716600.0,39.95000076293945,41.34466603597005,44.16119987487793,40.07480632781982,54.11599691390991
2001-08-01,41.29999923706055,39.970001220703125,40.0099983215332,40.369998931884766,386600.0,40.369998931884766,41.40266596476237,44.1339998626709,40.11350631713867,53.966596908569336
2001-08-02,41.349998474121094,39.20000076293945,40.689998626708984,39.70000076293945,418000.0,39.70000076293945,41.375999450683594,44.05999984741211,40.190506324768066,53.79509691238403
2001-08-03,40.7599983215332,39.08000183105469,39.29999923706055,39.93000030517578,416000.0,39.93000030517578,41.25599950154622,44.01719985961914,40.23230632781983,53.60037191390991
2001-08-06,40.380001068115234,39.040000915527344,39.45000076293945,39.040000915527344,388300.0,39.040000915527344,41.217332967122395,43.895999908447266,40.276456336975095,53.39369691848755
2001-08-07,39.09000015258789,35.939998626708984,39.04999923706055,36.38999938964844,1342000.0,36.38999938964844,41.00933303833008,43.714799880981445,40.302856330871585,53.17564691543579
2001-08-08,37.599998474121094,35.529998779296875,36.150001525878906,35.63999938964844,932700.0,35.63999938964844,40.734666442871095,43.537599868774414,40.34300632476807,52.955096912384036
2001-08-09,35.439998626708984,33.29999923706055,35.43000030517578,34.88999938964844,931400.0,34.88999938964844,40.18733317057292,43.3873998260498,40.34878131866455,52.66485940933227
2001-08-10,36.29999923706055,34.59000015258789,35.279998779296875,35.63999938964844,535000.0,35.63999938964844,39.628666432698566,43.221399841308596,40.38455631256104,52.37837190628052
2001-08-13,37.93000030517578,35.790000915527344,35.79999923706055,37.689998626708984,1030700.0,37.689998626708984,39.2119997660319,43.086599807739255,40.462081298828124,52.08650939941406
2001-08-14,39.380001068115234,37.150001525878906,38.650001525878906,38.34000015258789,896200.0,38.34000015258789,39.00333302815755,42.89259979248047,40.553606300354005,51.803521900177
2001-08-15,39.130001068115234,37.54999923706055,38.34000015258789,38.11000061035156,892400.0,38.11000061035156,38.773999786376955,42.63539978027344,40.62345630645752,51.53907190322876
2001-08-16,38.0,36.52000045776367,37.79999923706055,37.349998474121094,486300.0,37.349998474121094,38.47999979654948,42.394199752807616,40.64820629119873,51.273321895599366
2001-08-17,36.5,35.75,36.18000030517578,36.0,483600.0,36.0,38.02599970499674,42.140199737548826,40.66195629119873,50.987775020599365
2001-08-20,36.36000061035156,35.5,35.54999923706055,36.0,381800.0,36.0,37.669333140055336,41.894199752807616,40.68820629119873,50.69371252059936
2001-08-21,37.040000915527344,34.33000183105469,35.5,34.84000015258789,468300.0,34.84000015258789,37.32866643269857,41.673799743652346,40.68957504272461,50.3816625213623
2001-08-22,36.41999816894531,34.2599983215332,35.0,36.06999969482422,597000.0,36.06999969482422,37.04199981689453,41.49439971923828,40.68402503967285,50.09263751983642
2001-08-23,38.70000076293945,35.970001220703125,36.060001373291016,38.310001373291016,622100.0,38.310001373291016,36.94933319091797,41.359799728393554,40.734625053405765,49.82575002670288
2001-08-24,39.41999816894531,38.0,38.34000015258789,39.099998474121094,818900.0,39.099998474121094,36.89399973551432,41.25939971923828,40.810000038146974,49.536953144073486
2001-08-27,39.66999816894531,38.400001525878906,39.099998474121094,38.91999816894531,494900.0,38.91999816894531,36.885999552408855,41.12919967651367,40.88920001983642,49.26530313491821
2001-08-28,39.189998626708984,37.720001220703125,38.900001525878906,38.060001373291016,838600.0,38.060001373291016,36.99733301798503,41.010399703979495,40.91792503356933,49.000603141784666
2001-08-29,39.220001220703125,37.20000076293945,38.04999923706055,38.79999923706055,473400.0,38.79999923706055,37.20799967447917,40.906399688720704,40.94780002593994,48.75054063796997
2001-08-30,39.34000015258789,36.849998474121094,38.380001068115234,37.45000076293945,758000.0,37.45000076293945,37.378666432698566,40.723599700927736,40.94930004119873,48.58185314178467
2001-08-31,37.38999938964844,36.38999938964844,37.099998474121094,36.88999938964844,568200.0,36.88999938964844,37.4619997660319,40.5413996887207,40.913300018310544,48.40005313873291
2001-09-04,38.599998474121094,36.77000045776367,37.20000076293945,37.13999938964844,498500.0,37.13999938964844,37.425333150227864,40.38359970092773,40.889500007629394,48.21762813568115
2001-09-05,37.58000183105469,35.599998474121094,37.25,36.18000030517578,618500.0,36.18000030517578,37.28133316040039,40.259599685668945,40.81520000457763,48.05977813720703
2001-09-06,36.209999084472656,33.9900016784668,36.150001525878906,34.189998626708984,598700.0,34.189998626708984,37.01999969482422,40.07939964294434,40.75879997253418,47.915103130340576
2001-09-07,34.189998626708984,32.36000061035156,33.880001068115234,32.4900016784668,1043300.0,32.4900016784668,36.69599990844726,39.82599967956543,40.66219997406006,47.80255313873291
2001-09-10,32.72999954223633,30.15999984741211,32.11000061035156,30.8700008392334,1614400.0,30.8700008392334,36.35399996439616,39.49459972381592,40.52099996566773,47.678778142929076
2001-09-17,30.25,27.450000762939453,28.950000762939453,28.600000381469727,1879800.0,28.600000381469727,35.86066665649414,39.07659973144531,40.35999996185303,47.54677814483642
2001-09-18,29.399999618530273,25.299999237060547,28.809999465942383,25.649999618530273,1133600.0,25.649999618530273,35.24799995422363,38.651999702453615,40.199199962615964,47.350340642929076
2001-09-19,26.989999771118164,23.559999465942383,25.360000610351562,26.549999237060547,1548400.0,26.549999237060547,34.613333257039386,38.21139965057373,40.0697999382019,47.11496563911438
2001-09-20,26.75,24.06999969482422,25.399999618530273,26.0,978700.0,26.0,33.79266649881999,37.820799674987796,39.961399936676024,46.93184063911438
2001-09-21,25.100000381469727,21.200000762939453,23.790000915527344,23.469999313354492,1367300.0,23.469999313354492,32.75066655476888,37.397199630737305,39.80859992980957,46.74294063568115
2001-09-24,21.40999984741211,16.09000015258789,21.40999984741211,17.739999771118164,9844500.0,17.739999771118164,31.338666661580405,36.87179965972901,39.58839994430542,46.552265634536745
2001-09-25,18.049999237060547,17.0,17.610000610351562,17.239999771118164,4213000.0,17.239999771118164,29.95066655476888,36.396399688720706,39.3682999420166,46.310028133392336
2001-09-26,17.649999618530273,15.920000076293945,17.5,16.479999542236328,2286100.0,16.479999542236328,28.462666575113932,35.93599967956543,39.14749992370606,46.08274063110352
2001-09-27,17.559999465942383,15.5,15.550000190734863,17.200000762939453,2452200.0,17.200000762939453,27.11266657511393,35.477999725341796,38.94489994049072,45.818428134918214
2001-09-28,19.030000686645508,17.59000015258789,17.850000381469727,18.040000915527344,1526000.0,18.040000915527344,25.856000010172526,35.004199752807615,38.74669994354248,45.55519063949585
2001-10-01,18.34000015258789,16.93000030517578,17.860000610351562,17.049999237060547,986700.0,17.049999237060547,24.516666666666666,34.552799758911135,38.56389991760254,45.28981563568115
2001-10-02,18.25,16.739999771118164,17.0,18.030000686645508,815500.0,18.030000686645508,23.30666669209798,34.12319980621338,38.368299922943116,44.98770001411438
2001-10-03,19.940000534057617,17.549999237060547,18.010000228881836,18.899999618530273,1385200.0,18.899999618530273,22.287333424886068,33.70599983215332,38.19499992370606,44.673137512207035
2001-10-04,20.56999969482422,18.5,19.280000686645508,18.93000030517578,1357400.0,18.93000030517578,21.383333333333333,33.22259986877442,38.02599990844727,44.39185001373291
2001-10-05,19.530000686645508,17.90999984741211,19.399999618530273,19.110000610351562,520400.0,19.110000610351562,20.599333318074546,32.72439987182617,37.86719989776611,44.108337516784665
2001-10-08,19.190000534057617,17.850000381469727,18.700000762939453,18.15999984741211,352700.0,18.15999984741211,19.903333282470705,32.20879989624024,37.71929988861084,43.82351251602173
2001-10-09,18.950000762939453,17.860000610351562,18.299999237060547,17.969999313354492,327400.0,17.969999313354492,19.391333262125652,31.738799858093262,37.571599864959715,43.5396125125885
2001-10-10,19.90999984741211,17.950000762939453,17.979999542236328,19.899999618530273,468600.0,19.899999618530273,18.947999954223633,31.305799865722655,37.4529998588562,43.23317501068115
2001-10-11,21.610000610351562,20.139999389648438,20.200000762939453,20.639999389648438,1216400.0,20.639999389648438,18.590666580200196,30.883399887084963,37.344499855041505,42.936375007629394
2001-10-12,21.030000686645508,19.760000228881836,20.170000076293945,20.729999542236328,493500.0,20.729999542236328,18.407999928792318,30.441799850463866,37.22259986877442,42.67502500534058
2001-10-15,21.729999542236328,20.100000381469727,20.100000381469727,21.540000915527344,939300.0,21.540000915527344,18.661333338419595,30.045599899291993,37.0689998626709,42.46053750991821
2001-10-16,24.229999542236328,21.899999618530273,21.899999618530273,23.8799991607666,2157100.0,23.8799991607666,19.10399996439616,29.724199867248537,36.94269987106323,42.22025000572204
2001-10-17,24.850000381469727,22.190000534057617,24.850000381469727,22.200000762939453,1379200.0,22.200000762939453,19.4853333791097,29.36079990386963,36.74739988327026,41.979062509536746
2001-10-18,22.850000381469727,22.139999389648438,22.200000762939453,22.450000762939453,732900.0,22.450000762939453,19.835333379109702,29.015799903869627,36.53789987564087,41.73850001335144
2001-10-19,23.34000015258789,21.739999771118164,21.760000228881836,22.850000381469727,734000.0,22.850000381469727,20.156000010172527,28.674199905395508,36.345699882507326,41.49900001525879
2001-10-22,24.600000381469727,22.799999237060547,22.809999465942383,24.270000457763672,846800.0,24.270000457763672,20.63733342488607,28.378799896240235,36.13739990234375,41.262850017547606
2001-10-23,26.049999237060547,24.350000381469727,25.0,24.6299991607666,1124600.0,24.6299991607666,21.077333323160808,28.143599891662596,35.929199886322024,41.07037501335144
2001-10-24,25.280000686645508,24.040000915527344,24.520000457763672,24.780000686645508,719600.0,24.780000686645508,21.46933339436849,27.926399917602538,35.73199989318848,40.881150016784666
2001-10-25,25.350000381469727,23.90999984741211,24.700000762939453,25.059999465942383,878900.0,25.059999465942383,21.878000005086264,27.729799919128418,35.55859987258911,40.70707501411438
2001-10-26,27.639999389648438,24.770000457763672,24.959999084472656,25.75,1490300.0,25.75,22.320666631062824,27.53199993133545,35.37669988632202,40.56363751411438
2001-10-29,26.739999771118164,25.309999465942383,25.75,25.31999969482422,855800.0,25.31999969482422,22.797999954223634,27.284599952697754,35.185599880218504,40.4552375125885
2001-10-30,25.299999237060547,23.719999313354492,25.299999237060547,24.049999237060547,638800.0,24.049999237060547,23.2033332824707,26.998799934387208,34.94569986343384,40.3354875087738
2001-10-31,25.75,24.149999618530273,24.200000762939453,24.5,657300.0,24.5,23.509999974568686,26.726599922180174,34.68099985122681,40.191112508773806
2001-11-01,25.389999389648438,24.0,24.739999771118164,24.799999237060547,1034300.0,24.799999237060547,23.787333297729493,26.475599937438965,34.43489984512329,40.039487504959105
2001-11-02,25.100000381469727,24.0,25.06999969482422,24.170000076293945,524600.0,24.170000076293945,24.016666666666666,26.238999938964845,34.18959983825684,39.867837505340574
2001-11-05,26.100000381469727,24.399999618530273,24.450000762939453,26.040000915527344,495800.0,26.040000915527344,24.316666666666666,26.03979995727539,33.96699985504151,39.70866250991821
2001-11-06,27.309999465942383,25.15999984741211,26.010000228881836,27.260000228881836,579700.0,27.260000228881836,24.54200007120768,25.88819995880127,33.78099985122681,39.57058751106262
2001-11-07,28.079999923706055,26.299999237060547,27.100000381469727,26.31999969482422,965500.0,26.31999969482422,24.816666666666666,25.69319995880127,33.59379983901977,39.417109384536744
2001-11-08,27.299999237060547,26.399999618530273,26.420000076293945,26.469999313354492,945200.0,26.469999313354492,25.084666570027668,25.45639991760254,33.40809982299805,39.262584381103515
2001-11-09,26.360000610351562,25.049999237060547,26.350000381469727,26.059999465942383,834400.0,26.059999465942383,25.298666508992515,25.195599937438963,33.22749982833862,39.08882187843323
2001-11-12,25.899999618530273,24.700000762939453,25.889999389648438,25.43000030517578,756000.0,25.43000030517578,25.37599983215332,24.925799980163575,33.02749982833862,38.87097187995911
2001-11-13,27.950000762939453,26.079999923706055,26.1200008392334,27.149999618530273,1280900.0,27.149999618530273,25.543999862670898,24.70759994506836,32.85899982452393,38.656096878051756
2001-11-14,27.5,26.170000076293945,27.360000610351562,27.149999618530273,457800.0,27.149999618530273,25.701999791463216,24.474599952697755,32.69049982070923,38.44809687614441
2001-11-15,27.420000076293945,26.25,26.850000381469727,26.780000686645508,937900.0,26.780000686645508,25.81666653951009,24.261199951171875,32.492399826049805,38.22324687957764
2001-11-16,26.850000381469727,26.0,26.25,26.200000762939453,604000.0,26.200000762939453,25.84666659037272,24.047399978637696,32.2943998336792,37.98330938339233
2001-11-19,28.0,26.170000076293945,26.549999237060547,27.549999237060547,813700.0,27.549999237060547,25.99533322652181,23.85559997558594,32.11959983825684,37.780512504577636
2001-11-20,27.479999542236328,25.920000076293945,27.450000762939453,26.079999923706055,712500.0,26.079999923706055,26.13066660563151,23.65359996795654,31.956599826812745,37.57435000419617
2001-11-21,27.09000015258789,25.899999618530273,26.350000381469727,26.3799991607666,546800.0,26.3799991607666,26.25599988301595,23.497399978637695,31.788399810791017,37.3890625
2001-11-23,27.049999237060547,26.1200008392334,26.15999984741211,27.0,159300.0,27.0,26.40266660054525,23.38759994506836,31.606799812316893,37.2246875
2001-11-26,27.309999465942383,26.309999465942383,27.079999923706055,26.959999084472656,655800.0,26.959999084472656,26.58866653442383,23.309399909973145,31.40199981689453,37.053862495422365
2001-11-27,27.799999237060547,26.6200008392334,26.639999389648438,27.030000686645508,493800.0,27.030000686645508,26.65466651916504,23.27799991607666,31.177299823760986,36.85526249885559
2001-11-28,27.0,25.299999237060547,26.940000534057617,25.56999969482422,733700.0,25.56999969482422,26.54199981689453,23.27639991760254,30.964199810028077,36.668737497329715
2001-11-29,25.889999389648438,24.700000762939453,25.799999237060547,25.139999389648438,954300.0,25.139999389648438,26.463333129882812,23.248199920654297,30.729799785614013,36.46724999427796
2001-11-30,25.700000762939453,24.860000610351562,25.100000381469727,25.299999237060547,796700.0,25.299999237060547,26.38533312479655,23.234199905395506,30.52749979019165,36.27601561546326
2001-12-03,25.200000762939453,24.0,25.200000762939453,24.670000076293945,500400.0,24.670000076293945,26.292666498819987,23.258199920654295,30.3276997756958,36.059053115844726
2001-12-04,25.690000534057617,24.68000030517578,24.860000610351562,25.360000610351562,1606800.0,25.360000610351562,26.287999852498373,23.410599937438963,30.141199798583983,35.88147811889648
2001-12-05,27.239999771118164,25.68000030517578,25.700000762939453,26.950000762939453,1508100.0,26.950000762939453,26.274666595458985,23.60479995727539,30.000599822998048,35.70154062271118
2001-12-06,28.84000015258789,26.90999984741211,26.989999771118164,27.530000686645508,1205300.0,27.530000686645508,26.3,23.825799980163573,29.880899829864504,35.52262812614441
2001-12-07,27.809999465942383,26.809999465942383,27.299999237060547,27.290000915527344,563400.0,27.290000915527344,26.334000015258788,24.02759998321533,29.752799854278564,35.36501563072205
2001-12-10,27.25,24.420000076293945,27.25,24.6200008392334,809900.0,24.6200008392334,26.228666687011717,24.159199981689454,29.581699867248535,35.21374063491821
2001-12-11,25.5,23.829999923706055,25.469999313354492,24.260000228881836,879300.0,24.260000228881836,26.009333419799805,24.30340000152588,29.428099880218507,35.06191563606262
2001-12-12,24.770000457763672,22.950000762939453,24.540000915527344,24.299999237060547,667700.0,24.299999237060547,25.890666707356772,24.42879997253418,29.27599988937378,34.944665632247926
2001-12-13,25.700000762939453,23.5,23.979999542236328,24.75,785500.0,24.75,25.782000096639,24.545799980163576,29.12589990615845,34.82372813224792
2001-12-14,25.1299991607666,23.579999923706055,24.790000915527344,24.139999389648438,510100.0,24.139999389648438,25.591333389282227,24.649999961853027,28.93629991531372,34.66380312919617
2001-12-17,24.940000534057617,23.510000228881836,23.68000030517578,24.479999542236328,459000.0,24.479999542236328,25.42600008646647,24.75739994049072,28.740899906158447,34.53714062690735
2001-12-18,25.200000762939453,23.510000228881836,24.600000381469727,23.889999389648438,725700.0,23.889999389648438,25.216666666666665,24.87199993133545,28.54039991378784,34.40784062385559
2001-12-19,23.989999771118164,22.360000610351562,23.860000610351562,22.510000228881836,1168000.0,22.510000228881836,25.012666702270508,24.962799949645998,28.35079990386963,34.280390625
2001-12-20,23.420000076293945,22.260000228881836,22.440000534057617,22.350000381469727,975000.0,22.350000381469727,24.826666768391927,25.011799964904785,28.158799915313722,34.15682812690735
2001-12-21,23.260000228881836,21.760000228881836,21.760000228881836,22.90999984741211,977300.0,22.90999984741211,24.6673334757487,25.057199974060058,27.97029993057251,34.04137812614441
2001-12-24,23.5,23.09000015258789,23.25,23.09000015258789,283200.0,23.09000015258789,24.562000147501628,25.10439998626709,27.773099918365478,33.93120312690735
2001-12-26,24.639999389648438,22.760000228881836,23.299999237060547,23.969999313354492,624900.0,23.969999313354492,24.46933339436849,25.15299995422363,27.599299926757812,33.83636562347412
2001-12-27,24.979999542236328,23.850000381469727,23.850000381469727,24.690000534057617,788800.0,24.690000534057617,24.318666712443033,25.169199981689452,27.446699924468994,33.76075312614441
2001-12-28,25.899999618530273,24.6200008392334,24.65999984741211,25.540000915527344,624000.0,25.540000915527344,24.186000061035156,25.235999984741213,27.29839994430542,33.705953130722044
2001-12-31,25.540000915527344,23.770000457763672,25.440000534057617,24.59000015258789,652900.0,24.59000015258789,24.006000010172524,25.27879997253418,27.147299938201904,33.66890313148499
2002-01-02,24.889999389648438,23.239999771118164,24.860000610351562,24.540000915527344,627800.0,24.540000915527344,24.000666681925455,25.312599983215332,26.99339994430542,33.612853136062625
2002-01-03,24.65999984741211,23.229999542236328,24.579999923706055,24.170000076293945,1154800.0,24.170000076293945,23.99466667175293,25.310599975585937,26.844699935913084,33.56057813644409
2002-01-04,25.0,22.989999771118164,24.299999237060547,23.950000762939453,1199400.0,23.950000762939453,23.971333440144857,25.297000007629393,26.720299949645995,33.51157814025879
2002-01-07,25.399999618530273,23.56999969482422,24.809999465942383,23.790000915527344,724700.0,23.790000915527344,23.907333501180013,25.277200012207032,26.601799964904785,33.47240314483643
2002-01-08,24.049999237060547,23.139999389648438,23.59000015258789,23.280000686645508,540100.0,23.280000686645508,23.85000025431315,25.241600036621094,26.485699977874756,33.417240648269654
2002-01-09,24.209999084472656,23.1200008392334,23.270000457763672,23.260000228881836,794400.0,23.260000228881836,23.768666966756186,25.191800041198732,26.36189998626709,33.37322814941406
2002-01-10,24.190000534057617,22.90999984741211,23.399999618530273,23.56999969482422,832800.0,23.56999969482422,23.747333653767903,25.156800041198732,26.22069999694824,33.34139064788818
2002-01-11,24.479999542236328,23.469999313354492,23.600000381469727,23.760000228881836,980100.0,23.760000228881836,23.830666987101235,25.151000061035155,26.07489999771118,33.314253149032595
2002-01-14,23.81999969482422,22.040000915527344,23.799999237060547,22.399999618530273,1132300.0,22.399999618530273,23.83400026957194,25.10900005340576,25.917799987792968,33.270628147125244
2002-01-15,22.950000762939453,21.59000015258789,22.260000228881836,22.40999984741211,807300.0,22.40999984741211,23.800666936238606,25.061200065612795,25.76840000152588,33.208303146362304
2002-01-16,22.899999618530273,21.34000015258789,22.1200008392334,21.440000534057617,802700.0,21.440000534057617,23.690666961669923,25.006600074768066,25.622800006866456,33.142378149032595
2002-01-17,21.8799991607666,20.700000762939453,21.780000686645508,21.700000762939453,843000.0,21.700000762939453,23.539333724975585,24.91980007171631,25.47980001449585,33.08400315284729
2002-01-18,22.3799991607666,20.850000381469727,21.649999618530273,20.93000030517578,693200.0,20.93000030517578,23.28866704305013,24.793200073242186,25.340700016021728,33.01513752937317
2002-01-22,21.479999542236328,20.479999542236328,20.979999542236328,20.8799991607666,613400.0,20.8799991607666,22.978000259399415,24.684400062561036,25.188800010681152,32.936412525177005
2002-01-23,22.0,20.479999542236328,21.030000686645508,21.350000381469727,494100.0,21.350000381469727,22.762000274658202,24.58200008392334,25.01920000076294,32.87691252708435
2002-01-24,21.600000381469727,20.790000915527344,21.549999237060547,20.979999542236328,355000.0,20.979999542236328,22.524666849772135,24.48040008544922,24.83800001144409,32.82400002479553
2002-01-25,21.600000381469727,20.610000610351562,20.799999237060547,21.420000076293945,391400.0,21.420000076293945,22.3413335164388,24.40020008087158,24.66300003051758,32.776100025177
2002-01-28,21.600000381469727,20.520000457763672,21.450000762939453,20.709999084472656,386500.0,20.709999084472656,22.125333404541017,24.27140007019043,24.489500007629395,32.70371252059937
2002-01-29,21.3799991607666,19.899999618530273,20.579999923706055,20.450000762939453,517100.0,20.450000762939453,21.902666727701824,24.137400093078615,24.306000022888185,32.62690002441406
2002-01-30,20.540000915527344,19.3700008392334,20.530000686645508,20.059999465942383,841900.0,20.059999465942383,21.687999979654947,24.00300006866455,24.13210000991821,32.54070002555847
2002-01-31,20.40999984741211,19.600000381469727,20.100000381469727,19.739999771118164,449700.0,19.739999771118164,21.4533332824707,23.873800048828127,23.96060001373291,32.436950016021726
2002-02-01,20.600000381469727,19.68000030517578,19.68000030517578,20.299999237060547,782400.0,20.299999237060547,21.235333251953126,23.728800048828123,23.792200012207033,32.34085000991821
2002-02-04,20.100000381469727,19.15999984741211,20.010000228881836,19.809999465942383,1164100.0,19.809999465942383,20.971999867757162,23.603400039672852,23.628500003814697,32.22185000419617
2002-02-05,19.93000030517578,18.6200008392334,19.75,18.799999237060547,761800.0,18.799999237060547,20.731999842325845,23.45180004119873,23.474600009918213,32.1166999912262
2002-02-06,19.1299991607666,18.010000228881836,18.950000762939453,18.489999771118164,1204600.0,18.489999771118164,20.47066650390625,23.281600036621093,23.334599990844726,31.998399982452394
2002-02-07,19.219999313354492,17.780000686645508,18.440000534057617,18.940000534057617,1386800.0,18.940000534057617,20.303999837239584,23.121200065612793,23.215299987792967,31.868149976730347
2002-02-08,20.799999237060547,18.899999618530273,18.90999984741211,20.700000762939453,984700.0,20.700000762939453,20.237333170572917,22.994600067138673,23.136299991607665,31.748149976730346
2002-02-11,21.8799991607666,20.479999542236328,20.649999618530273,21.760000228881836,838400.0,21.760000228881836,20.292666498819987,22.918400077819825,23.097399997711182,31.648299980163575
2002-02-12,24.18000030517578,21.290000915527344,21.700000762939453,23.68000030517578,1445800.0,23.68000030517578,20.479333241780598,22.88920009613037,23.068700008392334,31.56924997329712
2002-02-13,23.989999771118164,22.600000381469727,23.979999542236328,23.40999984741211,727400.0,23.40999984741211,20.616666539510092,22.8514001083374,23.042800006866454,31.50209997177124
2002-02-14,24.360000610351562,22.700000762939453,23.09000015258789,23.079999923706055,862000.0,23.079999923706055,20.756666564941405,22.819600105285645,23.03890001296997,31.42374997138977
2002-02-15,23.299999237060547,21.75,23.200000762939453,22.68000030517578,848400.0,22.68000030517578,20.840666580200196,22.76600009918213,23.088300018310548,31.338349981307985
2002-02-19,22.309999465942383,21.559999465942383,22.200000762939453,21.90999984741211,1051300.0,21.90999984741211,20.920666631062826,22.665200080871582,23.135000019073487,31.251649980545043
2002-02-20,22.950000762939453,21.299999237060547,22.020000457763672,22.34000015258789,1012000.0,22.34000015258789,21.04666659037272,22.56140007019043,23.193600025177002,31.170549974441528
2002-02-21,22.450000762939453,21.110000610351562,22.450000762939453,21.170000076293945,562700.0,21.170000076293945,21.120666631062825,22.439000053405763,23.233300018310548,31.089099979400636
2002-02-22,21.729999542236328,20.559999465942383,21.149999618530273,21.360000610351562,637400.0,21.360000610351562,21.228666687011717,22.373800048828127,23.26650001525879,31.006599979400633
2002-02-25,21.31999969482422,19.760000228881836,21.31999969482422,20.709999084472656,935500.0,20.709999084472656,21.256000010172524,22.30280002593994,23.30310001373291,30.933499965667725
2002-02-26,22.200000762939453,20.459999084472656,20.68000030517578,21.979999542236328,1336600.0,21.979999542236328,21.400666681925454,22.25640003204346,23.34260000228882,30.855449962615968
2002-02-27,22.530000686645508,21.959999084472656,22.239999771118164,22.020000457763672,757000.0,22.020000457763672,21.61533342997233,22.20180004119873,23.37380001068115,30.784399967193604
2002-02-28,22.219999313354492,21.399999618530273,21.90999984741211,21.809999465942383,1143000.0,21.809999465942383,21.836666742960613,22.15520004272461,23.402600002288818,30.71429995536804
2002-03-01,22.469999313354492,21.549999237060547,21.889999389648438,22.0,570400.0,22.0,22.04066670735677,22.105600051879883,23.431499996185302,30.649349946975708
2002-03-04,22.8700008392334,22.0,22.100000381469727,22.440000534057617,712400.0,22.440000534057617,22.156666692097982,22.076600074768066,23.47430000305176,30.5967999458313
2002-03-05,23.59000015258789,22.139999389648438,22.3700008392334,23.200000762939453,584100.0,23.200000762939453,22.252666727701822,22.090400085449218,23.526600017547608,30.54909994125366
2002-03-06,25.040000915527344,22.8799991607666,23.049999237060547,25.040000915527344,715100.0,25.040000915527344,22.343333435058593,22.144200096130373,23.57800003051758,30.51549994468689
2002-03-07,25.75,23.860000610351562,25.559999465942383,23.940000534057617,835000.0,23.940000534057617,22.378666814168295,22.164800109863283,23.61100004196167,30.477749948501586
2002-03-08,24.8799991607666,24.010000228881836,24.049999237060547,24.799999237060547,724800.0,24.799999237060547,22.493333435058595,22.199000091552733,23.65170003890991,30.437149953842162
2002-03-11,26.8700008392334,24.25,24.299999237060547,26.299999237060547,887500.0,26.299999237060547,22.734666697184245,22.245600090026855,23.699300022125243,30.38414994239807
2002-03-12,26.84000015258789,25.5,25.84000015258789,26.110000610351562,851800.0,26.110000610351562,23.014666748046874,22.274000091552736,23.721600036621094,30.332149953842162
2002-03-13,28.3700008392334,26.0,26.010000228881836,27.1299991607666,1174600.0,27.1299991607666,23.334000015258788,22.30580005645752,23.770900020599367,30.259149951934816
2002-03-14,27.780000686645508,26.270000457763672,26.760000228881836,26.65999984741211,543000.0,26.65999984741211,23.7,22.347200050354004,23.813000011444093,30.175449943542482
2002-03-15,29.25,27.219999313354492,27.440000534057617,29.079999923706055,1710400.0,29.079999923706055,24.2146666208903,22.43800003051758,23.875300006866453,30.11049994468689
2002-03-18,29.920000076293945,28.75,28.770000457763672,29.469999313354492,852000.0,29.469999313354492,24.79866663614909,22.54400001525879,23.927299995422363,30.032349948883056
2002-03-19,29.600000381469727,27.190000534057617,29.5,28.1200008392334,1607300.0,28.1200008392334,25.208000055948894,22.62740001678467,23.96220001220703,29.945699949264526
2002-03-20,27.780000686645508,26.530000686645508,27.5,26.729999542236328,908400.0,26.729999542236328,25.521999994913738,22.686199989318848,23.981700000762938,29.856849946975707
2002-03-21,28.5,26.1299991607666,26.760000228881836,28.280000686645508,1497400.0,28.280000686645508,25.95333340962728,22.78619998931885,24.01390001296997,29.78624994277954
2002-03-22,29.1200008392334,27.18000030517578,28.389999389648438,28.850000381469727,794300.0,28.850000381469727,26.41000010172526,22.897999992370604,24.044900016784666,29.710799951553344
2002-03-25,29.15999984741211,27.25,28.860000610351562,27.700000762939453,384500.0,27.700000762939453,26.760666783650716,22.98060001373291,24.06870002746582,29.627149953842164
2002-03-26,28.479999542236328,26.760000228881836,27.739999771118164,27.329999923706055,577300.0,27.329999923706055,27.036000061035157,23.052000007629395,24.101500034332275,29.523599948883056
2002-03-27,28.229999542236328,27.100000381469727,27.389999389648438,27.43000030517578,504000.0,27.43000030517578,27.195333353678386,23.152600021362304,24.130800037384034,29.40589994430542
2002-03-28,28.049999237060547,27.149999618530273,27.670000076293945,27.860000610351562,638400.0,27.860000610351562,27.456666692097983,23.261600036621093,24.161400051116942,29.298149948120116
2002-04-01,28.90999984741211,26.850000381469727,27.790000915527344,28.399999618530273,456300.0,28.399999618530273,27.696666717529297,23.400800018310548,24.203700046539307,29.19664994239807
2002-04-02,29.219999313354492,28.299999237060547,28.489999771118164,28.649999618530273,805700.0,28.649999618530273,27.85333340962728,23.539799995422364,24.229800033569337,29.09839994430542
2002-04-03,28.649999618530273,26.09000015258789,28.649999618530273,26.829999923706055,1111000.0,26.829999923706055,27.901333363850913,23.65779998779297,24.22550003051758,29.00324994087219
2002-04-04,27.389999389648438,26.149999618530273,26.600000381469727,26.600000381469727,631900.0,26.600000381469727,27.866000111897787,23.77220001220703,24.228300037384034,28.911049938201906
2002-04-05,27.25,25.530000686645508,26.780000686645508,26.190000534057617,612300.0,26.190000534057617,27.83466682434082,23.869000015258788,24.225500049591066,28.816799936294554
