Date,High,Low,Open,Close,Volume,Adj Close,MTD-15ma,MTD-50ma,MTD-100ma,MTD-200ma
2009-09-14,90.30000305175781,88.93000030517578,88.94000244140625,90.22000122070312,90100,90.22000122070312,87.7673334757487,84.20699996948242,78.57149993896485,69.90285022735596
2009-09-15,91.41000366210938,89.58000183105469,90.43000030517578,91.20999908447266,124100,91.20999908447266,88.02266693115234,84.51539993286133,78.93889991760254,69.96340023040771
2009-09-16,92.95999908447266,90.94000244140625,90.94000244140625,92.37000274658203,144200,92.37000274658203,88.36133371988932,84.84279998779297,79.29799995422363,70.01400024414062
2009-09-17,93.58000183105469,91.80000305175781,91.9800033569336,92.91999816894531,156400,92.91999816894531,88.72000020345052,85.19239990234375,79.66059993743896,70.09710021972656
2009-09-18,93.36000061035156,91.83999633789062,92.41000366210938,92.87000274658203,189700,92.87000274658203,89.05933380126953,85.5431999206543,80.00799995422364,70.19120021820068
2009-09-21,92.58000183105469,91.18000030517578,92.44999694824219,91.76000213623047,120000,91.76000213623047,89.27200063069661,85.86720001220704,80.31359996795655,70.27225021362305
2009-09-22,91.91000366210938,90.5199966430664,91.91000366210938,90.9800033569336,79100,90.9800033569336,89.51066741943359,86.16820007324219,80.60709999084473,70.37085021972656
2009-09-23,92.7699966430664,90.18000030517578,90.66999816894531,90.69000244140625,203100,90.69000244140625,89.79600067138672,86.45860015869141,80.75790000915528,70.46360023498535
2009-09-24,91.16999816894531,88.01000213623047,90.7300033569336,88.16999816894531,192300,88.16999816894531,89.90533396402995,86.64620010375977,80.87959999084472,70.52360023498535
2009-09-25,88.76000213623047,87.0,88.76000213623047,87.0999984741211,171600,87.0999984741211,89.93000030517578,86.7866000366211,80.99610000610352,70.58600021362305
2009-09-28,90.2300033569336,87.2300033569336,87.2300033569336,89.04000091552734,112600,89.04000091552734,90.07800038655598,86.93440002441406,81.13040000915527,70.65540019989014
2009-09-29,90.16000366210938,88.69000244140625,88.91999816894531,89.62999725341797,134900,89.62999725341797,90.21400044759115,87.03339996337891,81.27029998779297,70.73425018310547
2009-09-30,91.45999908447266,89.54000091552734,90.0,90.58999633789062,221100,90.58999633789062,90.3933334350586,87.1415998840332,81.40969993591308,70.83110015869141
2009-10-01,90.88999938964844,88.9800033569336,90.58999633789062,89.81999969482422,285700,89.81999969482422,90.46266682942708,87.23799987792968,81.56099990844727,70.93200016021729
2009-10-02,89.94999694824219,89.08999633789062,89.51000213623047,89.4800033569336,240000,89.4800033569336,90.45666707356771,87.3231999206543,81.72309997558594,71.02665016174316
2009-10-05,90.22000122070312,89.25,89.7699966430664,89.69999694824219,193700,89.69999694824219,90.42200012207032,87.4447998046875,81.9007999420166,71.12525012969971
2009-10-06,90.73999786376953,88.9000015258789,89.87000274658203,89.55000305175781,188200,89.55000305175781,90.31133371988932,87.56179992675781,82.07540000915527,71.22870014190674
2009-10-07,89.5999984741211,88.33999633789062,89.30000305175781,89.19999694824219,169300,89.19999694824219,90.1,87.66899993896484,82.24180000305176,71.3346501159668
2009-10-08,92.45999908447266,89.55000305175781,89.79000091552734,91.52999877929688,287800,91.52999877929688,90.00733337402343,87.82699996948242,82.41349998474121,71.45945011138916
2009-10-09,92.38999938964844,91.13999938964844,91.13999938964844,92.26000213623047,91500,92.26000213623047,89.96666666666667,87.98779998779297,82.59709999084473,71.59625011444092
2009-10-12,93.5999984741211,92.3499984741211,92.69999694824219,92.9000015258789,71500,92.9000015258789,90.04266662597657,88.16460006713868,82.79110000610352,71.73370010375976
2009-10-13,93.66999816894531,92.11000061035156,92.6500015258789,92.75,142200,92.75,90.160666402181,88.31700012207031,82.99980003356933,71.86865009307861
2009-10-14,94.5199966430664,92.76000213623047,93.33000183105469,94.38999938964844,132200,94.38999938964844,90.40733286539714,88.48920013427734,83.23770004272461,72.01260009765625
2009-10-15,94.9000015258789,93.16999816894531,93.63999938964844,94.75,121100,94.75,90.84599965413412,88.69920013427735,83.45360000610351,72.15240009307861
2009-10-16,93.91000366210938,92.66999816894531,93.80999755859375,93.26000213623047,136500,93.26000213623047,91.25666656494141,88.87760025024414,83.6675,72.28170009613036
2009-10-19,95.12000274658203,93.0,93.62999725341797,94.19000244140625,134400,94.19000244140625,91.6,89.0604002380371,83.89220001220703,72.41355010986328
2009-10-20,94.56999969482422,93.37000274658203,94.56999969482422,93.56999969482422,173400,93.56999969482422,91.86266682942708,89.24800018310548,84.11599998474121,72.54405010223388
2009-10-21,94.19999694824219,91.4800033569336,93.16000366210938,91.4800033569336,305600,91.4800033569336,91.92200063069662,89.40880020141601,84.27690002441406,72.65295013427735
2009-10-22,93.97000122070312,91.31999969482422,91.75,93.29000091552734,276800,93.29000091552734,92.15333404541016,89.5652001953125,84.42730003356934,72.77775012969971
2009-10-23,93.79000091552734,92.19000244140625,93.79000091552734,92.7699966430664,175700,92.7699966430664,92.37266693115234,89.6868000793457,84.58260002136231,72.90610012054444
2009-10-26,94.19000244140625,92.0999984741211,93.06999969482422,92.33999633789062,295100,92.33999633789062,92.54866689046224,89.82279998779296,84.73269996643066,73.03835010528564
2009-10-27,93.30000305175781,91.80000305175781,92.81999969482422,92.0,387300,92.0,92.71200002034506,89.96240005493163,84.88309997558594,73.16120010375977
2009-10-28,91.98999786376953,90.5,91.94000244140625,90.76000213623047,584600,90.76000213623047,92.81600036621094,90.0684001159668,85.02650001525879,73.265650100708
2009-10-29,93.8499984741211,90.9000015258789,90.9000015258789,93.5999984741211,288100,93.5999984741211,92.95400034586588,90.22360015869141,85.19089996337891,73.39160007476806
2009-10-30,99.87000274658203,94.25,96.0,97.5,803500,97.5,93.30333353678385,90.44900009155273,85.39779998779296,73.52735008239746
2009-11-02,98.0999984741211,95.66000366210938,97.01000213623047,96.80999755859375,385400,96.80999755859375,93.56399993896484,90.63480010986328,85.58939994812012,73.66010005950928
2009-11-03,97.18000030517578,96.16000366210938,96.66000366210938,96.93000030517578,277600,96.93000030517578,93.84266662597656,90.82580017089843,85.7856999206543,73.80690006256104
2009-11-04,98.7300033569336,96.87999725341797,96.87999725341797,96.97000122070312,200100,96.97000122070312,94.01466674804688,91.01940017700196,86.00359992980957,73.94310005187988
2009-11-05,100.0,97.36000061035156,97.5,99.62000274658203,181500,99.62000274658203,94.339333597819,91.26100021362305,86.25669998168945,74.10180007934571
2009-11-06,100.5,98.5,98.7699966430664,99.38999938964844,142200,99.38999938964844,94.74800008138021,91.49320022583008,86.50399993896484,74.27085006713867
2009-11-09,100.75,99.31999969482422,99.31999969482422,100.43000030517578,213200,100.43000030517578,95.16399993896485,91.7304002380371,86.75899993896485,74.44070007324218
2009-11-10,100.75,99.33000183105469,99.33000183105469,100.43000030517578,267800,100.43000030517578,95.62133331298828,91.99100021362305,87.00809997558594,74.60645008087158
2009-11-11,100.76000213623047,99.19999694824219,100.76000213623047,99.5999984741211,157300,99.5999984741211,96.16266632080078,92.25480010986328,87.26689994812011,74.7579500579834
2009-11-12,100.0199966430664,98.69999694824219,99.8499984741211,98.88999938964844,181700,98.88999938964844,96.53599955240885,92.50200012207031,87.53379997253418,74.90975006103515
2009-11-13,99.61000061035156,98.05999755859375,99.30000305175781,99.05999755859375,215800,99.05999755859375,96.95533294677735,92.74860000610352,87.78189994812011,75.07215003967285
2009-11-16,101.04000091552734,98.80999755859375,99.1500015258789,100.66000366210938,346100,100.66000366210938,97.51000010172525,93.02540008544922,88.0276000213623,75.2404500579834
2009-11-17,101.04000091552734,99.18000030517578,100.66999816894531,99.43000030517578,297800,99.43000030517578,98.00533345540364,93.26220016479492,88.26350006103516,75.39645004272461
2009-11-18,100.25,99.12999725341797,99.12999725341797,100.02999877929688,340000,100.02999877929688,98.62333323160807,93.50480010986328,88.49660003662109,75.54770004272461
2009-11-19,99.77999877929688,98.5,99.76000213623047,99.4800033569336,253400,99.4800033569336,99.01533355712891,93.71880020141602,88.71990005493164,75.69790004730224
2009-11-20,99.5199966430664,98.5,98.94000244140625,99.33000183105469,126200,99.33000183105469,99.13733367919922,93.91400024414062,88.92900009155274,75.87975006103515
2009-11-23,101.3499984741211,99.41999816894531,99.87000274658203,100.22000122070312,107900,100.22000122070312,99.36466725667317,94.11400024414063,89.16050010681153,76.06390007019043
2009-11-24,100.0,98.91000366210938,99.9000015258789,99.98999786376953,93900,99.98999786376953,99.56866709391277,94.28960021972657,89.40250007629395,76.2554500579834
2009-11-25,100.29000091552734,98.8499984741211,100.22000122070312,99.7300033569336,86100,99.7300033569336,99.75266723632812,94.43680023193359,89.63980010986329,76.45075008392334
2009-11-27,100.01000213623047,97.4000015258789,98.33999633789062,98.94000244140625,102100,98.94000244140625,99.70733388264973,94.55720031738281,89.87480010986329,76.63310009002686
2009-11-30,99.58999633789062,97.55999755859375,98.44999694824219,99.4800033569336,186800,99.4800033569336,99.71333414713541,94.68940032958984,90.11630012512207,76.82380010604858
2009-12-01,101.0,99.45999908447266,99.45999908447266,99.83999633789062,123300,99.83999633789062,99.6740005493164,94.85100021362305,90.35910011291504,77.02540008544922
2009-12-02,100.4000015258789,99.04000091552734,99.87999725341797,99.55999755859375,127100,99.55999755859375,99.61600036621094,95.02260009765625,90.59540008544921,77.23570007324219
2009-12-03,99.9000015258789,98.1500015258789,99.37999725341797,98.4800033569336,336000,98.4800033569336,99.5413340250651,95.1784001159668,90.8185001373291,77.44555009841919
2009-12-04,100.36000061035156,97.66999816894531,99.16000366210938,98.94000244140625,249900,98.94000244140625,99.54466756184895,95.39380020141601,91.0200001525879,77.66445011138916
2009-12-07,99.62999725341797,98.22000122070312,98.5,98.7300033569336,98000,98.7300033569336,99.52266794840494,95.62640029907226,91.20650016784668,77.88830013275147
2009-12-08,98.69999694824219,96.68000030517578,97.88999938964844,97.4000015258789,184600,97.4000015258789,99.30533447265626,95.79360031127929,91.36400016784668,78.0975001335144
2009-12-09,97.62000274658203,96.33999633789062,97.62000274658203,97.29000091552734,130000,97.29000091552734,99.16266784667968,95.94680038452148,91.4901001739502,78.3150001335144
2009-12-10,99.0,97.70999908447266,97.79000091552734,98.44999694824219,176700,98.44999694824219,99.05733439127604,96.10400039672851,91.62280014038086,78.54225011825561
2009-12-11,99.95999908447266,98.27999877929688,98.72000122070312,99.30000305175781,165700,99.30000305175781,99.04533437093099,96.2936004638672,91.76580017089844,78.77220012664795
2009-12-14,101.6500015258789,99.41000366210938,99.66999816894531,101.36000061035156,204700,101.36000061035156,99.18066762288412,96.53120040893555,91.92720016479493,79.03310012817383
2009-12-15,102.83000183105469,100.47000122070312,100.47000122070312,102.81999969482422,249500,102.81999969482422,99.35400085449218,96.7936004638672,92.11920013427735,79.30805011749267
2009-12-16,103.29000091552734,101.56999969482422,102.69999694824219,102.11000061035156,155500,102.11000061035156,99.49533437093099,97.04480041503906,92.30330017089844,79.56480012893677
2009-12-17,101.55000305175781,100.19999694824219,101.27999877929688,100.9800033569336,139100,100.9800033569336,99.57866770426432,97.28040054321289,92.47470024108887,79.82945014953613
2009-12-18,103.3499984741211,99.91999816894531,101.31999969482422,103.02999877929688,371400,103.02999877929688,99.85133412679036,97.5104005432129,92.66870025634766,80.10760013580322
2009-12-21,104.13999938964844,102.5999984741211,102.66000366210938,103.7699966430664,219300,103.7699966430664,100.13733367919922,97.74060043334961,92.86420021057128,80.39270011901856
2009-12-22,106.0199966430664,103.5,104.23999786376953,106.0199966430664,219700,106.0199966430664,100.54933369954428,98.00300033569336,93.08380020141601,80.67935010910034
2009-12-23,106.83999633789062,105.2300033569336,105.5999984741211,105.69000244140625,148600,105.69000244140625,100.95800069173177,98.26180038452148,93.2894002532959,80.97145011901856
2009-12-24,106.33000183105469,105.5,106.1500015258789,106.23999786376953,28300,106.23999786376953,101.47533365885417,98.4988003540039,93.49400024414062,81.27405010223389
2009-12-28,106.51000213623047,105.23999786376953,105.83000183105469,105.7300033569336,66200,105.7300033569336,101.928000386556,98.71840042114258,93.70880027770995,81.56760011672974
2009-12-29,106.98999786376953,105.36000061035156,106.29000091552734,105.93000030517578,128200,105.93000030517578,102.40800018310547,98.97180038452149,93.92470031738281,81.86075012207031
2009-12-30,106.55000305175781,105.20999908447266,105.70999908447266,105.97000122070312,94500,105.97000122070312,102.97933349609374,99.20740036010743,94.13390029907227,82.14940011978149
2009-12-31,106.48999786376953,104.83999633789062,106.27999877929688,104.98999786376953,85500,104.98999786376953,103.49266662597657,99.43580032348633,94.3419002532959,82.42670011520386
2010-01-04,106.20999908447266,104.83000183105469,105.4800033569336,105.63999938964844,95100,105.63999938964844,103.97200012207031,99.71900024414063,94.56390022277832,82.70660011291504
2010-01-05,104.7300033569336,101.30999755859375,104.7300033569336,103.0,317200,103.0,104.21866658528646,99.91320022583008,94.73920021057128,82.97845010757446
2010-01-06,104.2699966430664,101.5199966430664,102.6500015258789,102.20999908447266,243400,102.20999908447266,104.27533315022787,100.10200027465821,94.89440017700196,83.23845010757447
2010-01-07,102.55000305175781,100.36000061035156,102.0,100.44000244140625,209400,100.44000244140625,104.11666666666666,100.26400039672852,95.04340019226075,83.4934001159668
2010-01-08,102.30000305175781,99.54000091552734,99.9000015258789,102.13999938964844,119500,102.13999938964844,104.11866658528646,100.46680038452149,95.21460021972656,83.75595010757446
2010-01-11,103.3499984741211,101.83999633789062,102.0999984741211,103.05000305175781,112300,103.05000305175781,104.25666656494141,100.71260040283204,95.39050025939942,84.01285013198853
2010-01-12,103.12000274658203,101.1500015258789,102.87999725341797,101.58999633789062,97300,101.58999633789062,104.160666402181,100.87240036010742,95.54800025939942,84.25980010986328
2010-01-13,103.56999969482422,101.04000091552734,101.37999725341797,102.97000122070312,160100,102.97000122070312,104.10733337402344,100.98180038452148,95.7154002380371,84.5211501121521
2010-01-14,104.52999877929688,103.01000213623047,103.19999694824219,103.81999969482422,132000,103.81999969482422,103.96066691080729,101.12200042724609,95.87840026855469,84.78360010147095
2010-01-15,104.33999633789062,100.97000122070312,104.05000305175781,101.08999633789062,101700,101.08999633789062,103.65399983723958,101.20520034790039,96.01550025939942,85.03085008621215
2010-01-19,102.02999877929688,100.55000305175781,100.72000122070312,101.69999694824219,153400,101.69999694824219,103.35133310953776,101.29980026245117,96.15960021972656,85.26845006942749
2010-01-20,101.63999938964844,99.91000366210938,101.19999694824219,100.81999969482422,136600,100.81999969482422,103.0239995320638,101.32380020141602,96.29240020751953,85.4964500617981
2010-01-21,102.12999725341797,99.69000244140625,101.45999908447266,100.16999816894531,314100,100.16999816894531,102.63999938964844,101.33940017700195,96.41630020141602,85.719700050354
2010-01-22,101.05999755859375,98.69999694824219,100.4800033569336,98.77999877929688,149000,98.77999877929688,102.1606658935547,101.30640014648438,96.51840019226074,85.95200004577637
2010-01-25,99.58999633789062,98.58999633789062,99.05999755859375,99.08999633789062,139500,99.08999633789062,101.7673324584961,101.27960006713867,96.63530014038086,86.18265003204345
2010-01-26,100.06999969482422,98.0,98.70999908447266,98.97000122070312,80100,98.97000122070312,101.32266591389974,101.26700012207031,96.76090011596679,86.40115003585815
2010-01-27,98.75,97.0,98.69000244140625,98.2300033569336,182500,98.2300033569336,101.00466613769531,101.25380020141601,96.87790016174317,86.6187000465393
2010-01-28,99.38999938964844,97.33999633789062,98.0,97.33999633789062,184900,97.33999633789062,100.67999928792318,101.21940017700196,96.98400009155273,86.83100002288819
2010-01-29,99.0,97.2699966430664,97.3499984741211,97.47000122070312,206300,97.47000122070312,100.48199920654297,101.15560012817383,97.09050010681152,87.04080003738403
2010-02-01,98.45999908447266,97.05999755859375,97.63999938964844,97.68000030517578,234000,97.68000030517578,100.18466593424479,101.12060012817383,97.19140014648437,87.24255002975464
2010-02-02,98.94999694824219,97.26000213623047,97.97000122070312,98.0999984741211,267500,98.0999984741211,99.854665629069,101.08200012207031,97.29340011596679,87.4381000137329
2010-02-03,100.30000305175781,97.5199966430664,97.5199966430664,100.23999786376953,282100,100.23999786376953,99.76466573079428,101.09720001220703,97.40800010681153,87.65720001220703
2010-02-04,99.94000244140625,96.13999938964844,99.44000244140625,96.29000091552734,361000,96.29000091552734,99.31933237711588,101.03639999389648,97.47520011901855,87.85815002441406
2010-02-05,98.44999694824219,93.94999694824219,96.01000213623047,96.94000244140625,620400,96.94000244140625,98.86066589355468,100.97080001831054,97.54240013122559,88.05695003509521
2010-02-08,96.9800033569336,94.45999908447266,96.3499984741211,94.45999908447266,312400,94.45999908447266,98.41866607666016,100.86020004272461,97.57490013122559,88.25690002441407
2010-02-09,96.18000030517578,95.26000213623047,95.48999786376953,95.58999633789062,156800,95.58999633789062,98.01133270263672,100.77739990234375,97.60710006713867,88.45255001068115
2010-02-10,95.66999816894531,93.98999786376953,95.25,94.0999984741211,120100,94.0999984741211,97.5633326212565,100.68059982299805,97.61890007019043,88.6397500038147
2010-02-11,95.02999877929688,93.6500015258789,93.73999786376953,94.8499984741211,221400,94.8499984741211,97.2086659749349,100.5879997253418,97.63870002746582,88.82334999084473
2010-02-12,94.66999816894531,93.43000030517578,93.94999694824219,94.33000183105469,424800,94.33000183105469,96.91199951171875,100.47779983520508,97.66440002441406,88.9889999961853
2010-02-16,95.7699966430664,94.22000122070312,94.80000305175781,95.76000213623047,209700,95.76000213623047,96.68999989827473,100.40179992675782,97.71220001220703,89.15965000152588
2010-02-17,96.44999694824219,95.69999694824219,95.80999755859375,96.23999786376953,157700,96.23999786376953,96.50799967447917,100.35699981689453,97.76769996643067,89.26279998779297
2010-02-18,96.54000091552734,95.83999633789062,96.30999755859375,96.0,180200,96.0,96.35933278401693,100.29819976806641,97.84599998474121,89.36279998779297
2010-02-19,97.51000213623047,95.08999633789062,95.62999725341797,97.43000030517578,245600,97.43000030517578,96.3653330485026,100.27219970703125,97.94930000305176,89.47270000457763
2010-02-22,98.43000030517578,97.44000244140625,98.30999755859375,98.36000061035156,243500,98.36000061035156,96.42466634114584,100.2913996887207,98.0425,89.58645000457764
2010-02-23,98.66999816894531,97.80000305175781,98.44999694824219,98.36000061035156,247600,98.36000061035156,96.46999969482422,100.31279968261718,98.12980003356934,89.70005001068115
2010-02-24,99.3499984741211,98.0,98.20999908447266,98.55000305175781,169600,98.55000305175781,96.5,100.3147998046875,98.20940010070801,89.80955001831055
2010-02-25,98.91999816894531,97.11000061035156,98.01000213623047,98.79000091552734,137600,98.79000091552734,96.40333353678385,100.30459976196289,98.29910011291504,89.93005001068116
2010-02-26,99.73999786376953,98.41000366210938,98.41000366210938,99.41000366210938,140000,99.41000366210938,96.61133371988932,100.26559982299804,98.3984001159668,90.06075004577637
2010-03-01,102.9800033569336,99.43000030517578,99.86000061035156,102.62000274658203,215500,102.62000274658203,96.99000040690105,100.2615998840332,98.52760017395019,90.2142000579834
2010-03-02,103.83999633789062,102.31999969482422,102.66999816894531,103.61000061035156,156400,103.61000061035156,97.60000050862631,100.2915998840332,98.66820014953613,90.3718000793457
2010-03-03,104.62999725341797,103.36000061035156,103.87000274658203,103.94000244140625,96900,103.94000244140625,98.156667582194,100.35079986572265,98.81560020446777,90.52870010375976
2010-03-04,104.37999725341797,101.6500015258789,104.18000030517578,103.37000274658203,231500,103.37000274658203,98.77466786702475,100.35759994506836,98.93400024414062,90.67375011444092
2010-03-05,105.5999984741211,104.0,104.20999908447266,105.5,154800,105.5,99.48466796875,100.39220001220703,99.06640022277833,90.83175010681153
2010-03-08,105.76000213623047,104.80999755859375,105.02999877929688,105.29000091552734,153200,105.29000091552734,100.21533457438152,100.37760009765626,99.1903002166748,90.99070011138916
2010-03-09,105.5,104.4800033569336,105.29000091552734,105.0,84200,105.0,100.83133443196614,100.36380004882812,99.3128002166748,91.15630012512207
2010-03-10,106.05999755859375,104.58000183105469,104.62000274658203,105.62000274658203,284000,105.62000274658203,101.45666809082032,100.35140014648438,99.42510025024414,91.33140014648437
2010-03-11,106.18000030517578,104.62999725341797,105.69000244140625,105.30000305175781,197200,105.30000305175781,102.07666829427083,100.34280014038086,99.53060028076172,91.49210014343262
2010-03-12,106.0999984741211,104.87999725341797,105.5,106.08999633789062,120600,106.08999633789062,102.6540013631185,100.34600006103516,99.65890022277831,91.66320011138916
2010-03-15,107.36000061035156,105.7699966430664,106.08999633789062,107.16999816894531,150000,107.16999816894531,103.2413345336914,100.37,99.78870018005371,91.84045009613037
2010-03-16,109.23999786376953,107.2300033569336,107.2300033569336,109.13999938964844,304300,109.13999938964844,103.96000111897787,100.45300003051757,99.94440017700195,92.03020008087158
2010-03-17,109.75,108.55999755859375,109.23999786376953,108.80999755859375,151200,108.80999755859375,104.64400075276693,100.51639999389648,100.11770011901855,92.19730007171631
2010-03-18,109.22000122070312,107.8499984741211,109.05000305175781,108.22000122070312,97100,108.22000122070312,105.27266743977864,100.62080001831055,100.26700012207031,92.34715007781982
2010-03-19,108.25,107.0199966430664,107.19999694824219,107.19999694824219,186900,107.19999694824219,105.79200032552083,100.72059997558594,100.41130012512207,92.49695007324219
2010-03-22,108.7699966430664,106.43000030517578,107.06999969482422,108.5999984741211,145900,108.5999984741211,106.19066670735677,100.88379989624023,100.57390014648438,92.65330005645752
2010-03-23,109.9800033569336,108.41000366210938,108.95999908447266,109.7699966430664,105500,109.7699966430664,106.60133310953776,101.0363998413086,100.75160011291504,92.81735004425049
2010-03-24,109.33999633789062,108.25,108.77999877929688,108.36000061035156,120300,108.36000061035156,106.89599965413412,101.14259979248047,100.92760009765625,92.97705005645751
2010-03-25,110.75,108.6500015258789,109.1500015258789,109.41999816894531,135200,109.41999816894531,107.29933268229166,101.29919982910157,101.0858000946045,93.1383500289917
2010-03-26,110.0,108.87000274658203,109.62000274658203,109.38999938964844,80000,109.38999938964844,107.5586659749349,101.42759979248046,101.20470008850097,93.30125003814697
2010-03-29,111.44999694824219,108.93000030517578,109.01000213623047,109.05999755859375,245100,109.05999755859375,107.80999908447265,101.53239974975585,101.32720008850097,93.45830001831055
2010-03-30,111.06999969482422,108.94000244140625,109.44000244140625,110.30999755859375,123200,110.30999755859375,108.16399892171223,101.71679977416993,101.46100006103515,93.62334999084473
2010-03-31,110.77999877929688,109.19999694824219,110.30999755859375,109.19999694824219,124900,109.19999694824219,108.40266520182291,101.86679977416992,101.58330001831055,93.79344997406005
2010-04-01,110.98999786376953,109.6500015258789,109.86000061035156,110.26000213623047,100900,110.26000213623047,108.73333180745443,102.05559982299805,101.68970001220703,93.97319999694824
2010-04-05,111.37000274658203,110.30000305175781,110.33000183105469,111.19000244140625,158900,111.19000244140625,109.07333221435547,102.27599990844726,101.8077000427246,94.15584999084473
2010-04-06,112.75,109.91000366210938,110.38999938964844,112.58000183105469,185800,112.58000183105469,109.43399912516276,102.55199996948242,101.9292000579834,94.34409999847412
2010-04-07,112.87000274658203,111.33000183105469,112.66000366210938,112.2699966430664,121500,112.2699966430664,109.64266560872396,102.81559997558594,102.0476000213623,94.52784999847412
2010-04-08,112.54000091552734,110.55999755859375,112.22000122070312,112.31999969482422,174700,112.31999969482422,109.87666575113933,103.08259994506835,102.17480003356934,94.72084999084473
2010-04-09,113.4800033569336,111.94999694824219,112.33000183105469,113.4800033569336,97200,113.4800033569336,110.22733256022136,103.38759994506836,102.3207000732422,94.92725002288819
2010-04-12,114.48999786376953,113.33999633789062,113.48999786376953,114.22000122070312,120000,114.22000122070312,110.69533284505208,103.72520004272461,102.47230010986328,95.1271000289917
2010-04-13,115.47000122070312,113.83999633789062,114.16000366210938,115.26000213623047,228200,115.26000213623047,111.1393330891927,104.08100006103516,102.61830009460449,95.3229500579834
2010-04-14,116.98999786376953,115.41999816894531,115.48999786376953,116.68000030517578,157200,116.68000030517578,111.6,104.46100006103515,102.79080009460449,95.52715007781983
2010-04-15,117.75,116.2300033569336,116.2300033569336,116.58000183105469,103200,116.58000183105469,112.1480000813802,104.83060012817383,102.95630012512207,95.72645008087159
2010-04-16,117.7300033569336,115.66000366210938,116.5999984741211,117.29000091552734,296100,117.29000091552734,112.67266693115235,105.17160018920899,103.134400100708,95.92715007781982
2010-04-19,117.2300033569336,115.83000183105469,116.2300033569336,116.91999816894531,146100,116.91999816894531,113.17466684977214,105.58420013427734,103.31030006408692,96.11965007781983
2010-04-20,117.7300033569336,116.61000061035156,117.30000305175781,116.87000274658203,163000,116.87000274658203,113.6953338623047,105.98280014038086,103.47680007934571,96.31865009307862
2010-04-21,117.5,115.9800033569336,116.72000122070312,116.44999694824219,162000,116.44999694824219,114.10466715494792,106.42260009765624,103.64140007019043,96.52195007324218
2010-04-22,115.87000274658203,114.66000366210938,115.27999877929688,115.2300033569336,233200,115.2300033569336,114.50666758219401,106.81540023803711,103.79640007019043,96.71810009002685
2010-04-23,116.7699966430664,114.1500015258789,115.0199966430664,116.76000213623047,242500,116.76000213623047,114.94000091552735,107.2686003112793,103.97460006713867,96.92470008850097
2010-04-26,117.9000015258789,116.29000091552734,116.37999725341797,116.69999694824219,194400,116.69999694824219,115.30733388264974,107.70560028076171,104.14680000305175,97.13155006408691
2010-04-27,120.12000274658203,115.95999908447266,116.77999877929688,116.30999755859375,289200,116.30999755859375,115.55600026448568,108.1452001953125,104.31150001525879,97.33530006408691
2010-04-28,118.87000274658203,116.2300033569336,116.87999725341797,118.41999816894531,278700,118.41999816894531,115.96600036621093,108.5984001159668,104.5001000213623,97.54775005340576
2010-04-29,120.95999908447266,118.87000274658203,118.88999938964844,119.83000183105469,327400,119.83000183105469,116.46666717529297,109.0702001953125,104.71360000610352,97.76605007171631
2010-04-30,130.1699981689453,125.45999908447266,127.47000122070312,125.4800033569336,503900,125.4800033569336,117.26666717529297,109.65980026245117,104.97900001525879,97.99950008392334
2010-05-03,127.62000274658203,124.83999633789062,126.58000183105469,126.69999694824219,274900,126.69999694824219,118.09866689046224,110.2452001953125,105.25869995117188,98.23260005950928
2010-05-04,125.41999816894531,122.80999755859375,125.25,123.66000366210938,372500,123.66000366210938,118.6586669921875,110.75120025634766,105.52129997253418,98.44265007019042
2010-05-05,122.6500015258789,119.68000030517578,122.6500015258789,120.19999694824219,268700,120.19999694824219,118.8933334350586,111.18800018310547,105.75039993286133,98.62025005340575
2010-05-06,120.0199966430664,111.61000061035156,120.0199966430664,117.52999877929688,351300,117.52999877929688,118.9566665649414,111.56760009765625,105.94119995117188,98.78200004577637
2010-05-07,116.41999816894531,111.81999969482422,116.16999816894531,112.45999908447266,278200,112.45999908447266,118.6346664428711,111.84100006103516,106.07279991149902,98.91930004119872
2010-05-10,118.75,116.02999877929688,116.12999725341797,117.56999969482422,306800,117.56999969482422,118.6779998779297,112.20419998168946,106.23489990234376,99.08105003356934
2010-05-11,120.29000091552734,116.37999725341797,117.0,119.94999694824219,286900,119.94999694824219,118.88333282470703,112.55079986572265,106.40619987487793,99.26270000457764
2010-05-12,122.0,119.93000030517578,119.97000122070312,122.0,231400,122.0,119.25333302815756,112.91859985351563,106.60509986877442,99.45420001983642
2010-05-13,121.62000274658203,119.93000030517578,121.5,120.4800033569336,212500,120.4800033569336,119.60333302815755,113.24939987182617,106.80009986877441,99.63740005493165
2010-05-14,120.20999908447266,117.47000122070312,120.20999908447266,118.25,495100,118.25,119.70266621907552,113.54699981689453,106.95229988098144,99.81050006866455
2010-05-17,119.27999877929688,116.56999969482422,118.36000061035156,118.5999984741211,203600,118.5999984741211,119.82933298746745,113.80899978637696,107.10059989929199,99.98240005493165
2010-05-18,119.95999908447266,116.0,119.95999908447266,116.33999633789062,325500,116.33999633789062,119.83133290608724,114.02999969482421,107.20379989624024,100.14380004882813
2010-05-19,116.45999908447266,114.80000305175781,115.5,116.04000091552734,344500,116.04000091552734,119.67266642252604,114.25079971313477,107.30729988098145,100.29835006713867
2010-05-20,114.70999908447266,110.08000183105469,114.70999908447266,110.81999969482422,382800,110.81999969482422,119.071999613444,114.35479965209962,107.35309989929199,100.4235500717163
