Date,High,Low,Open,Close,Volume,Adj Close,NVR-15ma,NVR-50ma,NVR-100ma,NVR-200ma
2004-07-06,493.0,486.5,492.0,487.75,35100,487.75,471.70066731770834,452.5928002929688,455.10839996337893,464.0200494384766
2004-07-07,492.0,482.0,487.0,482.75,31300,482.75,473.6840006510417,453.08980041503906,455.1558999633789,464.12854949951173
2004-07-08,484.0,470.0,484.0,470.5,64100,470.5,475.08400065104166,453.3298004150391,455.0908999633789,464.1560494995117
2004-07-09,473.0299987792969,468.0,472.3999938964844,470.8999938964844,27400,470.8999938964844,476.41066691080727,453.51780029296873,455.14489990234375,464.2365495300293
2004-07-12,478.0,469.0,470.4200134277344,478.0,17500,478.0,478.3440002441406,454.06780029296874,455.2448999023438,464.3440495300293
2004-07-13,488.0,477.0,477.5,487.25,28700,487.25,480.62733357747396,454.8148004150391,455.45739990234375,464.5140495300293
2004-07-14,489.25,481.1000061035156,487.25,484.0,26500,484.0,481.49400024414064,455.47480041503906,455.68190002441406,464.63629959106447
2004-07-15,486.5,480.0,483.4700012207031,484.0,17700,484.0,481.9606669108073,456.15480041503906,456.07940002441404,464.7562995910645
2004-07-16,494.989990234375,485.0,485.5,489.8500061035156,31100,489.8500061035156,481.817333984375,457.0468005371094,456.52290008544924,464.883049621582
2004-07-19,492.7699890136719,472.0,492.5,476.8999938964844,78100,476.8999938964844,481.3440002441406,457.6448004150391,456.8419000244141,464.93504959106446
2004-07-20,474.8999938964844,458.0,474.8999938964844,467.510009765625,74300,467.510009765625,481.01133422851564,458.12500061035155,457.13200012207034,464.8275996398926
2004-07-21,471.0,458.010009765625,468.0,458.5,39200,458.5,479.9113342285156,459.0950006103516,457.1870001220703,464.679599609375
2004-07-22,464.0,456.04998779296875,459.5,459.0,45500,459.0,478.23133341471356,459.99480041503904,457.1520001220703,464.529599609375
2004-07-23,459.0,450.5,457.0,452.8999938964844,29000,452.8999938964844,476.22133382161456,460.6326000976562,456.97100006103517,464.31909957885745
2004-07-26,457.0,449.0,451.5,453.989990234375,54900,453.989990234375,473.5866658528646,461.29239990234373,456.85839996337893,464.0890495300293
2004-07-27,459.0,447.760009765625,456.0,456.0,52200,456.0,471.4699991861979,461.85260009765625,456.7433999633789,463.86754959106446
2004-07-28,455.0,445.0,454.0,452.75,58500,452.75,469.4699991861979,462.25859985351565,456.5733999633789,463.55629959106443
2004-07-29,466.0,455.0,455.0,462.0,47900,462.0,468.90333251953126,462.89859985351563,456.4463998413086,463.21879959106445
2004-07-30,471.9700012207031,461.0,462.0,466.0,42500,466.0,468.5766662597656,463.5385998535156,456.4063998413086,462.87454971313474
2004-08-02,476.0,465.25,466.25,473.79998779296875,47600,473.79998779296875,468.2966654459635,464.47419982910156,456.4243997192383,462.5485496520996
2004-08-03,480.0,470.5,473.79998779296875,479.8999938964844,39300,479.8999938964844,467.8066650390625,465.40219970703123,456.5832995605469,462.333049621582
2004-08-04,479.8999938964844,472.0,479.8999938964844,475.0,30900,475.0,467.2066650390625,466.21219970703123,456.7732995605469,462.11304962158204
2004-08-05,483.0,472.0,476.5,475.25,60600,475.25,466.6233317057292,466.8751995849609,456.98579956054687,461.989299621582
2004-08-06,477.0,472.0,477.0,475.0,35000,475.0,465.6333312988281,467.27519958496094,457.17079956054687,461.89929962158203
2004-08-09,480.0,473.0,473.0,473.25,45300,473.25,465.38999837239584,467.59319946289065,457.2232995605469,461.80079956054686
2004-08-10,482.0,473.25,473.25,480.75,51700,480.75,466.2726643880208,467.85319946289064,457.31329956054685,461.7657995605469
2004-08-11,485.0,477.1000061035156,480.0,485.0,38100,485.0,468.0393310546875,468.3981994628906,457.5132995605469,461.7399995422363
2004-08-12,485.0,478.54998779296875,485.0,479.25,49100,479.25,469.3893310546875,468.8231994628906,457.60579956054687,461.74004959106446
2004-08-13,484.20001220703125,480.0,481.0,482.0,21800,482.0,471.32933146158854,469.3831994628906,457.7882995605469,461.7172996520996
2004-08-16,495.0,480.1000061035156,480.1000061035156,489.0,42100,489.0,473.6633321126302,470.2031994628906,458.05579956054686,461.7272996520996
2004-08-17,506.0,491.0,491.0,504.5,86500,504.5,476.89666544596355,471.28519958496094,458.60829956054687,461.7824996948242
2004-08-18,509.0,501.0,502.0,508.0,38500,508.0,480.5799987792969,472.28519958496094,459.12329956054685,461.88949966430664
2004-08-19,508.0,503.6600036621094,508.0,504.5,20300,504.5,483.4133321126302,473.28519958496094,459.66829956054687,461.9649996948242
2004-08-20,509.0,501.95001220703125,503.5,508.0,30100,508.0,486.2133321126302,474.47019958496094,460.2232995605469,462.00609970092773
2004-08-23,512.0,502.989990234375,506.25,508.5,33900,508.5,488.52666625976565,475.59019958496094,460.69079956054685,462.11609970092775
2004-08-24,509.0,501.0,508.5,507.0,29600,507.0,490.3333333333333,476.7401995849609,461.1607995605469,462.18109970092775
2004-08-25,506.010009765625,495.5,506.0,498.5,21000,498.5,491.9,477.65019958496094,461.5157995605469,462.21734970092774
2004-08-26,506.0,495.0,495.0,504.6000061035156,27400,504.6000061035156,493.85666707356773,478.75219970703125,462.051799621582,462.4078497314453
2004-08-27,504.04998779296875,499.0,501.0,501.04998779296875,21200,501.04998779296875,495.5933329264323,479.7531994628906,462.5822994995117,462.58059967041015
2004-08-30,502.0,496.0,500.0,497.010009765625,40900,497.010009765625,497.177333577474,480.7133996582031,463.002399597168,462.71569976806643
2004-08-31,502.92999267578125,496.010009765625,500.0,502.25,25400,502.25,498.6106669108073,481.69839965820313,463.4633996582031,462.8300997924805
2004-09-01,504.010009765625,498.0,501.0,501.5,28500,501.5,499.7106669108073,482.30839965820314,463.99839965820314,462.96634979248046
2004-09-02,504.0,497.1499938964844,499.0,503.0,22000,503.0,501.29400024414065,482.8283996582031,464.6288995361328,463.1188497924805
2004-09-03,508.0,500.0,503.0,503.0,18500,503.0,502.6940002441406,483.04839965820315,465.2933996582031,463.2725997924805
2004-09-07,517.0,506.0,506.0,515.989990234375,35600,515.989990234375,504.4933329264323,483.6881994628906,466.10829956054687,463.50129974365234
2004-09-08,515.0,509.0,514.9500122070312,509.0,21100,509.0,504.7933329264323,484.41819946289064,466.85829956054687,463.69504974365236
2004-09-09,514.0,506.0,509.0,512.0,13900,512.0,505.05999959309895,485.15819946289065,467.5232995605469,463.89254974365235
2004-09-10,518.25,508.0,511.0,516.0,21100,516.0,505.8266662597656,485.79419921875,468.2232995605469,464.09629974365237
2004-09-13,529.75,518.0,518.0,528.0,47800,528.0,507.159999593099,486.6931994628906,469.06339965820314,464.3312997436523
2004-09-14,535.0,526.0,527.0,532.25,59300,532.25,508.7433329264323,487.46799926757814,469.8228997802734,464.5475497436523
2004-09-15,537.5,527.219970703125,532.25,534.5,35500,534.5,510.5766662597656,488.40299926757814,470.4978997802734,464.77254974365235
2004-09-16,543.6199951171875,535.0499877929688,535.5,541.75,28800,541.75,513.4599995930989,489.58299926757815,471.3363998413086,465.0262997436523
2004-09-17,543.239990234375,538.52001953125,541.0,540.4000244140625,30100,540.4000244140625,515.8466674804688,490.9809997558594,472.15540008544923,465.25334991455077
2004-09-20,541.5499877929688,537.0,539.75,539.5,41800,539.5,518.4100016276042,492.3529998779297,472.9354000854492,465.51084991455076
2004-09-21,561.0,540.5,540.5,561.0,85400,561.0,522.6760009765625,494.0129998779297,474.0404000854492,465.89084991455076
2004-09-22,563.97998046875,554.0,561.0,556.010009765625,45900,556.010009765625,526.2600016276042,495.38820007324216,475.10150024414065,466.26464996337893
2004-09-23,559.0,551.0,558.0,552.0,70500,552.0,529.6266682942709,496.7482000732422,476.11150024414064,466.6196499633789
2004-09-24,551.3499755859375,546.0,551.0,550.0,49800,550.0,532.7600016276042,498.06820007324217,477.11150024414064,466.96389999389646
2004-09-27,559.5,545.02001953125,549.0,554.0,55500,554.0,536.1600016276042,499.35119995117185,478.1990002441406,467.3501499938965
2004-09-28,555.0,547.0,554.0,548.0,54000,548.0,538.2940022786458,500.7732000732422,479.2090002441406,467.74514999389646
2004-09-29,548.9000244140625,543.0,547.0,548.9000244140625,34900,548.9000244140625,540.95400390625,502.40100036621095,480.26300048828125,468.0946501159668
2004-09-30,556.0,548.9000244140625,548.9000244140625,551.0,53400,551.0,543.55400390625,504.2510003662109,481.6730004882813,468.40965011596677
2004-10-01,555.2000122070312,546.0,551.0,549.75,64400,549.75,545.80400390625,506.0660003662109,483.030400390625,468.7684501647949
2004-10-04,554.0,539.030029296875,551.0,540.75,130600,540.75,546.65400390625,507.82300048828125,484.22780029296877,469.0972001647949
2004-10-05,538.75,530.010009765625,537.0,535.0,98400,535.0,546.8373372395833,509.4432006835938,485.36780029296875,469.3622001647949
2004-10-06,539.5,534.0,534.0,538.0,49800,538.0,547.0706705729167,511.08320068359376,486.467900390625,469.6075001525879
2004-10-07,539.0,529.0,536.75,533.7999877929688,61700,533.7999877929688,546.5406697591146,512.7042004394531,487.48140014648436,469.8790000915527
2004-10-08,540.0,532.5,534.489990234375,538.510009765625,64700,538.510009765625,546.4146687825521,514.2344006347656,488.5665002441406,470.16105010986325
2004-10-11,542.0,533.25,539.0,538.75,55700,538.75,546.364668782552,515.6894006347657,489.61400024414064,470.44475006103517
2004-10-12,540.0999755859375,536.25,538.0,539.0,78900,539.0,544.8980021158854,516.9934008789063,490.7338003540039,470.75050003051757
2004-10-13,542.0499877929688,533.0,536.5,542.0399780273438,89100,542.0399780273438,543.9666666666667,518.2362005615234,491.81920013427737,471.0456999206543
2004-10-14,552.5,539.0,543.0,544.0,58500,544.0,543.4333333333333,519.6162005615234,492.91420013427734,471.3631999206543
2004-10-15,548.0,542.0,545.0,547.0,45100,547.0,543.2333333333333,521.0512005615234,493.9632000732422,471.7369499206543
2004-10-18,561.0,541.0,546.0,559.4000244140625,77700,559.4000244140625,543.5933349609375,522.7392010498047,495.0072003173828,472.2039500427246
2004-10-19,573.989990234375,558.5999755859375,560.4000244140625,559.0,104200,559.0,544.3266682942708,524.4542010498047,496.02370025634764,472.83520004272464
2004-10-20,562.0,554.6599731445312,556.5,560.0999755859375,69000,560.0999755859375,545.0733317057292,526.0412005615234,496.947200012207,473.4756999206543
2004-10-21,580.4299926757812,558.0,560.0,578.0,157400,578.0,546.8733317057291,527.9012005615234,498.149700012207,474.1706999206543
2004-10-22,591.5,577.280029296875,578.0,581.010009765625,119800,581.010009765625,548.9573323567708,529.936400756836,499.37980010986325,474.8657499694824
2004-10-25,594.9500122070312,579.0,579.0,594.5,95900,594.5,552.5406656901042,532.186400756836,500.7848001098633,475.6994999694824
2004-10-26,609.97998046875,595.5,595.5,609.75,129800,609.75,557.5239990234375,534.6014007568359,502.4023001098633,476.52074996948244
2004-10-27,620.4000244140625,606.0,607.0,618.0,111500,618.0,562.8573323567708,536.8714007568359,504.07830017089844,477.4419999694824
2004-10-28,635.0,612.0,614.0,625.0,71500,625.0,568.937333170573,539.2114007568359,505.74830017089846,478.39324996948244
2004-10-29,627.0,619.9400024414062,623.0,627.0,48500,627.0,574.8366658528646,541.661400756836,507.4733001708984,479.2857499694824
2004-11-01,633.0,622.3200073242188,630.0,631.25,49500,631.25,581.0033325195312,544.1264007568359,509.2983001708984,480.24699996948243
2004-11-02,633.989990234375,628.0,630.0,633.0,61100,633.0,587.2699991861979,546.6164007568359,511.1033001708984,481.2119999694824
2004-11-03,639.0,625.510009765625,634.75,630.0,90300,630.0,593.1340006510417,549.0764007568359,512.9083001708984,482.16699996948245
2004-11-04,643.0,624.0,628.0,642.510009765625,89500,642.510009765625,599.7013346354166,551.9566009521484,514.8034002685547,483.13455001831056
2004-11-05,650.0,640.0,642.510009765625,649.0,53700,649.0,606.5013346354167,554.8446008300781,516.7984002685547,484.15455001831054
2004-11-08,655.9500122070312,649.0,649.010009765625,655.9500122070312,39600,655.9500122070312,612.9380004882812,557.9426013183594,518.847900390625,485.2505500793457
2004-11-09,663.0,656.0,658.0,659.9500122070312,42700,659.9500122070312,619.6680013020833,561.2014013671875,520.9574005126954,486.3278001403809
2004-11-10,660.0,657.0,659.0,659.7000122070312,35200,659.7000122070312,626.3080037434896,564.3504016113282,523.0244006347656,487.453800201416
2004-11-11,659.0,650.0,658.5,655.0,30600,655.0,631.441337076823,567.4204016113281,524.8644006347656,488.656300201416
2004-11-12,663.5,654.5,655.0,663.5,89100,663.5,636.9406697591146,570.6304016113281,526.7294006347656,489.84885025024414
2004-11-15,679.0,665.0,665.4000244140625,673.0,123900,673.0,642.174003092448,574.0304016113281,528.5394006347656,491.04135025024414
2004-11-16,672.4500122070312,666.2100219726562,669.0,671.0,67600,671.0,646.2573364257812,577.1306018066406,530.4094006347656,492.22135025024414
2004-11-17,684.0,669.9000244140625,671.0,683.7100219726562,67500,683.7100219726562,650.6380045572917,580.6248022460937,532.5215008544922,493.38990036010745
2004-11-18,706.0,681.010009765625,683.0,698.5,87300,698.5,655.5380045572916,584.3548022460938,534.7565008544922,494.6324003601074
2004-11-19,697.5,679.0,696.5,686.0,105800,686.0,659.471337890625,587.7548022460937,536.7745007324219,495.76240036010745
2004-11-22,688.0499877929688,680.75,685.0,685.5,64800,685.5,663.0880045572917,590.9048022460937,538.7990008544922,496.77490036010744
2004-11-23,687.989990234375,680.010009765625,685.9500122070312,686.0,81000,686.0,666.621337890625,593.9798022460938,540.723900756836,497.8199003601074
2004-11-24,694.9000244140625,685.0,685.0,693.0,25700,693.0,670.821337890625,597.1498022460937,542.776400756836,498.9424003601074
2004-11-26,697.0,691.5499877929688,692.0,694.0,10700,694.0,674.25400390625,600.1948022460938,544.8889007568359,500.02240036010744
2004-11-29,694.0,684.3800048828125,694.0,689.0,48200,689.0,676.9206705729167,603.1668017578126,547.0739007568359,501.08240036010744
2004-11-30,691.8900146484375,682.7000122070312,688.0,690.9000244140625,44400,690.9000244140625,679.2506713867188,606.1948022460938,549.2739010620118,502.2094004821777
2004-12-01,702.0,687.0,688.0,700.5499877929688,46600,700.5499877929688,681.9573364257812,608.9858020019532,551.4994009399414,503.3721504211426
2004-12-02,700.0,691.010009765625,699.5,695.0,51400,695.0,684.3106689453125,611.7656018066406,553.5769009399414,504.51715042114256
2004-12-03,704.6599731445312,696.5,697.5,701.0,54300,701.0,687.3773356119792,614.7456018066406,555.7469009399414,505.7144004821777
2004-12-06,704.5,693.0,700.5,698.02001953125,62400,698.02001953125,689.6786702473959,617.7060021972657,557.8871011352539,506.98325057983396
2004-12-07,698.1799926757812,690.010009765625,696.0499877929688,693.0,19200,693.0,691.0120035807291,620.4860021972656,559.9186010742187,508.220750579834
2004-12-08,695.0,685.0999755859375,694.0,691.0,51400,691.0,692.3453369140625,623.3460021972656,562.059601135254,509.450750579834
2004-12-09,718.25,691.760009765625,691.760009765625,716.5,68200,716.5,694.5313354492188,626.6980017089844,564.5495010375977,510.840750579834
2004-12-10,733.5,716.5,716.5,731.5,66100,731.5,696.7313354492187,630.3080017089844,567.2795010375977,512.233250579834
2004-12-13,736.989990234375,725.1400146484375,731.25,734.0,46800,734.0,699.9313354492188,633.9930017089844,570.0295010375977,513.590750579834
2004-12-14,734.0,725.1300048828125,732.0,734.0,55500,734.0,703.1646687825521,637.8580017089844,572.8405010986328,514.905750579834
2004-12-15,754.5,736.0,738.0,754.5,55500,754.5,707.7313354492187,642.2480017089844,575.8456011962891,516.352000579834
2004-12-16,754.8900146484375,744.0,754.5,753.75,68400,753.75,711.7813354492188,646.5630017089844,578.823101196289,517.783250579834
2004-12-17,764.989990234375,756.0,760.0,757.989990234375,50200,757.989990234375,716.0473347981771,651.0468017578125,581.8755010986329,519.2244505310059
2004-12-20,758.8599853515625,753.510009765625,755.5,755.0999755859375,68400,755.0999755859375,720.4539998372396,655.3786010742188,584.8065008544922,520.6264503479003
2004-12-21,764.5,748.0,755.0999755859375,755.239990234375,40600,755.239990234375,724.743330891927,659.7084008789062,587.6989007568359,522.0526502990723
2004-12-22,763.0,756.0,757.25,760.25,26500,760.25,728.7233317057292,664.1334008789063,590.5634008789062,523.4939002990723
2004-12-23,759.75,737.5,758.5,745.5,40800,745.5,732.0899983723958,668.2026013183594,593.2194009399414,524.9013502502441
2004-12-27,745.0,735.0,743.5499877929688,736.0,39500,736.0,734.4233317057292,672.0426013183594,595.8294009399414,526.3013502502441
2004-12-28,752.9500122070312,736.0,736.0,748.0,36000,748.0,737.7553304036459,676.0626013183594,598.5569009399414,527.7713502502442
2004-12-29,756.5,744.7000122070312,748.0,749.0,31000,749.0,741.4886637369792,679.8546008300781,601.2969009399415,529.2338502502441
2004-12-30,769.989990234375,749.0,749.0,765.010009765625,30000,765.010009765625,746.4226643880208,683.9748010253907,604.2145010375976,530.7189002990723
2004-12-31,784.0,765.010009765625,767.0,769.4000244140625,39400,769.4000244140625,749.9493326822917,688.1608020019531,607.1010012817383,532.2071504211426
2005-01-03,759.5,734.0,736.0,741.52001953125,95200,741.52001953125,750.617333984375,691.4312023925781,609.6662014770508,533.5897505187988
2005-01-04,751.8800048828125,720.0499877929688,745.5,720.0599975585938,76200,720.0599975585938,749.6880004882812,694.2122021484375,612.0743014526367,534.8400505065918
2005-01-05,733.0,712.0,720.0999755859375,712.5,78800,712.5,748.2546671549479,696.5722021484376,614.3793014526367,536.0838005065918
2005-01-06,724.75,709.75,710.0,715.0,44700,715.0,745.6213338216146,698.6772021484375,616.6393014526367,537.3475505065918
2005-01-07,714.0,703.6500244140625,710.0,709.0,84000,709.0,742.6380004882812,700.4972021484375,618.6843014526368,538.6463005065918
2005-01-10,750.2000122070312,715.0,715.0,735.2000122070312,83800,735.2000122070312,741.1186686197917,702.7012023925781,620.956301574707,540.0398005676269
2005-01-11,747.6900024414062,730.0,735.2000122070312,746.5,85900,746.5,740.5453369140625,705.0912023925781,623.376301574707,541.522300567627
2005-01-12,753.969970703125,738.0599975585938,746.0,752.5,59800,752.5,740.3626708984375,707.5162023925782,625.821301574707,543.022300567627
2005-01-13,791.489990234375,756.5,760.5,780.510009765625,122900,780.510009765625,741.7133382161459,710.4664025878906,628.5414016723632,544.6161006164551
2005-01-14,801.489990234375,775.5,790.0,797.0,91900,797.0,745.1466715494792,713.8064025878906,631.4414016723633,546.3011006164551
2005-01-18,802.75,779.5800170898438,798.989990234375,793.0,77100,793.0,748.9466715494792,716.8162023925781,634.3864016723633,547.951100616455
2005-01-19,804.5,788.0,799.989990234375,788.0,87500,788.0,751.6133382161458,719.5962023925781,637.2204016113282,549.6361006164551
2005-01-20,786.0499877929688,775.0,786.0499877929688,775.5,81300,775.5,753.3800048828125,721.9872021484375,639.9649017333984,551.273600616455
2005-01-21,794.2999877929688,774.010009765625,778.5,784.0,52200,784.0,754.6460042317708,724.4682019042968,642.8348016357422,552.918600616455
2005-01-24,795.0,782.25,782.25,786.1699829101562,52500,786.1699829101562,755.7640014648438,726.9976013183593,645.6740014648437,554.5687005615234
2005-01-25,789.5,779.0,784.5,779.0,42200,779.0,758.2626668294271,729.4776013183593,648.4490014648437,556.2237005615234
2005-01-26,799.9000244140625,777.9199829101562,780.0,798.25,51500,798.25,763.4753336588542,732.1726013183594,651.4015014648437,558.0152005004883
2005-01-27,796.25,753.0,796.25,773.5,190100,773.5,767.5420003255208,734.1826013183594,654.1065014648437,559.6999505615235
2005-01-28,793.4000244140625,775.0499877929688,778.4000244140625,789.5,80000,789.5,772.5086669921875,736.5526013183594,656.8416015625,561.4749505615234
2005-01-31,795.0,775.5,785.25,791.25,78100,791.25,777.9920003255208,738.7034008789062,659.6641015625,563.2612005615234
2005-02-01,799.0,789.0,791.75,793.25,120500,793.25,781.8619995117188,740.5984008789062,662.4766015625,564.9999505615234
2005-02-02,796.0,788.1599731445312,795.25,794.0,39400,794.0,785.0286661783854,742.7584008789063,665.2566015625,566.7399505615234
2005-02-03,794.739990234375,784.0499877929688,790.0,785.75,38100,785.75,787.2453328450521,744.7634008789063,667.8341015625,568.4487506103516
2005-02-04,808.010009765625,785.5,787.25,806.75,87600,806.75,788.9946655273437,747.1784008789062,670.5791015625,570.2010006713867
2005-02-07,819.489990234375,800.0,806.75,805.0,37700,805.0,789.527998860677,749.4184008789063,673.2841015625,571.8910006713867
2005-02-08,813.0,795.0,805.0,808.0,106800,808.0,790.527998860677,751.6984008789062,675.9466015625,573.6415007019043
2005-02-09,808.0,782.530029296875,808.0,785.5,77500,785.5,790.3613321940104,753.6284008789063,678.3976013183594,575.2765007019043
2005-02-10,785.010009765625,775.27001953125,785.0,783.0,62700,783.0,790.8613321940104,755.470400390625,680.8326013183594,576.8840007019043
2005-02-11,772.5,757.1500244140625,772.5,762.25,99800,762.25,789.4113321940105,756.7044006347656,682.8451013183594,578.4427507019043
2005-02-14,775.0,761.0,762.25,771.0,60000,771.0,788.4,758.2244006347656,684.9950012207031,580.0482507324218
2005-02-15,779.7999877929688,770.0,771.0,772.0999755859375,51200,772.0999755859375,787.9399983723958,759.6464001464843,687.1960009765625,581.6537506103516
2005-02-16,784.989990234375,773.7000122070312,777.0,783.0,54500,783.0,786.9233317057292,761.3459997558593,689.5260009765625,583.3187506103516
2005-02-17,796.97998046875,784.8499755859375,785.0,790.010009765625,40000,790.010009765625,788.0239990234375,763.2861999511719,691.8861010742188,585.0425506591797
2005-02-18,790.0,780.2100219726562,790.0,785.0,35200,785.0,787.7239990234375,765.1661999511718,694.2561010742188,586.7325506591797
2005-02-22,786.0,774.5,784.0,774.5,56000,774.5,786.6073323567708,766.3261999511719,696.5121008300781,588.3875506591797
2005-02-23,796.0,774.0,777.5,792.0,86300,792.0,786.5239990234375,767.5361999511719,698.9221008300781,590.2975506591797
2005-02-24,805.0,789.0,793.5,800.0499877929688,66500,800.0499877929688,786.9273315429688,768.8571997070312,701.4251007080078,592.2277505493164
2005-02-25,812.0,795.02001953125,800.0499877929688,805.5,65200,805.5,788.2439982096354,770.2871997070313,704.0726007080078,594.1502005004883
2005-02-28,806.5,790.5,806.5,792.25,28400,792.25,787.2773315429688,771.0421997070313,706.6451007080078,596.0064505004883
2005-03-01,801.989990234375,790.989990234375,794.25,798.0,52400,798.0,786.8106648763021,771.9271997070313,709.2451007080078,597.8565005493164
2005-03-02,800.0,791.0,796.0,797.0,35600,797.0,786.0773315429688,772.7073999023437,711.8771008300781,599.6792504882812
2005-03-03,807.0,795.3499755859375,799.25,797.25,49900,797.25,786.860664876302,773.550400390625,714.4645007324219,601.5155004882813
2005-03-04,804.8400268554688,790.02001953125,800.25,799.0,79700,799.0,787.9273315429688,774.4256005859374,717.0670007324219,603.3405004882812
2005-03-07,816.0,799.010009765625,801.0,807.5,31200,807.5,790.9439982096354,775.3706005859375,719.7520007324218,605.2429005432128
2005-03-08,805.1799926757812,796.0,804.0,796.0,33700,796.0,792.610664876302,776.3806005859375,722.2916009521484,607.0554005432128
2005-03-09,793.0,785.1099853515625,792.9000244140625,790.0,77900,790.0,793.8039998372395,777.4606005859375,724.7516009521485,608.8329005432129
2005-03-10,795.8800048828125,781.5,790.0,782.0,59800,782.0,793.7373331705729,778.1406005859375,727.1016009521485,610.5324005126953
2005-03-11,786.0,772.25,782.0,782.5,72000,782.5,793.2366658528646,778.8106005859376,729.3326007080078,612.1699005126953
2005-03-14,789.9000244140625,777.5,782.5,786.7899780273438,66000,786.7899780273438,793.3559977213541,779.2461999511719,731.6105004882812,613.8171003723145
2005-03-15,802.5,789.0,790.0,795.260009765625,53900,795.260009765625,794.7399983723958,779.7633996582031,733.9621008300782,615.4546504211426
2005-03-16,806.0,795.010009765625,800.0,795.0999755859375,52100,795.0999755859375,794.9466634114583,780.8349987792968,736.1331005859375,617.1414002990723
2005-03-17,797.0,786.1500244140625,797.0,789.25,57300,789.25,794.2266642252604,782.218798828125,738.2155004882812,618.7976502990723
2005-03-18,801.9500122070312,788.5,789.25,790.5,42600,790.5,793.2266642252604,783.778798828125,740.1755004882813,620.4801502990723
2005-03-21,793.0,784.6500244140625,787.5,789.75,59900,789.75,793.0599975585938,785.273798828125,741.9755004882812,622.1889002990723
2005-03-22,807.0,795.5,796.5,795.5,130400,795.5,792.8933308919271,787.003798828125,743.7505004882812,623.9144003295899
2005-03-23,798.989990234375,789.8499755859375,795.5,798.5,45300,798.5,792.993330891927,788.2697985839844,745.4855004882812,625.6169003295898
2005-03-24,813.5,801.25,802.5,801.25,43600,801.25,793.2599975585938,789.3647985839843,747.2280004882813,627.3506503295898
2005-03-28,803.9000244140625,797.0999755859375,802.2999877929688,798.0,50700,798.0,793.1933308919271,790.2747985839844,748.8955004882813,629.0969003295899
2005-03-29,804.989990234375,785.5,797.0,785.510009765625,90100,785.510009765625,791.7273315429687,790.3747985839843,750.4206005859374,630.761950378418
2005-03-30,797.0,784.25,788.0,790.25,44900,790.25,791.3439982096354,790.2397985839843,752.0231005859375,632.465700378418
2005-03-31,794.9500122070312,784.25,792.0,785.0,42500,785.0,791.010664876302,790.0797985839844,753.4480004882812,634.125700378418
2005-04-01,794.6400146484375,785.0,791.0,794.5,44600,794.5,791.8439982096354,790.2097985839844,754.9030004882812,635.850700378418
2005-04-04,803.9000244140625,790.3499755859375,792.5,803.3499755859375,53300,803.3499755859375,793.2339965820313,790.7667980957032,756.3770001220703,637.6124502563476
2005-04-05,807.9500122070312,796.5,804.9000244140625,796.5,38000,796.5,793.8813313802083,791.0167980957032,757.7425,639.3499502563477
2005-04-06,796.5,783.25,796.5,786.0,47100,786.0,793.2639973958334,791.0133984375,759.0054998779297,641.0149502563477
2005-04-07,798.0,787.5,788.0,797.0,55100,797.0,793.3906656901041,791.3733984375,760.4254998779297,642.6449502563477
2005-04-08,802.989990234375,794.260009765625,797.0,796.75,23200,796.75,793.8906656901041,791.3433984375,761.7579998779297,644.2437002563477
2005-04-11,798.25,794.010009765625,797.75,796.0,16700,796.0,794.2573323567708,791.7933984375,762.9879998779297,645.7637002563476
2005-04-12,805.2999877929688,792.0,796.0,802.510009765625,51100,802.510009765625,795.1079996744792,792.0535986328125,764.303099975586,647.3562503051758
2005-04-13,804.0,790.0,804.0,790.0999755859375,60200,790.0999755859375,794.747998046875,792.0305981445313,765.3669995117187,648.9442501831055
2005-04-14,791.0,774.010009765625,790.1099853515625,776.0,75400,776.0,793.247998046875,791.6855981445312,766.1419995117187,650.4492501831055
2005-04-15,781.0,752.0,777.0,752.010009765625,106500,752.010009765625,789.96533203125,790.8457983398438,766.802099609375,651.7883001708984
2005-04-18,757.0,746.0,754.0,749.0999755859375,94700,749.0999755859375,786.7053304036458,790.1127978515625,767.4380993652344,653.1185501098632
2005-04-19,748.0900268554688,726.5,745.0999755859375,745.0,120700,745.0,784.0046630859375,788.8777978515625,768.0280993652344,654.3760000610351
2005-04-20,747.5,734.719970703125,745.0,738.9600219726562,71600,738.9600219726562,780.5853312174479,787.5569982910156,768.487699584961,655.6320501708984
2005-04-21,745.969970703125,737.0999755859375,742.0,739.5,49200,739.5,777.5519978841146,786.1869982910156,768.9426995849609,656.9158001708985
2005-04-22,742.4500122070312,729.0,740.0,729.5,44000,729.5,773.2186645507812,785.0669982910156,769.347699584961,658.2108001708984
2005-04-25,756.0,722.5,723.5,748.0,74600,748.0,769.5286661783854,784.3669982910156,769.9186993408204,659.596300201416
2005-04-26,756.0,737.1900024414062,751.0,742.25,67400,742.25,765.9119995117187,783.9669982910157,770.3356994628906,660.917550201416
2005-04-27,744.9500122070312,735.02001953125,742.25,739.010009765625,32600,739.010009765625,762.7793334960937,783.3271984863281,770.7757995605468,662.1763502502441
2005-04-28,740.0,725.0,739.0,728.510009765625,51500,728.510009765625,758.2133341471355,782.4553991699219,771.0508996582031,663.3989002990722
2005-04-29,733.9500122070312,714.6900024414062,731.0,718.3499755859375,75700,718.3499755859375,752.9866658528646,781.1623986816406,771.25419921875,664.570650177002
2005-05-02,721.5,707.5499877929688,721.5,712.5,73300,712.5,747.419999186198,779.6121984863281,771.44919921875,665.6839001464843
