Date,High,Low,Open,Close,Volume,Adj Close,MMM-15ma,MMM-50ma,MMM-100ma,MMM-200ma
2000-06-02,43.375,42.0,43.25,42.15625,3331600.0,26.3365421295166,26.74406712849935,27.535329093933104,27.60304100036621,27.739489141500222
2000-06-05,42.53125,42.0625,42.3125,42.53125,2704600.0,26.570804595947266,26.75935452779134,27.526725044250487,27.558848133087157,27.728566856027765
2000-06-06,42.5,41.03125,42.5,41.15625,3139200.0,25.71180534362793,26.695391591389974,27.47688823699951,27.5052943611145,27.709893138320357
2000-06-07,41.59375,40.75,41.15625,40.875,3176600.0,25.53609275817871,26.53436711629232,27.43750331878662,27.449983463287353,27.689950015566765
2000-06-08,41.0,40.21875,40.96875,40.875,2483200.0,25.53609275817871,26.404213587443035,27.396566696166992,27.399105186462403,27.670369495045055
2000-06-09,41.09375,40.59375,40.96875,40.96875,2146200.0,25.594655990600586,26.297487640380858,27.364560203552244,27.355557765960693,27.651669373383392
2000-06-12,41.90625,40.9375,41.0,40.984375,2021400.0,25.604412078857422,26.244775136311848,27.324213981628418,27.306904525756835,27.633390290396555
2000-06-13,41.65625,40.8125,40.8125,40.9375,2151200.0,25.575138092041016,26.196618398030598,27.285998115539552,27.2693292427063,27.615175669172167
2000-06-14,42.46875,41.75,42.0,42.09375,2748600.0,26.297489166259766,26.19791933695475,27.241667823791502,27.239555702209472,27.603617015637848
2000-06-15,43.6875,42.125,42.15625,43.21875,4171400.0,27.00031089782715,26.16147689819336,27.204799041748046,27.223555736541748,27.598370875482974
2000-06-16,43.21875,42.21875,43.21875,42.21875,3842800.0,26.375585556030273,26.15106569925944,27.166686058044434,27.205548400878907,27.58782962272907
2000-06-19,42.75,41.46875,42.4375,41.75,2423400.0,26.08272933959961,26.14065310160319,27.10874996185303,27.169387187957764,27.57496551774506
2000-06-20,42.5,40.53125,41.8125,41.09375,2799400.0,25.67275047302246,26.07948112487793,27.053476676940917,27.129318981170655,27.55884505126436
2000-06-21,43.25,42.03125,42.25,43.125,3272600.0,26.9417667388916,26.089894358317057,27.016600914001465,27.114275398254396,27.55365951922761
2000-06-22,43.875,42.46875,43.15625,43.03125,2798200.0,26.883174896240234,26.11462338765462,26.96187126159668,27.09440595626831,27.548072147369385
2000-06-23,42.4375,42.03125,42.4375,42.21875,1579600.0,26.375585556030273,26.117226282755535,26.90203353881836,27.067918796539306,27.538382175540136
2000-06-26,42.96875,42.15625,42.1875,42.75,2224800.0,26.70747947692871,26.12633794148763,26.848057594299316,27.049761390686037,27.531571497682666
2000-06-27,43.9375,43.09375,43.25,43.3125,3072800.0,27.058881759643555,26.21614303588867,26.825550308227537,27.037623500823976,27.527728491682346
2000-06-28,43.4375,42.71875,43.34375,43.0390625,2110400.0,26.8880615234375,26.306274286905925,26.805446014404296,27.031871700286864,27.522569887099728
2000-06-29,43.40625,42.09375,42.25,42.78125,2552800.0,26.726993560791016,26.385667673746745,26.782120361328126,27.02894193649292,27.51620527648926
2000-06-30,43.0,41.2421875,42.65625,41.5,3603600.0,25.926555633544922,26.4077943166097,26.739294242858886,27.017815074920655,27.503589009481765
2000-07-03,42.1875,41.5,41.5,42.03125,1629400.0,26.25843048095703,26.451395543416343,26.69185489654541,27.01019968032837,27.493784611619365
2000-07-05,44.6875,42.4375,42.96875,44.25,3385400.0,27.64458656311035,26.589358774820962,26.640327758789063,27.021456661224367,27.494962751865387
2000-07-06,44.0625,43.25,43.71875,43.28125,2555800.0,27.039365768432617,26.63881721496582,26.598808822631835,27.036105003356933,27.491430992303894
2000-07-07,43.875,43.0,43.3125,43.0625,2649200.0,26.902694702148438,26.63230946858724,26.584816398620607,27.049579277038575,27.48690225161039
2000-07-10,43.8125,42.5625,42.625,43.59375,2613800.0,27.234586715698242,26.689576212565104,26.586772384643556,27.047100048065186,27.484976178817167
2000-07-11,44.96875,43.375,43.59375,44.46875,3193600.0,27.781240463256836,26.802810287475587,26.60470485687256,27.052592792510985,27.487220605214436
2000-07-12,45.28125,44.53125,45.125,45.03125,3123000.0,28.132644653320312,26.966803232828777,26.627725563049317,27.057552337646484,27.49207341760621
2000-07-13,45.4375,44.75,45.4375,44.78125,1662400.0,27.976463317871094,27.03578300476074,26.64762264251709,27.06730993270874,27.495688267608188
2000-07-14,44.65625,43.3125,44.65625,43.9375,2259000.0,27.449344635009766,27.073527654012043,26.663960304260254,27.063894786834716,27.49534498144079
2000-07-17,43.75,43.09375,43.5,43.625,1871400.0,27.254114151000977,27.13209622701009,26.678720970153808,27.049938106536864,27.493571225334616
2000-07-18,44.28125,43.53125,43.5625,44.0,1502000.0,27.48839569091797,27.18415730794271,26.69040828704834,27.042397651672363,27.493533447711137
2000-07-19,44.53125,43.125,44.5,43.25,3098800.0,27.01983070373535,27.181553904215495,26.688844718933105,27.046465244293213,27.4901008191316
2000-07-20,43.4375,43.0,43.375,43.25,2226600.0,27.01983070373535,27.19033851623535,26.695428009033204,27.04839916229248,27.48671758089134
2000-07-21,43.1875,42.65625,43.15625,43.1875,1425800.0,26.980791091918945,27.20725835164388,26.701618843078613,27.04451150894165,27.483103820255824
2000-07-24,45.1875,43.0,43.0,44.53125,2589800.0,27.820280075073242,27.333506647745768,26.72459945678711,27.055419940948486,27.485495141211977
2000-07-25,44.84375,44.09375,44.25,44.15625,2013800.0,27.586008071899414,27.42201182047526,26.74948974609375,27.06417947769165,27.48620297875203
2000-07-26,45.71875,44.28125,44.46875,44.28125,3960400.0,27.664098739624023,27.423312632242837,26.76934673309326,27.06305143356323,27.487447005051834
2000-07-27,45.1875,44.28125,44.875,44.5,2069400.0,27.800750732421875,27.474071629842122,26.76633255004883,27.070272884368897,27.48962272538079
2000-07-28,45.8125,44.4375,44.625,45.5,2395000.0,28.42549705505371,27.575591786702475,26.785074577331542,27.09770788192749,27.496077031102672
2000-07-31,45.65625,45.03125,45.46875,45.03125,2240400.0,28.132644653320312,27.63546231587728,26.803816566467287,27.122796173095704,27.500437083309645
2000-08-01,45.59375,44.625,45.25,44.6875,2711400.0,27.917892456054688,27.644572448730468,26.834272422790526,27.1507804107666,27.5032769157773
2000-08-02,45.3125,44.4375,44.78125,45.125,2003400.0,28.19121742248535,27.64847730000814,26.872146987915038,27.179752044677734,27.507925162444245
2000-08-03,45.46875,44.96875,45.34375,44.96875,2093400.0,28.093618392944336,27.656287638346353,26.908459854125976,27.21550666809082,27.51185598949458
2000-08-04,45.34375,44.8125,44.96875,45.0,2032800.0,28.11313247680664,27.700540161132814,26.91978355407715,27.251068439483642,27.515864499409993
2000-08-07,45.46875,45.0,45.0,45.4375,1593400.0,28.386455535888672,27.776029586791992,26.95687759399414,27.278888988494874,27.521630002962834
2000-08-08,46.09375,45.09375,45.46875,45.6875,2862400.0,28.54263687133789,27.84631233215332,27.00295196533203,27.291007690429687,27.528347153412668
2000-08-09,46.71875,45.8125,46.125,46.25,3140600.0,28.8940486907959,27.971260197957356,27.04902633666992,27.313429565429686,27.537273307251773
2000-08-10,47.75,46.46875,46.46875,47.4375,3862000.0,29.63593101501465,28.145666885375977,27.106033592224122,27.33977880477905,27.55090095470478
2000-08-11,48.71875,47.46875,47.46875,48.375,3663800.0,30.22160530090332,28.361721165974934,27.180220909118653,27.361316242218017,27.568131305325416
2000-08-14,48.125,46.90625,48.125,47.84375,2292200.0,29.88971710205078,28.499683634440103,27.251284408569337,27.39330675125122,27.583013265560833
2000-08-15,47.9375,47.125,47.90625,47.4375,1630800.0,29.63593101501465,28.63634516398112,27.312586936950684,27.419655990600585,27.596089174793025
2000-08-16,47.5,47.0,47.5,47.28125,1871000.0,29.5383243560791,28.761293538411458,27.389117317199705,27.43300277709961,27.608381802522683
2000-08-17,47.8125,47.15625,47.40625,47.625,1728200.0,29.753063201904297,28.89144770304362,27.473456726074218,27.45548002243042,27.621870364782946
2000-08-18,47.75,47.375,47.75,47.5625,1513000.0,29.714012145996094,28.977348709106444,27.557015113830566,27.47679090499878,27.634946250915526
2000-08-21,47.90625,47.28125,47.6875,47.46875,1057200.0,29.655452728271484,29.078869247436522,27.638231048583986,27.501395626068117,27.647495980588545
2000-08-22,48.5,47.375,47.4375,48.15625,1498800.0,30.08495330810547,29.223339970906576,27.727841873168945,27.526027927398683,27.662542013474454
2000-08-23,48.40625,47.65625,48.09375,47.96875,1747200.0,30.14937400817871,29.353883743286133,27.8193265914917,27.552662353515625,27.677798651478774
2000-08-24,47.9375,47.25,47.84375,47.40625,1656600.0,29.79584312438965,29.467365392049153,27.889293670654297,27.5654807472229,27.690713556801402
2000-08-25,47.875,47.53125,47.53125,47.875,1572800.0,30.0904483795166,29.59918645222982,27.951096420288085,27.577947731018067,27.705257404211796
2000-08-28,48.71875,47.5625,48.0,47.5625,1608000.0,29.894039154052734,29.699692026774088,28.021465492248534,27.594075775146486,27.718442836439753
2000-08-29,47.8125,47.3125,47.6875,47.3125,1900600.0,29.736907958984375,29.779310099283855,28.09454906463623,27.601649513244627,27.73052945394002
2000-08-30,47.5625,46.625,47.3125,46.6875,1784400.0,29.344083786010742,29.809312438964845,28.167975730895996,27.610726203918457,27.74013394401187
2000-08-31,47.78125,46.5,46.59375,46.5078125,2093200.0,29.231143951416016,29.782326634724935,28.213763275146484,27.615182094573974,27.74895648843438
2000-09-01,47.28125,46.25,46.96875,46.25,3204400.0,29.069107055664062,29.70549341837565,28.25748191833496,27.60967658996582,27.75672208000632
2000-09-05,46.4375,45.78125,46.21875,46.125,2271600.0,28.990541458129883,29.645548375447593,28.309781036376954,27.605907287597656,27.76393739800704
2000-09-06,47.96875,46.75,46.78125,47.0625,2737800.0,29.57977867126465,29.641804885864257,28.367227020263673,27.607642307281495,27.774494614712026
2000-09-07,46.625,45.8125,46.5,45.8125,3829800.0,28.794126510620117,29.592191696166992,28.401931915283203,27.61374111175537,27.780388440699937
2000-09-08,45.6875,44.5,45.125,44.96875,3726800.0,28.263811111450195,29.492908223470053,28.429446907043456,27.617446460723876,27.783166731911145
2000-09-11,45.28125,44.1875,45.25,44.46875,2630800.0,27.949548721313477,29.37527732849121,28.453898010253905,27.618009185791017,27.7841174861363
2000-09-12,44.84375,44.0,44.21875,44.03125,2537400.0,27.674575805664062,29.243218866984048,28.48885841369629,27.614076328277587,27.783495090224527
2000-09-13,44.96875,43.09375,44.3125,43.25,2644000.0,27.183536529541016,29.04979108174642,28.507360534667967,27.59960771560669,27.780105493836484
2000-09-14,43.21875,42.0625,43.125,42.5,3947600.0,26.712146759033203,28.82064259847005,28.488711738586424,27.564519748687744,27.774105725663432
2000-09-15,43.125,42.0625,43.125,42.5625,4802000.0,26.751440048217773,28.617682393391927,28.48295322418213,27.540881023406982,27.768392509588317
2000-09-18,42.3125,41.0,42.1875,41.59375,4220200.0,26.142549514770508,28.354489135742188,28.467750320434572,27.52628335952759,27.759360048505997
2000-09-19,42.34375,41.53125,42.09375,41.9375,3305400.0,26.35860824584961,28.118793741861978,28.450230751037598,27.518501567840577,27.751621088270323
2000-09-20,42.34375,40.25,41.875,40.875,4520000.0,25.690799713134766,27.849053192138673,28.408421936035158,27.506563396453856,27.74029789390145
2000-09-21,43.90625,42.25,42.3125,43.21875,5820200.0,27.163894653320312,27.70370724995931,28.389046936035157,27.508386249542237,27.737148149417397
2000-09-22,44.75,43.125,43.75,44.125,5092400.0,27.73349380493164,27.60386390686035,28.384187545776367,27.515905094146728,27.73712828884954
2000-09-25,45.03125,43.875,44.0,45.0,4293800.0,28.283443450927734,27.551486333211262,28.400869522094727,27.53241491317749,27.740081343779693
2000-09-26,45.5,44.21875,45.0,44.9375,5865800.0,28.24418067932129,27.501728947957357,28.420670852661132,27.549695911407472,27.7427915552611
2000-09-27,45.625,44.59375,44.96875,44.96875,5071600.0,28.263811111450195,27.41399777730306,28.436179161071777,27.56329372406006,27.745577756096335
2000-09-28,46.71875,45.03125,45.09375,45.8125,3306000.0,28.794126510620117,27.41399777730306,28.471665077209472,27.58025489807129,27.751155143088482
2000-09-29,46.6875,45.5,45.6875,45.5625,3258200.0,28.637004852294922,27.43887736002604,28.504008560180665,27.599718284606933,27.755842178586928
2000-10-02,46.34375,45.40625,45.96875,45.84375,2493400.0,28.813770294189453,27.496492131551108,28.540668144226075,27.621143493652344,27.761410221300626
2000-10-03,47.46875,45.75,45.75,47.0,2911600.0,29.54048728942871,27.62088623046875,28.575072288513184,27.649835872650147,27.770724760924335
2000-10-04,48.0,46.65625,46.65625,47.75,4045800.0,30.01187515258789,27.809442138671876,28.623589630126954,27.68653968811035,27.78239741921425
2000-10-05,47.5,46.53125,47.5,46.625,2555200.0,29.304800033569336,27.982285690307616,28.65640365600586,27.71287519454956,27.790285515661683
