Date,High,Low,Open,Close,Volume,Adj Close,UHS-15ma,UHS-50ma,UHS-100ma,UHS-200ma
2000-06-29,17.5625,17.25,17.359375,17.515625,1351600.0,16.095548629760742,14.7056671778361,13.218157691955566,11.700926370620728,11.424760795593262
2000-06-30,17.46875,16.375,17.453125,16.375,2407600.0,15.047395706176758,14.84733517964681,13.27817497253418,11.743139562606812,11.453511866312178
2000-07-03,16.6875,16.390625,16.4375,16.65625,728000.0,15.30583667755127,14.964114952087403,13.33675630569458,11.790521602630616,11.483845132542408
2000-07-05,17.015625,16.296875,16.40625,17.0,1144000.0,15.621719360351562,15.141199239095052,13.4025168800354,11.842067527770997,11.516172274947166
2000-07-06,17.171875,16.9375,17.0625,17.03125,1083200.0,15.650429725646973,15.274251619974772,13.458513641357422,11.894618434906006,11.548220782316932
2000-07-07,17.1875,16.875,17.09375,16.953125,428800.0,15.578642845153809,15.315411376953126,13.517956466674805,11.948892421722412,11.579224028954139
2000-07-10,17.0625,16.859375,16.921875,16.96875,1042000.0,15.592997550964355,15.370929272969564,13.585439949035644,11.998571767807007,11.609863521488569
2000-07-11,17.0,16.859375,16.953125,16.953125,754800.0,15.578642845153809,15.455163701375325,13.645457248687745,12.05528663635254,11.639930031516336
2000-07-12,17.0,16.859375,16.984375,16.984375,623200.0,15.6073637008667,15.507810656229655,13.704900188446045,12.113724498748779,11.669760359857316
2000-07-13,16.96875,16.4375,16.921875,16.46875,631600.0,15.133538246154785,15.535569699605306,13.754005107879639,12.17115725517273,11.695609448561028
2000-07-14,16.5625,16.234375,16.53125,16.234375,412800.0,14.918164253234863,15.502067375183106,13.809714813232421,12.22772852897644,11.719480224891946
2000-07-17,17.0625,16.234375,16.234375,16.953125,986000.0,15.578642845153809,15.528869374593098,13.869157638549805,12.291909675598145,11.747856420629164
2000-07-18,17.25,15.84375,16.53125,17.1875,3308800.0,15.794017791748047,15.561414782206217,13.934630947113037,12.360541858673095,11.777390445235872
2000-07-19,17.1875,16.828125,17.1875,16.859375,822800.0,15.4924955368042,15.537484232584635,13.993499546051025,12.424723024368285,11.804311496624049
2000-07-20,17.0625,16.78125,16.828125,16.859375,674000.0,15.4924955368042,15.499195416768393,14.048347835540772,12.491632242202758,11.83084519475484
2000-07-21,16.828125,16.703125,16.828125,16.765625,624800.0,15.406343460083008,15.453248405456543,14.114108352661132,12.55638768196106,11.856384468078613
2000-07-24,17.0625,16.625,16.796875,16.625,991200.0,15.277125358581543,15.468563715616861,14.164074878692627,12.617122869491578,11.880645041770123
2000-07-25,16.640625,16.0625,16.640625,16.078125,728800.0,14.774590492248535,15.433147303263347,14.210308361053468,12.66895601272583,11.901024939308703
2000-07-26,16.59375,16.109375,16.109375,16.53125,719600.0,15.190972328186035,15.404430834452311,14.25769037246704,12.725814485549927,11.924031564405748
2000-07-27,16.71875,16.421875,16.515625,16.578125,488000.0,15.23404598236084,15.376671918233235,14.30937982559204,12.785544576644897,11.947017775641548
2000-07-28,16.84375,16.53125,16.546875,16.828125,729200.0,15.46378231048584,15.369014549255372,14.372268810272217,12.850300092697143,11.971271324157716
2000-07-31,17.0625,16.421875,16.859375,16.84375,1265200.0,15.478135108947754,15.361357053120932,14.430850200653076,12.915199136734008,11.99529093912203
2000-08-01,17.171875,16.859375,17.0,17.015625,2878800.0,15.636075973510742,15.365185928344726,14.496610698699952,12.97938027381897,12.020058184253926
2000-08-02,17.0,16.78125,17.0,16.96875,319200.0,15.592997550964355,15.364228185017904,14.565529861450194,13.044566459655762,12.044199666461429
2000-08-03,17.09375,16.8125,16.90625,16.984375,1192800.0,15.6073637008667,15.395816548665364,14.625259990692138,13.110039854049683,12.06811351904133
2000-08-04,17.0625,16.921875,16.984375,17.03125,2444400.0,15.650429725646973,15.444634246826173,14.68297981262207,13.175369625091554,12.091995627085367
2000-08-07,17.0,16.859375,17.0,16.921875,348400.0,15.549928665161133,15.442719968159993,14.737253856658935,13.239407167434692,12.114895845880572
2000-08-08,17.0625,16.546875,16.890625,16.75,597600.0,15.391986846923828,15.415917905171712,14.791240615844726,13.297414274215699,12.136455655097961
2000-08-09,16.734375,16.65625,16.71875,16.65625,185600.0,15.30583667755127,15.403473981221516,14.840058460235596,13.354703464508056,12.157170563741447
2000-08-10,16.953125,16.625,16.625,16.78125,500000.0,15.420699119567871,15.398687553405761,14.904383087158203,13.412710514068603,12.178362307610449
2000-08-11,17.078125,16.8125,16.8125,16.9375,1174400.0,15.564287185668945,15.409217135111492,14.964113273620605,13.470143299102784,12.200206984243085
2000-08-14,17.0625,16.9375,16.984375,17.0,1044800.0,15.621719360351562,15.432190068562825,15.0172385597229,13.524848051071167,12.222139755884806
2000-08-15,17.203125,16.359375,17.03125,16.359375,688000.0,15.033029556274414,15.449419339497885,15.058302955627441,13.57438380241394,12.240043512575186
2000-08-16,16.859375,16.25,16.359375,16.796875,594800.0,15.435065269470215,15.465692202250162,15.108843936920167,13.62650408744812,12.260265169264395
2000-08-17,16.796875,16.296875,16.78125,16.40625,355600.0,15.076107025146484,15.455162938435873,15.151918563842774,13.676901378631591,12.277974866471201
2000-08-18,16.484375,16.25,16.375,16.3515625,654400.0,15.025851249694824,15.425967534383139,15.194275264739991,13.727944736480714,12.295149093866348
2000-08-21,16.375,15.8125,16.375,16.015625,772000.0,14.71715259552002,15.37523536682129,15.230170803070068,13.775470352172851,12.31019259387662
2000-08-22,16.09375,15.859375,16.078125,15.953125,414400.0,14.659721374511719,15.310145060221354,15.252282428741456,13.81797061920166,12.324695857954614
2000-08-23,16.03125,15.875,15.953125,15.96875,190800.0,14.674078941345215,15.248883819580078,15.286454906463623,13.8521431350708,12.339109251104249
2000-08-24,16.28125,15.90625,15.9375,16.15625,328400.0,14.846373558044434,15.198151143391927,15.310289497375487,13.888038597106934,12.354397448097787
2000-08-25,16.59375,16.125,16.125,16.53125,373200.0,15.190972328186035,15.167520650227864,15.314884014129639,13.926231393814087,12.371588811007413
2000-08-28,16.75,16.4375,16.46875,16.53125,326000.0,15.190972328186035,15.143590227762859,15.323498878479004,13.96313196182251,12.388573049062705
2000-08-29,16.53125,16.34375,16.5,16.53125,471600.0,15.190972328186035,15.130189259847006,15.341015796661377,13.998453149795532,12.405353883069433
2000-08-30,17.171875,16.5,16.5625,17.03125,554800.0,15.650429725646973,15.153162129720052,15.35767120361328,14.03851245880127,12.424669810703822
2000-08-31,18.0,17.09375,17.09375,17.6875,1042400.0,16.253477096557617,15.208680661519368,15.388397693634033,14.082304935455323,12.44732547511716
2000-09-01,17.6875,17.109375,17.6875,17.46875,503200.0,16.05246353149414,15.241225751241048,15.401032981872559,14.123369359970093,12.468532169566435
2000-09-05,17.4375,17.234375,17.4375,17.390625,379200.0,15.980673789978027,15.26515604654948,15.41711420059204,14.159264869689942,12.489071009451884
2000-09-06,17.5,17.234375,17.234375,17.296875,353200.0,15.89453411102295,15.322589683532716,15.428888149261475,14.196165533065797,12.508870213530784
2000-09-07,17.296875,16.75,17.296875,16.78125,449200.0,15.420699119567871,15.321631940205892,15.420273056030274,14.232778902053832,12.525701594490537
2000-09-08,17.015625,16.8125,16.8125,16.984375,366000.0,15.6073637008667,15.357049051920573,15.41108377456665,14.273125457763673,12.543412296251319
2000-09-11,17.109375,16.890625,16.890625,16.984375,342000.0,15.6073637008667,15.395816548665364,15.40132007598877,14.309738883972168,12.560920589991978
2000-09-12,18.09375,17.1875,17.203125,17.1875,1034800.0,15.794017791748047,15.467607561747233,15.416252517700196,14.347213745117188,12.579290460456502
2000-09-13,18.03125,17.125,17.125,18.0,1009600.0,16.540634155273438,15.593001747131348,15.440948467254639,14.388852386474609,12.601670933308574
2000-09-14,18.40625,17.859375,18.015625,18.0,892800.0,16.540634155273438,15.717438761393229,15.459326763153076,14.430921821594238,12.623799940173546
2000-09-15,18.546875,17.953125,18.0625,18.546875,1182400.0,17.04318618774414,15.863892936706543,15.48718189239502,14.472847766876221,12.64848924881919
2000-09-18,19.125,18.4375,18.515625,19.046875,1715200.0,17.50264549255371,16.01800448099772,15.525661945343018,14.52180920600891,12.675456783506606
2000-09-19,21.203125,19.375,19.53125,20.25,5589200.0,18.608224868774414,16.245821317036945,15.585966491699219,14.585703220367431,12.708234507734604
2000-09-20,20.3125,19.640625,20.3125,20.0,2308000.0,18.37848663330078,16.458322270711264,15.641963367462159,14.64371030807495,12.73938973919376
2000-09-21,20.578125,19.96875,19.96875,20.5,1028800.0,18.837963104248047,16.670824495951333,15.706575355529786,14.705737771987915,12.772715276707716
2000-09-22,21.71875,20.46875,20.46875,21.125,1593600.0,19.41227912902832,16.88141129811605,15.792150173187256,14.773077640533447,12.808799862861633
2000-09-25,21.1875,20.6875,21.15625,20.875,668400.0,19.182552337646484,17.090083885192872,15.877437934875488,14.843576374053955,12.843252578941552
2000-09-26,21.5,20.9375,20.96875,21.34375,1355600.0,19.613298416137695,17.332258860270183,15.958131046295167,14.913644342422485,12.879650674840455
2000-09-27,21.5625,21.171875,21.34375,21.21875,1212000.0,19.49843978881836,17.572519238789877,16.03221948623657,14.983425216674805,12.91504526903285
2000-09-28,21.6875,21.125,21.21875,21.125,1253600.0,19.41227912902832,17.838624572753908,16.110615158081053,15.05205735206604,12.949605023607294
2000-09-29,22.375,21.25,21.25,21.40625,2450000.0,19.670732498168945,18.10951582590739,16.19417989730835,15.121263866424561,12.985166544636721
2000-10-02,21.625,21.078125,21.375,21.34375,1852000.0,19.613298416137695,18.37657814025879,16.278318996429444,15.196213674545287,13.020051449223569
2000-10-03,21.96875,21.40625,21.6875,21.4375,2253200.0,19.69944953918457,18.636940256754556,16.366765480041504,15.265420179367066,13.055022119851637
2000-10-04,21.734375,21.0,21.15625,21.640625,1909600.0,19.886098861694336,18.859971237182616,16.468995647430418,15.339652004241943,13.090600644548735
2000-10-05,22.3125,21.59375,21.6875,22.21875,1799200.0,20.4173583984375,19.118419520060222,16.57352336883545,15.415606870651246,13.128563119957484
2000-10-06,22.5,21.9375,22.234375,21.96875,1010000.0,20.187625885009766,19.328048833211263,16.67259496688843,15.490987396240234,13.164950041426826
