Date,High,Low,Open,Close,Volume,Adj Close,MAR-15ma,MAR-50ma,MAR-100ma,MAR-200ma
2000-03-15,13.254937171936035,12.410117149353027,12.584907531738281,13.021883010864258,1881600.0,10.697590827941895,10.455077234903971,11.69746587753296,11.697099872663909,11.697099872663909
2000-03-16,14.82805061340332,13.05101490020752,13.138410568237305,14.740655899047852,1739100.0,12.109575271606445,10.563568751017252,11.707517318725586,11.705032091874342,11.705032091874342
2000-03-17,15.002840995788574,14.624128341674805,14.798918724060059,14.769786834716797,1546400.0,12.133503913879395,10.660891850789389,11.714218120574952,11.713116465874439,11.713116465874439
2000-03-20,14.740655899047852,14.158020973205566,14.565865516662598,14.274547576904297,1213100.0,11.726663589477539,10.727901395161947,11.70943166732788,11.713367338533756,11.713367338533756
2000-03-21,14.798918724060059,14.21628475189209,14.21628475189209,14.507601737976074,782100.0,11.918122291564941,10.818843332926432,11.701773567199707,11.717090155861595,11.717090155861595
2000-03-22,14.94457721710205,14.187152862548828,14.594996452331543,14.303679466247559,1899800.0,11.750591278076172,10.900211652119955,11.677841491699219,11.717688390186854,11.717688390186854
2000-03-23,14.594996452331543,14.099757194519043,14.21628475189209,14.507601737976074,797400.0,11.918122291564941,10.995939636230469,11.66635419845581,11.721204774421558,11.721204774421558
2000-03-24,14.886314392089844,13.983230590820312,14.391075134277344,13.983230590820312,1090700.0,11.487342834472656,11.067735862731933,11.64385820388794,11.717172672008646,11.717172672008646
2000-03-27,14.44933795928955,14.128889083862305,14.44933795928955,14.128889083862305,862300.0,11.607003211975098,11.160272916158041,11.623276748657226,11.715305393025027,11.715305393025027
2000-03-28,14.303679466247559,13.866703987121582,13.866703987121582,14.187152862548828,931300.0,11.654868125915527,11.257596524556478,11.605567092895507,11.714298105239868,11.714298105239868
2000-03-29,14.740655899047852,14.012362480163574,14.158020973205566,14.565865516662598,1407800.0,11.987650871276855,11.370723660786947,11.597863655090332,11.718779298125721,11.718779298125721
2000-03-30,14.886314392089844,14.361943244934082,14.624128341674805,14.478469848632812,876100.0,11.91572380065918,11.475864664713542,11.587285671234131,11.721955822360131,11.721955822360131
2000-03-31,15.09023666381836,14.33281135559082,14.478469848632812,14.682392120361328,1039200.0,12.083549499511719,11.593789609273275,11.582457466125488,11.72769540453714,11.72769540453714
2000-04-03,15.177631378173828,14.653260231018066,14.71152400970459,15.031972885131836,1081100.0,12.371249198913574,11.724512926737468,11.584340534210206,11.737750932574272,11.737750932574272
2000-04-04,15.614607810974121,14.886314392089844,14.915446281433105,15.352421760559082,1456800.0,12.634977340698242,11.866435623168945,11.60585735321045,11.75155441577618,11.75155441577618
2000-04-05,15.498080253601074,15.119367599487305,15.352421760559082,15.148499488830566,691600.0,12.467154502868652,11.984406534830729,11.61827407836914,11.762396841338187,11.762396841338187
2000-04-06,15.672870635986328,15.294157981872559,15.32328987121582,15.556344032287598,728400.0,12.802806854248047,12.030621973673503,11.635967769622802,11.777925348993557,11.777925348993557
2000-04-07,15.70200252532959,14.82805061340332,15.439817428588867,14.973709106445312,822100.0,12.323298454284668,12.043274943033854,11.643114013671875,11.785945541718426,11.785945541718426
2000-04-10,15.20676326751709,14.798918724060059,14.857182502746582,15.061104774475098,578400.0,12.395224571228027,12.087845675150554,11.655049228668213,11.794775672580885,11.794775672580885
2000-04-11,15.410685539245605,14.94457721710205,14.94457721710205,15.294157981872559,700500.0,12.587029457092285,12.13243948618571,11.66890604019165,11.80609358378819,11.80609358378819
2000-04-12,15.81852912902832,15.32328987121582,15.498080253601074,15.468948364257812,732300.0,12.730879783630371,12.197792053222656,11.678938961029052,11.819118741532447,11.819118741532447
2000-04-13,15.556344032287598,14.769786834716797,15.381553649902344,14.769786834716797,790800.0,12.155471801757812,12.213615353902181,11.681292819976807,11.823790311813354,11.823790311813354
2000-04-14,15.031972885131836,14.158020973205566,14.857182502746582,14.274547576904297,923400.0,11.747895240783691,12.230985514322917,11.669272899627686,11.822750653306098,11.822750653306098
2000-04-17,14.624128341674805,13.808440208435059,14.565865516662598,13.895834922790527,950400.0,11.436216354370117,12.219599723815918,11.638574714660644,11.81752721683399,11.81752721683399
2000-04-18,14.391075134277344,13.750176429748535,13.895834922790527,14.128889083862305,1021700.0,11.628018379211426,12.217809740702311,11.616499004364014,11.815000432332356,11.815000432332356
2000-04-19,14.420206069946289,14.041494369506836,14.041494369506836,14.21628475189209,670900.0,11.699944496154785,12.198629315694173,11.593947219848634,11.813486538435283,11.813486538435283
2000-04-20,14.420206069946289,14.158020973205566,14.274547576904297,14.33281135559082,584300.0,11.795848846435547,12.190637652079264,11.579535808563232,11.813257477500223,11.813257477500223
2000-04-24,14.740655899047852,14.33281135559082,14.361943244934082,14.478469848632812,935900.0,11.91572380065918,12.179449272155761,11.572308368682862,11.814571148309952,11.814571148309952
2000-04-25,14.682392120361328,14.274547576904297,14.44933795928955,14.361943244934082,933000.0,11.819825172424316,12.142687670389812,11.558376483917236,11.814637654944312,11.814637654944312
2000-04-26,14.915446281433105,14.303679466247559,14.303679466247559,14.740655899047852,567800.0,12.131500244140625,12.109122530619304,11.554028663635254,11.818598437309266,11.818598437309266
2000-04-27,15.002840995788574,14.507601737976074,14.507601737976074,14.82805061340332,924100.0,12.203429222106934,12.091540845235189,11.54681161880493,11.823349434652446,11.823349434652446
2000-04-28,15.061104774475098,14.740655899047852,14.857182502746582,14.915446281433105,1448400.0,12.275348663330078,12.056376965840657,11.541990203857422,11.828861620368027,11.828861620368027
2000-05-01,15.527212142944336,14.915446281433105,14.915446281433105,15.381553649902344,865100.0,12.658954620361328,12.078754043579101,11.55297779083252,11.838862740849875,11.838862740849875
2000-05-02,15.847661018371582,15.265027046203613,15.468948364257812,15.439817428588867,1134500.0,12.706903457641602,12.099532636006673,11.571625251770019,11.849196558906918,11.849196558906918
2000-05-03,15.70200252532959,14.857182502746582,15.556344032287598,14.915446281433105,723400.0,12.275348663330078,12.078753916422526,11.58499216079712,11.854210113076602,11.854210113076602
2000-05-04,15.32328987121582,14.82805061340332,14.915446281433105,15.061104774475098,685700.0,12.395224571228027,12.05637690226237,11.605542984008789,11.86050097886906,11.86050097886906
2000-05-05,15.031972885131836,14.886314392089844,14.915446281433105,14.94457721710205,908600.0,12.299324035644531,12.065967051188151,11.641885414123536,11.865544922050388,11.865544922050388
2000-05-08,15.235895156860352,14.886314392089844,14.94457721710205,15.119367599487305,754600.0,12.443175315856934,12.112319056193034,11.677275772094726,11.87210890379819,11.87210890379819
2000-05-09,15.58547592163086,15.061104774475098,15.148499488830566,15.352421760559082,878000.0,12.634977340698242,12.192236455281575,11.715544910430909,11.880680459268977,11.880680459268977
2000-05-10,15.731134414672852,15.294157981872559,15.381553649902344,15.731134414672852,1058500.0,12.946653366088867,12.280145454406739,11.763398113250732,11.892524602678087,11.892524602678087
2000-05-11,15.935056686401367,15.32328987121582,15.672870635986328,15.439817428588867,779000.0,12.706903457641602,12.347276051839193,11.806934852600097,11.9014738208645,11.9014738208645
2000-05-12,16.31376838684082,15.556344032287598,15.556344032287598,16.197242736816406,1439900.0,13.330269813537598,12.449570782979329,11.863896198272705,11.917004212089207,11.917004212089207
2000-05-15,16.896404266357422,16.168109893798828,16.255504608154297,16.80900764465332,1648500.0,13.833742141723633,12.577438672383627,11.932363052368164,11.937614297354093,11.937614297354093
2000-05-16,17.129457473754883,16.546823501586914,16.605085372924805,17.042062759399414,1358000.0,14.025552749633789,12.724487177530925,12.00849515914917,11.959826408548558,11.959826408548558
2000-05-17,17.012929916381836,16.663349151611328,16.8381404876709,16.692481994628906,789100.0,13.73784065246582,12.831576538085937,12.079351692199706,11.978542347958214,11.978542347958214
2000-05-18,16.954666137695312,16.517690658569336,16.692481994628906,16.692481994628906,1280800.0,13.73784065246582,12.933870633443197,12.148293628692628,11.996868371963501,11.996868371963501
2000-05-19,17.275115966796875,16.546823501586914,16.57595443725586,17.24598503112793,1354400.0,14.19337272644043,13.06173890431722,12.22538890838623,12.019512746751923,12.019512746751923
2000-05-22,17.47903823852539,16.634218215942383,17.449907302856445,16.867271423339844,1556500.0,13.881697654724121,13.143255106608073,12.296729354858398,12.038514633567965,12.038514633567965
2000-05-23,16.867271423339844,16.517690658569336,16.867271423339844,16.605085372924805,531500.0,13.665921211242676,13.207189623514811,12.361839790344238,12.054953083847508,12.054953083847508
2000-05-24,17.3333797454834,16.75074577331543,16.779876708984375,17.187721252441406,1156200.0,14.145428657531738,13.331861623128255,12.434625625610352,12.075857839584351,12.075857839584351
2000-05-25,17.187721252441406,16.48855972290039,17.100326538085938,16.634218215942383,738400.0,13.689895629882812,13.418173027038574,12.49447172164917,12.095968799591065,12.091838411765524
2000-05-26,16.896404266357422,16.48855972290039,16.634218215942383,16.57595443725586,478600.0,13.641942977905273,13.507680956522623,12.525119075775146,12.116318197250367,12.107035515355129
2000-05-30,17.158588409423828,16.459426879882812,16.517690658569336,17.129457473754883,1275400.0,14.09747314453125,13.617967478434245,12.564398460388183,12.139308290481567,12.126360152531596
2000-05-31,17.100326538085938,16.8381404876709,17.07119369506836,16.896404266357422,981300.0,13.90567684173584,13.702680778503417,12.60797872543335,12.158705196380616,12.143468966850868
2000-06-01,16.8381404876709,16.57595443725586,16.8381404876709,16.692481994628906,1033900.0,13.73784065246582,13.755426597595214,12.644373092651367,12.173073329925536,12.15865345909482
2000-06-02,16.98379898071289,16.517690658569336,16.663349151611328,16.80900764465332,1171800.0,13.833742141723633,13.830549176534017,12.686036109924316,12.181938800811768,12.174456182515845
2000-06-05,17.07119369506836,16.72161293029785,16.98379898071289,16.896404266357422,798000.0,13.90567684173584,13.868909645080567,12.725787200927734,12.196070699691772,12.190635814845004
2000-06-06,17.07119369506836,16.634218215942383,16.72161293029785,16.954666137695312,611800.0,13.953621864318848,13.876901626586914,12.775112781524658,12.2094854927063,12.20695975974754
2000-06-07,17.3333797454834,16.80900764465332,16.80900764465332,17.129457473754883,945300.0,14.09747314453125,13.881696319580078,12.824922180175781,12.224099464416504,12.224303919240969
2000-06-08,17.275115966796875,16.692481994628906,17.187721252441406,17.187721252441406,1233500.0,14.145428657531738,13.908868853251139,12.874733390808105,12.240150241851806,12.241768689589067
2000-06-09,17.595565795898438,17.042062759399414,17.100326538085938,17.508169174194336,824500.0,14.40915584564209,13.953623199462891,12.92316349029541,12.26051357269287,12.261294700003958
2000-06-12,17.71209144592285,16.954666137695312,17.595565795898438,17.020214080810547,949500.0,14.007572174072266,13.94123649597168,12.965000457763672,12.276143064498902,12.276886463165283
2000-06-13,16.954666137695312,16.605085372924805,16.8381404876709,16.634218215942383,684600.0,13.689895629882812,13.928449694315592,12.997127380371094,12.289792423248292,12.289390969065439
2000-06-14,17.07119369506836,16.72161293029785,16.72161293029785,16.8381404876709,1032800.0,13.857725143432617,13.941236623128255,13.026856899261475,12.30559871673584,12.303148286384449
2000-06-15,17.07119369506836,16.634218215942383,16.80900764465332,16.634218215942383,985900.0,13.689895629882812,13.910867754618327,13.047955265045166,12.326906309127807,12.315206958936608
2000-06-16,16.867271423339844,16.255504608154297,16.605085372924805,16.255504608154297,1812200.0,13.378210067749023,13.89008871714274,13.066176376342774,12.342225227355957,12.324370778840164
2000-06-19,16.98379898071289,16.3429012298584,16.3429012298584,16.779876708984375,822800.0,13.809770584106445,13.901277224222818,13.086315650939941,12.361141710281371,12.3370665036715
2000-06-20,16.867271423339844,16.3429012298584,16.634218215942383,16.3429012298584,1212500.0,13.450139045715332,13.85812161763509,13.108852462768555,12.375983238220215,12.346499321824414
2000-06-21,16.8381404876709,16.284637451171875,16.3429012298584,16.31376838684082,574600.0,13.426161766052246,13.82615394592285,13.12947120666504,12.392260217666626,12.355572115473386
2000-06-22,16.57595443725586,16.138978958129883,16.255504608154297,16.197242736816406,724400.0,13.353163719177246,13.800508817036947,13.144793891906739,12.406849966049194,12.363885378837585
2000-06-23,16.517690658569336,16.255504608154297,16.31376838684082,16.430295944213867,344900.0,13.545289993286133,13.78127867380778,13.161082096099854,12.420010528564454,12.37364905333716
2000-06-26,16.779876708984375,16.430295944213867,16.605085372924805,16.430295944213867,722800.0,13.545289993286133,13.757252883911132,13.18887845993042,12.435085639953613,12.383252667599036
2000-06-27,17.21685218811035,16.430295944213867,16.48855972290039,16.98379898071289,805900.0,14.00159740447998,13.760451253255209,13.233952503204346,12.451612701416016,12.396409941882622
2000-06-28,17.47903823852539,16.605085372924805,17.21685218811035,16.794443130493164,953800.0,13.84549617767334,13.743652788798014,13.28213809967041,12.460356407165527,12.408096121203515
2000-06-29,16.867271423339844,16.401165008544922,16.75074577331543,16.48855972290039,485100.0,13.593331336975098,13.706846300760905,13.321444358825683,12.468971681594848,12.417578002929687
2000-06-30,17.042062759399414,16.31376838684082,16.31376838684082,16.80900764465332,958100.0,13.857501983642578,13.670069376627604,13.364595508575439,12.479271364212035,12.429005971030584
2000-07-03,17.187721252441406,16.634218215942383,16.867271423339844,16.896404266357422,290000.0,13.929558753967285,13.664868481953938,13.407269706726074,12.493402757644652,12.440821347274179
2000-07-05,17.362510681152344,16.954666137695312,17.21685218811035,17.129457473754883,619000.0,14.121685981750488,13.693654505411784,13.4513889503479,12.511848659515381,12.453953102231026
2000-07-06,18.119935989379883,17.187721252441406,17.24598503112793,17.595565795898438,2324000.0,14.505943298339844,13.736869049072265,13.50511131286621,12.531743898391724,12.469860002976056
2000-07-07,18.265594482421875,17.537302017211914,17.71209144592285,18.14906883239746,1861200.0,14.962258338928223,13.821693229675294,13.561726474761963,12.557877569198608,12.489032297867995
2000-07-10,18.3238582611084,17.945146560668945,18.23646354675293,18.119935989379883,1846800.0,14.938243865966797,13.925695482889811,13.61642276763916,12.581617193222046,12.5077285693802
2000-07-11,18.8190975189209,18.06167221069336,18.178199768066406,18.673439025878906,1862200.0,15.394558906555176,14.031348037719727,13.678806972503661,12.610398588180542,12.52959849617698
2000-07-12,18.673439025878906,18.265594482421875,18.64430809020996,18.586044311523438,1677100.0,15.322510719299316,14.156172815958659,13.732078094482421,12.642527942657471,12.550597836200456
2000-07-13,18.55691146850586,18.06167221069336,18.49864959716797,18.411252975463867,619900.0,15.17841625213623,14.272989781697591,13.781508350372315,12.676566801071168,12.570208421394007
2000-07-14,18.73170280456543,18.14906883239746,18.3238582611084,18.73170280456543,1069800.0,15.442594528198242,14.412285168965658,13.844853267669677,12.7149227142334,12.591485355518483
2000-07-17,19.197811126708984,18.440385818481445,18.73170280456543,18.935625076293945,1306500.0,15.610710144042969,14.54997984568278,13.909162979125977,12.757352981567383,12.613685537787045
2000-07-18,19.372600555419922,18.789966583251953,19.05215072631836,19.256072998046875,748200.0,15.874884605407715,14.705286153157552,13.98067419052124,12.811279802322387,12.6374899105434
2000-07-19,19.285205841064453,18.789966583251953,19.110414505004883,18.935625076293945,717800.0,15.610710144042969,14.812560335795085,14.04402488708496,12.860650329589843,12.659034984699193
2000-07-20,19.110414505004883,18.760833740234375,18.96475601196289,19.081283569335938,636200.0,15.73078441619873,14.938246218363444,14.105941028594971,12.91074296951294,12.681133901472572
2000-07-21,19.3143367767334,18.935625076293945,18.99388885498047,19.285205841064453,751500.0,15.898905754089355,15.091951179504395,14.16498607635498,12.964192094802856,12.70411798613412
2000-07-24,19.343469619750977,18.877361297607422,19.285205841064453,19.110414505004883,723000.0,15.754799842834473,15.21843770345052,14.225944004058839,13.016439428329468,12.725754027671002
2000-07-25,19.343469619750977,18.99388885498047,18.99388885498047,19.22694206237793,519600.0,15.850872993469238,15.346525319417317,14.27635606765747,13.070126132965088,12.747761907711835
2000-07-26,19.576522827148438,19.023019790649414,19.110414505004883,19.48912811279297,1167700.0,16.067020416259766,15.476214281717937,14.321021633148193,13.12669234275818,12.770973505673709
2000-07-27,19.72218132019043,19.372600555419922,19.372600555419922,19.576522827148438,1412500.0,16.139060974121094,15.585088793436686,14.36329179763794,13.185893478393554,12.79436300198237
2000-07-28,19.751312255859375,17.857749938964844,19.576522827148438,18.06167221069336,1259600.0,14.890207290649414,15.5802853902181,14.38633913040161,13.232845411300659,12.808817100524902
2000-07-31,18.8190975189209,17.945146560668945,18.032541275024414,18.527780532836914,1120900.0,15.274477005004883,15.602700932820637,14.417071857452392,13.28268274307251,12.825705182062437
2000-08-01,19.285205841064453,18.55691146850586,18.64430809020996,19.22694206237793,692900.0,15.850872993469238,15.633121871948243,14.450221862792969,13.337805385589599,12.846284554929149
2000-08-02,19.110414505004883,18.64430809020996,19.110414505004883,18.96475601196289,520100.0,15.634716033935547,15.653935559590657,14.485282230377198,13.391005792617797,12.865125308165679
2000-08-03,19.285205841064453,18.877361297607422,18.99388885498047,18.906492233276367,437700.0,15.586691856384277,15.681153933207193,14.523697643280029,13.442768716812134,12.883390855469159
2000-08-04,19.197811126708984,18.64430809020996,18.935625076293945,19.197811126708984,422500.0,15.826854705810547,15.706771278381348,14.557326164245605,13.495975894927978,12.90301394780477
2000-08-07,19.197811126708984,18.935625076293945,19.110414505004883,19.081283569335938,304500.0,15.73078441619873,15.714776229858398,14.598143939971925,13.546307830810546,12.9217409045491
2000-08-08,19.110414505004883,18.411252975463867,19.110414505004883,18.586044311523438,708200.0,15.322510719299316,15.677951304117839,14.631755294799804,13.578437185287475,12.937535442804036
2000-08-09,19.401731491088867,18.352989196777344,18.46951675415039,19.343469619750977,649100.0,15.94693660736084,15.700366401672364,14.668744564056396,13.61657151222229,12.95720473146127
2000-08-10,19.343469619750977,18.8190975189209,19.343469619750977,18.99388885498047,658600.0,15.658735275268555,15.695563125610352,14.703805732727051,13.6558922290802,12.974747137589889
2000-08-11,19.343469619750977,18.906492233276367,19.081283569335938,19.285205841064453,568600.0,15.898905754089355,15.695563125610352,14.74702703475952,13.695700063705445,12.993612677051175
2000-08-14,19.285205841064453,18.3238582611084,19.285205841064453,18.55691146850586,1042300.0,15.298491477966309,15.665142567952474,14.776322021484376,13.731179065704346,13.008387541159605
2000-08-15,18.906492233276367,18.382122039794922,18.55691146850586,18.615175247192383,1280400.0,15.346524238586426,15.631519317626953,14.805138969421387,13.765463085174561,13.023280131589075
2000-08-16,18.73170280456543,17.886882781982422,18.64430809020996,17.945146560668945,784200.0,14.794147491455078,15.546661122639973,14.821949481964111,13.798531131744385,13.03448815285405
2000-08-17,18.64430809020996,17.97427749633789,18.178199768066406,18.411252975463867,792500.0,15.17841625213623,15.482618141174317,14.84356834411621,13.834245262145997,13.047971977377838
2000-08-18,18.46951675415039,17.799488067626953,18.440385818481445,18.06167221069336,687600.0,14.890207290649414,15.482618141174317,14.858463916778565,13.866598653793336,13.059485948085785
2000-08-21,18.96475601196289,17.97427749633789,18.06167221069336,18.8190975189209,1058100.0,15.51464557647705,15.498629379272462,14.880573711395265,13.901868600845336,13.074735386771446
2000-08-22,19.168678283691406,18.294727325439453,19.110414505004883,18.411252975463867,896000.0,15.17841625213623,15.45379892985026,14.903990592956543,13.934495525360107,13.087721071125548
2000-08-23,18.848230361938477,18.265594482421875,18.411252975463867,18.73170280456543,737100.0,15.442594528198242,15.440990829467774,14.939044570922851,13.968085975646973,13.102168147549307
2000-08-24,18.73170280456543,18.178199768066406,18.73170280456543,18.265594482421875,671100.0,15.058328628540039,15.405766614278157,14.963056640625,13.994956769943236,13.114095955360227
