Date,High,Low,Open,Close,Volume,Adj Close,ROK-15ma,ROK-50ma,ROK-100ma,ROK-200ma
2004-03-11,30.149999618530273,29.049999237060547,29.139999389648438,29.139999389648438,2082200.0,20.745325088500977,21.305369695027668,23.139943656921385,23.086486873626708,20.64938078403473
2004-03-12,30.84000015258789,29.149999618530273,29.149999618530273,30.600000381469727,1458800.0,21.784727096557617,21.312488683064778,23.07119228363037,23.10329797744751,20.67873489379883
2004-03-15,31.649999618530273,30.639999389648438,30.850000381469727,31.229999542236328,2271000.0,22.233232498168945,21.35188102722168,23.011552619934083,23.11937973022461,20.709386320114135
2004-03-16,32.0,31.0,31.459999084472656,31.229999542236328,1343500.0,22.233232498168945,21.422123591105144,22.96466205596924,23.134756755828857,20.737762355804442
2004-03-17,32.540000915527344,31.190000534057617,31.270000457763672,32.2599983215332,1321800.0,22.96651268005371,21.506604385375976,22.938953590393066,23.162540130615234,20.768614530563354
2004-03-18,32.20000076293945,31.799999237060547,32.18000030517578,32.0,1565200.0,22.781414031982422,21.563557815551757,22.90061851501465,23.18692226409912,20.797141008377075
2004-03-19,33.439998626708984,32.16999816894531,33.150001525878906,32.20000076293945,1535700.0,22.92380142211914,21.646140416463215,22.849123878479006,23.213221530914307,20.82455906867981
2004-03-22,32.209999084472656,31.239999771118164,32.209999084472656,31.329999923706055,913400.0,22.30443000793457,21.690754572550457,22.783825073242188,23.2290287399292,20.847269954681398
2004-03-23,32.040000915527344,31.3700008392334,31.530000686645508,31.75,910400.0,22.60343360900879,21.776658884684245,22.727198066711427,23.248178310394287,20.87182596206665
2004-03-24,33.22999954223633,32.029998779296875,32.22999954223633,32.79999923706055,2153900.0,23.350950241088867,21.89815991719564,22.68566291809082,23.27029327392578,20.90292007446289
2004-03-25,33.15999984741211,32.599998474121094,32.77000045776367,33.11000061035156,1202400.0,23.571643829345703,22.045764032999674,22.650666618347167,23.29158519744873,20.934907579421996
2004-03-26,33.400001525878906,32.79999923706055,32.95000076293945,33.11000061035156,706600.0,23.571643829345703,22.20143725077311,22.60816234588623,23.308508338928224,20.965424852371214
2004-03-29,34.0,33.15999984741211,33.16999816894531,33.810001373291016,781100.0,24.069988250732422,22.417386118570963,22.573925170898438,23.32773717880249,20.99822377204895
2004-03-30,34.88999938964844,34.439998626708984,34.75,34.709999084472656,1422500.0,24.71070671081543,22.708797454833984,22.546127738952638,23.35323226928711,21.035696582794188
2004-03-31,34.95000076293945,34.5,34.709999084472656,34.66999816894531,2161600.0,24.682241439819336,22.968885548909505,22.527960357666014,23.377033462524412,21.071766843795775
2004-04-01,35.15999984741211,34.599998474121094,34.869998931884766,34.849998474121094,906900.0,24.81038475036621,23.239889526367186,22.52213031768799,23.392391910552977,21.10938796043396
2004-04-02,35.72999954223633,34.83000183105469,34.970001220703125,35.4900016784668,990700.0,25.266019821166992,23.47197570800781,22.534904174804687,23.412377128601076,21.150092430114746
2004-04-05,36.09000015258789,35.310001373291016,35.349998474121094,36.04999923706055,671900.0,25.664688110351562,23.700739415486655,22.55947612762451,23.443888835906982,21.193980407714843
2004-04-06,36.400001525878906,35.529998779296875,35.70000076293945,35.95000076293945,1111200.0,25.5935001373291,23.92475725809733,22.57454963684082,23.474759101867676,21.236882352828978
2004-04-07,35.93000030517578,35.02000045776367,35.93000030517578,35.20000076293945,1652900.0,25.059558868408203,24.064293670654298,22.604301223754884,23.499373931884765,21.277779750823974
2004-04-08,35.849998474121094,34.93000030517578,35.70000076293945,35.13999938964844,881200.0,25.016841888427734,24.21332219441732,22.63829818725586,23.52692596435547,21.31996880531311
2004-04-12,35.459999084472656,35.06999969482422,35.38999938964844,35.15999984741211,510500.0,25.031085968017578,24.353807830810545,22.686320877075197,23.55377052307129,21.36243911743164
2004-04-13,35.75,34.349998474121094,35.2599983215332,34.5099983215332,646500.0,24.568334579467773,24.504734802246094,22.716305770874023,23.580945529937743,21.400915374755858
2004-04-14,34.5,33.7400016784668,34.5,34.0,1643100.0,24.20525550842285,24.611522928873697,22.757586250305177,23.603994026184083,21.437891283035277
2004-04-15,34.27000045776367,33.2599983215332,34.209999084472656,33.689998626708984,1252400.0,23.984560012817383,24.653763580322266,22.802102508544923,23.622781562805176,21.474358835220336
2004-04-16,34.56999969482422,33.31999969482422,33.91999816894531,34.4900016784668,1098000.0,24.55409812927246,24.719260533650715,22.86509250640869,23.64790189743042,21.513218994140626
2004-04-19,34.79999923706055,34.29999923706055,34.29999923706055,34.59000015258789,582000.0,24.625288009643555,24.789503479003905,22.92129005432129,23.671325931549074,21.549739599227905
2004-04-20,34.810001373291016,34.0,34.380001068115234,34.06999969482422,842400.0,24.25508689880371,24.801843388875326,22.96130069732666,23.68021104812622,21.585914535522463
2004-04-21,34.529998779296875,33.95000076293945,34.060001373291016,34.5099983215332,556500.0,24.568334579467773,24.792351913452148,23.003609924316407,23.690032958984375,21.62082013130188
2004-04-22,35.0099983215332,34.18000030517578,34.349998474121094,34.900001525878906,639500.0,24.84598731994629,24.803268305460612,23.056430206298828,23.703764686584474,21.65637888908386
2004-04-23,34.86000061035156,34.220001220703125,34.70000076293945,34.459999084472656,818600.0,24.532733917236328,24.78475824991862,23.088252906799315,23.713584728240967,21.69429207801819
2004-04-26,34.900001525878906,34.220001220703125,34.349998474121094,34.40999984741211,1004600.0,24.497142791748047,24.73349978129069,23.11331253051758,23.717949161529543,21.732622423171996
2004-04-27,35.400001525878906,33.95000076293945,35.099998474121094,34.02000045776367,1641300.0,24.219493865966797,24.637153498331706,23.135524520874025,23.719749603271485,21.7695645236969
2004-04-28,34.02000045776367,33.08000183105469,34.02000045776367,33.220001220703125,865200.0,23.64995574951172,24.507583872477213,23.14705753326416,23.71500473022461,21.803203840255737
2004-04-29,33.68000030517578,32.619998931884766,33.29999923706055,33.119998931884766,1021000.0,23.578763961791992,24.408864212036132,23.16499782562256,23.707210597991942,21.83725733757019
2004-04-30,33.439998626708984,32.52000045776367,33.349998474121094,32.689998626708984,965500.0,23.272642135620117,24.292584228515626,23.183365211486816,23.69500940322876,21.870200328826904
2004-05-03,33.08000183105469,32.619998931884766,32.91999816894531,33.0,961300.0,23.49334716796875,24.19006830851237,23.219673309326172,23.690894107818604,21.903756732940675
2004-05-04,34.5,32.86000061035156,32.93000030517578,33.88999938964844,1145500.0,24.126943588256836,24.160642242431642,23.269365234375,23.68723592758179,21.93778561592102
2004-05-05,34.2599983215332,33.63999938964844,33.880001068115234,33.900001525878906,819300.0,24.134065628051758,24.1558962504069,23.328454666137695,23.68464059829712,21.97216519355774
2004-05-06,33.970001220703125,33.5,33.75,33.650001525878906,863000.0,23.956092834472656,24.153998438517252,23.373590507507323,23.6755908203125,22.001489171981813
2004-05-07,33.90999984741211,33.209999084472656,33.599998474121094,33.34000015258789,631700.0,23.735382080078125,24.099417368570965,23.409755897521972,23.664900531768797,22.027504167556764
2004-05-10,33.2400016784668,30.889999389648438,33.2400016784668,31.610000610351562,2190000.0,22.503768920898438,23.957982762654623,23.426130027770995,23.639556789398192,22.04809620857239
2004-05-11,32.68000030517578,31.520000457763672,31.530000686645508,32.599998474121094,913500.0,23.208566665649414,23.888214747111004,23.457597007751463,23.62600664138794,22.06902666091919
2004-05-12,33.099998474121094,31.81999969482422,32.400001525878906,33.02000045776367,926000.0,23.507579803466797,23.817497762044272,23.50145122528076,23.611338481903076,22.094707765579223
2004-05-13,32.900001525878906,32.25,32.63999938964844,32.5099983215332,669200.0,23.26072120666504,23.711813354492186,23.5360969543457,23.59413091659546,22.121184949874877
2004-05-14,33.0,32.040000915527344,32.45000076293945,32.95000076293945,737100.0,23.575546264648438,23.64800084431966,23.58045623779297,23.580354824066163,22.150391502380373
2004-05-17,32.70000076293945,31.6200008392334,32.70000076293945,31.65999984741211,1009900.0,22.65256118774414,23.52502873738607,23.60877655029297,23.55642822265625,22.1731978225708
2004-05-18,32.25,31.649999618530273,31.65999984741211,32.150001525878906,1004800.0,23.003149032592773,23.4439390818278,23.65222442626953,23.535440845489504,22.197827043533326
2004-05-19,33.209999084472656,32.400001525878906,32.400001525878906,32.650001525878906,916800.0,23.360889434814453,23.424667994181316,23.712651481628416,23.518172492980955,22.223264818191527
2004-05-20,32.7599983215332,32.150001525878906,32.5,32.45000076293945,814600.0,23.217796325683594,23.40060348510742,23.761389007568358,23.497135868072508,22.249002294540404
2004-05-21,32.70000076293945,32.36000061035156,32.599998474121094,32.47999954223633,736200.0,23.2392578125,23.39837786356608,23.81126766204834,23.475605659484863,22.27516215324402
2004-05-24,33.04999923706055,32.220001220703125,32.70000076293945,32.7400016784668,701900.0,23.42529296875,23.393840916951497,23.84407897949219,23.457635631561278,22.30272783279419
2004-05-25,33.16999816894531,32.18000030517578,32.70000076293945,33.02000045776367,519500.0,23.625638961791992,23.360420608520506,23.87192710876465,23.441739864349366,22.330802001953124
2004-05-26,33.540000915527344,32.86000061035156,33.0,33.439998626708984,673600.0,23.92613983154297,23.346558888753254,23.90578525543213,23.435223655700682,22.359462575912474
2004-05-27,34.75,33.630001068115234,33.77000045776367,33.88999938964844,1221700.0,24.248109817504883,23.36602668762207,23.93141719818115,23.43518539428711,22.389627323150634
2004-05-28,33.9900016784668,33.529998779296875,33.88999938964844,33.86000061035156,826200.0,24.226648330688477,23.398777770996094,23.960321884155274,23.43047019958496,22.420283718109133
2004-06-01,34.099998474121094,33.63999938964844,33.849998474121094,34.08000183105469,508700.0,24.38404655456543,23.52412961324056,23.9895267868042,23.419325332641602,22.44929606437683
2004-06-02,34.31999969482422,33.880001068115234,34.09000015258789,34.060001373291016,582900.0,24.3697452545166,23.60154151916504,24.03083309173584,23.407329082489014,22.47855400085449
2004-06-03,33.939998626708984,33.2599983215332,33.939998626708984,33.2599983215332,567400.0,23.79734230041504,23.62085901896159,24.054711265563967,23.390954666137695,22.502201795578003
2004-06-04,33.66999816894531,33.029998779296875,33.599998474121094,33.130001068115234,842500.0,23.70433235168457,23.650433095296226,24.061778907775878,23.37372091293335,22.525067472457884
2004-06-07,33.849998474121094,33.25,33.349998474121094,33.84000015258789,933900.0,24.212337493896484,23.69288584391276,24.074592781066894,23.362629699707032,22.551001615524292
2004-06-08,34.279998779296875,33.81999969482422,33.86000061035156,34.25,645800.0,24.505695343017578,23.81642812093099,24.09327381134033,23.35071807861328,22.57805022239685
2004-06-09,34.400001525878906,33.619998931884766,34.25,33.68000030517578,521900.0,24.097856521606445,23.88940862019857,24.093831176757813,23.333878173828126,22.604328002929687
2004-06-10,33.959999084472656,33.630001068115234,33.65999984741211,33.939998626708984,504700.0,24.28388786315918,23.950941848754884,24.085294799804686,23.315711269378664,22.633931741714477
2004-06-14,34.36000061035156,33.52000045776367,33.54999923706055,34.040000915527344,830500.0,24.355436325073242,24.02678451538086,24.078758697509766,23.30335952758789,22.662519178390504
2004-06-15,35.150001525878906,34.20000076293945,34.20000076293945,34.84000015258789,995700.0,24.927827835083008,24.139355850219726,24.081107559204103,23.301618938446044,22.693510522842406
2004-06-16,35.08000183105469,34.70000076293945,34.75,34.90999984741211,899900.0,24.977909088134766,24.242863591512045,24.075345344543457,23.305124759674072,22.722426948547362
2004-06-17,35.209999084472656,34.54999923706055,34.70000076293945,35.02000045776367,643500.0,25.056621551513672,24.338262430826823,24.063184013366698,23.311330070495604,22.751807374954225
2004-06-18,35.70000076293945,34.70000076293945,34.91999816894531,35.400001525878906,1011400.0,25.328506469726562,24.43175354003906,24.05788414001465,23.316216888427736,22.782124481201173
2004-06-21,35.70000076293945,35.02000045776367,35.349998474121094,35.02000045776367,567900.0,25.056621551513672,24.485654322306313,24.057825393676758,23.33106330871582,22.8105184173584
2004-06-22,35.130001068115234,34.400001525878906,35.02000045776367,35.04999923706055,899100.0,25.07806968688965,24.54241574605306,24.059049949645996,23.34867406845093,22.839266223907472
2004-06-23,35.65999984741211,35.130001068115234,35.150001525878906,35.56999969482422,804400.0,25.450132369995117,24.613488133748373,24.067430877685545,23.37687587738037,22.871354112625124
2004-06-24,35.93000030517578,35.22999954223633,35.279998779296875,35.849998474121094,864000.0,25.650474548339844,24.69887008666992,24.089073677062988,23.402689723968507,22.90409140586853
2004-06-25,37.04999923706055,35.75,35.75,37.0,2013500.0,26.473304748535156,24.877267583211264,24.134434661865235,23.446010456085205,22.94097805976868
2004-06-28,37.04999923706055,36.33000183105469,37.0,36.43000030517578,1200100.0,26.065475463867188,25.03467712402344,24.176052970886232,23.489077739715576,22.981885566711426
2004-06-29,37.38999938964844,36.43000030517578,36.43000030517578,37.09000015258789,925100.0,26.53769302368164,25.189700826009116,24.215724868774416,23.54040868759155,23.021384286880494
2004-06-30,37.560001373291016,36.72999954223633,37.0,37.5099983215332,668000.0,26.838197708129883,25.345200983683267,24.25998306274414,23.590636558532715,23.060482959747315
2004-07-01,37.52000045776367,36.86000061035156,37.5099983215332,37.45000076293945,1015700.0,26.795265197753906,25.525028228759766,24.310786628723143,23.636043663024903,23.09834524154663
2004-07-02,37.29999923706055,36.70000076293945,37.29999923706055,36.84000015258789,934900.0,26.35881996154785,25.66335703531901,24.346596336364748,23.675103130340577,23.132897844314574
2004-07-06,36.95000076293945,36.5,36.84000015258789,36.59000015258789,1010300.0,26.1799373626709,25.78499043782552,24.373275337219237,23.714852771759034,23.166591272354125
2004-07-07,37.0,36.58000183105469,36.599998474121094,36.7400016784668,1008900.0,26.28727149963379,25.87562001546224,24.408366088867187,23.74830949783325,23.19821415901184
2004-07-08,36.5,35.63999938964844,36.45000076293945,35.83000183105469,1225400.0,25.63616943359375,25.91950403849284,24.4311466217041,23.77222957611084,23.225806465148924
2004-07-09,36.43000030517578,35.959999084472656,35.959999084472656,36.20000076293945,592900.0,25.90091323852539,25.975790150960286,24.464775009155275,23.80014976501465,23.257047815322878
2004-07-12,36.209999084472656,35.650001525878906,36.20000076293945,36.02000045776367,610900.0,25.772119522094727,26.005364354451498,24.507218284606935,23.827137908935548,23.287222423553466
2004-07-13,36.06999969482422,35.75,36.04999923706055,35.90999984741211,723700.0,25.693408966064453,26.047816848754884,24.54951118469238,23.85725450515747,23.319998207092286
2004-07-14,36.099998474121094,35.380001068115234,35.54999923706055,35.91999816894531,534900.0,25.700565338134766,26.08931655883789,24.598069648742676,23.890717430114748,23.354430465698243
2004-07-15,36.43000030517578,35.43000030517578,35.91999816894531,36.369998931884766,577700.0,26.022523880004883,26.12747599283854,24.6486531829834,23.934163246154785,23.391282892227174
2004-07-16,36.5,36.04999923706055,36.470001220703125,36.18000030517578,566900.0,25.886594772338867,26.143217341105142,24.683846206665038,23.97660572052002,23.42727948188782
2004-07-19,36.27000045776367,35.790000915527344,36.15999984741211,36.209999084472656,360800.0,25.90805435180664,26.10553398132324,24.719325981140138,24.023890323638916,23.46433464050293
2004-07-20,36.459999084472656,35.959999084472656,36.209999084472656,36.2400016784668,597400.0,25.929519653320312,26.096470260620116,24.75879451751709,24.066192512512206,23.500334444046022
2004-07-21,36.72999954223633,35.90999984741211,36.5,36.04999923706055,694300.0,25.7935848236084,26.0468630472819,24.799958572387695,24.104857234954835,23.532800722122193
2004-07-22,36.22999954223633,35.41999816894531,35.79999923706055,36.130001068115234,793800.0,25.850818634033203,25.981037775675457,24.86689956665039,24.146514797210692,23.56449622154236
2004-07-23,36.2400016784668,35.41999816894531,36.15999984741211,35.650001525878906,617000.0,25.50738525390625,25.895179112752277,24.912875938415528,24.185236473083496,23.5942631816864
2004-07-26,35.959999084472656,35.310001373291016,35.56999969482422,35.599998474121094,545200.0,25.471601486206055,25.836031214396158,24.952156372070313,24.226803798675537,23.623851222991945
2004-07-27,36.2400016784668,35.04999923706055,35.20000076293945,35.970001220703125,744700.0,25.736347198486328,25.806458536783854,25.00166889190674,24.26888292312622,23.653952608108522
2004-07-28,37.869998931884766,36.29999923706055,37.0,37.560001373291016,1991100.0,26.873977661132812,25.84557228088379,25.067637519836424,24.3240468788147,23.688931827545165
2004-07-29,38.2400016784668,37.61000061035156,37.849998474121094,37.689998626708984,1622100.0,26.96698760986328,25.934293492635092,25.15392604827881,24.38135129928589,23.72476366043091
2004-07-30,37.900001525878906,37.25,37.5,37.40999984741211,1380900.0,26.766647338867188,25.992009099324545,25.229196014404298,24.440710220336914,23.758360652923585
2004-08-02,37.5,36.900001525878906,37.5,37.400001525878906,1263400.0,26.759496688842773,26.057834243774415,25.297168159484862,24.50490982055664,23.790829696655273
2004-08-03,37.75,36.959999084472656,37.4900016784668,37.060001373291016,649400.0,26.516223907470703,26.1126885732015,25.363136711120607,24.562262859344482,23.821624364852905
2004-08-04,37.86000061035156,36.91999816894531,37.09000015258789,37.709999084472656,1114800.0,26.981294631958008,26.198070526123047,25.437977447509766,24.62462255477905,23.85555471420288
2004-08-05,38.0,37.45000076293945,37.5,37.5,976200.0,26.8310489654541,26.251972198486328,25.506092567443847,24.675085773468016,23.889191875457765
2004-08-06,37.29999923706055,36.20000076293945,37.29999923706055,36.25,1462800.0,25.936677932739258,26.255311075846354,25.552313346862793,24.71212022781372,23.915749979019164
2004-08-09,36.4900016784668,35.880001068115234,36.349998474121094,36.099998474121094,596800.0,25.82935905456543,26.25006472269694,25.590377731323244,24.748081493377686,23.94141912460327
2004-08-10,37.619998931884766,36.04999923706055,36.04999923706055,37.619998931884766,1046100.0,26.916889190673828,26.315889358520508,25.643753318786622,24.787585258483887,23.97506269454956
2004-08-11,37.400001525878906,36.630001068115234,37.400001525878906,37.31999969482422,900400.0,26.702255249023438,26.37646738688151,25.69326545715332,24.826793670654297,24.00685796737671
2004-08-12,37.16999816894531,36.599998474121094,37.029998779296875,36.84000015258789,1256700.0,26.475875854492188,26.41813786824544,25.735102043151855,24.862314414978027,24.037767972946167
2004-08-13,37.13999938964844,36.4900016784668,36.79999923706055,36.66999816894531,1081400.0,26.35369873046875,26.474558766682943,25.774781112670897,24.90280710220337,24.065917921066283
2004-08-16,37.189998626708984,36.40999984741211,36.66999816894531,37.09000015258789,1544600.0,26.655546188354492,26.55348841349284,25.83194519042969,24.943328227996826,24.095753269195555
2004-08-17,37.97999954223633,37.20000076293945,37.25,37.97999954223633,846900.0,27.295166015625,26.65740966796875,25.903761863708496,24.98277038574219,24.126531829833983
2004-08-18,38.34000015258789,37.810001373291016,37.849998474121094,38.29999923706055,1236800.0,27.52513885498047,26.70082041422526,25.970017890930176,25.022305335998535,24.156945266723632
2004-08-19,38.27000045776367,37.7599983215332,38.150001525878906,37.880001068115234,423700.0,27.22328758239746,26.717907079060872,26.024369735717773,25.058821773529054,24.183665056228637
2004-08-20,38.5,37.7599983215332,37.79999923706055,38.29999923706055,770200.0,27.52513885498047,26.768473180135093,26.092915382385254,25.093373279571534,24.210555229187012
2004-08-23,38.540000915527344,38.15999984741211,38.16999816894531,38.5099983215332,847500.0,27.676054000854492,26.829577000935874,26.16075870513916,25.123026752471922,24.238129510879517
2004-08-24,38.709999084472656,38.2400016784668,38.5099983215332,38.400001525878906,615000.0,27.597007751464844,26.90162925720215,26.22559013366699,25.15217441558838,24.264603939056396
2004-08-25,39.150001525878906,38.380001068115234,38.45000076293945,39.13999938964844,761800.0,28.128820419311523,26.97813097635905,26.28960998535156,25.185358772277834,24.288875341415405
2004-08-26,39.099998474121094,38.7599983215332,38.95000076293945,39.0,724700.0,28.028207778930664,27.057941563924153,26.35061595916748,25.212980651855467,24.31267889022827
2004-08-27,39.349998474121094,38.7400016784668,39.0,39.2599983215332,711700.0,28.215057373046875,27.209833526611327,26.413784675598144,25.238484344482423,24.341186590194702
2004-08-30,39.119998931884766,38.7599983215332,38.849998474121094,38.91999816894531,455400.0,27.970706939697266,27.352590052286782,26.46662868499756,25.262256412506105,24.36850775718689
2004-08-31,39.310001373291016,38.439998626708984,39.06999969482422,39.0,651500.0,28.028207778930664,27.426677958170572,26.5260604095459,25.29194290161133,24.39565841674805
2004-09-01,39.29999923706055,38.83000183105469,39.0,39.099998474121094,448500.0,28.100069046020508,27.519865544637046,26.586500396728514,25.322775173187257,24.42485056877136
2004-09-02,39.689998626708984,38.9900016784668,39.08000183105469,39.689998626708984,512000.0,28.52408790588379,27.656413014729818,26.64797950744629,25.357705192565916,24.455737857818605
2004-09-03,39.720001220703125,38.900001525878906,39.65999984741211,39.099998474121094,593400.0,28.100069046020508,27.772837702433268,26.696971397399903,25.393022537231445,24.486984033584594
2004-09-07,39.54999923706055,39.09000015258789,39.20000076293945,39.209999084472656,788500.0,28.179128646850586,27.874409866333007,26.73108787536621,25.43276126861572,24.5183776473999
2004-09-08,39.540000915527344,39.16999816894531,39.220001220703125,39.27000045776367,746800.0,28.22224235534668,27.936214955647788,26.7742232131958,25.475138092041014,24.548959827423097
2004-09-09,39.689998626708984,39.27000045776367,39.27000045776367,39.619998931884766,585200.0,28.47378158569336,27.999457804361978,26.812944984436037,25.514334926605226,24.581118412017823
2004-09-10,39.619998931884766,38.36000061035156,39.619998931884766,39.0,900000.0,28.028207778930664,28.053119150797524,26.836745185852052,25.548364124298097,24.609845027923583
2004-09-13,39.45000076293945,38.599998474121094,38.849998474121094,39.25,703800.0,28.20787239074707,28.098634719848633,26.864997329711915,25.58789197921753,24.634051513671874
2004-09-14,39.27000045776367,38.91999816894531,39.099998474121094,39.13999938964844,398600.0,28.128820419311523,28.12881914774577,26.900397338867187,25.623496837615967,24.65676489830017
2004-09-15,39.029998779296875,38.349998474121094,38.70000076293945,38.66999816894531,509600.0,27.791046142578125,28.141755040486654,26.932619514465333,25.652947425842285,24.678356056213378
2004-09-16,39.2599983215332,38.65999984741211,38.66999816894531,38.9900016784668,393300.0,28.021018981933594,28.13456827799479,26.96729446411133,25.687830276489258,24.700707502365113
2004-09-17,39.349998474121094,38.95000076293945,38.95000076293945,39.2599983215332,527100.0,28.215057373046875,28.14702491760254,27.01887222290039,25.725009422302247,24.721479291915895
2004-09-20,39.59000015258789,39.0,39.0,39.369998931884766,673800.0,28.294118881225586,28.152295684814455,27.066736335754396,25.765755672454834,24.74275263786316
2004-09-21,39.650001525878906,39.15999984741211,39.31999969482422,39.400001525878906,520700.0,28.315675735473633,28.17529360453288,27.117607460021972,25.812412872314454,24.76370880126953
2004-09-22,39.29999923706055,38.810001373291016,39.29999923706055,38.88999938964844,488900.0,27.94915008544922,28.170023091634114,27.162722282409668,25.856116733551026,24.781663665771486
2004-09-23,38.88999938964844,37.970001220703125,38.88999938964844,38.18000030517578,1197600.0,27.438892364501953,28.125944646199546,27.19748882293701,25.897779235839845,24.7963943195343
2004-09-24,38.38999938964844,37.58000183105469,38.349998474121094,37.709999084472656,938100.0,27.101116180419922,28.031079864501955,27.219060668945314,25.933856925964356,24.81237551689148
2004-09-27,37.75,37.2400016784668,37.709999084472656,37.599998474121094,627800.0,27.022064208984375,27.959212875366212,27.241770057678224,25.96280813217163,24.82502202987671
2004-09-28,38.029998779296875,37.47999954223633,37.54999923706055,38.0,702500.0,27.309537887573242,27.901240158081055,27.269799728393554,25.994562854766844,24.83960172653198
2004-09-29,38.470001220703125,37.83000183105469,37.83000183105469,38.43000030517578,515900.0,27.618560791015625,27.860994720458983,27.303580551147462,26.031187534332275,24.853389177322388
2004-09-30,38.869998931884766,38.29999923706055,38.43000030517578,38.70000076293945,844100.0,27.81260871887207,27.816916529337565,27.343961029052736,26.071959800720215,24.868430166244508
2004-10-01,39.5099983215332,38.70000076293945,38.77000045776367,39.47999954223633,791700.0,28.373167037963867,27.83991381327311,27.39440799713135,26.13065378189087,24.88510528564453
2004-10-04,40.0,39.540000915527344,39.540000915527344,39.93000030517578,855300.0,28.696569442749023,27.87249361673991,27.458191680908204,26.185533809661866,24.905770225524904
2004-10-05,40.0,39.56999969482422,39.79999923706055,39.91999816894531,707800.0,28.689380645751953,27.909864298502605,27.52254726409912,26.23735181808472,24.924345149993897
2004-10-06,40.0,39.619998931884766,39.79999923706055,39.9900016784668,435400.0,28.73969078063965,27.973107274373373,27.582614135742187,26.29214151382446,24.94313621520996
2004-10-07,40.18000030517578,39.540000915527344,39.95000076293945,39.720001220703125,481800.0,28.545658111572266,28.008083216349284,27.616047744750976,26.3418426322937,24.96109872817993
2004-10-08,39.619998931884766,39.0099983215332,39.060001373291016,39.29999923706055,829600.0,28.243804931640625,28.009999720255532,27.641584091186523,26.397755069732668,24.97709164619446
2004-10-11,39.599998474121094,39.25,39.25,39.45000076293945,579800.0,28.351606369018555,28.01383221944173,27.67328327178955,26.451239643096923,24.99334024429321
2004-10-12,39.13999938964844,38.5,39.099998474121094,38.939998626708984,796800.0,27.98507308959961,27.99179204305013,27.697794799804687,26.497481479644776,25.007826986312867
2004-10-13,39.290000915527344,38.400001525878906,38.91999816894531,38.54999923706055,571100.0,27.704797744750977,27.97550188700358,27.72156627655029,26.54235149383545,25.01974368095398
2004-10-14,38.619998931884766,37.720001220703125,38.619998931884766,38.0,1092600.0,27.309537887573242,27.966878255208332,27.728131141662598,26.58305429458618,25.029329977035523
2004-10-15,39.08000183105469,38.04999923706055,38.20000076293945,38.88999938964844,559100.0,27.94915008544922,28.023413848876952,27.7504931640625,26.628292865753174,25.042964248657228
2004-10-18,38.869998931884766,37.9900016784668,38.400001525878906,38.849998474121094,526000.0,27.92039680480957,28.083302688598632,27.790167541503905,26.67124044418335,25.056490154266356
2004-10-19,39.939998626708984,38.77000045776367,38.77000045776367,39.349998474121094,1057600.0,28.279747009277344,28.14798329671224,27.839175300598143,26.714776515960693,25.075000085830688
2004-10-20,39.90999984741211,39.11000061035156,39.150001525878906,39.84000015258789,629000.0,28.631877899169922,28.215537770589194,27.873475074768066,26.758614196777344,25.096899795532227
2004-10-21,40.119998931884766,39.310001373291016,39.84000015258789,40.119998931884766,691400.0,28.83311653137207,28.283571624755858,27.916092300415038,26.80467887878418,25.11757453918457
2004-10-22,40.27000045776367,39.66999816894531,40.119998931884766,40.0099983215332,1008100.0,28.754077911376953,28.3089656829834,27.961656341552736,26.848379192352294,25.133852262496948
2004-10-25,40.599998474121094,39.75,39.75,40.45000076293945,1557000.0,29.070281982421875,28.33387985229492,28.015988006591797,26.89538455963135,25.15135682106018
2004-10-26,40.959999084472656,40.08000183105469,40.36000061035156,40.93000030517578,799600.0,29.41522979736328,28.382269795735677,28.07118167877197,26.95156343460083,25.17125905036926
2004-10-27,41.869998931884766,40.689998626708984,40.900001525878906,41.7599983215332,970500.0,30.011751174926758,28.467073822021483,28.125513381958008,27.014637622833252,25.1941792678833
2004-10-28,41.79999923706055,41.25,41.36000061035156,41.65999984741211,632800.0,29.939868927001953,28.560021209716798,28.173807983398437,27.071912937164306,25.217271318435667
2004-10-29,42.0,41.560001373291016,41.560001373291016,41.689998626708984,964900.0,29.961429595947266,28.67452952067057,28.228570823669433,27.126470279693603,25.23859417915344
2004-11-01,41.91999816894531,41.33000183105469,41.54999923706055,41.689998626708984,1098500.0,29.961429595947266,28.781851069132486,28.27729663848877,27.18510601043701,25.259492092132568
2004-11-02,42.18000030517578,41.439998626708984,41.72999954223633,41.83000183105469,752900.0,30.062053680419922,28.920316441853842,28.32501663208008,27.24288766860962,25.27929946899414
2004-11-03,42.279998779296875,41.86000061035156,42.09000015258789,41.9900016784668,702600.0,30.177034378051758,29.085132217407228,28.376617164611815,27.301103649139403,25.302231588363647
2004-11-04,45.13999938964844,42.369998931884766,42.5,44.97999954223633,3253600.0,32.32588195800781,29.419555155436196,28.460558395385743,27.375084190368653,25.338351564407347
2004-11-05,44.04999923706055,42.88999938964844,43.75,43.150001525878906,2537600.0,31.01069450378418,29.62365811665853,28.520208129882814,27.435412044525147,25.370268402099608
2004-11-08,44.11000061035156,41.5,41.75,43.900001525878906,2233000.0,31.549686431884766,29.865610758463543,28.58690071105957,27.500342693328857,25.40583638191223
