Date,High,Low,Open,Close,Volume,Adj Close,BWA-15ma,BWA-50ma,BWA-100ma,BWA-200ma
2002-01-23,6.625,6.493750095367432,6.5,6.576250076293945,1272800.0,5.571919918060303,5.5101393699646,5.222841234207153,4.944277789592743,4.961801518201828
2002-01-24,6.637499809265137,6.449999809265137,6.587500095367432,6.449999809265137,1486400.0,5.464951038360596,5.504631964365641,5.238833646774292,4.945428855419159,4.968360060453415
2002-01-25,6.863749980926514,6.46875,6.46875,6.762499809265137,2092000.0,5.729724884033203,5.515928999582926,5.260799360275269,4.949523160457611,4.975859669446945
2002-01-28,6.912499904632568,6.68625020980835,6.792500019073486,6.744999885559082,2603200.0,5.714898586273193,5.522636636098226,5.28049861907959,4.953511431217193,4.982980993986129
2002-01-29,6.836249828338623,6.696249961853027,6.78249979019165,6.791250228881836,1445600.0,5.754086017608643,5.538805643717448,5.29905403137207,4.957226650714874,4.990177644491196
2002-01-30,6.888750076293945,6.737500190734863,6.786250114440918,6.877500057220459,1728800.0,5.843295097351074,5.554779084523519,5.316788244247436,4.962372229099274,4.997343128919601
2002-01-31,7.03125,6.875,6.875,6.925000190734863,1648000.0,5.88365364074707,5.575208250681559,5.334122228622436,4.9672775864601135,5.004081128835678
2002-02-01,7.0,6.893750190734863,6.93625020980835,6.900000095367432,804000.0,5.862412452697754,5.598246002197266,5.352048149108887,4.9713373112678525,5.0112635409832
2002-02-04,6.986249923706055,6.84375,6.918749809265137,6.847499847412109,1324800.0,5.817806243896484,5.614144134521484,5.371772060394287,4.975056502819061,5.017698529958725
2002-02-05,6.956250190734863,6.699999809265137,6.75,6.75,3272000.0,5.734968662261963,5.6342635790507,5.390389986038208,4.9784539341926575,5.023404687643051
2002-02-06,7.0,6.764999866485596,6.764999866485596,6.853750228881836,2128800.0,5.823117256164551,5.661742242177327,5.408483228683472,4.984801428318024,5.029341830015182
2002-02-07,6.886250019073486,6.712500095367432,6.778749942779541,6.712500095367432,1674400.0,5.703108310699463,5.68580977121989,5.424896478652954,4.990560963153839,5.034311853647232
2002-02-08,6.985000133514404,6.724999904632568,6.724999904632568,6.9375,1512800.0,5.894272327423096,5.713160165150961,5.4471452522277835,5.004121315479279,5.039844392538071
2002-02-11,7.113749980926514,6.991250038146973,7.053750038146973,7.067500114440918,2176800.0,6.004724979400635,5.753310934702555,5.471708984375,5.021002519130707,5.045929194688797
2002-02-12,7.0625,6.974999904632568,7.050000190734863,7.059999942779541,1603200.0,5.998353004455566,5.78675282796224,5.4950862312316895,5.039244811534882,5.0523177492618565
2002-02-13,7.181250095367432,7.03249979019165,7.03249979019165,7.163750171661377,1393600.0,6.086501598358154,5.82105827331543,5.519379158020019,5.061598119735717,5.058994971513748
2002-02-14,7.231249809265137,7.025000095367432,7.176249980926514,7.132500171661377,2324000.0,6.059951305389404,5.860724957784017,5.542590351104736,5.083612039089203,5.0656915175914765
2002-02-15,7.207499980926514,7.0625,7.136250019073486,7.122499942779541,1943200.0,6.051453590393066,5.882173538208008,5.563704013824463,5.101298253536225,5.072413748502731
2002-02-19,7.125,7.034999847412109,7.122499942779541,7.042500019073486,949600.0,5.98348331451416,5.900079186757406,5.5817001438140865,5.119581806659698,5.078864530324936
2002-02-20,7.337500095367432,7.054999828338623,7.054999828338623,7.288750171661377,2091200.0,6.192702293395996,5.929320271809896,5.599750204086304,5.141772828102112,5.086398228406906
2002-02-21,7.46875,7.239999771118164,7.288750171661377,7.239999771118164,2845600.0,6.1512837409973145,5.949852848052979,5.618984136581421,5.162209315299988,5.093872159719467
2002-02-22,7.387499809265137,7.275000095367432,7.327499866485596,7.356249809265137,2191200.0,6.250053882598877,5.974279530843099,5.639939317703247,5.182177057266236,5.101655794382095
2002-02-25,7.574999809265137,7.387499809265137,7.387499809265137,7.496250152587891,2259200.0,6.3690009117126465,6.008052094777425,5.662362594604492,5.203777513504028,5.110349861383438
2002-02-26,7.757500171661377,7.518750190734863,7.543749809265137,7.664999961853027,2595200.0,6.512374401092529,6.0543566385904946,5.687526273727417,5.225629677772522,5.11976079583168
2002-02-27,7.862500190734863,7.587500095367432,7.8125,7.653749942779541,2736000.0,6.502817153930664,6.105546538035075,5.712689437866211,5.245676522254944,5.129160760641098
2002-02-28,7.65625,7.449999809265137,7.643750190734863,7.518750190734863,2876000.0,6.388118267059326,6.143213272094727,5.736172904968262,5.264333610534668,5.138229278326034
2002-03-01,7.625,7.512499809265137,7.512499809265137,7.621250152587891,2326400.0,6.475202560424805,6.194686222076416,5.759449310302735,5.283872098922729,5.1478226697444915
2002-03-04,7.900000095367432,7.737500190734863,7.75,7.866250038146973,3244000.0,6.6833600997924805,6.247292073567708,5.784114046096802,5.3059565591812134,5.158562058210373
2002-03-05,7.856249809265137,7.587500095367432,7.791250228881836,7.635000228881836,2416000.0,6.486886978149414,6.279436206817627,5.806289701461792,5.326466784477234,5.168718968629837
2002-03-06,7.816249847412109,7.612500190734863,7.625,7.757500171661377,2847200.0,6.590964317321777,6.318943627675375,5.8319236946105955,5.345305376052856,5.1791279351711275
2002-03-07,8.162500381469727,7.837500095367432,7.84499979019165,8.0912504196167,4576800.0,6.874528884887695,6.371478780110677,5.861026077270508,5.366926846504211,5.190339118242264
2002-03-08,8.262499809265137,8.087499618530273,8.2162504196167,8.109999656677246,3412000.0,6.890458583831787,6.426845932006836,5.889959869384765,5.389266986846923,5.200746012926102
2002-03-11,8.116250038146973,7.921249866485596,8.100000381469727,8.024999618530273,2473600.0,6.818238735198975,6.477964941660563,5.916771440505982,5.410726609230042,5.2107128751277925
2002-03-12,8.100000381469727,7.912499904632568,7.963749885559082,8.095000267028809,2503200.0,6.877715587615967,6.537580426534017,5.943776979446411,5.432116098403931,5.22115601181984
2002-03-13,8.118749618530273,7.974999904632568,8.0,8.036250114440918,2062400.0,6.8277974128723145,6.579920101165771,5.9697629737854,5.454863924980163,5.231170667409897
2002-03-14,8.074999809265137,7.987500190734863,8.018750190734863,8.022500038146973,1792000.0,6.816115856170654,6.624242242177328,5.995409450531006,5.477114973068237,5.241074298620224
2002-03-15,8.05875015258789,7.929999828338623,8.012499809265137,7.929999828338623,1730400.0,6.737525939941406,6.656740379333496,6.019208726882934,5.498147416114807,5.250627075433731
2002-03-18,8.010000228881836,7.925000190734863,7.925000190734863,7.96750020980835,2606400.0,6.7693867683410645,6.683432769775391,6.043391075134277,5.51843252658844,5.260007668733596
2002-03-19,8.106249809265137,8.0,8.037500381469727,8.020000457763672,1917600.0,6.813992500305176,6.703540643056233,6.067385244369507,5.538836493492126,5.269437655210495
2002-03-20,8.006250381469727,7.925000190734863,8.0,7.941249847412109,2020800.0,6.747084617614746,6.719825140635172,6.092095918655396,5.559806218147278,5.278606768846512
2002-03-21,7.942500114440918,7.724999904632568,7.942500114440918,7.739999771118164,2283200.0,6.576097011566162,6.732357056935628,6.111543989181518,5.579361577033996,5.287515510320663
2002-03-22,7.716249942779541,7.5625,7.712500095367432,7.612500190734863,3952800.0,6.467770576477051,6.731861591339111,6.12935507774353,5.598678007125854,5.296045724153519
2002-03-25,7.606249809265137,7.25,7.587500095367432,7.31125020980835,3455200.0,6.21182107925415,6.700425656636556,6.14325457572937,5.615413846969605,5.302270179986953
2002-03-26,7.81125020980835,7.327499866485596,7.327499866485596,7.597499847412109,4400800.0,6.455026149749756,6.698301601409912,6.1607684135437015,5.634825315475464,5.309852727651596
2002-03-27,7.918749809265137,7.599999904632568,7.599999904632568,7.888750076293945,2929600.0,6.702477931976318,6.705735842386882,6.186154432296753,5.656605377197265,5.318262137174607
2002-03-28,7.974999904632568,7.849999904632568,7.914999961853027,7.864999771118164,2180000.0,6.6823015213012695,6.692920684814453,6.211581716537475,5.678098945617676,5.326765331029892
2002-04-01,7.878749847412109,7.625,7.802499771118164,7.798749923706055,3023200.0,6.626012325286865,6.675290934244791,6.237260055541992,5.698288249969482,5.335171233415604
2002-04-02,7.786250114440918,7.668749809265137,7.786250114440918,7.691249847412109,2150400.0,6.534677028656006,6.6563868204752605,6.258273267745972,5.716716933250427,5.3431467688083645
2002-04-03,7.710000038146973,7.525000095367432,7.693749904632568,7.558750152587891,1428000.0,6.422102451324463,6.62601261138916,6.278666048049927,5.733596220016479,5.350370017290115
2002-04-04,7.597499847412109,7.487500190734863,7.53125,7.596250057220459,1676000.0,6.453962802886963,6.601090304056803,6.2978108119964595,5.751048312187195,5.358431309461594
2002-04-05,7.8125,7.568749904632568,7.568749904632568,7.752500057220459,1839200.0,6.586716651916504,6.5857970237731935,6.318106746673584,5.770473990440369,5.367293177843094
2002-04-08,7.885000228881836,7.650000095367432,7.724999904632568,7.877500057220459,1420000.0,6.692919731140137,6.582823276519775,6.342666120529175,5.790749883651733,5.377380586862564
2002-04-09,8.048749923706055,7.881249904632568,7.881249904632568,8.006250381469727,3240000.0,6.802308559417725,6.585018062591553,6.364117794036865,5.812458577156067,5.388057037591934
2002-04-10,8.22249984741211,8.0,8.007499694824219,8.220000267028809,2432800.0,6.983916759490967,6.596346346537272,6.389498157501221,5.834998388290405,5.399562600851059
2002-04-11,8.21875,7.858749866485596,8.212499618530273,7.877500057220459,3005600.0,6.692919731140137,6.592735354105631,6.408274831771851,5.853664431571961,5.409692107439041
2002-04-12,7.878749847412109,7.662499904632568,7.877500057220459,7.753749847412109,4923200.0,6.587779521942139,6.593514188130697,6.423164520263672,5.869976382255555,5.418764485120773
2002-04-15,7.900000095367432,7.696249961853027,7.8125,7.756249904632568,2010400.0,6.589902877807617,6.601656341552735,6.437289505004883,5.88570586681366,5.426958278417588
2002-04-16,7.997499942779541,7.824999809265137,7.925000190734863,7.974999904632568,1844000.0,6.775759696960449,6.639252249399821,6.455556449890136,5.903802299499512,5.435923503637314
2002-04-17,8.050000190734863,7.668749809265137,7.987500190734863,7.690000057220459,2045600.0,6.533615589141846,6.644491545359293,6.469872636795044,5.920822348594665,5.443656955957413
2002-04-18,7.743750095367432,7.447500228881836,7.693749904632568,7.513750076293945,3880000.0,6.383869171142578,6.623250961303711,6.482850646972656,5.936620316505432,5.449978724718094
2002-04-19,7.71875,7.53125,7.53125,7.59375,2145600.0,6.451837539672852,6.607886695861817,6.4954250526428225,5.951954140663147,5.456898158788681
2002-04-22,7.643750190734863,7.487500190734863,7.59499979019165,7.5625,2890400.0,6.425289630889893,6.594505182902018,6.5098686790466305,5.967382578849793,5.463206053972244
2002-04-23,7.743750095367432,7.567500114440918,7.637499809265137,7.664999961853027,1724000.0,6.512374401092529,6.593018341064453,6.522230720520019,5.984687986373902,5.4696599853038785
2002-04-24,7.837500095367432,7.6875,7.6875,7.816249847412109,3479200.0,6.6408796310424805,6.607603486378988,6.534953813552857,6.003331398963928,5.477235246896743
2002-04-25,7.848750114440918,7.652500152587891,7.818749904632568,7.735000133514404,1684000.0,6.571849346160889,6.615462589263916,6.546423740386963,6.020754985809326,5.484712644815445
2002-04-26,7.911250114440918,7.739999771118164,7.747499942779541,7.828750133514404,2626400.0,6.651501178741455,6.6197815577189125,6.557723731994629,6.038551445007324,5.49268300652504
2002-04-29,7.84375,7.643750190734863,7.837500095367432,7.666250228881836,1599200.0,6.529075622558594,6.60885861714681,6.5671062183380124,6.054848284721374,5.500377987623215
2002-04-30,7.837500095367432,7.668749809265137,7.678750038146973,7.809999942779541,1759200.0,6.651501178741455,6.598804791768392,6.57910717010498,6.071405591964722,5.508222070932388
2002-05-01,7.974999904632568,7.625,7.800000190734863,7.894999980926514,2903200.0,6.723894119262695,6.581469949086507,6.593915386199951,6.087807765007019,5.516007188558579
2002-05-02,8.118749618530273,7.881249904632568,7.914999961853027,7.962500095367432,2173600.0,6.781380653381348,6.587367343902588,6.605688953399659,6.102719578742981,5.523711434602737
2002-05-03,8.0,7.8125,7.943749904632568,7.867499828338623,2432000.0,6.700473785400391,6.594880294799805,6.61667275428772,6.11782844543457,5.530484985113144
2002-05-06,7.90500020980835,7.800000190734863,7.867499828338623,7.821249961853027,3236000.0,6.661080837249756,6.599625492095948,6.624893293380738,6.132416305541992,5.536851104497909
2002-05-07,7.888750076293945,7.762499809265137,7.832499980926514,7.841249942779541,2140800.0,6.678116321563721,6.593115933736166,6.631075601577759,6.1467190980911255,5.543476039171219
2002-05-08,7.981249809265137,7.875,7.941249847412109,7.922500133514404,1771200.0,6.747315406799316,6.607362588246663,6.635774421691894,6.161650347709656,5.550062872171402
2002-05-09,7.957499980926514,7.856249809265137,7.912499904632568,7.87624979019165,1085600.0,6.707923889160156,6.628966236114502,6.6398765563964846,6.176282997131348,5.5565895593166355
2002-05-10,7.914999961853027,7.732500076293945,7.875,7.778749942779541,1559200.0,6.624886989593506,6.6405028661092125,6.644611930847168,6.190392417907715,5.562853642702103
2002-05-13,7.912499904632568,7.6875,7.78000020980835,7.888750076293945,2644000.0,6.718569755554199,6.660054874420166,6.649479274749756,6.204464292526245,5.56957034945488
2002-05-14,8.0,7.901249885559082,8.0,7.994999885559082,2483200.0,6.8090596199035645,6.679833889007568,6.651993265151978,6.21805365562439,5.577255145311356
2002-05-15,8.103750228881836,7.962500095367432,7.991250038146973,8.09375,1493600.0,6.893160820007324,6.696652634938558,6.660118741989136,6.2332042217254635,5.586781064271927
2002-05-16,8.1225004196167,8.021249771118164,8.118749618530273,8.032500267028809,1259200.0,6.840997219085693,6.714595826466878,6.665119400024414,6.248521547317505,5.595588411092758
2002-05-17,8.118749618530273,8.032500267028809,8.032500267028809,8.118749618530273,1784000.0,6.914452075958252,6.732125886281332,6.665917863845825,6.263471970558166,5.603721235990524
2002-05-20,8.050000190734863,7.75,8.050000190734863,7.84499979019165,2696800.0,6.681308746337891,6.742274761199951,6.661734867095947,6.275847368240356,5.610162190198898
2002-05-21,8.297499656677246,8.018750190734863,8.087499618530273,8.095000267028809,6488800.0,6.894225120544434,6.75845635732015,6.663254594802856,6.290013017654419,5.61703448176384
2002-05-22,8.236249923706055,8.0625,8.119999885559082,8.208749771118164,2649600.0,6.99110221862793,6.776270230611165,6.665522327423096,6.304649653434754,5.624027045965195
2002-05-23,8.5625,8.287500381469727,8.521249771118164,8.5625,5412000.0,7.292379379272461,6.81033681233724,6.674813966751099,6.32228847026825,5.631829439401627
2002-05-24,8.618749618530273,8.388750076293945,8.550000190734863,8.388750076293945,2663200.0,7.1444010734558105,6.839931964874268,6.681379671096802,6.338394560813904,5.639910396337509
2002-05-28,8.475000381469727,8.337499618530273,8.426250457763672,8.401249885559082,3208000.0,7.155048370361328,6.872863133748372,6.6897301197052,6.354469423294067,5.647770193815231
2002-05-29,8.40999984741211,8.256250381469727,8.40250015258789,8.352499961853027,3056800.0,7.113529205322266,6.901890659332276,6.696612968444824,6.370002021789551,5.655422395467758
2002-05-30,8.15999984741211,7.881249904632568,7.887499809265137,7.96875,7742400.0,6.786704063415527,6.904516569773356,6.696067199707032,6.381726222038269,5.660596140623093
2002-05-31,8.194999694824219,8.0,8.0,8.050000190734863,3328800.0,6.855902194976807,6.914381790161133,6.698243551254272,6.395169734954834,5.666411384344101
2002-06-03,8.09375,7.761250019073486,8.043749809265137,7.768750190734863,2508800.0,6.61637020111084,6.913814004262289,6.699049015045166,6.405296502113342,5.6710236966609955
2002-06-04,7.701250076293945,7.150000095367432,7.675000190734863,7.298749923706055,9513600.0,6.216089248657227,6.88031530380249,6.694015388488769,6.41168523311615,5.673634604215622
2002-06-05,7.606249809265137,7.331250190734863,7.381249904632568,7.525000095367432,4892800.0,6.408775329589844,6.853629684448242,6.697954473495483,6.420604524612426,5.677963556051254
2002-06-06,7.637499809265137,7.418749809265137,7.526249885559082,7.432499885559082,2176000.0,6.329996585845947,6.816085402170817,6.695453882217407,6.428111147880554,5.681803621053696
2002-06-07,7.74875020980835,7.34375,7.431250095367432,7.608749866485596,2612800.0,6.480104446411133,6.792025883992513,6.691006412506104,6.4385804224014285,5.685782092809677
2002-06-10,7.739999771118164,7.503749847412109,7.581250190734863,7.635000228881836,1738400.0,6.502459526062012,6.7645597139994305,6.687409572601318,6.449495644569397,5.689750980138779
2002-06-11,7.84375,7.545000076293945,7.647500038146973,7.558750152587891,3312800.0,6.437520980834961,6.748307196299235,6.683639745712281,6.460449900627136,5.696524444818497
2002-06-12,7.625,7.46875,7.568749904632568,7.625,3712800.0,6.493942737579346,6.721621704101563,6.682825059890747,6.470549163818359,5.703479756116867
2002-06-13,7.712500095367432,7.347499847412109,7.650000095367432,7.400000095367432,2279200.0,6.302317142486572,6.675702699025472,6.680429353713989,6.479547700881958,5.70978828549385
2002-06-14,7.328750133514404,7.150000095367432,7.327499866485596,7.233749866485596,3655200.0,6.160731315612793,6.600259494781494,6.674564723968506,6.486187767982483,5.713811057806015
2002-06-17,7.579999923706055,7.262499809265137,7.262499809265137,7.556250095367432,1930400.0,6.435393333435059,6.552992312113444,6.671538257598877,6.4948225021362305,5.719550145864487
2002-06-18,7.695000171661377,7.537499904632568,7.537499904632568,7.625,1996000.0,6.493942737579346,6.5089186032613116,6.667558717727661,6.505112419128418,5.7252706372737885
2002-06-19,7.726250171661377,7.517499923706055,7.596250057220459,7.518750190734863,2009600.0,6.403454780578613,6.461580308278402,6.659581642150879,6.511849718093872,5.7306864392757415
2002-06-20,7.46875,7.252500057220459,7.362500190734863,7.288750171661377,4108800.0,6.207571506500244,6.422971471150716,6.644054737091064,6.5167764472961425,5.735143939256668
2002-06-21,7.441249847412109,7.118750095367432,7.275000095367432,7.25,2800800.0,6.174568176269531,6.377549203236898,6.633687705993652,6.5209812688827515,5.739103959798813
2002-06-24,7.318749904632568,6.962500095367432,7.224999904632568,7.269999980926514,3770400.0,6.191600799560547,6.349231243133545,6.6257641315460205,6.524464325904846,5.74341827750206
2002-06-25,7.306250095367432,7.053750038146973,7.28125,7.139999866485596,2660800.0,6.080885887145996,6.3402176856994625,6.615583791732788,6.526436648368835,5.746857117414475
2002-06-26,7.141250133514404,6.9375,7.050000190734863,7.114999771118164,2959200.0,6.059593200683594,6.316938877105713,6.601260461807251,6.528408455848694,5.7498728835582735
2002-06-27,7.173749923706055,6.934999942779541,7.137499809265137,7.050000190734863,3158400.0,6.00423526763916,6.2952214558919275,6.590672855377197,6.530272746086121,5.752664624452591
2002-06-28,7.315000057220459,7.065000057220459,7.065000057220459,7.21999979019165,5374400.0,6.14901876449585,6.273149077097575,6.585975847244263,6.53441324710846,5.756433590650558
2002-07-01,7.412499904632568,7.24875020980835,7.24875020980835,7.347499847412109,3656800.0,6.257606029510498,6.256825510660807,6.5820912170410155,6.538758134841919,5.761779781579971
2002-07-02,7.337500095367432,7.162499904632568,7.337500095367432,7.277500152587891,3570400.0,6.197990417480469,6.240856806437175,6.577545232772827,6.543706955909729,5.767133959531784
2002-07-03,7.306250095367432,7.067500114440918,7.25,7.164999961853027,2679200.0,6.102177619934082,6.21473913192749,6.569341297149658,6.545786008834839,5.774953662157059
2002-07-05,7.46750020980835,7.190000057220459,7.190000057220459,7.460000038146973,652000.0,6.353418827056885,6.218145910898844,6.563592081069946,6.549272947311401,5.785137733221054
2002-07-08,7.5,7.210000038146973,7.449999809265137,7.210000038146973,2150400.0,6.140502452850342,6.216797320048014,6.554965143203735,6.550694441795349,5.794969626665115
2002-07-09,7.256249904632568,7.03125,7.181250095367432,7.03125,2556800.0,5.9882683753967285,6.186988989512126,6.541700487136841,6.549712109565735,5.805655114650726
2002-07-10,7.0625,6.855000019073486,7.018750190734863,6.898749828338623,1854400.0,5.875422954559326,6.145754337310791,6.5286274337768555,6.547866826057434,5.815739432573318
2002-07-11,6.8125,6.568749904632568,6.8125,6.736249923706055,2325600.0,5.737024784088135,6.101325670878093,6.510337905883789,6.544722537994385,5.823010395765305
2002-07-12,6.775000095367432,6.662499904632568,6.756249904632568,6.6875,2458400.0,5.6955084800720215,6.067188135782877,6.489770193099975,6.541842789649963,5.830712298154831
2002-07-15,6.693749904632568,6.306250095367432,6.693749904632568,6.586249828338623,2188000.0,5.609276294708252,6.029502010345459,6.466328105926514,6.536008529663086,5.838890678882599
2002-07-16,6.652500152587891,6.46875,6.599999904632568,6.53249979019165,2832800.0,5.563498497009277,5.9876285235087074,6.443588600158692,6.530130677223205,5.8461699962615965
2002-07-17,6.793749809265137,6.21750020980835,6.732500076293945,6.418749809265137,5062400.0,5.466622352600098,5.946677621205648,6.419699430465698,6.5222963619232175,5.8522367095947265
2002-07-18,6.681250095367432,6.412499904632568,6.412499904632568,6.43625020980835,3108800.0,5.481527805328369,5.908139928181966,6.395767660140991,6.513421630859375,5.858599572181702
2002-07-19,6.485000133514404,6.271249771118164,6.412499904632568,6.28249979019165,2068800.0,5.350584506988525,5.864563210805257,6.367833042144776,6.501803731918335,5.863716704845428
2002-07-22,6.4375,6.138750076293945,6.306250095367432,6.171249866485596,3050400.0,5.255836009979248,5.805017693837484,6.338791284561157,6.4893339204788205,5.867505221366883
2002-07-23,6.408750057220459,6.150000095367432,6.199999809265137,6.168749809265137,2484000.0,5.2537078857421875,5.738091150919597,6.311367702484131,6.47798981666565,5.871161713600158
2002-07-24,6.612500190734863,6.050000190734863,6.168749809265137,6.603750228881836,2532800.0,5.624182224273682,5.699837271372477,6.289479951858521,6.469479613304138,5.876675856113434
2002-07-25,6.84375,6.418749809265137,6.603750228881836,6.712500095367432,3910400.0,5.716799736022949,5.6741454124450685,6.267634754180908,6.4598140096664425,5.882885284423828
2002-07-26,6.74875020980835,6.506249904632568,6.737500190734863,6.590000152587891,1800800.0,5.612469673156738,5.624748802185058,6.242020931243896,6.451069836616516,5.888768310546875
2002-07-29,6.993750095367432,6.727499961853027,6.727499961853027,6.980000019073486,2913600.0,5.94461727142334,5.611689790089925,6.224093332290649,6.444606366157532,5.894955871105194
2002-07-30,6.932499885559082,6.724999904632568,6.932499885559082,6.771249771118164,3532000.0,5.782367706298828,5.597963078816732,6.201451644897461,6.433684754371643,5.900305800437927
2002-07-31,6.788750171661377,6.627500057220459,6.646249771118164,6.710000038146973,2916000.0,5.730062961578369,5.588272412618001,6.1824267292022705,6.422080798149109,5.905673892498016
2002-08-01,6.894999980926514,6.599999904632568,6.710000038146973,6.808750152587891,3691200.0,5.814391613006592,5.593430201212565,6.160830059051514,6.412042326927185,5.911384468078613
2002-08-02,6.8125,6.454999923706055,6.808750152587891,6.476250171661377,3472000.0,5.530447959899902,5.5824261665344235,6.1316169738769535,6.398569650650025,5.915342874526978
2002-08-05,6.599999904632568,6.362500190734863,6.481249809265137,6.396249771118164,3107200.0,5.462132930755615,5.572616608937581,6.095012044906616,6.3849130058288575,5.919888465404511
2002-08-06,6.737500190734863,6.449999809265137,6.449999809265137,6.647500038146973,2132000.0,5.67669153213501,5.580162811279297,6.0656578540802,6.373518762588501,5.925316867828369
2002-08-07,6.758749961853027,6.602499961853027,6.724999904632568,6.758749961853027,1508800.0,5.77169132232666,5.600500742594401,6.037990713119507,6.363860416412353,5.93100391626358
2002-08-08,6.889999866485596,6.650000095367432,6.768750190734863,6.888750076293945,2074400.0,5.882707118988037,5.627246030171713,6.013374271392823,6.354993619918823,5.936713073253632
2002-08-09,7.014999866485596,6.766250133514404,6.875,6.997499942779541,1828800.0,5.9755754470825195,5.6689120928446455,5.997151699066162,6.346609449386596,5.942722971439362
2002-08-12,7.208749771118164,7.017499923706055,7.0625,7.168749809265137,3521600.0,6.121816635131836,5.726644134521484,5.982469987869263,6.340356769561768,5.950081493854523
2002-08-13,7.1875,6.942500114440918,7.15625,6.943749904632568,2332000.0,5.929676055908203,5.771708679199219,5.96873610496521,6.333892560005188,5.956627068519592
2002-08-14,7.025000095367432,6.833749771118164,7.018750190734863,7.006249904632568,2180000.0,5.983048439025879,5.795633093516032,5.964075288772583,6.329045338630676,5.963861672878266
2002-08-15,7.349999904632568,7.085000038146973,7.106249809265137,7.300000190734863,2862400.0,6.2338995933532715,5.830106417338054,5.960577774047851,6.329266123771667,5.972339985370636
2002-08-16,7.300000190734863,7.164999961853027,7.300000190734863,7.226250171661377,1915200.0,6.170919895172119,5.867336432139079,5.957396240234375,6.326425061225891,5.980625188350677
2002-08-19,7.539999961853027,7.231249809265137,7.231249809265137,7.537499904632568,3033600.0,6.436714172363281,5.900142892201742,5.956528434753418,6.323767423629761,5.9901864004135135
2002-08-20,7.543749809265137,7.412499904632568,7.487500190734863,7.5,1957600.0,6.404691696166992,5.941631158192952,5.9545730781555175,6.320991325378418,5.999545135498047
2002-08-21,7.619999885559082,7.5,7.5,7.537499904632568,2248000.0,6.436714172363281,5.988741238911946,5.954556941986084,6.319098343849182,6.008693296909332
2002-08-22,7.637499809265137,7.5,7.527500152587891,7.619999885559082,2149600.0,6.507165431976318,6.034926160176595,5.954821395874023,6.318823227882385,6.0177700805664065
2002-08-23,7.587500095367432,7.46750020980835,7.582499980926514,7.476250171661377,1572800.0,6.3844099044799805,6.091856956481934,5.956463251113892,6.318446302413941,6.0260212612152095
2002-08-26,7.662499904632568,7.43625020980835,7.474999904632568,7.637499809265137,1252800.0,6.522109031677246,6.162522029876709,5.9636908054351805,6.319127764701843,6.035088038444519
2002-08-27,7.769999980926514,7.574999809265137,7.650000095367432,7.599999904632568,2221600.0,6.490086555480957,6.216748364766439,5.9647846698760985,6.318161463737487,6.044317727088928
2002-08-28,7.599999904632568,7.5,7.59375,7.525000095367432,1280800.0,6.4260382652282715,6.260371494293213,5.963426580429077,6.315492649078369,6.053121266365051
2002-08-29,7.550000190734863,7.43874979019165,7.5,7.46999979019165,1471200.0,6.379071235656738,6.29346243540446,5.9629389095306395,6.311260275840759,6.061859426498413
2002-08-30,7.579999923706055,7.463749885559082,7.46750020980835,7.53000020980835,1202400.0,6.430309772491455,6.323778057098389,5.967393674850464,6.3057242059707646,6.070361297130585
2002-09-03,7.486249923706055,7.262499809265137,7.46875,7.40749979019165,1792000.0,6.325699806213379,6.3373702685038245,5.970416307449341,6.302052006721497,6.077858219146728
2002-09-04,7.548749923706055,7.331250190734863,7.393750190734863,7.545000076293945,1738400.0,6.443116188049316,6.371599610646566,5.975446615219116,6.300605373382568,6.0852908778190615
2002-09-05,7.487500190734863,7.375,7.445000171661377,7.389999866485596,2151200.0,6.31075382232666,6.393446636199951,5.980043973922729,6.297813882827759,6.091759874820709
2002-09-06,7.697500228881836,7.431250095367432,7.449999809265137,7.642499923706055,2180000.0,6.526378154754639,6.4129452069600426,5.989379673004151,6.295320067405701,6.0995611834526064
2002-09-09,7.738749980926514,7.559999942779541,7.625,7.737500190734863,1991200.0,6.6075053215026855,6.442050902048747,6.0014450740814205,6.296058964729309,6.108440656661987
2002-09-10,7.841249942779541,7.75124979019165,7.837500095367432,7.809999942779541,2074400.0,6.669416904449463,6.457564417521159,6.011853036880493,6.298914442062378,6.117767379283905
2002-09-11,7.841249942779541,7.723750114440918,7.818749904632568,7.789999961853027,1522400.0,6.652337551116943,6.474074141184489,6.019747667312622,6.300919442176819,6.126436791419983
2002-09-12,7.764999866485596,7.570000171661377,7.764999866485596,7.622499942779541,1158400.0,6.5092997550964355,6.4789131800333655,6.025973854064941,6.301759543418885,6.134571061134339
2002-09-13,7.568749904632568,7.387499809265137,7.5625,7.5,1977600.0,6.404691696166992,6.472081597646078,6.0320241355896,6.300682716369629,6.142685351371765
2002-09-16,7.565000057220459,7.371250152587891,7.5,7.440000057220459,2276800.0,6.353453159332275,6.470017814636231,6.032024822235107,6.297808451652527,6.150569925308227
2002-09-17,7.493750095367432,7.168749809265137,7.474999904632568,7.195000171661377,2432000.0,6.1442341804504395,6.444826157887777,6.032099456787109,6.293532299995422,6.1571436429023745
2002-09-18,7.196249961853027,6.851250171661377,7.196249961853027,7.087500095367432,4108800.0,6.052432060241699,6.415649191538493,6.033382730484009,6.287541608810425,6.163046526908874
