Date,High,Low,Open,Close,Volume,Adj Close,TDG-15ma,TDG-50ma,TDG-100ma,TDG-200ma
2006-06-20,23.780000686645508,22.81999969482422,23.1299991607666,23.670000076293945,62300.0,10.939236640930176,11.352404340108235,11.507781295776367,11.47601751720204,11.47601751720204
2006-06-21,24.600000381469727,23.450000762939453,23.6200008392334,24.440000534057617,49000.0,11.295097351074219,11.329296493530274,11.508982906341553,11.473395485808885,11.473395485808885
2006-06-22,24.850000381469727,24.510000228881836,24.530000686645508,24.6299991607666,35900.0,11.382905960083008,11.287086168924967,11.513881721496581,11.472102778298515,11.472102778298515
2006-06-23,25.889999389648438,24.6200008392334,24.700000762939453,25.3799991607666,86700.0,11.729522705078125,11.25257848103841,11.525712871551514,11.475728411070058,11.475728411070058
2006-06-26,26.1299991607666,25.34000015258789,25.399999618530273,26.059999465942383,36400.0,12.043789863586426,11.239638074239094,11.54124132156372,11.483618153466118,11.483618153466118
2006-06-27,26.729999542236328,25.829999923706055,25.829999923706055,26.110000610351562,118100.0,12.066899299621582,11.24148686726888,11.555198478698731,11.49160830615318,11.49160830615318
2006-06-28,26.15999984741211,25.43000030517578,26.15999984741211,25.469999313354492,106100.0,11.771117210388184,11.229162661234538,11.566475105285644,11.495385453507707,11.495385453507707
2006-06-29,26.0,25.469999313354492,25.469999313354492,25.8799991607666,91600.0,11.960601806640625,11.23101126352946,11.576919841766358,11.501588338216147,11.501588338216147
2006-06-30,25.899999618530273,23.950000762939453,25.899999618530273,23.950000762939453,765000.0,11.068642616271973,11.20482260386149,11.561668739318847,11.49589168398004,11.49589168398004
2006-07-03,24.399999618530273,23.299999237060547,24.200000762939453,23.530000686645508,173500.0,10.87453556060791,11.190033721923829,11.543921947479248,11.487822123936244,11.487822123936244
2006-07-05,23.530000686645508,23.100000381469727,23.43000030517578,23.479999542236328,54900.0,10.851428031921387,11.203590329488119,11.525158424377441,11.47966322532067,11.47966322532067
2006-07-06,23.5,22.93000030517578,23.479999542236328,23.040000915527344,83100.0,10.648078918457031,11.22854684193929,11.499647407531738,11.469136841689483,11.469136841689483
2006-07-07,23.299999237060547,22.8799991607666,22.959999084472656,23.0,72800.0,10.629591941833496,11.245492553710937,11.474228801727294,11.458642530441285,11.458642530441285
2006-07-10,23.239999771118164,22.969999313354492,23.0,23.15999984741211,42200.0,10.703536987304688,11.236557451883952,11.45361665725708,11.449320239785276,11.449320239785276
2006-07-11,23.479999542236328,23.049999237060547,23.1200008392334,23.469999313354492,51200.0,10.846805572509766,11.254119364420573,11.441970329284668,11.441972499940453,11.441972499940453
2006-07-12,23.670000076293945,23.100000381469727,23.459999084472656,23.549999237060547,60800.0,10.883777618408203,11.250422096252441,11.427273750305176,11.435247260403921,11.435247260403921
2006-07-13,23.760000228881836,23.290000915527344,23.43000030517578,23.479999542236328,52400.0,10.851428031921387,11.220844141642253,11.415535011291503,11.428297031493415,11.428297031493415
2006-07-14,23.34000015258789,22.739999771118164,23.219999313354492,23.110000610351562,42300.0,10.680429458618164,11.174012374877929,11.40157787322998,11.419498589459588,11.419498589459588
2006-07-17,23.350000381469727,23.079999923706055,23.100000381469727,23.190000534057617,28900.0,10.717402458190918,11.106537691752116,11.38872995376587,11.411334680956463,11.411334680956463
2006-07-18,23.649999618530273,23.190000534057617,23.200000762939453,23.649999618530273,21700.0,10.929993629455566,11.032284609476726,11.380411167144775,11.405802025192086,11.405802025192086
2006-07-19,24.989999771118164,23.6299991607666,23.6299991607666,24.979999542236328,90400.0,11.544661521911621,10.997468757629395,11.381520328521729,11.407379974018443,11.407379974018443
2006-07-20,25.299999237060547,24.8799991607666,24.940000534057617,25.010000228881836,45800.0,11.558526992797852,10.983296076456705,11.382352237701417,11.409078255128325,11.409078255128325
2006-07-21,25.100000381469727,24.65999984741211,25.010000228881836,25.020000457763672,49900.0,11.56314754486084,10.956799125671386,11.382629508972167,11.410790136125353,11.410790136125353
2006-07-24,25.59000015258789,25.139999389648438,25.200000762939453,25.579999923706055,64400.0,11.821954727172852,11.007019933064779,11.380596008300781,11.415308428334665,11.415308428334665
2006-07-25,26.309999465942383,25.450000762939453,25.540000915527344,26.139999389648438,43300.0,12.080761909484863,11.08743502298991,11.386788902282715,11.422541618347168,11.422541618347168
2006-07-26,26.100000381469727,25.100000381469727,26.040000915527344,25.110000610351562,40800.0,11.604743957519531,11.137656084696452,11.385217628479005,11.424500783284506,11.424500783284506
2006-07-27,25.399999618530273,24.899999618530273,25.18000030517578,25.0,22000.0,11.55390453338623,11.198044459025065,11.380226306915283,11.425877418923886,11.425877418923886
2006-07-28,25.540000915527344,25.100000381469727,25.100000381469727,25.5,12800.0,11.784982681274414,11.275070508321127,11.38115062713623,11.429657474317048,11.429657474317048
2006-07-31,27.459999084472656,25.5,26.299999237060547,25.600000381469727,151200.0,11.831197738647461,11.350247891743978,11.382906818389893,11.433840185403824,11.433840185403824
2006-08-01,25.450000762939453,24.959999084472656,25.450000762939453,25.100000381469727,105600.0,11.600119590759277,11.400468826293945,11.380133876800537,11.43555440607759,11.43555440607759
2006-08-02,25.3700008392334,24.84000015258789,25.149999618530273,25.190000534057617,42600.0,11.641715049743652,11.450997988382975,11.377176094055176,11.437658086115,11.437658086115
2006-08-03,25.600000381469727,24.969999313354492,25.0,25.530000686645508,32800.0,11.798847198486328,11.514159266153971,11.379764194488525,11.441306460987438,11.441306460987438
2006-08-04,25.6299991607666,24.799999237060547,25.6299991607666,24.989999771118164,65400.0,11.549283981323242,11.572082901000977,11.37689884185791,11.442386236190796,11.442386236190796
2006-08-07,24.899999618530273,24.549999237060547,24.899999618530273,24.770000457763672,43900.0,11.447608947753906,11.620763333638509,11.374033451080322,11.445482673645019,11.442437946206272
2006-08-08,24.959999084472656,24.309999465942383,24.75,24.31999969482422,45200.0,11.239638328552246,11.641406313578289,11.367748126983642,11.445713748931885,11.440449714660645
2006-08-09,24.399999618530273,23.15999984741211,24.360000610351562,23.18000030517578,20500.0,10.712780952453613,11.585947608947754,11.351110515594483,11.437256288528442,11.4333849693965
2006-08-10,23.75,22.959999084472656,23.100000381469727,23.700000762939453,21200.0,10.953103065490723,11.545586013793946,11.337338275909424,11.431710443496705,11.428766874166636
2006-08-11,23.649999618530273,23.15999984741211,23.649999618530273,23.559999465942383,15200.0,10.888399124145508,11.500602785746256,11.314785041809081,11.428752632141114,11.423620514642625
2006-08-14,24.010000228881836,23.709999084472656,23.709999084472656,23.950000762939453,47500.0,11.068642616271973,11.450381978352864,11.291215133666991,11.427782135009766,11.420271666544789
2006-08-15,24.299999237060547,23.899999618530273,24.049999237060547,24.0,16800.0,11.091748237609863,11.384447733561197,11.268292179107666,11.42731996536255,11.417201354124836
2006-08-16,24.190000534057617,23.850000381469727,24.0,23.860000610351562,28600.0,11.027046203613281,11.345934549967447,11.248049755096435,11.424362163543702,11.413588806434914
2006-08-17,24.170000076293945,23.81999969482422,23.93000030517578,23.81999969482422,18500.0,11.008561134338379,11.309578323364258,11.229101371765136,11.420064125061035,11.409872956232194
2006-08-18,23.959999084472656,23.649999618530273,23.899999618530273,23.81999969482422,18300.0,11.008561134338379,11.257816886901855,11.210615139007569,11.415997171401978,11.406224666942249
2006-08-21,23.649999618530273,23.399999618530273,23.649999618530273,23.459999084472656,13700.0,10.842184066772461,11.191882642110189,11.198229370117188,11.409342136383056,11.401143220093873
2006-08-22,23.56999969482422,23.200000762939453,23.450000762939453,23.270000457763672,8800.0,10.754374504089355,11.135499636332193,11.191389484405518,11.399267129898071,11.39536849941526
2006-08-23,23.31999969482422,22.549999237060547,23.200000762939453,22.600000381469727,59000.0,10.444729804992676,11.055700620015463,11.187322502136231,11.384709205627441,11.386955767606212
2006-08-24,22.549999237060547,22.25,22.549999237060547,22.360000610351562,10500.0,10.333812713623047,10.95803165435791,11.188524131774903,11.372970457077026,11.377717670641447
2006-08-25,22.649999618530273,22.309999465942383,22.329999923706055,22.610000610351562,17300.0,10.44935131072998,10.884702809651692,11.190003032684325,11.362849245071411,11.369644919685696
2006-08-28,22.950000762939453,22.799999237060547,22.81999969482422,22.799999237060547,33400.0,10.537160873413086,10.824006271362304,11.183994979858399,11.354160709381103,11.362468333079898
2006-08-29,22.760000228881836,22.389999389648438,22.760000228881836,22.479999542236328,23800.0,10.389270782470703,10.767315101623534,11.180112857818603,11.345980558395386,11.354150405296913
2006-08-30,22.899999618530273,22.450000762939453,22.600000381469727,22.729999542236328,34900.0,10.504809379577637,10.75345033009847,11.171424312591553,11.33960280418396,11.346952599994207
2006-08-31,23.010000228881836,22.6299991607666,22.829999923706055,22.6299991607666,28800.0,10.45859432220459,10.720483080546062,11.15469425201416,11.331838579177857,11.33948740438253
2006-09-01,22.6299991607666,22.1200008392334,22.6299991607666,22.170000076293945,44000.0,10.246003150939941,10.677656682332357,11.131956195831298,11.32291895866394,11.330375035603842
2006-09-05,23.18000030517578,22.1299991607666,22.1299991607666,23.059999465942383,40100.0,10.65732192993164,10.650235303243,11.110512180328369,11.318112525939942,11.324812613242914
2006-09-06,23.5,22.950000762939453,23.010000228881836,23.09000015258789,25700.0,10.671185493469238,10.622197786966959,11.083060092926026,11.312150707244873,11.319455013900507
2006-09-07,24.530000686645508,22.899999618530273,23.0,24.059999465942383,54600.0,11.119477272033691,10.628359858194987,11.064111652374267,11.309655065536498,11.317829178600777
2006-09-08,24.06999969482422,23.75,24.06999969482422,23.950000762939453,34600.0,11.068642616271973,10.632365290323893,11.050062160491944,11.308268632888794,11.315819609549738
2006-09-11,24.280000686645508,23.850000381469727,23.920000076293945,24.059999465942383,30200.0,11.119477272033691,10.63975969950358,11.033239669799805,11.305079755783082,11.314248870849609
2006-09-12,24.059999465942383,23.75,24.0,23.860000610351562,35900.0,11.027046203613281,10.652083841959636,11.032407741546631,11.29703824043274,11.311969484601702
2006-09-13,23.989999771118164,23.610000610351562,23.959999084472656,23.809999465942383,29100.0,11.003938674926758,10.668721453348796,11.034995803833008,11.289458875656129,11.309544045155443
2006-09-14,23.739999771118164,23.260000228881836,23.709999084472656,23.5,31400.0,10.860671043395996,10.69645086924235,11.0351806640625,11.280169544219971,11.306037224829197
2006-09-15,23.690000534057617,23.459999084472656,23.600000381469727,23.559999465942383,76700.0,10.888399124145508,10.733423296610514,11.03998706817627,11.269817237854005,11.302799720172734
2006-09-18,23.639999389648438,23.299999237060547,23.5,23.399999618530273,44600.0,10.814454078674316,10.757763481140136,11.043684310913086,11.258956556320191,11.29904321523813
2006-09-19,23.40999984741211,23.149999618530273,23.399999618530273,23.389999389648438,39000.0,10.809831619262695,10.775941530863443,11.045810203552247,11.249713430404663,11.295308775574197
2006-09-20,24.530000686645508,23.43000030517578,23.479999542236328,24.450000762939453,70000.0,11.299718856811523,10.836638069152832,11.054868469238281,11.248419399261474,11.29534218528054
2006-09-21,24.639999389648438,24.190000534057617,24.5,24.31999969482422,18500.0,11.239638328552246,10.88562666575114,11.061985683441161,11.244629716873169,11.2949233592901
2006-09-22,24.25,23.940000534057617,24.25,24.15999984741211,41600.0,11.165692329406738,10.932766532897949,11.06827096939087,11.241902990341186,11.29395894861933
2006-09-25,24.18000030517578,23.799999237060547,24.18000030517578,23.829999923706055,46000.0,11.013182640075684,10.983911832173666,11.07492603302002,11.238251953125,11.291879124111599
2006-09-26,24.0,23.5,23.829999923706055,23.790000915527344,241500.0,10.994694709777832,11.006403350830078,11.080471878051759,11.234600915908814,11.28969394459444
2006-09-27,24.229999542236328,23.75,23.75,24.229999542236328,122100.0,11.198042869567871,11.04152717590332,11.085832862854003,11.23312201499939,11.28902495864534
2006-09-28,25.200000762939453,24.479999542236328,24.479999542236328,24.799999237060547,125400.0,11.461472511291504,11.064326858520507,11.084169082641601,11.232844705581664,11.29027457859205
2006-09-29,24.850000381469727,24.350000381469727,24.780000686645508,24.420000076293945,89800.0,11.285855293273926,11.078807703653972,11.078715648651123,11.230533943176269,11.290242785172497
2006-10-02,24.280000686645508,23.239999771118164,24.280000686645508,23.690000534057617,62800.0,10.948478698730469,11.06740779876709,11.066422271728516,11.224525890350343,11.287801613126483
2006-10-03,23.700000762939453,23.469999313354492,23.690000534057617,23.6200008392334,26100.0,10.916129112243652,11.060013326009114,11.048305759429931,11.214450883865357,11.285165637942915
2006-10-04,24.030000686645508,23.510000228881836,23.6299991607666,24.0,141700.0,11.091748237609863,11.065867296854655,11.028525485992432,11.207657194137573,11.283803543574374
2006-10-05,25.09000015258789,23.899999618530273,24.0,24.920000076293945,79400.0,11.516931533813477,11.109617996215821,11.02676923751831,11.205993432998657,11.28543380924038
2006-10-06,24.93000030517578,24.549999237060547,24.889999389648438,24.579999923706055,67300.0,11.359798431396484,11.141044616699219,11.022887115478516,11.201556711196899,11.285950230227577
2006-10-09,24.959999084472656,24.450000762939453,24.579999923706055,24.8799991607666,30800.0,11.498446464538574,11.18664410909017,11.017156391143798,11.199153509140015,11.287415721498686
2006-10-10,24.899999618530273,24.649999618530273,24.899999618530273,24.799999237060547,51000.0,11.461472511291504,11.230086835225423,11.00976188659668,11.196334352493286,11.288607891291788
2006-10-11,24.829999923706055,24.6200008392334,24.799999237060547,24.790000915527344,166500.0,11.456851959228516,11.240562375386556,11.006896533966064,11.193515205383301,11.289752408760746
2006-10-12,24.979999542236328,24.5,24.790000915527344,24.969999313354492,153300.0,11.5400390625,11.260589090983073,11.004863014221192,11.191019554138183,11.291443534799525
2006-10-13,25.09000015258789,24.670000076293945,24.979999542236328,24.799999237060547,79100.0,11.461472511291504,11.28030776977539,10.998115520477295,11.18893985748291,11.29258466886994
2006-10-16,24.979999542236328,24.469999313354492,24.799999237060547,24.549999237060547,36500.0,11.345932960510254,11.302491124471029,10.994048500061036,11.185473670959473,11.292940324147542
2006-10-17,24.530000686645508,24.25,24.479999542236328,24.40999984741211,27000.0,11.281232833862305,11.32159366607666,10.990720977783203,11.182377214431762,11.292862791099296
2006-10-18,24.549999237060547,24.25,24.489999771118164,24.420000076293945,34000.0,11.285855293273926,11.327447827657064,10.991645317077637,11.17969672203064,11.292816689139919
2006-10-19,24.649999618530273,24.31999969482422,24.350000381469727,24.479999542236328,44900.0,11.313582420349121,11.317588488260904,11.003661346435546,11.177385931015015,11.292952412873312
2006-10-20,24.829999923706055,24.389999389648438,24.530000686645508,24.799999237060547,29300.0,11.461472511291504,11.32929630279541,11.013828735351563,11.175583505630494,11.294046699226676
2006-10-23,24.799999237060547,24.18000030517578,24.6200008392334,24.25,21400.0,11.20728588104248,11.346550114949544,11.020206470489502,11.167495756149291,11.293486952012586
2006-10-24,24.399999618530273,23.260000228881836,23.75,23.389999389648438,80000.0,10.809831619262695,11.33946361541748,11.015030250549316,11.153122692108154,11.29038659731547
2006-10-25,23.799999237060547,23.399999618530273,23.399999618530273,23.5,56400.0,10.860671043395996,11.324058469136556,11.01040870666504,11.139350442886352,11.287649555570761
2006-10-26,24.149999618530273,23.25,23.729999542236328,24.079999923706055,143600.0,11.128721237182617,11.298177782694498,11.012442207336425,11.130245981216431,11.286643680137924
2006-10-27,24.489999771118164,23.75,24.0,23.81999969482422,38100.0,11.008561134338379,11.274761962890626,11.012442207336425,11.120771789550782,11.284894733308995
2006-10-30,24.59000015258789,23.65999984741211,23.790000915527344,24.530000686645508,34000.0,11.336691856384277,11.263978322347006,11.019004821777344,11.114809980392456,11.285218465328217
2006-10-31,24.530000686645508,23.8700008392334,24.530000686645508,24.020000457763672,42000.0,11.100992202758789,11.239946301778158,11.02418098449707,11.111205177307129,11.284074202827785
2006-11-01,24.1200008392334,23.850000381469727,24.049999237060547,23.850000381469727,45000.0,11.022425651550293,11.210984547932943,11.029542007446288,11.110465745925904,11.282459088313727
2006-11-02,24.200000762939453,23.5,23.649999618530273,24.010000228881836,20000.0,11.096368789672852,11.181406529744466,11.042574787139893,11.114948644638062,11.281317430039856
2006-11-03,24.09000015258789,23.450000762939453,24.059999465942383,23.59000015258789,13000.0,10.902263641357422,11.144125938415527,11.05394380569458,11.12123396873474,11.27900612645033
2006-11-06,23.989999771118164,23.639999389648438,23.700000762939453,23.989999771118164,13100.0,11.087126731872559,11.12687218983968,11.066699314117432,11.12835117340088,11.277843221028645
2006-11-07,24.170000076293945,23.780000686645508,23.8799991607666,24.010000228881836,18200.0,11.096368789672852,11.11454792022705,11.077883472442627,11.130939226150513,11.276750001562647
2006-11-08,24.18000030517578,23.75,23.850000381469727,24.110000610351562,21900.0,11.142584800720215,11.104996554056804,11.092949752807618,11.13653130531311,11.275946617126465
2006-11-09,24.110000610351562,23.559999465942383,24.110000610351562,23.600000381469727,16600.0,10.906888008117676,11.077883593241374,11.100991325378418,11.136207818984985,11.273749839691888
2006-11-10,24.18000030517578,23.559999465942383,23.559999465942383,24.170000076293945,24800.0,11.170315742492676,11.058473141988118,11.11522575378418,11.13496000289917,11.273137803613787
