Date,High,Low,Open,Close,Volume,Adj Close,CHTR-15ma,CHTR-50ma,CHTR-100ma,CHTR-200ma
2011-08-12,48.209999084472656,46.560001373291016,47.290000915527344,47.22999954223633,545100.0,47.22999954223633,50.58400014241536,54.91759986877442,55.12069995880127,47.775099983215334
2011-08-15,49.56999969482422,47.59000015258789,47.59000015258789,49.2599983215332,766500.0,49.2599983215332,49.926666768391925,54.747199859619144,55.124999923706056,47.85904996871948
2011-08-16,49.810001373291016,48.439998626708984,48.81999969482422,48.529998779296875,552500.0,48.529998779296875,49.2293332417806,54.57019981384278,55.11149990081787,47.939299964904784
2011-08-17,49.66999816894531,47.630001068115234,48.72999954223633,48.45000076293945,588400.0,48.45000076293945,48.636000061035155,54.381799850463864,55.09789989471435,48.01879997253418
2011-08-18,47.93000030517578,45.41999816894531,47.47999954223633,45.97999954223633,510400.0,45.97999954223633,48.05199991861979,54.14259986877441,55.06559989929199,48.08614997863769
2011-08-19,47.650001525878906,45.459999084472656,45.459999084472656,46.59000015258789,624600.0,46.59000015258789,47.55799992879232,53.9189998626709,55.03979991912842,48.15234998703003
2011-08-22,47.93000030517578,45.150001525878906,47.54999923706055,45.290000915527344,342500.0,45.290000915527344,47.025333404541016,53.674799880981446,54.99779991149902,48.20004999160766
2011-08-23,47.59000015258789,44.79999923706055,45.33000183105469,47.43000030517578,984500.0,47.43000030517578,46.78799997965495,53.51419990539551,54.96579990386963,48.25859998703003
2011-08-24,49.540000915527344,46.66999816894531,47.209999084472656,47.599998474121094,611200.0,47.599998474121094,46.537333170572914,53.346999893188475,54.92519989013672,48.317649974823
2011-08-25,48.13999938964844,46.310001373291016,47.9900016784668,46.4900016784668,291300.0,46.4900016784668,46.497999827067055,53.16279991149902,54.87019989013672,48.37109998703003
2011-08-26,48.06999969482422,44.849998474121094,46.16999816894531,47.63999938964844,357000.0,47.63999938964844,46.60333302815755,52.995399932861325,54.81779987335205,48.429799976348875
2011-08-29,50.0,47.9900016784668,48.09000015258789,49.709999084472656,607700.0,49.709999084472656,47.11333287556966,52.85339988708496,54.75999984741211,48.49834997177124
2011-08-30,50.65999984741211,49.0,49.5099983215332,49.9900016784668,350400.0,49.9900016784668,47.43333307902018,52.73259994506836,54.70579986572265,48.5691499710083
2011-08-31,51.68000030517578,49.599998474121094,50.25,49.880001068115234,395700.0,49.880001068115234,47.80199991861979,52.606199951171874,54.6564998626709,48.63919998168945
2011-09-01,50.849998474121094,49.540000915527344,49.9900016784668,49.630001068115234,396000.0,49.630001068115234,47.98000005086263,52.45599998474121,54.61029987335205,48.7079999923706
2011-09-02,49.599998474121094,48.47999954223633,49.130001068115234,48.880001068115234,234000.0,48.880001068115234,48.09000015258789,52.32319999694824,54.5515998840332,48.773449993133546
2011-09-06,48.439998626708984,46.93000030517578,48.0,47.90999984741211,368400.0,47.90999984741211,48.00000025431315,52.193199996948245,54.48199989318848,48.83394998550415
2011-09-07,50.27000045776367,48.689998626708984,48.70000076293945,49.619998931884766,225800.0,49.619998931884766,48.07266693115234,52.103799972534176,54.42539989471435,48.90359998703003
2011-09-08,49.88999938964844,48.650001525878906,49.349998474121094,48.88999938964844,433900.0,48.88999938964844,48.10200017293294,51.990199966430666,54.36129989624023,48.97149997711182
2011-09-09,48.900001525878906,46.40999984741211,48.459999084472656,46.709999084472656,321400.0,46.709999084472656,48.15066680908203,51.837199935913084,54.28099987030029,49.029799976348876
2011-09-12,47.130001068115234,45.83000183105469,46.099998474121094,46.86000061035156,339200.0,46.86000061035156,48.16866683959961,51.689199981689455,54.20199989318848,49.089149971008304
2011-09-13,48.18000030517578,46.63999938964844,47.040000915527344,47.63999938964844,224400.0,47.63999938964844,48.32533340454101,51.53899993896484,54.13039989471436,49.152849960327146
2011-09-14,49.58000183105469,47.7599983215332,48.040000915527344,49.22999954223633,212800.0,49.22999954223633,48.445333353678386,51.36419990539551,54.07389987945557,49.22854995727539
2011-09-15,50.0,49.06999969482422,49.650001525878906,49.43000030517578,261600.0,49.43000030517578,48.5673334757487,51.1731999206543,54.01959987640381,49.30809995651245
2011-09-16,49.95000076293945,49.099998474121094,49.5,49.34000015258789,249300.0,49.34000015258789,48.75733337402344,50.98919990539551,53.96019989013672,49.38289995193482
2011-09-19,49.349998474121094,47.619998931884766,48.619998931884766,49.11000061035156,184300.0,49.11000061035156,48.855333455403645,50.815399932861325,53.890099906921385,49.45594995498657
2011-09-20,50.18000030517578,49.31999969482422,49.31999969482422,49.45000076293945,222700.0,49.45000076293945,48.838000233968096,50.674199981689455,53.7981999206543,49.527849960327146
2011-09-21,50.11000061035156,48.15999984741211,49.380001068115234,48.15999984741211,160600.0,48.15999984741211,48.716000111897785,50.50299995422363,53.690399932861325,49.591449966430666
2011-09-22,47.709999084472656,45.689998626708984,46.95000076293945,46.27000045776367,187600.0,46.27000045776367,48.47533340454102,50.29319999694824,53.56009994506836,49.64409996032715
2011-09-23,47.68000030517578,46.099998474121094,46.099998474121094,47.58000183105469,218700.0,47.58000183105469,48.33866678873698,50.1076000213623,53.44879997253418,49.70239997863769
2011-09-26,49.349998474121094,46.540000915527344,47.880001068115234,49.209999084472656,253300.0,49.209999084472656,48.36066665649414,49.945,53.35829998016357,49.769949970245364
2011-09-27,51.22999954223633,49.560001373291016,50.119998931884766,50.04999923706055,252300.0,50.04999923706055,48.503333282470706,49.82040000915527,53.28349998474121,49.84019996643067
2011-09-28,51.27000045776367,48.9900016784668,50.66999816894531,49.20000076293945,376200.0,49.20000076293945,48.47533340454102,49.65620002746582,53.19549999237061,49.9021499633789
2011-09-29,50.79999923706055,47.15999984741211,49.93000030517578,48.119998931884766,331500.0,48.119998931884766,48.4240000406901,49.44300003051758,53.09819999694824,49.95769996643067
2011-09-30,47.849998474121094,46.70000076293945,47.27000045776367,46.84000015258789,241600.0,46.84000015258789,48.43266677856445,49.18960006713867,52.98329998016357,50.0018999671936
2011-10-03,47.34000015258789,43.65999984741211,46.58000183105469,43.66999816894531,519700.0,43.66999816894531,48.21999994913737,48.86800003051758,52.833299980163574,50.03159996032715
2011-10-04,45.119998931884766,41.84000015258789,43.09000015258789,45.099998474121094,562700.0,45.099998474121094,48.05066655476888,48.587600021362306,52.694299964904786,50.06374996185303
2011-10-05,46.779998779296875,44.81999969482422,45.279998779296875,46.59000015258789,389000.0,46.59000015258789,47.87466659545898,48.339599990844725,52.58159996032715,50.10649995803833
2011-10-06,47.630001068115234,46.040000915527344,46.459999084472656,47.18000030517578,190600.0,47.18000030517578,47.724666595458984,48.13620002746582,52.47569995880127,50.15129995346069
2011-10-07,47.93000030517578,46.52000045776367,47.470001220703125,46.630001068115234,110900.0,46.630001068115234,47.543999989827476,47.97400001525879,52.380199966430666,50.19194995880127
2011-10-10,49.0,47.5099983215332,47.52000045776367,48.650001525878906,134200.0,48.650001525878906,47.51333338419597,47.867000045776365,52.29309997558594,50.244649963378905
2011-10-11,48.93000030517578,48.060001373291016,48.16999816894531,48.439998626708984,187200.0,48.439998626708984,47.44599990844726,47.77020004272461,52.20129997253418,50.295999965667725
2011-10-12,49.47999954223633,48.63999938964844,48.63999938964844,49.08000183105469,144400.0,49.08000183105469,47.50733337402344,47.73200004577637,52.122099990844724,50.349849967956544
2011-10-13,49.0099983215332,48.119998931884766,48.61000061035156,48.56999969482422,134600.0,48.56999969482422,47.66066665649414,47.67620002746582,52.0498999786377,50.40019996643066
2011-10-14,49.439998626708984,48.77000045776367,49.189998626708984,49.040000915527344,69800.0,49.040000915527344,47.757999928792316,47.715400009155275,51.9803999710083,50.45284997940063
2011-10-17,49.290000915527344,48.540000915527344,48.599998474121094,49.0,112900.0,49.0,47.74399998982747,47.774199981689456,51.9128999710083,50.50314998626709
2011-10-18,50.59000015258789,48.91999816894531,49.33000183105469,50.2599983215332,205600.0,50.2599983215332,47.757999928792316,47.9381999206543,51.85869995117187,50.56214998245239
2011-10-19,50.47999954223633,48.65999984741211,50.150001525878906,48.779998779296875,281100.0,48.779998779296875,47.72999979654948,48.009999923706054,51.78419994354248,50.60804998397827
2011-10-20,49.38999938964844,47.79999923706055,48.79999923706055,49.0,196900.0,49.0,47.788666534423825,48.102999954223634,51.709299926757815,50.65519998550415
2011-10-21,50.099998474121094,48.90999984741211,49.63999938964844,49.75,172900.0,49.75,47.9826665242513,48.15879997253418,51.63979991912842,50.707849979400635
2011-10-24,50.599998474121094,49.54999923706055,49.97999954223633,50.41999816894531,263900.0,50.41999816894531,48.4326665242513,48.22259994506836,51.570099906921385,50.76404996871948
2011-10-25,50.689998626708984,49.130001068115234,50.459999084472656,49.63999938964844,283900.0,49.63999938964844,48.73533325195312,48.23019996643066,51.4886999130249,50.81649995803833
2011-10-26,50.5099983215332,49.56999969482422,50.18000030517578,50.220001220703125,347300.0,50.220001220703125,48.977333323160806,48.26400001525879,51.41709991455078,50.872399959564206
2011-10-27,51.97999954223633,49.27000045776367,50.95000076293945,49.58000183105469,505500.0,49.58000183105469,49.137333424886066,48.286600036621095,51.33419994354248,50.92094997406006
2011-10-28,49.439998626708984,45.150001525878906,49.439998626708984,45.58000183105469,1241400.0,45.58000183105469,49.0673334757487,48.27860008239746,51.210599975585936,50.948749980926515
2011-10-31,47.209999084472656,45.290000915527344,45.290000915527344,45.939998626708984,790700.0,45.939998626708984,48.88666661580404,48.265600051879886,51.092299957275394,50.97379997253418
2011-11-01,47.79999923706055,43.97999954223633,45.2400016784668,46.849998474121094,865700.0,46.849998474121094,48.78066660563151,48.29680000305176,50.9857999420166,51.00309995651245
2011-11-02,48.27000045776367,46.97999954223633,47.0,48.189998626708984,720700.0,48.189998626708984,48.72133305867513,48.31199996948242,50.913099937438965,51.036549949645995
2011-11-03,50.79999923706055,48.34000015258789,48.70000076293945,50.65999984741211,672900.0,50.65999984741211,48.86066640218099,48.373199996948244,50.860099945068356,51.084349956512455
2011-11-04,53.15999984741211,50.65999984741211,50.65999984741211,52.709999084472656,673300.0,52.709999084472656,49.105332946777345,48.49759994506836,50.83019992828369,51.14224994659424
2011-11-07,52.91999816894531,51.470001220703125,52.36000061035156,52.849998474121094,422700.0,52.849998474121094,49.36199951171875,48.60179992675781,50.79859992980957,51.20004993438721
2011-11-08,53.849998474121094,52.72999954223633,52.939998626708984,53.45000076293945,225600.0,53.45000076293945,49.574666341145836,48.676599960327145,50.76499992370606,51.25899993896484
2011-11-09,53.369998931884766,51.0,52.27000045776367,51.22999954223633,217900.0,51.22999954223633,49.737999725341794,48.70139991760254,50.71699993133545,51.30384994506836
2011-11-10,52.7599983215332,51.11000061035156,51.86000061035156,52.689998626708984,231600.0,52.689998626708984,49.98399963378906,48.75759986877441,50.68189990997315,51.35669994354248
2011-11-11,54.06999969482422,52.970001220703125,53.349998474121094,53.61000061035156,302400.0,53.61000061035156,50.2413330078125,48.83719985961914,50.64659992218017,51.4145499420166
2011-11-14,53.45000076293945,52.18000030517578,53.45000076293945,52.45000076293945,354100.0,52.45000076293945,50.37666651407878,48.908599853515625,50.615899925231936,51.4667999458313
2011-11-15,53.380001068115234,52.310001373291016,52.310001373291016,53.18000030517578,442500.0,53.18000030517578,50.612666575113934,49.0139998626709,50.60359992980957,51.52449995040894
2011-11-16,53.61000061035156,51.459999084472656,52.25,51.5,461300.0,51.5,50.69799982706706,49.0515998840332,50.57769992828369,51.57389995574951
2011-11-17,52.650001525878906,51.4900016784668,51.4900016784668,52.20000076293945,380900.0,52.20000076293945,50.872666422526045,49.11779991149902,50.55399993896484,51.62489995956421
2011-11-18,53.150001525878906,51.810001373291016,52.310001373291016,52.90999984741211,387900.0,52.90999984741211,51.36133295694987,49.241799926757814,50.53949993133545,51.67949995040894
2011-11-21,52.84000015258789,51.68000030517578,52.22999954223633,52.06999969482422,354500.0,52.06999969482422,51.76999969482422,49.34599990844727,50.51759994506836,51.729899940490725
2011-11-22,52.93000030517578,51.9900016784668,52.02000045776367,52.459999084472656,267900.0,52.459999084472656,52.14399973551432,49.44239990234375,50.49069992065429,51.77279993057251
2011-11-23,52.38999938964844,50.77000045776367,52.15999984741211,50.97999954223633,295700.0,50.97999954223633,52.32999979654948,49.47739990234375,50.42079990386963,51.801149921417235
2011-11-25,52.31999969482422,50.90999984741211,50.90999984741211,51.849998474121094,210100.0,51.849998474121094,52.409333038330075,49.525799865722654,50.34949989318848,51.82989992141724
2011-11-28,53.09000015258789,52.540000915527344,53.09000015258789,52.75,473700.0,52.75,52.411999766031904,49.5939998626709,50.291599884033204,51.85864992141724
2011-11-29,53.029998779296875,52.29999923706055,52.83000183105469,52.63999938964844,577500.0,52.63999938964844,52.39799982706706,49.664599838256834,50.23999988555908,51.88509992599487
2011-11-30,54.349998474121094,52.849998474121094,54.119998931884766,52.869998931884766,1685600.0,52.869998931884766,52.35933303833008,49.73299980163574,50.2035998916626,51.91394992828369
2011-12-01,53.38999938964844,52.36000061035156,52.790000915527344,52.810001373291016,391000.0,52.810001373291016,52.46466649373372,49.82599983215332,50.16449989318848,51.94639993667602
2011-12-02,53.27000045776367,52.52000045776367,52.619998931884766,53.08000183105469,521400.0,53.08000183105469,52.49066670735677,49.96219985961914,50.12769992828369,51.97894994735718
2011-12-05,53.58000183105469,51.720001220703125,53.2599983215332,52.040000915527344,389400.0,52.040000915527344,52.386000061035155,50.051399841308594,50.07949993133545,52.00694995880127
2011-12-06,53.02000045776367,51.720001220703125,51.7400016784668,52.970001220703125,268900.0,52.970001220703125,52.420666758219404,50.126599884033205,50.0357999420166,52.04334997177124
2011-12-07,53.310001373291016,52.56999969482422,53.08000183105469,52.939998626708984,323000.0,52.939998626708984,52.404666646321616,50.18439987182617,50.002399940490726,52.083199958801266
2011-12-08,52.86000061035156,51.0,52.709999084472656,51.16999816894531,144000.0,51.16999816894531,52.3826665242513,50.22379981994629,49.939999923706054,52.114049949645995
2011-12-09,53.0,51.209999084472656,51.209999084472656,52.939998626708984,310000.0,52.939998626708984,52.43199971516927,50.32019981384278,49.88159992218018,52.15124994277954
2011-12-12,52.97999954223633,51.790000915527344,52.209999084472656,52.810001373291016,215100.0,52.810001373291016,52.425333150227864,50.43959983825684,49.814599952697755,52.186449947357175
2011-12-13,53.970001220703125,52.470001220703125,53.400001525878906,52.66999816894531,190600.0,52.66999816894531,52.46533304850261,50.61959983825684,49.743799934387205,52.21514993667603
2011-12-14,53.220001220703125,51.869998931884766,52.97999954223633,52.540000915527344,304700.0,52.540000915527344,52.47066650390625,50.76839988708496,49.67799995422363,52.23374994277954
2011-12-15,53.650001525878906,52.66999816894531,53.18000030517578,53.099998474121094,355000.0,53.099998474121094,52.6119997660319,50.89859985351563,49.619099922180176,52.259999942779544
2011-12-16,55.18000030517578,53.45000076293945,53.619998931884766,54.52000045776367,2165100.0,54.52000045776367,52.789999898274736,51.045399856567386,49.5907999420166,52.29264993667603
2011-12-19,54.68000030517578,52.5099983215332,54.25,52.7400016784668,439900.0,52.7400016784668,52.78933334350586,51.16759986877442,49.5707999420166,52.31524993896485
2011-12-20,56.209999084472656,54.59000015258789,55.75,55.41999816894531,1534400.0,55.41999816894531,52.974666595458984,51.30299980163574,49.58499992370606,52.35159992218018
2011-12-21,55.900001525878906,54.88999938964844,55.29999923706055,55.599998474121094,439400.0,55.599998474121094,53.1566665649414,51.44619979858398,49.6081999206543,52.38959991455078
2011-12-22,56.02000045776367,55.5099983215332,55.790000915527344,55.7400016784668,322300.0,55.7400016784668,53.35199991861979,51.579399795532225,49.6556999206543,52.430899925231934
2011-12-23,56.599998474121094,55.650001525878906,55.7400016784668,56.29999923706055,833400.0,56.29999923706055,53.56666641235351,51.733999786376955,49.70509990692139,52.47334991455078
2011-12-27,56.43000030517578,55.9900016784668,56.36000061035156,56.13999938964844,280600.0,56.13999938964844,53.83999964396159,51.875999755859375,49.79569988250732,52.521449909210205
2011-12-28,56.22999954223633,55.029998779296875,56.22999954223633,55.959999084472656,232500.0,55.959999084472656,54.03933283487956,52.015199737548826,49.89469985961914,52.57349990844727
2011-12-29,57.27000045776367,56.06999969482422,56.189998626708984,56.880001068115234,701000.0,56.880001068115234,54.30199966430664,52.14759979248047,50.04289985656738,52.62799991607666
2011-12-30,57.470001220703125,56.54999923706055,57.029998779296875,56.939998626708984,222300.0,56.939998626708984,54.686666361490886,52.310799789428714,50.16039985656738,52.6774499130249
2012-01-03,57.790000915527344,57.0,57.52000045776367,57.189998626708984,792200.0,57.189998626708984,54.96999969482422,52.47459976196289,50.28879985809326,52.721549911499025
2012-01-04,57.63999938964844,56.70000076293945,57.0,56.810001373291016,379900.0,56.810001373291016,55.23666636149088,52.61579978942871,50.387299880981445,52.7611999130249
2012-01-05,57.0,56.130001068115234,56.77000045776367,56.97999954223633,571700.0,56.97999954223633,55.523999786376955,52.74699981689453,50.48479988098145,52.802749919891355
2012-01-06,56.9900016784668,56.25,56.9900016784668,56.619998931884766,274100.0,56.619998931884766,55.795999654134114,52.88659980773926,50.55839988708496,52.84169990539551
2012-01-09,56.91999816894531,56.31999969482422,56.75,56.75,341700.0,56.75,56.03933308919271,53.0171997833252,50.64059989929199,52.87604990005493
2012-01-10,57.380001068115234,56.4900016784668,57.0,56.65999984741211,434700.0,56.65999984741211,56.18199971516927,53.158799743652345,50.72269989013672,52.910299892425535
2012-01-11,57.119998931884766,56.119998931884766,56.540000915527344,56.150001525878906,362200.0,56.150001525878906,56.409333038330075,53.37019973754883,50.824399909973145,52.94499990463257
2012-01-12,57.63999938964844,56.22999954223633,56.709999084472656,57.459999084472656,1292200.0,57.459999084472656,56.54533309936524,53.6005997467041,50.93309989929199,52.98644990921021
2012-01-13,57.650001525878906,56.86000061035156,57.45000076293945,56.959999084472656,350100.0,56.959999084472656,56.635999806722005,53.802799758911135,51.049799880981446,53.023799896240234
2012-01-17,58.380001068115234,56.779998779296875,57.369998931884766,56.970001220703125,454000.0,56.970001220703125,56.71799977620443,53.97839981079102,51.145199890136716,53.05549989700317
2012-01-18,56.97999954223633,56.20000076293945,56.90999984741211,56.439998626708984,153100.0,56.439998626708984,56.727333068847656,54.093999786376955,51.2335998916626,53.07939989089966
2012-01-19,57.470001220703125,56.43000030517578,56.43000030517578,56.970001220703125,425500.0,56.970001220703125,56.782666524251304,54.17919982910156,51.33839988708496,53.10429988861084
2012-01-20,57.220001220703125,56.5,56.939998626708984,57.0099983215332,286900.0,57.0099983215332,56.85266647338867,54.2623998260498,51.43209987640381,53.12494987487793
2012-01-23,57.290000915527344,56.04999923706055,57.0099983215332,57.0,539500.0,57.0,56.86066640218099,54.333399810791015,51.50499988555908,53.132499866485595
2012-01-24,57.369998931884766,56.380001068115234,56.470001220703125,56.63999938964844,510300.0,56.63999938964844,56.84066645304362,54.44159980773926,51.5714998626709,53.13864986419678
2012-01-25,57.75,56.529998779296875,56.529998779296875,57.709999084472656,594800.0,57.709999084472656,56.87533315022787,54.54199981689453,51.649799842834476,53.153149852752684
2012-01-26,59.11000061035156,57.97999954223633,58.16999816894531,58.4900016784668,658500.0,58.4900016784668,56.98733317057292,54.639599838256835,51.73839984893799,53.17434986114502
2012-01-27,58.470001220703125,57.470001220703125,58.09000015258789,57.61000061035156,559600.0,57.61000061035156,57.0293332417806,54.742799835205076,51.82569984436035,53.188649864196776
2012-01-30,57.2400016784668,56.599998474121094,57.18000030517578,56.83000183105469,344100.0,56.83000183105469,57.04333343505859,54.81579986572265,51.91489986419678,53.19844987869263
2012-01-31,57.689998626708984,56.91999816894531,57.11000061035156,57.63999938964844,193500.0,57.63999938964844,57.10266672770182,54.938599853515626,51.99509986877442,53.21024988174438
2012-02-01,58.689998626708984,57.959999084472656,57.959999084472656,58.279998779296875,312800.0,58.279998779296875,57.21066665649414,55.06019981384277,52.088999862670896,53.225149879455564
2012-02-02,58.689998626708984,57.560001373291016,58.47999954223633,57.79999923706055,154400.0,57.79999923706055,57.32066650390625,55.15799980163574,52.19989986419678,53.240449867248536
2012-02-03,58.52000045776367,58.0,58.099998474121094,58.16999816894531,321600.0,58.16999816894531,57.36799977620443,55.27999977111816,52.31299983978271,53.257499866485595
2012-02-06,58.61000061035156,57.779998779296875,57.95000076293945,58.310001373291016,94900.0,58.310001373291016,57.45799992879232,55.39699981689453,52.41969985961914,53.27504987716675
2012-02-07,58.2599983215332,57.619998931884766,58.2599983215332,57.84000015258789,199000.0,57.84000015258789,57.51599985758464,55.53419982910156,52.50579986572266,53.28984987258911
2012-02-08,58.15999984741211,57.84000015258789,57.90999984741211,58.119998931884766,391400.0,58.119998931884766,57.62799987792969,55.65959983825684,52.59269985198975,53.306149864196776
2012-02-09,58.880001068115234,58.04999923706055,58.2599983215332,58.790000915527344,570700.0,58.790000915527344,57.749333190917966,55.780399856567385,52.68719985961914,53.32369987487793
2012-02-10,58.7599983215332,58.18000030517578,58.439998626708984,58.59000015258789,431700.0,58.59000015258789,57.85466664632161,55.89939987182617,52.781999855041505,53.33604988098145
2012-02-13,60.150001525878906,58.63999938964844,59.040000915527344,59.970001220703125,677400.0,59.970001220703125,58.052666727701826,56.04139991760254,52.88719985961914,53.34269989013672
2012-02-14,60.439998626708984,59.369998931884766,59.93000030517578,60.02000045776367,277300.0,60.02000045776367,58.27800013224284,56.185599899291994,53.00579986572266,53.348099899291995
2012-02-15,62.310001373291016,60.25,60.439998626708984,62.220001220703125,911600.0,62.220001220703125,58.57866694132487,56.36839988708496,53.16529987335205,53.36269990921021
2012-02-16,62.5099983215332,61.900001525878906,62.310001373291016,62.5099983215332,454000.0,62.5099983215332,58.846666717529295,56.57779983520508,53.31459983825684,53.38169990539551
2012-02-17,63.0099983215332,62.11000061035156,62.400001525878906,62.849998474121094,247900.0,62.849998474121094,59.19599990844726,56.77539978027344,53.45099983215332,53.40464990615845
2012-02-21,63.02000045776367,62.41999816894531,62.91999816894531,62.70000076293945,177300.0,62.70000076293945,59.58733317057292,56.97059982299805,53.577499847412106,53.43049991607666
2012-02-22,63.27000045776367,62.15999984741211,62.91999816894531,62.720001220703125,195900.0,62.720001220703125,59.9259999593099,57.2015998840332,53.71269985198975,53.45409992218018
2012-02-23,63.599998474121094,62.560001373291016,62.58000183105469,63.5,205200.0,63.5,60.274000040690105,57.41279991149902,53.8664998626709,53.48234992980957
2012-02-24,63.849998474121094,62.869998931884766,63.59000015258789,63.43000030517578,257800.0,63.43000030517578,60.64933344523112,57.62519989013672,54.032399864196776,53.50784992218018
2012-02-27,64.38999938964844,61.439998626708984,63.0099983215332,63.56999969482422,462000.0,63.56999969482422,61.00933354695638,57.8431999206543,54.231399879455566,53.53234992980957
2012-02-28,63.88999938964844,63.0,63.70000076293945,63.560001373291016,416700.0,63.560001373291016,61.35933354695638,58.06359992980957,54.41599990844727,53.555149936676024
2012-02-29,63.81999969482422,62.88999938964844,63.25,63.40999984741211,359100.0,63.40999984741211,61.73066685994466,58.26979995727539,54.58419990539551,53.58289993286133
2012-03-01,63.790000915527344,62.86000061035156,63.29999923706055,63.2400016784668,236500.0,63.2400016784668,62.072000376383464,58.44419998168945,54.74479991912842,53.61024993896484
2012-03-02,63.40999984741211,62.310001373291016,62.900001525878906,62.560001373291016,192000.0,62.560001373291016,62.323333740234375,58.640599975585936,54.90409992218017,53.64214994430542
2012-03-05,63.0099983215332,62.0,62.54999923706055,62.349998474121094,179200.0,62.349998474121094,62.57400029500325,58.77919998168945,55.0410998916626,53.667099933624264
2012-03-06,62.189998626708984,60.45000076293945,61.90999984741211,60.900001525878906,293600.0,60.900001525878906,62.636000315348305,58.88520004272461,55.1656999206543,53.68349994659424
2012-03-07,61.34000015258789,60.47999954223633,61.0099983215332,60.540000915527344,284300.0,60.540000915527344,62.670667012532554,58.98120002746582,55.28029991149902,53.70119995117187
2012-03-08,61.599998474121094,60.75,61.08000183105469,61.040000915527344,317700.0,61.040000915527344,62.592000325520836,59.07600006103516,55.40499992370606,53.72744995117188
2012-03-09,61.38999938964844,60.72999954223633,61.36000061035156,61.09000015258789,461700.0,61.09000015258789,62.49733378092448,59.17500007629395,55.52549991607666,53.75294994354248
2012-03-12,62.5,61.0,61.209999084472656,62.470001220703125,273700.0,62.470001220703125,62.47200063069661,59.30520011901856,55.66019992828369,53.786549949645995
2012-03-13,63.4900016784668,62.619998931884766,62.619998931884766,62.88999938964844,272000.0,62.88999938964844,62.484667205810545,59.42540008544922,55.786499938964845,53.82259994506836
2012-03-14,63.59000015258789,62.7599983215332,62.7599983215332,63.11000061035156,236100.0,63.11000061035156,62.510667165120445,59.54880012512207,55.92979995727539,53.856999950408934
2012-03-15,63.84000015258789,62.75,63.189998626708984,63.4900016784668,214900.0,63.4900016784668,62.51000061035156,59.67480018615723,56.07469997406006,53.89199995040894
2012-03-16,64.06999969482422,63.189998626708984,63.599998474121094,63.9900016784668,375300.0,63.9900016784668,62.54733403523763,59.81840019226074,56.21709999084473,53.928449954986576
2012-03-19,64.08000183105469,63.43000030517578,63.7400016784668,63.970001220703125,220500.0,63.970001220703125,62.57400080362956,59.958200225830076,56.352600021362306,53.961349964141846
2012-03-20,63.61000061035156,63.099998474121094,63.54999923706055,63.22999954223633,285000.0,63.22999954223633,62.55200068155924,60.09040023803711,56.48850002288818,53.988599967956546
2012-03-21,64.16999816894531,62.90999984741211,63.040000915527344,64.01000213623047,235500.0,64.01000213623047,62.592000834147136,60.235600280761716,56.626400032043456,54.02174997329712
2012-03-22,64.76000213623047,63.58000183105469,63.68000030517578,64.62999725341797,316100.0,64.62999725341797,62.68466720581055,60.395000228881834,56.77689998626709,54.055549964904785
2012-03-23,65.31999969482422,64.68000030517578,64.98999786376953,64.91000366210938,531000.0,64.91000366210938,62.8413340250651,60.570200271606446,56.970200004577634,54.090399990081785
2012-03-26,65.31999969482422,64.27999877929688,65.16999816894531,64.37000274658203,287300.0,64.37000274658203,62.9760009765625,60.708400344848634,57.154500045776366,54.12340000152588
2012-03-27,64.87999725341797,63.83000183105469,64.52999877929688,63.97999954223633,145300.0,63.97999954223633,63.18133417765299,60.848800354003906,57.32580005645752,54.15579999923706
2012-03-28,64.06999969482422,63.02000045776367,64.06999969482422,63.25,138400.0,63.25,63.36200078328451,60.97440032958984,57.47640007019043,54.1947500038147
2012-03-29,63.59000015258789,62.790000915527344,62.84000015258789,63.11000061035156,337000.0,63.11000061035156,63.50000076293945,61.1078003692627,57.60090007781982,54.23050001144409
2012-03-30,63.630001068115234,62.70000076293945,63.220001220703125,63.45000076293945,433100.0,63.45000076293945,63.65733413696289,61.23740036010742,57.70830009460449,54.26925001144409
2012-04-02,64.7699966430664,63.11000061035156,63.5,64.37000274658203,223100.0,64.37000274658203,63.784000905354816,61.384600448608396,57.8235001373291,54.31105003356934
2012-04-03,64.20999908447266,62.95000076293945,64.13999938964844,63.0099983215332,282100.0,63.0099983215332,63.79200083414714,61.504800415039064,57.91910011291504,54.342050018310545
2012-04-04,62.560001373291016,61.38999938964844,62.5,61.779998779296875,376000.0,61.779998779296875,63.70333404541016,61.607600402832034,58.02460010528564,54.37080001831055
2012-04-05,62.970001220703125,61.52000045776367,61.52000045776367,62.7599983215332,245200.0,62.7599983215332,63.654667154947916,61.70860038757324,58.125300102233886,54.40360000610352
2012-04-09,62.34000015258789,61.400001525878906,62.20000076293945,61.65999984741211,219600.0,61.65999984741211,63.49933369954427,61.77200035095215,58.20580009460449,54.426200008392335
2012-04-10,62.209999084472656,59.040000915527344,61.75,59.40999984741211,449000.0,59.40999984741211,63.195333607991536,61.80800033569336,58.27540008544922,54.445650005340575
2012-04-11,60.900001525878906,59.47999954223633,59.959999084472656,60.560001373291016,415200.0,60.560001373291016,63.01733373006185,61.88260032653809,58.349200096130375,54.47640001296997
2012-04-12,61.130001068115234,60.209999084472656,60.7599983215332,61.060001373291016,310100.0,61.060001373291016,62.82066701253255,61.951000366210934,58.44480010986328,54.511250019073486
