Date,High,Low,Open,Close,Volume,Adj Close,FDX-15ma,FDX-50ma,FDX-100ma,FDX-200ma
2005-11-17,95.73999786376953,94.05000305175781,94.05000305175781,95.73999786376953,1339800.0,87.07337188720703,85.53390909830729,79.9945246887207,77.8807096862793,80.29851818084717
2005-11-18,97.80999755859375,96.54000091552734,96.94999694824219,97.80000305175781,2189200.0,88.94685363769531,85.96863861083985,80.32266418457031,78.01787338256835,80.30619144439697
2005-11-21,98.69000244140625,97.18000030517578,97.80000305175781,97.98999786376953,1717000.0,89.11968231201172,86.33606821695963,80.63079544067382,78.17302917480468,80.31590816497803
2005-11-22,98.55999755859375,97.66000366210938,98.0,98.25,2078300.0,89.35614013671875,86.73138732910157,80.96239105224609,78.31937385559083,80.32367748260498
2005-11-23,98.72000122070312,97.80000305175781,98.05000305175781,98.0999984741211,781500.0,89.21971893310547,87.01029357910156,81.29525894165039,78.45744934082032,80.3313090133667
2005-11-25,98.69999694824219,98.0999984741211,98.3499984741211,98.18000030517578,292100.0,89.2925033569336,87.22008107503255,81.63103820800781,78.60270362854004,80.34021171569825
2005-11-28,98.5,96.69000244140625,98.18000030517578,96.86000061035156,1529700.0,88.09196472167969,87.42137858072917,81.93425842285156,78.73113677978516,80.33612678527832
2005-11-29,98.55000305175781,97.5,97.5,97.9000015258789,1199100.0,89.0378189086914,87.6402598063151,82.2975032043457,78.8586703491211,80.34448177337646
2005-11-30,98.80999755859375,97.47000122070312,98.19999694824219,97.62000274658203,1388200.0,88.7831802368164,87.84337514241537,82.67257156372071,78.98556602478027,80.34761737823486
2005-12-01,98.75,98.08000183105469,98.27999877929688,98.37999725341797,1116500.0,89.4743423461914,88.05618998209636,82.9495979309082,79.12891311645508,80.34890216827392
2005-12-02,98.68000030517578,97.5999984741211,98.58000183105469,97.81999969482422,543800.0,88.96505737304688,88.190185546875,83.21316436767579,79.25998962402343,80.35036193847657
2005-12-05,97.51000213623047,95.79000091552734,97.5,95.79000091552734,1830500.0,87.11881256103516,88.17745361328124,83.44398971557617,79.37342140197754,80.34440475463867
2005-12-06,99.94000244140625,97.08999633789062,97.56999969482422,99.01000213623047,3073800.0,90.04733276367188,88.33873443603515,83.72283569335937,79.5194091796875,80.36084621429444
2005-12-07,100.16000366210938,98.4800033569336,98.5999984741211,99.4800033569336,1669700.0,90.47480010986328,88.6673594156901,83.9980436706543,79.67812149047852,80.37488933563232
2005-12-08,99.69000244140625,97.13999938964844,99.48999786376953,97.66999816894531,1650400.0,88.82862854003906,88.92201385498046,84.22395767211914,79.8199178314209,80.37580310821534
2005-12-09,98.5,97.86000061035156,98.0,98.08000183105469,947600.0,89.27462768554688,89.06876424153646,84.42677795410157,79.94618522644043,80.37568103790284
2005-12-12,98.77999877929688,97.41000366210938,98.25,98.08999633789062,883900.0,89.28375244140625,89.09122416178386,84.62759857177734,80.06700187683106,80.3785982131958
2005-12-13,98.55000305175781,97.37999725341797,98.0999984741211,98.55000305175781,1197700.0,89.70246124267578,89.1300760904948,84.8520718383789,80.19082420349122,80.38215744018555
2005-12-14,100.08000183105469,98.63999938964844,98.75,99.8499984741211,1447800.0,90.88572692871094,89.23204854329427,85.11294311523437,80.33738220214843,80.3958964920044
2005-12-15,100.94999694824219,99.4000015258789,99.44999694824219,100.5999984741211,1279700.0,91.56840515136719,89.38862762451171,85.3871044921875,80.4839527130127,80.40955646514892
2005-12-16,101.22000122070312,99.9000015258789,101.1500015258789,99.9000015258789,1449700.0,90.93126678466797,89.49787851969401,85.61869186401367,80.62387901306153,80.41245616912842
2005-12-19,100.63999938964844,99.05000305175781,99.9000015258789,99.2300033569336,1015200.0,90.32142639160156,89.64650929768881,85.83535354614258,80.75007545471192,80.40346202850341
2005-12-20,99.76000213623047,98.48999786376953,99.30000305175781,98.48999786376953,1701700.0,89.6478271484375,89.68717651367187,86.02690231323243,80.88252807617188,80.39481918334961
2005-12-21,104.02999877929688,100.62999725341797,100.62999725341797,103.69999694824219,4480700.0,94.39009857177734,90.06097106933593,86.30874969482421,81.0563158416748,80.41483516693116
2005-12-22,105.29000091552734,103.04000091552734,103.05000305175781,104.2699966430664,2888300.0,94.90894317626953,90.42327779134115,86.62225494384765,81.22856864929199,80.43948768615722
2005-12-23,104.91999816894531,103.93000030517578,104.20999908447266,104.55999755859375,1070900.0,95.17291259765625,90.8371348063151,86.95086257934571,81.41118423461914,80.46269115447998
2005-12-27,105.81999969482422,104.11000061035156,104.9000015258789,104.25,1403000.0,94.89073944091797,91.35526326497396,87.2552732849121,81.5877978515625,80.48062602996826
2005-12-28,104.80000305175781,104.1500015258789,104.3499984741211,104.20999908447266,1010100.0,94.85432434082031,91.67572937011718,87.54876937866212,81.76768188476562,80.50722957611084
2005-12-29,105.69000244140625,103.7300033569336,104.01000213623047,103.7300033569336,961300.0,94.41741180419922,91.93857014973959,87.83480056762696,81.94274246215821,80.53936450958253
2005-12-30,103.8499984741211,103.06999969482422,103.3499984741211,103.38999938964844,918200.0,94.10797119140625,92.2905263264974,88.10118301391601,82.11489051818847,80.57036087036133
2006-01-03,103.8499984741211,100.94000244140625,103.37999725341797,103.31999969482422,2227400.0,94.04423522949219,92.60850016276042,88.35937866210938,82.28485626220703,80.60426120758056
2006-01-04,105.36000061035156,103.30000305175781,103.31999969482422,104.83999633789062,1783900.0,95.42777252197266,93.01810150146484,88.65761398315429,82.46366065979004,80.65102504730224
2006-01-05,105.05000305175781,103.30999755859375,104.08999633789062,103.7699966430664,1351000.0,94.4538345336914,93.33485972086588,88.89162384033203,82.63908546447755,80.69369060516357
2006-01-06,103.9800033569336,101.51000213623047,103.6500015258789,102.58999633789062,1759100.0,93.3797607421875,93.50112864176432,89.10233367919922,82.80004432678223,80.73452625274658
2006-01-09,103.54000091552734,101.80000305175781,102.0,102.91999816894531,1512600.0,93.68010711669922,93.64190877278646,89.33032745361328,82.97036651611329,80.77677295684815
2006-01-10,102.91999816894531,101.70999908447266,102.91999816894531,101.98999786376953,1210200.0,92.83360290527344,93.76873118082682,89.55885360717774,83.13367767333985,80.8115644454956
2006-01-11,102.44999694824219,101.52999877929688,102.0999984741211,101.7699966430664,1231000.0,92.63337707519531,93.92286122639975,89.7630029296875,83.2905347442627,80.85166385650635
2006-01-12,101.16999816894531,99.5999984741211,100.98999786376953,100.30999755859375,1681700.0,91.30445861816406,94.0333033243815,89.91692733764648,83.43337554931641,80.8769941329956
2006-01-13,101.0199966430664,99.66999816894531,100.5,100.0,782600.0,91.02229309082031,93.80878295898438,90.0688461303711,83.58184448242187,80.90567943572998
2006-01-17,99.7699966430664,97.47000122070312,99.76000213623047,98.19000244140625,1973800.0,89.37474822998047,93.43983662923178,90.1556185913086,83.7259218597412,80.93338912963867
2006-01-18,100.83000183105469,97.4000015258789,98.19000244140625,100.62000274658203,1861500.0,91.58660888671875,93.20074971516927,90.26443695068359,83.89329925537109,80.96975246429443
2006-01-19,103.22000122070312,100.6500015258789,100.97000122070312,102.72000122070312,1931900.0,93.4980697631836,93.10790506998698,90.43294830322266,84.07915519714355,81.01562774658203
2006-01-20,103.8499984741211,99.52999877929688,103.4000015258789,99.94999694824219,2848500.0,90.97677612304688,92.84940185546876,90.53739181518554,84.24679389953613,81.04789806365967
2006-01-23,100.7300033569336,98.45999908447266,100.58000183105469,100.26000213623047,1414000.0,91.2589340209961,92.63883666992187,90.64784149169923,84.41252998352051,81.08248691558838
2006-01-24,101.55000305175781,99.30000305175781,100.44999694824219,101.22000122070312,1281300.0,92.13275909423828,92.50715586344401,90.76485427856446,84.59454551696777,81.13002338409424
2006-01-25,102.47000122070312,100.4000015258789,101.9000015258789,100.80000305175781,1387900.0,91.75045013427734,92.35423685709635,90.86076080322266,84.77210166931152,81.17714614868164
2006-01-26,102.19999694824219,101.13999938964844,101.5,101.9000015258789,1033200.0,92.75172424316406,92.17583363850912,90.96959945678711,84.96775703430175,81.22414627075196
2006-01-27,102.83999633789062,100.75,101.8499984741211,102.45999908447266,1023300.0,93.26143646240234,92.09634043375651,91.08226577758789,85.16887275695801,81.28535987854004
2006-01-30,102.79000091552734,102.0,102.19000244140625,102.22000122070312,700900.0,93.04298400878906,92.07388865152994,91.2322169494629,85.36017219543457,81.35941547393799
2006-01-31,102.75,101.12000274658203,102.2300033569336,101.1500015258789,1210500.0,92.06904602050781,91.96648457845052,91.37342163085937,85.54354965209961,81.43872318267822
2006-02-01,101.3499984741211,99.44000244140625,101.19999694824219,99.73999786376953,2145900.0,90.78559875488281,91.82995096842448,91.44766616821289,85.7210954284668,81.50793701171875
2006-02-02,99.95999908447266,98.41999816894531,99.7300033569336,98.5,1522200.0,89.65693664550781,91.63152160644532,91.46186782836914,85.89226600646973,81.5701912689209
2006-02-03,98.69000244140625,96.5,98.0,98.48999786376953,1579700.0,89.6478271484375,91.52107950846354,91.47243072509765,86.05161308288574,81.6385729598999
2006-02-06,98.7300033569336,97.83000183105469,98.44999694824219,98.58999633789062,753700.0,89.73885345458984,91.43551686604818,91.48008499145507,86.22123802185058,81.69193218231202
2006-02-07,99.16999816894531,97.69999694824219,98.5,98.0199966430664,959900.0,89.22003173828125,91.42520243326823,91.48009124755859,86.38767509460449,81.74946033477784
2006-02-08,100.43000030517578,98.0,98.75,100.37999725341797,1420300.0,91.3681640625,91.41063944498698,91.52160446166992,86.57632133483887,81.81609497070312
2006-02-09,101.02999877929688,99.37999725341797,100.44999694824219,99.55000305175781,1031700.0,90.61267852783203,91.21828002929688,91.57201873779297,86.75313858032227,81.88503440856934
2006-02-10,100.22000122070312,99.18000030517578,99.55000305175781,99.75,1073400.0,90.79473876953125,91.20614420572916,91.60715713500977,86.95233016967774,81.95279621124267
2006-02-13,102.38999938964844,99.80000305175781,99.80000305175781,101.12000274658203,1570700.0,92.04173278808594,91.25833079020182,91.67232818603516,87.17244987487793,82.03328357696533
2006-02-14,103.87000274658203,101.19999694824219,101.19999694824219,103.69999694824219,2046600.0,94.39009857177734,91.40882008870443,91.77064331054687,87.36012062072754,82.11965759277344
2006-02-15,104.5,102.55000305175781,103.25,104.30000305175781,1410700.0,94.93626403808594,91.62120768229167,91.89006744384766,87.55161590576172,82.20399658203125
2006-02-16,104.9000015258789,102.76000213623047,103.94999694824219,104.62999725341797,1326000.0,95.23662567138672,91.78686777750652,92.05242370605468,87.74820671081542,82.29492099761963
2006-02-17,105.1500015258789,103.91000366210938,104.69999694824219,105.05000305175781,1248700.0,95.618896484375,91.94403177897135,92.16385498046876,87.94334533691406,82.38022201538087
2006-02-21,105.4000015258789,104.4000015258789,104.91999816894531,105.04000091552734,1784000.0,95.60980987548828,92.11515350341797,92.26655517578125,88.13229942321777,82.46252746582032
2006-02-22,106.91999816894531,105.0,105.0,106.4000015258789,2249800.0,96.84771728515625,92.43373158772786,92.4269369506836,88.32544731140136,82.55324668884278
2006-02-23,107.5,106.12999725341797,106.6500015258789,106.7300033569336,1179500.0,97.1480712890625,92.85789642333984,92.58440582275391,88.50559188842773,82.64106483459473
2006-02-24,107.62999725341797,106.75,107.4000015258789,107.16000366210938,1325600.0,97.53950500488281,93.3834009806315,92.74952087402343,88.6885597229004,82.73637756347657
2006-02-27,108.83000183105469,106.87999725341797,107.37000274658203,108.63999938964844,1276500.0,98.88660430908203,93.99931945800782,92.93320373535157,88.89263778686524,82.83320617675781
2006-02-28,108.54000091552734,106.83000183105469,108.44999694824219,107.23999786376953,1551800.0,97.6123046875,94.52421620686849,93.06773529052734,89.09033920288086,82.93392101287841
2006-03-01,110.56999969482422,108.62000274658203,109.75,110.43000030517578,2693400.0,100.5158920288086,95.27727355957032,93.24668502807617,89.31689476013183,83.05246715545654
2006-03-02,110.0999984741211,108.63999938964844,110.0,109.4000015258789,1884100.0,99.57841491699219,95.82462361653646,93.41962799072266,89.51915992736816,83.15788368225098
2006-03-03,112.37000274658203,109.05000305175781,109.19000244140625,111.5,1874400.0,101.4898910522461,96.54977111816406,93.64299728393554,89.73917541503906,83.26804653167724
2006-03-06,111.83999633789062,110.02999877929688,111.29000091552734,111.58000183105469,1433200.0,101.5626449584961,97.26763153076172,93.88129364013672,89.95409797668457,83.37140163421631
2006-03-07,112.38999938964844,110.77999877929688,110.77999877929688,112.0,1314200.0,101.94495391845703,97.92784627278645,94.03239074707031,90.17057022094727,83.47616882324219
2006-03-08,112.19000244140625,109.98999786376953,112.08999633789062,111.77999877929688,1445100.0,101.74472045898438,98.41815439860027,94.1691062927246,90.39568061828614,83.58406539916992
2006-03-09,113.29000091552734,111.62999725341797,111.81999969482422,112.3499984741211,2125000.0,102.33677673339844,98.9115219116211,94.31238357543945,90.63162307739258,83.69301593780517
2006-03-10,113.18000030517578,111.66999816894531,112.08000183105469,112.01000213623047,1251600.0,102.0270767211914,99.36421864827474,94.45511032104493,90.85519180297851,83.80064483642577
2006-03-13,112.88999938964844,111.75,112.04000091552734,112.31999969482422,1208000.0,102.30944061279297,99.8102549235026,94.60421264648437,91.07649101257324,83.90959487915039
2006-03-14,114.80000305175781,112.44999694824219,112.5,114.76000213623047,1674500.0,104.531982421875,100.40506642659506,94.80650405883789,91.32065231323242,84.02225925445556
2006-03-15,116.0,114.2300033569336,114.36000061035156,116.0,1573300.0,105.66146850585938,100.99264984130859,95.03757400512696,91.56937850952148,84.14261363983154
2006-03-16,116.0,114.0,116.0,114.51000213623047,1471800.0,104.30424499511719,101.4697280883789,95.24277420043946,91.80107643127441,84.25826965332031
2006-03-17,115.19999694824219,113.55000305175781,115.19999694824219,114.94000244140625,1732300.0,104.69593811035156,101.94682362874349,95.42813751220703,92.04287574768067,84.37238922119141
2006-03-20,114.97000122070312,113.41000366210938,114.62000274658203,114.0,1389000.0,103.8397216796875,102.27703145345052,95.61585525512696,92.2537395477295,84.47741661071777
2006-03-21,114.30000305175781,113.1500015258789,113.3499984741211,113.22000122070312,1590900.0,103.12922668457031,102.6448262532552,95.8108445739746,92.45658912658692,84.58143325805663
2006-03-22,114.87000274658203,111.4000015258789,112.70999908447266,114.44000244140625,2797400.0,104.24050903320312,102.89313405354818,96.02205261230469,92.67619003295898,84.69186862945557
2006-03-23,114.25,111.61000061035156,113.98999786376953,113.0,2004300.0,102.92884063720703,103.11649576822917,96.22395736694335,92.89140548706055,84.79819656372071
2006-03-24,113.05000305175781,111.62999725341797,113.05000305175781,111.80999755859375,972000.0,101.84489440917969,103.14016265869141,96.40818771362305,93.08559532165528,84.89992259979248
2006-03-27,113.0,111.69999694824219,111.69999694824219,112.73999786376953,1009700.0,102.69198608398438,103.21545206705729,96.63593826293945,93.27643280029297,85.01533332824707
2006-03-28,113.3499984741211,112.1500015258789,112.54000091552734,112.62000274658203,896200.0,102.58268737792969,103.25796763102214,96.86714614868164,93.46799613952636,85.13555816650391
2006-03-29,112.56999969482422,111.48999786376953,112.12000274658203,111.81999969482422,1199300.0,101.8540267944336,103.26525472005208,97.1167317199707,93.63617515563965,85.2509587097168
2006-03-30,112.87000274658203,110.51000213623047,111.25,111.45999908447266,1175200.0,101.52608489990234,103.21120859781901,97.31552124023438,93.78997909545899,85.37167003631592
2006-03-31,113.13999938964844,111.66999816894531,111.83999633789062,112.94000244140625,1393200.0,102.87419891357422,103.26768341064454,97.5030438232422,93.96799606323242,85.49389755249024
2006-04-03,114.88999938964844,113.30000305175781,113.5999984741211,114.68000030517578,1476400.0,104.4591064453125,103.41099446614584,97.7726904296875,94.15504112243653,85.62227794647217
2006-04-04,117.0199966430664,114.44999694824219,114.68000030517578,116.91999816894531,1879000.0,106.49945831298828,103.54215952555339,98.07750091552734,94.36267120361327,85.75808895111084
2006-04-05,117.97000122070312,116.45999908447266,116.6500015258789,117.72000122070312,1460700.0,107.2281723022461,103.6466064453125,98.3794091796875,94.57213172912597,85.89527206420898
2006-04-06,118.9800033569336,117.0,117.72000122070312,118.19999694824219,1294200.0,107.6654052734375,103.87068379720053,98.6977082824707,94.77923454284668,86.03277870178222
2006-04-07,119.25,116.91999816894531,119.19999694824219,117.0999984741211,1458900.0,106.6634292602539,104.00184987386068,98.9759423828125,94.9727709197998,86.16577514648438
2006-04-10,118.30000305175781,116.73999786376953,117.3499984741211,117.80000305175781,1325100.0,107.301025390625,104.23260345458985,99.25673416137695,95.16949996948242,86.3353500366211
2006-04-11,118.55000305175781,115.81999969482422,118.4000015258789,116.05999755859375,1391700.0,105.71611785888672,104.40506286621094,99.5101968383789,95.3712068939209,86.50004402160644
2006-04-12,116.3499984741211,114.3499984741211,115.80000305175781,114.41999816894531,1859600.0,104.2222671508789,104.40384674072266,99.75326126098633,95.56334144592284,86.65717788696288
2006-04-13,114.91000366210938,113.80999755859375,114.30000305175781,114.8499984741211,971900.0,104.61392974853516,104.5161860148112,100.02982788085937,95.73874702453614,86.80972835540771
2006-04-17,114.79000091552734,112.9000015258789,114.30000305175781,113.29000091552734,1020100.0,103.1929931640625,104.60605926513672,100.30054901123047,95.8812084197998,86.94954090118408
2006-04-18,115.37000274658203,113.48999786376953,113.48999786376953,115.27999877929688,2126000.0,105.0055923461914,104.76029968261719,100.60770431518554,96.0400675201416,87.10654834747315
2006-04-19,116.7699966430664,115.20999908447266,116.04000091552734,115.66000366210938,1012100.0,105.35176849365234,104.94490509033203,100.9199626159668,96.20002380371093,87.25969882965087
2006-04-20,117.01000213623047,115.2300033569336,115.9000015258789,115.27999877929688,1278800.0,105.0055923461914,105.15500946044922,101.235673828125,96.3578825378418,87.40766593933105
2006-04-21,116.5,114.94000244140625,116.08999633789062,115.38999938964844,1519300.0,105.10584259033203,105.39365997314454,101.51042739868164,96.51601593017578,87.5593597793579
2006-04-24,116.0,114.22000122070312,114.94999694824219,115.66999816894531,1091100.0,105.36089324951172,105.55943959554037,101.80539169311524,96.6887052154541,87.70992099761963
2006-04-25,115.5999984741211,113.58000183105469,115.5,113.77999877929688,1241500.0,103.63932037353516,105.50478719075521,102.06228332519531,96.83472023010253,87.84669528961182
2006-04-26,115.0,113.83999633789062,114.43000030517578,114.30999755859375,819200.0,104.12208557128906,105.34629567464192,102.30389038085937,96.98810928344727,87.98683765411377
2006-04-27,115.27999877929688,113.05999755859375,114.05999755859375,115.19999694824219,1191500.0,104.93278503417969,105.19326985677084,102.51474411010742,97.14269371032715,88.13580341339112
2006-04-28,115.23999786376953,113.97000122070312,114.58000183105469,115.12999725341797,1201100.0,104.86900329589844,105.00684305826823,102.71339889526367,97.30173316955566,88.28086139678955
2006-05-01,115.29000091552734,113.44000244140625,115.12999725341797,113.5999984741211,1197100.0,103.47534942626953,104.79430440266927,102.87817337036132,97.465298538208,88.41935997009277
2006-05-02,116.44000244140625,113.5,114.19999694824219,116.08000183105469,1511000.0,105.7343521118164,104.68985951741537,103.08048248291016,97.62216873168946,88.57078895568847
2006-05-03,114.76000213623047,113.0,114.25,114.18000030517578,2104800.0,104.00366973876953,104.57569630940755,103.24835968017578,97.75745742797852,88.71778945922851
2006-05-04,118.29000091552734,114.37999725341797,114.51000213623047,118.19999694824219,2298300.0,107.6654052734375,104.80523885091146,103.4647134399414,97.9458251953125,88.8828715133667
2006-05-05,120.01000213623047,118.41000366210938,118.98999786376953,119.30999755859375,2298600.0,108.67646026611328,105.07607421875,103.69528121948242,98.13984352111817,89.0430143737793
2006-05-08,119.72000122070312,118.69999694824219,119.4000015258789,119.05999755859375,773300.0,108.4487533569336,105.42645823160807,103.91346618652344,98.33149353027343,89.19924770355225
2006-05-09,119.58999633789062,118.0999984741211,118.55000305175781,119.41999816894531,875800.0,108.77666473388672,105.67786305745443,104.11126739501952,98.52223556518555,89.35652988433839
2006-05-10,118.6500015258789,117.58000183105469,118.6500015258789,118.08999633789062,1281300.0,107.56520080566406,105.82542521158854,104.31032531738282,98.68903030395508,89.51320625305176
2006-05-11,117.98999786376953,116.25,117.68000030517578,117.2699966430664,1308500.0,106.81825256347656,105.94626922607422,104.43637252807618,98.84152877807617,89.66274074554444
2006-05-12,117.48999786376953,115.0,117.47000122070312,115.05999755859375,991000.0,104.80522918701172,105.92622833251953,104.54090881347656,98.98026840209961,89.80207370758056
2006-05-15,115.7300033569336,114.16000366210938,114.30000305175781,115.44000244140625,991400.0,105.15135192871094,105.91225891113281,104.61413803100587,99.1285676574707,89.93932155609131
2006-05-16,116.22000122070312,114.9000015258789,116.0999984741211,115.43000030517578,893000.0,105.14228057861328,106.01245625813802,104.6857307434082,99.28351219177246,90.08302013397217
2006-05-17,115.44000244140625,109.30000305175781,115.43000030517578,109.91999816894531,3206800.0,100.12332916259766,105.7458724975586,104.64929824829102,99.34084449768066,90.19858016967774
2006-05-18,110.5,108.55999755859375,110.25,109.25,2257100.0,99.51305389404297,105.38455708821614,104.60466491699219,99.38688560485839,90.3077271270752
2006-05-19,110.2300033569336,107.44000244140625,109.80000305175781,109.33999633789062,2277100.0,99.59501647949219,105.0329579671224,104.54982971191406,99.43110664367676,90.42114543914795
2006-05-22,110.37000274658203,107.9000015258789,109.19999694824219,110.05000305175781,1822200.0,100.24176788330078,104.81738586425782,104.51412353515624,99.48461692810059,90.53620738983155
2006-05-23,110.98999786376953,107.68000030517578,110.75,107.68000030517578,1565800.0,98.08301544189453,104.30729675292969,104.42959503173829,99.51690383911132,90.64229286193847
2006-05-24,108.0999984741211,106.0,107.69000244140625,107.31999969482422,2329900.0,97.75508117675781,103.8907241821289,104.29405700683594,99.55028053283691,90.74651149749756
2006-05-25,108.48999786376953,107.05000305175781,108.30000305175781,107.72000122070312,1346200.0,98.11943054199219,103.25432586669922,104.1432162475586,99.59039512634277,90.85264282226562
2006-05-26,107.93000030517578,106.94999694824219,107.72000122070312,107.48999786376953,1018500.0,97.90992736816406,102.53655700683593,104.01532989501953,99.62905204772949,90.95695415496826
2006-05-30,107.98999786376953,106.05000305175781,107.23999786376953,107.30999755859375,1445300.0,97.74595642089844,101.82303721110026,103.87633026123046,99.65223388671875,91.0579472732544
2006-05-31,109.73999786376953,107.80000305175781,107.9000015258789,109.2699966430664,1517100.0,99.53128814697266,101.20667877197266,103.79016159057618,99.70300842285157,91.17104694366455
2006-06-01,111.4000015258789,109.2699966430664,109.2699966430664,111.3499984741211,1269300.0,101.42589569091797,100.79739176432291,103.75609497070313,99.78346977233886,91.29175704956054
2006-06-02,111.4800033569336,110.45999908447266,111.33999633789062,111.12999725341797,1157600.0,101.22550964355469,100.42454223632812,103.69579498291016,99.85892379760742,91.41464515686035
2006-06-05,110.95999908447266,107.58999633789062,110.4000015258789,107.73999786376953,1288500.0,98.13764953613281,99.98003692626953,103.59997116088867,99.91196426391602,91.52282096862793
2006-06-06,108.52999877929688,106.2300033569336,107.98999786376953,108.2699966430664,1648000.0,98.62040710449219,99.54464060465494,103.53548141479492,99.97183456420899,91.63118465423584
2006-06-07,110.4000015258789,107.68000030517578,109.22000122070312,107.75,1665400.0,98.14671325683594,99.0782694498698,103.44457595825196,100.0402571105957,91.73681632995606
2006-06-08,107.93000030517578,104.55000305175781,107.66000366210938,107.76000213623047,2169000.0,98.23790740966797,98.95257466634115,103.35768035888673,100.11241325378418,91.84712886810303
2006-06-09,108.41000366210938,106.26000213623047,107.87999725341797,106.56999969482422,1218700.0,97.15308380126953,98.79524332682291,103.26366149902344,100.19019660949706,91.95805923461914
2006-06-12,107.25,105.02999877929688,106.30999755859375,105.0999984741211,1144400.0,95.81295776367188,98.54310607910156,103.14939895629882,100.2324600982666,92.06287967681885
2006-06-13,106.55999755859375,103.73999786376953,105.0999984741211,105.19999694824219,1878900.0,95.90412139892578,98.2539296468099,103.00999740600587,100.25652061462402,92.16783790588379
2006-06-14,105.86000061035156,104.11000061035156,105.19000244140625,105.62000274658203,1384700.0,96.28701782226562,98.13419647216797,102.84655563354492,100.30962303161621,92.27820846557617
2006-06-15,109.73999786376953,106.05000305175781,106.5,109.5,1738500.0,99.82415008544922,98.27213439941406,102.71304946899414,100.39527519226074,92.40390258789063
2006-06-16,109.83999633789062,108.52999877929688,108.9800033569336,109.63999938964844,1430000.0,99.9517593383789,98.39428965250652,102.5675212097168,100.47346519470214,92.53400535583496
2006-06-19,110.9800033569336,109.27999877929688,109.8499984741211,109.72000122070312,1282600.0,100.02471923828125,98.53527577718098,102.41470748901367,100.55620788574218,92.66415477752686
2006-06-20,110.54000091552734,108.31999969482422,110.05000305175781,108.31999969482422,1944500.0,98.74845123291016,98.60210876464843,102.2564079284668,100.61617515563965,92.7919660949707
2006-06-21,113.98999786376953,110.1500015258789,110.94999694824219,113.86000061035156,4417000.0,103.79889678955078,98.88661600748698,102.18636535644531,100.72154975891114,92.94521125793457
2006-06-22,114.41000366210938,112.30000305175781,113.5,113.4800033569336,1703100.0,103.45247650146484,99.02172139485677,102.14109252929687,100.8256446838379,93.09290843963623
2006-06-23,115.9000015258789,113.19000244140625,113.25,115.04000091552734,1507200.0,104.8746109008789,99.26499481201172,102.15413940429687,100.9537003326416,93.24862499237061
2006-06-26,115.8499984741211,113.91999816894531,115.04000091552734,115.0199966430664,1230900.0,104.85639190673828,99.71291097005208,102.15898864746094,101.09440826416015,93.40775184631347
2006-06-27,116.2699966430664,114.01000213623047,115.3499984741211,114.01000213623047,1720800.0,103.93565368652344,100.0672607421875,102.17384185791016,101.23719543457031,93.56473072052002
2006-06-28,114.5999984741211,112.70999908447266,114.5,112.97000122070312,1988500.0,102.98751831054688,100.38998107910156,102.13348037719726,101.3705923461914,93.71110271453857
2006-06-29,117.0,113.58000183105469,114.0999984741211,117.0,2672000.0,106.66141510009766,100.95154825846355,102.15967330932617,101.53981796264648,93.88052799224853
2006-06-30,117.37000274658203,115.95999908447266,117.0,116.86000061035156,1102500.0,106.5337905883789,101.5769287109375,102.19023727416992,101.71295555114746,94.05031532287597
2006-07-03,118.29000091552734,116.88999938964844,116.98999786376953,118.29000091552734,549100.0,107.83746337890625,102.3785624186198,102.24486968994141,101.87764854431153,94.22698493957519
2006-07-05,118.73999786376953,115.9000015258789,118.05000305175781,117.16999816894531,1675200.0,106.81643676757812,103.10605010986328,102.27398056030273,102.03968612670899,94.39641235351563
2006-07-06,117.69999694824219,115.61000061035156,117.4000015258789,116.55999755859375,1353000.0,106.26030731201172,103.77093607584635,102.32640029907226,102.19434181213379,94.57333599090576
2006-07-07,116.55999755859375,114.2699966430664,116.55999755859375,114.4000015258789,1434100.0,104.29119110107422,104.06873881022135,102.32978240966797,102.31683639526368,94.7446431350708
2006-07-10,115.4000015258789,113.68000030517578,115.4000015258789,114.98999786376953,895300.0,104.82902526855469,104.39388987223307,102.32770721435547,102.42122566223145,94.8906731414795
2006-07-11,115.0,112.54000091552734,114.4000015258789,114.76000213623047,1512400.0,104.619384765625,104.70020090738932,102.32271484375,102.51805686950684,95.03483638763427
2006-07-12,115.06999969482422,112.48999786376953,114.94999694824219,112.5999984741211,1635000.0,102.65023803710938,104.96032002766927,102.3062126159668,102.59219299316406,95.17019985198975
2006-07-13,112.6500015258789,110.16000366210938,112.5999984741211,110.55000305175781,1820500.0,100.7813720703125,104.75915171305338,102.20715301513673,102.64381774902344,95.29358154296875
2006-07-14,110.48999786376953,107.4000015258789,110.30000305175781,109.01000213623047,2450500.0,99.37743377685547,104.48748219807943,102.11462829589844,102.6814939880371,95.40689670562745
2006-07-17,109.8499984741211,108.2699966430664,109.0,108.81999969482422,1289300.0,99.2042236328125,104.10945638020833,101.94540466308594,102.70505905151367,95.51525318145752
2006-07-18,109.91999816894531,107.30000305175781,109.5199966430664,108.4000015258789,1948200.0,98.82135009765625,103.70712025960286,101.7483024597168,102.7217918395996,95.61369186401367
2006-07-19,112.69000244140625,108.13999938964844,109.0,112.44999694824219,2646400.0,102.51348876953125,103.61230926513672,101.62959716796875,102.77153167724609,95.73004570007325
2006-07-20,113.87000274658203,108.08000183105469,113.5,108.12999725341797,2446700.0,98.5752182006836,103.31815592447917,101.42556823730469,102.76841781616211,95.83052780151367
