Date,High,Low,Open,Close,Volume,Adj Close,PSA-15ma,PSA-50ma,PSA-100ma,PSA-200ma
2003-02-03,31.280000686645508,31.040000915527344,31.06999969482422,31.079999923706055,186800.0,17.82966423034668,17.791799290974936,17.966537742614747,17.659324855804442,18.62063928604126
2003-02-04,31.25,30.899999618530273,31.06999969482422,31.170000076293945,178300.0,17.881290435791016,17.75929094950358,17.97395725250244,17.656984939575196,18.60542573928833
2003-02-05,31.239999771118164,30.950000762939453,31.09000015258789,31.239999771118164,130700.0,17.921451568603516,17.730607986450195,17.982519302368164,17.656573219299318,18.59068829536438
2003-02-06,31.270000457763672,31.100000381469727,31.270000457763672,31.18000030517578,242100.0,17.887035369873047,17.70995674133301,17.990619201660156,17.654743061065673,18.576714878082274
2003-02-07,31.229999542236328,31.0,31.18000030517578,31.0,113300.0,17.783769607543945,17.70001309712728,17.993487586975096,17.651710662841797,18.5615092754364
2003-02-10,31.34000015258789,31.010000228881836,31.010000228881836,31.34000015258789,103900.0,17.978816986083984,17.717605336507162,18.002518501281738,17.651081008911135,18.547058658599852
2003-02-11,31.479999542236328,31.149999618530273,31.440000534057617,31.190000534057617,174700.0,17.89276885986328,17.728696568806967,18.008697624206544,17.650608654022218,18.533361644744872
2003-02-12,31.25,31.0,31.059999465942383,31.049999237060547,149700.0,17.81244659423828,17.739022318522135,18.01315731048584,17.648484992980958,18.519565868377686
2003-02-13,31.239999771118164,30.75,31.049999237060547,31.239999771118164,254100.0,17.921451568603516,17.74628931681315,18.012559928894042,17.646490116119384,18.504635667800905
2003-02-14,31.5,31.010000228881836,31.200000762939453,31.1299991607666,170500.0,17.858346939086914,17.7722957611084,18.011831207275392,17.643468418121337,18.487930850982664
2003-02-18,31.610000610351562,31.049999237060547,31.049999237060547,31.440000534057617,179000.0,18.03618621826172,17.81245257059733,18.019634857177735,17.643355941772462,18.47112406730652
2003-02-19,31.690000534057617,31.200000762939453,31.399999618530273,31.6299991607666,177000.0,18.145179748535156,17.860258356730142,18.02927909851074,17.64557725906372,18.454614515304566
2003-02-20,32.400001525878906,31.670000076293945,31.75,32.220001220703125,171200.0,18.483644485473633,17.912653732299805,18.046484184265136,17.645529232025147,18.44045798301697
2003-02-21,32.95000076293945,32.04999923706055,32.04999923706055,32.70000076293945,181600.0,18.75901222229004,17.99640998840332,18.067161293029784,17.65190996170044,18.42861439704895
2003-02-24,32.66999816894531,32.27000045776367,32.58000183105469,32.560001373291016,121100.0,18.67869758605957,18.057984161376954,18.08792823791504,17.658335628509523,18.416561965942382
2003-02-25,32.790000915527344,32.27000045776367,32.56999969482422,32.779998779296875,134800.0,18.804899215698242,18.12299982706706,18.11007194519043,17.665740604400636,18.406709814071654
2003-02-26,32.779998779296875,32.54999923706055,32.779998779296875,32.66999816894531,219100.0,18.74180030822754,18.18036715189616,18.131068496704103,17.674041233062745,18.399240226745604
2003-02-27,32.97999954223633,32.599998474121094,32.63999938964844,32.97999954223633,183200.0,18.91963768005371,18.246912892659505,18.153671112060547,17.684120235443114,18.393761148452757
2003-02-28,33.2599983215332,32.95000076293945,32.9900016784668,33.0,157300.0,18.93109893798828,18.316517130533853,18.17351993560791,17.697310390472413,18.389798469543457
2003-03-03,33.25,33.04999923706055,33.099998474121094,33.20000076293945,205200.0,19.045846939086914,18.400655619303386,18.19531955718994,17.714531555175782,18.386602325439455
2003-03-04,33.29999923706055,33.150001525878906,33.25,33.20000076293945,331600.0,19.045846939086914,18.471790949503582,18.218840141296386,17.734805850982667,18.383268518447878
2003-03-05,33.279998779296875,32.970001220703125,33.0,33.279998779296875,164400.0,19.09173011779785,18.55172170003255,18.243737411499023,17.761984462738038,18.379888820648194
2003-03-06,33.279998779296875,33.119998931884766,33.279998779296875,33.20000076293945,239700.0,19.045846939086914,18.633948389689127,18.26588119506836,17.78615993499756,18.376857843399048
2003-03-07,33.290000915527344,32.95000076293945,33.209999084472656,33.13999938964844,109900.0,19.01142120361328,18.70661303202311,18.2789608001709,17.808181953430175,18.374673404693603
2003-03-10,33.189998626708984,32.849998474121094,33.150001525878906,32.86000061035156,209400.0,18.85079574584961,18.772776285807293,18.28974582672119,17.82961540222168,18.371906089782716
2003-03-11,33.0,32.75,32.959999084472656,32.75,310000.0,18.787691116333008,18.82287661234538,18.30041606903076,17.845612049102783,18.36728150367737
2003-03-12,32.33000183105469,31.899999618530273,32.25,32.13999938964844,229200.0,18.694622039794922,18.85950609842936,18.30807762145996,17.862204570770263,18.363045024871827
2003-03-13,32.75,31.899999618530273,32.2400016784668,31.899999618530273,418900.0,18.555028915405273,18.864265060424806,18.3103084564209,17.87598762512207,18.357091941833495
2003-03-14,31.850000381469727,28.25,31.84000015258789,28.979999542236328,1819600.0,16.85657501220703,18.73743591308594,18.276734352111816,17.872955741882325,18.34060920715332
2003-03-17,30.600000381469727,29.0,29.149999618530273,30.579999923706055,930200.0,17.7872314453125,18.678004837036134,18.258560981750488,17.879230422973635,18.328532009124757
2003-03-18,30.329999923706055,29.690000534057617,30.329999923706055,30.049999237060547,291100.0,17.478952407836914,18.58960838317871,18.231927223205567,17.884401168823242,18.314775781631468
2003-03-19,30.389999389648438,29.950000762939453,30.139999389648438,30.299999237060547,314200.0,17.624364852905273,18.515112686157227,18.201317710876467,17.89159143447876,18.301801652908324
2003-03-20,30.639999389648438,29.90999984741211,30.149999618530273,30.6299991607666,194900.0,17.816316604614258,18.441557947794596,18.179022064208983,17.900983924865724,18.289732246398927
2003-03-21,31.559999465942383,30.6299991607666,30.6299991607666,31.510000228881836,355200.0,18.32817840576172,18.40136324564616,18.170405387878418,17.91464693069458,18.280304698944093
2003-03-24,31.520000457763672,30.649999618530273,31.520000457763672,30.75,339400.0,17.886112213134766,18.32404759724935,18.155356788635252,17.924906997680665,18.269960803985597
2003-03-25,31.049999237060547,30.600000381469727,30.649999618530273,31.0,337000.0,18.03153419494629,18.256426747639974,18.14505237579346,17.93786512374878,18.261059865951538
2003-03-26,31.399999618530273,30.860000610351562,31.100000381469727,31.399999618530273,151200.0,18.264198303222656,18.201257960001627,18.142958030700683,17.953715362548827,18.25359755516052
2003-03-27,31.34000015258789,31.010000228881836,31.200000762939453,31.139999389648438,157700.0,18.112957000732422,18.139065297444663,18.138183250427247,17.968505458831785,18.243589448928834
2003-03-28,31.489999771118164,30.950000762939453,31.100000381469727,31.0,338500.0,18.03153419494629,18.07373949686686,18.134877853393554,17.98344253540039,18.233871154785156
2003-03-31,31.100000381469727,30.299999237060547,30.899999618530273,30.299999237060547,257600.0,17.624364852905273,17.99197743733724,18.12870666503906,17.992442111968995,18.22208912849426
2003-04-01,31.399999618530273,30.600000381469727,31.0,31.100000381469727,266400.0,18.08969497680664,17.945444361368814,18.13620189666748,18.00688652038574,18.212745237350465
2003-04-02,31.59000015258789,31.299999237060547,31.350000381469727,31.510000228881836,281900.0,18.32817840576172,17.9210147857666,18.14823745727539,18.020832233428955,18.204092025756836
2003-04-03,31.850000381469727,31.149999618530273,31.510000228881836,31.690000534057617,226300.0,18.432876586914062,17.91287129720052,18.163743782043458,18.03497682571411,18.195878658294678
2003-04-04,32.040000915527344,31.510000228881836,31.600000381469727,31.920000076293945,342400.0,18.56666374206543,18.026877212524415,18.178828125,18.05215549468994,18.188111219406128
2003-04-07,32.279998779296875,31.809999465942383,31.850000381469727,32.08000183105469,163800.0,18.65972328186035,18.085043334960936,18.202657585144042,18.070547466278075,18.18036308288574
2003-04-08,32.130001068115234,31.75,32.02000045776367,31.8700008392334,285000.0,18.537580490112305,18.155618540445964,18.224732513427735,18.08376024246216,18.17061044692993
2003-04-09,31.989999771118164,31.549999237060547,31.8799991607666,31.899999618530273,319000.0,18.555028915405273,18.217662811279297,18.24727123260498,18.09714750289917,18.16247817993164
2003-04-10,32.20000076293945,31.450000762939453,32.0,32.02000045776367,211500.0,18.62483024597168,18.271563720703124,18.26581356048584,18.108405838012697,18.153858699798583
2003-04-11,32.2400016784668,31.479999542236328,32.029998779296875,31.479999542236328,107000.0,18.31072425842285,18.270400110880534,18.28197467803955,18.116749153137206,18.14338994026184
2003-04-14,31.829999923706055,31.549999237060547,31.579999923706055,31.829999923706055,111400.0,18.51430320739746,18.312279510498048,18.2971590423584,18.127976417541504,18.13385549545288
2003-04-15,32.0,31.579999923706055,31.829999923706055,31.950000762939453,210200.0,18.584110260009766,18.349117914835613,18.31224796295166,18.139392852783203,18.123359899520874
2003-04-16,32.25,31.760000228881836,32.04999923706055,32.25,250700.0,18.758607864379883,18.382078552246092,18.329794311523436,18.15187578201294,18.11415493965149
2003-04-17,32.79999923706055,31.979999542236328,32.25,32.79999923706055,197100.0,19.078519821166992,18.44644940694173,18.352935676574706,18.167727489471435,18.1077481842041
2003-04-21,33.0,32.439998626708984,32.79999923706055,33.0,185300.0,19.194849014282227,18.524003728230795,18.37909194946289,18.184855575561524,18.10231333732605
2003-04-22,33.380001068115234,32.880001068115234,33.0,33.310001373291016,150000.0,19.37516975402832,18.64072405497233,18.41091995239258,18.202203769683837,18.09750133514404
2003-04-23,33.45000076293945,33.09000015258789,33.310001373291016,33.34000015258789,129100.0,19.392614364624023,18.72758534749349,18.43919589996338,18.220857200622557,18.093306159973146
2003-04-24,33.349998474121094,33.0,33.349998474121094,33.08000183105469,357000.0,19.24138832092285,18.788466008504233,18.46616828918457,18.237432956695557,18.08921899795532
2003-04-25,33.20000076293945,32.81999969482422,33.20000076293945,32.93000030517578,153600.0,19.15413475036621,18.836549886067708,18.49300205230713,18.253079681396486,18.08561540603638
2003-04-28,32.95000076293945,32.38999938964844,32.779998779296875,32.61000061035156,191300.0,18.968008041381836,18.8633061726888,18.513933181762695,18.26324655532837,18.08297665596008
2003-04-29,33.150001525878906,32.5,32.54999923706055,32.7599983215332,158100.0,19.05525016784668,18.889674631754556,18.53787124633789,18.27485122680664,18.08110867500305
2003-04-30,32.83000183105469,32.02000045776367,32.81999969482422,32.150001525878906,230800.0,18.7004451751709,18.900532277425132,18.551156425476073,18.285395641326904,18.078470182418823
2003-05-01,32.5,31.760000228881836,32.099998474121094,32.47999954223633,152400.0,18.892391204833984,18.923023096720378,18.56610065460205,18.297689876556397,18.076261739730835
2003-05-02,33.09000015258789,32.380001068115234,32.380001068115234,32.880001068115234,167700.0,19.12505340576172,18.956371307373047,18.57892883300781,18.312706508636474,18.075160913467407
2003-05-05,33.2599983215332,32.65999984741211,32.95000076293945,33.029998779296875,275400.0,19.212305068969727,19.01647669474284,18.587994689941407,18.327577991485597,18.078092164993286
2003-05-06,33.18000030517578,33.0,33.029998779296875,33.04999923706055,93400.0,19.22394371032715,19.06378606160482,18.59889961242676,18.3434139251709,18.080579891204835
2003-05-07,33.02000045776367,32.54999923706055,33.0,32.75,119200.0,19.0494327545166,19.094807561238607,18.603790283203125,18.356931114196776,18.083839683532716
2003-05-08,32.93000030517578,32.54999923706055,32.810001373291016,32.90999984741211,134900.0,19.142501831054688,19.12040049235026,18.61180431365967,18.371436405181885,18.08912582397461
2003-05-09,34.0,33.0099983215332,33.0099983215332,33.529998779296875,657100.0,19.503141403198242,19.14870859781901,18.62347438812256,18.38857275009155,18.09512801170349
2003-05-12,34.599998474121094,33.75,33.75,34.31999969482422,282700.0,19.962648391723633,19.19989522298177,18.644105377197267,18.40881265640259,18.100696020126342
2003-05-13,34.29999923706055,33.959999084472656,34.099998474121094,34.290000915527344,265800.0,19.9451961517334,19.237896982828776,18.662092361450195,18.42870595932007,18.10338927268982
2003-05-14,34.36000061035156,34.0,34.349998474121094,34.150001525878906,181600.0,19.86376953125,19.269307327270507,18.678450813293455,18.44864547729492,18.100211877822876
2003-05-15,34.59000015258789,34.20000076293945,34.25,34.47999954223633,233000.0,20.055709838867188,19.323595428466795,18.697730407714843,18.470733909606935,18.096544675827026
2003-05-16,34.599998474121094,34.150001525878906,34.47999954223633,34.599998474121094,308900.0,20.125520706176758,19.3883544921875,18.719323883056642,18.4926025390625,18.091944284439087
2003-05-19,34.61000061035156,34.099998474121094,34.529998779296875,34.25,129000.0,19.921934127807617,19.451949564615884,18.73753414154053,18.508247470855714,18.08727370262146
2003-05-20,34.5,34.18000030517578,34.189998626708984,34.279998779296875,298500.0,19.93937873840332,19.510891469319663,18.7593058013916,18.524525814056396,18.085979585647582
2003-05-21,34.5099983215332,34.13999938964844,34.279998779296875,34.5,148100.0,20.067352294921875,19.602018610636392,18.78489902496338,18.54265754699707,18.085102329254152
2003-05-22,35.0099983215332,34.400001525878906,34.599998474121094,35.0,260300.0,20.358184814453125,19.699738184611004,18.818170280456542,18.563123950958254,18.087546892166138
2003-05-23,35.04999923706055,34.720001220703125,35.0,34.900001525878906,245000.0,20.30001449584961,19.778068923950194,18.85306999206543,18.581689224243163,18.09014660835266
2003-05-27,34.95000076293945,34.70000076293945,34.900001525878906,34.77000045776367,267100.0,20.224393844604492,19.845541508992515,18.92042636871338,18.598580360412598,18.093845596313475
2003-05-28,35.09000015258789,34.689998626708984,34.95000076293945,34.70000076293945,267700.0,20.183679580688477,19.909523900349935,18.9683553314209,18.613458156585693,18.10589864730835
2003-05-29,34.86000061035156,33.45000076293945,34.70000076293945,33.5099983215332,374600.0,19.491498947143555,19.9389949798584,19.00860626220703,18.6202667427063,18.114434986114503
2003-05-30,34.18000030517578,33.45000076293945,33.45000076293945,34.16999816894531,429000.0,19.875398635864258,19.987854766845704,19.053626937866213,18.62747232437134,18.12656334877014
2003-06-02,34.70000076293945,34.20000076293945,34.20000076293945,34.5,219200.0,20.067352294921875,20.025468826293945,19.098647651672362,18.638834857940672,18.138536491394042
2003-06-03,34.720001220703125,34.36000061035156,34.5,34.599998474121094,186300.0,20.125520706176758,20.03632698059082,19.134594497680663,18.652499942779542,18.15149733543396
2003-06-04,35.5,34.7400016784668,34.7400016784668,35.34000015258789,140200.0,20.555938720703125,20.07704315185547,19.18799102783203,18.671673908233643,18.16510503768921
2003-06-05,35.5,35.16999816894531,35.220001220703125,35.5,157000.0,20.64901351928711,20.129392751057942,19.240340614318846,18.692696495056154,18.180265226364135
2003-06-06,35.900001525878906,35.45000076293945,35.45000076293945,35.86000061035156,220900.0,20.858409881591797,20.182906087239584,19.29222484588623,18.717591438293457,18.19661178588867
2003-06-09,35.970001220703125,35.70000076293945,35.86000061035156,35.91999816894531,159000.0,20.893306732177734,20.234091822306315,19.347831840515138,18.74300754547119,18.212017784118654
2003-06-10,36.0,35.709999084472656,35.75,35.959999084472656,335200.0,20.916574478149414,20.300401178995767,19.4055326461792,18.770205249786375,18.228933897018432
2003-06-11,36.20000076293945,35.86000061035156,36.0,36.02000045776367,265300.0,20.951480865478516,20.367874654134116,19.472074966430664,18.800390815734865,18.24477014541626
2003-06-12,35.77000045776367,34.720001220703125,35.77000045776367,34.869998931884766,340800.0,20.539155960083008,20.399328231811523,19.52106418609619,18.828633041381835,18.258126649856568
2003-06-13,35.0,34.11000061035156,35.0,34.11000061035156,309900.0,20.091501235961914,20.381549326578774,19.556330642700196,18.852284049987794,18.269161262512206
2003-06-16,35.189998626708984,34.25,34.25,35.0,206200.0,20.61573600769043,20.402597427368164,19.599987831115723,18.88186580657959,18.282900667190553
2003-06-17,35.099998474121094,34.70000076293945,35.029998779296875,34.77000045776367,101200.0,20.48025894165039,20.419655100504556,19.63825973510742,18.90854393005371,18.29593483924866
2003-06-18,34.75,34.099998474121094,34.75,34.18000030517578,294600.0,20.132732391357422,20.41625862121582,19.66771991729736,18.935188751220704,18.307677345275877
2003-06-19,34.529998779296875,33.83000183105469,34.380001068115234,33.97999954223633,397300.0,20.014930725097656,20.451154073079426,19.69726692199707,18.9609997177124,18.318970203399658
2003-06-20,34.209999084472656,33.79999923706055,34.130001068115234,33.90999984741211,284300.0,19.97369956970215,20.45770746866862,19.725640335083007,18.986455783843994,18.328941946029662
2003-06-23,34.04999923706055,33.56999969482422,33.95000076293945,33.599998474121094,159900.0,19.79109764099121,20.439290491739907,19.7489656829834,19.007389621734617,18.33850241661072
2003-06-24,33.75,33.34000015258789,33.70000076293945,33.47999954223633,252600.0,19.720420837402344,20.412283833821615,19.77715961456299,19.029567146301268,18.347263507843017
2003-06-25,33.84000015258789,33.36000061035156,33.58000183105469,33.630001068115234,354400.0,19.80877685546875,20.36247304280599,19.803049087524414,19.050104064941408,18.355379266738893
2003-06-26,34.43000030517578,33.619998931884766,33.70000076293945,34.20000076293945,319600.0,20.144521713256836,20.328840255737305,19.834257316589355,19.07325263977051,18.366288747787475
2003-06-27,34.349998474121094,33.900001525878906,34.20000076293945,34.099998474121094,219000.0,20.085609436035156,20.277320226033527,19.860797348022462,19.09529582977295,18.376140384674073
2003-06-30,34.349998474121094,33.869998931884766,34.20000076293945,33.869998931884766,364700.0,19.950136184692383,20.214442189534505,19.878229675292967,19.115582675933837,18.386077947616577
2003-07-01,34.220001220703125,33.709999084472656,34.0,34.15999984741211,300800.0,20.120956420898438,20.161400985717773,19.896751823425294,19.13792188644409,18.39633247375488
2003-07-02,34.959999084472656,34.060001373291016,34.060001373291016,34.869998931884766,294200.0,20.539155960083008,20.133912658691408,19.920031547546387,19.16547574996948,18.40859320640564
2003-07-03,35.40999984741211,34.79999923706055,34.79999923706055,35.40999984741211,81200.0,20.85723114013672,20.155117670694988,19.94932388305664,19.19425989151001,18.42267045021057
2003-07-07,35.7400016784668,35.43000030517578,35.65999984741211,35.650001525878906,459400.0,20.99860191345215,20.215591049194337,19.984468154907226,19.2253182220459,18.437963438034057
2003-07-08,35.75,35.45000076293945,35.70000076293945,35.560001373291016,347100.0,20.945589065551758,20.237581253051758,20.020297241210937,19.256649646759033,18.452567319869996
2003-07-09,35.599998474121094,35.2599983215332,35.599998474121094,35.29999923706055,238200.0,20.792442321777344,20.258393478393554,20.056785926818847,19.28535955429077,18.46592483520508
2003-07-10,35.25,34.470001220703125,35.25,34.619998931884766,647900.0,20.39190673828125,20.275671768188477,20.083519058227537,19.310695152282715,18.477081785202028
2003-07-11,34.900001525878906,34.54999923706055,34.619998931884766,34.7599983215332,226100.0,20.474363327026367,20.306300608317056,20.11899742126465,19.335076923370362,18.48921643257141
2003-07-14,35.209999084472656,34.900001525878906,34.900001525878906,35.18000030517578,225600.0,20.721763610839844,20.356171544392904,20.155584869384764,19.360842761993407,18.503210010528566
2003-07-15,35.439998626708984,35.040000915527344,35.150001525878906,35.380001068115234,180400.0,20.83956527709961,20.42606938680013,20.189875106811524,19.384401969909668,18.514965600967408
2003-07-16,35.459999084472656,35.22999954223633,35.41999816894531,35.349998474121094,143600.0,20.82188606262207,20.499500401814778,20.22206672668457,19.40503070831299,18.528470335006713
2003-07-17,35.349998474121094,35.11000061035156,35.349998474121094,35.15999984741211,472000.0,20.709980010986328,20.559580612182618,20.251787452697755,19.425343532562255,18.54183958053589
2003-07-18,35.650001525878906,35.13999938964844,35.13999938964844,35.279998779296875,155500.0,20.780658721923828,20.60198974609375,20.286411972045897,19.44510112762451,18.55542086601257
2003-07-21,35.310001373291016,35.060001373291016,35.20000076293945,35.18000030517578,107300.0,20.721763610839844,20.64440002441406,20.3179972076416,19.464900760650636,18.56947099685669
2003-07-22,35.349998474121094,35.119998931884766,35.279998779296875,35.20000076293945,125200.0,20.73354148864746,20.696627044677733,20.342605209350587,19.483039798736574,18.583580017089844
2003-07-23,35.349998474121094,34.97999954223633,35.349998474121094,35.0,379400.0,20.61573600769043,20.729612350463867,20.35566696166992,19.499886169433594,18.598598279953002
2003-07-24,35.47999954223633,35.04999923706055,35.150001525878906,35.43000030517578,135500.0,20.8690128326416,20.75160280863444,20.374143295288086,19.518117828369142,18.616324691772462
2003-07-25,35.7400016784668,35.33000183105469,35.33000183105469,35.709999084472656,76300.0,21.0339412689209,20.76338348388672,20.397546730041505,19.537998771667482,18.636402311325075
2003-07-28,35.72999954223633,35.220001220703125,35.61000061035156,35.34000015258789,144700.0,20.815994262695312,20.75120964050293,20.412752418518068,19.555241413116455,18.658612937927245
2003-07-29,36.16999816894531,35.36000061035156,35.52000045776367,36.15999984741211,178100.0,21.298999786376953,20.77477035522461,20.436222000122072,19.577772941589355,18.681966438293458
2003-07-30,36.7599983215332,36.119998931884766,36.15999984741211,36.7599983215332,460100.0,21.652406692504883,20.83210131327311,20.470831451416014,19.60418279647827,18.706182374954224
2003-07-31,36.7599983215332,36.15999984741211,36.7599983215332,36.20000076293945,136400.0,21.32257080078125,20.894145584106447,20.498495292663574,19.628900547027587,18.729257974624634
2003-08-01,36.209999084472656,35.7400016784668,36.209999084472656,35.97999954223633,205700.0,21.19297218322754,20.942052841186523,20.521007690429688,19.652953357696532,18.749282703399658
2003-08-04,35.97999954223633,35.150001525878906,35.97999954223633,35.810001373291016,192100.0,21.09284210205078,20.96679140726725,20.53570083618164,19.67693555831909,18.769570064544677
2003-08-05,35.900001525878906,35.400001525878906,35.900001525878906,35.599998474121094,195900.0,20.969146728515625,20.975430170694988,20.549083480834963,19.701076736450194,18.788532180786135
2003-08-06,35.790000915527344,35.369998931884766,35.70000076293945,35.790000915527344,215700.0,21.081058502197266,20.992708333333333,20.566216773986817,19.743321571350098,18.80813865661621
2003-08-07,37.25,36.72999954223633,37.0,37.0,613800.0,21.793771743774414,21.064961115519207,20.598418617248534,19.783386974334718,18.831308698654176
2003-08-08,37.0,36.93000030517578,36.9900016784668,36.95000076293945,273800.0,21.764320373535156,21.130538558959962,20.64387504577637,19.8262406539917,18.85532091140747
2003-08-11,37.02000045776367,36.77000045776367,36.959999084472656,36.900001525878906,219800.0,21.734865188598633,21.198078664143882,20.681064376831056,19.867345657348633,18.879468545913696
2003-08-12,37.41999816894531,36.86000061035156,36.86000061035156,37.33000183105469,287000.0,21.988149642944336,21.281719207763672,20.719480323791505,19.909063987731933,18.905023956298827
2003-08-13,37.2400016784668,36.70000076293945,37.22999954223633,37.150001525878906,274200.0,21.882125854492188,21.366145197550455,20.754612426757813,19.944603462219238,18.92962519645691
2003-08-14,37.22999954223633,36.91999816894531,37.150001525878906,37.040000915527344,148300.0,21.81734275817871,21.429367192586263,20.779840507507323,19.98391576766968,18.954411382675172
2003-08-15,37.099998474121094,36.75,37.0,36.900001525878906,82600.0,21.734865188598633,21.47609545389811,20.801557540893555,20.0209490776062,18.97940710067749
2003-08-18,37.0099983215332,36.70000076293945,36.88999938964844,36.79999923706055,148100.0,21.675975799560547,21.533427556355793,20.81790885925293,20.05506685256958,19.004391107559204
2003-08-19,36.900001525878906,36.70000076293945,36.880001068115234,36.70000076293945,165200.0,21.61707305908203,21.5546324412028,20.832384185791014,20.090108013153078,19.02930673599243
2003-08-20,36.7400016784668,36.40999984741211,36.7400016784668,36.540000915527344,124100.0,21.522825241088867,21.545993677775066,20.844509201049803,20.125020923614503,19.054231729507446
2003-08-21,36.790000915527344,36.43000030517578,36.459999084472656,36.779998779296875,222500.0,21.6641902923584,21.568768310546876,20.858763389587402,20.16541917800903,19.078930644989015
2003-08-22,36.779998779296875,36.40999984741211,36.75,36.47999954223633,191300.0,21.48748207092285,21.588402303059897,20.8777299118042,20.199397048950196,19.10314178466797
2003-08-25,36.459999084472656,36.02000045776367,36.45000076293945,36.150001525878906,104900.0,21.293106079101562,21.60175323486328,20.901762008666992,20.229046325683594,19.124939279556273
2003-08-26,36.38999938964844,35.58000183105469,36.099998474121094,36.36000061035156,165200.0,21.416807174682617,21.63159726460775,20.917783432006836,20.25888563156128,19.146931228637694
2003-08-27,36.939998626708984,36.38999938964844,36.38999938964844,36.88999938964844,278600.0,21.72897720336914,21.674791844685874,20.94275779724121,20.290508766174316,19.17133213043213
2003-08-28,36.9900016784668,36.58000183105469,36.95000076293945,36.97999954223633,299400.0,21.7819881439209,21.674006271362305,20.975742912292482,20.32173141479492,19.1961394405365
2003-08-29,37.0,36.689998626708984,36.880001068115234,36.88999938964844,141000.0,21.72897720336914,21.671650060017903,21.01002384185791,20.35364538192749,19.218702812194824
2003-09-02,37.86000061035156,36.880001068115234,36.9900016784668,37.849998474121094,171500.0,22.294443130493164,21.708955256144204,21.05643871307373,20.39103952407837,19.24409351348877
2003-09-03,38.38999938964844,37.619998931884766,37.75,38.38999938964844,135600.0,22.612518310546875,21.750579833984375,21.112867126464845,20.430916404724123,19.269661121368408
2003-09-04,38.7400016784668,38.099998474121094,38.380001068115234,38.439998626708984,271900.0,22.6419620513916,21.801235580444335,21.17129795074463,20.47422878265381,19.29548896789551
2003-09-05,38.54999923706055,38.16999816894531,38.5,38.400001525878906,217300.0,22.618404388427734,21.854639689127605,21.227490501403807,20.51526979446411,19.321623106002807
2003-09-08,38.29999923706055,37.0,37.0,38.27000045776367,380300.0,22.541831970214844,21.908437474568686,21.27543670654297,20.554847011566164,19.34711993217468
2003-09-09,38.310001373291016,38.029998779296875,38.119998931884766,38.099998474121094,305400.0,22.441699981689453,21.95948575337728,21.322558517456056,20.59167793273926,19.371776857376098
2003-09-10,38.20000076293945,37.4900016784668,38.20000076293945,37.560001373291016,734900.0,22.123620986938477,21.993255615234375,21.366028213500975,20.622128944396973,19.394928216934204
2003-09-11,37.75,37.36000061035156,37.36000061035156,37.75,136100.0,22.505176544189453,22.058745702107746,21.413712615966798,20.655232219696046,19.420043897628783
2003-09-12,37.88999938964844,37.45000076293945,37.7400016784668,37.779998779296875,147700.0,22.523054122924805,22.116003290812174,21.453390579223633,20.686711063385008,19.444457416534423
2003-09-15,38.029998779296875,37.68000030517578,38.029998779296875,37.7400016784668,279400.0,22.499210357666016,22.183451843261718,21.48623016357422,20.71777702331543,19.469317111968994
2003-09-16,37.90999984741211,37.45000076293945,37.70000076293945,37.58000183105469,132200.0,22.403831481933594,22.257500203450522,21.514334754943846,20.749401454925536,19.493417205810548
2003-09-17,37.709999084472656,37.36000061035156,37.58000183105469,37.709999084472656,167200.0,22.481325149536133,22.328468068440756,21.545049476623536,20.782673358917236,19.51787652015686
2003-09-18,38.029998779296875,37.75,37.849998474121094,38.0,176100.0,22.654212951660156,22.390150451660155,21.582284889221192,20.81953540802002,19.541390981674194
2003-09-19,38.5,37.79999923706055,37.91999816894531,38.45000076293945,484700.0,22.9224853515625,22.466183598836263,21.632896461486816,20.858207759857176,19.56652949333191
2003-09-22,38.5,38.119998931884766,38.45000076293945,38.459999084472656,148800.0,22.928449630737305,22.546148427327473,21.681978187561036,20.90048780441284,19.592941722869874
2003-09-23,38.84000015258789,38.2599983215332,38.40999984741211,38.470001220703125,236000.0,22.93441390991211,22.588813145955402,21.726231193542482,20.94090803146362,19.61929895401001
2003-09-24,38.84000015258789,38.220001220703125,38.4900016784668,38.560001373291016,313000.0,22.988065719604492,22.613849639892578,21.76920120239258,20.97953815460205,19.646122331619264
2003-09-25,38.560001373291016,38.150001525878906,38.54999923706055,38.29999923706055,257400.0,22.83306121826172,22.626589584350587,21.80942470550537,21.01574571609497,19.671661853790283
2003-09-26,38.459999084472656,38.22999954223633,38.25,38.45000076293945,257500.0,22.9224853515625,22.64686164855957,21.853674812316896,21.052731132507326,19.698072528839113
2003-09-29,38.93000030517578,38.529998779296875,38.599998474121094,38.900001525878906,209400.0,23.190763473510742,22.690123748779296,21.901876907348633,21.094144439697267,19.72553777694702
2003-09-30,39.25,38.599998474121094,38.79999923706055,39.22999954223633,374100.0,23.387493133544922,22.75317662556966,21.955191497802733,21.136594352722167,19.754015378952026
2003-10-01,39.65999984741211,39.150001525878906,39.25,39.61000061035156,198200.0,23.61404037475586,22.85253791809082,22.012801475524903,21.177703342437745,19.78313804626465
2003-10-02,39.95000076293945,39.369998931884766,39.459999084472656,39.95000076293945,240500.0,23.816730499267578,22.93997484842936,22.076821365356444,21.216244163513185,19.812528409957885
2003-10-03,40.70000076293945,39.869998931884766,39.970001220703125,40.5,479200.0,24.144624710083008,23.04807955423991,22.142333602905275,21.25823844909668,19.843472204208375
