Date,High,Low,Open,Close,Volume,Adj Close,LH-15ma,LH-50ma,LH-100ma,LH-200ma
2010-12-13,84.88999938964844,83.66999816894531,84.72000122070312,83.88999938964844,560600.0,83.88999938964844,82.87933400472005,81.31960006713867,78.3228002166748,77.36930015563965
2010-12-14,85.87000274658203,84.08999633789062,84.08999633789062,85.52999877929688,640800.0,85.52999877929688,83.10733388264974,81.4718000793457,78.44850021362305,77.42370014190674
2010-12-15,86.9000015258789,85.2300033569336,85.5199966430664,86.63999938964844,936500.0,86.63999938964844,83.4740005493164,81.61760009765625,78.57090019226074,77.4905001449585
2010-12-16,88.69999694824219,86.18000030517578,86.69999694824219,88.5199966430664,1664900.0,88.5199966430664,83.95266723632812,81.8052000427246,78.71100013732911,77.57015014648438
2010-12-17,88.98999786376953,87.91000366210938,88.62000274658203,88.91999816894531,1393100.0,88.91999816894531,84.48933359781901,82.01160003662109,78.86390014648437,77.65250015258789
2010-12-20,89.4800033569336,88.0,89.44999694824219,88.20999908447266,570900.0,88.20999908447266,84.9586669921875,82.18800003051757,79.0136001586914,77.73335014343262
2010-12-21,88.83999633789062,88.04000091552734,88.5999984741211,88.52999877929688,642900.0,88.52999877929688,85.39200032552084,82.36080001831054,79.16910011291503,77.81655014038085
2010-12-22,89.0999984741211,88.43000030517578,88.58000183105469,88.81999969482422,399100.0,88.81999969482422,85.61466674804687,82.5466000366211,79.30860008239746,77.89905014038087
2010-12-23,88.81999969482422,87.94999694824219,88.56999969482422,88.22000122070312,566400.0,88.22000122070312,85.9019999186198,82.70300003051757,79.44040008544921,77.97125015258788
2010-12-27,88.30999755859375,87.54000091552734,88.19999694824219,88.16999816894531,412200.0,88.16999816894531,86.1979995727539,82.88679992675782,79.56560005187988,78.0436001586914
2010-12-28,88.48999786376953,87.80999755859375,88.45999908447266,88.13999938964844,304500.0,88.13999938964844,86.53533274332682,83.06719985961914,79.68960006713867,78.11095016479493
2010-12-29,88.45999908447266,87.66000366210938,88.25,88.06999969482422,354400.0,88.06999969482422,86.89199930826823,83.22939987182617,79.81530006408691,78.17630016326905
2010-12-30,88.93000030517578,87.72000122070312,88.08000183105469,88.62000274658203,535600.0,88.62000274658203,87.24066619873047,83.42199996948243,79.94740005493163,78.24085018157959
2010-12-31,88.80999755859375,87.83000183105469,88.05000305175781,87.91999816894531,399400.0,87.91999816894531,87.52133280436198,83.61399993896484,80.06120002746582,78.29960018157959
2011-01-03,90.5199966430664,88.3499984741211,88.3499984741211,89.58999633789062,1406700.0,89.58999633789062,87.85266571044922,83.84419982910157,80.20769996643067,78.37000015258789
2011-01-04,90.19999694824219,88.58999633789062,88.58999633789062,90.12000274658203,1014200.0,90.12000274658203,88.26799926757812,84.06339981079101,80.35470001220703,78.43930015563964
2011-01-05,90.73999786376953,89.33999633789062,89.7300033569336,90.4000015258789,797700.0,90.4000015258789,88.59266611735026,84.29519989013671,80.50860000610352,78.51965015411378
2011-01-06,91.29000091552734,89.12000274658203,90.55999755859375,89.76000213623047,1662200.0,89.76000213623047,88.80066630045573,84.50579986572265,80.6576000213623,78.59855014801025
2011-01-07,89.94000244140625,89.1500015258789,89.94000244140625,89.66999816894531,964800.0,89.66999816894531,88.87733306884766,84.7079998779297,80.79360000610352,78.67240013122559
2011-01-10,89.70999908447266,88.62999725341797,88.62999725341797,89.12000274658203,934800.0,89.12000274658203,88.89066670735677,84.885,80.92480003356934,78.74010013580322
2011-01-11,91.0,89.2300033569336,89.5199966430664,90.77999877929688,698100.0,90.77999877929688,89.06200002034505,85.07419998168945,81.08310005187988,78.81495014190673
2011-01-12,91.25,90.63999938964844,91.02999877929688,91.16000366210938,510600.0,91.16000366210938,89.23733367919922,85.25900009155274,81.23710006713867,78.89100017547608
2011-01-13,91.94000244140625,90.94999694824219,91.4800033569336,91.80999755859375,726400.0,91.80999755859375,89.4366668701172,85.44199996948242,81.39910003662109,78.97150016784668
2011-01-14,91.70999908447266,90.98999786376953,91.41999816894531,91.1500015258789,970500.0,91.1500015258789,89.63200022379557,85.62720001220703,81.55530006408691,79.04140018463134
2011-01-18,90.75,89.0,90.37999725341797,90.6500015258789,1468900.0,90.6500015258789,89.79733378092448,85.78400009155274,81.70060005187989,79.1102001953125
2011-01-19,90.7699966430664,89.55000305175781,90.7699966430664,89.91000366210938,1284300.0,89.91000366210938,89.9153340657552,85.92240020751953,81.84890007019042,79.17400020599365
2011-01-20,90.58999633789062,89.16000366210938,89.18000030517578,90.08000183105469,1091700.0,90.08000183105469,90.04933420817058,86.06400024414063,81.99750007629395,79.24210021972657
2011-01-21,90.76000213623047,89.01000213623047,90.76000213623047,89.76000213623047,1133300.0,89.76000213623047,90.12533416748047,86.20140029907226,82.15540008544922,79.31025024414062
2011-01-24,90.30000305175781,89.43000030517578,89.81999969482422,89.68000030517578,824000.0,89.68000030517578,90.24266764322917,86.33640029907227,82.32600006103516,79.37785022735596
2011-01-25,91.2300033569336,89.48999786376953,89.80999755859375,90.95999908447266,1556200.0,90.95999908447266,90.33400115966796,86.48580032348633,82.49560005187988,79.44930023193359
2011-01-26,92.81999969482422,91.05000305175781,91.2699966430664,92.55000305175781,1324800.0,92.55000305175781,90.49600118001302,86.69340042114258,82.67550010681153,79.52985023498535
2011-01-27,92.9800033569336,92.22000122070312,92.4000015258789,92.27999877929688,840400.0,92.27999877929688,90.62133433024088,86.88400039672851,82.84780006408691,79.60995021820068
2011-01-28,92.6500015258789,90.0199966430664,92.44000244140625,90.56999969482422,1056200.0,90.56999969482422,90.67533416748047,87.07840042114258,83.00750007629395,79.6740502166748
2011-01-31,90.93000030517578,89.5999984741211,90.6500015258789,89.91000366210938,1609500.0,89.91000366210938,90.6913345336914,87.24940048217773,83.1635001373291,79.73870021820068
2011-02-01,90.2300033569336,88.38999938964844,90.2300033569336,88.83000183105469,2085600.0,88.83000183105469,90.67200113932292,87.38500045776367,83.29390014648438,79.78620021820069
2011-02-02,89.4000015258789,88.25,88.70999908447266,89.30999755859375,1063500.0,89.30999755859375,90.57400105794271,87.51100036621094,83.42050010681152,79.8315502166748
2011-02-03,90.16999816894531,88.55000305175781,89.11000061035156,89.94000244140625,715300.0,89.94000244140625,90.49266764322917,87.66760040283204,83.589400100708,79.87625022888183
2011-02-04,90.75,89.62999725341797,89.98999786376953,90.4000015258789,862200.0,90.4000015258789,90.39866790771484,87.85280044555664,83.74520011901855,79.92480022430419
2011-02-07,90.80000305175781,90.19999694824219,90.70999908447266,90.30999755859375,614500.0,90.30999755859375,90.34266764322916,88.0322004699707,83.89380012512207,79.97640022277832
2011-02-08,91.27999877929688,90.05999755859375,90.2699966430664,90.69000244140625,645200.0,90.69000244140625,90.34533437093098,88.22860046386718,84.05550018310547,80.0353002166748
2011-02-09,90.98999786376953,89.66000366210938,90.20999908447266,90.73999786376953,1328100.0,90.73999786376953,90.40066731770834,88.42000045776368,84.21330017089844,80.10190021514893
2011-02-10,89.69000244140625,86.66000366210938,86.66000366210938,87.7300033569336,2510600.0,87.7300033569336,90.24400075276692,88.5340005493164,84.32550018310548,80.1499002456665
2011-02-11,88.23999786376953,86.68000030517578,87.31999969482422,87.79000091552734,1350500.0,87.79000091552734,90.11266733805338,88.58020050048827,84.43960021972656,80.19470024108887
2011-02-14,87.91999816894531,87.0,87.83000183105469,87.7300033569336,1373400.0,87.7300033569336,89.9826675415039,88.65660049438476,84.5544002532959,80.24050025939941
2011-02-15,88.06999969482422,86.83999633789062,87.36000061035156,87.66999816894531,914000.0,87.66999816894531,89.76333414713541,88.735400390625,84.67210021972656,80.28605026245117
2011-02-16,88.37999725341797,87.8499984741211,87.9000015258789,88.31999969482422,775100.0,88.31999969482422,89.48133392333985,88.84020034790039,84.78700019836425,80.33850025177001
2011-02-17,88.08999633789062,87.19999694824219,87.9800033569336,87.88999938964844,688200.0,87.88999938964844,89.18866729736328,88.9436003112793,84.90290016174316,80.38960025787354
2011-02-18,89.41999816894531,88.0,88.08000183105469,89.01000213623047,852500.0,89.01000213623047,89.0846674601237,89.05600036621094,85.01170021057129,80.45335025787354
2011-02-22,88.72000122070312,87.45999908447266,88.36000061035156,87.63999938964844,768000.0,87.63999938964844,88.93333384195964,89.13460037231445,85.10660018920899,80.5154002380371
2011-02-23,88.98999786376953,87.44000244140625,87.5999984741211,88.66000366210938,1095000.0,88.66000366210938,88.92200063069662,89.215400390625,85.20890022277833,80.57440025329589
2011-02-24,89.45999908447266,87.95999908447266,88.41999816894531,88.3499984741211,1041100.0,88.3499984741211,88.85800069173177,89.30460037231445,85.31210021972656,80.63145023345947
2011-02-25,89.69000244140625,88.51000213623047,88.81999969482422,89.68000030517578,937900.0,89.68000030517578,88.84066721598307,89.38760040283204,85.42970024108887,80.69390022277832
2011-02-28,90.69000244140625,89.52999877929688,89.69999694824219,90.12999725341797,889100.0,90.12999725341797,88.82266693115234,89.45740036010743,85.53750022888184,80.75555019378662
2011-03-01,90.19999694824219,88.98999786376953,90.11000061035156,88.98999786376953,571800.0,88.98999786376953,88.7346669514974,89.46680038452149,85.63600021362305,80.81315017700196
2011-03-02,89.68000030517578,88.26000213623047,89.16999816894531,89.37999725341797,541100.0,89.37999725341797,88.64733327229818,89.47600036621094,85.74380020141602,80.8724501800537
2011-03-03,91.29000091552734,89.37999725341797,89.80000305175781,91.2699966430664,824000.0,91.2699966430664,88.6826665242513,89.53720031738281,85.8626001739502,80.94415016174317
2011-03-04,92.5,90.95999908447266,91.05000305175781,92.37999725341797,1082100.0,92.37999725341797,88.99266611735025,89.61420028686524,85.98750015258788,81.01750015258789
2011-03-07,92.5,90.5,92.37999725341797,91.12999725341797,589000.0,91.12999725341797,89.2153325398763,89.66040023803711,86.1035001373291,81.09325012207032
2011-03-08,92.4800033569336,91.06999969482422,91.27999877929688,92.16999816894531,468900.0,92.16999816894531,89.51133219401042,89.73940017700195,86.22120010375977,81.17410011291504
2011-03-09,92.4000015258789,91.69000244140625,91.87000274658203,91.87000274658203,418500.0,91.87000274658203,89.7913324991862,89.81340026855469,86.35010009765625,81.25645011901855
2011-03-10,91.63999938964844,89.2699966430664,91.44999694824219,89.95999908447266,892200.0,89.95999908447266,89.90066579182943,89.84980026245117,86.45850006103515,81.32895011901856
2011-03-11,90.52999877929688,89.47000122070312,89.91000366210938,90.05999755859375,479900.0,90.05999755859375,90.04533233642579,89.88960021972656,86.55950004577636,81.40430011749268
2011-03-14,90.2300033569336,88.9000015258789,89.77999877929688,89.6500015258789,425900.0,89.6500015258789,90.08799896240234,89.9102001953125,86.66610008239746,81.47050010681153
2011-03-15,89.06999969482422,88.0,88.23999786376953,88.41000366210938,886100.0,88.41000366210938,90.1393325805664,89.92000030517578,86.76700012207031,81.53450012207031
2011-03-16,88.33999633789062,86.20999908447266,88.16000366210938,87.13999938964844,943100.0,87.13999938964844,90.03799896240234,89.87100036621094,86.85760009765625,81.59520011901856
2011-03-17,88.08999633789062,87.16000366210938,87.9800033569336,87.30999755859375,908500.0,87.30999755859375,89.96866556803386,89.81480026245117,86.9391000366211,81.64885009765625
2011-03-18,88.30000305175781,86.51000213623047,88.30000305175781,87.0,1216700.0,87.0,89.78999888102213,89.74680023193359,87.02100006103515,81.69950008392334
2011-03-21,87.72000122070312,86.19000244140625,87.4000015258789,86.73999786376953,994700.0,86.73999786376953,89.56399892171224,89.68640014648437,87.09610000610351,81.7579500579834
2011-03-22,87.79000091552734,86.69999694824219,86.75,87.37999725341797,635700.0,87.37999725341797,89.4566655476888,89.64060012817383,87.17430000305175,81.81985004425049
2011-03-23,87.56999969482422,86.51000213623047,87.18000030517578,87.0999984741211,697700.0,87.0999984741211,89.304665629069,89.60020004272461,87.2426000213623,81.87805004119873
2011-03-24,88.48999786376953,87.22000122070312,87.4000015258789,88.37999725341797,443200.0,88.37999725341797,89.11199900309245,89.55220001220704,87.31319999694824,81.9421000289917
2011-03-25,89.05000305175781,88.37999725341797,88.58000183105469,88.8499984741211,643800.0,88.8499984741211,88.87666575113933,89.50599990844727,87.3825,81.99900001525879
2011-03-28,90.08999633789062,89.05999755859375,89.06999969482422,89.58999633789062,754200.0,89.58999633789062,88.7739990234375,89.4615998840332,87.45179992675781,82.0557500076294
2011-03-29,91.08000183105469,89.56999969482422,89.5999984741211,90.75,907400.0,90.75,88.67933247884115,89.45359985351563,87.54039993286133,82.11545001983643
2011-03-30,91.5999984741211,90.86000061035156,91.11000061035156,91.56999969482422,606600.0,91.56999969482422,88.65933227539062,89.47199981689454,87.62799995422364,82.17530002593995
2011-03-31,92.1500015258789,90.91999816894531,91.41999816894531,92.12999725341797,481000.0,92.12999725341797,88.80399881998697,89.5163996887207,87.71939994812011,82.23400001525879
2011-04-01,93.16999816894531,92.08999633789062,92.62999725341797,92.86000061035156,662200.0,92.86000061035156,88.99066569010417,89.57199966430665,87.81799995422364,82.29630001068115
2011-04-04,93.76000213623047,92.75,92.8499984741211,93.55999755859375,696900.0,93.55999755859375,89.25133209228515,89.6479995727539,87.92469993591308,82.36284999847412
2011-04-05,94.19999694824219,93.13999938964844,93.37000274658203,93.6500015258789,411200.0,93.6500015258789,89.60066528320313,89.72739959716797,88.03189994812011,82.43
2011-04-06,94.61000061035156,93.77999877929688,94.0999984741211,93.97000122070312,471100.0,93.97000122070312,90.05599873860677,89.78759963989258,88.13669998168945,82.50510002136231
2011-04-07,94.55000305175781,93.43000030517578,93.98999786376953,93.91000366210938,405200.0,93.91000366210938,90.49599914550781,89.81479965209961,88.2541000366211,82.58260002136231
2011-04-08,94.19000244140625,92.36000061035156,93.97000122070312,92.81999969482422,570100.0,92.81999969482422,90.88399912516276,89.82559967041016,88.35480003356933,82.66145000457763
2011-04-11,93.83999633789062,92.69000244140625,92.69000244140625,93.4000015258789,600000.0,93.4000015258789,91.32799936930338,89.88219970703125,88.48030006408692,82.7425
2011-04-12,94.23999786376953,93.13999938964844,93.13999938964844,93.68000030517578,544900.0,93.68000030517578,91.74799957275391,89.95759963989258,88.60350006103516,82.82090000152589
2011-04-13,94.61000061035156,93.1500015258789,93.83000183105469,94.30000305175781,879800.0,94.30000305175781,92.22799987792969,90.06699966430664,88.72600006103515,82.90980003356934
2011-04-14,95.05999755859375,93.5,93.87000274658203,95.05999755859375,933300.0,95.05999755859375,92.67333323160807,90.18199966430664,88.84650001525878,83.0083500289917
2011-04-15,96.56999969482422,95.25,95.51000213623047,95.79000091552734,1145600.0,95.79000091552734,93.13600006103516,90.29899963378907,88.98330001831054,83.11020004272461
2011-04-18,95.08000183105469,93.91000366210938,95.0199966430664,94.66000366210938,689100.0,94.66000366210938,93.4740005493164,90.38419967651367,89.11850006103515,83.21100006103515
2011-04-19,96.33000183105469,94.7699966430664,94.8499984741211,96.2699966430664,972000.0,96.2699966430664,93.84200032552083,90.50339965820312,89.26780006408691,83.32135005950927
2011-04-20,97.26000213623047,96.12999725341797,96.95999908447266,96.79000091552734,1514700.0,96.79000091552734,94.19000040690104,90.62539962768555,89.42700004577637,83.43035007476807
2011-04-21,98.5199966430664,95.91999816894531,96.97000122070312,96.58000183105469,1224900.0,96.58000183105469,94.48666737874349,90.74219970703125,89.58110008239746,83.53515007019043
2011-04-25,96.25,94.91000366210938,96.25,95.37999725341797,868800.0,95.37999725341797,94.65466715494792,90.89519958496093,89.71460006713868,83.64040004730225
2011-04-26,95.68000030517578,94.87999725341797,95.08999633789062,95.13999938964844,944700.0,95.13999938964844,94.76000061035157,91.04219955444336,89.81120002746582,83.74175003051758
2011-04-27,96.02999877929688,95.12000274658203,95.12000274658203,95.76000213623047,1319200.0,95.76000213623047,94.90066731770834,91.2027995300293,89.92970001220704,83.84135005950928
2011-04-28,95.98999786376953,94.93000030517578,95.58000183105469,95.77999877929688,639300.0,95.77999877929688,95.02133382161459,91.36499954223633,90.05019996643067,83.93880004882813
2011-04-29,96.54000091552734,95.6500015258789,95.91999816894531,96.47000122070312,782000.0,96.47000122070312,95.19200032552084,91.52799957275391,90.18409996032715,84.03825004577637
2011-05-02,98.51000213623047,96.55999755859375,96.75,98.25,744600.0,98.25,95.55400034586589,91.73519958496094,90.33939994812012,84.15435005187989
2011-05-03,98.1500015258789,96.12000274658203,98.08999633789062,96.25,852800.0,96.25,95.74400024414062,91.87999954223633,90.46799995422363,84.25925006866456
2011-05-04,96.77999877929688,95.61000061035156,96.22000122070312,95.87000274658203,592700.0,95.87000274658203,95.89000040690104,92.044599609375,90.58959999084473,84.35460006713868
2011-05-05,96.9800033569336,95.12000274658203,95.41999816894531,96.37000274658203,719400.0,96.37000274658203,96.02800038655599,92.19879959106446,90.70709999084472,84.45670009613038
2011-05-06,98.08000183105469,96.95999908447266,97.0,97.58999633789062,669300.0,97.58999633789062,96.19666697184245,92.38359954833984,90.84409996032714,84.58345008850098
2011-05-09,98.61000061035156,96.2699966430664,97.37000274658203,98.4800033569336,554900.0,98.4800033569336,96.3760004679362,92.559599609375,90.97360000610351,84.71105010986328
2011-05-10,99.06999969482422,98.33999633789062,98.62000274658203,98.9000015258789,428300.0,98.9000015258789,96.6586669921875,92.73499969482423,91.09620002746583,84.83355010986328
2011-05-11,99.08000183105469,98.33000183105469,98.88999938964844,98.48999786376953,611400.0,98.48999786376953,96.80666707356771,92.92499969482422,91.19590003967285,84.95345008850097
2011-05-12,100.0,97.97000122070312,98.4800033569336,100.0,720000.0,100.0,97.02066701253256,93.13739974975586,91.30670005798339,85.08530010223389
2011-05-13,100.0,98.83000183105469,99.88999938964844,99.7300033569336,797800.0,99.7300033569336,97.23066711425781,93.3065998840332,91.421900100708,85.21775012969971
2011-05-16,99.73999786376953,98.94999694824219,99.19999694824219,99.4000015258789,435400.0,99.4000015258789,97.49866739908855,93.44699996948242,91.53060012817383,85.34985012054443
2011-05-17,100.94000244140625,99.12999725341797,99.19000244140625,100.0,1378000.0,100.0,97.82266743977864,93.62440002441406,91.64240013122559,85.47550010681152
2011-05-18,100.30999755859375,99.43000030517578,100.0,100.02999877929688,908600.0,100.02999877929688,98.10733388264974,93.7816000366211,91.76050010681152,85.60045009613037
2011-05-19,100.81999969482422,99.79000091552734,100.04000091552734,100.72000122070312,920000.0,100.72000122070312,98.4366673787435,93.95860000610351,91.8860001373291,85.7258000946045
2011-05-20,100.88999938964844,100.30000305175781,100.56999969482422,100.5999984741211,1120900.0,100.5999984741211,98.71200052897136,94.17139999389649,92.01060012817383,85.85010009765625
2011-05-23,99.97000122070312,98.05999755859375,99.97000122070312,99.01000213623047,1128000.0,99.01000213623047,98.76266733805339,94.35040008544922,92.12000015258789,85.96765010833741
2011-05-24,99.16999816894531,98.20999908447266,99.0999984741211,98.58000183105469,691500.0,98.58000183105469,98.91800079345703,94.52900009155273,92.21960014343261,86.08350009918213
2011-05-25,99.0199966430664,98.01000213623047,98.04000091552734,98.91000366210938,800100.0,98.91000366210938,99.12066752115885,94.73900009155274,92.32950019836426,86.19535011291504
2011-05-26,98.93000030517578,97.63999938964844,98.66000366210938,98.93000030517578,758900.0,98.93000030517578,99.2913340250651,94.97480010986328,92.42290023803712,86.31530010223389
2011-05-27,100.0,98.45999908447266,99.0,99.9800033569336,895000.0,99.9800033569336,99.45066782633464,95.22820022583008,92.52150024414063,86.43810012817383
2011-05-31,100.91000366210938,99.43000030517578,100.36000061035156,100.83000183105469,2445300.0,100.83000183105469,99.60733439127604,95.50480026245117,92.62580024719239,86.56720012664795
2011-06-01,100.37000274658203,99.01000213623047,100.31999969482422,99.01000213623047,589300.0,99.01000213623047,99.61466776529947,95.75020034790039,92.71830024719239,86.68795013427734
2011-06-02,99.58999633789062,98.31999969482422,99.41999816894531,98.3499984741211,747600.0,98.3499984741211,99.60533447265625,95.96960037231446,92.80510025024414,86.79935012817383
2011-06-03,97.76000213623047,96.98999786376953,97.5199966430664,97.11000061035156,579200.0,97.11000061035156,99.41266784667968,96.16980041503906,92.88500022888184,86.90490013122559
2011-06-06,97.06999969482422,96.1500015258789,96.80999755859375,96.19999694824219,618000.0,96.19999694824219,99.17733408610026,96.32620040893555,92.93920021057129,87.01115013122559
2011-06-07,96.81999969482422,96.06999969482422,96.38999938964844,96.11000061035156,856000.0,96.11000061035156,98.95800069173177,96.47140045166016,92.98870018005371,87.11290012359619
2011-06-08,96.19000244140625,95.33999633789062,95.8499984741211,96.02999877929688,506600.0,96.02999877929688,98.69333394368489,96.60020050048828,93.03090019226075,87.21500011444091
2011-06-09,96.63999938964844,95.77999877929688,96.08000183105469,96.36000061035156,780900.0,96.36000061035156,98.44866739908854,96.71240051269531,93.08300018310547,87.31915012359619
2011-06-10,96.20999908447266,95.37999725341797,95.9000015258789,95.54000091552734,593500.0,95.54000091552734,98.10333404541015,96.79180053710938,93.13190017700195,87.41625011444091
2011-06-13,96.33999633789062,95.3499984741211,95.87000274658203,95.37999725341797,434100.0,95.37999725341797,97.75533396402994,96.85680053710938,93.18660011291504,87.51775009155273
2011-06-14,96.5,95.55000305175781,96.0199966430664,96.33000183105469,576100.0,96.33000183105469,97.57666727701823,96.92620056152344,93.24910011291504,87.62330009460449
2011-06-15,96.63999938964844,95.4800033569336,95.66999816894531,95.77999877929688,586300.0,95.77999877929688,97.39000040690104,96.9706005859375,93.3093000793457,87.73235008239746
2011-06-16,96.48999786376953,95.55999755859375,95.81999969482422,96.41999816894531,529200.0,96.41999816894531,97.2240000406901,97.02600051879882,93.3767000579834,87.85135005950927
2011-06-17,97.97000122070312,96.37999725341797,97.0,96.5,803400.0,96.5,97.06200002034505,97.07660049438476,93.43210006713868,87.96385005950928
2011-06-20,97.83999633789062,96.0999984741211,96.19999694824219,97.12000274658203,857200.0,97.12000274658203,96.87133331298828,97.14080047607422,93.47780006408692,88.07665008544922
2011-06-21,97.62999725341797,97.0,97.62000274658203,97.13999938964844,533300.0,97.13999938964844,96.62533315022786,97.2272004699707,93.52640007019043,88.18710006713867
2011-06-22,97.30000305175781,96.45999908447266,96.93000030517578,96.52999877929688,467400.0,96.52999877929688,96.45999959309896,97.28980041503907,93.58600006103515,88.29675006866455
2011-06-23,95.93000030517578,93.80999755859375,95.93000030517578,95.36000061035156,832300.0,95.36000061035156,96.26066640218099,97.32340042114258,93.64050003051757,88.40200008392334
2011-06-24,95.45999908447266,93.97000122070312,95.45999908447266,94.51000213623047,874700.0,94.51000213623047,96.08733317057292,97.32760040283203,93.69730003356933,88.49560009002685
2011-06-27,95.4000015258789,94.22000122070312,94.23999786376953,95.2699966430664,511500.0,95.2699966430664,96.02533315022787,97.33180038452149,93.75690002441407,88.5887000656128
2011-06-28,96.01000213623047,95.04000091552734,95.4800033569336,95.80000305175781,630400.0,95.80000305175781,96.00466664632161,97.3320004272461,93.81550003051758,88.7024500656128
2011-06-29,95.9000015258789,94.77999877929688,95.80000305175781,95.13999938964844,1261900.0,95.13999938964844,95.94533335367838,97.34160034179688,93.86290000915527,88.80405006408691
2011-06-30,96.87000274658203,95.5199966430664,95.54000091552734,96.79000091552734,786100.0,96.79000091552734,95.9740000406901,97.3520004272461,93.92770004272461,88.91075008392335
2011-07-01,98.5,96.38999938964844,96.69000244140625,98.41999816894531,734400.0,98.41999816894531,96.16599985758464,97.38460037231445,94.005,89.03025009155273
2011-07-05,98.69000244140625,97.93000030517578,98.52999877929688,98.13999938964844,521900.0,98.13999938964844,96.35,97.41580032348632,94.07900001525879,89.14615009307862
2011-07-06,99.43000030517578,97.83999633789062,98.22000122070312,99.08999633789062,500900.0,99.08999633789062,96.53399963378907,97.49000030517578,94.19259994506837,89.25905006408692
2011-07-07,99.76000213623047,98.48999786376953,99.70999908447266,99.05999755859375,446000.0,99.05999755859375,96.75266621907552,97.56840026855468,94.30529991149902,89.3724500656128
2011-07-08,98.5199966430664,97.62000274658203,98.27999877929688,98.2699966430664,521400.0,98.2699966430664,96.8759994506836,97.61860015869141,94.41069984436035,89.48255004882813
2011-07-11,97.94999694824219,96.88999938964844,97.44000244140625,97.08000183105469,357000.0,97.08000183105469,96.91466623942057,97.64460021972656,94.50479988098145,89.588450050354
2011-07-12,97.80999755859375,96.58999633789062,96.98999786376953,96.62000274658203,786900.0,96.62000274658203,96.88133290608724,97.64760025024414,94.58779991149902,89.68740005493164
2011-07-13,97.16000366210938,94.6500015258789,96.83000183105469,95.0,1179500.0,95.0,96.73866628011068,97.58260025024414,94.65889991760254,89.78090003967286
2011-07-14,95.94000244140625,94.75,95.0,95.19000244140625,664600.0,95.19000244140625,96.64933319091797,97.56140029907226,94.7206999206543,89.86620006561279
2011-07-15,95.87000274658203,94.75,95.37000274658203,95.7300033569336,808000.0,95.7300033569336,96.6740000406901,97.55860031127929,94.80159996032715,89.95410007476806
2011-07-18,95.93000030517578,94.55999755859375,95.08999633789062,94.9800033569336,613800.0,94.9800033569336,96.70533345540365,97.53080032348633,94.8647999572754,90.03685009002686
2011-07-19,96.98999786376953,94.45999908447266,95.18000030517578,96.9800033569336,742500.0,96.9800033569336,96.81933390299479,97.51860046386719,94.95110000610352,90.13160011291504
2011-07-20,97.72000122070312,96.04000091552734,96.83000183105469,96.58999633789062,1567100.0,96.58999633789062,96.87200012207032,97.48080032348633,95.02019996643067,90.22495010375977
2011-07-21,96.5199966430664,92.80000305175781,96.5199966430664,94.47000122070312,1802600.0,94.47000122070312,96.82733357747396,97.39220031738282,95.06360000610351,90.30055011749268
2011-07-22,94.44999694824219,92.4000015258789,94.30000305175781,93.0999984741211,1149400.0,93.0999984741211,96.58133341471354,97.28440032958984,95.10470001220703,90.37035011291503
2011-07-25,92.73999786376953,91.5,92.73999786376953,92.12000274658203,938400.0,92.12000274658203,96.16133371988933,97.12680038452149,95.13210006713867,90.43795013427734
2011-07-26,92.33999633789062,91.08000183105469,92.30000305175781,91.80999755859375,769700.0,91.80999755859375,95.73933359781901,96.96840026855469,95.13750007629395,90.50005012512207
2011-07-27,91.7300033569336,90.04000091552734,91.38999938964844,90.16000366210938,1037500.0,90.16000366210938,95.14400075276693,96.7836003112793,95.11530014038085,90.55140014648437
2011-07-28,91.0999984741211,90.18000030517578,90.18000030517578,90.36000061035156,1071300.0,90.36000061035156,94.56400095621744,96.59080032348633,95.10760017395019,90.60555015563965
2011-07-29,91.5199966430664,89.5,90.02999877929688,90.76000213623047,972400.0,90.76000213623047,94.06333465576172,96.405400390625,95.09350021362305,90.6573501586914
2011-08-01,91.18000030517578,86.1500015258789,91.18000030517578,88.73999786376953,2064200.0,88.73999786376953,93.50733439127605,96.16580032348632,95.06220016479492,90.70615013122558
2011-08-02,89.33000183105469,87.43000030517578,88.19999694824219,87.5999984741211,1285200.0,87.5999984741211,92.90600077311198,95.90580032348633,95.03860015869141,90.74855010986329
2011-08-03,88.41000366210938,85.94000244140625,87.8499984741211,88.16999816894531,1519900.0,88.16999816894531,92.45066731770834,95.68900024414063,95.01970016479493,90.78960010528564
2011-08-04,87.68000030517578,85.45999908447266,87.2300033569336,85.45999908447266,1215100.0,85.45999908447266,91.8020004272461,95.42660018920898,94.97780014038086,90.82195011138916
2011-08-05,87.16000366210938,84.52999877929688,86.2699966430664,86.02999877929688,1263500.0,86.02999877929688,91.15533345540365,95.16900009155273,94.95400009155273,90.86050010681153
2011-08-08,85.36000061035156,80.95999908447266,84.66000366210938,81.04000091552734,1746800.0,81.04000091552734,90.2259999593099,94.81120010375976,94.89300010681153,90.8753001022339
2011-08-09,84.22000122070312,80.13999938964844,81.97000122070312,84.05000305175781,1921400.0,84.05000305175781,89.36399993896484,94.49260009765625,94.86040016174316,90.89975009918213
2011-08-10,83.30000305175781,79.62999725341797,82.79000091552734,79.87999725341797,1495000.0,79.87999725341797,88.25,94.07360000610352,94.78920013427734,90.90510009765624
2011-08-11,83.72000122070312,79.80000305175781,79.9800033569336,82.80000305175781,1946700.0,82.80000305175781,87.47200012207031,93.74940002441406,94.74980018615723,90.92295009613036
