Date,High,Low,Open,Close,Volume,Adj Close,ARE-15ma,ARE-50ma,ARE-100ma,ARE-200ma
2003-02-13,40.099998474121094,39.810001373291016,39.900001525878906,40.0,74200.0,22.735607147216797,23.127429962158203,23.38248218536377,23.28327491760254,23.953798751831055
2003-02-14,40.61000061035156,39.880001068115234,40.0,40.0,145100.0,22.735607147216797,23.083852259318032,23.374873657226562,23.275252285003663,23.941656045913696
2003-02-18,40.70000076293945,39.849998474121094,39.849998474121094,40.459999084472656,55800.0,22.997079849243164,23.081578954060873,23.375527992248536,23.27234251022339,23.9305735206604
2003-02-19,40.619998931884766,40.20000076293945,40.599998474121094,40.290000915527344,36300.0,22.90045166015625,23.073620986938476,23.37323863983154,23.269465770721435,23.91757926940918
2003-02-20,41.09000015258789,40.36000061035156,40.400001525878906,41.09000015258789,64700.0,23.355159759521484,23.082715225219726,23.379481735229493,23.27024778366089,23.9068860912323
2003-02-21,42.130001068115234,41.0,41.34000015258789,41.630001068115234,49000.0,23.662097930908203,23.11795603434245,23.38680778503418,23.272877922058104,23.898853912353516
2003-02-24,41.75,40.880001068115234,41.75,41.2400016784668,105200.0,23.440425872802734,23.113788096110024,23.38846466064453,23.271459407806397,23.89221333503723
2003-02-25,41.400001525878906,40.90999984741211,41.099998474121094,41.25,141500.0,23.446109771728516,23.129703267415366,23.385853462219238,23.270097732543945,23.88818346977234
2003-02-26,41.5,40.849998474121094,41.29999923706055,41.34000015258789,85500.0,23.497270584106445,23.15168151855469,23.38370388031006,23.271944065093994,23.885123672485353
2003-02-27,41.650001525878906,41.290000915527344,41.400001525878906,41.540000915527344,50400.0,23.61095428466797,23.180480575561525,23.38618724822998,23.274814853668214,23.879582939147948
2003-02-28,41.81999969482422,41.45000076293945,41.45000076293945,41.54999923706055,79200.0,23.616628646850586,23.205868403116863,23.385525970458986,23.278528690338135,23.87407057762146
2003-03-03,42.08000183105469,41.650001525878906,41.75,41.77000045776367,106000.0,23.741666793823242,23.246413803100587,23.39747688293457,23.290571060180664,23.869210872650147
2003-03-04,42.060001373291016,41.5,41.77000045776367,41.75,98900.0,23.73030662536621,23.27672793070475,23.41369457244873,23.30508394241333,23.86506360054016
2003-03-05,41.9900016784668,41.5,41.54999923706055,41.849998474121094,48400.0,23.78714370727539,23.330914815266926,23.424307899475096,23.326681423187257,23.86122797012329
2003-03-06,41.900001525878906,41.599998474121094,41.75,41.810001373291016,53600.0,23.7644100189209,23.401394653320313,23.428624572753908,23.343445301055908,23.857800664901735
2003-03-07,42.130001068115234,41.58000183105469,41.95000076293945,42.040000915527344,63700.0,23.895139694213867,23.478696823120117,23.42735424041748,23.35831438064575,23.85502700805664
2003-03-10,42.040000915527344,41.439998626708984,41.900001525878906,41.66999816894531,55100.0,23.684829711914062,23.541978327433267,23.428955841064454,23.375237464904785,23.851091861724854
2003-03-11,42.20000076293945,41.7599983215332,41.79999923706055,42.20000076293945,62600.0,23.986080169677734,23.607911682128908,23.43456008911133,23.390566577911375,23.846163053512573
2003-03-12,42.209999084472656,41.79999923706055,42.099998474121094,41.9900016784668,104800.0,23.86672592163086,23.672329966227213,23.434968452453614,23.404533786773683,23.84146159172058
2003-03-13,42.0099983215332,41.79999923706055,41.9900016784668,41.91999816894531,102500.0,23.826929092407227,23.703781255086263,23.43064868927002,23.413608856201172,23.835737028121947
2003-03-14,42.20000076293945,41.45000076293945,42.150001525878906,41.52000045776367,85800.0,23.599571228027344,23.69961280822754,23.418371505737305,23.41788251876831,23.82648566246033
2003-03-17,41.75,41.099998474121094,41.52000045776367,41.5,163500.0,23.58820152282715,23.709464518229165,23.410413932800292,23.42372770309448,23.816133518218994
2003-03-18,41.95000076293945,41.38999938964844,41.70000076293945,41.70000076293945,110000.0,23.701879501342773,23.726515833536784,23.400182914733886,23.431271495819093,23.806899185180665
2003-03-19,42.02000045776367,41.20000076293945,41.5,42.0099983215332,116900.0,23.878089904785156,23.751903788248697,23.394271545410156,23.443947868347166,23.798518438339233
2003-03-20,42.099998474121094,41.25,41.81999969482422,42.099998474121094,132100.0,23.92923927307129,23.773122787475586,23.395408325195312,23.455169620513917,23.789541816711427
2003-03-21,42.36000061035156,41.720001220703125,41.79999923706055,42.18000030517578,231900.0,23.97471046447754,23.796994908650717,23.40541187286377,23.46190263748169,23.78073757171631
2003-03-24,42.099998474121094,41.11000061035156,42.099998474121094,41.619998931884766,81200.0,23.656408309936523,23.791311009724936,23.406889610290527,23.465284156799317,23.769490213394164
2003-03-25,42.0,41.5,41.5,42.0,94400.0,23.872400283813477,23.800783920288087,23.417120742797852,23.471724376678466,23.759954652786256
2003-03-26,42.099998474121094,41.79999923706055,42.0,41.939998626708984,132100.0,23.83829689025879,23.80419413248698,23.425646667480468,23.475127143859865,23.750715608596803
2003-03-27,42.25,41.79999923706055,42.0,42.0099983215332,103800.0,23.878089904785156,23.811772791544595,23.43485466003418,23.477972888946532,23.741867837905883
2003-03-28,41.810001373291016,41.290000915527344,41.400001525878906,41.810001373291016,96500.0,24.068050384521484,23.823300170898438,23.450135231018066,23.47979709625244,23.733914937973022
2003-03-31,42.099998474121094,41.29999923706055,41.70000076293945,42.04999923706055,103900.0,24.20621681213379,23.858059310913085,23.4702254486084,23.48199188232422,23.727064933776855
2003-04-01,42.25,41.61000061035156,41.900001525878906,42.25,70300.0,24.32134246826172,23.880410130818685,23.497392768859864,23.48505702972412,23.71941696166992
2003-04-02,42.91999816894531,42.439998626708984,42.45000076293945,42.599998474121094,43600.0,24.522815704345703,23.92414944966634,23.52461078643799,23.490193061828613,23.712364273071287
2003-04-03,42.75,42.099998474121094,42.75,42.52000045776367,55100.0,24.47676658630371,23.96747194925944,23.54658779144287,23.496609992980957,23.705768127441406
2003-04-04,42.79999923706055,42.279998779296875,42.599998474121094,42.54999923706055,65600.0,24.494043350219727,24.027103424072266,23.569251785278322,23.50145830154419,23.699258365631103
2003-04-07,43.52000045776367,42.56999969482422,42.68000030517578,42.75,92900.0,24.609161376953125,24.09516741434733,23.593649559020996,23.508806018829347,23.69263740539551
2003-04-08,42.900001525878906,41.91999816894531,42.900001525878906,42.59000015258789,99300.0,24.517059326171875,24.149512736002603,23.62336715698242,23.514951763153075,23.684209842681884
2003-04-09,42.63999938964844,42.209999084472656,42.599998474121094,42.529998779296875,61900.0,24.482519149780273,24.189808019002278,23.652621116638183,23.522156524658204,23.67525245666504
2003-04-10,42.43000030517578,42.08000183105469,42.43000030517578,42.099998474121094,39800.0,24.23499870300293,24.21019198099772,23.672946166992187,23.525818748474123,23.66420578956604
2003-04-11,42.29999923706055,41.599998474121094,42.29999923706055,41.86000061035156,66200.0,24.09683609008789,24.218333689371743,23.6922131729126,23.530290184020995,23.65282546043396
2003-04-14,42.75,41.90999984741211,42.0,42.75,33900.0,24.609161376953125,24.281850560506186,23.71433750152588,23.542244205474855,23.641781549453736
2003-04-15,42.95000076293945,42.349998474121094,42.79999923706055,42.93000030517578,147200.0,24.71278190612793,24.337876001993816,23.74444549560547,23.557930812835693,23.62979974746704
2003-04-16,43.060001373291016,42.54999923706055,43.060001373291016,42.75,62200.0,24.609161376953125,24.389266967773438,23.7732767868042,23.57325532913208,23.619140434265137
2003-04-17,43.099998474121094,42.7400016784668,42.900001525878906,43.02000045776367,53700.0,24.764591217041016,24.44836705525716,23.80498924255371,23.59114528656006,23.611367769241333
2003-04-21,43.04999923706055,42.630001068115234,43.0,42.900001525878906,74200.0,24.695514678955078,24.4901980082194,23.834183311462404,23.607108669281004,23.60413794517517
2003-04-22,42.95000076293945,42.75,42.95000076293945,42.83000183105469,153500.0,24.655223846435547,24.520131810506186,23.864618072509767,23.625028553009034,23.59570747375488
2003-04-23,42.900001525878906,42.560001373291016,42.900001525878906,42.75,209400.0,24.609161376953125,24.53931973775228,23.891289405822754,23.642487812042237,23.58760181427002
2003-04-24,42.75,42.540000915527344,42.54999923706055,42.7400016784668,101600.0,24.603397369384766,24.544691848754884,23.923870544433594,23.658203983306883,23.579189748764037
2003-04-25,42.75,42.599998474121094,42.75,42.70000076293945,82200.0,24.580381393432617,24.551599502563477,23.961333923339843,23.67486978530884,23.573160696029664
2003-04-28,42.7599983215332,42.470001220703125,42.720001220703125,42.470001220703125,85100.0,24.44799041748047,24.548529307047527,23.995581588745118,23.689031887054444,23.56957851409912
2003-04-29,43.130001068115234,42.380001068115234,42.380001068115234,42.689998626708984,86800.0,24.574623107910156,24.546226755777994,24.032361907958986,23.703617782592772,23.56685152053833
2003-04-30,42.75,42.15999984741211,42.75,42.29999923706055,65200.0,24.350114822387695,24.535097122192383,24.059422607421876,23.717475299835204,23.563668212890626
2003-05-01,42.5,41.849998474121094,42.29999923706055,42.29999923706055,68900.0,24.350114822387695,24.526270167032877,24.088415870666505,23.730827255249025,23.561928234100343
2003-05-02,42.88999938964844,42.34000015258789,42.349998474121094,42.599998474121094,62000.0,24.522815704345703,24.545457967122395,24.11176898956299,23.74562536239624,23.559774951934813
2003-05-05,43.02000045776367,42.25,42.779998779296875,43.0,41800.0,24.753084182739258,24.58920783996582,24.13358871459961,23.760198249816895,23.563214111328126
2003-05-06,43.91999816894531,42.93000030517578,43.099998474121094,43.689998626708984,68300.0,25.150272369384766,24.62528190612793,24.16778564453125,23.77812515258789,23.572192096710204
2003-05-07,43.720001220703125,42.970001220703125,43.720001220703125,43.20000076293945,69800.0,24.868213653564453,24.635644022623698,24.19622772216797,23.791040592193603,23.584589500427246
2003-05-08,43.20000076293945,42.869998931884766,43.20000076293945,43.0,97800.0,24.753084182739258,24.645238876342773,24.221343994140625,23.80252393722534,23.600519247055054
2003-05-09,43.599998474121094,42.97999954223633,43.04999923706055,43.400001525878906,309000.0,24.983339309692383,24.659822082519533,24.248791694641113,23.817489471435547,23.61829421043396
2003-05-12,43.7400016784668,43.439998626708984,43.54999923706055,43.7400016784668,279100.0,25.179059982299805,24.692058436075847,24.280040321350096,23.832783145904543,23.630469369888306
2003-05-13,44.20000076293945,43.5099983215332,43.70000076293945,43.970001220703125,45200.0,25.31146812438965,24.73580805460612,24.311436347961425,23.854456615447997,23.639087514877318
2003-05-14,43.97999954223633,43.54999923706055,43.97999954223633,43.650001525878906,60300.0,25.127246856689453,24.77034708658854,24.33937515258789,23.876534862518312,23.64481379508972
2003-05-15,44.20000076293945,43.29999923706055,43.900001525878906,43.75,209500.0,25.184814453125,24.809108225504556,24.367328567504885,23.89581823348999,23.65013403892517
2003-05-16,43.63999938964844,43.34000015258789,43.5,43.599998474121094,52900.0,25.09847640991211,24.843647893269857,24.394009895324707,23.911317234039306,23.655855264663696
2003-05-19,43.7599983215332,42.779998779296875,43.599998474121094,43.529998779296875,48100.0,25.05817985534668,24.884327189127603,24.417270698547362,23.92231246948242,23.660875377655028
2003-05-20,43.97999954223633,43.5,43.599998474121094,43.61000061035156,60600.0,25.104238510131836,24.91963488260905,24.445658874511718,23.937307357788086,23.668762731552125
2003-05-21,44.02000045776367,43.5099983215332,43.70000076293945,44.02000045776367,26300.0,25.340246200561523,24.98564364115397,24.472742195129396,23.95365114212036,23.68068908691406
2003-05-22,44.540000915527344,43.599998474121094,44.2599983215332,44.5,95700.0,25.616561889648438,25.07007344563802,24.507738914489746,23.97135368347168,23.691665477752686
2003-05-23,45.04999923706055,44.560001373291016,44.599998474121094,44.970001220703125,118500.0,25.88711166381836,25.161026509602866,24.54894256591797,23.989795627593995,23.700358352661134
2003-05-27,45.16999816894531,44.599998474121094,44.900001525878906,45.099998474121094,69500.0,25.96195411682129,25.241617838541668,24.59619022369385,24.007280864715575,23.710813331604005
2003-05-28,45.2400016784668,44.20000076293945,45.0,44.439998626708984,78800.0,25.58202362060547,25.270401255289713,24.636066665649412,24.023240299224852,23.721283855438234
2003-05-29,44.5,42.45000076293945,44.400001525878906,43.540000915527344,120100.0,25.06393051147461,25.283449045817058,24.66330768585205,24.031745300292968,23.727914886474608
2003-05-30,44.29999923706055,43.400001525878906,43.70000076293945,44.29999923706055,74400.0,25.50142478942871,25.333338419596355,24.695774383544922,24.04502296447754,23.739203758239746
2003-06-02,44.52000045776367,43.95000076293945,44.20000076293945,43.97999954223633,59100.0,25.317228317260742,25.355597686767577,24.72353416442871,24.059471244812013,23.747656421661375
2003-06-03,44.40999984741211,43.68000030517578,44.0,44.40999984741211,30300.0,25.564754486083984,25.381310653686523,24.75533504486084,24.080373458862304,23.758706817626955
2003-06-04,44.91999816894531,44.439998626708984,44.630001068115234,44.900001525878906,31200.0,25.846820831298828,25.417000834147135,24.799143295288086,24.103016452789305,23.768336324691774
2003-06-05,44.81999969482422,44.25,44.79999923706055,44.599998474121094,38900.0,25.67411994934082,25.453459040323892,24.835177688598634,24.12614921569824,23.778184900283815
2003-06-06,44.959999084472656,44.47999954223633,44.70000076293945,44.95000076293945,82500.0,25.8756103515625,25.499512100219725,24.875923957824707,24.150785312652587,23.789318447113036
2003-06-09,45.0,44.540000915527344,45.0,44.810001373291016,20400.0,25.795011520385742,25.545947774251303,24.91426239013672,24.17455852508545,23.799299564361572
2003-06-10,45.630001068115234,44.70000076293945,44.70000076293945,45.59000015258789,56100.0,26.244020462036133,25.625003814697266,24.95778179168701,24.20395851135254,23.811442489624024
2003-06-11,45.439998626708984,45.04999923706055,45.400001525878906,45.38999938964844,77500.0,26.128894805908203,25.69331423441569,24.9962353515625,24.23323040008545,23.823009786605834
2003-06-12,45.439998626708984,45.02000045776367,45.20000076293945,45.25,62400.0,26.04829216003418,25.740517298380535,25.030774345397948,24.264083557128906,23.83389645576477
2003-06-13,45.20000076293945,44.5,45.20000076293945,44.5,41300.0,25.616561889648438,25.740517298380535,25.052649269104005,24.288630027770996,23.843040838241578
2003-06-16,44.290000915527344,43.0099983215332,43.099998474121094,44.189998626708984,230200.0,25.4381046295166,25.71058349609375,25.071876029968262,24.309231910705567,23.851709337234496
2003-06-17,44.5,43.66999816894531,44.189998626708984,44.09000015258789,75300.0,25.380538940429688,25.67182248433431,25.08960594177246,24.32942886352539,23.859284982681274
2003-06-18,44.25,43.56999969482422,43.70000076293945,44.060001373291016,117700.0,25.363277435302734,25.657239405314126,25.104688262939455,24.349168910980225,23.864165229797365
2003-06-19,44.47999954223633,43.900001525878906,43.900001525878906,44.029998779296875,40700.0,25.34599494934082,25.676043701171874,25.121266975402833,24.372317066192625,23.87056894302368
2003-06-20,44.349998474121094,43.7400016784668,44.20000076293945,44.0,37700.0,25.32872200012207,25.664530181884764,25.13819103240967,24.395406074523926,23.877219343185423
2003-06-23,44.0,43.2400016784668,44.0,43.52000045776367,51900.0,25.052412033081055,25.64687576293945,25.15453929901123,24.41374273300171,23.883542976379395
2003-06-24,43.939998626708984,42.939998626708984,43.349998474121094,43.7599983215332,78100.0,25.190574645996094,25.621930440266926,25.176414070129393,24.434313621520996,23.89003002166748
2003-06-25,44.16999816894531,43.599998474121094,43.599998474121094,44.099998474121094,33000.0,25.386295318603516,25.591228739420572,25.1919567489624,24.45314712524414,23.89832841873169
2003-06-26,44.2599983215332,43.900001525878906,44.20000076293945,43.9900016784668,63600.0,25.322973251342773,25.567818959554035,25.2041605758667,24.474303035736085,23.906088161468507
2003-06-27,44.81999969482422,43.75,43.75,44.58000183105469,62200.0,25.662607192993164,25.553618748982746,25.2252294921875,24.49925313949585,23.914907636642457
2003-06-30,45.0,44.29999923706055,44.70000076293945,45.0,158200.0,25.90438461303711,25.56091028849284,25.248025360107423,24.526507301330568,23.9252968788147
2003-07-01,45.099998474121094,44.29999923706055,44.470001220703125,45.099998474121094,76100.0,26.2713680267334,25.562733459472657,25.27954242706299,24.556862869262694,23.93729892730713
2003-07-02,45.95000076293945,44.95000076293945,44.95000076293945,45.95000076293945,82800.0,26.766515731811523,25.605241521199545,25.32176826477051,24.593193168640138,23.951998825073243
2003-07-03,45.93000030517578,45.439998626708984,45.75,45.849998474121094,45500.0,26.708255767822266,25.649239095052085,25.36375015258789,24.627519779205322,23.966879272460936
2003-07-07,47.04999923706055,46.04999923706055,46.099998474121094,46.459999084472656,80300.0,27.06358528137207,25.745707321166993,25.412953910827635,24.668412227630615,23.983647384643554
2003-07-08,46.54999923706055,46.11000061035156,46.25,46.54999923706055,58900.0,27.116016387939453,25.857568105061848,25.463666610717773,24.71250026702881,24.001538114547728
2003-07-09,46.529998779296875,45.79999923706055,46.45000076293945,46.5,100900.0,27.086883544921875,25.971324412027993,25.516444473266603,24.75601303100586,24.0196439743042
2003-07-10,46.400001525878906,45.20000076293945,46.400001525878906,45.29999923706055,110400.0,26.38788604736328,26.039631652832032,25.552709732055664,24.792535820007323,24.03389405250549
2003-07-11,45.68000030517578,45.27000045776367,45.27000045776367,45.61000061035156,63000.0,26.56845474243164,26.12112897237142,25.597076530456544,24.82824956893921,24.050296039581298
2003-07-14,46.040000915527344,45.65999984741211,45.7599983215332,45.970001220703125,50700.0,26.778152465820312,26.217757670084634,25.645637283325197,24.86702657699585,24.068246173858643
2003-07-15,46.380001068115234,45.900001525878906,46.040000915527344,46.33000183105469,50600.0,26.987863540649414,26.34678777058919,25.69493824005127,24.90335361480713,24.086800699234008
2003-07-16,46.47999954223633,46.2599983215332,46.31999969482422,46.290000915527344,92400.0,26.96454429626465,26.46505241394043,25.739167442321776,24.93637807846069,24.1046280002594
2003-07-17,46.29999923706055,44.9900016784668,46.29999923706055,45.0,145400.0,26.213111877441406,26.520173517862954,25.76042423248291,24.96410493850708,24.117782173156737
2003-07-18,45.349998474121094,44.79999923706055,45.04999923706055,44.880001068115234,99000.0,26.14321517944336,26.574856313069663,25.78592426300049,24.99107599258423,24.130586862564087
2003-07-21,45.13999938964844,44.459999084472656,44.900001525878906,44.66999816894531,68500.0,26.020889282226562,26.59874178568522,25.811280364990235,25.01631217956543,24.14412812232971
2003-07-22,44.939998626708984,44.400001525878906,44.79999923706055,44.91999816894531,83200.0,26.166515350341797,26.616217168172202,25.834943885803224,25.041867790222167,24.15834132194519
2003-07-23,44.79999923706055,44.34000015258789,44.79999923706055,44.779998779296875,60400.0,26.0849609375,26.603790028889975,25.853061904907225,25.06655111312866,24.172539901733398
2003-07-24,45.29999923706055,44.95000076293945,45.0,45.29999923706055,95100.0,26.38788604736328,26.57854804992676,25.8745902633667,25.093013305664062,24.191792182922363
2003-07-25,45.4900016784668,45.060001373291016,45.29999923706055,45.47999954223633,52300.0,26.492725372314453,26.564179356892904,25.9018998336792,25.120637493133543,24.212860717773438
2003-07-28,46.0,45.380001068115234,45.400001525878906,45.970001220703125,195200.0,26.778152465820312,26.545150502522787,25.933766593933104,25.150547580718992,24.238614501953126
2003-07-29,46.20000076293945,45.439998626708984,46.04999923706055,45.95000076293945,110500.0,26.766515731811523,26.521850458780925,25.967127380371092,25.1805686378479,24.262006969451903
2003-07-30,46.130001068115234,45.7400016784668,45.95000076293945,45.79999923706055,119300.0,26.67913246154785,26.494667053222656,25.999546432495116,25.20840856552124,24.283361473083495
2003-07-31,46.13999938964844,45.650001525878906,46.04999923706055,45.75,135800.0,26.650007247924805,26.51214179992676,26.030461807250976,25.238060340881347,24.306648902893066
2003-08-01,45.59000015258789,45.02000045776367,45.54999923706055,45.209999084472656,76800.0,26.335447311401367,26.496607971191406,26.050365829467772,25.261554012298586,24.32606029510498
2003-08-04,45.2400016784668,44.599998474121094,45.099998474121094,45.0,54400.0,26.213111877441406,26.458938598632812,26.062296829223634,25.285017871856688,24.344775829315186
2003-08-05,44.95000076293945,44.349998474121094,44.900001525878906,44.45000076293945,72200.0,25.892738342285156,26.385930252075195,26.06240936279297,25.30567596435547,24.35964241027832
2003-08-06,45.130001068115234,44.25,44.599998474121094,44.79999923706055,101600.0,26.096620559692383,26.328068669637045,26.06510269165039,25.33064645767212,24.374264488220216
2003-08-07,45.79999923706055,45.29999923706055,45.70000076293945,45.52000045776367,120100.0,26.516019821166992,26.348262532552084,26.083782615661622,25.359924640655517,24.391826171875
2003-08-08,46.279998779296875,45.849998474121094,45.95000076293945,46.099998474121094,87300.0,26.853878021240234,26.395640055338543,26.119581565856933,25.391444625854493,24.411358060836793
2003-08-11,46.5099983215332,45.849998474121094,45.900001525878906,45.849998474121094,74700.0,26.708255767822266,26.44146448771159,26.143718185424806,25.419746284484862,24.431847076416016
2003-08-12,46.939998626708984,45.68000030517578,45.86000061035156,46.90999984741211,116800.0,27.32571029663086,26.518744150797527,26.183887825012206,25.45371099472046,24.454440307617187
2003-08-13,46.91999816894531,45.900001525878906,46.91999816894531,45.90999984741211,134000.0,26.743209838867188,26.562627410888673,26.20745693206787,25.481395988464357,24.47164931297302
2003-08-14,46.31999969482422,45.79999923706055,45.79999923706055,46.13999938964844,67300.0,26.877178192138672,26.595246887207033,26.228064079284668,25.513603687286377,24.489443922042845
2003-08-15,46.54999923706055,45.849998474121094,46.25,45.849998474121094,27700.0,26.708255767822266,26.609615580240884,26.2487467956543,25.541962242126466,24.506843309402466
2003-08-18,46.630001068115234,46.04999923706055,46.04999923706055,46.4900016784668,74800.0,27.081064224243164,26.629809697469074,26.27285587310791,25.57438991546631,24.524758529663085
2003-08-19,46.90999984741211,46.439998626708984,46.54999923706055,46.77000045776367,149200.0,27.244171142578125,26.661653391520183,26.301839065551757,25.608050727844237,24.543011808395384
2003-08-20,46.900001525878906,46.47999954223633,46.70000076293945,46.77000045776367,77300.0,27.244171142578125,26.6993226369222,26.321842079162597,25.639811935424806,24.55980451583862
2003-08-21,47.11000061035156,46.72999954223633,46.900001525878906,47.06999969482422,84300.0,27.418916702270508,26.750583267211915,26.347642517089845,25.67193893432617,24.576965408325194
2003-08-22,47.150001525878906,46.220001220703125,47.0099983215332,46.220001220703125,73000.0,26.92378044128418,26.789805475870768,26.365152282714845,25.697963314056395,24.59151017189026
2003-08-25,46.150001525878906,45.58000183105469,46.150001525878906,45.939998626708984,36700.0,26.76068878173828,26.82631060282389,26.38803482055664,25.72034204483032,24.60526755332947
2003-08-26,46.70000076293945,45.40999984741211,45.970001220703125,46.560001373291016,52900.0,27.121841430664062,26.90825080871582,26.42170955657959,25.746792793273926,24.62170139312744
2003-08-27,46.810001373291016,46.47999954223633,46.650001525878906,46.75,45800.0,27.232524871826172,26.98397776285807,26.45874927520752,25.77417760848999,24.63781795501709
2003-08-28,46.81999969482422,46.130001068115234,46.75,46.130001068115234,73000.0,26.871356964111328,27.007666905721027,26.48891086578369,25.79679956436157,24.65280279159546
2003-08-29,46.75,46.08000183105469,46.119998931884766,46.75,49000.0,27.232524871826172,27.032910029093426,26.5266414642334,25.823954219818116,24.669452991485596
2003-09-02,47.95000076293945,46.7400016784668,46.849998474121094,47.95000076293945,114200.0,27.931537628173828,27.11446215311686,26.578697776794435,25.85844440460205,24.690300464630127
2003-09-03,48.029998779296875,47.790000915527344,47.95000076293945,47.79999923706055,117800.0,27.844144821166992,27.149024454752603,26.634532432556153,25.89453586578369,24.710177307128905
2003-09-04,48.0,47.75,47.849998474121094,47.869998931884766,130900.0,27.884937286376953,27.225139617919922,26.68841968536377,25.932416877746583,24.73135353088379
2003-09-05,47.95000076293945,47.5,47.900001525878906,47.5,99200.0,27.66939926147461,27.27795435587565,26.73408176422119,25.963019256591796,24.752631731033325
2003-09-08,47.75,47.400001525878906,47.5,47.529998779296875,70000.0,27.686870574951172,27.343195343017577,26.78135971069336,25.99276014328003,24.77534547805786
2003-09-09,47.70000076293945,47.04999923706055,47.54999923706055,47.70000076293945,45700.0,27.785907745361328,27.390184911092124,26.82382572174072,26.02452760696411,24.798891468048097
2003-09-10,47.75,47.099998474121094,47.75,47.20000076293945,129800.0,27.494647979736328,27.40688336690267,26.855630989074708,26.051828174591066,24.82148673057556
2003-09-11,47.720001220703125,47.189998626708984,47.20000076293945,47.38999938964844,70500.0,27.605329513549805,27.430960591634115,26.882310218811035,26.08092632293701,24.844017496109007
2003-09-12,47.5,47.0,47.41999816894531,47.0099983215332,308200.0,27.383968353271484,27.428630701700847,26.894659271240233,26.10821376800537,24.8666211605072
2003-09-15,47.4900016784668,46.84000015258789,46.95000076293945,46.97999954223633,103900.0,27.36649513244629,27.458145014444987,26.907824058532714,26.135787105560304,24.88913745880127
2003-09-16,47.150001525878906,46.90999984741211,47.0,47.150001525878906,151300.0,27.465532302856445,27.50513458251953,26.915862998962403,26.16440845489502,24.91130621910095
2003-09-17,47.38999938964844,46.72999954223633,47.33000183105469,46.869998931884766,65200.0,27.30240821838379,27.517172368367515,26.919590835571288,26.191628723144532,24.933249254226684
2003-09-18,47.04999923706055,46.689998626708984,46.70000076293945,46.900001525878906,47700.0,27.319908142089844,27.522997919718424,26.92425132751465,26.220347900390625,24.954689893722534
2003-09-19,47.220001220703125,46.70000076293945,46.70000076293945,47.220001220703125,61100.0,27.506303787231445,27.565327707926432,26.94661968231201,26.24966470718384,24.976641244888306
2003-09-22,47.599998474121094,46.54999923706055,47.0,47.599998474121094,75300.0,27.727649688720703,27.598336029052735,26.969803581237795,26.28344005584717,25.000457677841187
2003-09-23,48.279998779296875,47.36000061035156,47.70000076293945,47.650001525878906,96100.0,27.75678253173828,27.586685689290366,26.989376182556153,26.317506732940675,25.02416699409485
2003-09-24,47.95000076293945,47.380001068115234,47.54999923706055,47.650001525878906,59200.0,27.75678253173828,27.580861536661782,27.00475456237793,26.3498464012146,25.04773588180542
2003-09-25,47.95000076293945,47.369998931884766,47.79999923706055,47.77000045776367,160000.0,27.82668113708496,27.57697779337565,27.021997299194336,26.380582370758056,25.070390310287475
2003-09-26,48.45000076293945,47.5,47.95000076293945,48.0,145600.0,27.960660934448242,27.59639523824056,27.056948280334474,26.408686256408693,25.09340570449829
2003-09-29,48.0099983215332,47.369998931884766,47.599998474121094,48.0,98100.0,28.290708541870117,27.636651102701823,27.09989814758301,26.442911205291747,25.116975898742677
2003-09-30,48.54999923706055,47.09000015258789,48.150001525878906,48.029998779296875,191100.0,28.30839729309082,27.671483739217123,27.145648307800293,26.478464336395263,25.140494136810304
2003-10-01,49.040000915527344,48.029998779296875,48.029998779296875,48.900001525878906,135300.0,28.821165084838867,27.759918212890625,27.198741302490234,26.516842594146727,25.167166032791137
2003-10-02,49.599998474121094,48.75,48.75,49.5,77100.0,29.174814224243164,27.86455052693685,27.2605383682251,26.556800136566164,25.19479164123535
2003-10-03,50.84000015258789,49.650001525878906,49.650001525878906,50.20000076293945,166100.0,29.587373733520508,28.01144421895345,27.32452812194824,26.59955919265747,25.227007904052734
2003-10-06,50.310001373291016,49.90999984741211,50.29999923706055,50.11000061035156,86000.0,29.534326553344727,28.155966313680015,27.385360145568846,26.643629989624024,25.26008242607117
2003-10-07,50.20000076293945,49.599998474121094,50.04999923706055,50.189998626708984,111100.0,29.581485748291016,28.297029876708983,27.44142681121826,26.687596702575682,25.291707468032836
2003-10-08,50.470001220703125,49.75,50.099998474121094,50.13999938964844,100400.0,29.552003860473633,28.447002919514976,27.497136573791504,26.7321319770813,25.321724605560302
2003-10-09,50.959999084472656,50.20000076293945,50.20000076293945,50.599998474121094,111400.0,29.823129653930664,28.613884353637694,27.56001651763916,26.77978147506714,25.35104697227478
2003-10-10,50.75,49.66999816894531,50.75,50.0,72200.0,29.46950340270996,28.74476432800293,27.616406440734863,26.82343412399292,25.380370740890502
2003-10-13,50.790000915527344,49.93000030517578,49.9900016784668,50.349998474121094,61300.0,29.675796508789062,28.874640782674152,27.683213424682616,26.866789627075196,25.41022038459778
2003-10-14,50.599998474121094,50.04999923706055,50.5,50.54999923706055,53000.0,29.793655395507812,29.010432306925455,27.754824295043946,26.90856056213379,25.439957122802735
2003-10-15,50.70000076293945,50.099998474121094,50.70000076293945,50.25,110000.0,29.61684799194336,29.134436670939127,27.82930648803711,26.94585792541504,25.467826776504516
2003-10-16,51.29999923706055,50.31999969482422,50.5,51.25,76200.0,30.20623207092285,29.293073399861655,27.91149871826172,26.988300704956053,25.497790784835814
