Date,High,Low,Open,Close,Volume,Adj Close,MCO-15ma,MCO-50ma,MCO-100ma,MCO-200ma
2002-07-29,24.9950008392334,24.225000381469727,24.375,24.9950008392334,1626400.0,20.61691665649414,19.301846059163413,19.875220527648924,18.65812620162964,17.021449069976807
2002-07-30,24.9950008392334,24.325000762939453,24.975000381469727,24.7450008392334,2007400.0,20.410707473754883,19.332089614868163,19.871013870239256,18.70425269126892,17.05081205844879
2002-07-31,24.799999237060547,23.75,24.6200008392334,24.799999237060547,1354400.0,20.456077575683594,19.356560134887694,19.873076095581055,18.74531128883362,17.080216898918152
2002-08-01,24.5,23.4950008392334,24.5,23.875,2357400.0,19.693090438842773,19.359308624267577,19.861033210754396,18.781542081832885,17.10449149131775
2002-08-02,23.825000762939453,23.350000381469727,23.524999618530273,23.790000915527344,1596600.0,19.62297821044922,19.35958302815755,19.84750576019287,18.81744263648987,17.12718246936798
2002-08-05,23.815000534057617,23.4950008392334,23.790000915527344,23.55500030517578,957000.0,19.429141998291016,19.35573387145996,19.829194145202635,18.85041583061218,17.15048673629761
2002-08-06,24.125,23.424999237060547,24.0,23.424999237060547,1516800.0,19.321918487548828,19.35215975443522,19.811872444152833,18.87840235710144,17.17230954170227
2002-08-07,23.985000610351562,23.424999237060547,23.674999237060547,23.969999313354492,1125400.0,19.771453857421875,19.396975835164387,19.80354145050049,18.91129626274109,17.195372982025148
2002-08-08,24.55500030517578,23.875,24.125,24.469999313354492,1122200.0,20.18387222290039,19.512178802490233,19.81319194793701,18.9491384601593,17.22134111404419
2002-08-09,24.549999237060547,23.9950008392334,24.5,24.469999313354492,1176800.0,20.18387222290039,19.702441914876303,19.825894393920898,18.982983713150023,17.25026867389679
2002-08-12,24.475000381469727,24.100000381469727,24.475000381469727,24.405000686645508,560400.0,20.130268096923828,19.875109100341795,19.831256065368652,19.019960260391237,17.27839382648468
2002-08-13,24.549999237060547,23.940000534057617,24.524999618530273,23.94499969482422,813000.0,19.750835418701172,19.92954902648926,19.83257587432861,19.05648007392883,17.303162698745727
2002-08-14,24.764999389648438,23.5,23.94499969482422,24.764999389648438,1101200.0,20.42720603942871,19.992512385050457,19.84519603729248,19.10005202293396,17.33141616821289
2002-08-15,24.9950008392334,24.600000381469727,24.639999389648438,24.764999389648438,1157000.0,20.42720603942871,20.021656926472982,19.85674388885498,19.14518976211548,17.360635576248168
2002-08-16,24.959999084472656,24.450000762939453,24.799999237060547,24.709999084472656,1418400.0,20.40037727355957,20.055061467488606,19.872951583862303,19.18808130264282,17.390625081062318
2002-08-19,24.875,24.649999618530273,24.709999084472656,24.850000381469727,1343200.0,20.515960693359375,20.04833106994629,19.893945503234864,19.229491577148437,17.421850161552427
2002-08-20,25.625,24.53499984741211,24.75,25.389999389648438,2265000.0,20.961780548095703,20.085069274902345,19.922206115722656,19.269756202697753,17.453701300621034
2002-08-21,26.200000762939453,25.200000762939453,26.0,25.459999084472656,2002400.0,21.01957130432129,20.12263552347819,19.949643020629882,19.31175247192383,17.486457967758177
2002-08-22,25.399999618530273,24.80500030517578,25.399999618530273,24.954999923706055,1704000.0,20.602642059326172,20.183272298177084,19.950924530029297,19.348631706237793,17.517438225746155
2002-08-23,25.100000381469727,24.594999313354492,24.875,24.655000686645508,1043600.0,20.354965209960938,20.232071431477866,19.962264747619628,19.384888458251954,17.546830744743346
2002-08-26,24.850000381469727,24.1299991607666,24.75,24.295000076293945,1016200.0,20.05775260925293,20.273978805541994,19.969970321655275,19.418502712249754,17.574202885627745
2002-08-27,24.354999542236328,23.8799991607666,24.170000076293945,24.174999237060547,1108800.0,19.958681106567383,20.316429646809897,19.972147674560546,19.449560527801513,17.601963338851927
2002-08-28,24.545000076293945,23.760000228881836,24.075000762939453,24.5,1829200.0,20.227006912231445,20.346799850463867,19.97037078857422,19.48350751876831,17.631229858398438
2002-08-29,24.735000610351562,24.25,24.375,24.405000686645508,966200.0,20.14857292175293,20.3444465637207,19.95564254760742,19.515227966308593,17.660083689689635
2002-08-30,24.540000915527344,24.155000686645508,24.299999237060547,24.15999984741211,725200.0,19.94629669189453,20.32860819498698,19.929114952087403,19.545296459198,17.6864052772522
2002-09-03,24.350000381469727,23.5,24.125,24.270000457763672,1864200.0,20.0371150970459,20.322397994995118,19.915374336242675,19.575696353912353,17.712996006011963
2002-09-04,24.510000228881836,24.125,24.225000381469727,24.489999771118164,2120000.0,20.21874237060547,20.353591791788737,19.91194751739502,19.608695316314698,17.74141972541809
2002-09-05,24.575000762939453,23.889999389648438,24.3700008392334,24.424999237060547,1147400.0,20.165077209472656,20.336116536458334,19.902663345336915,19.644577713012694,17.770243878364564
2002-09-06,24.81999969482422,24.46500015258789,24.649999618530273,24.46500015258789,1336600.0,20.198101043701172,20.320842870076497,19.899813499450683,19.677617530822754,17.800241470336914
2002-09-09,24.899999618530273,24.104999542236328,24.424999237060547,24.780000686645508,1164600.0,20.458168029785156,20.324695587158203,19.90917610168457,19.71540075302124,17.83100434780121
2002-09-10,24.975000381469727,24.649999618530273,24.850000381469727,24.844999313354492,837000.0,20.511825561523438,20.324419911702474,19.909053840637206,19.751330547332763,17.86205608844757
2002-09-11,24.989999771118164,24.809999465942383,24.989999771118164,24.829999923706055,577600.0,20.499448776245117,20.293597793579103,19.925758285522463,19.78614772796631,17.89308711528778
2002-09-12,24.764999389648438,24.389999389648438,24.764999389648438,24.43000030517578,795200.0,20.169206619262695,20.236906814575196,19.93132137298584,19.818445320129396,17.921540927886962
2002-09-13,24.450000762939453,24.200000762939453,24.30500030517578,24.3700008392334,799600.0,20.119674682617188,20.204708989461263,19.931109504699705,19.850288887023925,17.951208090782167
2002-09-16,24.959999084472656,24.290000915527344,24.350000381469727,24.875,798200.0,20.53660011291504,20.216817982991536,19.931647911071778,19.88102746963501,17.984379754066467
2002-09-17,25.125,24.489999771118164,25.125,24.530000686645508,1384000.0,20.25176429748535,20.229752095540366,19.93391300201416,19.90512674331665,18.01530412197113
2002-09-18,24.709999084472656,24.5,24.510000228881836,24.610000610351562,871600.0,20.317811965942383,20.253694152832033,19.941128158569335,19.929680500030518,18.045550417900085
2002-09-19,24.78499984741211,23.75,24.610000610351562,23.84000015258789,1270000.0,19.682109832763672,20.217367680867515,19.932989959716796,19.94890739440918,18.07284453392029
2002-09-20,24.264999389648438,23.84000015258789,23.84000015258789,24.110000610351562,1770600.0,19.90502166748047,20.201130930582682,19.938053131103516,19.968385581970214,18.098392939567567
2002-09-23,24.485000610351562,24.0,24.0,24.415000915527344,1661400.0,20.15682029724121,20.215165837605795,19.94881229400635,19.98477783203125,18.123615889549257
2002-09-24,24.190000534057617,23.290000915527344,24.149999618530273,23.450000762939453,1523800.0,19.360130310058594,20.170033518473307,19.94627731323242,19.99171977996826,18.146028304100035
2002-09-25,24.049999237060547,23.354999542236328,23.575000762939453,23.895000457763672,1099200.0,19.727516174316406,20.13728510538737,19.95331703186035,20.004519481658935,18.17007185935974
2002-09-26,24.44499969482422,24.030000686645508,24.06999969482422,24.375,1265000.0,20.123796463012695,20.134533055623372,19.97380870819092,20.01135150909424,18.19731086730957
2002-09-27,24.524999618530273,24.299999237060547,24.375,24.399999618530273,1619800.0,20.144437789916992,20.130955505371094,20.007580909729004,20.019296474456787,18.223665370941163
2002-09-30,24.4950008392334,23.825000762939453,24.325000762939453,24.25,1641200.0,20.020601272583008,20.101784388224285,20.061394424438475,20.02044033050537,18.249236073493957
2002-10-01,24.7450008392334,24.110000610351562,24.299999237060547,24.7450008392334,1771000.0,20.42926788330078,20.09628054300944,20.119174575805665,20.022704162597655,18.276726665496827
2002-10-02,24.954999923706055,24.415000915527344,24.7450008392334,24.704999923706055,1752800.0,20.396240234375,20.089399973551433,20.148414649963378,20.025338077545165,18.303043813705443
2002-10-03,24.274999618530273,23.614999771118164,24.174999237060547,23.625,2695800.0,19.504606246948242,20.045093282063803,20.14885166168213,20.0213219833374,18.31918218612671
2002-10-04,23.6299991607666,20.950000762939453,23.6299991607666,21.3700008392334,5648400.0,17.642900466918945,19.879975001017254,20.10190891265869,19.997947120666502,18.326320667266845
2002-10-07,22.989999771118164,21.799999237060547,22.06999969482422,22.364999771118164,2951600.0,18.464351654052734,19.741825103759766,20.073209762573242,19.975493564605713,18.337134284973146
2002-10-08,23.450000762939453,22.165000915527344,22.424999237060547,23.045000076293945,2137600.0,19.025758743286133,19.660091400146484,20.041386604309082,19.958303565979005,18.35098126411438
2002-10-09,23.510000228881836,22.895000457763672,23.049999237060547,22.899999618530273,1954800.0,18.906049728393555,19.56597391764323,20.011293449401855,19.941153659820557,18.36420916557312
2002-10-10,23.4950008392334,22.674999237060547,22.950000762939453,23.30500030517578,1740200.0,19.24041748046875,19.536527760823567,19.98698024749756,19.930028171539306,18.3778125
2002-10-11,24.09000015258789,23.5049991607666,23.545000076293945,23.899999618530273,2107600.0,19.731637954711914,19.524968846639,19.98775119781494,19.92439220428467,18.393542709350587
2002-10-14,24.350000381469727,23.780000686645508,23.780000686645508,24.110000610351562,984600.0,19.90502166748047,19.508182271321616,19.993392066955565,19.92044891357422,18.408925743103026
2002-10-15,24.8799991607666,24.329999923706055,24.375,24.700000762939453,1425400.0,20.392120361328125,19.576981608072916,20.012651634216308,19.920922889709473,18.427443895339966
2002-10-16,24.985000610351562,24.424999237060547,24.700000762939453,24.59000015258789,975400.0,20.301298141479492,19.61523373921712,20.032239227294923,19.922055835723878,18.446927852630616
2002-10-17,24.895000457763672,24.524999618530273,24.825000762939453,24.799999237060547,974400.0,20.47467613220215,19.638625717163087,20.04630367279053,19.92492256164551,18.467031717300415
2002-10-18,24.809999465942383,24.2450008392334,24.795000076293945,24.25,1395200.0,20.020601272583008,19.63036994934082,20.04303825378418,19.928115100860595,18.484700622558595
2002-10-21,24.94499969482422,23.850000381469727,24.274999618530273,24.94499969482422,1090400.0,20.594385147094727,19.6686222076416,20.051248512268067,19.938571453094482,18.503633337020872
2002-10-22,25.239999771118164,24.604999542236328,24.899999618530273,25.059999465942383,1644800.0,20.689329147338867,19.68595962524414,20.062429733276367,19.946842899322508,18.524337224960327
2002-10-23,23.899999618530273,23.024999618530273,23.325000762939453,23.704999923706055,3908200.0,19.570650100708008,19.630920282999675,20.058826026916503,19.94570095062256,18.53741051673889
2002-10-24,23.764999389648438,22.969999313354492,23.71500015258789,23.0,1430400.0,18.988603591918945,19.596520105997723,20.030053977966308,19.937625007629393,18.54936381340027
2002-10-25,23.03499984741211,22.514999389648438,23.0,22.815000534057617,1677200.0,18.835874557495117,19.676051712036134,19.998227348327635,19.92748561859131,18.561253118515015
2002-10-28,23.0,22.34000015258789,22.924999237060547,22.450000762939453,1197200.0,18.534534454345703,19.680730565389,19.96091049194336,19.91693103790283,18.571820907592773
2002-10-29,22.700000762939453,22.149999618530273,22.475000381469727,22.600000381469727,2114400.0,18.658376693725586,19.656238428751628,19.923758811950684,19.908852157592772,18.58269926071167
2002-10-30,23.295000076293945,22.6299991607666,22.674999237060547,23.135000228881836,1163000.0,19.100061416625977,19.669172541300455,19.886524429321287,19.90436527252197,18.596032991409302
2002-10-31,23.59000015258789,23.079999923706055,23.135000228881836,23.549999237060547,1663200.0,19.44268226623535,19.682656860351564,19.85498664855957,19.902314834594726,18.611326723098756
2002-11-01,23.725000381469727,23.174999237060547,23.475000381469727,23.514999389648438,831600.0,19.41378402709961,19.661466598510742,19.83120948791504,19.89106700897217,18.626249618530274
2002-11-04,23.75,23.18000030517578,23.610000610351562,23.209999084472656,1314200.0,19.161991119384766,19.611931228637694,19.807350006103515,19.884807376861573,18.639954690933227
2002-11-05,23.5,22.844999313354492,23.204999923706055,23.415000915527344,1107600.0,19.33123779296875,19.541205724080402,19.79281970977783,19.881395015716553,18.65483522415161
2002-11-06,23.700000762939453,22.7549991607666,23.649999618530273,23.235000610351562,1992200.0,19.182626724243164,19.466627629597983,19.777298622131347,19.874723148345947,18.669199085235597
2002-11-07,23.100000381469727,22.75,23.100000381469727,22.770000457763672,1827400.0,18.79872703552246,19.354897689819335,19.74873302459717,19.859551906585693,18.68090265274048
2002-11-08,23.125,22.440000534057617,22.69499969482422,22.559999465942383,1092400.0,18.625347137451172,19.261880747477214,19.718268508911134,19.836955528259278,18.691677560806273
2002-11-11,22.434999465942383,21.84000015258789,22.434999465942383,21.844999313354492,1947800.0,18.03504753112793,19.091258239746093,19.6800435256958,19.804579238891602,18.701661682128908
2002-11-12,22.579999923706055,21.575000762939453,21.575000762939453,22.3700008392334,2334800.0,18.46848487854004,18.943201955159505,19.648670921325685,19.78202262878418,18.716117668151856
2002-11-13,22.399999618530273,21.75,22.334999084472656,21.889999389648438,1696000.0,18.07219886779785,18.84330520629883,19.60574005126953,19.758843784332274,18.729538774490358
2002-11-14,22.584999084472656,22.059999465942383,22.209999084472656,22.290000915527344,1264600.0,18.402442932128906,18.804227828979492,19.570487365722656,19.736575355529784,18.74434359073639
2002-11-15,21.875,21.2450008392334,21.875,21.735000610351562,2786600.0,17.94423484802246,18.744785181681316,19.52541004180908,19.712611770629884,18.756342930793764
2002-11-18,21.700000762939453,20.600000381469727,21.700000762939453,21.364999771118164,3441400.0,17.65704917907715,18.686286163330077,19.469387664794922,19.689281883239747,18.76727675437927
2002-11-19,21.899999618530273,20.924999237060547,21.0,21.850000381469727,2256000.0,18.057876586914062,18.646252822875976,19.420308685302736,19.66468126296997,18.774864463806153
2002-11-20,22.34000015258789,21.625,21.850000381469727,21.975000381469727,935200.0,18.161182403564453,18.583660888671876,19.373543357849123,19.649650821685793,18.7830304813385
2002-11-21,22.459999084472656,21.450000762939453,22.125,21.53499984741211,2339200.0,17.79753875732422,18.473984654744466,19.326110000610353,19.628715686798095,18.791353721618652
2002-11-22,22.06999969482422,21.53499984741211,21.635000228881836,21.739999771118164,795800.0,17.96696662902832,18.377530161539713,19.283055839538573,19.60708267211914,18.799186573028564
2002-11-25,22.225000381469727,21.94499969482422,22.024999618530273,22.03499984741211,1002600.0,18.21076774597168,18.314115269978842,19.236539192199707,19.584093551635743,18.808505916595458
2002-11-26,22.15999984741211,21.5049991607666,22.15999984741211,21.584999084472656,2054800.0,17.838865280151367,18.214623769124348,19.188281211853027,19.561097106933595,18.818908376693727
2002-11-27,22.280000686645508,21.860000610351562,22.0,22.280000686645508,1484600.0,18.41324806213379,18.163331858317058,19.150189933776854,19.545659046173096,18.832738337516783
2002-11-29,22.084999084472656,21.975000381469727,22.049999237060547,22.010000228881836,545200.0,18.19010353088379,18.122756958007812,19.12034980773926,19.526669883728026,18.848271684646605
2002-12-02,22.399999618530273,21.975000381469727,22.350000381469727,22.05500030517578,768400.0,18.227293014526367,18.096220016479492,19.086795234680174,19.512424182891845,18.862879824638366
2002-12-03,22.2450008392334,21.934999465942383,22.024999618530273,21.934999465942383,1650400.0,18.12812614440918,18.10242525736491,19.046221351623537,19.49751682281494,18.877362513542174
2002-12-04,22.075000762939453,21.78499984741211,21.899999618530273,21.90999984741211,1274800.0,18.107463836669922,18.0783571879069,19.021168022155763,19.483722667694092,18.889828176498412
2002-12-05,22.100000381469727,21.364999771118164,22.100000381469727,21.6299991607666,1688000.0,17.87605094909668,18.06528065999349,18.984138717651366,19.46872787475586,18.90305048942566
2002-12-06,22.045000076293945,21.665000915527344,21.7549991607666,21.954999923706055,1611000.0,18.144657135009766,18.048094940185546,18.94455593109131,19.459182319641112,18.91609308719635
2002-12-09,21.90999984741211,21.334999084472656,21.8700008392334,21.334999084472656,2655200.0,17.632251739501953,18.02729606628418,18.894312210083008,19.450946559906004,18.92768485069275
2002-12-10,21.5,21.0,21.350000381469727,21.2549991607666,2153400.0,17.566133499145508,18.021235020955405,18.845222854614256,19.453308639526366,18.93895630836487
2002-12-11,21.5,21.030000686645508,21.2549991607666,21.225000381469727,1265600.0,17.541351318359375,17.98680000305176,18.78746452331543,19.453319549560547,18.95030990600586
2002-12-12,21.295000076293945,21.0,21.25,21.110000610351562,858400.0,17.44631004333496,17.939141845703126,18.728465919494628,19.438440284729005,18.961311917304993
2002-12-13,21.100000381469727,20.649999618530273,21.100000381469727,20.684999465942383,1463400.0,17.095067977905273,17.892310460408527,18.68027515411377,19.414563407897948,18.97055771827698
2002-12-16,21.059999465942383,20.559999465942383,20.559999465942383,21.05500030517578,1469400.0,17.40085220336914,17.854569498697916,18.67543418884277,19.388671550750733,18.981229419708253
2002-12-17,21.125,20.604999542236328,20.93000030517578,20.639999389648438,1689200.0,17.057870864868164,17.77770970662435,18.64730457305908,19.36025716781616,18.986498365402223
2002-12-18,20.545000076293945,19.899999618530273,20.399999618530273,20.104999542236328,4249200.0,16.6157169342041,17.696166483561196,18.599103736877442,19.32024517059326,18.98918568611145
2002-12-19,20.34000015258789,20.0049991607666,20.110000610351562,20.09000015258789,1557200.0,16.60332679748535,17.57550506591797,18.553049278259277,19.282171363830567,18.993212027549745
2002-12-20,21.420000076293945,20.094999313354492,20.139999389648438,21.25,3078800.0,17.56201171875,17.533632278442383,18.519481163024903,19.25323070526123,18.999270997047425
2002-12-23,21.55500030517578,20.760000228881836,21.100000381469727,20.90999984741211,2026000.0,17.281024932861328,17.470547739664713,18.47046890258789,19.229110050201417,19.00532606601715
2002-12-24,21.260000228881836,20.850000381469727,20.850000381469727,20.975000381469727,401400.0,17.334732055664062,17.41765480041504,18.419063110351562,19.206227588653565,19.011835112571717
2002-12-26,21.209999084472656,20.625,20.75,20.94499969482422,661000.0,17.3099365234375,17.364486312866212,18.35741943359375,19.18503553390503,19.017725682258607
2002-12-27,21.114999771118164,20.799999237060547,20.975000381469727,20.815000534057617,738000.0,17.202503204345703,17.319583129882812,18.295443534851074,19.163841381073,19.02112186908722
2002-12-30,20.799999237060547,20.31999969482422,20.774999618530273,20.475000381469727,2296600.0,16.921510696411133,17.238040033976237,18.224380226135253,19.13534194946289,19.02331910610199
2002-12-31,20.940000534057617,20.2549991607666,20.350000381469727,20.645000457763672,1101400.0,17.062007904052734,17.200023778279622,18.165208358764648,19.104123306274413,19.026630883216857
2003-01-02,21.850000381469727,20.739999771118164,20.75,21.850000381469727,2173600.0,18.057876586914062,17.232806650797524,18.114478187561033,19.08286334991455,19.032923531532287
2003-01-03,21.975000381469727,21.559999465942383,21.75,21.889999389648438,1107000.0,18.09092903137207,17.269445164998373,18.0625101852417,19.062469959259033,19.041215109825135
2003-01-06,22.05500030517578,21.424999237060547,21.625,21.440000534057617,1844200.0,17.719032287597656,17.287626647949217,18.025477828979493,19.042151927947998,19.049316000938415
2003-01-07,21.43000030517578,20.940000534057617,21.40999984741211,21.270000457763672,2003200.0,17.578536987304688,17.319857915242512,17.997276496887206,19.013665237426757,19.056858630180358
2003-01-08,21.30500030517578,20.760000228881836,21.274999618530273,20.924999237060547,1060400.0,17.293405532836914,17.312694803873697,17.966427116394044,18.98232723236084,19.063758497238158
2003-01-09,20.950000762939453,20.30500030517578,20.950000762939453,20.31999969482422,3568400.0,16.79340934753418,17.295064036051432,17.93160461425781,18.946257553100587,19.067169427871704
2003-01-10,20.239999771118164,19.75,19.799999237060547,20.125,4627600.0,16.632251739501953,17.296166356404623,17.89108211517334,18.907420463562012,19.068456020355224
2003-01-13,21.350000381469727,20.674999237060547,21.0,20.905000686645508,3037600.0,17.27688980102539,17.341070556640624,17.85461868286133,18.87057155609131,19.07016387939453
2003-01-14,21.114999771118164,20.625,20.725000381469727,20.934999465942383,1857600.0,17.301679611206055,17.323715082804362,17.81179862976074,18.833392639160156,19.072572555541992
2003-01-15,20.96500015258789,20.625,20.875,20.940000534057617,1554000.0,17.305814743041992,17.325367736816407,17.76963924407959,18.800424365997316,19.074528036117552
2003-01-16,21.424999237060547,20.885000228881836,21.0,21.2549991607666,1521000.0,17.566133499145508,17.34079449971517,17.737722091674804,18.77253604888916,19.078712253570558
2003-01-17,21.274999618530273,21.0049991607666,21.2549991607666,21.149999618530273,1273400.0,17.47935676574707,17.352089182535806,17.700684471130373,18.746752090454102,19.082627401351928
2003-01-21,21.325000762939453,21.03499984741211,21.149999618530273,21.100000381469727,1896000.0,17.43804359436035,17.36779187520345,17.665792808532714,18.72154571533203,19.08555312156677
2003-01-22,21.100000381469727,20.790000915527344,21.100000381469727,20.905000686645508,1817000.0,17.27688980102539,17.39148381551107,17.635356063842774,18.69204454421997,19.08777603149414
2003-01-23,21.25,20.924999237060547,20.950000762939453,21.110000610351562,1382200.0,17.44631004333496,17.417103958129882,17.61177532196045,18.66502191543579,19.090124940872194
2003-01-24,21.125,20.440000534057617,21.110000610351562,20.5,1530600.0,16.942169189453125,17.34272346496582,17.589917755126955,18.634980640411378,19.09013854980469
2003-01-27,20.815000534057617,19.940000534057617,20.235000610351562,20.3799991607666,1676600.0,16.842994689941406,17.259527842203777,17.557407951354982,18.60303943634033,19.089367895126344
2003-01-28,20.684999465942383,20.18000030517578,20.450000762939453,20.684999465942383,1967400.0,17.095067977905273,17.217930221557616,17.53786533355713,18.57180269241333,19.090249004364015
2003-01-29,20.825000762939453,20.325000762939453,20.5,20.700000762939453,1082000.0,17.107452392578125,17.18652458190918,17.511965522766115,18.541226444244383,19.09290207862854
2003-01-30,20.68000030517578,20.46500015258789,20.600000381469727,20.5049991607666,984800.0,16.946304321289062,17.163384501139323,17.492006912231446,18.508708477020264,19.093163003921507
2003-01-31,20.9950008392334,20.459999084472656,20.5,20.940000534057617,844600.0,17.305814743041992,17.197544860839844,17.48498222351074,18.47718494415283,19.096292848587037
2003-02-03,21.55500030517578,20.940000534057617,21.024999618530273,21.450000762939453,2085000.0,17.727293014526367,17.27054761250814,17.478370552062987,18.44933961868286,19.100335083007813
2003-02-04,21.354999542236328,20.770000457763672,21.350000381469727,20.9950008392334,2084400.0,17.351259231567383,17.275505574544272,17.462172088623046,18.417857723236082,19.102002725601196
2003-02-05,21.844999313354492,21.125,21.25,21.524999618530273,2653400.0,17.789283752441406,17.308012517293296,17.462006988525392,18.394058494567872,19.106251907348632
2003-02-06,21.489999771118164,21.174999237060547,21.350000381469727,21.350000381469727,1009200.0,17.6446533203125,17.330601755777995,17.455560722351073,18.369308280944825,19.109798583984375
2003-02-07,21.4950008392334,21.040000915527344,21.469999313354492,21.165000915527344,729600.0,17.491758346557617,17.325643412272136,17.441180534362793,18.33885986328125,19.10994366645813
2003-02-10,21.235000610351562,20.969999313354492,21.165000915527344,21.125,1090800.0,17.458703994750977,17.324266560872395,17.433577308654787,18.310929260253907,19.10802800178528
2003-02-11,21.239999771118164,20.795000076293945,21.149999618530273,20.8799991607666,798400.0,17.2562198638916,17.312144978841147,17.410436744689942,18.2803133392334,19.104996919631958
2003-02-12,21.15999984741211,20.635000228881836,20.899999618530273,20.645000457763672,515400.0,17.062007904052734,17.297819519042967,17.38787483215332,18.254112319946287,19.101509857177735
2003-02-13,20.81999969482422,20.454999923706055,20.645000457763672,20.65999984741211,776600.0,17.07439613342285,17.273025258382162,17.36481689453125,18.225806064605713,19.097095823287965
2003-02-14,21.235000610351562,20.610000610351562,20.670000076293945,21.235000610351562,953600.0,17.54961395263672,17.313521575927734,17.3532466506958,18.19973400115967,19.09225591659546
2003-02-18,21.559999465942383,21.010000228881836,21.125,21.43000030517578,749000.0,17.72954559326172,17.372624969482423,17.345688285827638,18.1834281539917,19.08757396697998
2003-02-19,21.579999923706055,21.25,21.43000030517578,21.469999313354492,666800.0,17.762645721435547,17.41713015238444,17.343420181274414,18.16377944946289,19.084149465560913
2003-02-20,21.510000228881836,21.030000686645508,21.485000610351562,21.059999465942383,1096600.0,17.423444747924805,17.43819630940755,17.328995933532713,18.136775932312013,19.074063720703126
2003-02-21,21.875,21.024999618530273,21.09000015258789,21.71500015258789,1127800.0,17.965343475341797,17.506132253011067,17.33565776824951,18.11498498916626,19.067140731811524
2003-02-24,21.604999542236328,21.219999313354492,21.604999542236328,21.25,1225600.0,17.580636978149414,17.524453735351564,17.33594783782959,18.090585346221925,19.055512838363647
2003-02-25,21.395000457763672,20.635000228881836,21.200000762939453,21.350000381469727,1382800.0,17.663360595703125,17.52019157409668,17.338388023376464,18.062926273345948,19.042815217971803
2003-02-26,21.479999542236328,21.15999984741211,21.350000381469727,21.295000076293945,707200.0,17.617862701416016,17.537965138753254,17.341819076538087,18.035142498016356,19.03024028778076
2003-02-27,21.9950008392334,21.264999389648438,21.350000381469727,21.889999389648438,1048800.0,18.110116958618164,17.55935401916504,17.362120056152342,18.021197605133057,19.02125979423523
2003-02-28,22.25,21.844999313354492,21.889999389648438,22.049999237060547,770000.0,18.242494583129883,17.599210103352863,17.37895290374756,18.027193546295166,19.012570333480834
2003-03-03,22.639999389648438,22.084999084472656,22.104999542236328,22.155000686645508,855800.0,18.329360961914062,17.65505027770996,17.404382705688477,18.02584363937378,19.000668601989744
2003-03-04,22.364999771118164,21.875,22.19499969482422,21.875,750200.0,18.09770965576172,17.697650655110678,17.43402256011963,18.016563148498534,18.98743335723877
2003-03-05,22.15999984741211,21.829999923706055,21.8799991607666,22.104999542236328,754600.0,18.28799057006836,17.766435368855795,17.46771583557129,18.010382556915282,18.97576810836792
2003-03-06,22.06999969482422,21.719999313354492,21.850000381469727,21.969999313354492,1002600.0,18.17630958557129,17.840722147623698,17.480001792907714,17.99974147796631,18.964884824752808
2003-03-07,22.325000762939453,21.670000076293945,21.920000076293945,22.290000915527344,1033800.0,18.44105339050293,17.931832631429035,17.50320236206055,17.98683563232422,18.955613918304444
2003-03-10,22.235000610351562,21.8799991607666,22.209999084472656,21.885000228881836,694600.0,18.105979919433594,17.96892369588216,17.518627319335938,17.96884521484375,18.944647064208983
2003-03-11,21.924999237060547,21.479999542236328,21.885000228881836,21.5049991607666,790800.0,17.791595458984375,17.973060353597006,17.528260498046876,17.942839965820312,18.931881427764893
2003-03-12,22.25,21.5049991607666,21.5049991607666,22.2450008392334,1859000.0,18.403820037841797,18.01580530802409,17.552286834716796,17.923865184783935,18.922960510253905
2003-03-13,22.6200008392334,22.040000915527344,22.475000381469727,22.549999237060547,800400.0,18.656152725219727,18.09798583984375,17.58697967529297,17.905679950714113,18.91530125617981
2003-03-14,23.104999542236328,22.44499969482422,22.55500030517578,23.104999542236328,1661400.0,19.115320205688477,18.174650955200196,17.628045921325683,17.896627140045165,18.91237112045288
2003-03-17,23.84000015258789,22.950000762939453,23.049999237060547,23.700000762939453,2453800.0,19.607576370239258,18.309780248006184,17.65903991699219,17.886759052276613,18.912665252685546
2003-03-18,23.7450008392334,23.44499969482422,23.600000381469727,23.625,1370400.0,19.545534133911133,18.43525848388672,17.688132019042968,17.875321102142333,18.91108200073242
2003-03-19,23.975000381469727,23.704999923706055,23.725000381469727,23.975000381469727,1098600.0,19.835092544555664,18.583073806762695,17.730453224182128,17.87796552658081,18.911833238601684
2003-03-20,24.235000610351562,23.625,23.885000228881836,24.225000381469727,1011600.0,20.04192352294922,18.71186091105143,17.77972095489502,17.888498725891115,18.913061866760255
2003-03-21,24.850000381469727,24.264999389648438,24.399999618530273,24.600000381469727,1338200.0,20.352169036865234,18.85250587463379,17.840896224975587,17.903661670684816,18.915573644638062
2003-03-24,23.96500015258789,23.635000228881836,23.75,23.729999542236328,1402000.0,19.632402420043945,18.93937530517578,17.897676086425783,17.9146403503418,18.915785694122313
2003-03-25,24.059999465942383,23.549999237060547,23.729999542236328,23.635000228881836,1792600.0,19.55380630493164,19.036448415120443,17.956107177734374,17.923594646453857,18.916223402023316
2003-03-26,23.639999389648438,22.950000762939453,23.639999389648438,23.290000915527344,2814000.0,19.26837730407715,19.10180753072103,17.99593692779541,17.92527780532837,18.91482153892517
2003-03-27,23.19499969482422,22.735000610351562,23.0,23.045000076293945,2227400.0,19.0656795501709,19.161098861694335,18.031216926574707,17.921507778167726,18.911911306381224
