Date,High,Low,Open,Close,Volume,Adj Close,PSX-15ma,PSX-50ma,PSX-100ma,PSX-200ma
2012-09-21,47.09000015258789,46.040000915527344,46.040000915527344,46.81999969482422,5960500.0,38.397640228271484,36.81975529988607,33.44432430267334,29.850954189300538,29.7119810874002
2012-09-24,46.91999816894531,46.2599983215332,46.689998626708984,46.7400016784668,2453800.0,38.33204650878906,37.07891057332357,33.64096038818359,29.97325351715088,29.786938178020975
2012-09-25,47.29999923706055,45.959999084472656,47.0,45.97999954223633,2912200.0,37.70875930786133,37.27409744262695,33.80620655059815,30.09429573059082,29.855229739485114
2012-09-26,46.33000183105469,45.22999954223633,45.689998626708984,45.529998779296875,3626000.0,37.33970642089844,37.48131281534831,33.954446716308595,30.221680393218993,29.919199625651043
2012-09-27,46.7400016784668,45.68000030517578,45.79999923706055,46.529998779296875,3180100.0,38.15981674194336,37.65134963989258,34.11240036010742,30.363873233795164,29.989035363924707
2012-09-28,46.529998779296875,46.02000045776367,46.43000030517578,46.369998931884766,3253700.0,38.028602600097656,37.7667121887207,34.289052658081054,30.498636207580567,30.056594752463972
2012-10-01,47.02000045776367,46.2599983215332,46.599998474121094,46.560001373291016,2785500.0,38.18441390991211,37.87715301513672,34.47341381072998,30.61546226501465,30.124326578776042
2012-10-02,46.959999084472656,46.27000045776367,46.68000030517578,46.41999816894531,2911900.0,38.069602966308594,37.92253189086914,34.66039936065674,30.73122184753418,30.189990019995317
2012-10-03,46.40999984741211,45.0,46.27000045776367,45.15999984741211,5392000.0,37.0362663269043,37.861297098795575,34.82327377319336,30.841950054168702,30.24610703890441
2012-10-04,45.65999984741211,45.08000183105469,45.59000015258789,45.38999938964844,6196000.0,37.224891662597656,37.792954762776695,34.98713230133057,30.958724517822265,30.302845125275898
2012-10-05,47.68000030517578,45.7599983215332,45.869998931884766,46.02000045776367,7658200.0,37.74155807495117,37.75413538614909,35.152138748168944,31.077810764312744,30.362834745837795
2012-10-08,46.56999969482422,45.560001373291016,45.959999084472656,45.93000030517578,3414600.0,37.66775131225586,37.742654164632164,35.306483840942384,31.192651481628417,30.42127407836914
2012-10-09,46.75,46.060001373291016,46.15999984741211,46.09000015258789,3667800.0,37.7989616394043,37.773817698160805,35.444918632507324,31.315656070709228,30.479827154250373
2012-10-10,46.33000183105469,44.689998626708984,46.02000045776367,45.150001525878906,5564600.0,37.02806091308594,37.75085423787435,35.56875541687012,31.429972839355468,30.531388049989236
2012-10-11,45.650001525878906,44.56999969482422,45.380001068115234,44.599998474121094,4600600.0,36.78065490722656,37.69991556803385,35.67665470123291,31.53520845413208,30.5802104473114
2012-10-12,44.619998931884766,42.45000076293945,44.33000183105469,43.91999816894531,6634300.0,36.21987533569336,37.55473124186198,35.77284629821777,31.639404125213623,30.62392877977948
2012-10-15,44.43000030517578,43.40999984741211,43.849998474121094,44.380001068115234,2722000.0,36.59922409057617,37.43920974731445,35.85415397644043,31.749187812805175,30.66989258986253
2012-10-16,46.790000915527344,44.599998474121094,44.77000045776367,46.4900016784668,5742000.0,38.33930206298828,37.48124593098958,35.96370231628418,31.87865619659424,30.728437700344404
2012-10-17,47.220001220703125,46.310001373291016,46.54999923706055,46.650001525878906,2842000.0,38.471248626708984,37.55668207804362,36.08080993652344,32.00805736541748,30.787095358877473
2012-10-18,46.630001068115234,45.38999938964844,46.619998931884766,45.560001373291016,3402300.0,37.572349548339844,37.51751759847005,36.17370681762695,32.13083507537842,30.83811230767042
2012-10-19,46.09000015258789,44.54999923706055,45.529998779296875,44.63999938964844,3002400.0,36.81364822387695,37.43652064005534,36.248641357421874,32.25067525863648,30.882705859283902
2012-10-22,45.72999954223633,44.72999954223633,44.72999954223633,45.58000183105469,3421700.0,37.588844299316406,37.39681599934896,36.344328536987305,32.38161167144776,30.932380958839698
2012-10-23,45.08000183105469,43.93000030517578,44.90999984741211,44.91999816894531,4079100.0,37.044551849365234,37.3284792582194,36.42666946411133,32.50800243377685,30.97732339185827
2012-10-24,45.650001525878906,44.65999984741211,45.0,44.779998779296875,3478700.0,36.929100036621094,37.32133483886719,36.51030990600586,32.63641984939575,31.020767017002523
2012-10-25,45.45000076293945,44.54999923706055,45.13999938964844,45.029998779296875,2903900.0,37.13527297973633,37.31536026000977,36.59102066040039,32.76388097763061,31.06507503122523
2012-10-26,47.619998931884766,44.81999969482422,45.56999969482422,47.5,6123800.0,39.1722297668457,37.41073837280273,36.69902091979981,32.89841583251953,31.123399885438328
2012-10-31,48.400001525878906,46.63999938964844,47.81999969482422,47.15999984741211,4791200.0,38.89183807373047,37.49234415690104,36.7753337097168,33.02769975662231,31.178888729640416
2012-11-01,47.650001525878906,46.38999938964844,47.0,47.380001068115234,4291500.0,39.07326126098633,37.57729746500651,36.85035446166992,33.15643241882324,31.234877187309536
2012-11-02,48.150001525878906,46.06999969482422,48.0099983215332,46.209999084472656,2826000.0,38.10838317871094,37.64931894938151,36.93100875854492,33.27160099029541,31.283282159079967
2012-11-05,47.900001525878906,46.22999954223633,46.22999954223633,47.7599983215332,3024100.0,39.38664245605469,37.82305145263672,37.03837677001953,33.392292442321775,31.339949014303567
2012-11-06,51.0,47.86000061035156,48.0,50.040000915527344,8220800.0,41.26691436767578,38.15952072143555,37.185810317993166,33.53765956878662,31.408886273701984
2012-11-07,50.08000183105469,48.75,49.22999954223633,49.459999084472656,6708500.0,40.78860092163086,38.438812510172525,37.323185501098635,33.67204441070557,31.47357396092908
2012-11-08,49.970001220703125,48.939998626708984,49.34000015258789,49.0,3699100.0,40.40925598144531,38.57680943806966,37.45773063659668,33.79146072387695,31.534777262439466
2012-11-09,48.560001373291016,47.16999816894531,48.11000061035156,47.40999984741211,5424200.0,39.09801483154297,38.61859385172526,37.551453018188475,33.90624792098999,31.586227858147655
2012-11-12,48.11000061035156,47.279998779296875,47.43000030517578,47.349998474121094,2699200.0,39.04852294921875,38.71700541178385,37.643857421875,34.020540199279786,31.63664877092516
2012-11-13,47.7599983215332,46.560001373291016,47.0,46.86000061035156,3129100.0,38.644439697265625,38.83905817667643,37.71997886657715,34.12426607131958,31.68368092479322
2012-11-14,47.459999084472656,45.709999084472656,47.16999816894531,45.7599983215332,3542400.0,37.737281799316406,38.84895401000976,37.785830154418946,34.22854553222656,31.724038263956707
2012-11-15,46.189998626708984,44.939998626708984,45.529998779296875,45.34000015258789,3805000.0,37.39091491699219,38.8720448811849,37.838029327392576,34.32381462097168,31.761567248413893
2012-11-16,45.91999816894531,44.95000076293945,45.560001373291016,45.77000045776367,4591900.0,37.745540618896484,38.926474253336586,37.908310623168944,34.43315240859985,31.800935494272334
2012-11-19,48.25,46.380001068115234,46.400001525878906,48.119998931884766,4339700.0,39.68351745605469,39.09635721842448,37.98979568481445,34.56423545837402,31.852455637813392
2012-11-20,49.06999969482422,47.869998931884766,48.189998626708984,49.060001373291016,3492900.0,40.45872497558594,39.18212356567383,38.07300689697266,34.70869884490967,31.908340503643085
2012-11-21,49.650001525878906,48.84000015258789,49.31999969482422,49.38999938964844,3805700.0,40.73086929321289,39.304725646972656,38.15706825256348,34.85245777130127,31.965260044220955
2012-11-23,50.0,49.40999984741211,49.58000183105469,49.81999969482422,1698700.0,41.085479736328125,39.438873545328775,38.23099945068359,34.99217681884765,32.02372299096523
2012-11-26,49.97999954223633,49.06999969482422,49.54999923706055,49.560001373291016,2943300.0,40.87106704711914,39.62305246988932,38.28932502746582,35.12355251312256,32.080075500877044
2012-11-27,50.41999816894531,49.0099983215332,49.5099983215332,50.060001373291016,4638900.0,41.283409118652344,39.74950358072917,38.34999267578125,35.25709398269653,32.138324447824985
2012-11-28,51.27000045776367,49.25,49.65999984741211,51.0,5404800.0,42.05860137939453,39.80228271484375,38.424687728881835,35.401976432800296,32.20071612663989
2012-11-29,51.65999984741211,50.83000183105469,51.20000076293945,51.560001373291016,3951100.0,42.52042007446289,39.917737325032554,38.5182967376709,35.55498458862305,32.265214276313785
2012-11-30,52.529998779296875,51.45000076293945,51.68000030517578,52.369998931884766,5323100.0,43.18840026855469,40.103013610839845,38.6354345703125,35.71565134048462,32.33306015204199
2012-12-03,52.7599983215332,51.02000045776367,52.650001525878906,51.560001373291016,5670000.0,42.52042007446289,40.33117396036784,38.738392715454104,35.87428770065308,32.395945089834704
2012-12-04,52.2400016784668,51.47999954223633,51.47999954223633,51.560001373291016,3726600.0,42.52042007446289,40.56263376871745,38.83790641784668,36.026398544311526,32.45805843329868
2012-12-05,51.95000076293945,50.27000045776367,51.45000076293945,50.689998626708984,3332400.0,41.802947998046875,40.77320098876953,38.90601257324219,36.175168437957765,32.515039467230075
2012-12-06,51.209999084472656,50.29999923706055,50.689998626708984,50.970001220703125,3405700.0,42.03385543823242,41.05963923136393,38.980048751831056,36.310504570007325,32.572729260993725
2012-12-07,52.75,51.060001373291016,51.189998626708984,52.34000015258789,4854900.0,43.163673400878906,41.44448979695638,39.089147033691404,36.447676792144776,32.63653012930629
