Date,High,Low,Open,Close,Volume,Adj Close,DE-15ma,DE-50ma,DE-100ma,DE-200ma
2000-04-19,19.96875,18.9375,19.8125,19.28125,1148200.0,12.78024959564209,13.18761297861735,12.538824253082275,13.265588283538818,13.265588283538818
2000-04-20,19.5625,18.96875,19.0,19.4375,1155000.0,12.883813858032227,13.183470026652019,12.532949180603028,13.260630174116654,13.260630174116654
2000-04-24,19.6875,18.9375,18.9375,19.40625,1533800.0,12.863105773925781,13.201421928405761,12.543131923675537,13.25553370744754,13.25553370744754
2000-04-25,20.625,19.3125,19.46875,20.46875,1887000.0,13.567354202270508,13.246991284688313,12.576047420501709,13.259480802318718,13.259480802318718
2000-04-26,20.4375,20.03125,20.4375,20.0625,908200.0,13.298076629638672,13.245609792073568,12.58504638671875,13.259963250160217,13.259963250160217
2000-04-27,20.65625,19.9375,20.0,20.4375,1745800.0,13.546648979187012,13.258038202921549,12.589545478820801,13.263502580148202,13.263502580148202
2000-04-28,20.4375,19.96875,20.1875,20.1875,1451600.0,13.380943298339844,13.266323725382486,12.598142795562744,13.264934784028588,13.264934784028588
2000-05-01,20.21875,19.625,19.75,20.21875,1827400.0,13.401650428771973,13.298084259033203,12.603859882354737,13.26658196047128,13.26658196047128
2000-05-02,21.0,20.21875,20.4375,20.34375,1803600.0,13.484506607055664,13.32984504699707,12.619881801605224,13.269176301502046,13.269176301502046
2000-05-03,20.4375,19.96875,20.375,20.28125,1219600.0,13.443087577819824,13.335369364420574,12.625192203521728,13.27122231651755,13.27122231651755
2000-05-04,20.125,19.75,20.125,19.96875,2078400.0,13.235945701599121,13.280133247375488,12.636242904663085,13.270812123320823,13.270812123320823
2000-05-05,19.875,19.4375,19.875,19.6875,1786400.0,13.04952621459961,13.233182843526205,12.653448371887206,13.268268607128626,13.268268607128626
2000-05-08,20.46875,19.59375,19.75,20.125,1469800.0,13.339508056640625,13.233182843526205,12.676865329742432,13.269078146327626,13.269078146327626
2000-05-09,20.8125,20.0,20.1875,20.03125,1664000.0,13.277374267578125,13.251134808858236,12.699039611816406,13.269171361173138,13.269171361173138
2000-05-10,20.875,19.96875,20.0,20.875,1814000.0,13.83663558959961,13.292561785380046,12.740223217010499,13.275476519266764,13.275476519266764
2000-05-11,21.4375,20.40625,21.375,20.75,5960200.0,13.753782272338867,13.357463963826497,12.771513805389404,13.280732626443381,13.280732626443381
2000-05-12,22.1875,21.1875,21.28125,22.03125,4789800.0,14.60303783416748,13.472078895568847,12.835849742889405,13.295105509136034,13.295105509136034
2000-05-15,22.46875,22.15625,22.15625,22.46875,2729800.0,14.893033027648926,13.607407379150391,12.903926620483398,13.31228752546413,13.31228752546413
2000-05-16,24.125,23.1875,23.8125,23.28125,7587000.0,15.431581497192383,13.731689198811848,12.987304286956787,13.33483320601443,13.33483320601443
2000-05-17,23.59375,22.8125,23.0625,23.28125,4932800.0,15.431581497192383,13.873922856648763,13.095801658630371,13.356904240658409,13.356904240658409
2000-05-18,23.78125,22.96875,23.5,23.15625,4023800.0,15.348724365234375,13.994061215718586,13.170521392822266,13.377652366956076,13.377652366956076
2000-05-19,23.65625,22.5625,22.5625,23.40625,2424200.0,15.514427185058594,14.13629347483317,13.245672760009766,13.399680973328266,13.399680973328266
2000-05-22,24.8125,23.25,23.4375,24.78125,5611000.0,16.425830841064453,14.337905502319336,13.34028741836548,13.430560053611288,13.430560053611288
2000-05-23,24.625,23.15625,24.5,23.65625,5675600.0,15.680136680603027,14.484280840555828,13.42122371673584,13.453283049843527,13.453283049843527
2000-05-24,23.71875,23.28125,23.65625,23.5625,2965600.0,15.618009567260742,14.629275639851889,13.505859088897704,13.4749303150177,13.4749303150177
2000-05-25,24.25,23.625,23.625,23.96875,2782400.0,15.887272834777832,14.806030782063802,13.576525173187257,13.492556009292603,13.498814894421265
2000-05-26,23.4375,21.9375,22.75,22.34375,4164400.0,14.810171127319336,14.92340710957845,13.612471656799316,13.499616584777833,13.51167132807713
2000-05-30,22.90625,22.375,22.375,22.625,2494200.0,14.996591567993164,15.03387934366862,13.660794315338135,13.50524697303772,13.526088029435538
2000-05-31,21.875,20.75,21.8125,20.78125,4146800.0,13.774496078491211,15.067020797729493,13.68385145187378,13.491244039535523,13.528476568368765
2000-06-01,21.625,20.875,21.1875,21.4375,2928800.0,14.209480285644531,15.091877110799153,13.71396104812622,13.48179672241211,13.534962318057106
2000-06-02,21.4375,21.0,21.1875,21.0,2313800.0,13.919489860534668,15.10292428334554,13.740741672515869,13.466361112594605,13.538589936382365
2000-06-05,21.1875,20.875,21.1875,20.96875,1296800.0,13.898783683776855,15.055974006652832,13.76299015045166,13.45071844100952,13.541956233086987
2000-06-06,21.90625,21.28125,21.3125,21.90625,2855400.0,14.520184516906738,15.03111743927002,13.800549221038818,13.44417239189148,13.551013902381614
2000-06-07,21.96875,21.34375,21.90625,21.53125,1596200.0,14.271620750427246,14.953786722819011,13.838078670501709,13.434523010253907,13.557624974382033
2000-06-08,21.75,21.03125,21.6875,21.125,1662600.0,14.002346992492676,14.858504422505696,13.87516429901123,13.416003828048707,13.561667901819403
2000-06-09,21.3125,20.5,21.1875,20.75,915800.0,13.753782272338867,14.752174949645996,13.903334732055663,13.39829348564148,13.563398661914173
2000-06-12,21.0625,20.65625,20.8125,20.859375,1122800.0,13.826281547546387,14.639631907145182,13.920941200256348,13.383778839111327,13.565745830535889
2000-06-13,20.59375,20.03125,20.59375,20.15625,1985800.0,13.360222816467285,14.435258038838704,13.936269111633301,13.367280378341675,13.563927042800769
2000-06-14,21.6875,20.09375,20.1875,21.46875,3178600.0,14.230193138122559,14.338595136006672,13.963196697235107,13.36401138305664,13.569771482233415
2000-06-15,21.9375,20.96875,21.9375,21.0625,2509000.0,13.960915565490723,14.228122202555339,13.976039028167724,13.35578465461731,13.573172735131305
2000-06-16,21.0625,20.40625,21.0625,20.6875,2383600.0,13.712352752685547,14.083127530415853,13.98308162689209,13.346307668685913,13.574372562868842
2000-06-19,20.5625,19.53125,20.5625,20.09375,2886600.0,13.318799018859863,13.983702723185221,13.984324398040771,13.329189043045044,13.572188173603807
2000-06-20,20.09375,19.34375,20.0625,19.59375,2763400.0,12.98737907409668,13.849755223592123,13.98556713104248,13.30813853263855,13.56723216428595
2000-06-21,19.6875,18.9375,19.3125,19.625,2722400.0,13.008094787597656,13.798661804199218,13.98556713104248,13.290795412063598,13.562533530868402
2000-06-22,19.6875,18.46875,19.5625,18.53125,3183600.0,12.283124923706055,13.67023811340332,13.964025173187256,13.269702939987182,13.551871792475383
2000-06-23,18.9375,18.625,18.8125,18.84375,2080000.0,12.490253448486328,13.57495568593343,13.932540493011475,13.253770275115967,13.543098087153158
2000-06-26,19.125,18.6875,19.0625,18.75,1769000.0,12.428112983703613,13.476910972595215,13.906027107238769,13.237627954483033,13.533958864993737
2000-06-27,19.5625,18.6875,18.875,19.5625,3539800.0,12.966665267944336,13.373343022664388,13.898570251464843,13.23140091896057,13.529346721928293
2000-06-28,19.875,18.9375,19.4375,19.390625,3605800.0,12.925426483154297,13.283596738179524,13.896916885375976,13.2259969329834,13.524476397422053
2000-06-29,19.1875,18.25,19.1875,18.4375,3565200.0,12.290085792541504,13.169445991516113,13.878413982391358,13.212798233032226,13.514601272583008
2000-06-30,18.84375,18.15625,18.65625,18.5,3062200.0,12.33174991607666,13.074643834431965,13.869443988800048,13.204134120941163,13.505213563404386
2000-07-03,19.28125,18.40625,18.53125,19.25,2019400.0,12.83168888092041,13.0083376566569,13.868401489257813,13.20067533493042,13.49991021944782
2000-07-05,19.6875,18.78125,19.0,19.5625,2000800.0,13.039996147155762,12.986989212036132,13.871939296722411,13.207535610198974,13.496317140758038
2000-07-06,19.78125,19.0,19.5,19.34375,1626400.0,12.894174575805664,12.897921307881672,13.858475704193115,13.217261562347412,13.4916493689367
2000-07-07,19.6875,19.1875,19.5,19.53125,1562400.0,13.019164085388184,12.835137875874837,13.852897453308106,13.218971920013427,13.48801486675556
2000-07-10,19.625,19.125,19.46875,19.3125,1567000.0,12.873345375061035,12.77920405069987,13.839431381225586,13.214488430023193,13.483322733231173
2000-07-11,19.625,18.84375,18.875,19.28125,2183800.0,12.852516174316406,12.748118527730306,13.828862838745117,13.21350281715393,13.478543895663638
2000-07-12,19.46875,18.9375,19.25,19.3125,1204200.0,12.873345375061035,12.74051628112793,13.818296737670899,13.211078310012818,13.473993530847077
2000-07-13,20.25,19.46875,19.5,19.9375,2002000.0,13.289957046508789,12.759307098388671,13.814405746459961,13.217143774032593,13.472620124247536
2000-07-14,19.96875,19.53125,19.8125,19.8125,1251000.0,13.20664119720459,12.82087484995524,13.809676818847656,13.217434511184692,13.470649909973144
2000-07-17,20.46875,19.71875,19.75,20.46875,1585600.0,13.644082069396973,12.89779675801595,13.817839546203613,13.22704122543335,13.471925146439496
2000-07-18,20.6875,20.15625,20.5625,20.1875,2284200.0,13.456603050231934,12.966362762451173,13.82598108291626,13.239714727401733,13.471813306321193
2000-07-19,20.21875,18.8125,20.125,19.46875,3121200.0,12.977500915527344,12.967085138956707,13.818740940093994,13.247803134918213,13.468231332474861
2000-07-20,20.0625,19.375,19.46875,19.8125,1202200.0,13.20664119720459,12.985832786560058,13.817326278686524,13.258182945251464,13.46634938905565
2000-07-21,20.15625,19.84375,19.9375,19.9375,1354400.0,13.289957046508789,13.052490870157877,13.806392707824706,13.273307962417602,13.465089443751744
2000-07-24,19.9375,19.5,19.9375,19.625,897000.0,13.08165454864502,13.102484512329102,13.79295015335083,13.282231979370117,13.462370047332547
2000-07-25,19.65625,19.3125,19.65625,19.375,704200.0,12.915013313293457,13.108039474487304,13.75918966293335,13.297519702911377,13.458515422444949
2000-07-26,18.96875,18.71875,18.9375,18.78125,1136400.0,12.519227027893066,13.073321533203124,13.711713542938233,13.307820081710815,13.451946972133396
2000-07-27,19.40625,18.8125,18.8125,19.21875,1085800.0,12.810856819152832,13.067767016092937,13.659299049377442,13.323301668167113,13.447494957182142
2000-07-28,19.21875,18.875,19.09375,18.9375,792600.0,12.623380661010742,13.041381454467773,13.603135032653809,13.349468345642089,13.441811410311995
2000-07-31,19.34375,18.90625,18.90625,19.28125,1092400.0,12.852516174316406,13.039992841084798,13.55321086883545,13.361866130828858,13.437775141572299
2000-08-01,19.46875,19.1875,19.34375,19.28125,1422000.0,12.852516174316406,13.039992841084798,13.499972648620606,13.372822704315185,13.433793788053551
2000-08-02,19.4375,18.78125,19.28125,18.84375,2050200.0,12.560885429382324,13.01916217803955,13.422673740386962,13.381480579376221,13.42789575860307
2000-08-03,18.875,18.40625,18.875,18.5625,1530200.0,12.373409271240234,12.958058993021647,13.356539192199707,13.388881454467773,13.420818668083857
2000-08-04,18.59375,17.875,18.5625,18.03125,2657000.0,12.019290924072266,12.87890230814616,13.284564819335937,13.39521195411682,13.411475149790446
2000-08-07,18.8125,17.375,17.75,18.75,3989400.0,12.498394012451172,12.802523104349772,13.216787242889405,13.39665620803833,13.40542825484118
2000-08-08,19.34375,18.09375,18.71875,18.6875,2965200.0,12.456730842590332,12.735864957173666,13.169718437194824,13.391095046997071,13.399186824497423
2000-08-09,18.625,18.125,18.5625,18.28125,2479800.0,12.185934066772461,12.68309383392334,13.11350528717041,13.387149801254273,13.391257067910987
2000-08-10,18.5,17.90625,18.15625,18.15625,1221000.0,12.10261058807373,12.609491793314616,13.08006757736206,13.38195951461792,13.382889233626328
2000-08-11,18.8125,18.28125,18.4375,18.5,1829200.0,12.33174991607666,12.545611317952474,13.042512969970703,13.378237009048462,13.376107689642136
2000-08-14,19.09375,18.125,19.0,18.5,2263600.0,12.33174991607666,12.49561767578125,13.010758171081543,13.375749921798706,13.369413088529537
2000-08-15,18.5,16.25,18.4375,16.625,13326200.0,11.081910133361816,12.37341079711914,12.954420700073243,13.358705425262452,13.354843006012546
2000-08-16,17.0625,16.75,16.75,16.9375,7704600.0,11.290214538574219,12.291476631164551,12.889821300506592,13.345185260772706,13.341775737231291
2000-08-17,17.0,16.375,16.9375,16.5,2444000.0,10.99858570098877,12.17065855662028,12.824360599517822,13.331219635009766,13.327038692978194
2000-08-18,16.6875,16.3125,16.5,16.46875,1701800.0,10.977757453918457,12.060950342814127,12.763868808746338,13.319516553878785,13.31235568523407
2000-08-21,16.625,16.375,16.5,16.5625,1846200.0,11.040247917175293,11.94013245900472,12.709598121643067,13.306466426849365,13.298243214625009
2000-08-22,16.8125,16.5,16.5625,16.75,978200.0,11.165234565734863,11.827647018432618,12.656377182006835,13.288659191131591,13.285076494570133
2000-08-23,16.75,16.15625,16.75,16.3125,2251600.0,10.873604774475098,11.715161641438803,12.606644821166991,13.271456966400146,13.270282189538873
2000-08-24,16.6875,16.28125,16.375,16.53125,2024200.0,11.019415855407715,11.624895413716635,12.542429275512696,13.252812986373902,13.256557394818563
2000-08-25,16.9375,16.5,16.53125,16.9375,1652200.0,11.290214538574219,11.576290321350097,12.489015254974365,13.232527141571046,13.244640165386778
2000-08-28,17.09375,16.875,16.9375,17.0,2639600.0,11.331875801086426,11.498522440592447,12.441405715942382,13.212243671417236,13.233117488493402
2000-08-29,17.21875,16.90625,16.90625,17.21875,2444000.0,11.47769546508789,11.433253415425618,12.404583644866943,13.194454021453858,13.222605979371213
2000-08-30,17.21875,16.0625,17.21875,16.1875,3362600.0,10.790279388427734,11.340209770202637,12.360641651153564,13.173104391098022,13.208127844901313
2000-08-31,16.75,16.15625,16.1875,16.46875,3139400.0,10.977757453918457,11.265219561258952,12.32003490447998,13.152801017761231,13.194930386966503
2000-09-01,16.8125,16.34375,16.5625,16.75,1791800.0,11.165234565734863,11.187451871236165,12.297677097320557,13.130851135253906,13.182990999782787
2000-09-05,17.0625,16.3125,16.5,17.03125,2342600.0,11.352707862854004,11.122182401021321,12.27492618560791,13.103733339309692,13.172287589625308
2000-09-06,17.25,16.9375,17.09375,17.0,1970000.0,11.331875801086426,11.13884677886963,12.253001441955567,13.079514274597168,13.161587521087291
2000-09-07,17.0625,16.53125,17.0625,16.9375,1906800.0,11.290214538574219,11.13884677886963,12.219472427368164,13.059021339416503,13.150770336217274
2000-09-08,16.8125,16.4375,16.6875,16.5,1848600.0,10.99858570098877,11.13884677886963,12.180935611724854,13.038926248550416,13.138401459003317
2000-09-11,17.09375,16.5,16.5,17.0625,2455800.0,11.373538970947266,11.165232213338216,12.162604675292968,13.020509328842163,13.12831653050014
2000-09-12,16.96875,16.46875,16.96875,16.625,1739400.0,11.081910133361816,11.168009694417318,12.137607879638672,13.003525934219361,13.11668922142549
2000-09-13,17.1875,16.71875,16.71875,17.1875,1736400.0,11.456863403320312,11.187451616923015,12.11011137008667,12.989256429672242,13.107311674430546
2000-09-14,17.40625,17.03125,17.1875,17.09375,1392800.0,11.394364356994629,11.222168922424316,12.077198734283447,12.97456901550293,13.097688374894389
2000-09-15,16.8125,16.28125,16.75,16.53125,1836200.0,11.019415855407715,11.222168922424316,12.039703559875488,12.949089632034301,13.08607791389167
2000-09-18,16.5,15.9375,16.5,16.375,1845600.0,10.915266036987305,11.197172355651855,11.99762559890747,12.925261526107787,13.074017847908868
2000-09-19,16.15625,15.78125,16.125,16.125,1526200.0,10.748618125915527,11.158288510640462,11.95513105392456,12.897281217575074,13.061170335632662
2000-09-20,16.0,15.6875,16.0,15.71875,2019000.0,10.47782039642334,11.091630172729491,11.907637138366699,12.868249988555908,13.046976105197446
2000-09-21,15.75,15.34375,15.71875,15.53125,2193600.0,10.352835655212402,11.062467257181803,11.857226943969726,12.837761840820313,13.032254026235778
2000-09-22,16.0,15.375,15.5625,15.71875,2046800.0,10.47782039642334,11.029138120015462,11.800984210968018,12.80769497871399,13.018371234769406
2000-09-25,16.0,15.40625,15.6875,16.0,1753000.0,10.665302276611328,10.995809300740559,11.750157432556152,12.779917125701905,13.005651943103688
2000-09-26,16.21875,15.875,15.96875,15.9375,1788400.0,10.623634338378906,10.947204399108887,11.68974847793579,12.753794012069703,12.992845396841727
2000-09-27,16.03125,15.78125,16.0,15.8125,1992200.0,10.613570213317871,10.899317359924316,11.63288782119751,12.729434452056886,12.98012200013839
2000-09-28,16.8125,15.9375,15.9375,16.8125,2158000.0,11.28477954864502,10.89895502726237,11.599033393859862,12.708887166976929,12.971104221141085
2000-09-29,17.0625,16.25,16.6875,16.625,1602400.0,11.158929824829102,10.909644635518392,11.558079166412353,12.687702722549439,12.961515996821973
2000-10-02,16.46875,15.9375,16.21875,16.15625,2666800.0,10.844297409057617,10.87436186472575,11.50916597366333,12.65777934074402,12.950372741096897
2000-10-03,17.5,16.1875,16.25,17.125,1978800.0,11.494538307189941,10.901870409647623,11.477423648834229,12.63518690109253,12.942750571285867
2000-10-04,17.84375,17.03125,17.03125,17.5,1664200.0,11.74624252319336,10.921162350972493,11.454048233032227,12.606618947982788,12.936518758535385
2000-10-05,17.9375,17.21875,17.875,17.25,2138200.0,11.57844066619873,10.933434104919433,11.43523250579834,12.573473024368287,12.929482084481828
