Date,High,Low,Open,Close,Volume,Adj Close,EOG-15ma,EOG-50ma,EOG-100ma,EOG-200ma
2001-04-04,9.892499923706055,9.475000381469727,9.625,9.78499984741211,7132400.0,8.790011405944824,9.553580602010092,10.086898880004883,10.300584983825683,9.205379328727723
2001-04-05,10.104999542236328,9.725000381469727,9.800000190734863,10.082500457763672,8214800.0,9.057263374328613,9.486805852254232,10.061431694030762,10.3020934009552,9.213079388141631
2001-04-06,10.119999885559082,9.787500381469727,10.100000381469727,10.087499618530273,3359200.0,9.061752319335938,9.420180892944336,10.030159111022948,10.303225965499879,9.220731921195984
2001-04-09,10.5,10.274999618530273,10.274999618530273,10.5,2413600.0,9.432310104370117,9.365234184265137,10.008262729644775,10.310167980194091,9.231707091331481
2001-04-10,10.78499984741211,10.505000114440918,10.649999618530273,10.742500305175781,4311600.0,9.650152206420898,9.309389241536458,9.997438125610351,10.316343002319336,9.24293155670166
2001-04-11,10.925000190734863,10.640000343322754,10.925000190734863,10.65999984741211,3938000.0,9.58495807647705,9.288124910990398,9.98926218032837,10.314011573791504,9.254459979534149
2001-04-12,10.875,10.662500381469727,10.72249984741211,10.84000015258789,3683600.0,9.746807098388672,9.296515083312988,9.987736778259277,10.311755819320679,9.266307694911957
2001-04-16,11.212499618530273,10.824999809265137,10.824999809265137,11.15250015258789,3398800.0,10.027792930603027,9.314055633544921,9.994031982421875,10.314133243560791,9.279000403881073
2001-04-17,11.350000381469727,11.0,11.149999618530273,11.327500343322754,5079600.0,10.185144424438477,9.342834536234538,9.99359275817871,10.32116994857788,9.292129893302917
2001-04-18,11.457500457763672,11.100000381469727,11.329999923706055,11.1225004196167,8219600.0,10.000819206237793,9.37564468383789,9.990365409851075,10.322576360702515,9.304722719192505
2001-04-19,11.074999809265137,10.4375,11.0600004196167,10.8149995803833,8235200.0,9.72433090209961,9.396011225382487,9.977745475769042,10.32107765197754,9.316458053588867
2001-04-20,11.024999618530273,10.6875,10.787500381469727,10.925000190734863,3693600.0,9.823235511779785,9.450669352213541,9.961489143371582,10.317201738357545,9.332467529773712
2001-04-23,11.737500190734863,10.975000381469727,11.0,11.725000381469727,9175200.0,10.542556762695312,9.536214510599772,9.965278644561767,10.319958009719848,9.352983536720275
2001-04-24,11.899999618530273,11.5625,11.5625,11.662500381469727,6566400.0,10.48636245727539,9.641519165039062,9.961790752410888,10.32327446937561,9.37181871175766
2001-04-25,11.9975004196167,11.712499618530273,11.875,11.922499656677246,5232000.0,10.720136642456055,9.788908894856771,9.96702075958252,10.334398679733276,9.391402792930602
2001-04-26,12.255000114440918,11.957500457763672,12.149999618530273,11.957500457763672,4258000.0,10.751612663269043,9.91968231201172,9.970230350494385,10.346679277420044,9.408904483318329
2001-04-27,11.9975004196167,11.6875,11.960000038146973,11.824999809265137,4216000.0,10.63247013092041,10.024696095784504,9.971461315155029,10.353280153274536,9.426860353946687
2001-04-30,12.0,11.350000381469727,11.800000190734863,11.59749984741211,5856800.0,10.427915573120117,10.115773646036784,9.97655122756958,10.354329013824463,9.443193628787995
2001-05-01,11.5600004196167,11.25,11.5600004196167,11.362500190734863,7300000.0,10.216617584228516,10.168060811360677,9.974091472625732,10.35312460899353,9.458960912227631
2001-05-02,11.2524995803833,10.602499961853027,11.25,10.609999656677246,9256000.0,9.54000186920166,10.160717455546061,9.95899766921997,10.34164761543274,9.472606406211852
2001-05-03,10.800000190734863,10.287500381469727,10.625,10.52750015258789,6272400.0,9.465824127197266,10.152775192260743,9.947540664672852,10.334337854385376,9.484619722366332
2001-05-04,11.0,10.5625,10.5625,10.907500267028809,6524400.0,9.807499885559082,10.156821378072102,9.945612201690674,10.330024108886718,9.498972063064576
2001-05-07,11.149999618530273,10.887499809265137,11.100000381469727,10.912500381469727,5735200.0,9.812003135681152,10.142435391743978,9.946064510345458,10.32154767036438,9.515519125461578
2001-05-08,11.050000190734863,10.782500267028809,10.9375,11.0,2998000.0,9.890673637390137,10.122804005940756,9.94499101638794,10.312034549713134,9.53351060628891
2001-05-09,11.300000190734863,11.0,11.0,11.300000190734863,3400000.0,10.160418510437012,10.133443959554036,9.948908252716064,10.303816280364991,9.553691670894622
2001-05-10,11.350000381469727,11.100000381469727,11.274999618530273,11.145000457763672,4598000.0,10.0210542678833,10.153225517272949,9.953496685028076,10.29813159942627,9.573526251316071
2001-05-11,11.149999618530273,11.02750015258789,11.149999618530273,11.102499961853027,4509200.0,9.982837677001953,10.163865661621093,9.957141189575195,10.29108296394348,9.59225884437561
2001-05-14,11.362500190734863,11.162500381469727,11.267499923706055,11.362500190734863,3010000.0,10.216617584228516,10.142136383056641,9.958903522491456,10.28216435432434,9.61026840686798
2001-05-15,11.862500190734863,11.362500190734863,11.362500190734863,11.789999961853027,5835600.0,10.60100269317627,10.149779065450032,9.96556879043579,10.274985752105714,9.62963933944702
2001-05-16,12.1225004196167,11.800000190734863,11.850000381469727,11.819999694824219,7744400.0,10.627973556518555,10.143634859720866,9.969943733215333,10.26877812385559,9.649635610580445
2001-05-17,12.100000381469727,11.537500381469727,11.6274995803833,12.022500038146973,5707200.0,10.810054779052734,10.147531000773112,9.967045841217042,10.261025066375732,9.669070799350738
2001-05-18,12.3725004196167,12.012499809265137,12.022500038146973,12.305000305175781,3606400.0,11.064066886901855,10.176304117838542,9.962625522613525,10.254970598220826,9.688514771461486
2001-05-21,12.46500015258789,12.307499885559082,12.329999923706055,12.444999694824219,3418800.0,11.18994426727295,10.227106030782064,9.960004138946534,10.242180166244507,9.709148688316345
2001-05-22,12.4375,12.177499771118164,12.4375,12.345000267028809,4126000.0,11.1000337600708,10.286000442504882,9.968655090332032,10.22736855506897,9.728001713752747
2001-05-23,12.199999809265137,11.675000190734863,12.125,11.692500114440918,9073600.0,10.51333236694336,10.35088914235433,9.968176975250245,10.205848388671875,9.743623414039611
2001-05-24,11.574999809265137,11.25,11.444999694824219,11.4975004196167,9324400.0,10.338001251220703,10.409034283955892,9.97034574508667,10.1866424369812,9.758526129722595
2001-05-25,11.524999618530273,11.274999618530273,11.375,11.369999885559082,5101600.0,10.223359107971191,10.436758232116699,9.973635234832763,10.168674440383912,9.77250527858734
2001-05-29,11.625,11.162500381469727,11.489999771118164,11.279999732971191,3372000.0,10.142435073852539,10.458787027994791,9.975261402130126,10.160136051177979,9.784888625144958
2001-05-30,11.279999732971191,10.875,11.279999732971191,11.25,6669200.0,10.115460395812988,10.47377281188965,9.972440395355225,10.157218790054321,9.797067003250122
2001-05-31,11.319999694824219,11.02750015258789,11.1875,11.22249984741211,4746000.0,10.090733528137207,10.469127146402995,9.964498538970947,10.150828304290771,9.80856118440628
2001-06-01,11.362500190734863,10.949999809265137,11.262499809265137,11.25,3074000.0,10.115460395812988,10.475420888264974,9.968729286193847,10.141739692687988,9.819338142871857
2001-06-04,11.517499923706055,11.362500190734863,11.4375,11.407500267028809,2226800.0,10.25707721710205,10.493703524271647,9.981451740264893,10.135750360488892,9.831103491783143
2001-06-05,11.352499961853027,11.170000076293945,11.1875,11.262499809265137,5043200.0,10.126697540283203,10.487708854675294,9.988691997528075,10.127755889892578,9.841095805168152
2001-06-06,11.1274995803833,10.375,11.125,10.4399995803833,11105200.0,9.3871488571167,10.406785265604656,9.981365756988525,10.114750366210938,9.847530508041382
2001-06-07,10.4399995803833,10.212499618530273,10.4399995803833,10.289999961853027,12032400.0,9.252277374267578,10.315072186787923,9.976237964630126,10.102142248153687,9.853010568618775
2001-06-08,10.462499618530273,9.979999542236328,10.40999984741211,10.332500457763672,7369200.0,9.290486335754395,10.213767623901367,9.973671035766602,10.087389688491822,9.858331327438355
2001-06-11,10.537500381469727,10.25,10.425000190734863,10.470000267028809,6295200.0,9.414121627807617,10.103771273295084,9.981886196136475,10.081172275543214,9.863079075813294
2001-06-12,10.8125,10.555000305175781,10.699999809265137,10.6875,6145200.0,9.609684944152832,9.998420651753744,9.988892307281494,10.079577369689941,9.868524317741395
2001-06-13,10.9350004196167,10.3774995803833,10.774999618530273,10.395000457763672,4375600.0,9.346688270568848,9.881530952453613,9.99769021987915,10.07366813659668,9.872724637985229
2001-06-14,10.397500038146973,10.1875,10.397500038146973,10.204999923706055,3242000.0,9.175844192504883,9.792365074157715,10.01102128982544,10.06436619758606,9.876070737838745
2001-06-15,10.362500190734863,10.052499771118164,10.052499771118164,10.180000305175781,2508000.0,9.15336799621582,9.713389523824056,10.01828842163086,10.05259365081787,9.878183326721192
2001-06-18,10.175000190734863,9.859999656677246,10.175000190734863,9.875,6752000.0,8.87912368774414,9.623773829142253,10.01472562789917,10.038078660964965,9.880115919113159
2001-06-19,10.0,9.807499885559082,10.0,9.967499732971191,6956400.0,8.962297439575195,9.545097986857096,10.012736530303956,10.021447820663452,9.88204393863678
2001-06-20,10.119999885559082,9.744999885559082,9.9975004196167,9.77750015258789,4713600.0,8.791460990905762,9.456831359863282,9.999919548034669,10.004091138839721,9.88283751487732
2001-06-21,9.850000381469727,9.0,9.84000015258789,9.237500190734863,7860400.0,8.305919647216797,9.337843767801921,9.973034896850585,9.985236511230468,9.881203384399415
2001-06-22,9.524999618530273,9.087499618530273,9.274999618530273,9.505000114440918,7061600.0,8.546439170837402,9.233242352803549,9.952264518737794,9.970763349533081,9.879930992126464
2001-06-25,9.574999809265137,9.350000381469727,9.350000381469727,9.382499694824219,6090800.0,8.436296463012695,9.111856969197591,9.926054306030274,9.956895542144775,9.878037824630738
2001-06-26,9.524999618530273,9.25,9.375,9.489999771118164,4338000.0,8.532953262329102,9.005607350667317,9.896157512664795,9.945094747543335,9.877258567810058
2001-06-27,9.364999771118164,9.100000381469727,9.364999771118164,9.177499771118164,4978800.0,8.251967430114746,8.929928588867188,9.85749397277832,9.925543365478516,9.874023299217225
2001-06-28,9.202500343322754,8.727499961853027,9.202500343322754,8.78499984741211,7068000.0,7.899049282073975,8.839713382720948,9.815458574295043,9.90291199207306,9.86839281320572
2001-06-29,9.047499656677246,8.800000190734863,8.975000381469727,8.887499809265137,6892800.0,7.991215705871582,8.753095340728759,9.780796270370484,9.879270873069764,9.864344303607941
2001-07-02,9.024999618530273,8.625,9.012499809265137,8.71500015258789,4527600.0,7.836109638214111,8.647894541422525,9.74105375289917,9.851271448135376,9.859099807739257
2001-07-03,8.897500038146973,8.699999809265137,8.71500015258789,8.845000267028809,3196000.0,7.953000068664551,8.53744888305664,9.689262619018555,9.827270631790162,9.854579935073852
2001-07-05,9.199999809265137,8.850000381469727,8.850000381469727,9.012499809265137,3009200.0,8.103606224060059,8.454576746622722,9.641607494354249,9.80169912338257,9.850305070877075
2001-07-06,9.2475004196167,8.885000228881836,9.1225004196167,9.199999809265137,2991600.0,8.27220344543457,8.394334030151366,9.592648830413818,9.77983479499817,9.848151993751525
2001-07-09,9.149999618530273,8.824999809265137,9.149999618530273,8.850000381469727,6753200.0,7.95749568939209,8.314609209696451,9.53676649093628,9.753498420715331,9.843444366455078
2001-07-10,9.0,8.6875,8.925000190734863,8.739999771118164,10427200.0,7.8585896492004395,8.246573607126871,9.48128888130188,9.726375098228454,9.839853847026825
2001-07-11,8.5625,8.149999618530273,8.5625,8.4375,6388000.0,7.586595058441162,8.15486011505127,9.424462471008301,9.70050684928894,9.835183639526367
2001-07-12,8.625,8.180000305175781,8.462499618530273,8.3149995803833,5466400.0,7.476450443267822,8.06719274520874,9.369659128189086,9.67187530040741,9.830873639583588
2001-07-13,8.65250015258789,8.212499618530273,8.274999618530273,8.4975004196167,3511600.0,7.649744033813477,8.023447704315185,9.331853971481323,9.645425820350647,9.825468108654022
2001-07-16,8.574999809265137,8.085000038146973,8.3725004196167,8.15250015258789,3558800.0,7.339162826538086,7.942962614695231,9.289320745468139,9.618430705070496,9.817879049777984
2001-07-17,8.100000381469727,7.875,7.875,7.954999923706055,8650800.0,7.161367893218994,7.857967376708984,9.236398105621339,9.591005153656006,9.809961571693421
2001-07-18,7.972499847412109,7.699999809265137,7.957499980926514,7.832499980926514,5303600.0,7.051090240478516,7.759176508585612,9.181179847717285,9.563622179031372,9.80163284778595
2001-07-19,7.985000133514404,7.75,7.849999904632568,7.867499828338623,3556000.0,7.082597732543945,7.681218528747559,9.125018329620362,9.53500467300415,9.792550730705262
2001-07-20,8.087499618530273,7.887499809265137,7.90500020980835,8.029999732971191,5237200.0,7.228884220123291,7.6365408579508465,9.066387643814087,9.507647948265076,9.78441027879715
2001-07-23,8.239999771118164,8.0,8.125,8.024999618530273,4372000.0,7.22438383102417,7.585418732961019,9.010454235076905,9.48197546005249,9.77834946155548
2001-07-24,8.029999732971191,7.699999809265137,8.029999732971191,7.71999979019165,3461600.0,6.949811935424805,7.5263322194417315,8.949793720245362,9.453467454910278,9.77168655872345
2001-07-25,8.470000267028809,7.6875,7.855000019073486,8.467499732971191,7194000.0,7.622736930847168,7.504314676920573,8.897916107177734,9.428409814834595,9.767267122268677
2001-07-26,8.6875,8.4399995803833,8.5,8.625,5642800.0,7.764521598815918,7.48170903523763,8.841186485290528,9.403377637863159,9.763626704216003
2001-07-27,9.125,8.484999656677246,8.75,9.09749984741211,6578400.0,8.189887046813965,7.47622127532959,8.792424755096436,9.381184244155884,9.759100046157837
2001-07-30,9.22249984741211,8.84749984741211,8.949999809265137,8.850000381469727,5908000.0,7.967076778411865,7.476860014597575,8.735565195083618,9.35130551815033,9.751567423343658
2001-07-31,9.125,8.625,9.125,8.837499618530273,4961200.0,7.955825328826904,7.483342393239339,8.67340036392212,9.318012943267822,9.74411868572235
2001-08-01,9.072500228881836,8.600000381469727,8.925000190734863,8.649999618530273,6032400.0,7.787026882171631,7.496704514821371,8.605342016220092,9.282673077583313,9.736417849063873
2001-08-02,8.824999809265137,8.524999618530273,8.6875,8.800000190734863,4145200.0,7.922065258026123,7.526412169138591,8.541782646179199,9.255218868255616,9.730163621902467
2001-08-03,8.772500038146973,8.524999618530273,8.75,8.592499732971191,2132800.0,7.735267639160156,7.532113742828369,8.486221351623534,9.22719916343689,9.721152062416076
2001-08-06,8.704999923706055,8.40999984741211,8.567500114440918,8.479999542236328,2708400.0,7.633991718292236,7.551769002278646,8.432141160964965,9.201243453025818,9.71191465139389
2001-08-07,8.617500305175781,8.40250015258789,8.5,8.40250015258789,2272000.0,7.5642218589782715,7.578625933329264,8.378958415985107,9.176296825408935,9.702398471832275
2001-08-08,8.512499809265137,8.02750015258789,8.4375,8.042499542236328,2886000.0,7.240139484405518,7.591229216257731,8.320912504196167,9.148086953163148,9.689859316349029
2001-08-09,8.154999732971191,7.940000057220459,8.042499542236328,8.037500381469727,3616000.0,7.235635280609131,7.601431719462076,8.26331600189209,9.117878198623657,9.677858667373657
2001-08-10,8.237500190734863,8.012499809265137,8.0625,8.1274995803833,1857600.0,7.3166584968566895,7.60728333791097,8.207834501266479,9.086166520118713,9.669559223651886
2001-08-13,8.322500228881836,8.0,8.0,8.180000305175781,5830000.0,7.36392068862915,7.616585795084635,8.152803707122803,9.060766496658324,9.665072679519653
2001-08-14,8.375,8.27750015258789,8.375,8.375,3488400.0,7.539464950561523,7.65589599609375,8.098451461791992,9.039951601028442,9.660271677970886
2001-08-15,9.052499771118164,8.324999809265137,8.324999809265137,9.050000190734863,8561200.0,8.147124290466309,7.690855153401693,8.058859996795654,9.023775997161865,9.658088188171387
2001-08-16,9.039999961853027,8.770000457763672,9.037500381469727,9.020000457763672,7024800.0,8.120115280151367,7.714561398824056,8.033519325256348,9.007442541122437,9.655348868370057
2001-08-17,9.020000457763672,8.625,9.020000457763672,8.8149995803833,2636400.0,7.93557071685791,7.697606976826986,8.007185192108155,8.991711578369141,9.650845289230347
2001-08-20,8.8149995803833,8.524999618530273,8.8125,8.537500381469727,2693200.0,7.685755252838135,7.678852208455404,7.975090570449829,8.974380803108215,9.642006928920745
2001-08-21,8.647500038146973,8.462499618530273,8.625,8.524999618530273,1725600.0,7.674496173858643,7.660096931457519,7.94029806137085,8.961092128753663,9.634304475784301
2001-08-22,8.925000190734863,8.375,8.612500190734863,8.427499771118164,4884400.0,7.586731910705566,7.646743933359782,7.899839000701904,8.9443656539917,9.626794357299804
2001-08-23,8.477499961853027,8.287500381469727,8.477499961853027,8.317500114440918,5970800.0,7.4877028465271,7.617786439259847,7.862659292221069,8.93017475605011,9.6194903922081
2001-08-24,8.300000190734863,8.100000381469727,8.255000114440918,8.1850004196167,3474000.0,7.3684210777282715,7.593330001831054,7.826510829925537,8.918766059875487,9.6115900182724
2001-08-27,8.227499961853027,8.037500381469727,8.1875,8.130000114440918,4073600.0,7.318907737731934,7.572324403127035,7.789821624755859,8.90405502319336,9.602320003509522
2001-08-28,8.140000343322754,8.024999618530273,8.067500114440918,8.03499984741211,3018000.0,7.233386039733887,7.550268681844075,7.756906871795654,8.885816249847412,9.593954825401307
2001-08-29,8.194999694824219,7.875,8.119999885559082,8.050000190734863,4306000.0,7.246888160705566,7.550718593597412,7.722598686218261,8.867667608261108,9.585446786880492
2001-08-30,8.109999656677246,7.752500057220459,8.100000381469727,7.894999980926514,6051200.0,7.107350826263428,7.542166296641032,7.688916482925415,8.844418015480041,9.577292997837066
2001-08-31,7.987500190734863,7.8125,7.894999980926514,7.90500020980835,3770800.0,7.116357326507568,7.528812885284424,7.665125236511231,8.819080066680907,9.567711534500122
2001-09-04,8.137499809265137,8.0,8.125,8.125,3626800.0,7.31440544128418,7.5255118687947595,7.640484561920166,8.79637454032898,9.555193057060242
2001-09-05,8.0649995803833,7.815000057220459,8.0625,7.9375,6250800.0,7.145613193511963,7.499255084991455,7.614670896530152,8.770362601280212,9.541059210300446
2001-09-06,8.225000381469727,7.887499809265137,7.949999809265137,8.145000457763672,3097600.0,7.332411766052246,7.444940916697184,7.590660066604614,8.743408789634705,9.528771016597748
2001-09-07,8.274999618530273,8.024999618530273,8.074999809265137,8.167499542236328,3075600.0,7.352664470672607,7.393777529398601,7.572674007415771,8.715083990097046,9.518126969337464
2001-09-10,8.270000457763672,8.055000305175781,8.079999923706055,8.182499885559082,4176800.0,7.366169452667236,7.355817445119222,7.562016410827637,8.68873749256134,9.505656926631927
2001-09-17,8.297499656677246,7.675000190734863,8.199999809265137,7.692500114440918,4968800.0,6.9250569343566895,7.305104223887126,7.540693235397339,8.660744752883911,9.490911202430725
2001-09-18,7.659999847412109,7.15749979019165,7.492499828338623,7.247499942779541,6273600.0,6.524450302124023,7.228434499104818,7.514460048675537,8.627756900787354,9.472479319572448
2001-09-19,7.300000190734863,6.755000114440918,7.247499942779541,7.022500038146973,7279200.0,6.3218994140625,7.144112332661947,7.481838035583496,8.585550327301025,9.452754168510436
2001-09-20,7.244999885559082,6.902500152587891,6.987500190734863,6.972499847412109,4937600.0,6.276886940002441,7.063391272226969,7.4453036499023435,8.543455572128297,9.433365020751953
2001-09-21,7.144999980926514,6.662499904632568,6.6875,7.097499847412109,4749600.0,6.389414310455322,6.998124154408773,7.407647867202758,8.500148348808288,9.417273514270782
2001-09-24,7.474999904632568,6.775000095367432,7.474999904632568,6.787499904632568,9009200.0,6.110341548919678,6.917553075154623,7.37070478439331,8.453735637664796,9.40020745754242
2001-09-25,6.824999809265137,6.574999809265137,6.752500057220459,6.667500019073486,5164000.0,6.00231409072876,6.835481611887614,7.333579273223877,8.407434077262879,9.380357115268707
2001-09-26,6.75,6.545000076293945,6.747499942779541,6.659999847412109,5196800.0,5.995562553405762,6.752059904734294,7.301758623123169,8.363110547065736,9.3587197804451
2001-09-27,6.925000190734863,6.449999809265137,6.449999809265137,6.824999809265137,6070400.0,6.144102573394775,6.68784335454305,7.275111665725708,8.322385396957397,9.337755002975463
2001-09-28,7.352499961853027,6.985000133514404,7.037499904632568,7.232500076293945,4646800.0,6.510948181152344,6.647482744852701,7.252335748672485,8.292094860076904,9.316871237754821
2001-10-01,7.1875,6.912499904632568,7.152500152587891,7.059999942779541,5650400.0,6.3556599617004395,6.583566379547119,7.232665691375733,8.260993218421936,9.297665536403656
2001-10-02,7.25,6.974999904632568,6.974999904632568,7.224999904632568,2577200.0,6.504197597503662,6.540805339813232,7.219522285461426,8.227960195541382,9.27899215221405
2001-10-03,7.449999809265137,7.002500057220459,7.050000190734863,7.385000228881836,4257600.0,6.648232460021973,6.495193386077881,7.211465129852295,8.19632248878479,9.258935079574584
2001-10-04,7.900000095367432,7.442500114440918,7.442500114440918,7.78000020980835,4872000.0,7.003828048706055,6.471937624613444,7.209889736175537,8.167454032897949,9.239744291305541
2001-10-05,7.932499885559082,7.675000190734863,7.875,7.867499828338623,5476800.0,7.082597732543945,6.453032843271891,7.20696400642395,8.136675825119019,9.220246052742004
2001-10-08,8.149999618530273,7.775000095367432,7.855000019073486,8.005000114440918,3940800.0,7.206380844116211,6.471787770589192,7.206603946685791,8.108529090881348,9.203330345153809
2001-10-09,8.132499694824219,7.827499866485596,8.0024995803833,8.037500381469727,3540400.0,7.235635280609131,6.5192001024882,7.212320413589477,8.081057066917419,9.18607001543045
2001-10-10,8.5,8.050000190734863,8.050000190734863,8.5,5016000.0,7.651993751525879,6.607873058319091,7.212905550003052,8.055410828590393,9.168787591457367
2001-10-11,8.662500381469727,8.34749984741211,8.5,8.494999885559082,3843200.0,7.647496223449707,6.69924701054891,7.210565042495728,8.025875763893128,9.15043075799942
2001-10-12,8.625,8.274999618530273,8.5,8.5024995803833,4282800.0,7.6542439460754395,6.783568986256918,7.199852180480957,7.996138467788696,9.132458295822143
2001-10-15,8.5,8.0625,8.5,8.225000381469727,3646800.0,7.413150787353516,6.8704229354858395,7.18877366065979,7.962169427871704,9.111597247123719
2001-10-16,8.6225004196167,8.25,8.25,8.522500038146973,3622000.0,7.681283950805664,6.982354259490966,7.183282833099366,7.928341598510742,9.091656098365783
2001-10-17,8.800000190734863,8.475000381469727,8.647500038146973,8.4975004196167,6595200.0,7.65875244140625,7.093233585357666,7.180717344284058,7.893029680252075,9.067604923248291
2001-10-18,8.362500190734863,8.162500381469727,8.300000190734863,8.292499542236328,4246800.0,7.473987579345703,7.181892585754395,7.171755790710449,7.856769218444824,9.042068886756898
2001-10-19,8.552499771118164,8.015000343322754,8.125,8.5,4238800.0,7.661003589630127,7.25856294631958,7.170270509719849,7.828245930671692,9.017047159671783
2001-10-22,8.6225004196167,8.34749984741211,8.375,8.59749984741211,4129600.0,7.748880386352539,7.351444307963053,7.172568283081055,7.8023547220230105,8.994498579502105
2001-10-23,8.942500114440918,8.412500381469727,8.547499656677246,8.574999809265137,7611600.0,7.728602886199951,7.433071327209473,7.1758559036254885,7.777407159805298,8.973040800094605
2001-10-24,8.824999809265137,8.430000305175781,8.574999809265137,8.72249984741211,27489200.0,7.86154317855835,7.513958708445231,7.1882839775085445,7.754598240852356,8.957367146015168
2001-10-25,9.225000381469727,8.699999809265137,8.72249984741211,9.22249984741211,14452000.0,8.312192916870117,7.601183032989502,7.209815130233765,7.736565566062927,8.946892178058624
2001-10-26,9.625,9.024999618530273,9.024999618530273,9.425000190734863,14991200.0,8.494699478149414,7.6953231493632,7.233375949859619,7.720605225563049,8.93571676492691
2001-10-29,9.850000381469727,9.47249984741211,9.850000381469727,9.477499961853027,13771200.0,8.54201889038086,7.784365685780843,7.256937913894653,7.704870810508728,8.923305251598357
2001-10-30,9.27750015258789,8.7475004196167,9.274999618530273,8.895000457763672,12000400.0,8.017019271850586,7.836457951863607,7.266489000320434,7.682470231056214,8.909110295772553
2001-10-31,9.114999771118164,8.512499809265137,8.84749984741211,8.842499732971191,5996800.0,7.969699382781982,7.8576383272806805,7.262940502166748,7.660900249481201,8.894328069686889
2001-11-01,9.024999618530273,8.662500381469727,8.774999618530273,8.992500305175781,4149600.0,8.10489273071289,7.888131427764892,7.262636051177979,7.648077688217163,8.881414027214051
2001-11-02,8.967499732971191,8.600000381469727,8.942500114440918,8.645000457763672,5805600.0,7.791692733764648,7.897294680277507,7.259758491516113,7.633471841812134,8.86780704498291
2001-11-05,8.657500267028809,8.425000190734863,8.524999618530273,8.457500457763672,3276400.0,7.622699737548828,7.9112646102905275,7.2584973812103275,7.6167939758300784,8.85209183216095
2001-11-06,8.524999618530273,8.225000381469727,8.324999809265137,8.515000343322754,3922000.0,7.674520969390869,7.910813744862875,7.258497877120972,7.599397969245911,8.840285122394562
2001-11-07,8.892499923706055,8.375,8.375,8.819999694824219,6844000.0,7.949419975280762,7.930191580454508,7.265751638412476,7.5827953195571896,8.831186344623566
2001-11-08,9.0,8.8125,8.875,8.832500457763672,4969600.0,7.9606804847717285,7.962637774149576,7.275211191177368,7.568935241699219,8.82130168914795
2001-11-09,9.5,9.024999618530273,9.050000190734863,9.15250015258789,4692400.0,8.249102592468262,8.001844374338786,7.292824821472168,7.5596678256988525,8.812017011642457
2001-11-12,9.1225004196167,8.797499656677246,9.100000381469727,9.024999618530273,4659600.0,8.13418197631836,8.027531147003174,7.309130306243897,7.5494759654998775,8.801034808158875
2001-11-13,9.0649995803833,8.824999809265137,9.02750015258789,9.020000457763672,2283600.0,8.129682540893555,8.054269790649414,7.32705623626709,7.541981554031372,8.790030107498168
2001-11-14,8.774999618530273,8.489999771118164,8.75,8.5024995803833,6393200.0,7.663257598876953,8.041050752003988,7.335383625030517,7.528991155624389,8.775219488143922
2001-11-15,8.2524995803833,7.625,8.25,7.947500228881836,10120800.0,7.163038730621338,7.964440472920736,7.336497383117676,7.512706933021545,8.758399035930633
2001-11-16,8.244999885559082,7.815000057220459,7.947500228881836,8.182499885559082,4586000.0,7.374844074249268,7.889783445994059,7.34166711807251,7.5033961772918705,8.74431634426117
2001-11-19,8.25,7.877500057220459,8.132499694824219,8.1875,4305600.0,7.379349708557129,7.81227216720581,7.342966003417969,7.4917252826690675,8.731244316101074
2001-11-20,8.699999809265137,8.350000381469727,8.350000381469727,8.609999656677246,6112400.0,7.760144233703613,7.795147164662679,7.355256624221802,7.484963760375977,8.720929651260375
2001-11-21,8.75,8.4399995803833,8.600000381469727,8.579999923706055,6645200.0,7.73310661315918,7.779374313354492,7.36327052116394,7.476965293884278,8.711030020713807
2001-11-23,8.824999809265137,8.449999809265137,8.475000381469727,8.78499984741211,2258000.0,7.917872428894043,7.766906293233236,7.374574680328369,7.47362434387207,8.699583854675293
2001-11-26,8.6875,8.475000381469727,8.65999984741211,8.649999618530273,6841600.0,7.79619836807251,7.76720666885376,7.3831752586364745,7.472595834732056,8.687753913402558
2001-11-27,8.850000381469727,8.5,8.524999618530273,8.645000457763672,4650000.0,7.791692733764648,7.778472868601481,7.400507974624634,7.470600605010986,8.674935739040375
2001-11-28,8.912500381469727,8.324999809265137,8.475000381469727,8.592499732971191,17070000.0,7.744374752044678,7.783129787445068,7.424906463623047,7.469683256149292,8.660477352142333
2001-11-29,8.8125,8.587499618530273,8.649999618530273,8.795000076293945,6272000.0,7.926888465881348,7.781627686818441,7.457006244659424,7.46942214012146,8.648346385955811
2001-11-30,8.8149995803833,8.447500228881836,8.792499542236328,8.744999885559082,12771600.0,7.881819725036621,7.7763703028361,7.489104900360108,7.467204275131226,8.634451699256896
2001-12-03,9.050000190734863,8.350000381469727,8.375,9.005000114440918,7028400.0,8.116164207458496,7.767507743835449,7.523639898300171,7.465643882751465,8.622739338874817
2001-12-04,9.324999809265137,8.9375,9.0,9.307499885559082,8112000.0,8.388803482055664,7.784482510884603,7.569209136962891,7.4699569606781,8.611727690696716
2001-12-05,9.914999961853027,9.602499961853027,9.75,9.77750015258789,13107200.0,8.812413215637207,7.829997889200846,7.625411119461059,7.4794951963424685,8.60293514728546
2001-12-06,9.77750015258789,9.517499923706055,9.77750015258789,9.649999618530273,5495200.0,8.697493553161621,7.898946952819824,7.679449739456177,7.490604181289672,8.595555515289307
2001-12-07,9.6225004196167,9.380000114440918,9.5,9.539999961853027,5978800.0,8.59835147857666,7.994634469350179,7.728534717559814,7.501823191642761,8.586849246025086
