Date,High,Low,Open,Close,Volume,Adj Close,MSI-15ma,MSI-50ma,MSI-100ma,MSI-200ma
2001-05-02,61.144832611083984,57.780059814453125,58.431304931640625,59.62525939941406,4253300.0,45.55522537231445,41.36458892822266,41.74109176635742,49.693196029663085,64.98133712768555
2001-05-03,58.79310989379883,56.62228775024414,57.88859939575195,57.382076263427734,2607800.0,43.84138488769531,41.910072835286456,41.6623770904541,49.643200149536135,64.68525337219238
2001-05-04,59.6976203918457,54.88562774658203,54.994171142578125,59.51671600341797,2759300.0,45.472293853759766,42.49794108072917,41.618485870361326,49.568239250183105,64.41106523513794
2001-05-07,60.45740509033203,58.250404357910156,59.51671600341797,59.3358154296875,2487700.0,45.33407974243164,42.98629506429037,41.629174041748044,49.42654552459717,64.1155742263794
2001-05-08,61.50663757324219,58.829288482666016,61.50663757324219,59.01019287109375,3183900.0,45.08530807495117,43.411993408203124,41.65473678588867,49.3047212600708,63.83945116043091
2001-05-09,59.51671600341797,57.34589385986328,57.88859939575195,57.99714279174805,2427400.0,44.31131362915039,43.56494954427083,41.69790252685547,49.19300754547119,63.56203456878662
2001-05-10,59.29963302612305,57.16499328613281,59.26345443725586,57.16499328613281,1564000.0,43.67552947998047,43.51150716145833,41.73496879577637,49.07321319580078,63.268556632995605
2001-05-11,58.178043365478516,57.02027130126953,57.88859939575195,57.88859939575195,1433800.0,44.22837448120117,43.509664662679036,41.74118713378906,48.979624099731446,62.986431217193605
2001-05-14,57.81623840332031,56.441383361816406,57.52679443359375,56.94791030883789,1751700.0,43.50967025756836,43.57416458129883,41.68561279296875,48.88401695251465,62.73764152526856
2001-05-15,55.35597229003906,54.01729965209961,54.34292221069336,54.12583923339844,3727600.0,41.353519439697266,43.594434611002605,41.58912078857422,48.761679306030274,62.48751821517944
2001-05-16,56.80318832397461,53.54695510864258,54.63236618041992,56.62228775024414,3392100.0,43.2608757019043,43.714219411214195,41.478395233154295,48.68598419189453,62.24693168640137
2001-05-17,57.5629768371582,55.175071716308594,56.26048278808594,56.29666519165039,2177800.0,43.01210403442383,43.891133880615236,41.373170166015626,48.63364730834961,61.981054096221925
2001-05-18,57.05644989013672,55.573055267333984,56.441383361816406,56.441383361816406,1691300.0,43.1226692199707,43.91140518188477,41.339630126953125,48.5479549407959,61.69340015411377
2001-05-21,60.92774963378906,55.5368766784668,56.98408889770508,59.84233856201172,2879600.0,45.72107696533203,44.093848419189456,41.396655502319334,48.45378540039062,61.428185272216794
2001-05-22,61.144832611083984,59.04637145996094,60.60212707519531,60.05942153930664,2281000.0,45.88694381713867,44.224691263834636,41.48732376098633,48.32853626251221,61.17067018508911
2001-05-23,60.60212707519531,57.382076263427734,58.79310989379883,58.431304931640625,2546300.0,44.64302062988281,44.16387761433919,41.53984474182129,48.20118625640869,60.89920629501343
2001-05-24,59.3358154296875,57.02027130126953,58.178043365478516,58.72074890136719,1772200.0,44.86415100097656,44.232062021891274,41.636041259765626,48.09155490875244,60.640871410369876
2001-05-25,59.11873245239258,56.69464874267578,58.72074890136719,56.83937072753906,1328600.0,43.42674255371094,44.09569193522135,41.70791191101074,47.96754947662353,60.38221994400024
2001-05-29,57.81623840332031,54.08966064453125,57.780059814453125,54.27056121826172,2305000.0,41.46410369873047,43.837693532307945,41.763197326660155,47.717087745666504,60.122343616485594
2001-05-30,53.90876007080078,50.869606018066406,53.90876007080078,51.01432800292969,2129300.0,38.97624206542969,43.43042246500651,41.71344009399414,47.471039619445804,59.85002798080444
2001-05-31,54.27056121826172,51.23141098022461,51.91883850097656,53.185150146484375,2325100.0,40.634830474853516,43.185323588053386,41.745505828857425,47.293269348144534,59.56195831298828
2001-06-01,53.185150146484375,51.41231155395508,52.678627014160156,51.66557693481445,2014600.0,39.473819732666016,42.90520960489909,41.752140045166016,47.08838153839111,59.26636606216431
2001-06-04,52.82334899902344,51.01432800292969,52.49772262573242,51.59321594238281,1272800.0,39.418548583984375,42.584554545084636,41.673634719848636,46.91223323822022,58.96276803970337
2001-06-05,55.5368766784668,51.88265609741211,52.135921478271484,55.138893127441406,1679900.0,42.127532958984375,42.49241205851237,41.632170791625974,46.74938999176025,58.6692795753479
2001-06-06,54.921810150146484,53.329872131347656,54.48764419555664,53.54695510864258,2168000.0,40.911258697509766,42.462928009033206,41.54979522705078,46.548537788391116,58.37572147369385
2001-06-07,57.74387741088867,53.040428161621094,53.040428161621094,56.26048278808594,2570900.0,42.98442840576172,42.444498189290364,41.527128067016605,46.368417282104495,58.09596462249756
2001-06-08,56.26048278808594,54.63236618041992,56.26048278808594,54.994171142578125,1448700.0,42.016971588134766,42.37815602620443,41.5392911529541,46.20274536132813,57.80449987411499
2001-06-11,54.23438262939453,53.040428161621094,53.83639907836914,53.7640380859375,1197900.0,41.07712173461914,42.24178619384766,41.55808837890625,45.99493671417236,57.50833587646484
2001-06-12,51.55703353881836,48.843505859375,51.37613296508789,50.65252685546875,4654000.0,38.699832916259766,41.773703257242836,41.54371406555176,45.722001953125,57.218320560455325
2001-06-13,53.83639907836914,51.737937927246094,52.6424446105957,53.83639907836914,2875900.0,41.250247955322266,41.46459019978841,41.55602241516113,45.45389430999756,56.92989280700684
2001-06-14,52.606266021728516,49.748016357421875,51.37613296508789,50.399261474609375,3592800.0,38.616661071777344,41.06283289591472,41.57094512939453,45.1921887588501,56.635167579650876
2001-06-15,51.737937927246094,47.97517776489258,48.843505859375,51.55703353881836,4453200.0,39.503761291503906,40.70547358194987,41.584259567260744,44.9393542098999,56.341442565917966
2001-06-18,51.01432800292969,47.0706672668457,50.03746032714844,47.287750244140625,3239100.0,36.23257827758789,40.22586263020833,41.48239334106445,44.65553108215332,56.0382322883606
2001-06-19,49.748016357421875,47.432472229003906,48.843505859375,47.613372802734375,3151400.0,36.4820671081543,39.89372685750325,41.57625186920166,44.40004859924316,55.722528228759764
2001-06-20,49.38621139526367,46.31087875366211,47.57719421386719,48.77114486694336,3449000.0,37.369178771972656,39.78658930460612,41.68785263061523,44.151714668273925,55.419847831726074
2001-06-21,52.063560485839844,49.820377349853516,49.928916931152344,50.83342742919922,3786300.0,38.9493293762207,39.67422256469727,41.74812812805176,43.90436351776123,55.13022130966186
2001-06-22,55.138893127441406,51.19523239135742,52.09973907470703,52.6424446105957,3384000.0,40.33542251586914,39.73166275024414,41.84165405273438,43.673354606628415,54.85525447845459
2001-06-25,53.257511138916016,51.30377197265625,51.62939453125,52.6424446105957,2269900.0,40.33542251586914,39.79278767903646,41.915277099609376,43.447859344482424,54.56912305831909
2001-06-26,53.90876007080078,51.70175552368164,52.606266021728516,53.004249572753906,4056200.0,40.61264419555664,39.691795094807944,41.96735458374023,43.24581302642822,54.304989433288576
2001-06-27,56.441383361816406,53.185150146484375,53.36605453491211,54.56000518798828,2993500.0,41.80469512939453,39.75135752360026,42.02945182800293,43.07581272125244,54.05540420532227
2001-06-28,57.67151641845703,54.81326675415039,54.81326675415039,55.971038818359375,2683300.0,42.885841369628906,39.74478505452474,42.04682922363281,42.94198745727539,53.823248138427736
2001-06-29,60.60212707519531,55.4283332824707,56.369022369384766,59.91469955444336,4862400.0,45.907535552978516,40.00415598551432,42.07543663024902,42.82624855041504,53.59447195053101
2001-07-02,61.65135955810547,58.39512634277344,59.6976203918457,60.67448806762695,3475000.0,46.48969650268555,40.364994303385416,42.12011032104492,42.74114356994629,53.35312870025635
2001-07-03,61.32573699951172,59.51671600341797,60.05942153930664,61.144832611083984,1343800.0,46.850059509277344,40.90834274291992,42.20626808166504,42.663225975036625,53.1058483505249
2001-07-05,59.769981384277344,57.309715270996094,59.6976203918457,57.924781799316406,2052700.0,44.38282775878906,41.117181396484376,42.27293525695801,42.585999641418454,52.87374786376953
2001-07-06,56.80318832397461,55.03034973144531,56.5499267578125,55.60923767089844,1933800.0,42.60861587524414,41.3833117167155,42.295825500488284,42.47807403564453,52.597521457672116
2001-07-09,57.12881088256836,54.415283203125,55.03034973144531,55.60923767089844,2651000.0,42.60861587524414,41.590302022298175,42.340830078125,42.3596720123291,52.33763271331787
2001-07-10,57.23735427856445,55.35597229003906,56.9117317199707,56.07958221435547,3282100.0,42.96900177001953,42.03939692179362,42.343838119506835,42.26279361724853,52.11910011291504
2001-07-11,57.309715270996094,51.55703353881836,54.27056121826172,56.69464874267578,4396100.0,43.440277099609375,42.50327758789062,42.35295509338379,42.169800987243654,51.89088565826416
2001-07-12,67.36785888671875,61.50663757324219,61.57899856567383,65.6673812866211,11187900.0,50.315330505371094,43.366354370117186,42.480775680541996,42.15989463806152,51.70564517974854
2001-07-13,64.76287078857422,62.77294921875,64.22016906738281,63.64128112792969,3684700.0,48.76289367675781,44.020591990152994,42.54492904663086,42.14301040649414,51.53585914611816
2001-07-16,65.0161361694336,61.83226013183594,63.605098724365234,62.04934310913086,2592800.0,47.54314041137695,44.50110651652018,42.61896415710449,42.1406706237793,51.37373247146606
2001-07-17,65.59501647949219,61.470458984375,62.41114807128906,65.52265930175781,2833200.0,50.20442581176758,45.15904006958008,42.71360679626465,42.16604633331299,51.23867019653321
2001-07-18,64.97994995117188,63.098575592041016,64.03926086425781,63.605098724365234,2316300.0,48.73516845703125,45.70054168701172,42.78162857055664,42.205401306152346,51.08422328948975
2001-07-19,69.28541564941406,65.48648071289062,65.84828186035156,69.24923706054688,5415500.0,53.05979919433594,46.45088195800781,42.94111839294433,42.2979275894165,50.96257808685303
2001-07-20,69.21305847167969,66.57189178466797,67.62112426757812,66.9336929321289,3550200.0,51.28559875488281,47.01086578369141,43.08060409545899,42.389253311157226,50.84409996032715
2001-07-23,68.74271392822266,64.94377136230469,68.74271392822266,65.30558013916016,2474600.0,50.03811264038086,47.28623758951823,43.207855758666994,42.47141227722168,50.68498941421509
2001-07-24,65.30558013916016,62.1217041015625,65.26939392089844,62.953853607177734,2437900.0,48.236175537109375,47.402669525146486,43.28801177978516,42.51459945678711,50.53406675338745
2001-07-25,64.03926086425781,61.687538146972656,62.99003219604492,62.51968765258789,2718600.0,47.90351867675781,47.47290013631185,43.37588874816895,42.53075077056885,50.39179933547974
2001-07-26,68.3447265625,62.51968765258789,62.953853607177734,67.11459350585938,4207200.0,51.4242057800293,47.942325337727866,43.57730247497559,42.5832116317749,50.277453842163084
2001-07-27,69.50250244140625,68.23619079589844,68.56181335449219,68.74271392822266,4188500.0,52.67169952392578,48.613197580973306,43.76551895141601,42.62195709228516,50.17966445922852
2001-07-30,70.3708267211914,68.38090515136719,69.828125,68.85125732421875,3347600.0,52.75485610961914,49.28961359659831,43.96037399291992,42.666772079467776,50.148501319885256
2001-07-31,69.28541564941406,66.75279235839844,69.28541564941406,67.62112426757812,4066200.0,51.812313079833984,49.87916768391927,44.134166870117184,42.736898498535155,50.12982278823853
2001-08-01,70.15374755859375,67.65730285644531,68.74271392822266,69.24923706054688,3317400.0,53.05979919433594,50.520469156901044,44.280941314697266,42.8387984085083,50.090725574493405
2001-08-02,70.51554870605469,69.28541564941406,69.28541564941406,70.18992614746094,3564100.0,53.78056716918945,50.751484934488936,44.43881378173828,42.9630687713623,50.051792812347415
2001-08-03,68.27236938476562,66.46334838867188,67.72966003417969,67.40403747558594,2323700.0,51.645973205566406,50.9436902364095,44.57887283325195,43.059358787536624,50.01336534500122
2001-08-06,68.63417053222656,66.35480499267578,67.29549407958984,67.29549407958984,1404700.0,51.56279754638672,51.21166737874349,44.71284576416016,43.17444351196289,49.98570045471192
2001-08-07,67.72966003417969,66.2824478149414,67.29549407958984,67.29549407958984,1483400.0,51.56279754638672,51.302225494384764,44.87556686401367,43.29173938751221,49.927079887390136
2001-08-08,69.03215789794922,65.19703674316406,66.57189178466797,66.2824478149414,2529400.0,50.78660202026367,51.438987731933594,45.062016830444335,43.41260707855225,49.85941934585571
2001-08-09,66.2100830078125,64.25634765625,65.12467193603516,65.08849334716797,1802000.0,49.87177276611328,51.22645263671875,45.27992744445801,43.496683769226074,49.78202527999878
2001-08-10,65.84828186035156,64.25634765625,65.84828186035156,65.12467193603516,2225600.0,49.89948272705078,51.13404490152995,45.46522048950195,43.60536315917969,49.71766778945923
2001-08-13,67.29549407958984,65.26939392089844,65.6673812866211,66.9336929321289,1670200.0,51.28559875488281,51.217210642496745,45.70145606994629,43.72679805755615,49.6817378616333
2001-08-14,68.16382598876953,66.60807037353516,67.29549407958984,66.60807037353516,1387500.0,51.03608703613281,51.40387140909831,45.933806838989256,43.803720779418946,49.636821594238285
2001-08-15,66.82514953613281,62.77294921875,66.02918243408203,62.953853607177734,2483100.0,48.236175537109375,51.426048533121744,46.05597969055176,43.844075241088866,49.57704572677612
2001-08-16,65.12467193603516,61.7598991394043,62.23024368286133,65.12467193603516,2394100.0,49.89948272705078,51.32440032958984,46.23574417114258,43.89276969909668,49.516987590789796
2001-08-17,63.677459716796875,60.240325927734375,62.23024368286133,61.50663757324219,2672500.0,47.12730026245117,50.9547737121582,46.31860160827637,43.922864837646486,49.409533462524415
2001-08-20,61.25337600708008,59.11873245239258,59.6976203918457,59.87852096557617,2478600.0,45.87981414794922,50.496437581380206,46.395858459472656,43.96757480621338,49.30444072723389
2001-08-21,62.33878707885742,59.87852096557617,61.361915588378906,60.05942153930664,1940800.0,46.018428802490234,50.11017862955729,46.49468460083008,44.026386489868166,49.19660158157349
2001-08-22,65.05231475830078,61.542816162109375,62.01316452026367,64.58197021484375,2697200.0,49.483673095703125,49.87177022298177,46.71036140441895,44.12703773498535,49.09319044113159
2001-08-23,65.92064666748047,64.25634765625,65.30558013916016,65.48648071289062,2413000.0,50.17670822143555,49.63151295979818,46.88889060974121,44.222456512451174,49.004422950744626
2001-08-24,68.16382598876953,64.97994995117188,65.12467193603516,67.83820343017578,2478400.0,51.9786262512207,49.653689829508465,47.156129913330076,44.3635375213623,48.93240365982056
2001-08-27,68.56181335449219,66.9336929321289,67.47640228271484,68.09146881103516,1820700.0,52.17270278930664,49.694350179036455,47.40950874328613,44.496884155273435,48.8733931350708
2001-08-28,69.828125,67.36785888671875,68.74271392822266,67.47640228271484,2915900.0,51.70143508911133,49.703592681884764,47.7188858795166,44.60063961029053,48.81632585525513
2001-08-29,69.03215789794922,65.558837890625,68.38090515136719,66.24626922607422,2516300.0,50.758888244628906,49.70174509684245,48.00442230224609,44.79033708572388,48.77088340759278
2001-08-30,65.84828186035156,60.167964935302734,64.40106964111328,62.23024368286133,4090800.0,47.68174362182617,49.55574315388997,48.210673599243165,44.9492631149292,48.6954372215271
2001-08-31,63.858360290527344,61.0001106262207,61.0001106262207,62.953853607177734,1838800.0,48.236175537109375,49.44485600789388,48.39641052246094,45.07226932525635,48.6064256477356
2001-09-04,65.48648071289062,61.50663757324219,62.41114807128906,63.279476165771484,2893600.0,48.48565673828125,49.25819320678711,48.55941520690918,45.200534629821775,48.5221010017395
2001-09-05,61.289554595947266,58.358943939208984,60.638309478759766,59.3358154296875,4280700.0,45.46398162841797,48.88671951293945,48.661986389160155,45.288631744384766,48.43298635482788
2001-09-06,58.576026916503906,49.13294982910156,57.707698822021484,50.43544387817383,7586800.0,38.64439392089844,48.247267405192055,48.622621383666996,45.294987983703614,48.31751274108887
2001-09-07,53.185150146484375,48.77114486694336,50.471622467041016,51.70175552368164,4428300.0,39.61464309692383,47.56161142985026,48.578820343017576,45.30413608551025,48.201731052398685
2001-09-10,54.81326675415039,49.928916931152344,49.928916931152344,54.415283203125,3664200.0,41.69379806518555,47.19937795003255,48.55497947692871,45.30090435028076,48.102364444732665
2001-09-17,56.26048278808594,50.68870544433594,54.27056121826172,53.47459411621094,4639400.0,41.11251449584961,46.88155797322591,48.459079055786134,45.267257843017575,48.01900859832764
2001-09-18,56.29666519165039,52.42536163330078,52.6424446105957,55.898677825927734,3567600.0,42.97620391845703,46.67874298095703,48.38880920410156,45.25445976257324,47.9303533744812
2001-09-19,57.16499328613281,52.533905029296875,56.29666519165039,56.00722122192383,4079600.0,43.059654235839844,46.250475056966145,48.31300109863281,45.25963459014893,47.84727458953857
2001-09-20,55.68159866333008,52.82334899902344,54.27056121826172,52.82334899902344,3461100.0,40.61181640625,45.612815602620444,48.23758087158203,45.255258064270016,47.76485479354859
2001-09-21,54.415283203125,49.06058883666992,49.748016357421875,53.98112106323242,4030600.0,41.50193405151367,44.91436945597331,48.21544723510742,45.25563636779785,47.686885585784914
2001-09-24,56.73082733154297,54.08966064453125,55.175071716308594,55.573055267333984,3594000.0,42.725860595703125,44.28457997639974,48.2177921295166,45.2793111038208,47.624494609832766
2001-09-25,57.16499328613281,54.30674362182617,54.70472717285156,55.898677825927734,2541800.0,42.97620391845703,43.70289789835612,48.21793617248535,45.2808871459961,47.583992385864256
2001-09-26,57.88859939575195,54.994171142578125,57.88859939575195,55.971038818359375,2510000.0,43.03182601928711,43.18776041666667,48.2097671508789,45.28136112213135,47.54634796142578
2001-09-27,56.07958221435547,52.6424446105957,55.066532135009766,56.07958221435547,2086200.0,43.11528396606445,42.88332977294922,48.065766220092776,45.27327095031738,47.5005220413208
2001-09-28,57.49061584472656,55.138893127441406,56.441383361816406,56.441383361816406,2293500.0,43.39346694946289,42.560482533772785,47.95837768554688,45.25165336608887,47.47242469787598
2001-10-01,56.369022369384766,54.27056121826172,55.717777252197266,55.35597229003906,1846200.0,42.558956146240234,42.16536916097005,47.85869400024414,45.238829078674314,47.44101461410523
2001-10-02,56.369022369384766,53.90876007080078,55.35597229003906,55.10271072387695,3232500.0,42.36423110961914,41.958719126383464,47.70189010620117,45.20774845123291,47.38799385070801
2001-10-03,56.65846633911133,51.55703353881836,53.72785568237305,55.5368766784668,5371200.0,42.69803237915039,42.22896169026693,47.58114738464356,45.181387977600096,47.303966751098635
2001-10-04,60.05942153930664,54.81326675415039,56.9117317199707,57.49061584472656,4437800.0,44.20012283325195,42.53466033935547,47.403953857421875,45.17253612518311,47.23862869262695
2001-10-05,61.32573699951172,57.05644989013672,58.06949996948242,61.144832611083984,3349800.0,47.00956344604492,42.889044698079424,47.31843315124512,45.19951862335205,47.19626308441162
2001-10-08,64.76287078857422,59.55289840698242,60.05942153930664,62.91767120361328,3838600.0,48.37256622314453,43.37304814656576,47.28512222290039,45.24648899078369,47.15985109329224
2001-10-09,62.91767120361328,59.3358154296875,62.91767120361328,60.493587493896484,3801200.0,46.508872985839844,43.60855941772461,47.250576171875,45.26929397583008,47.12445903778076
2001-10-10,61.65135955810547,57.52679443359375,57.88859939575195,61.18101501464844,4631300.0,47.037384033203125,43.873741404215494,47.233253479003906,45.30457111358643,47.09429403305054
2001-10-11,64.11162567138672,61.144832611083984,62.59204864501953,62.77294921875,4414700.0,48.26130676269531,44.383707427978514,47.16999549865723,45.373648986816406,47.06766414642334
2001-10-12,63.822181701660156,60.963932037353516,62.77294921875,63.822181701660156,2496100.0,49.06797409057617,44.888110097249346,47.097920989990236,45.43171997070313,47.05885208129883
2001-10-15,64.25634765625,61.542816162109375,62.4835090637207,63.605098724365234,1826300.0,48.90108108520508,45.299791463216145,47.02084548950195,45.49060974121094,47.06212852478027
2001-10-16,64.22016906738281,61.86844253540039,62.41114807128906,63.31565475463867,3148000.0,48.67854690551758,45.67994766235351,46.95817016601563,45.54616851806641,47.04706172943115
2001-10-17,65.12467193603516,63.31565475463867,64.9075927734375,64.07544708251953,4054600.0,49.262699127197266,46.09533920288086,46.88222816467285,45.581584739685056,47.01768507003784
2001-10-18,64.94377136230469,62.84531021118164,64.07544708251953,64.76287078857422,2668400.0,49.79121398925781,46.540401204427084,46.802441101074216,45.62062744140625,46.97458185195923
2001-10-19,64.00308227539062,62.08552169799805,63.858360290527344,63.31565475463867,2914800.0,48.67854690551758,46.892739868164064,46.74309257507324,45.6609827041626,46.93108448028565
2001-10-22,65.12467193603516,60.60212707519531,61.50663757324219,64.94377136230469,3110600.0,49.93028259277344,47.384161631266274,46.710442276000975,45.71164402008057,46.901599464416506
2001-10-23,65.08849334716797,63.24329376220703,65.05231475830078,63.31565475463867,2276200.0,48.67854690551758,47.80511601765951,46.652757263183595,45.76416206359863,46.86585577011108
2001-10-24,64.07544708251953,62.41114807128906,62.953853607177734,63.858360290527344,2377400.0,49.09579086303711,48.23163324991862,46.61894104003906,45.8404789352417,46.778783340454105
2001-10-25,63.170936584472656,60.819210052490234,61.50663757324219,62.51968765258789,5651900.0,48.06658935546875,48.48939768473307,46.58283737182617,45.93138240814209,46.701211013793944
2001-10-26,62.73677062988281,60.85539245605469,60.85539245605469,62.04934310913086,5569200.0,47.70497131347656,48.53575820922852,46.53894714355469,46.00208381652832,46.64767658233642
2001-10-29,62.59204864501953,61.18101501464844,61.687538146972656,61.32573699951172,2850500.0,47.14863586425781,48.4541628519694,46.45620788574219,46.07883197784424,46.583606758117675
2001-10-30,60.85539245605469,57.59915542602539,60.27650451660156,58.39512634277344,3694800.0,44.895538330078125,48.34660720825195,46.333396911621094,46.133601875305175,46.52291755676269
2001-10-31,61.72372055053711,59.11873245239258,59.87852096557617,59.227272033691406,3328300.0,45.53530502319336,48.24646860758464,46.279379501342774,46.16767959594726,46.45853479385376
2001-11-01,62.41114807128906,59.15491485595703,60.20414352416992,62.41114807128906,2402300.0,47.98314666748047,48.22792460123698,46.241052780151364,46.238398475646974,46.393468132019045
2001-11-02,63.279476165771484,60.240325927734375,61.687538146972656,60.78303146362305,2678900.0,46.73139572143555,48.07215270996094,46.23313468933105,46.27586814880371,46.3221427154541
2001-11-05,62.77294921875,61.32573699951172,61.32573699951172,61.86844253540039,3038100.0,47.565895080566406,47.983140309651695,46.266856307983396,46.331357383728026,46.26705137252807
2001-11-06,63.38801574707031,61.32573699951172,61.50663757324219,63.31565475463867,2150200.0,48.67854690551758,47.983140309651695,46.32005867004395,46.40737163543701,46.201154174804685
2001-11-07,64.9075927734375,61.50663757324219,61.687538146972656,63.06239318847656,2860300.0,48.483829498291016,47.93121566772461,46.300061798095705,46.50521160125732,46.113606777191166
2001-11-08,65.95682525634766,62.4835090637207,63.026214599609375,63.31565475463867,3994700.0,48.67854690551758,47.85703786214193,46.270098571777346,46.579494590759275,46.01669445037842
2001-11-09,63.31565475463867,61.289554595947266,61.50663757324219,62.37496566772461,2911500.0,47.955326080322266,47.80882314046224,46.18963256835937,46.672881240844724,45.93253499984741
2001-11-12,64.00308227539062,60.02324295043945,62.23024368286133,63.605098724365234,3034000.0,48.90108108520508,47.74020970662435,46.124200134277345,46.766854438781735,45.85310432434082
2001-11-13,66.68042755126953,64.1478042602539,65.05231475830078,65.73973846435547,4753100.0,50.5422248840332,47.864454905192055,46.101015930175784,46.90995090484619,45.78274099349976
2001-11-14,68.01910400390625,65.6673812866211,66.75279235839844,67.29549407958984,3996600.0,51.73833084106445,48.04062423706055,46.12060478210449,47.062513542175296,45.73128107070923
2001-11-15,68.12764739990234,65.6312026977539,66.02918243408203,66.9336929321289,3147800.0,51.46017837524414,48.26686350504557,46.19617347717285,47.20342353820801,45.67756910324097
2001-11-16,67.07841491699219,65.48648071289062,66.9336929321289,66.9336929321289,2694900.0,51.46017837524414,48.51721064249674,46.260653533935546,47.32853202819824,45.61644777297974
2001-11-19,67.47640228271484,64.00308227539062,66.2100830078125,64.87141418457031,3190700.0,49.8746452331543,48.698944600423175,46.28843330383301,47.42392425537109,45.548639430999756
2001-11-20,64.36488342285156,62.953853607177734,63.677459716796875,63.170936584472656,2406600.0,48.5672721862793,48.94372685750326,46.350499114990235,47.506242752075195,45.47705104827881
2001-11-21,63.677459716796875,61.86844253540039,62.70058822631836,62.99003219604492,1714100.0,48.42819595336914,49.13658625284831,46.546175155639645,47.58439826965332,45.41510564804077
2001-11-23,64.1839828491211,62.59204864501953,62.59204864501953,63.930721282958984,709400.0,49.151432037353516,49.21447194417318,46.73691093444824,47.65786563873291,45.366839179992674
2001-11-26,65.70355987548828,63.496559143066406,63.677459716796875,64.97994995117188,2747900.0,49.95808792114258,49.42958475748698,46.902196731567386,47.72858810424805,45.33528778076172
2001-11-27,65.08849334716797,62.59204864501953,63.56892013549805,63.351837158203125,2761900.0,48.70635986328125,49.5056157430013,47.054073638916016,47.75657634735107,45.29141244888306
2001-11-28,62.99003219604492,61.361915588378906,62.953853607177734,61.542816162109375,2827500.0,47.31553649902344,49.41474838256836,47.14086029052734,47.76483474731445,45.25298915863037
2001-11-29,61.39809799194336,57.88859939575195,61.361915588378906,60.05942153930664,5129100.0,46.175079345703125,49.26083170572917,47.20316879272461,47.75808494567871,45.210655460357664
2001-11-30,60.60212707519531,58.86547088623047,60.05942153930664,59.84233856201172,2901100.0,46.0081787109375,49.08280715942383,47.31109603881836,47.774338455200194,45.180169048309324
2001-12-03,61.94080352783203,59.15491485595703,59.15491485595703,61.144832611083984,2354700.0,47.00956344604492,49.01975631713867,47.42124862670899,47.8183479309082,45.148210983276364
2001-12-04,62.04934310913086,60.3488655090332,61.687538146972656,61.687538146972656,2738400.0,47.426815032958984,48.9214719136556,47.5152677154541,47.86652992248535,45.11310096740723
2001-12-05,65.19703674316406,63.098575592041016,63.677459716796875,64.72669219970703,3772900.0,49.76337432861328,48.86954854329427,47.65101112365723,47.93447364807129,45.09863363265991
2001-12-06,64.72669219970703,61.50663757324219,64.72669219970703,62.59204864501953,5607700.0,48.12221908569336,48.628474426269534,47.75281898498535,47.98129306793213,45.07554702758789
2001-12-07,62.44732666015625,59.37199401855469,61.687538146972656,60.92774963378906,3972500.0,46.8426628112793,48.320640055338544,47.82736656188965,47.94656639099121,45.05323051452637
2001-12-10,61.83226013183594,59.40817642211914,59.84233856201172,60.240325927734375,2282000.0,46.31415939331055,47.97757212320963,47.8857804107666,47.92207904815674,45.03254472732544
2001-12-11,61.687538146972656,60.02324295043945,61.144832611083984,60.85539245605469,2795200.0,46.78703308105469,47.77173131306966,47.97034194946289,47.91451797485352,45.027594299316405
2001-12-12,61.25337600708008,59.227272033691406,60.421226501464844,61.217193603515625,2341100.0,47.177398681640625,47.679073079427084,48.06660530090332,47.88424770355225,45.02514701843262
2001-12-13,59.6976203918457,58.2142219543457,59.51671600341797,58.431304931640625,3142100.0,45.030426025390625,47.452555084228514,48.11325317382813,47.84720027923584,45.026300792694094
2001-12-14,59.66143798828125,57.309715270996094,58.286582946777344,58.829288482666016,2715600.0,45.337154388427734,47.19826990763347,48.135993804931644,47.769973831176756,45.03395071029663
2001-12-17,60.167964935302734,57.88859939575195,57.99714279174805,58.86547088623047,2359600.0,45.36502456665039,46.89206568400065,48.10310302734375,47.71076808929443,45.05001070022583
2001-12-18,60.493587493896484,59.44435501098633,60.05942153930664,60.095603942871094,2594900.0,46.31302261352539,46.73250986735026,48.06191215515137,47.67351718902588,45.07246473312378
2001-12-19,58.033321380615234,56.07958221435547,57.52679443359375,57.02027130126953,6718400.0,43.943016052246094,46.50767517089844,48.01059501647949,47.63058559417725,45.07259252548218
2001-12-20,56.22430419921875,54.30674362182617,55.28361129760742,55.175071716308594,3461000.0,42.52100372314453,46.26407012939453,47.92026741027832,47.57676044464111,45.053755607604984
2001-12-21,56.07958221435547,53.80021667480469,55.175071716308594,54.23438262939453,4982000.0,41.79605484008789,45.98326187133789,47.79096237182617,47.4804789352417,45.031845283508304
2001-12-24,54.23438262939453,53.47459411621094,54.23438262939453,53.72785568237305,1231500.0,41.40568542480469,45.60967000325521,47.63771659851074,47.36781879425049,44.99488794326782
2001-12-26,54.63236618041992,53.185150146484375,53.583133697509766,53.54695510864258,2349600.0,41.26628112792969,45.19896774291992,47.485020599365235,47.2529330444336,44.95985256195068
2001-12-27,54.19820022583008,53.185150146484375,53.90876007080078,53.583133697509766,2730800.0,41.294158935546875,44.63435338338216,47.33733283996582,47.14775150299072,44.94232500076294
2001-12-28,54.27056121826172,53.185150146484375,53.583133697509766,53.90876007080078,2547200.0,41.54511260986328,44.19587961832682,47.18298110961914,47.032604637145994,44.935701522827145
