Date,High,Low,Open,Close,Volume,Adj Close,GD-15ma,GD-50ma,GD-100ma,GD-200ma
2008-06-05,89.72000122070312,88.02999877929688,88.70999908447266,89.63999938964844,2238600.0,68.27873992919922,69.77876536051433,67.65073455810547,65.48282123565674,65.35903217315673
2008-06-06,89.33000183105469,86.51000213623047,89.06999969482422,86.6500015258789,2326600.0,66.00125885009766,69.44463348388672,67.70973731994629,65.48966953277588,65.39636320114136
2008-06-09,86.9800033569336,85.25,86.6500015258789,86.12999725341797,2939400.0,65.60517120361328,69.09933166503906,67.75717658996582,65.5007213973999,65.42994325637818
2008-06-10,86.63999938964844,85.4000015258789,85.4000015258789,85.98999786376953,2120100.0,65.49851989746094,68.66211547851563,67.80233108520508,65.5187474822998,65.46487365722656
2008-06-11,86.30999755859375,84.9000015258789,85.5,85.33000183105469,2201300.0,64.99581909179688,68.23607177734375,67.79904922485352,65.55586868286133,65.49152746200562
2008-06-12,86.86000061035156,85.43000030517578,85.97000122070312,85.70999908447266,1817500.0,65.28526306152344,67.93494822184245,67.80853500366212,65.59580821990967,65.51861135482788
2008-06-13,87.37000274658203,85.87999725341797,86.0999984741211,86.44999694824219,1324900.0,65.8488998413086,67.67901916503907,67.84127853393555,65.65617622375488,65.5602656173706
2008-06-16,86.88999938964844,85.70999908447266,86.0,86.0999984741211,1795100.0,65.58232116699219,67.46219075520834,67.8570085144043,65.71236122131347,65.59343023300171
2008-06-17,86.37000274658203,85.27999877929688,86.37000274658203,85.3499984741211,1570400.0,65.01104736328125,67.19813690185546,67.8599478149414,65.73233997344971,65.62434116363525
2008-06-18,87.25,84.72000122070312,85.55000305175781,85.4800033569336,1662900.0,65.11007690429688,66.86197408040364,67.87563919067382,65.76802459716797,65.65397687911987
2008-06-19,87.5999984741211,85.05000305175781,85.37999725341797,87.58999633789062,1965600.0,66.71725463867188,66.6456517537435,67.91555267333985,65.80711307525635,65.68882345199584
2008-06-20,87.58000183105469,84.94999694824219,87.44999694824219,85.5,2804200.0,65.12529754638672,66.30796508789062,67.92682556152344,65.82633762359619,65.7211342048645
2008-06-23,87.56999969482422,85.69999694824219,86.0199966430664,87.25,1953500.0,66.45824432373047,66.10078125,67.98166763305665,65.85593307495117,65.75641847610474
2008-06-24,87.75,86.04000091552734,87.3499984741211,86.80999755859375,1738500.0,66.12311553955078,65.94742482503256,68.02599830627442,65.87595733642578,65.79270133972167
2008-06-25,88.19000244140625,85.83000183105469,87.37000274658203,86.05000305175781,2465800.0,65.54424285888672,65.81235148111979,68.07398574829102,65.88404861450195,65.82398061752319
2008-06-26,86.0,82.91999816894531,85.68000030517578,82.94000244140625,3306700.0,63.175350189208984,65.47212549845378,68.02691276550293,65.87194026947022,65.84028907775878
2008-06-27,83.7699966430664,82.5,83.06999969482422,83.27999877929688,2827000.0,63.43433380126953,65.30099716186524,67.98227745056153,65.87721378326415,65.85582057952881
2008-06-30,85.04000091552734,82.61000061035156,83.29000091552734,84.19999694824219,3045800.0,64.13509368896484,65.202991994222,67.90945899963378,65.88903930664063,65.87191785812378
2008-07-01,84.06999969482422,82.51000213623047,83.08000183105469,83.61000061035156,2323100.0,63.951507568359375,65.09985783894857,67.84774589538574,65.89553970336914,65.88611782073974
2008-07-02,84.4000015258789,81.81999969482422,84.06999969482422,81.86000061035156,1575500.0,62.61299133300781,64.9410026550293,67.75926246643067,65.88926166534424,65.89603610992431
2008-07-03,83.70999908447266,82.0999984741211,82.97000122070312,83.22000122070312,1248100.0,63.65321731567383,64.83219960530599,67.6964582824707,65.89391708374023,65.90584424972535
2008-07-07,83.94000244140625,81.5199966430664,83.41000366210938,81.79000091552734,2758200.0,62.5594367980957,64.6129020690918,67.59639213562012,65.882021484375,65.90600248336791
2008-07-08,83.63999938964844,81.12999725341797,81.31999969482422,83.63999938964844,2559100.0,63.974449157714844,64.50571060180664,67.49080696105958,65.88344139099121,65.91240705490112
2008-07-09,84.13999938964844,81.86000061035156,83.66999816894531,81.87000274658203,2318600.0,62.62063217163086,64.34634958902994,67.36865676879883,65.87754333496093,65.91302200317382
2008-07-10,82.87999725341797,80.52999877929688,81.62999725341797,81.69000244140625,3265700.0,62.482933044433594,64.17120666503907,67.24192504882812,65.86950981140137,65.91754383087158
2008-07-11,81.86000061035156,80.4000015258789,80.86000061035156,81.05000305175781,1988400.0,61.99342346191406,63.856284586588544,67.10433700561524,65.85278846740722,65.90997524261475
2008-07-14,82.41000366210938,81.0,81.5,81.69000244140625,1806200.0,62.482933044433594,63.680126953125,66.97516754150391,65.83921741485595,65.90459043502807
2008-07-15,81.94000244140625,80.48999786376953,81.44000244140625,81.54000091552734,2788800.0,62.36823272705078,63.40745951334635,66.8409617614746,65.83481567382813,65.8970500946045
2008-07-16,82.51000213623047,80.25,81.29000091552734,82.16999816894531,1648800.0,62.8500862121582,63.189257558186846,66.72218193054199,65.82878479003907,65.89312440872192
2008-07-17,82.44000244140625,80.44000244140625,82.44000244140625,81.20999908447266,2833200.0,62.115814208984375,62.96069564819336,66.59100135803223,65.81328735351562,65.88537679672241
2008-07-18,82.23999786376953,81.0,81.27999877929688,82.06999969482422,1994100.0,62.77360534667969,62.933912658691405,66.48028938293457,65.80793277740479,65.88528741836548
2008-07-21,82.23999786376953,80.58000183105469,82.23999786376953,82.0199966430664,1530500.0,62.735374450683594,62.887315368652345,66.34169639587402,65.80287857055664,65.88421319961547
2008-07-22,83.61000061035156,81.70999908447266,81.98999786376953,83.44999694824219,1995200.0,63.82915115356445,62.86691919962565,66.23320526123047,65.81156894683838,65.88660451889038
2008-07-23,89.41000366210938,83.68000030517578,85.06999969482422,89.2699966430664,5949600.0,68.2807388305664,63.15553461710612,66.1881526184082,65.87349849700928,65.91027090072632
2008-07-24,90.16000366210938,86.4000015258789,88.9000015258789,87.05999755859375,3441000.0,66.59033203125,63.4206906636556,66.10456954956055,65.91928268432618,65.9185304069519
2008-07-25,89.3499984741211,87.41000366210938,87.86000061035156,89.19000244140625,2151400.0,68.21952819824219,63.725111389160155,66.04854354858398,65.97483520507812,65.93013544082642
2008-07-28,89.69000244140625,87.80999755859375,88.56999969482422,87.91000366210938,2277500.0,67.24050903320312,64.03718287150065,65.97308898925782,66.01369480133057,65.9413433265686
2008-07-29,90.51000213623047,87.5999984741211,87.9000015258789,89.94000244140625,2617700.0,68.7931900024414,64.35843226114909,65.93325881958008,66.07035659790039,65.95642137527466
2008-07-30,90.30000305175781,88.70999908447266,90.22000122070312,90.0,2459400.0,68.8390884399414,64.77299601236979,65.86890533447266,66.13058738708496,65.96416913986207
2008-07-31,91.7300033569336,88.91999816894531,89.48999786376953,89.13999938964844,2445000.0,68.18128967285156,65.15288645426432,65.8048016357422,66.19205364227295,65.96885469436646
2008-08-01,90.08999633789062,87.97000122070312,89.0,89.58000183105469,2103800.0,68.51786804199219,65.58784942626953,65.77911666870118,66.24512794494629,65.9781336402893
2008-08-04,90.05999755859375,88.5199966430664,89.30999755859375,89.06999969482422,1339800.0,68.12776184082031,65.96417134602865,65.74791519165039,66.28451614379883,65.98875059127808
2008-08-05,90.83000183105469,89.05000305175781,89.94000244140625,90.79000091552734,1965200.0,69.44334411621094,66.43584543863932,65.76008712768555,66.32583320617675,66.00432008743286
2008-08-06,91.3499984741211,90.0,90.63999938964844,90.9800033569336,1562700.0,69.58868408203125,66.88508529663086,65.77242370605468,66.38157493591308,66.02919679641724
2008-08-07,90.8499984741211,89.68000030517578,90.5,90.2699966430664,1712100.0,69.0456314086914,67.34707310994466,65.75028594970703,66.43272045135498,66.04958154678344
2008-08-08,93.2300033569336,89.97000122070312,90.0,92.80999755859375,2489400.0,70.98841094970703,67.89472681681315,65.77081237792969,66.49517734527588,66.07529554367065
2008-08-11,94.30999755859375,92.1500015258789,92.45999908447266,93.91999816894531,2239300.0,71.83740234375,68.50152867635092,65.8037484741211,66.56847568511962,66.09429281234742
2008-08-12,94.4000015258789,93.16000366210938,94.08000183105469,94.25,2665800.0,72.08982849121094,69.05224049886068,65.85422500610352,66.63959522247315,66.1131157875061
2008-08-13,94.04000091552734,91.87999725341797,93.19000244140625,93.45999908447266,2641600.0,71.48556518554688,69.26589558919271,65.9154670715332,66.7069479751587,66.12570459365844
2008-08-14,93.2300033569336,89.61000061035156,91.19000244140625,92.45999908447266,3920700.0,70.72065734863281,69.54125061035157,65.9784733581543,66.76930652618408,66.13741724014282
2008-08-15,94.19000244140625,91.01000213623047,91.01000213623047,93.41000366210938,2659200.0,71.44732666015625,69.75643717447916,66.04184509277344,66.84628982543946,66.1545396232605
2008-08-18,93.81999969482422,91.62999725341797,93.81999969482422,92.23999786376953,1852400.0,70.55243682861328,69.97723236083985,66.13286865234375,66.92130298614502,66.16348344802856
2008-08-19,93.19999694824219,90.97000122070312,91.76000213623047,91.98999786376953,2958700.0,70.36121368408203,70.08176727294922,66.22798950195312,66.99258304595948,66.17540216445923
2008-08-20,92.69000244140625,90.47000122070312,92.36000061035156,91.26000213623047,2244000.0,69.8028335571289,70.14601694742838,66.31407577514648,67.05820343017578,66.1837352180481
2008-08-21,91.94999694824219,90.08999633789062,90.62000274658203,91.7699966430664,2642000.0,70.19294738769531,70.2801274617513,66.41801834106445,67.10853378295899,66.18751737594604
2008-08-22,92.19999694824219,90.70999908447266,92.08000183105469,92.0,2157900.0,70.36885070800781,70.40352630615234,66.51969009399414,67.16411254882813,66.18586668014527
2008-08-25,92.29000091552734,90.33999633789062,91.69000244140625,91.12000274658203,2241600.0,69.69576263427734,70.50805969238282,66.59662734985352,67.21895294189453,66.19241701126099
2008-08-26,92.31999969482422,90.19000244140625,90.91999816894531,92.20999908447266,1572600.0,70.52946472167969,70.5804677327474,66.69557022094726,67.27628936767579,66.20132150650025
2008-08-27,92.73999786376953,90.81999969482422,92.19000244140625,92.30999755859375,1383500.0,70.60595703125,70.64828592936198,66.80746841430664,67.33370811462402,66.220814037323
2008-08-28,94.41000366210938,92.26000213623047,92.55000305175781,94.01000213623047,2107300.0,71.90625762939453,70.83899434407552,66.94339202880859,67.4095156097412,66.25240236282349
2008-08-29,94.05999755859375,92.23999786376953,93.86000061035156,92.30000305175781,1696600.0,70.59832763671875,70.8129887898763,67.02101348876953,67.4682830810547,66.2714789390564
2008-09-02,93.94999694824219,92.30000305175781,93.02999877929688,92.55999755859375,2072500.0,70.79714965820312,70.74363861083984,67.13445053100585,67.53063804626464,66.2910203742981
2008-09-03,93.05999755859375,90.44000244140625,92.26000213623047,91.16999816894531,2441700.0,69.7340087890625,70.58658396402994,67.1999658203125,67.59081672668457,66.30702257156372
2008-09-04,90.55000305175781,83.9800033569336,90.27999877929688,85.29000091552734,7363700.0,65.23651885986328,70.16998087565104,67.18223388671875,67.60411609649658,66.29396039962768
2008-09-05,86.54000091552734,84.87000274658203,85.69999694824219,85.63999938964844,2891000.0,65.50422668457031,69.82221883138021,67.18143356323242,67.62770965576172,66.28715055465699
2008-09-08,88.05999755859375,85.2699966430664,87.4800033569336,86.20999908447266,3860000.0,65.940185546875,69.45507609049479,67.23673027038575,67.63182151794433,66.28248285293579
2008-09-09,86.98999786376953,84.51000213623047,86.19999694824219,84.55000305175781,3643100.0,64.6705093383789,69.06294759114583,67.26145378112793,67.62186561584473,66.27777910232544
2008-09-10,85.55999755859375,82.83999633789062,85.0,83.0199966430664,4442500.0,63.50023651123047,68.60554911295573,67.24875663757324,67.57910781860352,66.26076044082642
2008-09-11,84.83999633789062,82.58000183105469,82.69999694824219,84.7699966430664,4227800.0,64.8387680053711,68.27461140950521,67.26650184631347,67.55712387084961,66.25497026443482
2008-09-12,85.55000305175781,83.55999755859375,84.0,84.93000030517578,2286000.0,64.9611587524414,67.92582550048829,67.31346519470215,67.5363638305664,66.2462766456604
2008-09-15,85.01000213623047,83.01000213623047,83.2699966430664,83.91000366210938,3728000.0,64.18099975585938,67.51330210367838,67.32402084350586,67.51023956298827,66.22691640853881
2008-09-16,85.69000244140625,82.4800033569336,82.69000244140625,85.08999633789062,3858000.0,65.0835189819336,67.20581919352213,67.37450248718261,67.48544731140137,66.21675569534301
2008-09-17,84.55000305175781,82.0,84.5,82.27999877929688,3333200.0,62.93421173095703,66.69946899414063,67.35369773864745,67.42225234985352,66.19584844589234
2008-09-18,84.44999694824219,79.3499984741211,82.94999694824219,83.83999633789062,4890400.0,64.1274185180664,66.26756642659505,67.38383346557617,67.3762451171875,66.18003786087036
2008-09-19,86.37999725341797,81.38999938964844,84.12999725341797,82.38999938964844,4054500.0,63.018348693847656,65.67503916422525,67.39454177856446,67.31823341369629,66.15546899795532
2008-09-22,82.87000274658203,80.72000122070312,82.87000274658203,81.26000213623047,2560900.0,62.15406036376953,65.11208801269531,67.39775451660157,67.2510457611084,66.1168642616272
2008-09-23,81.62999725341797,79.66000366210938,81.33999633789062,79.91000366210938,1969500.0,61.12147521972656,64.46704305013021,67.37052536010742,67.17284645080566,66.07067777633667
2008-09-24,79.80000305175781,76.75,79.27999877929688,77.7300033569336,4669000.0,59.45404052734375,63.78171183268229,67.31224151611327,67.07660163879395,66.01384820938111
2008-09-25,79.31999969482422,76.56999969482422,78.0,76.73999786376953,4666100.0,58.69679641723633,63.34573033650716,67.22917572021484,66.97567882537842,65.95202289581299
2008-09-26,75.75,73.12000274658203,74.91999816894531,74.91999816894531,6140000.0,57.304725646972656,62.79909693400065,67.1329539489746,66.86197765350342,65.89348068237305
2008-09-29,74.8499984741211,70.0,74.0,71.4000015258789,5568500.0,54.61235809326172,62.0439084370931,66.96972900390625,66.7250091934204,65.82000251770019
2008-09-30,73.87000274658203,71.23999786376953,72.01000213623047,73.62000274658203,3799700.0,56.31037139892578,61.486565907796226,66.8412289428711,66.59146266937256,65.75093196868896
2008-10-01,73.62000274658203,71.66000366210938,73.06999969482422,72.0,4427300.0,55.07126235961914,60.924634297688804,66.66607116699218,66.44963821411133,65.68065549850463
2008-10-02,72.37000274658203,69.58999633789062,71.63999938964844,70.26000213623047,5522600.0,53.740386962890625,60.1847422281901,66.37526412963867,66.28170837402344,65.61067975997925
2008-10-03,71.7699966430664,67.9000015258789,70.94000244140625,68.19999694824219,4832100.0,52.16474151611328,59.33164774576823,66.08675231933594,66.09566093444825,65.53781522750855
2008-10-06,67.37999725341797,63.88999938964844,66.97000122070312,65.91999816894531,4804500.0,50.420806884765625,58.41430155436198,65.7307778930664,65.88966072082519,65.45683557510375
2008-10-07,67.94000244140625,65.05000305175781,66.97000122070312,65.05000305175781,4342000.0,49.75537109375,57.392425028483075,65.38107513427734,65.67708206176758,65.3714326286316
2008-10-08,67.70999908447266,63.650001525878906,63.7400016784668,65.55999755859375,5485700.0,50.41672897338867,56.557926177978516,65.01354591369629,65.47340236663818,65.28619930267334
2008-10-09,66.38999938964844,60.91999816894531,66.02999877929688,60.91999816894531,4136700.0,46.84847640991211,55.40599670410156,64.5737336730957,65.22131950378417,65.17756826400756
2008-10-10,60.54999923706055,55.13999938964844,58.439998626708984,57.38999938964844,7376900.0,44.13385009765625,54.147030131022134,64.0927848815918,64.948793258667,65.05642251968384
2008-10-13,61.40999984741211,57.099998474121094,59.22999954223633,61.099998474121094,3560300.0,46.986907958984375,53.135886637369794,63.66216567993164,64.72064117431641,64.95411561965942
2008-10-14,64.7699966430664,60.459999084472656,63.41999816894531,61.4900016784668,4358100.0,47.28682327270508,52.21357650756836,63.24534690856934,64.49663105010987,64.85395080566406
2008-10-15,61.380001068115234,56.0,61.15999984741211,56.36000061035156,3178700.0,43.34177017211914,51.139425150553386,62.7233154296875,64.24170127868652,64.7342876625061
2008-10-16,60.22999954223633,54.400001525878906,56.36000061035156,59.84000015258789,4299000.0,46.017948150634766,50.294168599446614,62.25190071105957,64.01216220855713,64.63386413574219
2008-10-17,61.20000076293945,55.529998779296875,58.599998474121094,57.119998931884766,4081700.0,43.92621994018555,49.40226821899414,61.74951248168945,63.74989921569824,64.51897539138794
2008-10-20,60.29999923706055,57.130001068115234,57.72999954223633,60.29999923706055,2434900.0,46.3716926574707,48.85289052327474,61.257178115844724,63.513995246887205,64.42576362609863
2008-10-21,60.11000061035156,55.119998931884766,59.7400016784668,55.47999954223633,4293400.0,42.6650390625,47.94320170084635,60.67373085021973,63.23873966217041,64.3143588256836
2008-10-22,57.86000061035156,54.45000076293945,56.209999084472656,56.4900016784668,5401600.0,43.44173812866211,47.16790008544922,60.10076904296875,62.977497024536135,64.20789594650269
2008-10-23,58.33000183105469,53.31999969482422,56.380001068115234,56.959999084472656,3508000.0,43.80316925048828,46.505418904622395,59.547121124267576,62.73129409790039,64.09076650619507
2008-10-24,56.52000045776367,51.900001525878906,53.40999984741211,54.70000076293945,3344800.0,42.06520080566406,45.83211619059245,58.974011993408205,62.47624267578125,63.96532522201538
2008-10-27,55.29999923706055,52.150001525878906,53.880001068115234,52.27000045776367,3443400.0,40.19648742675781,45.15049489339193,58.348995208740234,62.19542015075684,63.83912069320679
2008-10-28,58.5099983215332,52.11000061035156,53.27000045776367,58.400001525878906,2799200.0,44.910560607910156,44.82750752766927,57.836157684326174,61.98451316833496,63.73709135055542
2008-10-29,60.779998779296875,57.41999816894531,58.25,58.2400016784668,3859200.0,44.78751754760742,44.45222676595052,57.32468376159668,61.7763366317749,63.638529014587405
2008-10-30,61.310001373291016,58.34000015258789,59.95000076293945,60.709999084472656,2901000.0,46.6870002746582,44.44146169026693,56.86236709594726,61.58822143554688,63.55348445892334
2008-10-31,61.619998931884766,59.369998931884766,60.709999084472656,60.31999969482422,2807300.0,46.387062072753906,44.59167582194011,56.38624938964844,61.40213386535645,63.47900127410889
2008-11-03,61.27000045776367,59.439998626708984,60.08000183105469,61.02000045776367,2367800.0,46.925384521484375,44.5875742594401,55.91738006591797,61.218535079956055,63.40717164993286
2008-11-04,63.86000061035156,61.83000183105469,62.41999816894531,63.77000045776367,2575300.0,49.04017639160156,44.704464467366535,55.50426834106445,61.05044784545898,63.35331203460694
2008-11-05,63.66999816894531,61.7400016784668,62.790000915527344,62.11000061035156,3462700.0,47.763607025146484,44.999253590901695,55.04895118713379,60.87226070404053,63.292310962677
2008-11-06,62.61000061035156,60.0099983215332,62.349998474121094,60.43000030517578,4969600.0,46.471656799316406,45.029500834147136,54.566265182495115,60.68686679840088,63.20960338592529
2008-11-07,62.290000915527344,60.13999938964844,60.72999954223633,61.43000030517578,3006800.0,47.240684509277344,45.250465138753256,54.07295372009278,60.508172874450686,63.13809873580933
2008-11-10,63.40999984741211,60.20000076293945,62.41999816894531,60.93000030517578,2092300.0,46.856178283691406,45.2827641805013,53.59811073303223,60.30956211090088,63.05833759307861
2008-11-11,60.66999816894531,58.36000061035156,60.22999954223633,59.290000915527344,2500200.0,45.59498596191406,45.47809397379557,53.09406745910645,60.114258995056154,62.970298309326175
2008-11-12,58.849998474121094,57.02000045776367,58.33000183105469,57.54999923706055,4072300.0,44.25690841674805,45.53243865966797,52.584525451660156,59.89224563598633,62.87408935546875
2008-11-13,59.209999084472656,52.33000183105469,57.77000045776367,56.20000076293945,7874400.0,43.218719482421875,45.493475341796874,52.14416946411133,59.66320167541504,62.76957950592041
2008-11-14,58.75,55.04999923706055,55.29999923706055,55.5099983215332,3496800.0,42.6880989074707,45.53500188191732,51.687846908569334,59.43464023590088,62.65934442520142
2008-11-17,55.79999923706055,53.040000915527344,55.540000915527344,53.5099983215332,3583700.0,41.150062561035156,45.59857355753581,51.19204444885254,59.21438735961914,62.54316381454468
2008-11-18,54.0,51.540000915527344,53.66999816894531,53.2400016784668,4443000.0,40.942447662353516,45.334032694498696,50.71748321533203,58.98946849822998,62.43334114074707
2008-11-19,54.61000061035156,49.130001068115234,53.2400016784668,49.25,4604800.0,37.874061584472656,44.87313563028972,50.20495971679688,58.72685817718506,62.30794874191284
2008-11-20,51.900001525878906,48.040000915527344,48.66999816894531,48.79999923706055,5713900.0,37.527992248535156,44.262535095214844,49.658744201660156,58.462623023986815,62.17908136367798
2008-11-21,52.290000915527344,48.36000061035156,49.86000061035156,51.95000076293945,4750100.0,39.950408935546875,43.83342488606771,49.15852920532227,58.23599720001221,62.06262943267822
2008-11-24,52.9900016784668,50.0,52.70000076293945,50.209999084472656,4720200.0,38.61231994628906,43.27922058105469,48.64715560913086,57.985588226318356,61.939752655029295
2008-11-25,52.13999938964844,48.599998474121094,50.939998626708984,49.61000061035156,4567500.0,38.150909423828125,42.553269449869795,48.10850341796875,57.741502952575686,61.811762218475344
2008-11-26,50.29999923706055,47.810001373291016,49.029998779296875,50.18000030517578,3338000.0,38.5892448425293,41.94164530436198,47.62160408020019,57.48765090942383,61.68554615020752
2008-11-28,51.66999816894531,49.59000015258789,49.619998931884766,51.66999816894531,1057300.0,39.73507308959961,41.492539723714195,47.13375717163086,57.25879531860352,61.568169326782225
2008-12-01,50.7400016784668,48.43000030517578,50.52000045776367,48.540000915527344,3237900.0,37.32806396484375,40.83169835408528,46.61995147705078,57.00724662780762,61.438378219604495
2008-12-02,50.88999938964844,48.52000045776367,48.91999816894531,50.11000061035156,3036200.0,38.53540802001953,40.27698033650716,46.147578430175784,56.772666473388675,61.31272747039795
2008-12-03,51.790000915527344,49.040000915527344,49.349998474121094,51.650001525878906,3466700.0,39.719688415527344,39.885293833414714,45.7195426940918,56.54503402709961,61.192125720977785
2008-12-04,52.7400016784668,49.22999954223633,51.220001220703125,49.95000076293945,3253600.0,38.4123649597168,39.49565760294596,45.29870918273926,56.30547534942627,61.070145511627196
2008-12-05,51.650001525878906,48.15999984741211,49.15999984741211,51.5,3008400.0,39.60435104370117,39.25469970703125,44.916860275268554,56.0730179977417,60.95090139389038
2008-12-08,54.9900016784668,51.709999084472656,51.709999084472656,54.22999954223633,3716200.0,41.703758239746094,39.18907699584961,44.60484092712402,55.868897438049316,60.84109239578247
2008-12-09,55.11000061035156,53.20000076293945,54.470001220703125,54.25,2707800.0,41.719154357910156,39.22701644897461,44.346976852416994,55.65835292816162,60.7331428527832
2008-12-10,55.52000045776367,53.72999954223633,55.150001525878906,54.290000915527344,2772800.0,41.749900817871094,39.28084665934245,44.0557674407959,55.448498191833494,60.62568838119507
2008-12-11,55.04999923706055,53.220001220703125,53.88999938964844,53.810001373291016,2478400.0,41.38077163696289,39.514627329508464,43.78195762634277,55.22401439666748,60.51779167175293
2008-12-12,53.58000183105469,52.189998626708984,53.06999969482422,53.279998779296875,2875600.0,40.97318649291992,39.74430694580078,43.52661361694336,54.950938873291015,60.412218685150144
2008-12-15,53.779998779296875,52.34000015258789,53.779998779296875,53.11000061035156,2718000.0,40.84246826171875,39.80377756754557,43.300168151855466,54.6934602355957,60.306371459960936
2008-12-16,56.400001525878906,53.060001373291016,53.38999938964844,56.34000015258789,2450700.0,43.32638931274414,40.11804885864258,43.15827980041504,54.444528846740724,60.20968202590942
2008-12-17,56.68000030517578,54.650001525878906,56.68000030517578,55.4900016784668,1991900.0,42.67272186279297,40.41950302124023,43.016626815795895,54.19885097503662,60.1062728881836
2008-12-18,57.689998626708984,55.540000915527344,56.41999816894531,55.869998931884766,3111300.0,42.96494674682617,40.71121648152669,42.86759117126465,53.94056854248047,60.00546257019043
2008-12-19,57.880001068115234,55.470001220703125,56.40999984741211,55.86000061035156,3693400.0,42.95726013183594,40.926028951009116,42.78976684570313,53.681750259399415,59.90616882324219
2008-12-22,56.310001373291016,54.2599983215332,56.0,55.47999954223633,2353200.0,42.6650390625,41.28182729085287,42.760390625,53.4265877532959,59.80932069778442
2008-12-23,56.689998626708984,54.529998779296875,55.290000915527344,54.72999954223633,1761900.0,42.088260650634766,41.51868413289388,42.66241767883301,53.16229167938232,59.703709812164306
2008-12-24,55.470001220703125,54.689998626708984,54.689998626708984,55.2599983215332,512000.0,42.4958610534668,41.70376230875651,42.566598434448245,52.90597267150879,59.59524440765381
2008-12-26,56.029998779296875,55.279998779296875,55.5099983215332,55.90999984741211,707100.0,42.995704650878906,42.009318288167314,42.55967712402344,52.64149627685547,59.483664741516115
2008-12-29,56.06999969482422,53.959999084472656,55.939998626708984,54.529998779296875,1830200.0,41.93446731567383,42.164659372965495,42.47800750732422,52.36495410919189,59.37326452255249
2008-12-30,56.52000045776367,54.79999923706055,54.90999984741211,56.40999984741211,1364300.0,43.38022994995117,42.276424153645834,42.46708770751953,52.108300094604495,59.270510272979735
2008-12-31,58.209999084472656,56.40999984741211,56.630001068115234,57.59000015258789,1626700.0,44.287654876708984,42.44765752156575,42.4254069519043,51.84129253387451,59.16823493957519
2009-01-02,59.869998931884766,57.189998626708984,57.7599983215332,59.7599983215332,1649100.0,45.956417083740234,42.728091939290366,42.4912345123291,51.58248268127441,59.07547918319702
2009-01-05,60.18000030517578,58.88999938964844,59.380001068115234,59.7400016784668,1467200.0,45.9410514831543,43.032110595703124,42.54122077941894,51.32099491119385,58.9802950668335
2009-01-06,61.459999084472656,59.7400016784668,61.459999084472656,61.22999954223633,2256400.0,47.08686447143555,43.43968912760417,42.60689468383789,51.077007904052735,58.89197793960571
2009-01-07,60.66999816894531,58.36000061035156,60.66999816894531,58.83000183105469,1751200.0,45.241249084472656,43.732941182454425,42.67041564941406,50.82221382141113,58.79576017379761
2009-01-08,59.27000045776367,57.650001525878906,58.470001220703125,59.209999084472656,1929400.0,45.53345489501953,43.880078887939455,42.777154998779295,50.563075103759765,58.70468246459961
2009-01-09,58.95000076293945,57.33000183105469,57.720001220703125,57.91999816894531,1761400.0,44.54144287109375,44.004660288492836,42.769772644042966,50.30296516418457,58.612134075164796
2009-01-12,58.40999984741211,57.279998779296875,57.91999816894531,57.68000030517578,1806900.0,44.35688018798828,44.09745585123698,42.761159896850586,50.04292182922363,58.517752437591554
2009-01-13,57.61000061035156,54.75,57.61000061035156,55.099998474121094,4161200.0,42.3728141784668,44.058492787679036,42.67487617492676,49.768621635437015,58.4134125328064
2009-01-14,55.310001373291016,53.88999938964844,54.47999954223633,54.470001220703125,4076200.0,42.15610885620117,44.02456410725912,42.5902571105957,49.48825325012207,58.29839351654053
2009-01-15,55.18000030517578,51.4900016784668,54.61000061035156,53.060001373291016,3953200.0,41.064857482910156,43.956337229410806,42.47304656982422,49.195213317871094,58.17966293334961
2009-01-16,54.9900016784668,53.209999084472656,53.650001525878906,54.59000015258789,2954400.0,42.24897384643555,43.93987808227539,42.337222518920896,48.92074542999268,58.0698491859436
2009-01-20,54.72999954223633,52.060001373291016,54.25,52.20000076293945,4021700.0,40.39927291870117,43.76678263346354,42.18993583679199,48.61944351196289,57.947866439819336
2009-01-21,54.209999084472656,51.91999816894531,52.63999938964844,54.0099983215332,2481900.0,41.80010223388672,43.757824961344404,42.0965047454834,48.33138496398926,57.83254653930664
2009-01-22,54.369998931884766,52.68000030517578,53.54999923706055,53.880001068115234,2827300.0,41.69947814941406,43.645774841308594,41.98568061828613,48.029317169189454,57.71941638946533
2009-01-23,53.9900016784668,51.95000076293945,52.93000030517578,53.31999969482422,2162700.0,41.266082763671875,43.44433670043945,41.873878707885744,47.73599472045898,57.602138900756835
2009-01-26,54.84000015258789,52.790000915527344,52.970001220703125,54.599998474121094,3338600.0,42.256717681884766,43.19769007364909,41.807113342285156,47.4505904006958,57.49061422348022
2009-01-27,56.529998779296875,54.79999923706055,54.9900016784668,55.720001220703125,2636400.0,43.12351608276367,43.00985438028972,41.78444549560547,47.18448547363281,57.38765110015869
2009-01-28,61.380001068115234,58.560001373291016,59.31999969482422,60.0099983215332,5319200.0,46.44368362426758,42.966975657145184,41.84894477844238,46.99655712127686,57.30033660888672
2009-01-29,59.13999938964844,57.11000061035156,58.84000015258789,58.2400016784668,5189100.0,45.07381820678711,42.955813598632815,41.89665916442871,46.79225303649903,57.20998134613037
2009-01-30,58.880001068115234,56.18000030517578,58.5,56.72999954223633,2683800.0,43.90519332885742,42.84726282755534,41.95176177978516,46.57190311431885,57.101862316131594
