Date,High,Low,Open,Close,Volume,Adj Close,BKNG-15ma,BKNG-50ma,BKNG-100ma,BKNG-200ma
2004-06-17,28.389999389648438,27.06999969482422,27.709999084472656,28.229999542236328,629700.0,28.229999542236328,27.141999816894533,25.512199897766113,24.168599910736084,24.532249937057497
2004-06-18,29.1200008392334,27.950000762939453,28.100000381469727,28.649999618530273,1063000.0,28.649999618530273,27.352666473388673,25.55239990234375,24.247699909210205,24.479349937438965
2004-06-21,29.0,27.979999542236328,28.979999542236328,28.0,759500.0,28.0,27.53866653442383,25.579399909973144,24.32069990158081,24.42869993209839
2004-06-22,29.520000457763672,26.450000762939453,28.90999984741211,27.600000381469727,3739600.0,27.600000381469727,27.631999842325847,25.590999908447266,24.40329990386963,24.376549940109253
2004-06-23,27.700000762939453,26.81999969482422,27.309999465942383,27.34000015258789,2540600.0,27.34000015258789,27.57333323160807,25.592799911499025,24.477699909210205,24.32549994468689
2004-06-24,27.75,27.049999237060547,27.299999237060547,27.190000534057617,866000.0,27.190000534057617,27.5793332417806,25.609399909973146,24.558299922943114,24.274449939727784
2004-06-25,27.559999465942383,26.899999618530273,26.940000534057617,27.049999237060547,888900.0,27.049999237060547,27.595999908447265,25.622799911499023,24.63629991531372,24.223349933624267
2004-06-28,27.829999923706055,26.700000762939453,27.229999542236328,26.739999771118164,1111500.0,26.739999771118164,27.567333221435547,25.644399909973146,24.71579990386963,24.177349939346314
2004-06-29,27.299999237060547,26.760000228881836,26.989999771118164,27.149999618530273,924800.0,27.149999618530273,27.528666559855143,25.694599914550782,24.804499893188478,24.13529993057251
2004-06-30,27.690000534057617,26.889999389648438,27.25,26.93000030517578,1258000.0,26.93000030517578,27.455999883015952,25.72699993133545,24.885999889373778,24.087099933624266
2004-07-01,26.950000762939453,25.649999618530273,26.809999465942383,25.950000762939453,1283200.0,25.950000762939453,27.35533332824707,25.74359992980957,24.953699893951416,24.036149940490724
2004-07-02,26.239999771118164,25.600000381469727,25.75,25.700000762939453,1076400.0,25.700000762939453,27.26400006612142,25.749599952697753,25.005999908447265,23.9782999420166
2004-07-06,26.040000915527344,24.920000076293945,26.0,25.3799991607666,858400.0,25.3799991607666,27.14466667175293,25.72519992828369,25.04579990386963,23.92119994163513
2004-07-07,25.649999618530273,24.34000015258789,25.049999237060547,25.059999465942383,629200.0,25.059999465942383,26.970666631062826,25.698399925231932,25.04769989013672,23.857649936676026
2004-07-08,25.5,24.860000610351562,24.899999618530273,24.889999389648438,659300.0,24.889999389648438,26.790666580200195,25.674399909973143,25.061599884033203,23.793799934387206
2004-07-09,24.899999618530273,24.299999237060547,24.739999771118164,24.56999969482422,668900.0,24.56999969482422,26.54666659037272,25.647599906921386,25.067499885559084,23.757649936676025
2004-07-12,24.719999313354492,24.200000762939453,24.469999313354492,24.3799991607666,534700.0,24.3799991607666,26.261999893188477,25.630599899291994,25.07279987335205,23.73209993362427
2004-07-13,24.850000381469727,24.209999084472656,24.540000915527344,24.420000076293945,522800.0,24.420000076293945,26.023333231608074,25.63479991912842,25.079699878692626,23.70584993362427
2004-07-14,24.549999237060547,23.799999237060547,24.3799991607666,24.299999237060547,805300.0,24.299999237060547,25.803333155314128,25.635399894714354,25.089199867248535,23.684299926757813
2004-07-15,24.5,24.010000228881836,24.329999923706055,24.229999542236328,485700.0,24.229999542236328,25.59599978129069,25.622599868774415,25.108499870300292,23.665299921035768
2004-07-16,24.350000381469727,23.59000015258789,24.350000381469727,23.719999313354492,294300.0,23.719999313354492,25.364666366577147,25.588599853515625,25.12859987258911,23.638599920272828
2004-07-19,23.8700008392334,22.40999984741211,23.760000228881836,23.520000457763672,866100.0,23.520000457763672,25.129333114624025,25.574399871826174,25.151799869537353,23.61099991798401
2004-07-20,24.200000762939453,23.309999465942383,23.530000686645508,24.110000610351562,888100.0,24.110000610351562,24.953999837239582,25.56839988708496,25.17789987564087,23.586099920272826
2004-07-21,24.469999313354492,22.93000030517578,24.399999618530273,22.959999084472656,714500.0,22.959999084472656,24.67466646830241,25.55619987487793,25.18539987564087,23.55639991760254
2004-07-22,23.489999771118164,22.219999313354492,22.56999969482422,23.309999465942383,1525000.0,23.309999465942383,24.433333079020183,25.564399871826172,25.188299865722655,23.516999912261962
2004-07-23,23.299999237060547,22.639999389648438,23.049999237060547,22.799999237060547,670500.0,22.799999237060547,24.223332977294923,25.55099987030029,25.18479986190796,23.467699909210204
2004-07-26,23.09000015258789,22.450000762939453,22.790000915527344,22.6200008392334,521800.0,22.6200008392334,24.01799964904785,25.533799896240236,25.186299877166746,23.418649911880493
2004-07-27,23.399999618530273,22.530000686645508,22.770000457763672,23.100000381469727,523200.0,23.100000381469727,23.86599973042806,25.530799903869628,25.189799880981447,23.375749912261963
2004-07-28,23.489999771118164,22.5,23.1200008392334,23.040000915527344,509300.0,23.040000915527344,23.73133316040039,25.529599914550783,25.188799896240234,23.329899921417237
2004-07-29,23.729999542236328,22.959999084472656,23.1200008392334,23.59000015258789,487500.0,23.59000015258789,23.644666544596355,25.547599906921388,25.182799892425535,23.287599925994872
2004-07-30,23.940000534057617,23.139999389648438,23.479999542236328,23.68000030517578,347000.0,23.68000030517578,23.585333251953124,25.55899990081787,25.183499889373778,23.240699920654297
2004-08-02,23.979999542236328,22.950000762939453,23.700000762939453,23.729999542236328,1138700.0,23.729999542236328,23.541999944051106,25.57839988708496,25.19289987564087,23.19139991760254
2004-08-03,22.149999618530273,20.030000686645508,20.6200008392334,20.290000915527344,4655300.0,20.290000915527344,23.266666666666666,25.52459991455078,25.172599887847902,23.131349925994872
2004-08-04,19.969999313354492,18.5,19.969999313354492,19.350000381469727,4459900.0,19.350000381469727,22.93666674296061,25.43739994049072,25.142099895477294,23.06534993171692
2004-08-05,19.479999542236328,18.329999923706055,19.450000762939453,18.68000030517578,1334100.0,18.68000030517578,22.56666679382324,25.32699993133545,25.093899898529052,23.006499929428102
2004-08-06,18.68000030517578,17.420000076293945,18.68000030517578,18.399999618530273,1834300.0,18.399999618530273,22.212000147501627,25.191199913024903,25.055399894714355,22.951649923324585
2004-08-09,19.200000762939453,18.510000228881836,19.0,18.6200008392334,1354600.0,18.6200008392334,21.885333506266274,25.053799934387207,25.015299911499024,22.895849924087525
2004-08-10,19.149999618530273,18.610000610351562,19.049999237060547,19.100000381469727,631900.0,19.100000381469727,21.551333491007487,24.931599960327148,24.968299922943114,22.848849925994873
2004-08-11,19.209999084472656,18.3799991607666,19.15999984741211,19.030000686645508,669000.0,19.030000686645508,21.28933359781901,24.78819995880127,24.909799938201903,22.79989993095398
2004-08-12,19.25,18.420000076293945,18.81999969482422,18.600000381469727,528800.0,18.600000381469727,20.975333658854165,24.595799980163573,24.849699935913087,22.7552499294281
2004-08-13,18.8799991607666,18.1200008392334,18.540000915527344,18.559999465942383,545700.0,18.559999465942383,20.69266700744629,24.42499996185303,24.802299938201905,22.70559992790222
2004-08-16,19.440000534057617,18.40999984741211,18.549999237060547,19.190000534057617,521700.0,19.190000534057617,20.46400032043457,24.27279998779297,24.766999950408934,22.654649934768678
2004-08-17,19.649999618530273,19.1299991607666,19.260000228881836,19.329999923706055,523700.0,19.329999923706055,20.212666956583657,24.11599998474121,24.724499950408937,22.604299936294556
2004-08-18,20.34000015258789,19.0,19.010000228881836,20.209999084472656,834500.0,20.209999084472656,20.02400016784668,23.96559997558594,24.679699935913085,22.55709993362427
2004-08-19,20.489999771118164,19.920000076293945,20.34000015258789,20.010000228881836,428500.0,20.010000228881836,19.785333506266277,23.8053999710083,24.619799938201904,22.516249933242797
2004-08-20,20.420000076293945,19.860000610351562,19.950000762939453,20.290000915527344,709300.0,20.290000915527344,19.55933354695638,23.662000007629395,24.55769994735718,22.474249935150148
2004-08-23,21.030000686645508,20.079999923706055,20.389999389648438,20.860000610351562,702500.0,20.860000610351562,19.368000284830728,23.53780002593994,24.499199962615968,22.432299938201904
2004-08-24,21.239999771118164,20.75,21.010000228881836,20.81999969482422,613000.0,20.81999969482422,19.403333536783855,23.410800018310546,24.43779996871948,22.428099937438965
2004-08-25,21.559999465942383,20.479999542236328,20.84000015258789,21.450000762939453,622200.0,21.450000762939453,19.54333356221517,23.286400032043456,24.382299976348875,22.429549942016603
2004-08-26,21.530000686645508,20.889999389648438,21.43000030517578,21.079999923706055,712300.0,21.079999923706055,19.703333536783855,23.15620002746582,24.321099967956542,22.431049938201905
2004-08-27,21.270000457763672,20.969999313354492,21.09000015258789,21.149999618530273,261100.0,21.149999618530273,19.88666687011719,23.014600028991698,24.263399963378905,22.434049940109254
2004-08-30,21.280000686645508,20.510000228881836,21.100000381469727,20.8799991607666,424000.0,20.8799991607666,20.037333424886068,22.859200019836425,24.205799961090086,22.440199937820434
2004-08-31,21.100000381469727,20.649999618530273,20.860000610351562,20.8799991607666,251700.0,20.8799991607666,20.156000010172527,22.71680000305176,24.14809995651245,22.44949993133545
2004-09-01,21.5,20.889999389648438,20.959999084472656,21.079999923706055,324300.0,21.079999923706055,20.292666625976562,22.586399993896485,24.088699951171876,22.46229992866516
2004-09-02,21.360000610351562,20.68000030517578,21.1299991607666,21.25,595400.0,21.25,20.469333267211915,22.464599990844725,24.028699951171873,22.47904993057251
2004-09-03,21.200000762939453,20.25,21.110000610351562,20.399999618530273,478000.0,20.399999618530273,20.591999944051107,22.32879997253418,23.969099941253663,22.49479992866516
2004-09-07,20.59000015258789,19.719999313354492,20.530000686645508,19.989999771118164,863000.0,19.989999771118164,20.64533322652181,22.187599983215332,23.90519994735718,22.507999925613404
2004-09-08,20.399999618530273,19.709999084472656,19.790000915527344,19.809999465942383,392000.0,19.809999465942383,20.67733319600423,22.048999977111816,23.84669994354248,22.516549921035768
2004-09-09,20.219999313354492,19.75,19.809999465942383,20.09000015258789,427800.0,20.09000015258789,20.669333267211915,21.90779998779297,23.801199951171874,22.52519991874695
2004-09-10,20.540000915527344,20.100000381469727,20.100000381469727,20.420000076293945,344300.0,20.420000076293945,20.696666590372722,21.77759998321533,23.75229995727539,22.535999917984007
2004-09-13,20.760000228881836,20.3700008392334,20.479999542236328,20.65999984741211,682900.0,20.65999984741211,20.721333185831707,21.671799964904785,23.707699947357177,22.54499991416931
2004-09-14,20.81999969482422,20.3799991607666,20.760000228881836,20.649999618530273,757600.0,20.649999618530273,20.707333119710288,21.570799942016603,23.660199947357178,22.55164991378784
2004-09-15,20.6200008392334,20.040000915527344,20.6200008392334,20.110000610351562,592100.0,20.110000610351562,20.65999984741211,21.4653999710083,23.595299949645995,22.556699914932253
2004-09-16,20.290000915527344,19.739999771118164,19.969999313354492,20.0,676800.0,20.0,20.563333129882814,21.364199981689453,23.531299953460692,22.56144991874695
2004-09-17,20.43000030517578,19.780000686645508,20.100000381469727,20.0,885300.0,20.0,20.491333134969075,21.266399993896485,23.470399951934816,22.56669991493225
2004-09-20,19.799999237060547,19.31999969482422,19.75,19.5,1000400.0,19.5,20.38133316040039,21.165,23.406299953460692,22.57014991760254
2004-09-21,19.690000534057617,19.40999984741211,19.440000534057617,19.600000381469727,472800.0,19.600000381469727,20.295999908447264,21.069400024414062,23.349999961853026,22.57714991569519
2004-09-22,21.68000030517578,20.25,20.25,21.219999313354492,2920000.0,21.219999313354492,20.318666585286458,21.005400009155274,23.320099964141846,22.593599910736085
2004-09-23,21.489999771118164,20.68000030517578,21.1299991607666,20.860000610351562,787200.0,20.860000610351562,20.30399996439616,20.936600036621094,23.285999965667724,22.609499912261963
2004-09-24,21.200000762939453,20.75,21.100000381469727,20.959999084472656,739400.0,20.959999084472656,20.28466657002767,20.87120002746582,23.246899948120117,22.626049909591675
2004-09-27,20.950000762939453,20.030000686645508,20.770000457763672,20.1299991607666,785400.0,20.1299991607666,20.26666653951009,20.799400024414062,23.193999938964843,22.639699907302855
2004-09-28,20.15999984741211,19.889999389648438,20.049999237060547,19.979999542236328,712800.0,19.979999542236328,20.265999857584635,20.728600006103516,23.151499938964843,22.655399904251098
2004-09-29,22.610000610351562,21.6299991607666,22.200000762939453,22.1299991607666,4624500.0,22.1299991607666,20.42066650390625,20.688999977111816,23.12869993209839,22.679949903488158
2004-09-30,22.299999237060547,21.780000686645508,22.15999984741211,22.170000076293945,1098700.0,22.170000076293945,20.559333165486652,20.67319999694824,23.114699935913087,22.7041499042511
2004-10-01,22.979999542236328,22.219999313354492,22.31999969482422,22.84000015258789,783000.0,22.84000015258789,20.72066650390625,20.663800010681154,23.114099941253663,22.734349908828737
2004-10-04,23.709999084472656,22.739999771118164,22.899999618530273,22.860000610351562,1090300.0,22.860000610351562,20.867333221435548,20.66500003814697,23.107999954223633,22.762399911880493
2004-10-05,23.0,22.510000228881836,22.700000762939453,22.610000610351562,456700.0,22.610000610351562,20.997999954223634,20.664800033569335,23.099299964904784,22.78699991226196
2004-10-06,22.780000686645508,22.170000076293945,22.75,22.65999984741211,403500.0,22.65999984741211,21.167999903361004,20.656000022888183,23.093399963378907,22.81034991264343
2004-10-07,22.690000534057617,22.209999084472656,22.65999984741211,22.280000686645508,368500.0,22.280000686645508,21.31999994913737,20.640800018310546,23.085199966430665,22.833999919891358
2004-10-08,22.200000762939453,21.489999771118164,22.170000076293945,21.729999542236328,569900.0,21.729999542236328,21.435333251953125,20.603600006103516,23.075599956512452,22.853649921417237
2004-10-11,22.020000457763672,21.520000457763672,21.65999984741211,21.8700008392334,300600.0,21.8700008392334,21.593333307902018,20.567400016784667,23.06319995880127,22.872949924468994
2004-10-12,21.8799991607666,21.399999618530273,21.6200008392334,21.59000015258789,613300.0,21.59000015258789,21.725999959309895,20.5246000289917,23.05149995803833,22.890999927520753
2004-10-13,21.979999542236328,21.200000762939453,21.719999313354492,21.34000015258789,791900.0,21.34000015258789,21.73400001525879,20.54560001373291,23.035099964141846,22.907499923706055
2004-10-14,21.299999237060547,20.899999618530273,21.299999237060547,21.110000610351562,719400.0,21.110000610351562,21.750666681925455,20.580800018310548,23.009099979400634,22.92279993057251
2004-10-15,21.1200008392334,20.610000610351562,21.1200008392334,20.809999465942383,486800.0,20.809999465942383,21.74066670735677,20.62340000152588,22.975199966430665,22.936849927902223
2004-10-18,20.719999313354492,20.270000457763672,20.670000076293945,20.600000381469727,485400.0,20.600000381469727,21.772000122070313,20.66740001678467,22.929299964904786,22.950349931716918
2004-10-19,20.899999618530273,19.969999313354492,20.709999084472656,20.100000381469727,712400.0,20.100000381469727,21.780000178019204,20.697000007629395,22.8753999710083,22.95694993019104
2004-10-20,20.190000534057617,19.84000015258789,20.0,20.15999984741211,513700.0,20.15999984741211,21.64866689046224,20.718199996948243,22.824899978637696,22.95959993362427
2004-10-21,20.799999237060547,20.100000381469727,20.25,20.690000534057617,670100.0,20.690000534057617,21.55000025431315,20.751399993896484,22.769799976348878,22.969049940109254
2004-10-22,20.850000381469727,20.100000381469727,20.850000381469727,20.329999923706055,530000.0,20.329999923706055,21.382666905721027,20.78599998474121,22.690899982452393,22.977299938201906
2004-10-25,20.3799991607666,20.020000457763672,20.200000762939453,20.149999618530273,476400.0,20.149999618530273,21.202000172932944,20.81779998779297,22.621399974823,22.984749937057494
2004-10-26,20.229999542236328,19.649999618530273,20.229999542236328,19.889999389648438,524500.0,19.889999389648438,21.020666758219402,20.831799964904786,22.552299976348877,22.993949937820435
2004-10-27,20.670000076293945,19.799999237060547,19.799999237060547,20.260000228881836,561700.0,20.260000228881836,20.860666783650718,20.8503999710083,22.483199977874754,23.001849937438966
2004-10-28,20.299999237060547,20.0,20.299999237060547,20.25,475100.0,20.25,20.725333404541015,20.851199989318847,22.408399982452394,23.011049938201904
2004-10-29,20.3799991607666,19.850000381469727,20.170000076293945,19.940000534057617,582900.0,19.940000534057617,20.6060001373291,20.849799995422362,22.327599983215332,23.01874994277954
2004-11-01,20.139999389648438,19.690000534057617,19.950000762939453,19.989999771118164,374500.0,19.989999771118164,20.480666732788087,20.84379997253418,22.252899990081787,23.02544994354248
2004-11-02,21.389999389648438,19.979999542236328,20.059999465942383,20.950000762939453,3029500.0,20.950000762939453,20.438000106811522,20.845599975585937,22.19170000076294,23.034099950790406
2004-11-03,21.600000381469727,19.989999771118164,21.3799991607666,21.3799991607666,2594200.0,21.3799991607666,20.440666707356772,20.856799964904784,22.133799991607667,23.044499950408934
2004-11-04,22.700000762939453,21.520000457763672,21.540000915527344,22.389999389648438,1646500.0,22.389999389648438,20.525999959309896,20.875599937438963,22.08099998474121,23.050349950790405
2004-11-05,22.979999542236328,21.950000762939453,22.829999923706055,22.440000534057617,744800.0,22.440000534057617,20.634666697184244,20.902799949645996,22.02949998855591,23.060799951553346
2004-11-08,22.93000030517578,22.399999618530273,22.59000015258789,22.709999084472656,499700.0,22.709999084472656,20.77533327738444,20.933999938964845,21.97429998397827,23.071449947357177
2004-11-09,23.040000915527344,22.420000076293945,22.709999084472656,23.0,541200.0,23.0,20.96866658528646,20.97639995574951,21.917799987792968,23.082749948501586
2004-11-10,23.229999542236328,22.59000015258789,23.0,22.700000762939453,465200.0,22.700000762939453,21.137999979654946,21.01279998779297,21.864799995422363,23.092749948501588
2004-11-11,23.68000030517578,22.649999618530273,22.8799991607666,23.549999237060547,985600.0,23.549999237060547,21.328666559855144,21.062199974060057,21.82429998397827,23.11379994392395
2004-11-12,25.549999237060547,24.049999237060547,24.049999237060547,24.459999084472656,1754900.0,24.459999084472656,21.603999837239584,21.126399955749513,21.79549997329712,23.136599941253664
2004-11-15,24.700000762939453,23.899999618530273,24.700000762939453,24.43000030517578,1043100.0,24.43000030517578,21.889333216349282,21.20699996948242,21.7678999710083,23.16309994697571
2004-11-16,24.549999237060547,23.510000228881836,24.489999771118164,23.899999618530273,784400.0,23.899999618530273,22.156666564941407,21.285199966430664,21.736399974822998,23.186349945068358
2004-11-17,24.350000381469727,23.610000610351562,24.020000457763672,23.829999923706055,313800.0,23.829999923706055,22.394666544596355,21.365599975585937,21.707299976348878,23.211549940109254
2004-11-18,24.0,23.520000457763672,23.530000686645508,23.889999389648438,285100.0,23.889999389648438,22.637333170572916,21.44159996032715,21.674699974060058,23.239599933624266
2004-11-19,23.989999771118164,23.5,23.700000762939453,23.670000076293945,681000.0,23.670000076293945,22.885999806722005,21.506599960327147,21.64209997177124,23.26404993057251
2004-11-22,23.989999771118164,23.200000762939453,23.84000015258789,23.81999969482422,543500.0,23.81999969482422,23.141333134969077,21.56979995727539,21.62079996109009,23.28724992752075
2004-11-23,24.600000381469727,23.760000228881836,23.8700008392334,23.940000534057617,581300.0,23.940000534057617,23.34066645304362,21.635599975585937,21.60319995880127,23.304599933624267
2004-11-24,24.5,23.75,23.940000534057617,24.170000076293945,578600.0,24.170000076293945,23.526666514078777,21.716799964904784,21.59109996795654,23.318449935913087
2004-11-26,24.43000030517578,24.010000228881836,24.170000076293945,24.09000015258789,152700.0,24.09000015258789,23.63999989827474,21.798599967956545,21.581399974822997,23.31454993247986
2004-11-29,24.600000381469727,23.75,24.299999237060547,24.040000915527344,443200.0,24.040000915527344,23.746666590372723,21.87939998626709,21.572899990081787,23.317249937057497
2004-11-30,24.139999389648438,23.760000228881836,24.100000381469727,23.8700008392334,305000.0,23.8700008392334,23.824000040690105,21.96680000305176,21.56590000152588,23.31669994354248
2004-12-01,24.8700008392334,23.850000381469727,23.93000030517578,24.520000457763672,889700.0,24.520000457763672,23.925333404541014,22.065200004577637,21.56730001449585,23.32004994392395
2004-12-02,26.149999618530273,24.350000381469727,24.760000228881836,24.559999465942383,1704800.0,24.559999465942383,24.049333318074545,22.132000007629394,21.568700008392334,23.32419994354248
2004-12-03,25.299999237060547,24.540000915527344,25.299999237060547,24.700000762939453,605200.0,24.700000762939453,24.126000086466473,22.208800010681152,21.572700023651123,23.33094994544983
2004-12-06,24.989999771118164,24.530000686645508,24.8700008392334,24.799999237060547,345300.0,24.799999237060547,24.148666763305663,22.28560001373291,21.578400020599364,23.34344994544983
2004-12-07,25.209999084472656,23.719999313354492,25.06999969482422,23.979999542236328,618300.0,23.979999542236328,24.118666712443034,22.362600021362304,21.581000022888183,23.35479994773865
2004-12-08,24.219999313354492,23.700000762939453,24.170000076293945,23.93000030517578,292200.0,23.93000030517578,24.1206667582194,22.441600036621093,21.585100021362305,23.36844994544983
2004-12-09,24.030000686645508,23.170000076293945,23.979999542236328,23.959999084472656,387200.0,23.959999084472656,24.129333368937175,22.478200035095213,21.583600006103516,23.380749940872192
2004-12-10,24.030000686645508,23.190000534057617,23.770000457763672,23.489999771118164,577400.0,23.489999771118164,24.102666727701823,22.5046000289917,21.588900012969972,23.38714994430542
2004-12-13,23.68000030517578,23.260000228881836,23.5,23.510000228881836,319900.0,23.510000228881836,24.092000071207682,22.518000030517577,21.590900020599364,23.38959994316101
2004-12-14,23.959999084472656,23.479999542236328,23.479999542236328,23.739999771118164,385900.0,23.739999771118164,24.086666742960613,22.53560001373291,21.60030002593994,23.39254994392395
2004-12-15,23.959999084472656,23.479999542236328,23.850000381469727,23.90999984741211,424300.0,23.90999984741211,24.084666697184243,22.561599998474122,21.61320001602173,23.399749946594238
2004-12-16,24.06999969482422,23.010000228881836,23.81999969482422,23.270000457763672,687400.0,23.270000457763672,24.02466672261556,22.573800010681154,21.614900016784667,23.402349948883057
2004-12-17,23.440000534057617,22.829999923706055,23.34000015258789,23.040000915527344,483400.0,23.040000915527344,23.95466677347819,22.58900001525879,21.614900016784667,23.40184995651245
2004-12-20,23.280000686645508,22.5,23.149999618530273,22.579999923706055,827800.0,22.579999923706055,23.857333374023437,22.606000022888182,21.60480001449585,23.393799953460693
2004-12-21,24.450000762939453,22.850000381469727,22.850000381469727,24.020000457763672,3079100.0,24.020000457763672,23.867333348592123,22.64900001525879,21.60820001602173,23.395849952697755
2004-12-22,24.25,23.65999984741211,24.110000610351562,24.020000457763672,558300.0,24.020000457763672,23.834000015258788,22.697600021362305,21.611100025177002,23.401999950408936
2004-12-23,24.170000076293945,23.719999313354492,24.170000076293945,23.979999542236328,389100.0,23.979999542236328,23.795333353678384,22.750400009155275,21.648000011444093,23.410299949645996
2004-12-27,24.280000686645508,23.5,24.079999923706055,23.780000686645508,362200.0,23.780000686645508,23.73400001525879,22.80380001068115,21.69230001449585,23.41719995498657
2004-12-28,24.479999542236328,23.899999618530273,24.479999542236328,23.969999313354492,302300.0,23.969999313354492,23.67866668701172,22.867000007629393,21.745200004577637,23.419549951553346
2004-12-29,24.209999084472656,23.760000228881836,23.889999389648438,23.81999969482422,245700.0,23.81999969482422,23.66800003051758,22.931399993896484,21.799400005340576,23.427399950027464
2004-12-30,23.989999771118164,23.3700008392334,23.84000015258789,23.790000915527344,396000.0,23.790000915527344,23.65866673787435,23.005200004577638,21.851100006103515,23.433199958801268
2004-12-31,23.959999084472656,23.43000030517578,23.93000030517578,23.59000015258789,318700.0,23.59000015258789,23.634000142415363,23.073800010681154,21.8960000038147,23.432149963378905
2005-01-03,24.459999084472656,23.290000915527344,23.719999313354492,23.729999542236328,1110000.0,23.729999542236328,23.650000127156577,23.134599990844727,21.942999992370606,23.426399965286254
2005-01-04,25.809999465942383,23.729999542236328,24.399999618530273,23.8799991607666,2960700.0,23.8799991607666,23.67466672261556,23.205599975585937,21.995799980163575,23.42274995803833
2005-01-05,23.979999542236328,23.100000381469727,23.700000762939453,23.59000015258789,883300.0,23.59000015258789,23.664666748046876,23.27439998626709,22.04609998703003,23.424199962615965
2005-01-06,24.59000015258789,22.65999984741211,23.649999618530273,24.18000030517578,2634900.0,24.18000030517578,23.682666778564453,23.360200004577635,22.095999984741212,23.431499967575075
2005-01-07,25.399999618530273,24.309999465942383,24.3799991607666,25.010000228881836,2247200.0,25.010000228881836,23.798666763305665,23.455200004577637,22.152799987792967,23.43864996910095
2005-01-10,25.5,24.700000762939453,25.100000381469727,25.030000686645508,942100.0,25.030000686645508,23.931333414713542,23.550800018310547,22.2010000038147,23.44034996986389
2005-01-11,25.020000457763672,24.209999084472656,25.0,24.350000381469727,995500.0,24.350000381469727,24.04933344523112,23.639000015258787,22.244400005340577,23.43209997177124
2005-01-12,24.489999771118164,23.719999313354492,24.389999389648438,24.229999542236328,760700.0,24.229999542236328,24.063333384195964,23.723800010681153,22.283799991607665,23.420749969482422
2005-01-13,24.450000762939453,23.989999771118164,24.139999389648438,24.059999465942383,517600.0,24.059999465942383,24.06599998474121,23.78599998474121,22.315799980163575,23.407499971389772
2005-01-14,24.399999618530273,23.649999618530273,24.0,23.889999389648438,781300.0,23.889999389648438,24.059999974568687,23.836199989318846,22.346499977111815,23.39214997291565
2005-01-18,24.989999771118164,23.149999618530273,24.010000228881836,24.469999313354492,1057700.0,24.469999313354492,24.10599988301595,23.87779998779297,22.376699962615966,23.37949996948242
2005-01-19,24.600000381469727,24.020000457763672,24.549999237060547,24.1200008392334,453000.0,24.1200008392334,24.11599998474121,23.911399993896485,22.407099971771242,23.36409996986389
2005-01-20,24.079999923706055,23.34000015258789,24.010000228881836,23.56999969482422,1009800.0,23.56999969482422,24.099333318074546,23.928600006103515,22.43129997253418,23.347349967956543
2005-01-21,23.489999771118164,22.770000457763672,23.3799991607666,22.989999771118164,1182100.0,22.989999771118164,24.045999908447264,23.92840000152588,22.452399978637697,23.32909996986389
2005-01-24,23.219999313354492,22.440000534057617,22.889999389648438,22.540000915527344,930000.0,22.540000915527344,23.975999959309895,23.925200004577636,22.468999996185303,23.30854997634888
2005-01-25,22.979999542236328,22.030000686645508,22.399999618530273,22.239999771118164,574500.0,22.239999771118164,23.876666641235353,23.89900001525879,22.480599994659425,23.28464997291565
2005-01-26,22.709999084472656,22.100000381469727,22.280000686645508,22.520000457763672,430200.0,22.520000457763672,23.786000061035157,23.86020004272461,22.49329999923706,23.260999975204466
2005-01-27,22.729999542236328,22.200000762939453,22.549999237060547,22.360000610351562,395100.0,22.360000610351562,23.704000091552736,23.818800048828123,22.512900009155274,23.240999975204467
2005-01-28,22.899999618530273,21.950000762939453,22.350000381469727,22.110000610351562,815500.0,22.110000610351562,23.566000111897786,23.78300006866455,22.53410001754761,23.219649982452392
2005-01-31,22.979999542236328,22.100000381469727,22.1200008392334,22.59000015258789,659400.0,22.59000015258789,23.40466677347819,23.758200073242186,22.56190002441406,23.20429998397827
2005-02-01,22.8700008392334,22.3799991607666,22.639999389648438,22.399999618530273,393900.0,22.399999618530273,23.229333368937173,23.728400077819824,22.585000019073487,23.193099985122682
2005-02-02,23.299999237060547,22.1299991607666,22.3700008392334,22.270000457763672,530000.0,22.270000457763672,23.09066670735677,23.700400085449218,22.603500022888184,23.177899990081787
2005-02-03,22.469999313354492,21.8700008392334,22.299999237060547,22.200000762939453,408800.0,22.200000762939453,22.955333455403647,23.668000106811522,22.618900032043456,23.163299989700317
2005-02-04,22.290000915527344,21.770000457763672,22.260000228881836,21.81999969482422,483000.0,21.81999969482422,22.8060001373291,23.625600090026854,22.630600032806395,23.14539999008179
2005-02-07,22.020000457763672,21.760000228881836,21.81999969482422,21.81999969482422,431200.0,21.81999969482422,22.668000157674154,23.57860008239746,22.647700023651122,23.12149998664856
2005-02-08,21.8799991607666,21.110000610351562,21.760000228881836,21.200000762939453,789300.0,21.200000762939453,22.45000025431315,23.520800094604493,22.65970003128052,23.095499992370605
2005-02-09,21.709999084472656,21.020000457763672,21.139999389648438,21.030000686645508,628600.0,21.030000686645508,22.244000244140626,23.460600090026855,22.670000038146974,23.070199995040895
2005-02-10,21.239999771118164,20.559999465942383,21.239999771118164,20.940000534057617,758000.0,20.940000534057617,22.068666966756187,23.40200008392334,22.68440004348755,23.045349998474123
2005-02-11,21.479999542236328,20.510000228881836,20.84000015258789,21.399999618530273,477700.0,21.399999618530273,21.962666956583657,23.339600067138672,22.702400035858155,23.026199998855592
2005-02-14,21.670000076293945,21.040000915527344,21.420000076293945,21.389999389648438,463100.0,21.389999389648438,21.886000188191733,23.276200065612795,22.704100036621092,23.01210000038147
